N,trial_temperature,C
3.280878862228423287e+01,2.951073593859015318e+02,8.790940324073938328e+00
1.067288877072808173e+00,2.867103240257528114e+02,2.002540381418270454e-02
7.776512344367652929e+01,3.069146108458829190e+02,2.656446717501368582e+01
6.702041349359542721e+01,2.978930897196117940e+02,1.680662375488762095e+01
1.804471285164850372e+02,2.933226472486695116e+02,1.128057736710702308e+01
1.812442334841541651e+02,2.879218000645217330e+02,8.536421480631437575e+00
1.328342275170872995e+02,2.983153414435777222e+02,1.702887456641052921e+01
1.262503497059625772e+02,3.045178330477181134e+02,2.306247761385093042e+01
1.760219784471885589e+02,3.075368637454211580e+02,2.202206240071313559e+01
1.321621313459984322e+02,3.007398348422851200e+02,1.911424734259054148e+01
2.994099947987113097e+01,2.988415482397254550e+02,9.543593849173035437e+00
3.910237799215753540e+01,2.982902603405048580e+02,1.210800307128659981e+01
6.538930184362385489e+01,2.797220778106358239e+02,6.310746302990726697e+00
1.667548187253824779e+02,3.070839876328606692e+02,2.240383989169688306e+01
1.778182932462808594e+02,3.016200956447908084e+02,1.688434569909270166e+01
1.482304916772122567e+02,2.860914735074210284e+02,8.711883783334624098e+00
1.566533827303381088e+02,2.866940436214649139e+02,8.747621482810334470e+00
1.980368518454671900e+01,2.948879504293025207e+02,4.803009737286232372e+00
1.223600112032917764e+02,2.828329888379334420e+02,7.823617269026394538e+00
1.184679373034422412e+02,3.025169073014263290e+02,2.151528524361715000e+01
5.821408390602729099e+01,2.892026731543842288e+02,1.016678388402723776e+01
1.984278997079044018e+02,2.793148634936720782e+02,4.991956410839883063e+00
3.986161049280573465e+00,2.912119913512046878e+02,3.023715193658477185e-01
6.701637351227753925e+01,2.787597024039016560e+02,6.015432235462061072e+00
1.557453387779468699e+02,2.813085595618409229e+02,6.512646425003247863e+00
6.525813615915389221e+01,2.811788565741799744e+02,6.864705440645445300e+00
1.650335234118503536e+01,3.045753737627817941e+02,5.822839793286130217e+00
1.306587633669893194e+02,3.004483587907677133e+02,1.894299514604537649e+01
8.445894008234940031e+01,2.838339554855333517e+02,8.529552875035976811e+00
5.582204851924896616e+01,2.992103174553938629e+02,1.641936926605366409e+01
2.500445432099323639e+01,3.068883500614939521e+02,1.115781680331203418e+01
1.892673894397912591e+02,2.923993175924161960e+02,1.041147613345922807e+01
1.392152252052894710e+02,2.992764368837526376e+02,1.746638440302483986e+01
1.868320528559248999e+02,2.999399790950948272e+02,1.509077331687081092e+01
1.871444805793604189e+02,2.990405155100553429e+02,1.445826398434931015e+01
5.298494270368108516e+01,2.795778877540061558e+02,5.661595768704840381e+00
1.691624807981734335e+01,3.068976118146393901e+02,6.673038897030690642e+00
1.820714894184137052e+02,2.895295318977579200e+02,9.252952588274590440e+00
1.267798405715612233e+02,2.919558110266007134e+02,1.265963311598487984e+01
5.854447461752822335e+01,2.782342904119608420e+02,5.513355601127679861e+00
7.498763409637675181e+01,2.859675755461510107e+02,9.401179733976258390e+00
9.830138614943665232e+01,3.035598260364787393e+02,2.328709399379357592e+01
1.228080522948236393e+02,3.040930470776675634e+02,2.284455873313408247e+01
1.521850638777953968e+01,2.919461168282296057e+02,2.897883616159608433e+00
4.744817252140321528e+01,3.051775442200452062e+02,1.945162741546464957e+01
2.720797557446596926e+01,2.940900506241893027e+02,6.838508018776925823e+00
1.756308703326034788e+02,3.066189419053883967e+02,2.121357006188604544e+01
9.370152734745667544e+01,2.854176517921092113e+02,9.382904443074671974e+00
1.505381370330317736e+02,2.870381123031872335e+02,9.098531410851261825e+00
1.424749903333809584e+02,2.858077318640341105e+02,8.738038707690520823e+00
3.910234536538020933e+01,2.846763565188680900e+02,6.066341637896180750e+00
1.165931729749530206e+02,2.995496326664055005e+02,1.884079332864516587e+01
2.767223594730725367e+01,2.945375672641499705e+02,7.124011553780862371e+00
5.130175258898135127e+01,2.952423674807830025e+02,1.286900024644145191e+01
1.463766720079745198e+02,2.862566469198455366e+02,8.843519756891074834e+00
6.254614391587590205e+01,3.029760346572599019e+02,2.073812816647529900e+01
1.451222419039452234e+02,2.980844269667823028e+02,1.619043486956729438e+01
4.726152271579260145e+01,2.862476269459648393e+02,7.649977124849921317e+00
1.683084802529422745e+02,2.839290056152374291e+02,7.222007518241223778e+00
1.367128337596994072e+02,2.786133155024659231e+02,5.905314871994469250e+00
1.540324410682464418e+02,2.903666466034223390e+02,1.071216328654280225e+01
1.742293638553078949e+02,3.027647481466965473e+02,1.802786629201423452e+01
1.114938982121061883e+02,2.803348188235236762e+02,6.917886408624629446e+00
5.229682698941302732e+01,2.870115853771955017e+02,8.517056029195806843e+00
9.363976167937026673e+01,3.046385697940927457e+02,2.448142740903312742e+01
5.898096722885684429e+00,3.049410304397849814e+02,1.132997154385207317e+00
8.963778072125360552e+01,2.874723885257890288e+02,1.048933712175400679e+01
8.084102370171385132e+01,3.019555209934790128e+02,2.142856295283603529e+01
1.056685178701453154e+01,3.005284930252651634e+02,2.480269533881252819e+00
2.020435516284382516e+01,3.073536094364560540e+02,8.684021985445996350e+00
1.287369479943073429e+02,2.910728746673957517e+02,1.203409927983909000e+01
1.192123936480357393e+01,2.895960940101452934e+02,1.797229641946497924e+00
7.873979380642254000e+01,2.833693827226206281e+02,8.217181066637101239e+00
6.281690303618955085e+01,3.026106969109530382e+02,2.043384845368731106e+01
2.943571040472817479e+00,2.865853848963905648e+02,1.384725103780694300e-01
1.580352550632041897e+01,3.020258733461315614e+02,4.887542299043932559e+00
1.655800258020841795e+02,2.923060551649101626e+02,1.134382585082137496e+01
1.477486822434206601e+02,2.960837976499250317e+02,1.457695905376393419e+01
5.418343702435137743e+01,3.059467788730756297e+02,2.197936454613979862e+01
1.434863776237984609e+02,2.944098016175491352e+02,1.362315949586824715e+01
2.879471172598445605e+01,2.972055420101071377e+02,8.464732851040549733e+00
1.461179675723735158e+02,2.951176510081075435e+02,1.398327911610036622e+01
2.534842813967801334e+01,2.933555395054068526e+02,6.078289334500811769e+00
1.189614148711330870e+02,2.946717859401252326e+02,1.480266180140299781e+01
1.995423963943660794e+02,2.926545142316401211e+02,1.012895789010586434e+01
1.881188391173991477e+02,2.922573427995284305e+02,1.038417603293354929e+01
1.711058768006255093e+01,2.993956441901116818e+02,4.857510298256327630e+00
1.192140105398065515e+02,2.808170205001803765e+02,7.015731232415649110e+00
9.574333568329180366e+01,2.802151632453640104e+02,6.968734778565212729e+00
1.123553049287852446e+01,2.956311158188071886e+02,2.184875631622397840e+00
1.411746824931186666e+02,2.978125214590874634e+02,1.619490844917387662e+01
1.016371169783040216e+02,2.946732551562589606e+02,1.523331828717915215e+01
1.256420905876212828e+02,2.940682672158455375e+02,1.412977143601599295e+01
2.804097752594568504e+01,2.916049495958984039e+02,6.260601103622839503e+00
3.942471875415471771e+01,2.875448855607032783e+02,7.120607051311210967e+00
1.429331474116370657e+02,3.034879054315647977e+02,2.091287615633019925e+01
1.853653085210213760e+02,3.074020972391450073e+02,2.109529550724217017e+01
7.184107423053413299e+01,3.064663500170256611e+02,2.553570340647365811e+01
1.968073302016559580e+02,2.908742627722995167e+02,9.363449462008246016e+00
4.459220683246943651e+01,2.822085316526776069e+02,5.876853083906900643e+00
3.841766262888690164e+01,2.893877075385334479e+02,7.665574383612605125e+00
1.459551545766958611e+02,2.897997411135427797e+02,1.069081848669063994e+01
5.222092351622362827e+01,3.075891959848817123e+02,2.309004832272766450e+01
1.909067302519902114e+02,2.832166794935756684e+02,6.390550974508564686e+00
1.038698329785648866e+01,2.974814317923131171e+02,2.102020243970121438e+00
1.140376343976612787e+02,3.030807360354185107e+02,2.228808972225590423e+01
1.606800057448935206e+02,2.850206011355851388e+02,7.878011789071760695e+00
1.484867885325584496e+02,3.021782867041027316e+02,1.934317697843628636e+01
1.919865148679233471e+02,3.045371684544329014e+02,1.816364040479668773e+01
4.653264160039711328e+01,2.983607601518075398e+02,1.399728540699833879e+01
1.236124272832723676e+02,2.831211550172513967e+02,7.929502181718947718e+00
2.690573453848969976e+01,2.959082552918668512e+02,7.370533864642582422e+00
2.995841181466243697e+01,2.920999106475412077e+02,6.897017568769122420e+00
1.482788988129961467e+02,2.841873666992510721e+02,7.846933888530938539e+00
1.393901501433494161e+02,2.955232284312959905e+02,1.458386939375181690e+01
1.552286092175344550e+02,2.849938589181422799e+02,8.016017429668552907e+00
1.747331352964170890e+02,2.781130457068804844e+02,5.072501749143328631e+00
3.817347174836160661e+01,2.987220825724895121e+02,1.209490840546605916e+01
1.433159274855531748e+02,2.795196782346076816e+02,6.110476521483108492e+00
1.624694421028666795e+02,2.874893512844488441e+02,8.942276715315314206e+00
4.936236319958874219e+01,2.985253267960545713e+02,1.471333177968969608e+01
9.837008256506811676e+01,2.879842852959989159e+02,1.078742432000053419e+01
6.464899203810576012e+01,2.881636604689435330e+02,1.009317491938317524e+01
2.056115195070217894e+01,3.048019877443323935e+02,7.950440252516511208e+00
1.721989416328473226e+02,2.828295309080947391e+02,6.700820923613061808e+00
1.506863661553935287e+02,3.015423835650818205e+02,1.864705066260576416e+01
3.150503027098734421e+00,2.814922370130261129e+02,1.219665507530164339e-01
8.071746548837614910e+01,2.862900097188191921e+02,9.717715233250043383e+00
1.637651633559125344e+02,2.868046215262219221e+02,8.581683820944093100e+00
1.917570426485728206e+02,2.830224079535022952e+02,6.302407662382353060e+00
4.978499269129083160e+01,3.075553928725025230e+02,2.234326202962503771e+01
1.904393106646223828e+02,2.924407786696982043e+02,1.038548592328273124e+01
9.403990862395065164e+01,2.946382883590638926e+02,1.526289066528108229e+01
1.085661765753465957e+01,2.831661188156264188e+02,1.128578880647293836e+00
3.923376184106347697e+00,2.891237407322814761e+02,2.659217058284242818e-01
2.011129600084091607e+01,2.878727912753561782e+02,3.475082464926868564e+00
1.107152667676973863e+02,2.798452948832946845e+02,6.729877848995058365e+00
1.986769066616545274e+02,3.006751419217237071e+02,1.488541583191336315e+01
1.663022570591283795e+02,2.899952938511383422e+02,1.005605933962537613e+01
1.932563749200621714e+02,2.912593871988717069e+02,9.680611952998509295e+00
1.861459407802332464e+02,3.072071313291184538e+02,2.085659891564535329e+01
1.792281876550375443e+02,2.825261471800193362e+02,6.422495927293397244e+00
1.628485837488389336e+02,3.030479871325277372e+02,1.907835162676491692e+01
1.233144198632030850e+02,2.863959435602142776e+02,9.518664390139207399e+00
1.389254726556256685e+02,2.846798589436606903e+02,8.302789879928697658e+00
1.892444431876039914e+02,2.809756321623809185e+02,5.674906557185074973e+00
1.297920231146318315e+02,3.033422609463574986e+02,2.166672033145909282e+01
1.811739275268918803e+01,2.793805985517647628e+02,1.946440197385173265e+00
1.068606736328501938e+02,2.786287068975684065e+02,6.294017141455815256e+00
1.584064009789195779e+02,3.022209856986156638e+02,1.869406122067874065e+01
2.351088946455650941e+01,3.057642114836457949e+02,9.849065628918122428e+00
1.651679508319456602e+01,2.922593894803326862e+02,3.305598540381665895e+00
1.699638198572924352e+02,2.886391442891116412e+02,9.245811333756002171e+00
1.877234992851019157e+01,2.990161608890764455e+02,5.424174101243839807e+00
3.160998846928918837e+01,2.829576023021362516e+02,4.536639033122217057e+00
1.038343884544086819e+02,2.794092594654285904e+02,6.614706271308486762e+00
1.135186245301061660e+02,3.010831588311679070e+02,2.036761167588501920e+01
1.573973777271838514e+02,3.060880584041732391e+02,2.224978070194570634e+01
1.452354662843024755e+02,2.976482045266670298e+02,1.585185047965550353e+01
1.581983998670970060e+01,3.050833343066290695e+02,5.603986078998387299e+00
1.126771621035685484e+02,3.064964297024374673e+02,2.598863390258893702e+01
1.378481646030144532e+02,2.876362845710702345e+02,9.783696837017423320e+00
1.978620371926315897e+02,2.955534602929693619e+02,1.174931840887749601e+01
1.597600764698566422e+02,2.908414877122978623e+02,1.075659034611007314e+01
1.800507534305968704e+02,2.998655224326355437e+02,1.544824947009110083e+01
6.629032398660491765e+01,2.794746112984847741e+02,6.251035005964988400e+00
1.048502686821287568e+02,3.030194135365707098e+02,2.257850688786160021e+01
1.186819389204726249e+01,3.003646031614151752e+02,2.954964615850439902e+00
1.602333495949104361e+02,2.978923250532902216e+02,1.520144592908359904e+01
1.190342683739428224e+02,3.022567321106255918e+02,2.123413484686052399e+01
1.398551494364854193e+02,2.970759825958625697e+02,1.570137342318347073e+01
1.995178507633517881e+02,3.040398185045771697e+02,1.724137349126692342e+01
1.635522072193946599e+02,2.794276153063760830e+02,5.692911779205815925e+00
4.582158326069355070e+01,2.930401122659940256e+02,1.065972017292639151e+01
1.854341602256311816e+01,2.813270109446364700e+02,2.227225396754808795e+00
6.851999969235339449e+01,2.965747133009514869e+02,1.588954315367275250e+01
1.356417009463642955e+02,3.043986609841708173e+02,2.230442655267608743e+01
8.824910982994071063e+00,2.810557697446546968e+02,7.278543432523618684e-01
1.603479578687430376e+02,2.782014505964122009e+02,5.356973684128237601e+00
1.201917546896048918e+02,2.900469183013221937e+02,1.165589939416109111e+01
1.662597720754568513e+02,2.805906418587512121e+02,6.030794420137378431e+00
6.896075428146649244e+01,2.974221983739860775e+02,1.659762067125673468e+01
6.544188055556040240e+01,2.918303900187020190e+02,1.230135011196756878e+01
2.447609349568197246e+01,2.917111465204353067e+02,5.378522526620777455e+00
3.224975544338682454e+01,2.987969232450588493e+02,1.030360790707782215e+01
5.893194830415662722e+01,2.889570164997673487e+02,1.009773223910412909e+01
6.606712427335043003e+01,3.034746754776660396e+02,2.170959478444954982e+01
8.341858379868941142e+01,2.946281433447447284e+02,1.513578782329364891e+01
9.307003974969886428e+01,2.869227336652772351e+02,1.019314320438069821e+01
1.886526611904843094e+02,2.857484691493564810e+02,7.395859006570326244e+00
1.833160293825686722e+02,2.792405925071677188e+02,5.252666795472147321e+00
1.935854487746871655e+01,2.811023472943378465e+02,2.328346029044917831e+00
3.537336852991053604e+01,2.784325774523675818e+02,3.926102844619167698e+00
1.104107309587052868e+02,3.029839789216424606e+02,2.234713569790840282e+01
5.667137671640881535e+01,3.076002030813764918e+02,2.424985917724120199e+01
6.767895007255488338e+01,2.859947617335135419e+02,9.128787762858349808e+00
1.995231860575059670e+02,2.920164994592119569e+02,9.812748355714465021e+00
1.918027248606606747e+02,2.790411473173074342e+02,5.035026182314829235e+00
1.824608198660650515e+01,3.028614882621807851e+02,6.210930384985222652e+00
1.327167299459311778e+02,3.037388516412817694e+02,2.186062498753840089e+01
1.908323093562511588e+02,2.798099120821430574e+02,5.280603549643636541e+00
4.005437441475446292e+01,3.034740276312708716e+02,1.573086654410821872e+01
1.160238402175927348e+02,2.856411589094508372e+02,9.278850805245664191e+00
9.095097206628278741e+01,3.053081553662207739e+02,2.521248556749704761e+01
3.503854514911184737e+01,2.997004300456111991e+02,1.168328348824047858e+01
