T,B_ext,C,C_noisy
1.674988392874558940e+01,4.032999635279347572e+00,6.585215809028362855e+04,6.397600809360872518e+04
1.216293675028757271e+01,6.753673830970105207e+00,4.038640781297872309e+04,4.106187516804611369e+04
4.054608950612354157e+00,2.894152009703721440e+00,1.498063773929960007e+04,1.425143226029909238e+04
2.356087412620003008e+01,2.040801034644770695e+00,1.416860454662818811e+05,1.432148976715821482e+05
2.672016393165362302e+01,5.242053479025790885e+00,2.060868991562293668e+05,2.054183759622578218e+05
2.130781694018414285e+01,1.889793967582918732e+00,1.104200687651339103e+05,1.104720516198779223e+05
1.426952370968231598e+01,6.437821152952993842e-01,4.532924458077594318e+04,4.407510477781615191e+04
2.500922709485322670e+01,3.664837047565876027e+00,1.682976719760489359e+05,1.681805584901161492e+05
1.661513204770873164e+00,9.000521730593291636e-04,2.604280533189649304e+03,2.646759952972009160e+03
7.288125377858632348e+00,3.197854252239054951e+00,1.818581595824745091e+04,1.865651123494592321e+04
1.792202425176068914e+01,4.974741432957781484e+00,7.770411757696438872e+04,7.999235713478982507e+04
6.565446927447611714e+00,1.866470624636419551e+00,1.419704360661850842e+04,1.572430574521935159e+04
2.013861259156846018e+01,1.314454807303837569e-01,9.574101476522763551e+04,9.646995080874131236e+04
1.504351389230164848e+01,4.135969356507598782e+00,5.302245151330833323e+04,5.272632066823110654e+04
2.474694234058220133e+01,6.947497773204857729e+00,1.758990470739286684e+05,1.756428635057480715e+05
2.950624366153676803e+01,5.627969439528646589e+00,2.717512463593622670e+05,2.714747727985715028e+05
2.630670244566680527e+00,6.096447658680156145e+00,2.155679468114035262e+04,2.077686102674534050e+04
2.238587321443996814e+01,6.150023104812890828e+00,1.338890569819305092e+05,1.345214430831119826e+05
2.755368878007405264e+00,2.336943709036646055e+00,1.490880991980193357e+04,1.487027052212684612e+04
1.656236400358008964e+01,6.974903012217336773e+00,6.948343326486877049e+04,6.998670409678305441e+04
1.136549974514201011e+01,3.609908630909560934e+00,3.182580930005414484e+04,3.161381597543185853e+04
1.485579791084520096e+01,7.637825333956440588e+00,5.773179932414648647e+04,5.809568156450736569e+04
2.254499685829596700e+01,1.733147695823602952e+00,1.265961825237051962e+05,1.282442536016610538e+05
1.176070651816874424e+00,5.818680819699606488e-01,6.161381113982603893e+03,6.510274161737032045e+03
1.933488230444636713e+01,3.995575134480701784e+00,9.028985112623161695e+04,9.117317351450261776e+04
2.645258366459057342e+01,4.089954601563043468e+00,1.962161127368350280e+05,1.954607417225778918e+05
2.677832506926673872e+01,7.426786425968105121e+00,2.191131492870249203e+05,2.190078177886496705e+05
1.575892540081939863e+01,4.662955672035433707e+00,5.889302747872633336e+04,5.857632439059202443e+04
1.978854777138628762e+01,4.737235385339789495e+00,9.661442257282527862e+04,9.711554890406977211e+04
5.513337063738662280e+00,4.178147000033530567e+00,1.895139953476406663e+04,1.926520909497336106e+04
6.998215110862444632e+00,1.600211776811732989e-02,1.379873960303198692e+04,1.321853855747640773e+04
2.936442524662718512e+01,7.881055559827717438e+00,2.849504348490560660e+05,2.853210248082478647e+05
2.035275466925368537e+00,2.889521541658354842e+00,2.115976428120390483e+04,2.132440555312955621e+04
2.736790862627013254e+01,2.982173690178425929e+00,2.112183197782360658e+05,2.098231646264776937e+05
8.749885258888388861e+00,6.308966044942108553e+00,2.790987917073536664e+04,2.793859976620468296e+04
1.639298105076117196e+01,6.893112604570724500e+00,6.788637797510792734e+04,6.904460239909931261e+04
7.831802300818528906e+00,8.154496117348060125e-01,1.643047599118102153e+04,1.567124885585649827e+04
3.612901708523047262e+00,1.028082475435166288e+00,7.584171999902309835e+03,8.660008841156277413e+03
2.606187621315317671e+01,5.570651924751643058e+00,1.943756078864371229e+05,1.950893525618372369e+05
1.931971078665234032e+01,6.022939453259446019e+00,9.419891503269529494e+04,9.442911552595239482e+04
2.642307084523511307e+01,9.268849919402164517e-01,1.890751079108244157e+05,1.895609790777945600e+05
1.930749966696846087e+01,1.237089118773314844e+00,8.707607667373034928e+04,8.640855300797626842e+04
2.186588215430277415e+01,4.646848743071437582e+00,1.222398671369681542e+05,1.229716729240917630e+05
4.417633751361290884e+00,5.004819913005555065e+00,2.260419651084516954e+04,2.136963094994183120e+04
1.234648089375149915e+00,1.582461651596732466e+00,1.861870797302087522e+04,1.766194015184646560e+04
3.531203714636535373e+00,6.954444813638644085e+00,2.489459479291690150e+04,2.547640911713668538e+04
2.567327659590154454e+01,2.702773418168187725e+00,1.777944707224233134e+05,1.768589661350331444e+05
1.959276037572324825e+00,2.979965657030087200e+00,2.166968792107941408e+04,2.361373634834646873e+04
3.822506296556053229e+00,2.248827039881256873e+00,1.232384354949347653e+04,1.272408583411746622e+04
4.012373433198054506e+00,5.710955470363477282e+00,2.482342806526002460e+04,2.575122707069910757e+04
2.887852953423980296e+00,4.374689441988743432e+00,2.324937074911444506e+04,2.423769324899525964e+04
1.060888160757111898e+01,5.865240080004905820e+00,3.232895083506377705e+04,3.205826144829274199e+04
1.833631614037803459e+01,4.819827717371020448e+00,8.143009919238029397e+04,8.154779201373166870e+04
2.758089346511524198e+01,6.751932856765625601e-01,2.117300492078813841e+05,2.122645222662802844e+05
5.934518977602811773e+00,5.075800729889557772e+00,2.172185967255401920e+04,2.182416655470476690e+04
2.434628116815483523e+00,1.277035117243047857e+00,8.717430300147740127e+03,1.027312544166769112e+04
2.897505052282085813e+01,1.535962948830469799e+00,2.429598946376132662e+05,2.440158413862912566e+05
5.052444792145824870e+00,4.462260445318346314e+00,2.009674121619295329e+04,2.040050286308657087e+04
2.241234764979954619e+01,4.183682799043699774e+00,1.287356745740264305e+05,1.300098322120561206e+05
2.793731369198347991e+01,2.702322822561633586e+00,2.224565720465419872e+05,2.226259095213144610e+05
1.289435352722629879e+01,5.341592780091422910e+00,4.160196804480269202e+04,4.242482734536386124e+04
2.958514418533215107e+01,2.375195631366549875e+00,2.590874797403870034e+05,2.593414285581474833e+05
1.007097124142655709e+01,7.463933085589431471e-01,2.411698059543052295e+04,2.397266395302126330e+04
5.776821092380484579e+00,2.646696259234436077e+00,1.446829325760195024e+04,1.370196662897522037e+04
2.595379273114104279e+01,3.185364940713482973e+00,1.840391882372803811e+05,1.834751236239172576e+05
2.005136718321571720e+01,4.277780485205444627e+00,9.872851094005662890e+04,9.887378502574109007e+04
9.771112155157030799e+00,1.825911217999283132e+00,2.357570668679429582e+04,2.406707595610941644e+04
2.137638894640182752e+00,6.260614316161348114e+00,1.615787127612396398e+04,1.427793371057386867e+04
9.631546272573427103e+00,7.656238673024303942e+00,3.290586035077161068e+04,3.261510137577482237e+04
1.910782027459795174e+01,7.964823038283528334e-01,8.483546895475973724e+04,8.545911088120070053e+04
1.754139121501751930e+01,7.572429926724640659e+00,7.970255799107634812e+04,7.963819008670987387e+04
8.947167529669078689e+00,2.068352368287980525e+00,2.092749478641441965e+04,1.998679311755770323e+04
1.309778212023776156e+01,3.111651967827751442e+00,3.984485805802811228e+04,3.898564387681945664e+04
1.081091391005556801e+01,5.523412429364653597e+00,3.245400358461289943e+04,3.408685462144928169e+04
3.206858772231115928e+00,2.303440455439070611e+00,1.342951686101565792e+04,1.202883351308594865e+04
1.959971378614917370e+01,2.333244062726915757e+00,9.097770594813572825e+04,9.074138228742583306e+04
1.666982598091531287e+01,3.655178779099657049e-01,6.251093414669748745e+04,6.334505788727002800e+04
2.617982824358626104e+01,5.746969943246738488e+00,1.974994426952734939e+05,1.957206459914398438e+05
2.434927910623897773e+01,3.446595012716310080e+00,1.566097803005189053e+05,1.572993584504415921e+05
1.269233675947542928e+01,6.599727874866662347e+00,4.269532590449268901e+04,4.132252506299055676e+04
2.324849308391404534e+01,7.942855012331255793e+00,1.545274616426020802e+05,1.555247289083034848e+05
1.907991475208408261e+01,7.339546032956975274e+00,9.498334702903612924e+04,9.751194830162872677e+04
2.756473573575037861e+01,3.881400352907749429e+00,2.181705477739436901e+05,2.170757673944672570e+05
7.555535977938276027e+00,6.017341063548036217e+00,2.524615862941379237e+04,2.524583253946913464e+04
9.743893126057072251e+00,2.561120361398409706e+00,2.417800993243098128e+04,2.457985067262564917e+04
1.496255740837573711e+01,6.999439905622379499e+00,5.716318762201721256e+04,5.669760313121000945e+04
4.949249561719550883e+00,8.717554773857330019e-01,9.375022077163968788e+03,9.942162678688449887e+03
1.778043864754739189e+01,4.086872120883060511e+00,7.495358650342936744e+04,7.435596533269144129e+04
1.244261134959872273e+01,4.020062738452524265e+00,3.739961836165685963e+04,3.693773677738611150e+04
2.243179877652876542e+01,7.534183771690374343e+00,1.397176960900927661e+05,1.390233224912699370e+05
2.434488864793192775e+01,6.632758583901038563e+00,1.672503708093632595e+05,1.672630557995478157e+05
3.825787179012426265e+00,6.630601188362248877e+00,2.571433743369131844e+04,2.621306394794923472e+04
2.987899676774717861e+01,6.950704487178170687e+00,2.909543985602555331e+05,2.919137694815658615e+05
2.370872295868989355e+01,6.041794217646487830e+00,1.540501104203811265e+05,1.540088366953807999e+05
2.290347402096844931e+01,3.843115821680965105e+00,1.350444079933376051e+05,1.341120382595651317e+05
8.067201387401379264e+00,1.314241355825815916e+00,1.747294273410327878e+04,1.708362941842718283e+04
8.404085056839392109e+00,1.963352855228608362e+00,1.910947492441344730e+04,1.868986607635596738e+04
2.646401973820059439e+01,3.143447931153757757e+00,1.935976470340281958e+05,1.932921342199959327e+05
2.375737326055758381e+00,4.510082863911913265e+00,2.293890523337599006e+04,2.353407115308688662e+04
4.517711237392559198e+00,7.694401547930782570e+00,2.713609355981529734e+04,2.706165577747080170e+04
1.852259404458905223e+01,2.291107614968819206e-01,7.890674374223845371e+04,7.904659133599695633e+04
7.861538981065852916e+00,7.268430038175670127e+00,2.858530188698981146e+04,2.868481075039965071e+04
1.606497166159910961e+01,2.998415207800124271e+00,5.920071770820426900e+04,5.916826142456001980e+04
1.638054164888360376e+01,4.006487414306782568e+00,6.280920210431639134e+04,6.242180609751894372e+04
1.262678830066962554e+01,5.677965106839617526e+00,4.075396566552697186e+04,4.147727849739447265e+04
2.418901280703123646e+01,3.460774133321535828e-01,1.501216755873750953e+05,1.500862514450686285e+05
6.870741961711464896e+00,2.123665150658009537e+00,1.528950147911206295e+04,1.523140513834091871e+04
2.289482773005424221e+01,5.995165052115495108e+00,1.409933317785532854e+05,1.400007105104610382e+05
1.301386496003275361e+01,1.750283264509202574e+00,3.833290271359089093e+04,3.772411974432091665e+04
2.720982772150669504e+01,6.919281100943006635e-01,2.042084738597476098e+05,2.036947978667269635e+05
5.480531003541664781e+00,1.386477284777270391e+00,1.119926667917314262e+04,1.176355299520098561e+04
7.620919630858961291e+00,1.119554554233346266e-01,1.558227025663480890e+04,1.399695133703271858e+04
1.052461830293097478e+01,7.141323101339754231e+00,3.452414385918238986e+04,3.523385815181241924e+04
7.038131252809424865e+00,4.353855056430558257e+00,2.044019766011447427e+04,2.058593095220452597e+04
9.853545500005836288e+00,5.613109172488083054e+00,2.933607548135922116e+04,2.870819045455255764e+04
1.213574483758080724e+01,3.960107606608662678e-01,3.324321357516767603e+04,3.248350908600976618e+04
2.354083822028600537e+01,6.359907961118401509e+00,1.525254529913229344e+05,1.530229566019542399e+05
2.113150126812573859e+01,3.556625484664635906e+00,1.104170017182723095e+05,1.106418863457774423e+05
2.371077792546017093e+01,1.769822833872521706e+00,1.436482130483791116e+05,1.418411844943826436e+05
1.694881808692900194e+01,6.352172837663109917e+00,7.148860875450087769e+04,7.087545402006599761e+04
9.435498210535218533e+00,2.469156446329007437e+00,2.299400466921388943e+04,2.217115570632798699e+04
5.173658666802211314e+00,2.631835184364188507e-01,9.316241464974760675e+03,9.274442808487894581e+03
2.859827639093704477e+01,1.131394667266933496e+00,2.338977930250197533e+05,2.333337413234414707e+05
1.916737262496318905e+01,1.230060448854712440e+00,8.562189590396615677e+04,8.607053488368698163e+04
7.073196135209998126e+00,2.711186993782339627e+00,1.677950108321119114e+04,1.632105293001973223e+04
9.903626474127248613e+00,2.180220829327367937e+00,2.437494966347474110e+04,2.414371227767347591e+04
1.756212689679381356e+01,3.639359502877281827e-01,7.004926124106146744e+04,7.122068007085808495e+04
1.446224468622200199e+01,1.017914942795274058e+00,4.665782406980711676e+04,4.645938320876155194e+04
2.287549878190364705e+00,7.828204636393694571e+00,1.280982769861013003e+04,1.237281988817214187e+04
9.952668800800664073e+00,7.809901102837730313e+00,3.411670477728039259e+04,3.417403425952688849e+04
1.753292962196224636e+01,7.301193027323798823e+00,7.894678501170896925e+04,7.776860344047119725e+04
2.453050962338841501e+01,6.282714946640416187e+00,1.689950347008244717e+05,1.675398942228649685e+05
6.578905236414561486e+00,1.390201712846733884e+00,1.354784057212787775e+04,1.353968910561813937e+04
7.852468996249744926e+00,5.537354626261702606e+00,2.449789589628699468e+04,2.397030611634490924e+04
1.321414038372382471e+01,2.367897808939734894e+00,3.985108118191044923e+04,3.854547941405916936e+04
9.438952669545972896e+00,8.537620018437657166e-01,2.176123952541804829e+04,2.262988034727243939e+04
2.511265803646690387e+01,4.734814775553397581e-01,1.653198694815977069e+05,1.659639466250568221e+05
1.705100249375433208e+01,1.612502331004241007e+00,6.607354583579771861e+04,6.628957569654124381e+04
7.309867379908150831e+00,5.673226838338128353e+00,2.411071361983713723e+04,2.362527202728398333e+04
1.522959723657327125e+01,1.091132938089614868e+00,5.183826546216005954e+04,5.166024792525167140e+04
1.607710710249243391e+01,5.967702567614957765e+00,6.349016362540597038e+04,6.296355348109623446e+04
8.747168683127327427e+00,7.782691954922125177e+00,3.115447496956641407e+04,3.195309523229107072e+04
1.834051112866169220e+01,3.902094372442241443e+00,7.999251371515117353e+04,7.866640496052450908e+04
2.338431416998877665e+01,5.139744989187329693e+00,1.457617218694589974e+05,1.460149485005508468e+05
7.278340805838896976e+00,6.966180362563521911e+00,2.725930825931112486e+04,2.727721108882379485e+04
9.698361483483299850e+00,2.113179388154899030e+00,2.355828009266582376e+04,2.251323351425415603e+04
5.447174038086392223e+00,7.183261169360085852e+00,2.713594535186046051e+04,2.770891056308314000e+04
1.026656628032147012e+01,4.985805541466049817e+00,2.953930960936537303e+04,2.922572845726030209e+04
2.368046607208977150e+01,3.632837399335119066e+00,1.463288223271486349e+05,1.480582513600861130e+05
2.260099683788457270e+01,4.144097786880491796e+00,1.313342938270177692e+05,1.324206141976563376e+05
2.782200681259350716e+01,1.152294047096813046e+00,2.171516883116356621e+05,2.171009249622027855e+05
1.227484496171137529e+01,5.489272177105386952e+00,3.869929621200387191e+04,3.835200133631820790e+04
3.858542086375342350e+00,6.989266821774896776e+00,2.580467100808498799e+04,2.517452314738171481e+04
5.858798233794249910e+00,4.855654403012436227e+00,2.106223230463180516e+04,2.039602485512577914e+04
1.589872959786168849e+01,3.190027537973706195e+00,5.812555189101825817e+04,5.841774644309800351e+04
4.206713588790798930e+00,3.263544453637376108e+00,1.639334274956823720e+04,1.506825680021481458e+04
2.134313440161699305e+01,7.661682984820963327e-01,1.101271485168898944e+05,1.110258853494492214e+05
9.746455023484756452e+00,6.075213830291554373e+00,2.992656912150890639e+04,3.057292154887767902e+04
1.480838344721820832e+01,2.332118302212451866e+00,4.962262673719420127e+04,4.949910845153890841e+04
