t,A,R,S_a,dA_dt,dA_dt_noisy
1.577515503100620187e+01,4.308652150708409123e-01,5.371131192701930068e-01,5.371131192701930068e-01,1.660193824915001670e-06,-3.404578052696660955e-03
1.577915583116623388e+01,4.308652217877506074e-01,5.371131994610793825e-01,5.371131994610793825e-01,1.684911334093319724e-06,-5.417708562843578414e-03
1.578315663132626590e+01,4.308652286033577972e-01,5.371132793395976268e-01,5.371132793395976268e-01,1.709476803890552787e-06,-2.588205455270785587e-03
1.578715743148629791e+01,4.308652355170371484e-01,5.371133589066924285e-01,5.371133589066924285e-01,1.733890840072138673e-06,1.331855082604913205e-02
1.579115823164632992e+01,4.308652425281657705e-01,5.371134381633061450e-01,5.371134381633061450e-01,1.758154046543891624e-06,-5.800471528597512735e-03
1.579515903180636194e+01,4.308652496361229933e-01,5.371135171103785799e-01,5.371135171103785799e-01,1.782267025268735594e-06,-1.223427445859852185e-02
1.579915983196639395e+01,4.308652568402904226e-01,5.371135957488469836e-01,5.371135957488469836e-01,1.806230376349970967e-06,-6.601768626330717371e-03
1.580316063212642597e+01,4.308652641400522176e-01,5.371136740796461639e-01,5.371136740796461639e-01,1.830044697948007837e-06,-5.059055733692323711e-03
1.580716143228645798e+01,4.308652715347945916e-01,5.371137521037084861e-01,5.371137521037084861e-01,1.853710586363632729e-06,-6.107162215712187876e-03
1.581116223244648999e+01,4.308652790239062558e-01,5.371138298219637619e-01,5.371138298219637619e-01,1.877228636065764178e-06,-1.967884720283166917e-03
1.581516303260652201e+01,4.308652866067782528e-01,5.371139072353392496e-01,5.371139072353392496e-01,1.900599439386141398e-06,-4.575387513408545916e-03
1.581916383276655402e+01,4.308652942828038457e-01,5.371139843447598761e-01,5.371139843447598761e-01,1.923823586991169066e-06,1.087901826440178590e-02
1.582316463292658604e+01,4.308653020513787402e-01,5.371140611511479035e-01,5.371140611511479035e-01,1.946901667521094836e-06,8.881239887500964186e-03
1.582716543308661805e+01,4.308653099119009178e-01,5.371141376554232627e-01,5.371141376554232627e-01,1.969834267784298376e-06,-7.868648847919801001e-03
1.583116623324665007e+01,4.308653178637707470e-01,5.371142138585032200e-01,5.371142138585032200e-01,1.992621972618513482e-06,9.623462283125069558e-03
1.583516703340668208e+01,4.308653259063907615e-01,5.371142897613028211e-01,5.371142897613028211e-01,2.015265364974094808e-06,1.379552599675492111e-02
1.583916783356671409e+01,4.308653340391660480e-01,5.371143653647343363e-01,5.371143653647343363e-01,2.037765025997284596e-06,-1.540109682177094553e-04
1.584316863372674611e+01,4.308653422615038031e-01,5.371144406697077045e-01,5.371144406697077045e-01,2.060121534863679216e-06,-8.629030191007200715e-03
1.584716943388677812e+01,4.308653505728137767e-01,5.371145156771301998e-01,5.371145156771301998e-01,2.082335468778229171e-06,4.184221636802046111e-03
1.585117023404681014e+01,4.308653589725078836e-01,5.371145903879068761e-01,5.371145903879068761e-01,2.104407403141772548e-06,-9.606328472775484692e-04
1.585517103420684215e+01,4.308653674600003702e-01,5.371146648029401227e-01,5.371146648029401227e-01,2.126337911384501567e-06,3.215284206324288928e-03
1.585917183436687417e+01,4.308653760347079253e-01,5.371147389231297753e-01,5.371147389231297753e-01,2.148127565104740455e-06,-1.076310133629913325e-02
1.586317263452690618e+01,4.308653846960495137e-01,5.371148127493733382e-01,5.371148127493733382e-01,2.169776933902411997e-06,2.083902687113821720e-02
1.586717343468693819e+01,4.308653934434463761e-01,5.371148862825657622e-01,5.371148862825657622e-01,2.191286585628837713e-06,-2.095231448298765647e-03
1.587117423484697021e+01,4.308654022763220848e-01,5.371149595235995555e-01,5.371149595235995555e-01,2.212657086109182103e-06,5.189652175977963432e-03
1.587517503500700222e+01,4.308654111941026543e-01,5.371150324733644510e-01,5.371150324733644510e-01,2.233888999281230525e-06,-6.056814652308620088e-03
1.587917583516703424e+01,4.308654201962163199e-01,5.371151051327481829e-01,5.371151051327481829e-01,2.254982887195389196e-06,1.470784042275075738e-03
1.588317663532706625e+01,4.308654292820936482e-01,5.371151775026354880e-01,5.371151775026354880e-01,2.275939310014685191e-06,-2.300968612349892431e-02
1.588717743548709826e+01,4.308654384511676483e-01,5.371152495839089935e-01,5.371152495839089935e-01,2.296758826042522017e-06,-1.307966266496225251e-02
1.589117823564713028e+01,4.308654477028734942e-01,5.371153213774487734e-01,5.371153213774487734e-01,2.317441991583901739e-06,-2.477637070610310549e-02
1.589517903580716229e+01,4.308654570366488024e-01,5.371153928841321257e-01,5.371153928841321257e-01,2.337989361084202855e-06,9.854199693615168024e-03
1.589917983596719431e+01,4.308654664519334654e-01,5.371154641048341283e-01,5.371154641048341283e-01,2.358401487073669145e-06,-1.390680932466088759e-02
1.590318063612722632e+01,4.308654759481697627e-01,5.371155350404273054e-01,5.371155350404273054e-01,2.378678920222920823e-06,-1.559209699277873222e-02
1.590718143628725834e+01,4.308654855248023052e-01,5.371156056917817390e-01,5.371156056917817390e-01,2.398822209287443386e-06,1.129345959568081592e-02
1.591118223644729035e+01,4.308654951812778688e-01,5.371156760597649571e-01,5.371156760597649571e-01,2.418831901163098763e-06,-4.884016205722215009e-03
1.591518303660732236e+01,4.308655049170457829e-01,5.371157461452418236e-01,5.371157461452418236e-01,2.438708540636325139e-06,-1.623776841383559131e-03
1.591918383676735438e+01,4.308655147315575973e-01,5.371158159490752038e-01,5.371158159490752038e-01,2.458452670855981737e-06,1.080304915140979649e-02
1.592318463692738639e+01,4.308655246242671932e-01,5.371158854721248543e-01,5.371158854721248543e-01,2.478064832972526332e-06,4.983667061565762689e-03
1.592718543708741841e+01,4.308655345946307835e-01,5.371159547152485336e-01,5.371159547152485336e-01,2.497545566165770836e-06,3.218453194805496412e-03
1.593118623724745042e+01,4.308655446421068569e-01,5.371160236793012244e-01,5.371160236793012244e-01,2.516895407894681469e-06,6.652540936371929836e-03
1.593518703740748066e+01,4.308655547661564000e-01,5.371160923651354668e-01,5.371160923651354668e-01,2.536114893425533978e-06,-1.937797323807953845e-02
1.593918783756751267e+01,4.308655649662425646e-01,5.371161607736014698e-01,5.371161607736014698e-01,2.555204556414780726e-06,1.305885940909388802e-02
1.594318863772754469e+01,4.308655752418308338e-01,5.371162289055468886e-01,5.371162289055468886e-01,2.574164928381694750e-06,1.342589426418835420e-02
1.594718943788757670e+01,4.308655855923891886e-01,5.371162967618166029e-01,5.371162967618166029e-01,2.592996539180214555e-06,1.863542331896037366e-02
1.595119023804760872e+01,4.308655960173877197e-01,5.371163643432533830e-01,5.371163643432533830e-01,2.611699916554854894e-06,-2.081785047079090165e-02
1.595519103820764073e+01,4.308656065162990156e-01,5.371164316506973346e-01,5.371164316506973346e-01,2.630275586501529261e-06,-8.348342883682500354e-03
1.595919183836767274e+01,4.308656170885978853e-01,5.371164986849861211e-01,5.371164986849861211e-01,2.648724072989994127e-06,-5.461305096567601637e-03
1.596319263852770476e+01,4.308656277337615248e-01,5.371165654469548523e-01,5.371165654469548523e-01,2.667045898185893549e-06,1.724722767901532700e-02
1.596719343868773677e+01,4.308656384512694060e-01,5.371166319374360842e-01,5.371166319374360842e-01,2.685241582200958987e-06,5.851673731014053054e-03
1.597119423884776879e+01,4.308656492406034433e-01,5.371166981572601529e-01,5.371166981572601529e-01,2.703311643481587367e-06,1.795214463127291910e-02
1.597519503900780080e+01,4.308656601012477716e-01,5.371167641072546184e-01,5.371167641072546184e-01,2.721256598503529744e-06,4.733142997925167926e-03
1.597919583916783282e+01,4.308656710326888573e-01,5.371168297882447096e-01,5.371168297882447096e-01,2.739076961605357852e-06,-6.187664264387890758e-03
1.598319663932786483e+01,4.308656820344156091e-01,5.371168952010529907e-01,5.371168952010529907e-01,2.756773245432553310e-06,-1.276435118172726882e-02
1.598719743948789684e+01,4.308656931059191009e-01,5.371169603464998055e-01,5.371169603464998055e-01,2.774345960798729749e-06,-5.470479729992648241e-03
1.599119823964792886e+01,4.308657042466927933e-01,5.371170252254028332e-01,5.371170252254028332e-01,2.791795616602366081e-06,1.424167379900991015e-02
1.599519903980796087e+01,4.308657154562325897e-01,5.371170898385771997e-01,5.371170898385771997e-01,2.809122719549250746e-06,-8.274668372411747921e-03
1.599919983996799289e+01,4.308657267340366137e-01,5.371171541868356991e-01,5.371171541868356991e-01,2.826327774707593221e-06,-1.755793336698726823e-02
1.600320064012802490e+01,4.308657380796052649e-01,5.371172182709884613e-01,5.371172182709884613e-01,2.843411285258223842e-06,3.073030210899518368e-03
1.600720144028805692e+01,4.308657494924414411e-01,5.371172820918433954e-01,5.371172820918433954e-01,2.860373752328060348e-06,1.398479418537536961e-02
1.601120224044808893e+01,4.308657609720502046e-01,5.371173456502055243e-01,5.371173456502055243e-01,2.877215675323174793e-06,2.463691804759753773e-02
1.601520304060812094e+01,4.308657725179390607e-01,5.371174089468777613e-01,5.371174089468777613e-01,2.893937551567971056e-06,1.278480257635370744e-02
1.601920384076815296e+01,4.308657841296150148e-01,5.371174719826651289e-01,5.371174719826651289e-01,2.910539879386053741e-06,9.977322338364316007e-03
1.602320464092818497e+01,4.308657958061899995e-01,5.371175347590966265e-01,5.371175347590966265e-01,2.927023584037291570e-06,-1.760557922450127835e-02
1.602720544108821699e+01,4.308658075469399273e-01,5.371175972774970830e-01,5.371175972774970830e-01,2.943389446619093519e-06,-3.507737755527351974e-03
1.603120624124824900e+01,4.308658193514477985e-01,5.371176595386675245e-01,5.371176595386675245e-01,2.959637930260994310e-06,-3.514987916111917896e-03
1.603520704140828101e+01,4.308658312192975015e-01,5.371177215434072005e-01,5.371177215434072005e-01,2.975769497093327942e-06,1.626712537541632293e-03
1.603920784156831303e+01,4.308658431500742014e-01,5.371177832925141393e-01,5.371177832925141393e-01,2.991784607997427514e-06,-9.056211044749863312e-03
1.604320864172834504e+01,4.308658551433640627e-01,5.371178447867843708e-01,5.371178447867843708e-01,3.007683723132981157e-06,8.190712298925824364e-03
1.604720944188837706e+01,4.308658671987542488e-01,5.371179060270122596e-01,5.371179060270122596e-01,3.023467301244142647e-06,1.279497307455687745e-02
1.605121024204840907e+01,4.308658793158330891e-01,5.371179670139908380e-01,5.371179670139908380e-01,3.039135800325665215e-06,1.340034789225010578e-03
1.605521104220844109e+01,4.308658914941900231e-01,5.371180277485110288e-01,5.371180277485110288e-01,3.054689677067790043e-06,-2.676298015160289822e-03
1.605921184236847310e+01,4.308659037334154340e-01,5.371180882313626448e-01,5.371180882313626448e-01,3.070129387411357769e-06,2.127768346453284831e-03
1.606321264252850511e+01,4.308659160331009264e-01,5.371181484633333891e-01,5.371181484633333891e-01,3.085455385992696975e-06,4.025438767127216023e-03
1.606721344268853713e+01,4.308659283928391592e-01,5.371182084452096328e-01,5.371182084452096328e-01,3.100668126559957827e-06,8.158083560495573566e-03
1.607121424284856914e+01,4.308659408122237910e-01,5.371182681777758594e-01,5.371182681777758594e-01,3.115768061529022859e-06,-8.419001844045780059e-03
1.607521504300860116e+01,4.308659532908495904e-01,5.371183276618149982e-01,5.371183276618149982e-01,3.130755642510862913e-06,1.468057210165811879e-02
1.607921584316863317e+01,4.308659658283124361e-01,5.371183868981085352e-01,5.371183868981085352e-01,3.145631320256025987e-06,5.386118113680909156e-04
1.608321664332866519e+01,4.308659784242092616e-01,5.371184458874359580e-01,5.371184458874359580e-01,3.160395544044014571e-06,-1.561832803358107879e-03
1.608721744348869720e+01,4.308659910781381108e-01,5.371185046305754218e-01,5.371185046305754218e-01,3.175048762293908311e-06,7.096146299067680567e-03
1.609121824364872921e+01,4.308660037896980821e-01,5.371185631283030837e-01,5.371185631283030837e-01,3.189591422314563829e-06,-6.834468868698383853e-03
1.609521904380876123e+01,4.308660165584892732e-01,5.371186213813938792e-01,5.371186213813938792e-01,3.204023970609926053e-06,8.944301578736076411e-03
1.609921984396879324e+01,4.308660293841130029e-01,5.371186793906208568e-01,5.371186793906208568e-01,3.218346852268405556e-06,2.165695627431285172e-02
1.610322064412882526e+01,4.308660422661715894e-01,5.371187371567552882e-01,5.371187371567552882e-01,3.232560511517990065e-06,4.518978155821719994e-03
1.610722144428885727e+01,4.308660552042684055e-01,5.371187946805671132e-01,5.371187946805671132e-01,3.246665391642977738e-06,2.205518583743190132e-03
1.611122224444888928e+01,4.308660681980080454e-01,5.371188519628243840e-01,5.371188519628243840e-01,3.260661934650910254e-06,-4.643916954396588338e-03
1.611522304460892130e+01,4.308660812469959356e-01,5.371189090042935987e-01,5.371189090042935987e-01,3.274550581633395296e-06,1.509849352246611827e-02
1.611922384476895331e+01,4.308660943508387797e-01,5.371189658057397009e-01,5.371189658057397009e-01,3.288331772682839826e-06,1.147352883554304294e-02
1.612322464492898533e+01,4.308661075091443360e-01,5.371190223679257469e-01,5.371190223679257469e-01,3.302005946587138752e-06,-1.505199639174838872e-02
1.612722544508901734e+01,4.308661207215213618e-01,5.371190786916133497e-01,5.371190786916133497e-01,3.315573541329275287e-06,9.860444124073114089e-03
1.613122624524904936e+01,4.308661339875797247e-01,5.371191347775624569e-01,5.371191347775624569e-01,3.329034993837520773e-06,-6.617564072393356325e-03
1.613522704540908137e+01,4.308661473069304026e-01,5.371191906265312399e-01,5.371191906265312399e-01,3.342390739818901224e-06,-1.173538610078658610e-02
1.613922784556911338e+01,4.308661606791854282e-01,5.371192462392764266e-01,5.371192462392764266e-01,3.355641214092264235e-06,-6.979801667842171426e-04
1.614322864572914540e+01,4.308661741039578885e-01,5.371193016165528578e-01,5.371193016165528578e-01,3.368786850338478800e-06,-6.622154118309693527e-03
1.614722944588917741e+01,4.308661875808620367e-01,5.371193567591139306e-01,5.371193567591139306e-01,3.381828081239213191e-06,1.164902374880922610e-02
1.615123024604920943e+01,4.308662011095130695e-01,5.371194116677112662e-01,5.371194116677112662e-01,3.394765338421423806e-06,-1.263574554540358025e-02
1.615523104620924144e+01,4.308662146895274048e-01,5.371194663430949312e-01,5.371194663430949312e-01,3.407599052263066142e-06,-1.292219238499604794e-02
1.615923184636927346e+01,4.308662283205224597e-01,5.371195207860133269e-01,5.371195207860133269e-01,3.420329652503717455e-06,-9.508491329036727543e-03
1.616323264652930547e+01,4.308662420021166506e-01,5.371195749972131894e-01,5.371195749972131894e-01,3.432957567550687372e-06,-1.427578480778839360e-03
1.616723344668933748e+01,4.308662557339296706e-01,5.371196289774395893e-01,5.371196289774395893e-01,3.445483224673306921e-06,5.891585676014063702e-03
1.617123424684936950e+01,4.308662695155821010e-01,5.371196827274358210e-01,5.371196827274358210e-01,3.457907050363751011e-06,-1.093790160374624384e-02
1.617523504700940151e+01,4.308662833466957442e-01,5.371197362479439574e-01,5.371197362479439574e-01,3.470229469809682499e-06,-7.290777693051538923e-03
1.617923584716943353e+01,4.308662972268933467e-01,5.371197895397039623e-01,5.371197895397039623e-01,3.482450907366096970e-06,-1.575713057852479518e-02
1.618323664732946554e+01,4.308663111557988756e-01,5.371198426034544671e-01,5.371198426034544671e-01,3.494571786138989111e-06,-2.033360902679887550e-03
1.618723744748949755e+01,4.308663251330372979e-01,5.371198954399322156e-01,5.371198954399322156e-01,3.506592528346175186e-06,-1.030071101274681808e-02
1.619123824764952957e+01,4.308663391582346347e-01,5.371199480498723977e-01,5.371199480498723977e-01,3.518513555067492860e-06,2.167249278711507951e-02
1.619523904780956158e+01,4.308663532310180178e-01,5.371200004340086487e-01,5.371200004340086487e-01,3.530335286411334650e-06,1.921923423745082460e-02
1.619923984796959360e+01,4.308663673510156333e-01,5.371200525930729386e-01,5.371200525930729386e-01,3.542058141237092173e-06,-9.400079287481172968e-03
1.620324064812962561e+01,4.308663815178568335e-01,5.371201045277954611e-01,5.371201045277954611e-01,3.553682537571489775e-06,1.302788443930250452e-03
1.620724144828965763e+01,4.308663957311719694e-01,5.371201562389048556e-01,5.371201562389048556e-01,3.565208892303273203e-06,4.124262022948545041e-03
