t,E,A,G,dE_dt,dE_dt_noisy
2.832566513302660383e+01,3.824228244159119328e+00,9.744853222429454842e-01,1.845145207735895454e+01,-2.392653833128909613e-01,-2.297116323798298887e-01
2.833166633326665007e+01,3.822792726402420627e+00,9.741214322865664466e-01,1.845142674683350492e+01,-2.391448661816336640e-01,-2.555998166307642538e-01
2.833766753350669987e+01,3.821357931689926879e+00,9.737578205277064303e-01,1.845139935893205774e+01,-2.390244164712491681e-01,-2.069326963752758930e-01
2.834366873374674611e+01,3.819923859616626949e+00,9.733944866838453169e-01,1.845136991524812586e+01,-2.389040341509992560e-01,-3.070355918761834002e-01
2.834966993398679591e+01,3.818490509777718867e+00,9.730314304727055719e-01,1.845133841737435532e+01,-2.387837191901634737e-01,-2.586889894617900865e-01
2.835567113422684216e+01,3.817057881768619598e+00,9.726686516122539095e-01,1.845130486690253591e+01,-2.386634715580410182e-01,-1.620581482551384789e-01
2.836167233446689195e+01,3.815625975184956165e+00,9.723061498206995168e-01,1.845126926542358703e+01,-2.385432912239490721e-01,-2.592974013323491866e-01
2.836767353470693820e+01,3.814194789622573634e+00,9.719439248164959411e-01,1.845123161452757898e+01,-2.384231781572238584e-01,-1.613751073906226630e-01
2.837367473494698800e+01,3.812764324677526684e+00,9.715819763183392022e-01,1.845119191580371165e+01,-2.383031323272196689e-01,-2.206300512439036687e-01
2.837967593518703424e+01,3.811334579946088930e+00,9.712203040451696801e-01,1.845115017084032161e+01,-2.381831537033096691e-01,-2.499594222365962848e-01
2.838567713542708404e+01,3.809905555024743151e+00,9.708589077161701164e-01,1.845110638122488567e+01,-2.380632422548849270e-01,-2.333723218667666244e-01
2.839167833566713028e+01,3.808477249510191065e+00,9.704977870507677240e-01,1.845106054854402444e+01,-2.379433979513552178e-01,-1.576389648275820510e-01
2.839767953590718008e+01,3.807049662999343997e+00,9.701369417686320773e-01,1.845101267438348813e+01,-2.378236207621481912e-01,-2.533836780162575519e-01
2.840368073614722633e+01,3.805622795089330879e+00,9.697763715896772219e-01,1.845096276032817073e+01,-2.377039106567099547e-01,-2.932373984868125172e-01
2.840968193638727612e+01,3.804196645377492025e+00,9.694160762340594539e-01,1.845091080796210292e+01,-2.375842676045046564e-01,-2.122704417746722472e-01
2.841568313662732237e+01,3.802771213461384470e+00,9.690560554221795408e-01,1.845085681886845563e+01,-2.374646915750144027e-01,-2.012178068211307458e-01
2.842168433686737217e+01,3.801346498938776186e+00,9.686963088746808337e-01,1.845080079462952938e+01,-2.373451825377392022e-01,-1.942253927622092369e-01
2.842768553710741841e+01,3.799922501407652753e+00,9.683368363124508216e-01,1.845074273682677202e+01,-2.372257404621972154e-01,-3.133767328562978571e-01
2.843368673734746821e+01,3.798499220466210691e+00,9.679776374566195773e-01,1.845068264704076810e+01,-2.371063653179241726e-01,-2.169046929051528794e-01
2.843968793758751445e+01,3.797076655712863236e+00,9.676187120285615340e-01,1.845062052685123888e+01,-2.369870570744736782e-01,-2.333591250719184995e-01
2.844568913782756425e+01,3.795654806746235010e+00,9.672600597498933750e-01,1.845055637783704228e+01,-2.368678157014172114e-01,-2.490721979181313717e-01
2.845169033806761050e+01,3.794233673165168241e+00,9.669016803424764772e-01,1.845049020157617292e+01,-2.367486411683437375e-01,-2.602513197577967508e-01
2.845769153830766030e+01,3.792813254568714321e+00,9.665435735284143570e-01,1.845042199964577279e+01,-2.366295334448594578e-01,-2.130179998098294392e-01
2.846369273854770654e+01,3.791393550556144465e+00,9.661857390300551129e-01,1.845035177362211343e+01,-2.365104925005890035e-01,-2.397670827380713743e-01
2.846969393878775634e+01,3.789974560726938613e+00,9.658281765699890942e-01,1.845027952508060309e+01,-2.363915183051734092e-01,-2.385954945442044228e-01
2.847569513902780258e+01,3.788556284680795194e+00,9.654708858710512320e-01,1.845020525559579738e+01,-2.362726108282718063e-01,-1.360122752840742522e-01
2.848169633926785238e+01,3.787138722017623582e+00,9.651138666563187085e-01,1.845012896674138503e+01,-2.361537700395603956e-01,-2.331986622392112629e-01
2.848769753950789863e+01,3.785721872337548977e+00,9.647571186491130657e-01,1.845005066009018790e+01,-2.360349959087324201e-01,-2.939928234757381853e-01
2.849369873974794842e+01,3.784305735240909740e+00,9.644006415729984294e-01,1.844997033721417168e+01,-2.359162884054988585e-01,-2.820231747176040193e-01
2.849969993998799467e+01,3.782890310328259176e+00,9.640444351517833965e-01,1.844988799968444226e+01,-2.357976474995872318e-01,-2.739450125164993866e-01
2.850570114022804447e+01,3.781475597200363303e+00,9.636884991095185926e-01,1.844980364907123516e+01,-2.356790731607424083e-01,-3.164861870659525511e-01
2.851170234046809071e+01,3.780061595458204859e+00,9.633328331704993364e-01,1.844971728694393676e+01,-2.355605653587264647e-01,-1.812262730625456286e-01
2.851770354070814051e+01,3.778648304702976635e+00,9.629774370592633082e-01,1.844962891487106305e+01,-2.354421240633176871e-01,-1.423906482099513426e-01
2.852370474094818675e+01,3.777235724536089911e+00,9.626223105005925484e-01,1.844953853442026315e+01,-2.353237492443121803e-01,-2.670003754872144475e-01
2.852970594118823655e+01,3.775823854559166026e+00,9.622674532195115704e-01,1.844944614715834064e+01,-2.352054408715220091e-01,-1.898640095458439259e-01
2.853570714142828280e+01,3.774412694374044364e+00,9.619128649412892473e-01,1.844935175465121802e+01,-2.350871989147766405e-01,-2.728152329484112570e-01
2.854170834166833259e+01,3.773002243582774362e+00,9.615585453914367031e-01,1.844925535846397224e+01,-2.349690233439216402e-01,-2.694645727398798374e-01
2.854770954190837884e+01,3.771592501787623064e+00,9.612044942957097549e-01,1.844915696016080631e+01,-2.348509141288196156e-01,-3.227204948834939691e-01
2.855371074214842864e+01,3.770183468591068898e+00,9.608507113801064703e-01,1.844905656130507055e+01,-2.347328712393494388e-01,-2.378972761387395385e-01
2.855971194238847488e+01,3.768775143595806565e+00,9.604971963708692773e-01,1.844895416345924843e+01,-2.346148946454066631e-01,-1.730814616134572215e-01
2.856571314262852468e+01,3.767367526404743039e+00,9.601439489944830763e-01,1.844884976818496014e+01,-2.344969843169031898e-01,-1.714564521343351078e-01
2.857171434286857092e+01,3.765960616621000678e+00,9.597909689776771280e-01,1.844874337704296963e+01,-2.343791402237672405e-01,-2.081344811535567885e-01
2.857771554310862072e+01,3.764554413847914560e+00,9.594382560474232768e-01,1.844863499159317755e+01,-2.342613623359432184e-01,-2.478752471647160949e-01
2.858371674334866697e+01,3.763148917689036033e+00,9.590858099309372831e-01,1.844852461339461414e+01,-2.341436506233922354e-01,-1.740004056511270103e-01
2.858971794358871676e+01,3.761744127748127831e+00,9.587336303556780459e-01,1.844841224400546409e+01,-2.340260050560907801e-01,-1.470583755624951250e-01
2.859571914382876301e+01,3.760340043629169404e+00,9.583817170493481585e-01,1.844829788498303458e+01,-2.339084256040322995e-01,-2.724198597024279911e-01
2.860172034406881281e+01,3.758936664936351590e+00,9.580300697398931309e-01,1.844818153788378012e+01,-2.337909122372256177e-01,-2.205444888864663833e-01
2.860772154430885905e+01,3.757533991274082386e+00,9.576786881555024999e-01,1.844806320426328838e+01,-2.336734649256957952e-01,-2.363533515500381987e-01
2.861372274454890885e+01,3.756132022246980284e+00,9.573275720246084974e-01,1.844794288567628726e+01,-2.335560836394838247e-01,-2.658548067615491561e-01
2.861972394478895509e+01,3.754730757459881829e+00,9.569767210758876042e-01,1.844782058367664490e+01,-2.334387683486465748e-01,-2.923877782647563150e-01
2.862572514502900489e+01,3.753330196517560058e+00,9.566261350392324392e-01,1.844769629981665560e+01,-2.333215190229254443e-01,-2.750625000971218537e-01
2.863172634526905114e+01,3.751930339022471639e+00,9.562758136538920262e-01,1.844757003564106057e+01,-2.332043356289839608e-01,-2.277100369119696988e-01
2.863772754550910093e+01,3.750531184577943211e+00,9.559257566572465503e-01,1.844744179269520501e+01,-2.330872181342305838e-01,-2.203435126357468354e-01
2.864372874574914718e+01,3.749132732787900490e+00,9.555759637855726352e-01,1.844731157252455134e+01,-2.329701665065495864e-01,-2.259917068993497480e-01
2.864972994598919698e+01,3.747734983256480579e+00,9.552264347753851581e-01,1.844717937667369512e+01,-2.328531807138422560e-01,-1.687833697662536325e-01
2.865573114622924322e+01,3.746337935588035073e+00,9.548771693634376945e-01,1.844704520668638636e+01,-2.327362607240282544e-01,-2.672536164883151377e-01
2.866173234646929302e+01,3.744941589387126957e+00,9.545281672867221845e-01,1.844690906410551179e+01,-2.326194065050441739e-01,-2.956569485502418826e-01
2.866773354670933927e+01,3.743545944258535041e+00,9.541794282824693774e-01,1.844677095047309834e+01,-2.325026180248447871e-01,-2.915581983872151950e-01
2.867373474694938906e+01,3.742150999807246858e+00,9.538309520881479431e-01,1.844663086733031676e+01,-2.323858952514016307e-01,-2.126142595549395664e-01
2.867973594718943531e+01,3.740756755638467990e+00,9.534827384414660267e-01,1.844648881621748515e+01,-2.322692381527041161e-01,-2.592488093812972405e-01
2.868573714742948511e+01,3.739363211357613181e+00,9.531347870803691391e-01,1.844634479867406185e+01,-2.321526466967588076e-01,-3.146433028092585626e-01
2.869173834766953135e+01,3.737970366570313008e+00,9.527870977430423771e-01,1.844619881623863833e+01,-2.320361208515896168e-01,-1.857790567281638883e-01
2.869773954790958115e+01,3.736578220882408985e+00,9.524396701679085364e-01,1.844605087044896408e+01,-2.319196605852376358e-01,-1.619027991718086090e-01
2.870374074814962739e+01,3.735186773899957124e+00,9.520925040936295547e-01,1.844590096284191816e+01,-2.318032658657609713e-01,-2.227593938644246152e-01
2.870974194838967719e+01,3.733796025229225712e+00,9.517455992591054015e-01,1.844574909495353054e+01,-2.316869366612349379e-01,-1.995106740867845507e-01
2.871574314862972344e+01,3.732405974476697086e+00,9.513989554034749663e-01,1.844559526831896790e+01,-2.315706729397520036e-01,-3.014058751255651591e-01
2.872174434886977323e+01,3.731016621249064968e+00,9.510525722661152814e-01,1.844543948447254067e+01,-2.314544746694212063e-01,-3.021545660920583187e-01
2.872774554910981948e+01,3.729627965153238911e+00,9.507064495866422993e-01,1.844528174494770667e+01,-2.313383418183689311e-01,-2.232109163102491967e-01
2.873374674934986928e+01,3.728240005796338075e+00,9.503605871049101150e-01,1.844512205127706039e+01,-2.312222743547379389e-01,-2.207385009174053780e-01
2.873974794958991552e+01,3.726852742785697892e+00,9.500149845610116328e-01,1.844496040499233658e+01,-2.311062722466881436e-01,-2.407433170525318800e-01
2.874574914982996532e+01,3.725466175728864293e+00,9.496696416952780107e-01,1.844479680762442442e+01,-2.309903354623961402e-01,-2.454416204619929709e-01
2.875175035007001156e+01,3.724080304233598593e+00,9.493245582482793266e-01,1.844463126070333914e+01,-2.308744639700548440e-01,-2.623019076904696822e-01
2.875775155031006136e+01,3.722695127907873491e+00,9.489797339608235793e-01,1.844446376575825042e+01,-2.307586577378740733e-01,-1.586222204917993039e-01
2.876375275055010761e+01,3.721310646359875740e+00,9.486351685739580208e-01,1.844429432431747173e+01,-2.306429167340800501e-01,-2.734737278323448595e-01
2.876975395079015740e+01,3.719926859198003921e+00,9.482908618289676017e-01,1.844412293790844259e+01,-2.305272409269155109e-01,-2.371894331176608584e-01
2.877575515103020365e+01,3.718543766030872000e+00,9.479468134673766366e-01,1.844394960805776762e+01,-2.304116302846395403e-01,-1.784548586828796357e-01
2.878175635127025345e+01,3.717161366467303996e+00,9.476030232309472501e-01,1.844377433629117746e+01,-2.302960847755274598e-01,-2.813071666616889788e-01
2.878775755151029969e+01,3.715779660116340644e+00,9.472594908616807086e-01,1.844359712413355012e+01,-2.301806043678712721e-01,-2.229691378487551057e-01
2.879375875175034949e+01,3.714398646587231401e+00,9.469162161018160884e-01,1.844341797310890740e+01,-2.300651890299786062e-01,-2.357880876441229012e-01
2.879975995199039573e+01,3.713018325489443328e+00,9.465731986938317188e-01,1.844323688474041134e+01,-2.299498387301738833e-01,-1.990610860812030147e-01
2.880576115223044553e+01,3.711638696432652651e+00,9.462304383804437391e-01,1.844305386055036777e+01,-2.298345534367971510e-01,-3.520949652605279701e-01
2.881176235247049178e+01,3.710259759026751869e+00,9.458879349046076523e-01,1.844286890206022633e+01,-2.297193331182046383e-01,-2.445477009694930759e-01
2.881776355271054157e+01,3.708881512881843534e+00,9.455456880095165495e-01,1.844268201079057334e+01,-2.296041777427684227e-01,-2.688781560585654651e-01
2.882376475295058782e+01,3.707503957608246914e+00,9.452036974386028856e-01,1.844249318826114958e+01,-2.294890872788769021e-01,-1.749210017904796743e-01
2.882976595319063762e+01,3.706127092816489998e+00,9.448619629355368144e-01,1.844230243599082186e+01,-2.293740616949339062e-01,-2.321600369146453180e-01
2.883576715343068386e+01,3.704750918117318381e+00,9.445204842442279647e-01,1.844210975549761145e+01,-2.292591009593593354e-01,-2.574023317505441111e-01
2.884176835367073366e+01,3.703375433121686378e+00,9.441792611088234422e-01,1.844191514829867984e+01,-2.291442050405884390e-01,-1.848363614792560006e-01
2.884776955391077990e+01,3.702000637440765463e+00,9.438382932737097164e-01,1.844171861591032879e+01,-2.290293739070726753e-01,-1.970341350891882115e-01
2.885377075415082970e+01,3.700626530685936721e+00,9.434975804835112889e-01,1.844152015984800386e+01,-2.289146075272787684e-01,-1.780746476848555915e-01
2.885977195439087595e+01,3.699253112468797955e+00,9.431571224830915812e-01,1.844131978162629082e+01,-2.287999058696890964e-01,-1.746205701073077488e-01
2.886577315463092575e+01,3.697880382401155241e+00,9.428169190175520464e-01,1.844111748275891927e+01,-2.286852689028013030e-01,-1.902008733010712438e-01
2.887177435487097199e+01,3.696508340095032707e+00,9.424769698322330580e-01,1.844091326475876258e+01,-2.285706965951289082e-01,-2.571820692466995628e-01
2.887777555511102179e+01,3.695136985162663645e+00,9.421372746727132430e-01,1.844070712913783794e+01,-2.284561889152003644e-01,-2.135387536997943037e-01
2.888377675535106803e+01,3.693766317216498063e+00,9.417978332848100376e-01,1.844049907740729921e+01,-2.283417458315599724e-01,-2.135081037610830346e-01
2.888977795559111783e+01,3.692396335869195134e+00,9.414586454145789096e-01,1.844028911107745117e+01,-2.282273673127665492e-01,-2.101613260126787841e-01
2.889577915583116408e+01,3.691027040733630304e+00,9.411197108083146912e-01,1.844007723165772816e+01,-2.281130533273947603e-01,-2.111955073741803579e-01
2.890178035607121387e+01,3.689658431422890406e+00,9.407810292125496909e-01,1.843986344065671901e+01,-2.279988038440340647e-01,-2.233593336964850296e-01
2.890778155631126012e+01,3.688290507550276320e+00,9.404426003740555817e-01,1.843964773958215275e+01,-2.278846188312892151e-01,-2.488096436398554157e-01
2.891378275655130992e+01,3.686923268729300318e+00,9.401044240398419571e-01,1.843943012994089869e+01,-2.277704982577796744e-01,-2.313561245500305730e-01
2.891978395679135616e+01,3.685556714573690495e+00,9.397664999571576638e-01,1.843921061323896282e+01,-2.276564420921400600e-01,-2.767251113960317310e-01
2.892578515703140596e+01,3.684190844697385003e+00,9.394288278734890252e-01,1.843898919098150557e+01,-2.275424503030199219e-01,-2.724298202806358926e-01
2.893178635727145220e+01,3.682825658714538264e+00,9.390914075365619507e-01,1.843876586467282053e+01,-2.274285228590836871e-01,-1.912402748523085450e-01
2.893778755751150200e+01,3.681461156239514310e+00,9.387542386943399375e-01,1.843854063581635216e+01,-2.273146597290102711e-01,-2.432863920818877090e-01
2.894378875775154825e+01,3.680097336886893888e+00,9.384173210950259580e-01,1.843831350591467455e+01,-2.272008608814937158e-01,-2.225853607427324687e-01
2.894978995799159804e+01,3.678734200271466914e+00,9.380806544870605723e-01,1.843808447646951620e+01,-2.270871262852423855e-01,-2.540073089701466724e-01
2.895579115823164429e+01,3.677371746008240461e+00,9.377442386191237045e-01,1.843785354898174234e+01,-2.269734559089794657e-01,-3.085932389831466116e-01
2.896179235847169409e+01,3.676009973712431211e+00,9.374080732401328664e-01,1.843762072495136550e+01,-2.268598497214424914e-01,-2.469058185046151266e-01
2.896779355871174033e+01,3.674648882999471233e+00,9.370721580992451560e-01,1.843738600587753140e+01,-2.267463076913837083e-01,-1.459902472640690618e-01
2.897379475895178658e+01,3.673288473485004868e+00,9.367364929458552592e-01,1.843714939325854019e+01,-2.266328297875697118e-01,-2.318259000507368051e-01
