t,N,P,R,dN_dt,dN_dt_noisy
1.527905581116223175e+02,3.533282446088916195e-06,1.462254597822424351e+01,1.393721157163493353e-02,-4.264106632447417086e-06,-1.981144168047707321e+00
1.528305661132226589e+02,3.367441568394033540e-06,1.453969015898154460e+01,1.335133554098433782e-02,-4.028760786703574495e-06,-2.470441570905846373e-01
1.528705741148229720e+02,3.210725526251998735e-06,1.445711493433449846e+01,1.278953083913876056e-02,-3.807788179525518501e-06,-2.936410621002283783e+00
1.529105821164232850e+02,3.062578518014684497e-06,1.437482819216130991e+01,1.225085319595651222e-02,-3.600240895725678610e-06,-1.076861509932464968e-02
1.529505901180235981e+02,2.922481400610115977e-06,1.429283738068621901e+01,1.173439217645968514e-02,-3.405237487715485085e-06,-5.677939667325069273e-01
1.529905981196239395e+02,2.789948726653112062e-06,1.421114953193360719e+01,1.123926940083065304e-02,-3.221957633916554629e-06,-6.129735122086049648e-01
1.530306061212242525e+02,2.664527047175993150e-06,1.412977126835995811e+01,1.076463846217441851e-02,-3.049638420703421921e-06,1.540726915384690754e+00
1.530706141228245656e+02,2.545792208580787142e-06,1.404870882155811529e+01,1.030968376505586939e-02,-2.887569592082615693e-06,3.414936528735479926e-01
1.531106221244248786e+02,2.433347399790572010e-06,1.396796804970175110e+01,9.873619211527052963e-03,-2.735089808487607811e-06,1.116395307291487615e+00
1.531506301260252201e+02,2.326821590154545473e-06,1.388755444444395515e+01,9.455688131130488699e-03,-2.591583458158979422e-06,6.140642393809244703e-01
1.531906381276255331e+02,2.225867289035776526e-06,1.380747315184131985e+01,9.055161745772999718e-03,-2.456476821656335966e-06,1.674476736297050516e+00
1.532306461292258462e+02,2.130159234059576577e-06,1.372772898424411103e+01,8.671338354975390017e-03,-2.329235387697395484e-06,-2.541019397193479690e-01
1.532706541308261592e+02,2.039392949336257313e-06,1.364832642895074777e+01,8.303543069080276257e-03,-2.209361109689376218e-06,-2.610982886345693532e-01
1.533106621324265006e+02,1.953282979361998785e-06,1.356926966866165962e+01,7.951126184254041912e-03,-2.096389407778331124e-06,-9.822095989260241911e-02
1.533506701340268137e+02,1.871561958427483414e-06,1.349056258925435081e+01,7.613462765625723938e-03,-1.989887165609732563e-06,2.442300308228814831e+00
1.533906781356271267e+02,1.793979293890447890e-06,1.341220879085240902e+01,7.289952071474163110e-03,-1.889450380838761112e-06,-4.406489603322901738e-01
1.534306861372274398e+02,1.720299856423836201e-06,1.333421160547915285e+01,6.980016097997924357e-03,-1.794701907032514186e-06,2.266028162327732992e-02
1.534706941388277812e+02,1.650303244128994028e-06,1.325657410270727254e+01,6.683099378447877707e-03,-1.705289867644232282e-06,1.371004712147210203e+00
1.535107021404280943e+02,1.583782617322018344e-06,1.317929910255823600e+01,6.398668133963686215e-03,-1.620885679924513645e-06,9.203490724023628555e-01
1.535507101420284073e+02,1.520543769835313342e-06,1.310238918950729214e+01,6.126209100631608596e-03,-1.541182391620781479e-06,-4.978968319724634273e-01
1.535907181436287203e+02,1.460404488993956108e-06,1.302584671746302369e+01,5.865229399244264834e-03,-1.465893364223931245e-06,1.742406134887228841e+00
1.536307261452290618e+02,1.403193571405464551e-06,1.294967382330398742e+01,5.615255523364115486e-03,-1.394750657319245467e-06,4.794752790652628271e-01
1.536707341468293748e+02,1.348750162785484948e-06,1.287387243765107847e+01,5.375832438551050169e-03,-1.327503792678749510e-06,1.446271216517523106e+00
1.537107421484296879e+02,1.296923190337039148e-06,1.279844428973732562e+01,5.146523450977253875e-03,-1.263918649699142134e-06,6.052118652998442760e-01
1.537507501500300009e+02,1.247570555504794098e-06,1.272339092063019272e+01,4.926909137602445213e-03,-1.203776167747106845e-06,7.776415796762661259e-01
1.537907581516303424e+02,1.200558651610973575e-06,1.264871369155359204e+01,4.716586659472737746e-03,-1.146871408199189562e-06,-7.425149704306271969e-01
1.538307661532306554e+02,1.155761869420712660e-06,1.257441378869151727e+01,4.515169609530219133e-03,-1.093012635750618093e-06,1.418267084077708295e+00
1.538707741548309684e+02,1.113061942338133216e-06,1.250049223554720257e+01,4.322286958106225270e-03,-1.042020282509595376e-06,-7.009696503366416032e-01
1.539107821564312815e+02,1.072347582084414146e-06,1.242694989955394291e+01,4.137582514629829095e-03,-9.937262209813377945e-07,7.687542664585018948e-02
1.539507901580316229e+02,1.033514059105834651e-06,1.235378749664146270e+01,3.960714763876989168e-03,-9.479730099260981730e-07,1.087238599014484164e+00
1.539907981596319360e+02,9.964626711103232008e-07,1.228100560249749762e+01,3.791355868806662623e-03,-9.046130663840645938e-07,-3.394034361197036942e-01
1.540308061612322490e+02,9.611004598057177184e-07,1.220860465804553208e+01,3.629191223511477483e-03,-8.635080927194605690e-07,1.193975901337349516e-01
1.540708141628325620e+02,9.273398627958534894e-07,1.213658497357455346e+01,3.473919297746252358e-03,-8.245284645343276785e-07,8.290633729173312386e-03
1.541108221644329035e+02,8.950982804135905403e-07,1.206494673882643553e+01,3.325250719591380921e-03,-7.875525666210886807e-07,1.567372274190033388e-01
1.541508301660332165e+02,8.642978491386757671e-07,1.199369002778852433e+01,3.182907873076582395e-03,-7.524663347295694391e-07,5.903203941694897816e-01
1.541908381676335296e+02,8.348651587125980941e-07,1.192281480223333823e+01,3.046624769388133445e-03,-7.191627636907889913e-07,-1.498111688678872788e+00
1.542308461692338426e+02,8.067308982089059592e-07,1.185232092059180253e+01,2.916146225881073063e-03,-6.875413735389443320e-07,-5.241543291019857831e-01
1.542708541708341841e+02,7.798296674726634150e-07,1.178220814243798387e+01,2.791227468965496502e-03,-6.575078361932352156e-07,2.065450894031725326e+00
1.543108621724344971e+02,7.540997534340346774e-07,1.171247613136050525e+01,2.671634041310490173e-03,-6.289735851031601770e-07,-1.953672621894142036e+00
1.543508701740348101e+02,7.294828415048029172e-07,1.164312446253407174e+01,2.557141098946484874e-03,-6.018553860177157560e-07,-6.369186776729193200e-01
1.543908781756351232e+02,7.059238490941641203e-07,1.157415262724539140e+01,2.447532984182222791e-03,-5.760750246258386670e-07,7.984595675281829230e-01
1.544308861772354646e+02,6.833707559899993998e-07,1.150556003511623615e+01,2.342603163370271697e-03,-5.515590022489610652e-07,-1.841024110607780928e+00
1.544708941788357777e+02,6.617743717061229313e-07,1.143734602019971724e+01,2.242153674963953854e-03,-5.282381924344031002e-07,-8.617734730004821264e-01
1.545109021804360907e+02,6.410881777729594758e-07,1.136950984584747637e+01,2.145994643289730105e-03,-5.060475706484597127e-07,-8.035593150622040159e-01
1.545509101820364037e+02,6.212682058693737100e-07,1.130205070644221621e+01,2.053944223502803760e-03,-4.849259816159720153e-07,1.567287418554823120e+00
1.545909181836367452e+02,6.022728556771928218e-07,1.123496773179532049e+01,1.965828238546637064e-03,-4.648158683201304335e-07,-8.687012085660923422e-01
1.546309261852370582e+02,5.840627376971487525e-07,1.116825999250161594e+01,1.881479622288772732e-03,-4.456630311208774961e-07,6.320539739413654212e-01
1.546709341868373713e+02,5.666005895987526851e-07,1.110192650145659776e+01,1.800738336369617351e-03,-4.274164516016751257e-07,-6.298735496456124849e-01
1.547109421884376843e+02,5.498511383865271957e-07,1.103596621654843624e+01,1.723451205133542507e-03,-4.100280817533392448e-07,1.045090444191915449e-02
1.547509501900380258e+02,5.337809472184281978e-07,1.097037804620353718e+01,1.649471325916577373e-03,-3.934526304205117076e-07,-1.132891683511656478e+00
1.547909581916383388e+02,5.183583558465376506e-07,1.090516085098710342e+01,1.578657929560198367e-03,-3.776474267063950148e-07,-1.471207314573434344e+00
1.548309661932386518e+02,5.035533725651047893e-07,1.084031344530228402e+01,1.510876325137806842e-03,-3.625722526252401890e-07,-4.684680137687719514e-01
1.548709741948389649e+02,4.893375502855027975e-07,1.077583460184861686e+01,1.445997430718644425e-03,-3.481891712137270658e-07,-1.376176224948666871e+00
1.549109821964393063e+02,4.756839153887978065e-07,1.071172305419988291e+01,1.383897500220585258e-03,-3.344623988935884277e-07,-1.764483999740434628e-01
1.549509901980396194e+02,4.625668990931454799e-07,1.064797749789064873e+01,1.324458092351165706e-03,-3.213581840116013244e-07,1.182771987259322310e-01
1.549909981996399324e+02,4.499622436445404807e-07,1.058459659302561207e+01,1.267565844155607623e-03,-3.088446725410722176e-07,4.087791401494665910e-01
1.550310062012402454e+02,4.378469110822679538e-07,1.052157896804929038e+01,1.213112045164805404e-03,-2.968917811306473235e-07,1.527116433279398278e+00
1.550710142028405869e+02,4.261990483430710339e-07,1.045892322060019275e+01,1.160992572900048378e-03,-2.854711130429237539e-07,1.418305758778768411e+00
1.551110222044408999e+02,4.149979126068316020e-07,1.039662791878740045e+01,1.111107850392956207e-03,-2.745558503003506556e-07,-1.104184623516886843e+00
1.551510302060412130e+02,4.042237899893232420e-07,1.033469160463556058e+01,1.063362452140964630e-03,-2.641206460059303153e-07,-7.499670817849640736e-01
1.551910382076415260e+02,3.938579527148353935e-07,1.027311279579026326e+01,1.017664913865674913e-03,-2.541415460520359548e-07,1.689196205110191640e+00
1.552310462092418675e+02,3.838826144304499410e-07,1.021188998629403955e+01,9.739277072702498279e-04,-2.445959123225939807e-07,-5.530475008088829580e-02
1.552710542108421805e+02,3.742808717834254019e-07,1.015102164816471131e+01,9.320671120389249775e-04,-2.354623400778106537e-07,-3.865246191639237772e-01
1.553110622124424935e+02,3.650366383900842672e-07,1.009050623444634276e+01,8.920028482651589903e-04,-2.267205740849434010e-07,1.070238098109354663e+00
1.553510702140428066e+02,3.561346261076513750e-07,1.003034217982241394e+01,8.536580158348931616e-04,-2.183514573398949832e-07,-6.255323252398969913e-01
1.553910782156431480e+02,3.475602969984140785e-07,9.970527901399167447e+00,8.169590802967166727e-04,-2.103368634726151805e-07,9.327158349182949060e-01
1.554310862172434611e+02,3.392998152579300472e-07,9.911061800656614906e+00,7.818356525437993075e-04,-2.026596319656590920e-07,-3.028222066756694475e-01
1.554710942188437741e+02,3.313400038471033158e-07,9.851942265468295545e+00,7.482202405414659389e-04,-1.953035088826229705e-07,1.293820770346942206e+00
1.555111022204440872e+02,3.236683289786208479e-07,9.793167670481951248e+00,7.160482217718206876e-04,-1.882531061988177429e-07,-1.462978309990828063e-01
1.555511102220444286e+02,3.162728585626676850e-07,9.734736377810556007e+00,6.852578322410412615e-04,-1.814938473468705249e-07,8.188770615416031129e-01
1.555911182236447416e+02,3.091422220610153709e-07,9.676646739022638499e+00,6.557899130298461103e-04,-1.750119159499457977e-07,1.058026956914674743e+00
1.556311262252450547e+02,3.022655827351057826e-07,9.618897096417473591e+00,6.275877511970891047e-04,-1.687942136757063468e-07,1.614897828429349369e+00
1.556711342268453677e+02,2.956326223723061748e-07,9.561485783367123403e+00,6.005970587452484893e-04,-1.628283265549451749e-07,-7.974128557400046446e-01
1.557111422284457092e+02,2.892335085424212347e-07,9.504411124865482563e+00,5.747659658303804929e-04,-1.571024828583888278e-07,-3.845175408371955261e-01
1.557511502300460222e+02,2.830588609747793217e-07,9.447671439336188470e+00,5.500447760785377727e-04,-1.516055123674180285e-07,-1.417871670528517702e+00
1.557911582316463353e+02,2.770997320564553749e-07,9.391265039530088288e+00,5.263858514903815497e-04,-1.463268148904424569e-07,-1.723808413304456222e+00
1.558311662332466483e+02,2.713475944226418709e-07,9.335190232805988586e+00,5.037435945753500734e-04,-1.412563336119697318e-07,-4.979854369942453562e-01
1.558711742348469897e+02,2.657943141757374511e-07,9.279445321557368231e+00,4.820744487768988682e-04,-1.363845219038629250e-07,1.587201573366272267e-01
1.559111822364473028e+02,2.604321247345686627e-07,9.224028604687708466e+00,4.613366885862548719e-04,-1.317023119498477522e-07,1.252317406468582917e+00
1.559511902380476158e+02,2.552536096054766488e-07,9.168938378419113633e+00,4.414903112251171869e-04,-1.272010891957396863e-07,-4.169262254962496361e-01
1.559911982396479289e+02,2.502516950935954087e-07,9.114172936467097585e+00,4.224970236868638620e-04,-1.228726726490750402e-07,1.909990598432782294e+00
1.560312062412482703e+02,2.454196269354672664e-07,9.059730570392245497e+00,4.043202476296971887e-04,-1.187092879493183066e-07,1.810923036594897506e-01
1.560712142428485834e+02,2.407509523551723440e-07,9.005609570620215720e+00,3.869249692757556567e-04,-1.147035442778478563e-07,8.799411611132776923e-01
1.561112222444488964e+02,2.362395015317088849e-07,8.951808227352819003e+00,3.702776092540350996e-04,-1.108484119648846345e-07,-2.573650602568077761e-01
1.561512302460492094e+02,2.318793847726699640e-07,8.898324830648324024e+00,3.543460145748648731e-04,-1.071372083143895945e-07,-1.259260899215027152e+00
1.561912382476495509e+02,2.276649733785612079e-07,8.845157670734362654e+00,3.390994562139703424e-04,-1.035635763175855644e-07,1.582269128511091472e+00
1.562312462492498639e+02,2.235908881269411461e-07,8.792305038499874215e+00,3.245085657870215535e-04,-1.001214677755227998e-07,-2.922903553671760135e-01
1.562712542508501770e+02,2.196519794384925889e-07,8.739765226554299105e+00,3.105451705313345121e-04,-9.680512342392550629e-08,1.109920746023644433e+00
1.563112622524504900e+02,2.158433251485400356e-07,8.687536529318959921e+00,2.971822806820326309e-04,-9.360906165566981880e-08,-3.721840986735034940e-01
1.563512702540508315e+02,2.121602195125643481e-07,8.635617243260382381e+00,2.843940740098509700e-04,-9.052806374494201690e-08,5.840407060184814592e-01
1.563912782556511445e+02,2.085981621326605316e-07,8.584005667025813580e+00,2.721559089060436891e-04,-8.755715963608475404e-08,-1.624643010634476414e-01
1.564312862572514575e+02,2.051528429544184278e-07,8.532700102351531868e+00,2.604441680725135097e-04,-8.469161272611380299e-08,-3.500306195180203361e-01
1.564712942588517706e+02,2.018201345652454671e-07,8.481698854409254196e+00,2.492362044666299984e-04,-8.192690834094987257e-08,-1.528940568928394694e-01
1.565113022604520836e+02,1.985960905160103498e-07,8.431000231849322901e+00,2.385103365151733032e-04,-7.925874504161651208e-08,6.780800907727959626e-01
1.565513102620524251e+02,1.954769317593053067e-07,8.380602547008640713e+00,2.282458477995449983e-04,-7.668302145516712619e-08,-1.212748834362722183e+00
1.565913182636527381e+02,1.924590412532203205e-07,8.330504116149199945e+00,2.184229538516717915e-04,-7.419582691660652847e-08,-9.788494180960229940e-01
1.566313262652530511e+02,1.895389499954905203e-07,8.280703260184722581e+00,2.090226708445237628e-04,-7.179342919827885309e-08,9.782232711294452931e-01
1.566713342668533642e+02,1.867133352308036502e-07,8.231198304750710903e+00,2.000268044159132059e-04,-6.947226741145138006e-08,-7.405816521360861771e-01
1.567113422684537056e+02,1.839790170626675917e-07,8.181987580279299621e+00,1.914179418312554691e-04,-6.722894448787772423e-08,1.770787923807644326e-01
1.567513502700540187e+02,1.813329474242864724e-07,8.133069422126066428e+00,1.831794635433780280e-04,-6.506021714528536215e-08,-1.355899122869331341e+00
1.567913582716543317e+02,1.787722058416621332e-07,8.084442170879482248e+00,1.752954803414974883e-04,-6.296298877242508308e-08,-2.239962220948627236e-01
1.568313662732546447e+02,1.762939890459497540e-07,8.036104172831201709e+00,1.677507424253809232e-04,-6.093430043841968538e-08,1.090337295634206782e+00
1.568713742748549862e+02,1.738956105474778386e-07,7.988053779990377912e+00,1.605306370019699805e-04,-5.897132575249011430e-08,7.504628073192251558e-02
1.569113822764552992e+02,1.715744972376161158e-07,7.940289350151424230e+00,1.536211805493965582e-04,-5.707136482411368380e-08,1.984582932899510432e-01
1.569513902780556123e+02,1.693281806740734355e-07,7.892809246976526971e+00,1.470090331961928121e-04,-5.523183669115205968e-08,-4.040136715708345649e-01
1.569913982796559253e+02,1.671542941191668123e-07,7.845611840242384005e+00,1.406814406043969924e-04,-5.345027399463159138e-08,8.748320992701470733e-02
1.570314062812562668e+02,1.650505640773100140e-07,7.798695506183897841e+00,1.346261591947168113e-04,-5.172431610764034007e-08,-1.795063205505269099e+00
1.570714142828565798e+02,1.630148100473913411e-07,7.752058627501755339e+00,1.288314547542806869e-04,-5.005170516147933289e-08,-1.648327549302896822e+00
