N,P,L,L_noisy
6.657523688757445157e+00,1.307966128008628459e+01,2.486145220299524006e+00,2.492406807990378503e+00
1.690883212456747220e+00,2.826277222830495006e+01,4.223779392184310311e+00,4.221694761692834419e+00
1.193593503105653753e+01,1.771499345140677528e+00,1.986051096224696222e+00,1.995601049831223550e+00
1.567894540592037522e+01,1.508151506844682466e+01,2.191861634914332502e+00,2.192767097026176337e+00
5.522014452559645958e-01,2.942956954206765019e+01,7.014514273071059236e+00,7.018913979450143614e+00
7.543641004164044483e-01,2.235624556127088436e+00,2.680122112042058191e+00,2.678835287295016077e+00
3.882174622130023511e+00,2.056822468704460860e+01,2.985602018589144535e+00,2.979305714628755375e+00
6.364650707914930594e-01,1.609971826713410081e+01,5.512920942602146823e+00,5.520832288762520079e+00
1.114964253435219321e+00,1.436353265313843686e+01,4.295297424556789423e+00,4.293835973280560658e+00
1.780536045786983124e+01,2.414761660771830165e+01,2.212794629309877692e+00,2.218344233524021547e+00
2.982379624210670954e+01,2.602577917189017498e+01,2.091175282468385355e+00,2.089314362443063011e+00
1.573827976627545944e+01,2.164659075815917788e+01,2.236815968480676542e+00,2.239736172463409059e+00
9.805009166506879481e-01,3.518983039994572071e+00,2.986701135031277765e+00,2.985888813963746280e+00
1.344021759871226962e+01,2.693035263235165289e+01,2.320987307741556371e+00,2.319237155067424450e+00
5.417504066642203853e+00,2.684811390395030628e+01,2.809930189734588968e+00,2.809165719859759491e+00
2.937308837763971781e+01,1.648626431787158708e+01,2.058108053002413840e+00,2.061498453852571355e+00
1.589323041388178481e+00,2.685723563378736856e+01,4.290599427724257175e+00,4.284535683935859041e+00
2.000693612953503120e+01,7.086775954795984767e+00,2.053212849977724019e+00,2.048318603258223014e+00
5.341670827377883457e-01,1.468959513788372462e+01,5.722993220099224843e+00,5.727884336813839461e+00
1.240758093031961051e+00,1.631517229034829697e+01,4.253382543106403624e+00,4.249679635193084337e+00
2.027681329691792556e+01,1.278702664146674195e+01,2.109700267440178134e+00,2.110585661738226815e+00
4.033174703894996327e+00,2.322205271404521554e+01,2.999765029664754223e+00,2.992985534375708578e+00
1.173792783069652623e+00,3.106757219665122705e+01,5.047376359465430617e+00,5.046256378669771614e+00
8.781164732742286816e+00,5.573803416513121611e+00,2.203785438362841465e+00,2.209237125145683933e+00
1.841285448784176770e+00,1.598580778342158482e+01,3.654792649641845692e+00,3.655167881340362079e+00
5.579446257935883224e+00,2.004484790843139663e+01,2.701504225969443951e+00,2.702496517721250324e+00
2.741857901161361522e+00,2.949451204874333321e+00,2.402712551991463830e+00,2.400692483909768971e+00
6.950381148859201552e-01,2.701302477153733861e+01,6.178035967286414909e+00,6.178473383603301450e+00
6.496423282223661166e-01,4.482058401448121288e+00,3.533869087287675459e+00,3.524893771518770702e+00
2.104596381274445349e+01,4.924310585674653851e+00,2.011198516441030204e+00,2.002956878944774033e+00
1.751714351036870099e+01,4.584523834875959380e+00,2.032361716601445156e+00,2.034337845665135980e+00
3.261851224213887956e+00,7.439419616077768360e+00,2.702734572708372252e+00,2.693821565336709689e+00
1.336952357692718918e+00,2.884935643101881197e+01,4.687928509031118907e+00,4.694381442210517896e+00
8.625197093440865048e-01,1.034454142340053373e+01,4.309950604993927570e+00,4.314107548296572503e+00
2.521747795116895574e+01,1.333207976231365066e+01,2.069116267954477895e+00,2.063008269383889814e+00
4.569316152080723725e+00,1.668529290638951323e+01,2.780249443585729452e+00,2.769237821883811179e+00
5.160290824610147542e-01,2.709448674422101533e+01,7.051071597275567981e+00,7.038858089334356194e+00
6.477620326686891694e+00,3.037095155591308782e+01,2.718175954242631587e+00,2.719619317984014017e+00
1.111825434430189574e+01,1.285184932693091220e+01,2.273748270225806500e+00,2.273169522333198689e+00
1.735586369197464451e+00,1.029566447267495377e+01,3.406186741976517496e+00,3.412819020247610524e+00
2.763750049549687660e+01,6.516230239634063004e+00,1.995459816042785883e+00,1.997708480378055151e+00
6.365596255362654388e-01,7.965688354130969095e+00,4.374076753856059874e+00,4.381761327145318852e+00
7.900089179841773834e-01,2.080309782385888440e+01,5.439242436648627610e+00,5.443513634502957999e+00
5.924807996320748060e+00,1.345662920283456288e+01,2.553432367880689835e+00,2.548586306542115043e+00
3.321597515264472111e+00,2.677774022023117695e+01,3.249672131826552679e+00,3.248627539285816823e+00
2.270719078429827231e+00,1.418012526435441245e+01,3.326709225932497294e+00,3.322361657969683968e+00
8.653976053112067746e+00,2.903905718694594285e+01,2.532610257747160976e+00,2.530907138623900376e+00
2.242407441928794753e+01,2.076400809733962305e+01,2.135239399563649165e+00,2.132529702826560403e+00
1.693778131189687031e+01,2.172376893061494840e+01,2.214933278468473432e+00,2.213638321002436182e+00
9.794847970171330687e+00,1.202973659745782165e+01,2.306349001978101665e+00,2.313007410445706125e+00
1.634715912119314662e+00,2.684816711927126320e+01,4.240446061313153159e+00,4.237544946471831331e+00
1.732898121619787180e+00,2.655165017071841405e+01,4.131096731243247611e+00,4.124978702880436110e+00
1.036920129563368986e+00,3.177628121804239569e+01,5.367457891767063671e+00,5.364156104338710485e+00
1.803343641049965029e+01,3.034296721983047718e+01,2.235708715672285685e+00,2.233178272783090446e+00
7.988416730063195637e+00,2.017573924515391326e+01,2.495936650408498547e+00,2.492882142445349114e+00
5.282014665653881558e+00,2.218355800000705358e+01,2.769527473126405237e+00,2.768542592151945758e+00
6.664046095022394534e-01,3.656836828147103091e+00,3.258565362521486986e+00,3.256276718465063169e+00
1.613310958802201611e+01,7.678861554397916400e+00,2.103163346687501267e+00,2.108601893907908753e+00
9.047767582761603311e-01,2.816267910091181648e+01,5.547460864033006978e+00,5.551900510525923593e+00
4.027340160484142118e+00,2.586366211141223559e+01,3.043093948036055263e+00,3.039158638694961390e+00
2.303819349057372534e+01,2.547652036830623601e+01,2.148470346071038151e+00,2.153281080901614519e+00
2.160621324353668271e+00,4.021586246874941040e+00,2.648648390363224081e+00,2.655545145728919199e+00
3.256405761680099431e+00,1.740374987508940308e+01,3.072422821579638086e+00,3.072344797213016232e+00
2.392185481145476800e+01,3.097299279075583200e+01,2.157493994055136977e+00,2.153178448898866115e+00
1.689235126901386330e+00,2.812914106576901929e+01,4.221602987757248293e+00,4.223694057407914926e+00
3.185452919390444393e+00,3.188894097088705237e+01,3.379445133416749236e+00,3.378963764789408852e+00
2.381857816801450589e+00,2.092141349784312254e+01,3.504386442927701850e+00,3.505993021861908421e+00
2.648451230817599811e+00,2.386879604866753368e+01,3.450223320539816285e+00,3.444840695807884323e+00
2.922079692300745712e+00,4.779535575290033478e+00,2.578425983635238783e+00,2.588844412182341070e+00
2.890579059547933838e+01,1.363639466789337718e+01,2.045999895169113181e+00,2.044951183801670958e+00
1.352512358426867145e+01,2.536988344792806416e+01,2.309897057947893462e+00,2.312490777707339351e+00
5.909118738914534985e-01,8.781294249824290077e+00,4.631457699162566222e+00,4.628428174891912050e+00
6.055792738158935151e+00,1.419683659464677561e+01,2.555947511028334507e+00,2.556681775558028669e+00
5.246523961232339994e-01,3.604497583286673024e+00,3.387710378000298839e+00,3.376204396968894184e+00
6.889930335750420465e-01,1.431745873678237935e+01,5.157213194757571451e+00,5.150672215045677405e+00
5.444411995957711525e+00,9.063728716304167321e+00,2.488607686419900933e+00,2.476218342345853696e+00
6.345624960101590162e+00,2.183846613706139905e+01,2.643516464576455505e+00,2.648442395428582508e+00
1.005104014097681020e+00,2.960954662397202597e+01,5.354628859256700402e+00,5.347674275393626608e+00
2.605990563842718988e+00,2.482568183082206303e+01,3.491998040854643826e+00,3.484200803018794534e+00
2.187817226227343426e+00,1.682300344763975630e+01,3.474018289522701419e+00,3.479663819909437183e+00
8.923274023818276390e+00,2.070239474617520870e+01,2.447618069356389814e+00,2.445174851837577989e+00
2.789574830802164840e+00,1.630380302627590794e+01,3.189911081342321708e+00,3.189097973567359467e+00
2.414295931053681787e+00,1.494282556761966418e+01,3.291781601534802704e+00,3.297181896884171959e+00
1.468330114265947550e+01,2.997881764996726872e+01,2.303591206651229406e+00,2.306081801149595822e+00
7.721872684219428962e+00,1.699636566345154520e+01,2.474862262328854534e+00,2.476470240153474389e+00
7.868531187126985849e-01,1.451621693212516639e+01,4.922102045286752769e+00,4.925427057307234513e+00
4.560296713435511684e+00,2.488091733527554084e+00,2.201137598550499952e+00,2.191447343874013409e+00
1.254502503452350037e+00,8.331991285518283163e+00,3.589969211604728372e+00,3.596497363706997241e+00
1.509628946994385101e+00,2.717049502520564275e+01,4.394418990779341172e+00,4.401130650828971369e+00
6.148536209299945376e+00,3.030661739097352481e+00,2.177270119838051521e+00,2.186586534999261922e+00
1.727396361963028326e+01,7.321659160316579040e+00,2.083922031965014465e+00,2.073511800879660694e+00
2.172767486768875322e+00,2.809612700511511818e+01,3.814716669456772458e+00,3.810541182877138056e+00
4.233552299411599051e+00,2.847957833812195716e+01,3.034348021546161345e+00,3.031616044635840890e+00
6.884015564210433924e-01,1.523665004297877879e+01,5.257734231223708754e+00,5.266356511540267071e+00
1.189844725947290982e+01,2.168743811980862546e+01,2.333948442763761566e+00,2.336872937008477535e+00
1.016963402601507083e+00,7.708750082993652164e+00,3.749893247175369204e+00,3.758867967835183954e+00
2.556121288093577970e+00,1.794517971536727785e+01,3.333171035011769590e+00,3.335536245882432915e+00
1.537914528881388687e+00,1.571023179618503107e+01,3.887757682327305897e+00,3.884662480656631001e+00
4.192539222691943124e+00,2.307474158764840766e+01,2.963596702219533086e+00,2.957213148242046952e+00
1.704714271319439423e+00,2.569140741282656037e+01,4.132221737847115328e+00,4.129485110809138604e+00
3.401702177202623023e+00,7.468767662177752342e+00,2.678776492032004519e+00,2.685895933033701333e+00
3.041769966818602011e+00,3.038309009524666138e+01,3.410443008351498939e+00,3.406304269603933399e+00
6.154048498008387824e+00,2.534451102407157919e+01,2.703427452888786942e+00,2.694647073041406049e+00
8.394656650783291596e+00,1.323000084660647779e+01,2.383984692247092418e+00,2.385519785646899482e+00
4.407779271152634237e+00,3.158164554016006065e+01,3.035933835299060579e+00,3.042924802204872048e+00
1.045750019566812838e+01,1.307433464924700317e+01,2.297647471279329334e+00,2.309964491695290612e+00
1.972600688331614549e+01,2.303382942235117525e+01,2.178517421237946117e+00,2.184908375557347071e+00
3.258700399967983774e+00,5.712156039168157839e+00,2.595960001823595764e+00,2.600947207722838161e+00
5.718178866560715834e-01,3.170687414781567526e+01,7.055387427200748185e+00,7.046583174076705092e+00
1.155133902300920212e+01,3.112901661199661163e+01,2.405331568704763168e+00,2.403576228132276338e+00
3.274671933390688849e+00,3.165544243086299758e+01,3.343740418364144151e+00,3.341981444587123207e+00
1.231686389578213259e+01,2.520278564499448137e+01,2.344397503191196552e+00,2.345209371575218693e+00
1.647133262418946487e+01,3.201563703329735056e+00,2.005948904554507806e+00,2.001419303139829076e+00
6.849355522209154001e-01,1.036191677801972055e+01,4.667119370120246913e+00,4.671213222427848422e+00
2.552304391542557394e+00,1.767923959476632501e+00,2.220735545898659513e+00,2.227131520702287482e+00
1.037098250567752089e+01,1.681900857836648910e+01,2.344350306659251704e+00,2.345018804485964115e+00
3.177970228042883871e+00,2.019066111593220469e+01,3.164206069049600778e+00,3.162866392697182061e+00
3.173644670688776870e+00,3.131837915809399320e+01,3.375055163442216788e+00,3.376117512550749655e+00
3.547317352389853795e+00,9.849371332662778755e+00,2.762313159302975496e+00,2.764324335958846302e+00
2.861359401107547029e+01,1.952143601459467348e+01,2.076631776612292590e+00,2.080709268058476891e+00
1.335475833464973006e+00,3.172935173049040358e+01,4.785875098238742353e+00,4.781664039432688362e+00
9.752860753384730019e-01,2.181835284356498406e+01,5.036231800867494890e+00,5.043570521540503115e+00
1.157207591636327138e+01,2.716188173589187471e+01,2.381844648993330260e+00,2.382112382083354074e+00
1.554554571288719345e+01,3.052226964068820791e+01,2.285655564074557944e+00,2.284873067475106989e+00
6.027098841986472388e-01,2.172742753869694177e+00,2.725602204029980768e+00,2.729148689655133353e+00
6.159325589416705604e+00,1.987089475270847316e+01,2.636450728747033345e+00,2.633031899516972807e+00
1.672547101833139394e+01,1.673472740981267037e+01,2.186895643070741801e+00,2.191366191848124423e+00
9.461943783005931863e+00,1.680068933916115625e+01,2.381052259762243661e+00,2.391879128725973747e+00
9.140414875923345006e-01,2.105091037261632536e+01,5.129786994302541814e+00,5.132044867100196583e+00
9.945492572105748552e-01,4.526638805455545089e+00,3.220104706335100264e+00,3.221205842294275978e+00
3.102618070105061854e+00,1.961016049410979534e+01,3.174439889336918785e+00,3.172116300528753374e+00
2.305990563735949461e+00,5.570918163593042038e+00,2.784582554144201971e+00,2.792130163630144324e+00
9.956635760656286083e-01,1.608173821656158964e+01,4.619081675562375366e+00,4.624816795814260750e+00
4.183785666319922214e+00,1.820401966333497157e+01,2.877036416384910478e+00,2.869508767186062848e+00
1.087561727884787999e+00,2.646913552496215161e+01,5.034446361065511688e+00,5.039374925340777800e+00
6.845938361122860805e-01,5.558838526574376715e+00,3.775038564676315822e+00,3.771728118122622320e+00
3.721092362566400524e+00,3.178617427573671250e+01,3.205067106843883629e+00,3.199197742598120620e+00
2.341649940156153775e+01,2.677638227751259592e+01,2.149159239427208323e+00,2.148808571523209032e+00
9.354492845566749759e-01,1.832841734031700920e+00,2.461728869323317248e+00,2.458416107870737388e+00
1.128304888343821366e+00,2.766514398682885556e+01,5.004383744820244395e+00,5.010206565780608301e+00
4.048692678395040545e+00,1.670246485084044963e+01,2.870610626864116277e+00,2.864291056708745398e+00
2.425777593515949704e+01,3.195527503942962255e+01,2.156819475675888498e+00,2.150356675683864349e+00
3.175919613768595884e+00,1.437067834492200191e+01,3.008042194473785180e+00,3.003286238644440775e+00
1.185239851309928039e+00,1.432519715028684804e+00,2.271262759880661175e+00,2.270547254161487949e+00
5.262502417973084157e+00,2.550474013392724970e+01,2.815686020360228081e+00,2.818630090456622828e+00
1.874594787135690721e+00,1.613838896954343483e+01,3.638353582184459256e+00,3.632882902429060756e+00
8.001075959662375947e-01,4.337923967670235470e+00,3.335586582164180136e+00,3.331939458202919369e+00
6.563313847352516106e+00,5.555029549194096639e+00,2.290979782557302169e+00,2.283099476042586229e+00
2.961367112513889399e+00,2.087338341097149197e+01,3.252967765291651325e+00,3.251949337554418396e+00
2.503757195849999917e+01,2.338811452842417538e+01,2.120573580630086497e+00,2.115421471827449107e+00
2.409794898307289213e+00,5.339944301520608505e+00,2.735545215990604184e+00,2.746379703127383998e+00
9.344688838459657143e-01,2.852300394663335403e+00,2.818010434649568463e+00,2.827618286600650510e+00
1.880356186315429889e+00,7.652283955547574124e+00,3.123832079081179991e+00,3.119130268408368600e+00
3.549609718533992542e+00,4.397781074066772433e+00,2.456590481836958606e+00,2.457240099217655072e+00
1.637023907914901377e+00,1.324768481922880170e+01,3.664908590454780679e+00,3.666968938861808969e+00
2.832713394773169302e+00,1.779062619701792869e+01,3.218912781271020318e+00,3.216136363236643092e+00
8.997686195289926303e+00,7.584202878906663337e+00,2.251805649614233129e+00,2.249801160464041772e+00
1.146113463963476597e+01,2.811979886650789595e+01,2.391715303300850248e+00,2.394869538832264055e+00
5.630286488188000149e+00,3.039606970247591278e+01,2.818732295317295300e+00,2.817325083169756272e+00
