t,I1,I2,R,dI1_dt,dI1_dt_noisy
5.684336867373474433e+01,-1.016423643226054846e-10,7.916666666281835241e-01,9.047619047699061445e-01,2.240783054660281422e-10,1.724791815099503776e-03
5.685537107421483682e+01,-9.831619814048543941e-11,7.916666666294428500e-01,9.047619047696443539e-01,2.167455197032971902e-10,-3.046039479018505802e-03
5.686737347469493642e+01,-9.476862534068768709e-11,7.916666666307859979e-01,9.047619047693650218e-01,2.089246262500657035e-10,8.080671054354781517e-04
5.687937587517502891e+01,-9.100404945993833498e-11,7.916666666322113022e-01,9.047619047690687033e-01,2.006253330372484828e-10,1.451174807275399964e-04
5.689137827565512850e+01,-8.702720964976575815e-11,7.916666666337169866e-01,9.047619047687556204e-01,1.918580878840614914e-10,-4.881750968104787763e-04
5.690338067613522099e+01,-8.284318067652076186e-11,7.916666666353011639e-01,9.047619047684262172e-01,1.826340784980667036e-10,-9.401069609440411510e-04
5.691538307661532059e+01,-7.845737292135566943e-11,7.916666666369616134e-01,9.047619047680810489e-01,1.729652324751254470e-10,9.444615183664338250e-04
5.692738547709541308e+01,-7.387553238024637174e-11,7.916666666386964479e-01,9.047619047677203374e-01,1.628642172994466632e-10,-1.302634466350769955e-04
5.693938787757551268e+01,-6.910374066396955393e-11,7.916666666405031139e-01,9.047619047673446380e-01,1.523444403435368373e-10,-8.815889721679999274e-05
5.695139027805560517e+01,-6.414841499812539119e-11,7.916666666423791687e-01,9.047619047669546166e-01,1.414200488682492413e-10,4.010413563187951135e-03
5.696339267853570476e+01,-5.901630822311513727e-11,7.916666666443222811e-01,9.047619047665506065e-01,1.301059300227349492e-10,1.182044421198954988e-04
5.697539507901579725e+01,-5.371450879416394958e-11,7.916666666463296753e-01,9.047619047661331626e-01,1.184177108444924683e-10,-2.318312984262519902e-03
5.698739747949589685e+01,-4.825044078129682333e-11,7.916666666483983539e-01,9.047619047657030622e-01,1.063717582593142820e-10,-1.844275346112447768e-03
5.699939987997598934e+01,-4.263186386936407909e-11,7.916666666505256522e-01,9.047619047652607494e-01,9.398517908134327963e-11,-1.525894506691306612e-03
5.701140228045608893e+01,-3.686687335801435012e-11,7.916666666527083507e-01,9.047619047648070012e-01,8.127582001301264329e-11,-3.232284474932586946e-03
5.702340468093618142e+01,-3.096390016172353374e-11,7.916666666549433407e-01,9.047619047643422618e-01,6.826226764510920492e-11,2.173371760109500412e-03
5.703540708141628102e+01,-2.493171080976441825e-11,7.916666666572271804e-01,9.047619047638674195e-01,5.496384845670664492e-11,3.722059089098502232e-03
5.704740948189637351e+01,-1.877940744623684923e-11,7.916666666595565394e-01,9.047619047633831402e-01,4.140062881523147921e-11,-1.267065008315462846e-03
5.705941188237647310e+01,-1.251642783003846795e-11,7.916666666619277537e-01,9.047619047628900901e-01,2.759341497639828713e-11,1.813657280620538728e-03
5.707141428285656559e+01,-6.152545334894153885e-12,7.916666666643372707e-01,9.047619047623890465e-01,1.356375308427439951e-11,-1.509121347781632472e-03
5.708341668333666519e+01,3.021310506746585306e-13,7.916666666667810937e-01,9.047619047618810084e-01,-6.660708287879946331e-13,-1.379821976504398001e-03
5.709541908381675768e+01,6.837156723318559967e-12,7.916666666692553367e-01,9.047619047613665311e-01,-1.507303084208288243e-11,-3.514783245260005937e-03
5.710742148429685727e+01,1.344175146489157321e-11,7.916666666717558920e-01,9.047619047608466136e-01,-2.963336114661987054e-11,-1.265762256089656616e-04
5.711942388477694976e+01,2.010479944241907407e-11,7.916666666742786518e-01,9.047619047603220332e-01,-4.432255604505370778e-11,2.461337276955420910e-03
5.713142628525704936e+01,2.681484920813122756e-11,7.916666666768191751e-01,9.047619047597939002e-01,-5.911536995175823332e-11,2.521621228187353059e-03
5.714342868573714185e+01,3.356011369942928030e-11,7.916666666793730212e-01,9.047619047592628805e-01,-7.398581739275228588e-11,1.049786288822600637e-03
5.715543108621724144e+01,4.032847023891811781e-11,7.916666666819356379e-01,9.047619047587300845e-01,-8.890717300577168789e-11,-5.445554820580884945e-04
5.716743348669733393e+01,4.710746053437452148e-11,7.916666666845022515e-01,9.047619047581964002e-01,-1.038519715401993616e-10,2.405729695038636567e-03
5.717943588717743353e+01,5.388429067877962247e-11,7.916666666870679769e-01,9.047619047576629381e-01,-1.187920078571372035e-10,3.478705060951819018e-03
5.719143828765752602e+01,6.064583115028512947e-11,7.916666666896280402e-01,9.047619047571305861e-01,-1.336983369293316636e-10,-1.540457497634164195e-03
5.720344068813762561e+01,6.737861681224757915e-11,7.916666666921771123e-01,9.047619047566006767e-01,-1.485412738412494456e-10,5.298567854890957407e-04
5.721544308861771810e+01,7.406884691319424083e-11,7.916666666947101971e-01,9.047619047560739869e-01,-1.632903937890022463e-10,-1.071956282640896711e-04
5.722744548909781770e+01,8.070238508685752199e-11,7.916666666972217437e-01,9.047619047555517380e-01,-1.779145320804231148e-10,-1.291949102797144630e-03
5.723944788957791019e+01,8.726475935213992944e-11,7.916666666997063118e-01,9.047619047550351512e-01,-1.923817841349887234e-10,-2.357960589026173413e-03
5.725145029005800978e+01,9.374116211314968979e-11,7.916666667021583503e-01,9.047619047545253368e-01,-2.066595054838983373e-10,-1.669639449627362791e-03
5.726345269053810227e+01,1.001164501591642888e-10,7.916666667045720862e-01,9.047619047540235160e-01,-2.207143117699932420e-10,2.197717279662582716e-04
5.727545509101820187e+01,1.063751446646665574e-10,7.916666667069417462e-01,9.047619047535307990e-01,-2.345120787478365408e-10,5.097479854272712061e-04
5.728745749149829436e+01,1.125014311893118166e-10,7.916666667092612242e-01,9.047619047530485181e-01,-2.480179422836396129e-10,2.791381362700507546e-04
5.729945989197839396e+01,1.184791596779574627e-10,7.916666667115245248e-01,9.047619047525778946e-01,-2.611962983553289858e-10,2.562792176707245993e-03
5.731146229245848644e+01,1.242918444606335891e-10,7.916666667137253199e-01,9.047619047521203717e-01,-2.740108030524797992e-10,-1.380694504582278539e-03
5.732346469293858604e+01,1.299226642525725580e-10,7.916666667158571702e-01,9.047619047516770596e-01,-2.864243725763815656e-10,-2.521501968232281021e-03
5.733546709341867853e+01,1.353544621541816908e-10,7.916666667179137473e-01,9.047619047512495127e-01,-2.983991832399779413e-10,-2.362223512893999074e-03
5.734746949389877813e+01,1.405697456510688329e-10,7.916666667198882790e-01,9.047619047508389523e-01,-3.098966714679218375e-10,7.908651179618116219e-04
5.735947189437887062e+01,1.455506866140148497e-10,7.916666667217741038e-01,9.047619047504468215e-01,-3.208775337965152941e-10,-1.079183170021258192e-03
5.737147429485897021e+01,1.502791212990040005e-10,7.916666667235644494e-01,9.047619047500745637e-01,-3.313017268737762751e-10,-3.299626575801717886e-03
5.738347669533906270e+01,1.547365503471945467e-10,7.916666667252520995e-01,9.047619047497237332e-01,-3.411284674593720804e-10,1.850282223808561496e-03
5.739547909581916230e+01,1.589041387849432837e-10,7.916666667268299484e-01,9.047619047493956623e-01,-3.503162324246746633e-10,2.800674106220929147e-03
5.740748149629925479e+01,1.627627160237858430e-10,7.916666667282908909e-01,9.047619047490919053e-01,-3.588227587527150323e-10,3.617545212306955333e-04
5.741948389677935438e+01,1.662927758604534431e-10,7.916666667296273774e-01,9.047619047488140165e-01,-3.666050435382208879e-10,1.287050136372972029e-03
5.743148629725944687e+01,1.694744764768581811e-10,7.916666667308319694e-01,9.047619047485635502e-01,-3.736193439875825528e-10,-2.793408461051870555e-03
5.744348869773954647e+01,1.722876404401064225e-10,7.916666667318971173e-01,9.047619047483420607e-01,-3.798211774188823890e-10,-2.828004036726661057e-03
5.745549109821963896e+01,1.747117547024856698e-10,7.916666667328149387e-01,9.047619047481512133e-01,-3.851653212618640366e-10,3.250966351594685106e-04
5.746749349869973855e+01,1.767259706014776681e-10,7.916666667335775509e-01,9.047619047479926735e-01,-3.896058130579619858e-10,4.193505478874896375e-04
5.747949589917983104e+01,1.783091038597458168e-10,7.916666667341769603e-01,9.047619047478681065e-01,-3.930959504602712810e-10,-3.854821853297000253e-04
5.749149829965993064e+01,1.794396345851461032e-10,7.916666667346049513e-01,9.047619047477790666e-01,-3.955882912335712511e-10,-5.780517955721641357e-04
5.750350070014002313e+01,1.800957072707188571e-10,7.916666667348533082e-01,9.047619047477274412e-01,-3.970346532543064321e-10,-1.257098145851247859e-03
5.751550310062012272e+01,1.802551307946956785e-10,7.916666667349137043e-01,9.047619047477148957e-01,-3.973861145105999576e-10,2.885457092456875615e-03
5.752750550110021521e+01,1.798953784204921733e-10,7.916666667347774800e-01,9.047619047477432064e-01,-3.965930131022368595e-10,-1.713232840523605223e-03
5.753950790158031481e+01,1.789935877967135634e-10,7.916666667344360864e-01,9.047619047478141496e-01,-3.946049472406741500e-10,-2.664880822347616440e-04
5.755151030206040730e+01,1.775265609571536520e-10,7.916666667338806418e-01,9.047619047479296128e-01,-3.913707752490382360e-10,2.078270472699620883e-03
5.756351270254050689e+01,1.754707643207913086e-10,7.916666667331022644e-01,9.047619047480914833e-01,-3.868386155621147864e-10,-2.040443662285076464e-03
5.757551510302059938e+01,1.728023286917978100e-10,7.916666667320919615e-01,9.047619047483015375e-01,-3.809558467263621738e-10,2.884582798087994030e-04
5.758751750350069898e+01,1.694970492595247172e-10,7.916666667308405181e-01,9.047619047485617738e-01,-3.736691073998859354e-10,-2.289163182348793004e-04
5.759951990398079147e+01,1.655303855985206769e-10,7.916666667293387194e-01,9.047619047488739685e-01,-3.649242963524702572e-10,1.235549741034538268e-03
5.761152230446089106e+01,1.610407758321320465e-10,7.916666667276388569e-01,9.047619047492273525e-01,-3.550266109321987478e-10,-4.890416827975843130e-03
5.762352470494098355e+01,1.562629621467853476e-10,7.916666667258299706e-01,9.047619047496034961e-01,-3.444935581021960093e-10,-5.931350585450962396e-04
5.763552710542108315e+01,1.512195063364051348e-10,7.916666667239203869e-01,9.047619047500005118e-01,-3.333748770492029767e-10,-1.570959466006758166e-03
5.764752950590117564e+01,1.459309314209030819e-10,7.916666667219180997e-01,9.047619047504168455e-01,-3.217158123279416355e-10,2.182723097820076386e-03
5.765953190638127523e+01,1.404173591828904335e-10,7.916666667198305474e-01,9.047619047508509427e-01,-3.095607239350599044e-10,-1.114393183491802706e-04
5.767153430686136772e+01,1.346985101677027429e-10,7.916666667176653904e-01,9.047619047513010271e-01,-2.969530873091881943e-10,-1.125729528600478502e-03
5.768353670734146732e+01,1.287937036833739711e-10,7.916666667154297343e-01,9.047619047517658775e-01,-2.839354933308808851e-10,1.772313458517803773e-03
5.769553910782155981e+01,1.227218578006635251e-10,7.916666667131307955e-01,9.047619047522439395e-01,-2.705496483226775372e-10,1.279809282165730476e-03
5.770754150830165941e+01,1.165014893530281598e-10,7.916666667107756794e-01,9.047619047527335479e-01,-2.568363740490409043e-10,2.033598136860553449e-03
5.771954390878175190e+01,1.101507139366510069e-10,7.916666667083711584e-01,9.047619047532334813e-01,-2.428356077164207301e-10,2.167173187659646172e-03
5.773154630926185149e+01,1.036872459104118606e-10,7.916666667059240048e-01,9.047619047537422965e-01,-2.285864019731893055e-10,1.539375595482800601e-03
5.774354870974194398e+01,9.712839839591735748e-11,7.916666667034407689e-01,9.047619047542586612e-01,-2.141269249097068936e-10,-1.144455120189750248e-03
5.775555111022204358e+01,9.049108327747039595e-11,7.916666667009277791e-01,9.047619047547811322e-01,-1.994944600582554258e-10,5.966972091217830239e-04
5.776755351070213607e+01,8.379181120210106548e-11,7.916666666983913636e-01,9.047619047553084881e-01,-1.847254063931062535e-10,5.933454980936705894e-04
5.777955591118223566e+01,7.704669157953545921e-11,7.916666666958375176e-01,9.047619047558395078e-01,-1.698552783304512845e-10,7.226414821482320333e-04
5.779155831166232815e+01,7.027143258222710676e-11,7.916666666932723473e-01,9.047619047563728589e-01,-1.549187057284725445e-10,6.767016832098708776e-04
5.780356071214242775e+01,6.348134114532527000e-11,7.916666666907015149e-01,9.047619047569073203e-01,-1.399494338872718924e-10,1.855786659525272993e-04
5.781556311262252024e+01,5.669132296670689288e-11,7.916666666881307934e-01,9.047619047574418927e-01,-1.249803235489414338e-10,-8.370011173229715195e-04
5.782756551310261983e+01,4.991588250694447062e-11,7.916666666855655121e-01,9.047619047579752438e-01,-1.100433508974925516e-10,-1.434251617333870757e-04
5.783956791358271232e+01,4.316912298933829687e-11,7.916666666830110000e-01,9.047619047585063745e-01,-9.516960755892688857e-11,-1.962746867325272822e-03
5.785157031406281192e+01,3.646474639988411317e-11,7.916666666804726971e-01,9.047619047590341745e-01,-8.038930060116465406e-11,-1.795494879493938958e-03
5.786357271454290441e+01,2.981605348730551114e-11,7.916666666779553774e-01,9.047619047595575337e-01,-6.573175253411591641e-11,1.447529854539253728e-03
5.787557511502300400e+01,2.323594376302172417e-11,7.916666666754640369e-01,9.047619047600755637e-01,-5.122540130960929756e-11,-6.388693453404988443e-04
5.788757751550309649e+01,1.673691550117942219e-11,7.916666666730034496e-01,9.047619047605871545e-01,-3.689780032146195378e-11,1.846199686526495891e-04
5.789957991598319609e+01,1.033106573862127875e-11,7.916666666705780564e-01,9.047619047610914178e-01,-2.277561840540980173e-11,-1.076807330171790887e-03
5.791158231646328858e+01,4.030090274917067877e-12,7.916666666681925202e-01,9.047619047615874655e-01,-8.884639839175907809e-12,-3.264791331851324158e-03
5.792358471694338817e+01,-2.154716327666838201e-12,7.916666666658508378e-01,9.047619047620742982e-01,4.750235657597124898e-12,-8.018387465766700899e-04
5.793558711742348066e+01,-8.212460744137793975e-12,7.916666666635572280e-01,9.047619047625511390e-01,1.810499292328201055e-11,3.230242435197577984e-03
5.794758951790357315e+01,-1.413265088680234229e-11,7.916666666613157988e-01,9.047619047630172107e-01,3.115650135432324366e-11,-2.077227793701821618e-04
5.795959191838367275e+01,-1.990519590525517668e-11,7.916666666591302137e-01,9.047619047634716249e-01,4.388251490521311415e-11,-1.363904749947303461e-03
5.797159431886376524e+01,-2.552040618636900835e-11,7.916666666570042477e-01,9.047619047639137158e-01,5.626167208846964562e-11,1.385679622461133105e-03
5.798359671934386483e+01,-3.096899335431855449e-11,7.916666666549413423e-01,9.047619047643425949e-01,6.827349597468989122e-11,-9.689262750833949186e-04
5.799559911982395732e+01,-3.624207027055360314e-11,7.916666666529448282e-01,9.047619047647577073e-01,7.989839419249069971e-11,-1.226911272457367232e-03
5.800760152030405692e+01,-4.133115103382499187e-11,7.916666666510180361e-01,9.047619047651582758e-01,9.111765892856661166e-11,-3.128139614203730243e-03
5.801960392078414941e+01,-4.622815098015981820e-11,7.916666666491639637e-01,9.047619047655438562e-01,1.019134669276352978e-10,-3.433892646956771162e-03
5.803160632126424900e+01,-5.092538668288509178e-11,7.916666666473856084e-01,9.047619047659135605e-01,1.122688794924899431e-10,8.304014917448874654e-04
5.804360872174434149e+01,-5.541557595260503865e-11,7.916666666456855239e-01,9.047619047662670555e-01,1.221678424839498349e-10,2.738830052828617064e-04
5.805561112222444109e+01,-5.969183783722296982e-11,7.916666666440664857e-01,9.047619047666036751e-01,1.315951863209086895e-10,7.413262191674618450e-05
5.806761352270453358e+01,-6.374769262192026568e-11,7.916666666425308252e-01,9.047619047669229753e-01,1.405366259802884581e-10,1.382385355311430315e-03
5.807961592318463317e+01,-6.757706182917643519e-11,7.916666666410809849e-01,9.047619047672244008e-01,1.489787609970843057e-10,-9.204232778398345471e-04
5.809161832366472566e+01,-7.117426821875006482e-11,7.916666666397190744e-01,9.047619047675076187e-01,1.569090754643221915e-10,3.578637432262989174e-05
5.810362072414482526e+01,-7.453403578769678390e-11,7.916666666384469808e-01,9.047619047677720738e-01,1.643159380330993240e-10,-1.738238729869440299e-03
5.811562312462491775e+01,-7.765148977035238498e-11,7.916666666372667027e-01,9.047619047680174331e-01,1.711886019125470921e-10,-1.725536422143248696e-03
