t,P,C,W,N,dP_dt,dP_dt_noisy
1.454290858171634326e+01,1.930090611223582442e-01,2.249995309025749624e-01,1.378492100105639384e-01,-2.504460326679709969e-01,1.620438609486431897e-03,-2.325079708215714233e-03
1.454690938187637528e+01,1.930155523821795449e-01,2.250181682917959392e-01,1.378525264021329133e-01,-2.504366459823522129e-01,1.624545325427178069e-03,2.460497448350319836e-03
1.455091018203640729e+01,1.930220600217018301e-01,2.250367645125806726e-01,1.378558531941353194e-01,-2.504272098508261712e-01,1.628627099845106688e-03,8.325419293590419906e-03
1.455491098219643931e+01,1.930285839413018734e-01,2.250553195269447138e-01,1.378591903455717027e-01,-2.504177244805109170e-01,1.632683968741872535e-03,1.123309619655331890e-03
1.455891178235647132e+01,1.930351240415025815e-01,2.250738332973272471e-01,1.378625378154548220e-01,-2.504081900783389769e-01,1.636715968214378855e-03,3.522993553309557765e-03
1.456291258251650333e+01,1.930416802229729945e-01,2.250923057865911459e-01,1.378658955628097038e-01,-2.503986068510569707e-01,1.640723134454695822e-03,7.772252940009224433e-05
1.456691338267653535e+01,1.930482523865283129e-01,2.251107369580229167e-01,1.378692635466736705e-01,-2.503889750052257779e-01,1.644705503750029316e-03,5.865292446877961099e-03
1.457091418283656736e+01,1.930548404331298151e-01,2.251291267753327829e-01,1.378726417260962844e-01,-2.503792947472204822e-01,1.648663112482821533e-03,-4.361380053357344355e-04
1.457491498299659938e+01,1.930614442638849682e-01,2.251474752026545734e-01,1.378760300601394317e-01,-2.503695662832304270e-01,1.652595997130688540e-03,3.871219899555808711e-03
1.457891578315663139e+01,1.930680637800473720e-01,2.251657822045458057e-01,1.378794285078772108e-01,-2.503597898192591598e-01,1.656504194266437621e-03,-1.019523711014748424e-04
1.458291658331666341e+01,1.930746988830166766e-01,2.251840477459876588e-01,1.378828370283959881e-01,-2.503499655611243768e-01,1.660387740558119316e-03,-3.262001522786613095e-03
1.458691738347669542e+01,1.930813494743387759e-01,2.252022717923849449e-01,1.378862555807944812e-01,-2.503400937144582006e-01,1.664246672768945889e-03,-3.384237115220199710e-03
1.459091818363672743e+01,1.930880154557056416e-01,2.252204543095661649e-01,1.378896841241835369e-01,-2.503301744847067356e-01,1.668081027757369397e-03,-1.637342440293751075e-03
1.459491898379675945e+01,1.930946967289553506e-01,2.252385952637835087e-01,1.378931226176864089e-01,-2.503202080771305682e-01,1.671890842477083416e-03,7.397323904070334140e-03
1.459891978395679146e+01,1.931013931960721686e-01,2.252566946217127442e-01,1.378965710204385631e-01,-2.503101946968042668e-01,1.675676153977002231e-03,1.756813749503248132e-02
1.460292058411682348e+01,1.931081047591864386e-01,2.252747523504533833e-01,1.379000292915877057e-01,-2.503001345486167706e-01,1.679436999401295524e-03,6.015041969118580141e-04
1.460692138427685549e+01,1.931148313205747202e-01,2.252927684175285439e-01,1.379034973902938666e-01,-2.502900278372712783e-01,1.683173415989320729e-03,-2.076305302006616841e-03
1.461092218443688751e+01,1.931215727826596507e-01,2.253107427908850602e-01,1.379069752757292877e-01,-2.502798747672850266e-01,1.686885441075734043e-03,4.282672948507136937e-03
1.461492298459691952e+01,1.931283290480099446e-01,2.253286754388933721e-01,1.379104629070785626e-01,-2.502696755429896780e-01,1.690573112090445335e-03,4.073050226433113513e-03
1.461892378475695153e+01,1.931351000193405609e-01,2.253465663303476363e-01,1.379139602435384415e-01,-2.502594303685310995e-01,1.694236466558625073e-03,-1.018215328481405103e-03
1.462292458491698355e+01,1.931418855995125361e-01,2.253644154344655870e-01,1.379174672443180816e-01,-2.502491394478691955e-01,1.697875542100660967e-03,1.125126177630119025e-02
1.462692538507701556e+01,1.931486856915330119e-01,2.253822227208887308e-01,1.379209838686387690e-01,-2.502388029847782969e-01,1.701490376432307147e-03,6.032923464845479748e-03
1.463092618523704758e+01,1.931555001985553188e-01,2.253999881596821242e-01,1.379245100757341413e-01,-2.502284211828468830e-01,1.705081007364491613e-03,6.382382383640988581e-03
1.463492698539707959e+01,1.931623290238788926e-01,2.254177117213345960e-01,1.379280458248501318e-01,-2.502179942454776929e-01,1.708647472803519196e-03,1.995465429216215607e-03
1.463892778555711160e+01,1.931691720709493021e-01,2.254353933767585250e-01,1.379315910752448304e-01,-2.502075223758876144e-01,1.712189810750887678e-03,2.333870794256582420e-03
1.464292858571714362e+01,1.931760292433582493e-01,2.254530330972900343e-01,1.379351457861887342e-01,-2.501970057771078504e-01,1.715708059303476876e-03,6.561154995941880647e-03
1.464692938587717563e+01,1.931829004448435694e-01,2.254706308546888527e-01,1.379387099169644970e-01,-2.501864446519838081e-01,1.719202256653413335e-03,-5.272205647700941786e-03
1.465093018603720765e+01,1.931897855794734442e-01,2.254881866203330143e-01,1.379422834270687126e-01,-2.501758392025270616e-01,1.722672440670947394e-03,-2.328822865961520730e-03
1.465493098619723966e+01,1.931966845521857490e-01,2.255057003624554857e-01,1.379458662768541233e-01,-2.501651896278906384e-01,1.726118647520867230e-03,2.153458567785081993e-03
1.465893178635727168e+01,1.932035972670144153e-01,2.255231720537138052e-01,1.379494584256124867e-01,-2.501544961305497417e-01,1.729540915605341442e-03,-5.611244413829478105e-03
1.466293258651730369e+01,1.932105236279877680e-01,2.255406016678457859e-01,1.379530598324824053e-01,-2.501437589133258532e-01,1.732939283762837193e-03,9.946471444384629920e-03
1.466693338667733570e+01,1.932174635393025808e-01,2.255579891789506186e-01,1.379566704566344559e-01,-2.501329781787877127e-01,1.736313790890694694e-03,-1.389252931260296416e-03
1.467093418683736772e+01,1.932244169053239369e-01,2.255753345614888439e-01,1.379602902572711065e-01,-2.501221541292511508e-01,1.739664475945241692e-03,-4.145792625893322120e-04
1.467493498699739973e+01,1.932313836305853405e-01,2.255926377902823243e-01,1.379639191936267717e-01,-2.501112869667793670e-01,1.742991377941663367e-03,3.361687403015683247e-03
1.467893578715743175e+01,1.932383636197887167e-01,2.256098988405141614e-01,1.379675572249678406e-01,-2.501003768931827631e-01,1.746294535954073454e-03,9.290038752642521686e-03
1.468293658731746376e+01,1.932453567778043002e-01,2.256271176877289453e-01,1.379712043105925656e-01,-2.500894241100189985e-01,1.749573989115587105e-03,1.533697814542310436e-03
1.468693738747749578e+01,1.932523630096708023e-01,2.256442943078324770e-01,1.379748604098312292e-01,-2.500784288185929349e-01,1.752829776618202925e-03,-2.089458054785399508e-03
1.469093818763752779e+01,1.932593822205952439e-01,2.256614286770919353e-01,1.379785254820459495e-01,-2.500673912199566917e-01,1.756061937712839402e-03,-2.914693722006504381e-03
1.469493898779755980e+01,1.932664143159530945e-01,2.256785207721358211e-01,1.379821994866308743e-01,-2.500563115149096460e-01,1.759270511709395621e-03,2.922303602332121039e-03
1.469893978795759182e+01,1.932734592012881614e-01,2.256955705699539572e-01,1.379858823830119874e-01,-2.500451899039983772e-01,1.762455537976728714e-03,-1.137896598804494491e-03
1.470294058811762383e+01,1.932805167823126724e-01,2.257125780478975163e-01,1.379895741306473023e-01,-2.500340265875166668e-01,1.765617055942582739e-03,1.363956381167262359e-02
1.470694138827765585e+01,1.932875869649072209e-01,2.257295431836789934e-01,1.379932746890267237e-01,-2.500228217655057206e-01,1.768755105093734389e-03,8.064570136232230430e-03
1.471094218843768786e+01,1.932946696551208210e-01,2.257464659553722330e-01,1.379969840176720752e-01,-2.500115756377537246e-01,1.771869724975876775e-03,-1.407313278901939010e-02
1.471494298859771988e+01,1.933017647591708521e-01,2.257633463414123465e-01,1.380007020761371550e-01,-2.500002884037963446e-01,1.774960955193643705e-03,-2.873902788600724879e-03
1.471894378875775189e+01,1.933088721834430590e-01,2.257801843205958503e-01,1.380044288240076800e-01,-2.499889602629162544e-01,1.778028835410710301e-03,3.544257633108450090e-03
1.472294458891778390e+01,1.933159918344916073e-01,2.257969798720805554e-01,1.380081642209012860e-01,-2.499775914141435795e-01,1.781073405349609118e-03,1.335518276572158526e-02
1.472694538907781592e+01,1.933231236190390556e-01,2.258137329753856226e-01,1.380119082264675556e-01,-2.499661820562555370e-01,1.784094704791955657e-03,-8.312916931140877999e-03
1.473094618923784793e+01,1.933302674439763280e-01,2.258304436103914792e-01,1.380156608003880458e-01,-2.499547323877766569e-01,1.787092773578241936e-03,-4.277102120525725325e-04
1.473494698939787995e+01,1.933374232163627138e-01,2.258471117573400133e-01,1.380194219023761770e-01,-2.499432426069786994e-01,1.790067651608035978e-03,7.815972721851674812e-03
1.473894778955791196e+01,1.933445908434259508e-01,2.258637373968342965e-01,1.380231914921773440e-01,-2.499317129118806269e-01,1.793019378839804875e-03,-1.674522383413526959e-03
1.474294858971794397e+01,1.933517702325621146e-01,2.258803205098388334e-01,1.380269695295689159e-01,-2.499201435002486593e-01,1.795947995291044888e-03,2.152943809778604892e-03
1.474694938987797599e+01,1.933589612913357292e-01,2.258968610776794228e-01,1.380307559743600976e-01,-2.499085345695963023e-01,1.798853541038205120e-03,-7.035892810456144224e-04
1.475095019003800800e+01,1.933661639274796007e-01,2.259133590820431858e-01,1.380345507863921517e-01,-2.498968863171842358e-01,1.801736056216770784e-03,5.159534338124372593e-03
1.475495099019804002e+01,1.933733780488950116e-01,2.259298145049785933e-01,1.380383539255381764e-01,-2.498851989400203977e-01,1.804595581021169529e-03,-3.691522597701706737e-03
1.475895179035807203e+01,1.933806035636515819e-01,2.259462273288954381e-01,1.380421653517032443e-01,-2.498734726348599833e-01,1.807432155704889395e-03,1.922309274999075678e-03
1.476295259051810405e+01,1.933878403799874079e-01,2.259625975365648631e-01,1.380459850248243470e-01,-2.498617075982054181e-01,1.810245820580343515e-03,-5.465378798674713073e-03
1.476695339067813606e+01,1.933950884063088405e-01,2.259789251111193054e-01,1.380498129048704781e-01,-2.498499040263063575e-01,1.813036616018981126e-03,6.698532065354191774e-03
1.477095419083816807e+01,1.934023475511907064e-01,2.259952100360525240e-01,1.380536489518424670e-01,-2.498380621151596592e-01,1.815804582451251148e-03,4.842202636447088052e-03
1.477495499099820009e+01,1.934096177233762259e-01,2.260114522952196836e-01,1.380574931257731730e-01,-2.498261820605095496e-01,1.818549760366626467e-03,1.636402796084204542e-03
1.477895579115823210e+01,1.934168988317769289e-01,2.260276518728372153e-01,1.380613453867272911e-01,-2.498142640578473184e-01,1.821272190313572709e-03,2.006197543214576981e-03
1.478295659131826412e+01,1.934241907854728215e-01,2.260438087534828999e-01,1.380652056948015183e-01,-2.498023083024116520e-01,1.823971912899534364e-03,1.960835192322481040e-03
1.478695739147829613e+01,1.934314934937122477e-01,2.260599229220958128e-01,1.380690740101245262e-01,-2.497903149891883556e-01,1.826648968791004177e-03,-2.002764500823100632e-05
1.479095819163832815e+01,1.934388068659119442e-01,2.260759943639764624e-01,1.380729502928568220e-01,-2.497782843129105756e-01,1.829303398713533549e-03,2.614352695242279020e-03
1.479495899179836016e+01,1.934461308116570688e-01,2.260920230647865403e-01,1.380768345031908872e-01,-2.497662164680585772e-01,1.831935243451566012e-03,3.666297467478820196e-03
1.479895979195839217e+01,1.934534652407011168e-01,2.261080090105492268e-01,1.380807266013511780e-01,-2.497541116488599944e-01,1.834544543848704370e-03,1.490535277881476156e-03
1.480296059211842419e+01,1.934608100629659766e-01,2.261239521876488856e-01,1.380846265475940693e-01,-2.497419700492896077e-01,1.837131340807455701e-03,-1.135612611752405930e-03
1.480696139227845620e+01,1.934681651885419851e-01,2.261398525828313411e-01,1.380885343022078271e-01,-2.497297918630694835e-01,1.839695675289451660e-03,-1.930933794316363680e-04
1.481096219243848822e+01,1.934755305276877890e-01,2.261557101832036287e-01,1.380924498255126920e-01,-2.497175772836689178e-01,1.842237588315264601e-03,-4.503668342350519195e-04
1.481496299259852023e+01,1.934829059908304838e-01,2.261715249762342173e-01,1.380963730778608511e-01,-2.497053265043044090e-01,1.844757120964523808e-03,4.115622025180010191e-03
1.481896379275855224e+01,1.934902914885655023e-01,2.261872969497528418e-01,1.381003040196363829e-01,-2.496930397179397687e-01,1.847254314375922427e-03,2.619734452642968111e-03
1.482296459291858426e+01,1.934976869316566983e-01,2.262030260919505875e-01,1.381042426112553678e-01,-2.496807171172859829e-01,1.849729209747134201e-03,1.171464085262800998e-02
1.482696539307861627e+01,1.935050922310362909e-01,2.262187123913798892e-01,1.381081888131657498e-01,-2.496683588948012678e-01,1.852181848334872455e-03,9.859932388611822481e-04
1.483096619323864829e+01,1.935125072978049199e-01,2.262343558369544760e-01,1.381121425858474194e-01,-2.496559652426911524e-01,1.854612271454928255e-03,2.231815076654315114e-03
1.483496699339868030e+01,1.935199320432315628e-01,2.262499564179494271e-01,1.381161038898122972e-01,-2.496435363529083407e-01,1.857020520482064591e-03,-1.289146808443315893e-03
1.483896779355871232e+01,1.935273663787536458e-01,2.262655141240011436e-01,1.381200726856040839e-01,-2.496310724171528217e-01,1.859406636850096176e-03,2.365398333622095988e-03
1.484296859371874433e+01,1.935348102159769323e-01,2.262810289451074042e-01,1.381240489337985378e-01,-2.496185736268717592e-01,1.861770662051920669e-03,-3.615925433743815039e-04
1.484696939387877634e+01,1.935422634666756070e-01,2.262965008716272541e-01,1.381280325950033361e-01,-2.496060401732596301e-01,1.864112637639437145e-03,-2.431608410111770098e-03
1.485097019403880836e+01,1.935497260427922195e-01,2.263119298942810886e-01,1.381320236298580195e-01,-2.495934722472580858e-01,1.866432605223579053e-03,2.674215685015513683e-03
1.485497099419884037e+01,1.935571978564376849e-01,2.263273160041506527e-01,1.381360219990341587e-01,-2.495808700395560631e-01,1.868730606474347175e-03,9.825156293588127587e-03
1.485897179435887239e+01,1.935646788198913670e-01,2.263426591926790132e-01,1.381400276632351876e-01,-2.495682337405897289e-01,1.871006683120750649e-03,-2.455900319102735999e-03
1.486297259451890440e+01,1.935721688456009670e-01,2.263579594516705595e-01,1.381440405831964868e-01,-2.495555635405424522e-01,1.873260876950874620e-03,-1.383548527620106963e-03
1.486697339467893642e+01,1.935796678461826070e-01,2.263732167732910028e-01,1.381480607196854393e-01,-2.495428596293449153e-01,1.875493229811833404e-03,1.677202867353291219e-03
1.487097419483896843e+01,1.935871757344207744e-01,2.263884311500674040e-01,1.381520880335012635e-01,-2.495301221966749472e-01,1.877703783609798241e-03,3.144587048317006982e-03
1.487497499499900044e+01,1.935946924232683497e-01,2.264036025748881464e-01,1.381561224854752079e-01,-2.495173514319576902e-01,1.879892580309959135e-03,8.380015432660821439e-03
1.487897579515903246e+01,1.936022178258465787e-01,2.264187310410029630e-01,1.381601640364703565e-01,-2.495045475243654887e-01,1.882059661936585568e-03,-1.360261702787726647e-03
1.488297659531906447e+01,1.936097518554451558e-01,2.264338165420229088e-01,1.381642126473818233e-01,-2.494917106628179171e-01,1.884205070572993537e-03,1.180192969783105863e-03
1.488697739547909649e+01,1.936172944255221406e-01,2.264488590719203331e-01,1.381682682791366135e-01,-2.494788410359818631e-01,1.886328848361476171e-03,-2.106249635751978981e-03
1.489097819563912850e+01,1.936248454497039029e-01,2.264638586250289631e-01,1.381723308926936788e-01,-2.494659388322713611e-01,1.888431037503508422e-03,-2.512430902314875120e-03
1.489497899579916051e+01,1.936324048417852883e-01,2.264788151960438478e-01,1.381764004490438902e-01,-2.494530042398477032e-01,1.890511680259507679e-03,-5.069715240516013167e-04
1.489897979595919253e+01,1.936399725157295360e-01,2.264937287800213306e-01,1.381804769092100371e-01,-2.494400374466194670e-01,1.892570818948970807e-03,-3.727135488823968626e-03
1.490298059611922454e+01,1.936475483856681945e-01,2.265085993723791602e-01,1.381845602342469115e-01,-2.494270386402424322e-01,1.894608495950475882e-03,4.078434954199334703e-03
1.490698139627925656e+01,1.936551323659012613e-01,2.265234269688962965e-01,1.381886503852411963e-01,-2.494140080081196365e-01,1.896624753701598928e-03,7.097519103378605206e-03
1.491098219643928857e+01,1.936627243708970991e-01,2.265382115657131601e-01,1.381927473233114934e-01,-2.494009457374013472e-01,1.898619634698997180e-03,-7.531877303525555574e-04
