P,pH,CO2,S,S_noisy
3.032781631066638184e+01,7.472286450172090255e+00,3.231281566511474068e+01,6.009571522099259600e-01,6.185857368888916241e-01
1.603310925312733559e+01,7.570474532406753276e+00,4.292272578226985047e+01,2.965733278897765834e-01,2.812662994071296052e-01
8.168699392963314665e+01,7.298282835838453941e+00,4.631814084026227363e+01,9.170773713445748987e-01,8.830075690717352765e-01
7.615389987183795029e+01,7.220159083954590606e+00,2.768192171372340837e+01,8.879817730735457548e-01,8.950224026602660032e-01
2.777750174430676111e+01,7.421662826246522293e+00,5.539865701848503932e+01,4.345322457239700342e-01,4.696404679459862952e-01
5.618673682828384131e+01,7.417372078849850503e+00,3.257735190948618254e+01,8.663770595759798798e-01,8.592550206376493582e-01
2.719376722952047487e+01,7.452720160288624385e+00,5.923900907382027015e+01,4.296405165344505672e-01,4.242038314813141864e-01
3.017192501414141415e+00,7.256219753324041122e+00,5.997547265425652796e+01,1.306987147286909901e-01,6.573474162646444907e-02
3.863680288071336122e+01,7.319773817048217168e+00,2.877252574340736757e+01,6.454493989624470185e-01,6.800974137963804456e-01
6.742032295548342802e+01,7.573360786487861596e+00,4.533789861531454335e+01,9.469986128026852690e-01,9.430143600369746970e-01
5.911728570129338323e+01,7.548702096383495430e+00,5.263813883265563476e+01,9.102071685562602710e-01,8.753844972905017174e-01
5.656882372259551772e+01,7.474194757889017993e+00,3.805273491747865222e+01,8.850682025027131195e-01,8.838850641293477528e-01
4.316140526589438764e+01,7.520580464029716694e+00,2.581712033982855559e+01,8.261805637179254758e-01,8.142698038615883149e-01
7.868912090320691277e+01,7.349996331760986656e+00,2.627495203422352077e+01,9.327070667318629882e-01,9.452659652648393029e-01
9.560957025812142263e+01,7.567399420923146103e+00,5.073095127244043567e+01,9.807738738074729401e-01,1.023838820547423367e+00
8.853833298436613930e+00,7.222551491893680620e+00,4.251537016387365497e+01,1.471262746583110181e-01,1.310227038222172291e-01
1.232613168667044334e+01,7.258967437915552878e+00,4.095268139951095065e+01,1.726123420234523531e-01,1.757240375236550078e-01
7.128385547778526643e+01,7.225927947749592128e+00,5.275494416919111984e+01,8.422648579791950363e-01,8.345697710071993125e-01
7.775212979992245721e+01,7.268778022222981861e+00,3.286445229792940381e+01,9.053963369346442747e-01,8.921087391584339166e-01
4.983489929142216823e+01,7.527201740655081963e+00,2.314758917212556355e+01,8.808769596283787529e-01,8.900808057119189431e-01
1.421840334217544033e+01,7.544779141229175146e+00,3.491170155193134406e+01,2.669785461809539573e-01,2.979277828529728334e-01
3.407988649281274718e+01,7.474533340695545647e+00,5.157185267442007159e+01,6.129960348550427263e-01,6.217957379126985984e-01
4.747854338966735099e+01,7.442480127938718049e+00,5.299829315638125138e+01,7.787897497222523446e-01,7.702567216978385423e-01
6.588584572262739414e+01,7.504467862326772654e+00,3.883464439943924162e+01,9.306360839075668023e-01,9.410047026177388307e-01
3.694641017461899679e+01,7.479754011351842813e+00,2.122904855828573290e+01,7.430160460796499944e-01,7.477492627022435112e-01
5.129824051606368585e+01,7.577869577457976291e+00,2.897901434863971559e+01,9.014954181663225041e-01,9.177983289229616481e-01
7.421677751708382687e+01,7.559692747146436353e+00,5.941698295066399282e+01,9.535261974948835428e-01,9.424942645423208809e-01
6.919208172144688263e+01,7.273350516539499822e+00,5.414901041496298717e+01,8.511834335222269177e-01,8.539398210634824293e-01
2.670231375951517094e+01,7.475872358688568475e+00,2.404241090030954808e+01,5.549984981062864309e-01,5.879465737791678137e-01
2.139100646959817809e+01,7.514492749869145172e+00,4.182188369157587715e+01,3.983068210860555292e-01,3.986879025901712836e-01
5.784206027113161497e+01,7.492747806625190243e+00,4.430602910606968692e+01,8.925299491915332784e-01,9.120714518767281120e-01
8.553437492653219465e+01,7.532663174486066815e+00,2.968814821416308547e+01,9.718575991276260373e-01,9.716493096989622380e-01
9.673980966849714491e+01,7.484851041869355903e+00,5.384881567219146348e+01,9.736363556827611898e-01,9.750500544287757920e-01
1.288528169638965259e+01,7.529216499709466603e+00,3.731169773144286239e+01,2.309830456182559999e-01,2.161321316749911514e-01
7.374996160705626380e+01,7.474304235735975688e+00,4.900198324929230154e+01,9.395602041193200638e-01,9.965553154166931771e-01
2.686978881741820402e+01,7.395786989906027564e+00,2.327918976032567500e+01,5.073843238537198985e-01,5.313448627776934385e-01
2.710807182087446776e+01,7.336374832621605613e+00,4.232988545193119734e+01,4.117664542225469293e-01,4.353797077572945651e-01
5.359308238968538518e+01,7.547970777729247516e+00,5.415199604995582661e+01,8.803078399045480840e-01,9.034620413823897245e-01
9.333195083706364414e+01,7.224741404174507942e+00,5.068058690812408429e+01,9.235067111564451148e-01,9.031086020927576730e-01
2.985817559632305773e+01,7.393591271024686051e+00,2.777882663325472379e+01,5.510489336515671521e-01,5.358811897168004323e-01
1.319282512025333531e+01,7.265286779561770381e+00,4.435108182034849023e+01,1.769862516278042364e-01,1.733598183928293512e-01
3.274479761428156621e+01,7.236175667893459007e+00,5.946951628620470842e+01,3.924756306854078614e-01,3.588503844158134060e-01
3.167052661272495229e+01,7.309891385341819259e+00,5.624605013989566515e+01,4.319267366108499595e-01,4.138549516001716055e-01
8.919955664612884050e+01,7.379765026705787712e+00,3.968552613606230040e+01,9.536071192787860529e-01,9.702050653089595578e-01
6.685987768012203958e+01,7.548844689836403887e+00,3.378230017621545045e+01,9.450732239051036210e-01,9.023715215480583307e-01
7.269984307975207116e+01,7.455785698509412640e+00,3.686256989620368074e+01,9.382128842055749152e-01,9.202049889619046130e-01
4.398199073868802600e+01,7.260978393535594932e+00,5.125389095933051919e+01,6.141823864414391876e-01,6.120999708572201214e-01
5.605844819215515429e+01,7.595302758532915810e+00,4.046440312259935013e+01,9.200520889386708534e-01,9.181044246885322613e-01
7.484566991148199122e+01,7.261261404972358946e+00,5.436805822074463634e+01,8.733743172159170731e-01,8.726470704737191442e-01
4.878088310918263559e+00,7.459001439999487282e+00,4.984160598112966056e+01,1.354254106064524954e-01,1.200800071993128465e-01
8.446314979795540978e+01,7.432805644774662213e+00,4.851897262388190768e+01,9.527859362954904654e-01,9.709127007884676974e-01
7.240244804265394407e+01,7.311272547594529492e+00,5.561435819973513617e+01,8.812504204765215787e-01,8.338932821393623129e-01
5.287768836839782161e+00,7.597380310692765981e+00,4.227339500434203501e+01,1.417248502953996347e-01,1.499810313941088435e-01
6.999156948689609692e+01,7.401144721177255192e+00,2.937148481524623023e+01,9.213267450856593710e-01,8.909756773387417228e-01
3.674946792991397615e+01,7.429437653084221438e+00,5.312099391947520388e+01,6.215292269964574068e-01,6.069256733768553236e-01
8.399967990585043509e+00,7.485627694770885299e+00,2.313101084288115317e+01,1.756362383120270154e-01,1.740884046199726587e-01
7.100819038973857289e+01,7.209455083467839920e+00,3.013281802361099793e+01,8.608851808078933354e-01,8.930083607953671621e-01
6.976828150511707349e+01,7.302062468133296846e+00,3.510636174111449037e+01,8.861610644918821444e-01,8.678469991848030141e-01
6.267518494990846989e+01,7.430601527719476351e+00,4.958738431725434737e+01,8.884208068690323534e-01,8.593687108925066598e-01
3.196136961013925060e+01,7.321706546362702461e+00,4.889816504657709118e+01,4.706635454807585051e-01,4.901111698735510225e-01
1.353835631355145885e+01,7.291383702312973725e+00,3.398720601262556329e+01,1.968906072046467393e-01,1.951507938064881986e-01
2.119638198250345695e+01,7.419243471586206340e+00,2.962770480616559610e+01,3.794065377491638857e-01,3.795969127625565265e-01
4.116832791466730157e+01,7.331746952407271145e+00,5.728316351936597073e+01,6.060935800138933516e-01,6.172667846735919728e-01
2.914959961107799202e+01,7.505223349043779635e+00,2.131958564521486821e+01,6.332955936130200136e-01,6.533226451694499337e-01
3.931697584817143110e+01,7.467847657872558109e+00,3.542571062539820304e+01,7.363930724162878194e-01,7.395309490263045626e-01
3.204235323581833939e+01,7.455605779280538137e+00,4.102163490518407940e+01,5.946711245451845596e-01,5.523506233281015865e-01
9.253244581891833320e+01,7.206562426691741408e+00,4.493556002605849642e+01,9.200442226834407711e-01,9.158666451301684663e-01
5.026194467011148959e+01,7.358611072951013021e+00,5.877968750231720918e+01,7.421315017654468438e-01,7.425024729602376361e-01
8.750573898931229166e+01,7.208802151666781732e+00,3.460048399690295184e+01,9.142590143213078502e-01,8.910113741544630761e-01
1.152138768509983180e+01,7.449962610648730887e+00,4.991879448368845829e+01,1.779569069786121616e-01,1.573965249176755843e-01
7.967273876565661794e+01,7.228668294009515272e+00,4.853788285399961921e+01,8.862609829000123174e-01,8.989861519111105315e-01
7.827246559332451170e+01,7.570452837367200871e+00,3.418564842188779807e+01,9.677410023463494104e-01,9.726007788946370303e-01
6.483642333301122562e+01,7.243544163954529047e+00,2.487774116644929734e+01,8.502355507073136032e-01,8.320502633109940760e-01
4.452128404311687859e+01,7.498382988406246064e+00,3.979529683140588503e+01,8.058450175353194522e-01,8.170777040148901049e-01
9.034565299635882241e+01,7.487273129710435349e+00,3.666380959227155500e+01,9.706080693993587305e-01,9.732627845239728570e-01
7.068573005783534313e+01,7.378744528663176538e+00,2.965155880957333778e+01,9.172634686372787005e-01,8.913296967207557930e-01
4.651019408034897396e+01,7.331791772055920475e+00,4.324750078779348428e+01,7.195011938228729198e-01,7.139610969640708404e-01
8.963836356683360407e+01,7.498631156652844965e+00,3.017267504912688025e+01,9.720026619283669289e-01,9.456335330538064854e-01
9.950498150780913420e+01,7.474537195534987966e+00,2.127805599512553414e+01,9.779463343478026482e-01,9.605900952496048140e-01
6.715155761572172821e+01,7.214321561254692483e+00,5.978837951182596555e+01,7.990462083669918059e-01,8.050366092527357909e-01
3.442463013862457188e+01,7.395582834597086652e+00,5.659618460699157794e+01,5.423958019224804916e-01,5.178123112091865821e-01
1.374357040874539138e+01,7.316641294767020298e+00,2.521234307431472388e+01,2.177140552539889862e-01,1.926897261836051922e-01
3.232568474104945722e+01,7.304075518191744720e+00,4.796985262596642485e+01,4.684704565812334853e-01,4.759810408562874517e-01
9.375135335522470825e+01,7.501310891880456744e+00,2.553127756461202935e+01,9.760717239265628287e-01,9.558226305860573202e-01
5.721745416286427854e+01,7.437887492976316572e+00,3.930445351644778640e+01,8.734167570826117943e-01,8.678992614753788803e-01
3.312820821851988740e+01,7.522054734279366883e+00,5.247697573064452570e+01,6.281745771435340853e-01,6.230817711469087694e-01
8.337877889683838362e+01,7.389029738639426803e+00,4.882615361938240994e+01,9.422016234861941841e-01,9.389197670236260063e-01
4.254542892839398149e+01,7.389267268220836904e+00,5.787036569588727275e+01,6.682868939792602214e-01,6.758782185081577687e-01
6.997884590556223827e+01,7.375784418370127327e+00,4.938074131104526288e+01,9.005298980106279938e-01,8.918140194859660586e-01
9.932672608543717274e+01,7.404629963501615286e+00,3.590757985741684877e+01,9.696179687855874807e-01,9.540441456756157956e-01
6.684565953900295199e+01,7.209054525201837649e+00,5.865615089356083445e+01,7.960090547314067067e-01,7.867111814128429081e-01
7.323484296570217111e+01,7.227526781294651315e+00,4.117163675478521867e+01,8.668201650544355985e-01,8.901185202729697821e-01
2.908682986833331796e+01,7.252893129977727504e+00,5.914217864584794881e+01,3.448356068954699927e-01,3.634826364740524340e-01
8.524587728387173513e+01,7.434208194994554653e+00,2.029716029155691714e+01,9.606854864344436251e-01,9.595871407638554285e-01
3.762480610781184254e+01,7.524307582478377832e+00,2.145239165733953968e+01,7.770475246979388073e-01,8.016943770713300665e-01
7.089406725004482723e+01,7.327783588374305879e+00,5.641681355848327684e+01,8.801848021417113532e-01,8.943994965639719963e-01
7.052436870824502435e+00,7.372679390977499025e+00,2.523172483179418890e+01,1.524691632495490667e-01,1.309567994022366455e-01
4.334361771577748357e+01,7.290650330309257576e+00,4.470004077154669631e+01,6.467459879639492204e-01,6.770525986611170000e-01
7.267583326130599630e+01,7.442411590622887374e+00,2.605374133774191847e+01,9.393775542273323786e-01,9.955221626732807527e-01
2.391624136633018693e+01,7.219458826560790854e+00,2.043440146342963715e+01,3.598071729320705958e-01,3.670868872588199383e-01
5.470459304076134543e+01,7.259396256150695947e+00,3.392570350145732050e+01,7.768792830349542378e-01,7.444048020090324735e-01
5.880756510004557924e+01,7.524229017544154630e+00,5.011680086983418647e+01,9.029219994002727345e-01,9.330054279581839749e-01
6.788686979209059302e+01,7.340705924943118355e+00,5.176622655534386297e+01,8.763815935434147164e-01,8.886037509444598692e-01
5.687917582868633559e+01,7.595379335338363624e+00,2.951297969205476690e+01,9.291167763366432464e-01,9.269708199687995975e-01
4.522434561470043235e+01,7.448259468262002692e+00,4.756939934885483012e+01,7.693320958068092796e-01,7.285687914888619998e-01
3.293406767466368024e+01,7.316537148046926120e+00,4.704884009687562951e+01,4.910911938959725553e-01,4.890115208649883916e-01
5.477404278206569188e+01,7.453973364629251641e+00,4.468429393254774595e+01,8.593299067756829945e-01,8.533093143117413959e-01
1.132730232201025267e+01,7.584583860575410341e+00,2.350287013599153951e+01,2.421412054097157596e-01,2.358061222100325260e-01
2.786517818966119009e+01,7.213207042360253674e+00,4.496403856744343130e+01,3.486550052126299315e-01,3.402056985148870227e-01
8.923964402933279416e+01,7.570721760733381878e+00,5.037334890470096127e+01,9.764631211726596538e-01,9.957425432336244331e-01
1.265358514961437741e+01,7.505854391424038319e+00,2.808778619815875999e+01,2.387325986995305072e-01,2.302916738381601824e-01
4.919554544298579657e+01,7.571540625618909282e+00,5.826586918402827564e+01,8.552373490147467949e-01,8.638912404068203044e-01
8.894326752369163103e+01,7.518097531245762966e+00,3.799355140458642666e+01,9.724890582557992325e-01,9.342727645095986189e-01
8.075955289708228690e+01,7.594979037804002964e+00,3.633402940628273825e+01,9.729733751395983621e-01,9.531614833064956382e-01
2.636878620793014605e+01,7.269285497087786041e+00,4.121863629822529873e+01,3.641852174321050795e-01,3.640474653479884304e-01
4.367717502155939258e+01,7.482459719656104902e+00,3.708370709470625570e+01,7.932587860657235312e-01,7.753942749156255143e-01
3.185344702443446963e+01,7.235732759827051552e+00,2.019915670114543360e+01,5.070113454033988720e-01,5.077929716393893012e-01
2.477212561505304578e+01,7.387051499886212014e+00,5.315968847138613285e+01,3.608342195792107465e-01,3.598610821219234146e-01
3.276131036657558582e+01,7.572829319917492974e+00,2.381576121641266042e+01,7.345059592630347467e-01,7.383274596362591202e-01
8.964404018991571377e+01,7.552450531613438933e+00,2.087654093418427692e+01,9.778911721915795052e-01,9.713091920119272249e-01
8.423518158522959709e+01,7.443442947311624813e+00,3.483009530023679190e+01,9.579053645989369370e-01,9.707420526373262692e-01
5.602492650262701801e+01,7.367673730538359500e+00,3.457278348088430420e+01,8.415287060637184346e-01,8.142760829736447326e-01
5.688543183872948106e+01,7.542306438310121486e+00,5.978688145679534216e+01,8.907765158260911864e-01,8.828144077174405746e-01
4.611827775698873211e+01,7.364699063136986190e+00,5.521382371306151526e+01,7.065321347150450570e-01,7.371742640362061172e-01
7.014389772565040460e+01,7.208141449760855579e+00,4.666971566616903999e+01,8.360033253912676487e-01,8.277016813479075585e-01
8.043000931418110611e+01,7.288538638795601265e+00,5.458879224589873758e+01,9.044530743482458446e-01,9.352723026548863672e-01
4.497611257295247356e+01,7.420364337412308942e+00,3.097015688467572048e+01,7.828688089880555534e-01,7.899380414213819090e-01
