S,I,v
2.440105902555895323e+00,6.419468205401005712e+00,1.236909058728339755e-01
9.215979703386880217e+00,2.682936284465777810e+00,5.218420643561177963e-01
4.661351171052323217e+00,1.106274179768584887e+00,6.018258361398264311e-01
1.708365502793737889e+01,2.849287486469970432e+00,5.630223094501487502e-01
8.930443004585873368e+00,2.229029308118530839e+00,5.602066615010204975e-01
1.886474569874158647e+01,2.605462142176909524e+00,5.840149685754527642e-01
1.350889876358190556e+01,8.864286845041502438e-01,7.272682714036190488e-01
2.802567419088647149e+00,3.791175664057899741e+00,2.414051836368042714e-01
9.678332613517097727e+00,7.112429138186127986e+00,2.708859699742409144e-01
1.670608326675507627e+01,4.438237071766035768e+00,4.603571343899584556e-01
2.884408895209168211e+00,7.055664305570995332e+00,1.253279287817757881e-01
1.567811716987496418e+01,2.558432609384801992e+00,5.803520391223929709e-01
1.997741199812171686e+01,8.483924463773167446e+00,3.083105868588102982e-01
5.421633050798963183e+00,7.712059740618522063e+00,1.777351352628991910e-01
3.739567971698238402e+00,8.187914286581785106e+00,1.266034775939634538e-01
1.299385835190290450e+01,8.825087169227490591e+00,2.520584400515517576e-01
2.215428187068269938e+00,1.353862091740684059e+00,4.191997658823362061e-01
1.585388579958949329e+01,7.615454517201652784e+00,3.129759694277709503e-01
3.679395752992234314e+00,8.587410826040885681e+00,1.175129359036184012e-01
1.147533734571377551e+01,4.365425638982941337e+00,4.253518613459408293e-01
6.514290281547797656e-01,4.683085824444756184e+00,5.905928381266010302e-02
3.942942104123380975e+00,8.047786307883539436e+00,1.346966073870672354e-01
1.394699260188470014e+01,1.964685708910451911e-01,8.029180246597683590e-01
1.222049628558213463e+01,4.020529085826797910e+00,4.546206059457876258e-01
2.911852160462825800e+00,7.884714507211821655e+00,1.094228254191677574e-01
3.883637614090531542e+00,4.185648154079935068e+00,2.706443807616982222e-01
1.471404963266647847e+01,1.345883642736117602e+00,6.822297798659241463e-01
1.997692570892020569e+01,4.415241647912070633e+00,4.744875169085859823e-01
5.344677506102588183e+00,4.071431893062641194e+00,3.300584203169102393e-01
1.588176878996604025e+01,8.649714497206865360e+00,2.798323834868341464e-01
1.222900057280895014e+00,2.745833353269525823e+00,1.791166041676479082e-01
9.481669524946573446e+00,2.275802571035198341e+00,5.627040485154901628e-01
1.849375911465912736e+01,3.548631220776106154e+00,5.203076642477602043e-01
1.199129154864151126e+01,8.217638707038425139e+00,2.606419008463758957e-01
7.053712106848848862e+00,6.084888175737862781e+00,2.678615364765633000e-01
1.441608264506822223e+01,5.826306002328617950e+00,3.743557825379478232e-01
1.143571884355594825e+01,6.967808046699150992e+00,2.978863001208483796e-01
1.014813651346924139e+01,7.831209961422791466e-01,7.312137332856600835e-01
1.626999234470714129e+01,5.510724002718363934e+00,4.020518091347509149e-01
1.561743781532291031e+01,1.867265419232195800e+00,6.364781358237017184e-01
8.888251109472802725e+00,4.663723809866493042e+00,3.728718082853150206e-01
1.341259937755472897e+01,8.229916298806949637e-01,7.339766302465620118e-01
1.181266840206540891e+01,5.972642821821272818e+00,3.436864548409796494e-01
6.822430049653164019e+00,9.439360388533813762e+00,1.624872146361361347e-01
3.682941580271684945e+00,2.790597655320103065e+00,3.612700675193702415e-01
1.111175359084379721e+01,1.516352077176642554e+00,6.533399395533082687e-01
6.541123085746034960e+00,9.714456036682726392e+00,1.524313829767703909e-01
1.529738736729851567e+01,6.781592392811123027e+00,3.400088550931051889e-01
1.690714003911311991e+01,9.009540305645671765e+00,2.760704862266861181e-01
1.323022894346241962e+01,3.695500392233471487e+00,4.846824445718761476e-01
5.307339234736300426e+00,7.744840246045077592e+00,1.743494317104317126e-01
9.798725708401381240e+00,5.464446542471596224e+00,3.432149854099055819e-01
1.872199547427047150e+01,6.875001921694478213e+00,3.571084758697497530e-01
8.671222005239865638e+00,6.289065440445229527e-01,7.426233952786513992e-01
5.861005429154852564e+00,2.744346570658272810e+00,4.486510636305383604e-01
1.587373971275524021e+01,5.197295517830678335e+00,4.150733143680898074e-01
1.919061115231492209e+01,6.791410755839207170e+00,3.626165476767599372e-01
1.158608350726437664e+01,1.304937062887364663e+00,6.781087972797327224e-01
1.227451514064088123e+01,7.934299091304775065e-01,7.361299970720033281e-01
1.165996434126073744e+01,2.652822502378037406e+00,5.506994323421134929e-01
1.220055344831796162e+01,7.519336809756078210e+00,2.857907127938473790e-01
1.551752726176845876e+01,8.757873298832155484e+00,2.740960774718324555e-01
8.570175134288833263e+00,6.647425954683117144e-01,7.370628023335992207e-01
1.028199244746320851e+01,7.831558261864826065e+00,2.539402640989431581e-01
2.496664679834938561e+00,4.873225058306031698e+00,1.733967293955202549e-01
1.030289907962749041e+01,9.967544838339550850e+00,1.963511949900452747e-01
1.711406599055068156e+01,4.429417384299775051e+00,4.628315595633055723e-01
1.788847021387155900e+00,4.672446228513058131e+00,1.409043236810484379e-01
1.815965092008967829e+01,2.456549430006099932e+00,5.938045687875170842e-01
2.854749254236385703e+00,3.002394208810926557e+00,2.974124095181494565e-01
9.136027159506664219e+00,9.706456224570349178e+00,1.888074828444448738e-01
1.159017260518552206e+01,8.006762853078230879e-01,7.340019455602770915e-01
1.959137224126465071e+01,9.726050215959302747e+00,2.716137940976061094e-01
1.363203887829864946e+01,7.000856447556601303e+00,3.182288924519242057e-01
1.193714414891678288e+01,4.109758576541246988e+00,4.461523441341367913e-01
1.283172106929959533e+01,7.451136586819817609e+00,2.943435626729987709e-01
7.323432973286849723e+00,5.150229425295735020e+00,3.172144002159060228e-01
1.938482107375060082e+01,1.346397639169646387e+00,6.810902658341158045e-01
1.891753428321829134e+01,2.747471981947454900e+00,5.741111296895090588e-01
5.665864161871541960e+00,6.599031184734079680e+00,2.176309189177768888e-01
1.222869948167094822e+00,6.172455140265307172e+00,7.285522779652599257e-02
4.427117432426867616e+00,2.462575894534078103e+00,4.261451670992929541e-01
1.120053187262524785e+00,9.432856885461385232e+00,3.682236316857279146e-02
1.722663271041539446e+01,8.925991767875965266e+00,2.804209299909265485e-01
7.195035457998245398e+00,5.078517592753638787e+00,3.183148506314304460e-01
1.794254857233984168e+01,9.657988884230569226e+00,2.646232351235956459e-01
1.008273142489720797e+01,4.814652850759093550e-01,7.689332949750495860e-01
1.301784348392903912e+00,1.077957562414935122e+00,3.453545999434031177e-01
1.751632885713624788e+01,2.530359137832976835e+00,5.872502160940935578e-01
4.516984381328869702e+00,1.261498102965208368e-01,7.646405916905913980e-01
1.446776070843418971e+01,9.726782304695488435e+00,2.400003885224928912e-01
7.802450645963833198e-01,7.560716786495430775e+00,3.651147541748144681e-02
5.492634884873952572e-01,6.523829577442528560e+00,3.241159800381711309e-02
6.903197392292151235e+00,6.147740531876971559e+00,2.621766514012129901e-01
1.096630764660303825e+01,2.915125834167437091e+00,5.226919535191435484e-01
1.642425089463262466e+01,5.864523336441832768e+00,3.864811393041155951e-01
1.912054745541813361e+01,2.700868532410187761e+00,5.776510389293827430e-01
1.103236557273994389e+00,8.787904961125761361e+00,4.038455212964461166e-02
3.912219163220044926e+00,8.685448364087244855e-01,6.089543857891729361e-01
1.210914370876611024e+01,4.867670891414298318e+00,4.026140769979898448e-01
1.029536665168650522e+01,5.962007591792874095e+00,3.261688325213692452e-01
9.235331705888086162e+00,9.509473651931060090e+00,1.945670958646965598e-01
1.739529991716361579e+01,6.823889988326838463e+00,3.519277533467365937e-01
1.606940997136448956e+01,6.914652699347767495e-02,8.102406055736838253e-01
9.107997175676068480e+00,7.453570656663037752e+00,2.509713956493235809e-01
4.459965553934836180e+00,5.523768601034242387e+00,2.258366747462313973e-01
6.958406045994129929e-01,5.533837894833498083e+00,5.062772522741008918e-02
7.040659367621214138e+00,2.809337368254234413e+00,4.724596299338656435e-01
1.558119939947836841e+01,2.884333232525460922e+00,5.554540703483403785e-01
1.710198138956186664e+00,6.378644038940261218e+00,9.321717561499087701e-02
1.574951404668114741e+01,7.685946552152417510e+00,3.098122053625088634e-01
3.857885650098278330e+00,4.291522919922091006e+00,2.635654660708298125e-01
1.809395121212563140e+01,4.794283414327999537e+00,4.474942613983293183e-01
2.552026861785800183e+00,6.596322905129836656e+00,1.238897746976398428e-01
6.501003803477787280e+00,3.693804725531467881e+00,3.881747494682391553e-01
6.443038373436587030e+00,5.002901969226300594e+00,3.054982565191292077e-01
1.995321035507955543e+01,2.921756354228350894e+00,5.637543731165091110e-01
7.248296928186418242e+00,8.361216565586149230e-01,6.999356176840073607e-01
1.490445394553961656e+01,1.233435415842482064e+00,6.931673038152760258e-01
6.951168296004932579e+00,9.242999211156350370e+00,1.687630378676954479e-01
9.235087135805564174e+00,7.902295492659735743e+00,2.381567703572374517e-01
1.286521765611930590e+01,7.753671680144583966e+00,2.841686334348200171e-01
1.026704514404664614e+01,9.352284413819072384e+00,2.105260366508729386e-01
4.587540754898428830e+00,7.017953527389998669e+00,1.772222988555226253e-01
3.421780736624490338e+00,6.063756463156344534e-01,6.305954914103913955e-01
1.887953649004190382e+01,9.303446020126804328e+00,2.791895477323064201e-01
1.207700950102013948e+01,8.685499978489385597e+00,2.474892392598044000e-01
9.109912341896661658e+00,9.107192788701057751e+00,2.027498875913476273e-01
8.610101400465890009e+00,8.780129384266855297e+00,2.044694108478273820e-01
1.821419068501033678e+01,9.663024554803085309e+00,2.660170645396448541e-01
4.784912078723300155e+00,5.559353356988060213e+00,2.343867326991776467e-01
4.504467176242286541e+00,2.181901018163975081e+00,4.585054552531103722e-01
1.424147162140149803e+01,8.884712247179312072e+00,2.608560370074559098e-01
7.179138731942025231e+00,3.260637714860062708e+00,4.371556578626287215e-01
1.153229392305096113e+01,7.855245040546067870e+00,2.674629482470476383e-01
4.612806050922525714e+00,1.828792478007692512e+00,5.032045259852432340e-01
1.856476221548883743e+01,8.034849933815749523e+00,3.153283332945664985e-01
1.651920157523237265e+01,4.496423831744008837e+00,4.561329002717264269e-01
1.641855258950722529e+01,6.770604663227317133e+00,3.480762297095726376e-01
9.394223553432107243e-01,9.918868367295447186e+00,2.892692592068669619e-02
5.155468419142552605e-01,3.950536844904741773e+00,5.862644971314887044e-02
1.515038390220519116e+00,5.882184114280860854e+00,9.334015763437956970e-02
6.949805492725144695e+00,9.475586023564773086e+00,1.637132650174536463e-01
6.567727342929520873e+00,5.111669542092842633e+00,3.027469463442357678e-01
1.703557863040026632e+01,6.791586627159120759e+00,3.510733969515975050e-01
1.686060475450411289e+01,5.688538130092959832e+00,3.971400961452534184e-01
1.671231506438469694e+01,3.431574920336311063e+00,5.218195255887704276e-01
9.712221098084873105e+00,6.985536624328609889e+00,2.760323556098726594e-01
1.122268166278691126e+01,7.976145678891931823e+00,2.601850095144520036e-01
8.784491418010825114e+00,8.883137377469649820e+00,2.041731601136163865e-01
7.450808096998864372e+00,8.563484910934413108e+00,1.929432336069385745e-01
1.789787651942518210e+00,5.117531292595246306e+00,1.269973783424152569e-01
1.605005886636564583e+01,3.659479749959651862e+00,5.041254946211061183e-01
1.164426478112235230e+01,5.502542243305011738e+00,3.642749136522464570e-01
1.095395796592659821e+01,3.145859370985196968e+00,5.042108087622996226e-01
1.062456071952776426e+01,5.047320340980768982e+00,3.759796659416884124e-01
3.309206744054371097e+00,6.918041406707722274e+00,1.426508945837436926e-01
1.659270031941363754e+01,7.677462615785747957e+00,3.157446507947164749e-01
1.355263894068640340e+01,7.312606358849627064e+00,3.058779690233353055e-01
8.983473212870347169e+00,9.421690133837529402e+00,1.934851125964683338e-01
7.157394576608315795e+00,2.607177231427866282e+00,4.935321047216938983e-01
1.529240180206363764e+00,7.701792168517847870e+00,6.564466259687938565e-02
1.726999564844840052e+01,8.630261801164515134e+00,2.893595016145482646e-01
1.250912226988239517e+01,1.928873653149537626e+00,6.205001886122595289e-01
1.532413751154831338e+01,2.015563396047073130e+00,6.232068065500989684e-01
1.726474149709560990e+01,5.111620410429036809e+00,4.272616643253047686e-01
7.093073913060464974e+00,1.620794403972569686e+00,5.964565257320816327e-01
8.181673823517467525e+00,9.073639453552967638e+00,1.910951775019205101e-01
1.831539902392900032e+01,8.869349926827613473e+00,2.883546044960401122e-01
2.249070504471825327e+00,5.093792898227502697e+00,1.527027501264250631e-01
9.007406988950380722e+00,1.797609164027005324e+00,6.052628900992257366e-01
1.291235177416328561e+01,2.030473349316243237e+00,6.132241334195999150e-01
2.880281673603364290e+00,6.463884288762210772e+00,1.395129295331017649e-01
6.782997282816964457e+00,9.645388892391022040e+00,1.576061378081470288e-01
5.354269870661743980e+00,3.102623645321156420e-01,7.502560898104601028e-01
1.894288857235584445e+01,6.092000927708629554e+00,3.898858942826380347e-01
1.228942261407706682e-01,9.164929003268651897e+00,4.518204850268181007e-03
4.100623561152750618e+00,8.029161755295666225e+00,1.390801822179970337e-01
1.967817061366439901e+01,4.765854527521147688e+00,4.551199001956484080e-01
5.926010755831040200e+00,7.882994423344692692e+00,1.836954688511518163e-01
4.163109689055692009e+00,3.506145844253125698e+00,3.262413176722226416e-01
1.638732885256234439e+01,6.833743861711861101e+00,3.453948006176298935e-01
1.554628684606208111e+01,2.656394734573419569e+00,5.723849166851465720e-01
7.888443198406071666e+00,9.169163460580264768e+00,1.846215679432609003e-01
8.791364785477735921e+00,7.536604580887931171e+00,2.436182960893221727e-01
6.580344833584842235e+00,6.500986759704864504e+00,2.415268092925148269e-01
1.666501749438339886e+01,5.422413471321100076e+00,4.086402578094778804e-01
3.291740868464234193e+00,6.030601379665332828e+00,1.671830099606972653e-01
1.036917616152037525e+01,7.824355695275324152e+00,2.552346583533480762e-01
6.822202929646315361e+00,9.197621328042236755e+00,1.677069879694865762e-01
9.502703897156623558e-01,8.435012157652753473e+00,3.737432642267241034e-02
1.786177171883153036e+01,8.793376600039916724e+00,2.880150487038400930e-01
7.281479911707320340e+00,2.414022868848326731e+00,5.146297001366358925e-01
1.057514898058117048e+01,8.370230361135787334e+00,2.407409065298611595e-01
6.703289823179762408e+00,9.753149817383807374e+00,1.542106911105452227e-01
3.650217394055445208e+00,1.911925294995401314e+00,4.492923892502321825e-01
1.032954273524774358e+01,8.695552052378435093e+00,2.285462808341919283e-01
9.369615210792481719e+00,5.889415913373671430e+00,3.166252588872234264e-01
1.484691271247728750e+01,4.436943575644231252e+00,4.497299674935934521e-01
1.593110323094854408e+01,6.741055220084347432e+00,3.460442084387319595e-01
1.290435685964853540e+01,9.766094002938267238e+00,2.263385803825155307e-01
1.686040390594406579e+00,3.126881485743882028e+00,2.025509355626111674e-01
5.061887413337563757e+00,4.316441985936590342e+00,3.059313992981335106e-01
3.647045639243866599e+00,2.325419575531596728e+00,4.036538949297640011e-01
1.129280637610385218e+00,5.036874099443941155e+00,8.807551367294505495e-02
