pH,Temp,A,A_noisy
1.086562662484427833e+01,3.115559760304521433e+02,8.252447651308088439e+00,8.339042363808530922e+00
3.452674484344549377e+00,2.799355692918406362e+02,8.733649027906970730e+00,1.111002672867339136e+01
4.510942333553638051e+00,2.845961574591179328e+02,1.396346370303243489e+01,1.480922279811163556e+01
1.046138640563124866e+01,3.095167983571614627e+02,8.576454996923898122e+00,7.508593515770844107e+00
4.555250764643473005e+00,3.018166591632570999e+02,1.061607541949843636e+01,1.069048466357845939e+01
7.562191124494809458e+00,2.889540853167935097e+02,6.512190193552348205e+01,6.475378913580118478e+01
8.195164867926134633e+00,3.199686952174077419e+02,6.824303592036592647e+01,6.786007565282545784e+01
8.374254943600361045e+00,3.007853405805678335e+02,3.849672416885226056e+01,3.888513841032278862e+01
5.211439844650425535e+00,3.064249381423408636e+02,1.668386762235659759e+01,1.823150644647148866e+01
5.677326285491455238e+00,3.175865930257384662e+02,2.172045373546726665e+01,2.152016918973805204e+01
6.914859885484337276e+00,3.072773609578523519e+02,8.152063365021301422e+01,8.238761531200984223e+01
9.236979359900860942e+00,3.069726104540027336e+02,1.585038005439493425e+01,1.682528837789992693e+01
8.408349662160546245e+00,2.994656892909861767e+02,3.553326346467172669e+01,3.631868148913823546e+01
5.645094994335932981e+00,2.909507995846781796e+02,4.411133522521152628e+01,4.317185166195922363e+01
1.093903701598592804e+01,3.150988358764330997e+02,8.253615720486703111e+00,8.532422799514934653e+00
8.287241907347334902e+00,2.952166204937267366e+02,3.646208957535411344e+01,3.775806207989929675e+01
9.411456282071483770e+00,3.149850813454531817e+02,1.582887133702992344e+01,1.457276171007007193e+01
3.743803992268150083e+00,2.822361542189440797e+02,9.239697528103519630e+00,8.991463571470291072e+00
6.623370566267212212e+00,2.988788434459707446e+02,7.913652337992724028e+01,7.668003328872407565e+01
5.552284137908924500e+00,3.029230864793794922e+02,2.774389227168939698e+01,2.689402136200920168e+01
3.983942947916211175e+00,2.965345646915977795e+02,8.950202924279857086e+00,9.418739752204324134e+00
4.892761307813298544e+00,3.195960252928725254e+02,1.035105051961913425e+01,1.057879196020223489e+01
6.464133654901141668e+00,2.913245635919365668e+02,7.971718804076202503e+01,7.914567356263657416e+01
1.011104167693252975e+01,3.199376813015542780e+02,1.010899970512660673e+01,8.917194434889214705e+00
3.209662359962850431e+00,2.880597520153026494e+02,8.259541539146859179e+00,8.950060486029306261e+00
8.698137286563390802e+00,2.969552750146522158e+02,2.273298451845142409e+01,2.352123401123697377e+01
5.849572438339978753e+00,2.819970974268985628e+02,6.586460051166876895e+01,6.625651145489840133e+01
3.413303795900962001e+00,3.176121768403047554e+02,8.087827124894449327e+00,8.957674284275947585e+00
3.399697348583697654e+00,2.862574233009638078e+02,8.445683060084363092e+00,9.975065800665621651e+00
8.862597487686819875e+00,2.863197235633311379e+02,1.411889993253277176e+01,1.316467450896598024e+01
9.606818201349678787e+00,3.019045228155807763e+02,1.072455013927165801e+01,1.135533692438776932e+01
9.835141802082523199e+00,3.197137526943178045e+02,1.186589569168290659e+01,1.221511183330355266e+01
5.591489795627305526e+00,3.142061620861301208e+02,2.132208025576938937e+01,2.138707563546509149e+01
5.898385197372661537e+00,2.898307570581764026e+02,5.849265207651475151e+01,5.942283785151729347e+01
8.102571693664362584e+00,3.137653610456495130e+02,6.659186339791190790e+01,6.565585841105985310e+01
1.063599020059024980e+01,2.826493029275030722e+02,8.088415500996189778e+00,8.316342628146138338e+00
5.720745368872944603e+00,2.812926598654740360e+02,6.056067875977989701e+01,6.031204487768472688e+01
4.696467595491381708e+00,2.819887544323011070e+02,1.815935630271581047e+01,1.767340986663511160e+01
9.826647050109837522e+00,2.834636151402773976e+02,8.595442844872083654e+00,9.850542690306511417e+00
4.808996798350249513e+00,3.193352985695609050e+02,9.971058734305749738e+00,1.029973146500644177e+01
3.085774700372144075e+00,2.915402323352489020e+02,8.160023946709968001e+00,7.531408193950028362e+00
1.016054390746889702e+01,2.895060141100094029e+02,8.394206089703160956e+00,9.215692817407457937e+00
7.422071539930597872e+00,3.132772036323616476e+02,8.447914966410802151e+01,8.582275886841827628e+01
9.811660940205824133e+00,2.964929803032605378e+02,9.290258529477458893e+00,9.325157922244624586e+00
5.488707673067004578e+00,3.017981307140634613e+02,2.643099500841801941e+01,2.585398203661303285e+01
4.650313176852434616e+00,2.873582069072331251e+02,1.490898353527991738e+01,1.568962241488772236e+01
6.608995207333070887e+00,2.938205460124746082e+02,8.163474951550527692e+01,8.144388131376440754e+01
7.224655514651040278e+00,3.018414964293051526e+02,8.410824196268133335e+01,8.557258175199928019e+01
3.555906555313652184e+00,3.133304227993555742e+02,8.149916875747111433e+00,8.878708928663524347e+00
8.605583131548364406e+00,2.964898554316295645e+02,2.521792922068406639e+01,2.529129960457154880e+01
9.282752865084358262e+00,3.221561891670332898e+02,2.178317348750606897e+01,2.248347331426332829e+01
9.106672957184699158e+00,3.045388304188262509e+02,1.720487293101742310e+01,1.832358121683930108e+01
3.515467079878395573e+00,2.989066252626910796e+02,8.286161968328487504e+00,7.917069710186345866e+00
3.318783730071384497e+00,3.125791757511790934e+02,8.090166291362139717e+00,8.787568289717098580e+00
6.037778107743489109e+00,3.192275438377012051e+02,3.287974359812152869e+01,3.393792354417827539e+01
7.077374697141640247e+00,3.071906592880544054e+02,8.398481578909030532e+01,8.375949901170866951e+01
9.467712363598142389e+00,2.782804647704167564e+02,8.987840313389963143e+00,9.442045186685001923e+00
5.055259314734040998e+00,2.780832821007246025e+02,3.230651321688225153e+01,3.309588697191831130e+01
7.144575755247537074e+00,3.087008607068526089e+02,8.426767401129966117e+01,8.477914715465327333e+01
6.575579627024914053e+00,3.039069364371225106e+02,7.389234839729461157e+01,7.418820354891843749e+01
6.361018114109449506e+00,2.876780527580559692e+02,7.940063722262195256e+01,7.903887966895335637e+01
1.091671606050426391e+01,3.106970416004480171e+02,8.215131898028928958e+00,7.987586848957305641e+00
4.850001194980183783e+00,3.093264316871985216e+02,1.146796687153476313e+01,1.248371253114939528e+01
6.470450029323322916e+00,3.050327102859199044e+02,6.861753770386130213e+01,7.001558011943433257e+01
4.696288130865438504e+00,2.844533594136757984e+02,1.689673631343834259e+01,1.604796760783906606e+01
8.817679341673674287e+00,3.068400971886363209e+02,2.606443075985338709e+01,2.673375899925575894e+01
1.070091261734671839e+01,3.140751930169335537e+02,8.416824060790567330e+00,7.408489070431770074e+00
1.026783857386523735e+01,2.848750004429155069e+02,8.235391233688075019e+00,8.705969455323801398e+00
7.819506307359064934e+00,2.804032670240203515e+02,4.087448874325315273e+01,4.007629324501334622e+01
8.422827237260301914e+00,2.914725293373192585e+02,2.729528609740837197e+01,2.700170855435508344e+01
1.077649343427004425e+01,2.997203099217189219e+02,8.168575326392671698e+00,9.331562245967116809e+00
5.650213802106446970e+00,2.853685901360859702e+02,5.153840169287835948e+01,5.019222285537155415e+01
8.283012128020072140e+00,2.908197118006152664e+02,3.201736972554624572e+01,3.236839931472693621e+01
3.402549294505560873e+00,2.977326631976861790e+02,8.235237662749542054e+00,6.875890244282578223e+00
4.162559557411257494e+00,3.029268724509894355e+02,9.017164731510600717e+00,8.785068871115734979e+00
1.098047845552777879e+01,3.040965967072079366e+02,8.132835397353753493e+00,8.922133506106934675e+00
9.580483313663194167e+00,2.998309152591464226e+02,1.059626145249118601e+01,9.956044039835978410e+00
5.973255732211524283e+00,3.164698271747801073e+02,3.257047585017864577e+01,3.141829091865167456e+01
7.419446253904932398e+00,3.161670066138480593e+02,8.465032537944563273e+01,8.556140177566398108e+01
1.091545168985143732e+01,3.181063768264750138e+02,8.309185333551736719e+00,6.843216021954588335e+00
9.379360645174816824e+00,3.090349449666969690e+02,1.438455520706759039e+01,1.312968128023062064e+01
1.072205799140587779e+01,3.080842338898850130e+02,8.295093613022133994e+00,8.241756907008820576e+00
3.391786803835392661e+00,3.022009243823586644e+02,8.180809194239902382e+00,7.463707460360081036e+00
7.459179570378313251e+00,2.971020385230567058e+02,7.716369867762610113e+01,7.669657376226099643e+01
1.034418922062417678e+01,3.127849505812403663e+02,8.885360774559064367e+00,7.719594933945383985e+00
4.030549578401092070e+00,3.214242311602561699e+02,8.303252284031144015e+00,9.555420467662401052e+00
8.228081882310355866e+00,2.920009115641502149e+02,3.561635662120679058e+01,3.543183278822605331e+01
8.672676748910054911e+00,3.200132412700996838e+02,4.431338340005708432e+01,4.610649352594126071e+01
3.307033459085310767e+00,2.870903591317813834e+02,8.343299362832286903e+00,8.592100360981897111e+00
9.964209448693100768e+00,3.226524648531852222e+02,1.131360850093885517e+01,1.076612988447233477e+01
1.016998576128831999e+01,3.191252508943749717e+02,9.778345067727677531e+00,1.188740950374971206e+01
6.715723656315589096e+00,2.924585955155682200e+02,8.379306747746629469e+01,8.423010201753604065e+01
7.378362649631660553e+00,2.983043503195518156e+02,8.021445108018549774e+01,7.799970190624789268e+01
8.680430848903307961e+00,3.200915182846121638e+02,4.400311687422002649e+01,4.486683188174823300e+01
6.054406698454873670e+00,2.839266484447236962e+02,7.247739918021021310e+01,7.254792281750792426e+01
6.484057426084532061e+00,2.865030046298043089e+02,8.266764541533218846e+01,8.166632127243289574e+01
7.174053422414735870e+00,2.798818622685780042e+02,7.186518309462712750e+01,7.219681076554570609e+01
5.646167455709346861e+00,2.980067138498628765e+02,3.609264338121771232e+01,3.697812850192838852e+01
4.781573047767730067e+00,3.060226786043049287e+02,1.150277087168333701e+01,1.232263200250562463e+01
8.114188918971185771e+00,2.838720134902154086e+02,3.172911203655055701e+01,3.229079101269077512e+01
6.837630713188691089e+00,2.810075015554998004e+02,8.248721606927395555e+01,8.324891682613757382e+01
4.610510565650172587e+00,2.849169894449401568e+02,1.524717515454822170e+01,1.453074671824827391e+01
6.688863569461981129e+00,2.820472812769217512e+02,8.445183140466352256e+01,8.337616240563907866e+01
6.570896154347338758e+00,3.141577805099405509e+02,6.411252494942176838e+01,6.224091451903802863e+01
3.164446074078008486e+00,3.100137705008618809e+02,8.071799431640517497e+00,7.611651365977006201e+00
7.526987675412329715e+00,2.959485915471268527e+02,7.389265096293578949e+01,7.379116455766404670e+01
9.507283346147847425e+00,3.068656374644253901e+02,1.235628428000265622e+01,1.294644263745212598e+01
6.272788178875736698e+00,2.827908144435662052e+02,8.033978590636920103e+01,8.244095839979895857e+01
5.978079483878109279e+00,3.109277267194561887e+02,3.792851953855777936e+01,3.634235041265031896e+01
7.682195729782889337e+00,3.110600873670855435e+02,7.980185949123288935e+01,7.954444727376348112e+01
7.452674900315841455e+00,3.109491128631099741e+02,8.387051999522412871e+01,8.409275124269319690e+01
8.153734546306303343e+00,2.889296468134957649e+02,3.553920996926522236e+01,3.538238736935632289e+01
7.775053417340662243e+00,2.853599389652067089e+02,4.968537427997485878e+01,5.025682542528797825e+01
3.819345491104999546e+00,3.110281316996158694e+02,8.307542151536100761e+00,8.792576336095104139e+00
6.580206825189255149e+00,2.913491570824229484e+02,8.223554681598405125e+01,8.233341495526343579e+01
3.866219700773646295e+00,3.093647691093635785e+02,8.372045626714792022e+00,9.279407055479946820e+00
9.390638757977164630e+00,2.931087171915683598e+02,1.077655074593273632e+01,1.035522307996936142e+01
7.318312225921904002e+00,2.862280802525985450e+02,7.270708437868094620e+01,7.373642826240640602e+01
5.909761640998244303e+00,2.995014725913943039e+02,4.711713307011375917e+01,4.812297124667306747e+01
5.592424745878996184e+00,3.085541581916435803e+02,2.486441615451805021e+01,2.718935570067334240e+01
5.403689211822221949e+00,3.102761498537761895e+02,1.883357326687173838e+01,1.946411906449030127e+01
8.552494037101400437e+00,3.094644538838603012e+02,3.928272758330304271e+01,3.918227982683787758e+01
6.054937938410193787e+00,3.057795815511020123e+02,4.721453955649889167e+01,4.755643316829792155e+01
3.831787646906163580e+00,2.807388294610308321e+02,9.654904008108092128e+00,8.106922141203462218e+00
1.053138734119560027e+01,3.063545220752293972e+02,8.418578671536286251e+00,7.257708908341121479e+00
7.269913540041777367e+00,2.854851269617938669e+02,7.382773289138752659e+01,7.610773688716196261e+01
7.206477936338238521e+00,2.877474811527870884e+02,7.790075619850814803e+01,7.716038132111104630e+01
7.201552353677141305e+00,3.113614137001596305e+02,8.426137653706425112e+01,8.455627384153183357e+01
5.709523911063263846e+00,2.945016706336368770e+02,4.301153567606473871e+01,4.376285813964473448e+01
7.645185863312181418e+00,3.065706801405038391e+02,7.811525780892475268e+01,7.822394411284432181e+01
8.291590387167261156e+00,2.857319201888761881e+02,2.684716832152899357e+01,2.693108169461201129e+01
8.832314517758945271e+00,3.121329129035767664e+02,2.969135748749697257e+01,2.904101493752917307e+01
4.954418196678038733e+00,3.150190333748674902e+02,1.133476924134644293e+01,1.011877258356584441e+01
6.093034945518493117e+00,2.847128329504313911e+02,7.318215963062330331e+01,7.395599348696795516e+01
5.436922185403383345e+00,3.149275625224372561e+02,1.746076897884504930e+01,1.763278161784964482e+01
9.667852099388625220e+00,3.025454463695564868e+02,1.045564900956410170e+01,1.055456666980199287e+01
4.098997396629544099e+00,2.848062201772631852e+02,1.037756867869025257e+01,1.094130106044035600e+01
4.820802781090895550e+00,2.985283473649037091e+02,1.355567492540884800e+01,1.506004776156357750e+01
4.226011812766952147e+00,2.848329446508357137e+02,1.115234606651408278e+01,8.692728400330477001e+00
6.034033666115477423e+00,2.921709304188667033e+02,6.236604216527577194e+01,6.161908151478397855e+01
6.458141182278436254e+00,2.912122323521222711e+02,7.963432730080815247e+01,8.059986010541159374e+01
5.864811219254367991e+00,3.155692497080226531e+02,2.905562090765131344e+01,2.928948693152352334e+01
3.323718328946269729e+00,2.857597420828486747e+02,8.385523811804679539e+00,8.775839417086954697e+00
4.504984950971429036e+00,2.989591754194754571e+02,1.071081754042063139e+01,1.055470541628031178e+01
7.818020122795056537e+00,3.126139058586252872e+02,7.685241176166564969e+01,7.678113493845529547e+01
1.022641329706192970e+01,3.195823171522013126e+02,9.598724580374469184e+00,1.110143170796168199e+01
3.480610231681690259e+00,2.977127672060520922e+02,8.281717486304918552e+00,9.403397819492083087e+00
9.701278791242113897e+00,2.826569063124890135e+02,8.755865988195710159e+00,7.553736338852946375e+00
3.389283134057184732e+00,3.207815897338644504e+02,8.071560671015264532e+00,8.499786140257096889e+00
5.606952126143093018e+00,2.900117957728741089e+02,4.337181035945043561e+01,4.219147700227107123e+01
1.024200524663759104e+01,2.837464091164969204e+02,8.233589167778877282e+00,8.955360321827427583e+00
8.378544836206849311e+00,3.028419098269532697e+02,4.054381181615699603e+01,4.011024628089291610e+01
7.622544439518907033e+00,2.925143644456389325e+02,6.641403902937507553e+01,6.672360614015344993e+01
8.690147993030947760e+00,2.986523768699207722e+02,2.415870939389722949e+01,2.211680132347881056e+01
9.455832803695262356e+00,3.155618352788482071e+02,1.531142957344338917e+01,1.607284422961324566e+01
7.602489258338168021e+00,2.943925392090588389e+02,6.934824170282793432e+01,6.834215266902873509e+01
9.981651765412522082e+00,2.994706227055813770e+02,9.027918186300247783e+00,7.502610887811480112e+00
8.648674236581413766e+00,2.933039037838975673e+02,2.167353095695806786e+01,1.914365519511859048e+01
3.326764328470571463e+00,2.849240135872252040e+02,8.407794562833148078e+00,8.574275717087601834e+00
