c,D,R0,R0_noisy
1.147743172693857794e+01,9.842281054684036690e+00,2.640340426752863401e+00,2.540047501758349924e+00
2.433191297638843409e+01,1.695705754408243848e+01,6.534294025968048203e-01,7.459015703840664591e-01
1.982860469533451564e+01,1.032393767553968367e+01,1.301543949737829164e+00,1.304516313178070375e+00
4.273378166617094465e+00,1.065202467203860337e+01,3.584238656953810054e+00,3.671370896998364053e+00
2.468501161070922123e+01,8.786378735411366492e+00,9.300334875734285189e-01,8.466985458038400747e-01
8.275555836639719942e+00,7.054038965623609769e+00,3.315442431415921209e+00,3.330514841590572317e+00
1.611512790814929730e+01,1.257317217620208538e+00,1.226183778250143241e+00,1.251969645201127301e+00
2.297509200155925768e+01,1.806294491392990054e+01,7.092771810480565930e-01,6.942079774344361853e-01
2.337629998098585205e+01,1.343453155098897867e+01,8.265544149391376161e-01,7.616879458601060193e-01
9.641555313117271098e+00,1.674894353839515659e+01,2.541768876710797098e+00,2.546068358549359090e+00
6.536957905588071327e+00,6.335225363152281020e+00,3.445506093255850999e+00,3.430453272568514400e+00
1.882575155229481112e+01,1.993150507172598296e+01,9.819675547274588912e-01,1.044421422360343410e+00
4.125729471121504233e+00,2.854503630955173232e+00,2.275265408251714749e+00,2.254384356165380687e+00
1.444587614482157534e+01,1.580339806081439313e+01,1.703204175042390078e+00,1.700497651728225756e+00
4.634168736157471713e+00,1.186550898891355210e+01,3.594297224699879223e+00,3.600544679491391786e+00
2.198060845520791950e+00,1.767888046016296855e+01,2.896377588532997205e+00,2.971125171264695553e+00
1.612061124372440091e+01,1.806868583688818219e+01,1.351413522959926228e+00,1.382987084085282259e+00
2.079146593633715412e+01,1.270061937944122832e+01,1.075630801887136556e+00,1.110548197364473522e+00
2.708107559595728375e+01,7.628039810737134552e+00,8.151444938607499413e-01,7.514999134399165115e-01
1.666814180172720938e+01,2.112724169219241332e+00,1.614065793166507223e+00,1.716861072696224566e+00
1.010070095417753056e+00,1.597999380762600374e+01,1.828037126485846153e+00,1.760253788686876764e+00
2.939513796813465518e+01,3.138365934615066966e+00,8.371823702077799689e-01,8.432250748051983713e-01
2.621367045359304981e+01,4.218866670836550981e+00,1.030998945962979585e+00,9.637649941476488236e-01
2.289539285519626688e+01,2.801347647445534772e+00,1.256869213562695098e+00,1.309017396898906727e+00
1.428810240691792366e+01,1.429791143249039553e+00,1.431219611706728845e+00,1.389112713544105038e+00
7.470743929688606677e+00,1.930878714834010079e+00,2.012445249394063662e+00,1.935875867138221018e+00
3.434463918609861111e+00,2.880765277849484995e+00,2.117616900009621439e+00,2.098854192588735845e+00
2.443759392547152487e+01,9.659419591653213288e+00,9.062956699947993799e-01,9.382484067892189472e-01
8.975012566071502107e+00,1.815264682450517597e+01,2.595022643222373748e+00,2.624976085695804873e+00
2.132226473173977510e+01,5.201171302728782919e+00,1.431426503313226739e+00,1.322430222726718396e+00
2.710071671444886476e+01,1.004534328898645468e+00,6.366740618291923948e-01,5.520357113022325013e-01
1.594228315976014798e+01,1.581893531750177395e+01,1.482216377272641772e+00,1.484145479578831583e+00
6.595120271548939428e+00,3.636533017469447238e+00,2.876026347217114587e+00,2.947405459558536833e+00
2.452986328293617646e+01,1.336712651948863240e+01,7.482587813053898085e-01,7.822335878756170313e-01
9.734270525537686680e+00,7.424560584171668864e+00,3.084682638114637054e+00,3.018940897040887972e+00
2.846889518472756109e+01,5.485290645772749940e+00,8.276412303722593400e-01,7.410789006153082337e-01
7.430581511152994700e+00,1.422865888450571070e+01,3.169852615788415040e+00,3.137383717388741555e+00
1.515268307162942207e+01,1.822359674793313999e+01,1.474303935172766256e+00,1.426945230472383974e+00
7.180685838998096315e+00,6.676592209927617816e+00,3.427885324211507267e+00,3.477199340916318882e+00
1.853022472688265054e+01,6.525549198758016978e+00,1.695436139234180795e+00,1.723631889655879545e+00
2.281873031295548060e+01,1.600146143958052392e+01,7.793541631689098192e-01,6.984954561340904755e-01
2.023052487397802324e+01,1.656480534417611494e+01,9.677765436522817177e-01,9.548232628681849743e-01
1.263854983658105979e+01,1.590028905278506599e+01,2.002691123766051629e+00,1.977575468774050549e+00
1.971566172798388905e+01,2.494298036245755412e+00,1.469935139543207203e+00,1.439081488604581960e+00
2.441479055570334467e+01,9.201723770339807373e+00,9.303529669496621857e-01,9.878251054313977875e-01
7.369783725029552812e+00,2.527120546641486776e+00,2.382939960927589418e+00,2.398286732644902219e+00
2.563935167143385740e+01,3.003570374736112214e+00,1.068748481572798115e+00,1.121356288954997726e+00
7.991317482910527126e+00,1.821703772151829881e+00,1.937865027777266436e+00,1.924715620469712007e+00
2.828833055414591158e+01,1.359110880638317198e+01,5.321397781912646785e-01,6.041416755696231711e-01
2.206072207128403662e+01,6.265004204785872943e+00,1.304545188732317174e+00,1.183519865261130066e+00
2.513351046378293319e+00,1.191359212479135365e+01,3.094680108193479828e+00,3.028010068723486103e+00
1.521127853273283215e+01,1.716443450485817834e+01,1.516819893914050033e+00,1.475407071405395065e+00
1.871528690977306653e+01,1.345221056041916796e+01,1.255980046638701886e+00,1.222161756020299972e+00
2.960240537322919607e+01,1.991197169533507605e+01,3.623905448687365083e-01,3.425980667357099718e-01
7.821690120869025264e+00,8.566695310423188658e+00,3.383883167308459061e+00,3.407694368929996998e+00
1.530791999117771418e+00,1.814002490188025263e+01,2.404627250671337091e+00,2.419513734056056631e+00
2.735920632392509333e+01,3.339043385544976594e+00,9.612830012744905117e-01,1.005512985355729416e+00
4.781020311165761427e+00,5.842905363535983554e+00,3.329163980197605621e+00,3.317672746855996557e+00
1.497789526919194181e+01,4.693411669442680179e+00,2.222546303795363443e+00,2.193988153672736807e+00
6.234079349946107129e+00,1.802662353650960370e+01,3.159895951389818602e+00,3.112347184123833266e+00
2.330892523827075635e+01,1.676217596069322724e+01,7.229693657217477476e-01,7.595394704684002019e-01
2.587356341929613635e+01,1.706470263580858671e+01,5.657311981980697180e-01,6.110475177754679521e-01
1.870322668796496757e+01,9.359894370171955913e+00,1.494919019655420733e+00,1.535913884640383698e+00
8.677568384528376200e+00,1.707008764506532472e+01,2.726752162208636587e+00,2.650189663427612530e+00
7.388032361709723439e+00,2.560237688828340907e+00,2.401139850693382094e+00,2.416009286430208292e+00
2.291929886010342798e+01,1.104352795977777912e+00,8.313281964133436563e-01,8.535641999416512249e-01
7.153797260622378751e+00,1.422893823780909095e+01,3.222541341316786934e+00,3.255106483444737631e+00
2.952392604251978625e+01,1.380441890465981913e+01,4.731168421387172973e-01,4.590115447466159848e-01
2.450495399164533339e+01,1.069704125880686441e+01,8.537778499059904824e-01,9.149798578154240136e-01
1.238280935576119646e+01,1.966936825317442938e+01,1.837865526554244511e+00,1.873365223192644091e+00
1.738376492140524832e+01,2.379439753324392282e+00,1.639864244758724832e+00,1.648512743248783163e+00
3.081533073142090018e+00,4.255229048655525759e+00,2.521274905964957291e+00,2.480535460655548974e+00
1.982210910691899386e+01,1.593658010189007435e+00,1.199623859079988364e+00,1.056283118330112236e+00
2.132944311423968387e+01,1.510414663328953111e+01,9.259158996871703629e-01,9.866757272505819465e-01
1.891378903278202017e+01,9.077089705845089895e+00,1.486805924613433971e+00,1.483817414139388946e+00
1.948354014155064107e+01,9.311822327512256692e+00,1.402816726508888889e+00,1.424057298441411490e+00
1.466141729944677730e+00,1.134272811289416083e+01,2.291371228430218565e+00,2.315827409833207007e+00
1.446030719703020750e+01,9.459584158243830032e+00,2.115829553442827304e+00,2.116910777670002464e+00
5.154475585654540559e+00,1.878514340098996982e+01,3.274184625356959089e+00,3.287883256156944434e+00
1.144306863666355056e+01,3.187837250240037168e+00,2.438022858567295614e+00,2.405340046567361334e+00
7.306824539625223380e+00,8.738738719895971840e+00,3.455888932249563616e+00,3.524804841407358502e+00
1.216935709440639712e+01,5.797244038714528536e+00,2.674677134329459527e+00,2.769953228112637333e+00
1.527517028137858190e+01,9.989187069043524048e+00,1.943275327254758711e+00,1.985455877206007580e+00
4.506694447643646129e+00,4.733654981092382918e+00,3.050163440150666094e+00,3.014491867458839902e+00
2.220355355420318944e+01,7.874768387626069455e+00,1.197212673403556193e+00,1.096081863941265944e+00
1.961754236697247933e+01,8.807643946750538078e+00,1.418722227486527876e+00,1.477870978192451945e+00
2.827759691969287559e+01,1.418804087045751317e+01,5.177418137704329348e-01,4.994320016118528049e-01
2.149505029144108903e+01,5.359436802157393487e+00,1.407126800312928916e+00,1.352541460543421614e+00
5.121648994174865521e+00,1.178118030544041339e+01,3.594519398830356316e+00,3.602461039948303245e+00
2.079503205307080549e+00,3.495152564800527717e+00,1.804081283252162882e+00,1.854579884231200904e+00
5.595591155342783729e+00,1.432922618586305319e+01,3.456313870131786814e+00,3.479610132800043498e+00
1.113232964219412402e+01,1.299567778610624735e+01,2.486930866400140605e+00,2.513197981224652988e+00
1.925175316030512462e+01,8.031617345642205308e+00,1.512352138255550260e+00,1.609578172914841065e+00
2.089406277305420545e+01,1.734762017333387618e+01,8.836425641363639949e-01,8.894217204367527163e-01
2.894557563505244602e+01,2.774509093497651513e+00,8.549179458266774612e-01,8.515449037291571432e-01
5.867797961124193051e+00,1.109885658102238271e+00,1.275085531051762366e+00,1.297660057204427453e+00
5.105480315577794137e+00,1.417375130658774474e+01,3.505949002441437923e+00,3.483472940608162816e+00
1.716596057081084092e+00,9.257322081131222902e+00,2.439327590867677920e+00,2.465702797937105117e+00
1.059507218020510599e+01,1.613682915727851963e+01,2.382706344269421628e+00,2.488966648077386434e+00
1.736854065197902486e+01,1.315585950826475781e+01,1.435025442674658480e+00,1.446335042836159435e+00
4.489592168663829597e+00,1.626123409502976358e+01,3.438364985393325135e+00,3.458974509819375598e+00
2.509071857934717897e+01,4.670714216479966652e+00,1.103703830285905463e+00,1.058956907208375098e+00
2.588028663074683777e+01,6.619422769746849511e+00,9.506129790591294482e-01,8.864296480164456371e-01
2.991626077828870578e+01,8.349601435539700134e+00,6.192246335622229036e-01,6.587233903837800275e-01
1.989719556034852843e+01,1.936773693920945050e+01,9.034233609752236882e-01,8.128726297988673188e-01
1.420351291476443123e+01,1.676102862926088832e+01,1.688662072841911499e+00,1.734416687819865910e+00
9.959384847577620548e+00,8.807725890164881832e+00,2.998291499295646201e+00,3.012772528357389845e+00
2.029422816587262446e+01,1.408910587285726024e+01,1.060575381160679065e+00,1.114555282837315087e+00
6.656437755970052272e+00,1.191347082705505223e+01,3.438470763334629865e+00,3.338023811352619497e+00
5.774802863533095021e+00,1.211711021915184361e+01,3.539710167876128910e+00,3.581238124013968793e+00
9.515686595704437423e+00,2.087617361384464854e+00,2.085138040705526219e+00,2.152607296357013311e+00
1.710356809245985588e+01,1.849835648913910191e+01,1.213485950757971610e+00,1.197570100188753317e+00
4.591522025663238082e+00,1.258614692841966232e+01,3.575643720334749975e+00,3.556183534781679256e+00
6.772701246319656754e+00,1.484715772695285807e+01,3.254193563284484725e+00,3.221937236036122254e+00
2.653691321883834675e+01,1.975144700094214656e+01,4.804764841658948349e-01,5.258238402415119639e-01
1.118793505496077501e+01,2.739145568778909468e+00,2.307440667753227093e+00,2.431597595131846479e+00
1.423697622722328227e+01,1.251725999493974761e+01,1.940314274875078793e+00,1.936857282524274471e+00
1.410798423441066696e+01,1.559782888637660747e+01,1.768787495587111902e+00,1.808756560243292899e+00
3.383399732179495967e+00,1.506101821091678161e+01,3.383669129716926349e+00,3.371364046566294181e+00
1.517555326142623073e+01,1.818180704649307700e+01,1.473046727584246485e+00,1.419274649424498769e+00
2.189641975575839083e+01,1.852350842951361543e+01,7.709048991844855703e-01,7.682768557057438885e-01
1.476084413353711078e+01,1.245586471520249283e+01,1.857599703903259680e+00,1.824027552826963827e+00
6.465059320056963266e+00,1.832936348066823840e+01,3.101322728360590641e+00,3.074916645814238070e+00
1.820562112897938079e+01,1.851608554353066083e+01,1.091986570437642357e+00,1.047969196027771499e+00
2.715038700207743005e+01,1.063668410161674682e+00,6.577930723483002007e-01,6.822733699327223622e-01
5.624127805004213165e+00,5.764720959167060954e+00,3.380367095707075276e+00,3.420609632763945029e+00
2.419131308708333705e+00,1.277381251561745401e+01,3.052791303108192356e+00,3.040087606530200937e+00
2.143091512457900549e+01,6.826775723700594156e+00,1.337811772066162197e+00,1.471258427129294555e+00
2.681146302510012092e+01,5.228205063086623916e+00,9.505723095783232823e-01,9.073376632485792292e-01
2.083127799257285773e+01,1.385579229884616126e+01,1.020033945199785075e+00,9.297044897814039643e-01
2.686294492468396555e+01,7.019162272913561651e+00,8.596046837172608424e-01,8.421644094144506987e-01
1.815995210539965754e+01,7.979527865080601856e+00,1.655561999361867542e+00,1.640214265406350513e+00
2.984301385197177225e+01,1.281308544490038237e+01,4.835176930508308102e-01,4.251186839717339128e-01
2.134455742879739404e+01,2.873253193336691158e+00,1.389969528579357849e+00,1.478421047156990742e+00
2.804367690171321215e+01,1.183929402517384233e+01,5.933778874341080201e-01,6.134408465501135499e-01
2.086662800361328252e+01,1.642670454895294796e+01,9.171420284957172431e-01,9.627294852693296656e-01
2.300317596878238557e+00,1.190386796364872879e+01,2.974111584745622761e+00,2.889695615477459345e+00
1.732667187332710768e+01,5.718584179973901449e+00,1.892351818478848147e+00,1.976472798918537332e+00
2.713802550885891307e+01,5.874873941455720505e+00,8.972753949008898111e-01,8.192532952021716053e-01
6.598798608594496073e+00,5.496695818721042848e+00,3.337984417940537352e+00,3.365361970025470661e+00
9.193908264873646985e+00,1.374796656032945030e+01,2.838716472928692447e+00,2.792033801835704931e+00
1.290649848905387387e+01,8.936256855300799273e+00,2.428073040155555695e+00,2.451734249231832141e+00
2.881217212461229948e+01,1.723830089435948665e+01,4.318956842144386910e-01,4.392957486963631752e-01
2.908388237961340295e+01,1.680979307613414875e+01,4.292526443972047301e-01,4.943334637571934476e-01
1.730273199821607477e+01,1.852700872208573202e+01,1.189543872648681777e+00,1.179775355450076946e+00
2.772581637410304367e+01,1.302942907609162937e+01,5.743028365206570562e-01,5.392030177059431439e-01
9.769033640836800814e+00,7.313738577546588182e+00,3.080061792674157140e+00,3.068325397617690076e+00
1.740016110762232771e+01,3.151608836320878737e+00,1.797303941831715157e+00,1.743584921375687324e+00
1.631779510910407893e+01,1.324061221435617419e+01,1.572043040162565575e+00,1.621004385058820274e+00
9.311854269773377268e+00,1.633969909258745901e+01,2.638391209939573212e+00,2.635720068497469537e+00
2.339039754706914209e+01,1.467222959105006197e+01,7.818971692279880203e-01,8.149558694629420730e-01
1.030821917442338886e+01,4.283424307596741087e+00,2.812544499627687600e+00,2.874436316168274885e+00
2.812824643980594175e+01,6.108073324741122079e+00,8.202153237117759677e-01,7.557793680806287329e-01
1.941875493353545679e+01,5.926406411962998888e+00,1.614958897644242830e+00,1.650745614853240228e+00
2.444627289346981591e+00,1.268957226312201314e+01,3.066078963228282550e+00,3.032508233714676926e+00
8.215797866381912229e+00,2.782688320618556421e+00,2.503383321748208878e+00,2.484388360648977390e+00
1.498447336861867996e+01,1.133590012002142444e+01,1.896768091060853756e+00,1.899494639732606682e+00
1.109396420437519382e+01,6.126944506742566077e+00,2.855041493349501636e+00,2.801640860475957506e+00
1.931748673706522368e+01,1.027411811833679423e+01,1.363126768229152352e+00,1.286064881004854055e+00
