t,M,P,E,dP_dt,dP_dt_noisy
1.129185837167433419e+02,4.461637103393130688e-01,6.171510367757226945e-01,4.907800830048114626e-01,-2.334774096279801370e-09,-1.924665214675199158e-03
1.129425885177035269e+02,4.461637105338126519e-01,6.171510364973936680e-01,4.907800828091051781e-01,-1.748556466285577926e-09,1.942201088408956194e-02
1.129665933186637261e+02,4.461637107191028240e-01,6.171510362322432108e-01,4.907800826226654811e-01,-1.190095688663461715e-09,4.094975161193341491e-03
1.129905981196239111e+02,4.461637108941579055e-01,6.171510359817392599e-01,4.907800824465243794e-01,-6.624833182033995627e-10,3.459722411120436797e-02
1.130146029205841103e+02,4.461637110580432553e-01,6.171510357472191899e-01,4.907800822816223429e-01,-1.685363237857728791e-10,-3.236067747511279374e-02
1.130386077215442953e+02,4.461637112099152147e-01,6.171510355298902573e-01,4.907800821288081372e-01,2.892027450851486492e-10,-5.571062480136596169e-03
1.130626125225044945e+02,4.461637113490212192e-01,6.171510353308294894e-01,4.907800819888391564e-01,7.084652586808459773e-10,1.501371765849354029e-02
1.130866173234646794e+02,4.461637114746996868e-01,6.171510351509834624e-01,4.907800818623809791e-01,1.087257700538302174e-09,1.742766579899799164e-03
1.131106221244248786e+02,4.461637115863800740e-01,6.171510349911687454e-01,4.907800817500077017e-01,1.423860002125465485e-09,-5.292486448626107509e-02
1.131346269253850636e+02,4.461637116835829309e-01,6.171510348520713451e-01,4.907800816522018827e-01,1.716827346953664346e-09,6.063643430757777175e-03
1.131586317263452628e+02,4.461637117659196794e-01,6.171510347342473723e-01,4.907800815693542651e-01,1.964988560754221680e-09,-1.014489735692106730e-02
1.131826365273054478e+02,4.461637118330930019e-01,6.171510346381222645e-01,4.907800815017642204e-01,2.167447665790689371e-09,4.878714293268821695e-02
1.132066413282656470e+02,4.461637118848963413e-01,6.171510345639915629e-01,4.907800814496394715e-01,2.323581965724130782e-09,-2.356360824661271614e-03
1.132306461292258319e+02,4.461637119212144564e-01,6.171510345120203578e-01,4.907800814130960920e-01,2.433043821969960163e-09,1.335239095795853412e-02
1.132546509301860311e+02,4.461637119420228670e-01,6.171510344822435101e-01,4.907800813921585625e-01,2.495759932052976637e-09,-1.926951024119621242e-02
1.132786557311462161e+02,4.461637119473882973e-01,6.171510344745655408e-01,4.907800813867598255e-01,2.511931301851788589e-09,1.362930044352241542e-02
1.133026605321064153e+02,4.461637119374684546e-01,6.171510344887608523e-01,4.907800813967411746e-01,2.482033079065359971e-09,-5.591507835596581238e-02
1.133266653330666003e+02,4.461637119125120843e-01,6.171510345244733964e-01,4.907800814218524210e-01,2.406815191591249459e-09,-2.059263862178774621e-02
1.133506701340267995e+02,4.461637118728589146e-01,6.171510345812171172e-01,4.907800814617515606e-01,2.287301403836039526e-09,-7.818188465091399642e-03
1.133746749349869845e+02,4.461637118189397677e-01,6.171510346583755080e-01,4.907800815160052177e-01,2.124790038360302447e-09,-3.222820943778138825e-02
1.133986797359471836e+02,4.461637117512763928e-01,6.171510347552017217e-01,4.907800815840883124e-01,1.920854253434356451e-09,1.945843387637206934e-02
1.134226845369073686e+02,4.461637116704817441e-01,6.171510348708189042e-01,4.907800816653842269e-01,1.677340905059665488e-09,1.386739804689474781e-04
1.134466893378675678e+02,4.461637115772597029e-01,6.171510350042197501e-01,4.907800817591846387e-01,1.396371601680712615e-09,3.300053663575421709e-02
1.134706941388277528e+02,4.461637114724050779e-01,6.171510351542668360e-01,4.907800818646897434e-01,1.080341816006580302e-09,-2.847221766804184859e-02
1.134946989397879520e+02,4.461637113568038826e-01,6.171510353196921761e-01,4.907800819810080872e-01,7.319224670787605191e-10,-1.679296747691653643e-02
1.135187037407481370e+02,4.461637112314330578e-01,6.171510354990978886e-01,4.907800821071566788e-01,3.540575055360761780e-10,1.300566809139651336e-02
1.135427085417083362e+02,4.461637110973606379e-01,6.171510356909556405e-01,4.907800822420608777e-01,-5.003411573945015789e-11,-1.024376450969045373e-02
1.135667133426685211e+02,4.461637109557456404e-01,6.171510358936067586e-01,4.907800823845543947e-01,-4.768588024450792773e-10,1.663602271504402083e-02
1.135907181436287203e+02,4.461637108078381209e-01,6.171510361052625626e-01,4.907800825333795136e-01,-9.226489294800188645e-10,1.292732628540102340e-02
1.136147229445889053e+02,4.461637106549791731e-01,6.171510363240038100e-01,4.907800826871868138e-01,-1.383362646656394190e-09,-1.505324909095818835e-02
1.136387277455491045e+02,4.461637104986009295e-01,6.171510365477812510e-01,4.907800828445352259e-01,-1.854683462365613877e-09,2.458982853082697980e-03
1.136627325465092895e+02,4.461637103402265048e-01,6.171510367744151848e-01,4.907800830038921425e-01,-2.332020548889701672e-09,1.082983778093819967e-02
1.136867373474694887e+02,4.461637101814701079e-01,6.171510370015956815e-01,4.907800831636334737e-01,-2.810509075468203832e-09,4.959525865805087565e-03
1.137107421484296736e+02,4.461637100240369302e-01,6.171510372268826927e-01,4.907800833220433145e-01,-3.285009347875345043e-09,-4.074469893430010363e-03
1.137347469493898728e+02,4.461637098697232018e-01,6.171510374477057193e-01,4.907800834773143883e-01,-3.750107779865174962e-09,-9.690731960767293152e-03
1.137587517503500578e+02,4.461637097204162461e-01,6.171510376613641435e-01,4.907800836275476586e-01,-4.200115755192967981e-09,-4.434787651137643734e-03
1.137827565513102570e+02,4.461637095780942586e-01,6.171510378650270079e-01,4.907800837707524955e-01,-4.629071348460911395e-09,1.986858570750900388e-02
1.138067613522704420e+02,4.461637094448266949e-01,6.171510380557330144e-01,4.907800839048468422e-01,-5.030737049160904917e-09,4.161447100661245374e-02
1.138307661532306412e+02,4.461637093227738271e-01,6.171510382303907472e-01,4.907800840276569376e-01,-5.398601787831580623e-09,-2.832411375603623854e-02
1.138547709541908262e+02,4.461637092141870764e-01,6.171510383857784499e-01,4.907800841369173162e-01,-5.725880020124307634e-09,-2.011777164195367729e-02
1.138787757551510254e+02,4.461637091214088469e-01,6.171510385185441372e-01,4.907800842302711408e-01,-6.005511671292040887e-09,-3.127285044657859489e-03
1.139027805561112103e+02,4.461637090468726363e-01,6.171510386252055946e-01,4.907800843052697592e-01,-6.230162330478350441e-09,2.942109822943389172e-02
1.139267853570714095e+02,4.461637089931028144e-01,6.171510387021501565e-01,4.907800843593731477e-01,-6.392223222961845863e-09,-1.703675873827219592e-02
1.139507901580315945e+02,4.461637089627150110e-01,6.171510387456352609e-01,4.907800843899495224e-01,-6.483811626489810465e-09,4.703422622980731049e-02
1.139747949589917937e+02,4.461637089584156723e-01,6.171510387517875618e-01,4.907800843942755065e-01,-6.496769733299601057e-09,4.616306613612278231e-02
1.139987997599519787e+02,4.461637089830023939e-01,6.171510387166039280e-01,4.907800843695362403e-01,-6.422665871363975043e-09,-4.763223105855844686e-02
1.140228045609121779e+02,4.461637090393637539e-01,6.171510386359507772e-01,4.907800843128251600e-01,-6.252793866012851254e-09,1.404974551364902846e-02
1.140468093618723628e+02,4.461637091299188174e-01,6.171510385063664339e-01,4.907800842217083237e-01,-5.979862854887940671e-09,1.256572552289438732e-02
1.140708141628325620e+02,4.461637092403738514e-01,6.171510383483052031e-01,4.907800841105680600e-01,-5.646953710192192943e-09,-8.058489932384969856e-03
1.140948189637927470e+02,4.461637093620435812e-01,6.171510381741956985e-01,4.907800839881434340e-01,-5.280243520200400553e-09,-3.689857530385187018e-02
1.141188237647529462e+02,4.461637094932359160e-01,6.171510379864594276e-01,4.907800838561371948e-01,-4.884832649487691469e-09,6.043547478717746675e-03
1.141428285657131312e+02,4.461637096323231577e-01,6.171510377874254161e-01,4.907800837161870877e-01,-4.465626507466069484e-09,-7.387485544997957412e-03
1.141668333666733304e+02,4.461637097777421679e-01,6.171510375793307634e-01,4.907800835698659103e-01,-4.027336769629741298e-09,2.436717717837710850e-02
1.141908381676335154e+02,4.461637099279943119e-01,6.171510373643197545e-01,4.907800834186816230e-01,-3.574479823242882048e-09,1.214862433779022657e-02
1.142148429685937145e+02,4.461637100816455148e-01,6.171510371444447474e-01,4.907800832640771826e-01,-3.111378349407445398e-09,-1.822025762111942684e-02
1.142388477695538995e+02,4.461637102373261499e-01,6.171510369216656189e-01,4.907800831074307646e-01,-2.642160185084563295e-09,4.026228901602806054e-02
1.142628525705140987e+02,4.461637103937311499e-01,6.171510366978499862e-01,4.907800829500554296e-01,-2.170758794939331437e-09,3.784724046715801787e-02
1.142868573714742837e+02,4.461637105496199518e-01,6.171510364747729849e-01,4.907800827931995125e-01,-1.700913188074082427e-09,3.107829327912358525e-02
1.143108621724344829e+02,4.461637107038165517e-01,6.171510362541174910e-01,4.907800826380462889e-01,-1.236167779250507692e-09,2.294894938817107835e-03
1.143348669733946679e+02,4.461637108552093389e-01,6.171510360374742321e-01,4.907800824857142530e-01,-7.798730827790478770e-10,1.988693111399707572e-02
1.143588717743548671e+02,4.461637110027514286e-01,6.171510358263414542e-01,4.907800823372568400e-01,-3.351843802512632919e-10,3.312136304426087884e-03
1.143828765753150520e+02,4.461637111454602178e-01,6.171510356221250326e-01,4.907800821936627034e-01,9.493700270368776728e-11,-9.790411082921815847e-03
1.144068813762752512e+02,4.461637112824177742e-01,6.171510354261385833e-01,4.907800820558554933e-01,5.077244458195906418e-10,-3.648114562349881462e-02
1.144308861772354362e+02,4.461637114127706139e-01,6.171510352396035737e-01,4.907800819246939117e-01,9.006051460147546095e-10,6.876386511141102491e-03
1.144548909781956354e+02,4.461637115357298122e-01,6.171510350636488784e-01,4.907800818009719346e-01,1.271201560681944898e-09,-3.866525662859815471e-02
1.144788957791558204e+02,4.461637116505709488e-01,6.171510348993111128e-01,4.907800816854183124e-01,1.617330325220933673e-09,1.560871984155142063e-02
1.145029005801160196e+02,4.461637117566340516e-01,6.171510347475346325e-01,4.907800815786972359e-01,1.937002475083104969e-09,-2.616697957472890676e-02
1.145269053810762045e+02,4.461637118533237634e-01,6.171510346091715338e-01,4.907800814814076151e-01,2.228423223726849756e-09,5.697794608577730693e-03
1.145509101820364037e+02,4.461637119401092311e-01,6.171510344849815421e-01,4.907800813940837448e-01,2.489992850795985646e-09,-4.410618597066518452e-03
1.145749149829965887e+02,4.461637120165240500e-01,6.171510343756317907e-01,4.907800813171949161e-01,2.720305536385581036e-09,-2.175026062043988045e-02
1.145989197839567879e+02,4.461637120821663749e-01,6.171510342816975969e-01,4.907800812511453059e-01,2.918150110442496725e-09,-1.954143397938239157e-02
1.146229245849169729e+02,4.461637121366988645e-01,6.171510342036615748e-01,4.907800811962745313e-01,3.082509830720780997e-09,-1.034930486591397955e-02
1.146469293858771721e+02,4.461637121798486816e-01,6.171510341419140788e-01,4.907800811528569840e-01,3.212562577070698921e-09,3.149888832437900549e-02
1.146709341868373571e+02,4.461637122114076037e-01,6.171510340967532038e-01,4.907800811211022740e-01,3.307680573882976205e-09,8.974329094705696050e-03
1.146949389877975563e+02,4.461637122312318016e-01,6.171510340683847851e-01,4.907800811011551190e-01,3.367430168044194261e-09,-4.190379115553618909e-03
1.147189437887577412e+02,4.461637122392419497e-01,6.171510340569221764e-01,4.907800810930952329e-01,3.391572661604058680e-09,1.790151469996680358e-02
1.147429485897179404e+02,4.461637122354233931e-01,6.171510340623865831e-01,4.907800810969374927e-01,3.380063617886008842e-09,-2.244281979037047667e-02
1.147669533906781254e+02,4.461637122198258143e-01,6.171510340847067289e-01,4.907800811126318274e-01,3.333052861487217911e-09,-2.959481580862390049e-02
1.147909581916383246e+02,4.461637121925635663e-01,6.171510341237190778e-01,4.907800811400632179e-01,3.250885088901256381e-09,-1.704387401562327750e-02
1.148149629925985096e+02,4.461637121538153949e-01,6.171510341791677234e-01,4.907800811790518081e-01,3.134098786050643071e-09,2.188305380053830879e-02
1.148389677935587088e+02,4.461637121038245501e-01,6.171510342507046110e-01,4.907800812293527382e-01,2.983427532798899051e-09,-5.090272412486500538e-03
1.148629725945188937e+02,4.461637120428990078e-01,6.171510343378890928e-01,4.907800812906562560e-01,2.799799253550006028e-09,3.059894566191222014e-03
1.148869773954790929e+02,4.461637119714109700e-01,6.171510344401884840e-01,4.907800813625877723e-01,2.584335828670347723e-09,3.004197887757383782e-03
1.149109821964392779e+02,4.461637118897974208e-01,6.171510345569776179e-01,4.907800814447076942e-01,2.338354176956158881e-09,-7.946939331580072513e-03
1.149349869973994771e+02,4.461637117985596257e-01,6.171510346875389574e-01,4.907800815365114810e-01,2.063365284188378723e-09,2.570630213255601162e-02
1.149589917983596621e+02,4.461637116982635209e-01,6.171510348310627059e-01,4.907800816374298103e-01,1.761075063555495035e-09,1.496968268094911632e-02
1.149829965993198613e+02,4.461637115895395467e-01,6.171510349866468070e-01,4.907800817468283006e-01,1.433383328697246384e-09,-1.697130803661964574e-02
1.150070014002800463e+02,4.461637114730825915e-01,6.171510351532968341e-01,4.907800818640077334e-01,1.082384487594012512e-09,-2.049300809208013871e-02
1.150310062012402454e+02,4.461637113496521034e-01,6.171510353299259899e-01,4.907800819882039978e-01,7.103674037889362580e-10,-6.166600742877379566e-04
1.150550110022004304e+02,4.461637112200719790e-01,6.171510355153551064e-01,4.907800821185879792e-01,3.198157294548309437e-10,-1.837316520246784143e-02
1.150790158031606296e+02,4.461637110852307853e-01,6.171510357083129783e-01,4.907800822542656705e-01,-8.659273298405878450e-11,-7.633700850463650354e-06
1.151030206041208146e+02,4.461637109460814821e-01,6.171510359074358076e-01,4.907800823942782831e-01,-5.059859198297544935e-10,1.501718418806359534e-02
1.151270254050810138e+02,4.461637108036415889e-01,6.171510361112674259e-01,4.907800825376018583e-01,-9.352968677323048041e-10,1.237901058491891904e-03
1.151510302060411988e+02,4.461637106589930180e-01,6.171510363182596270e-01,4.907800826831477670e-01,-1.371264574112629475e-09,3.902762254299464890e-03
1.151750350070013980e+02,4.461637105132824632e-01,6.171510365267716125e-01,4.907800828297623208e-01,-1.810433247761977782e-09,-1.005612003217934078e-02
1.151990398079615829e+02,4.461637103677208449e-01,6.171510367350703241e-01,4.907800829762269945e-01,-2.249152947220167675e-09,-1.636813680912671196e-02
1.152230446089217821e+02,4.461637102235838093e-01,6.171510369413305552e-01,4.907800831212582038e-01,-2.683578803619468545e-09,-2.081393304901973246e-02
1.152470494098819671e+02,4.461637100822113955e-01,6.171510371436345066e-01,4.907800832635076382e-01,-3.109672269685503920e-09,2.633852335394885891e-02
1.152710542108421663e+02,4.461637099450082578e-01,6.171510373399723415e-01,4.907800834015619840e-01,-3.523199731958470693e-09,-1.564199045035155958e-02
1.152950590118023513e+02,4.461637098134434987e-01,6.171510375282416305e-01,4.907800835339429790e-01,-3.919733260193680735e-09,1.631991037821385084e-03
1.153190638127625505e+02,4.461637096890507248e-01,6.171510377062477959e-01,4.907800836591074689e-01,-4.294650357561380360e-09,2.176784380057657405e-03
1.153430686137227354e+02,4.461637095734280467e-01,6.171510378717038892e-01,4.907800837754474066e-01,-4.643134710047291946e-09,8.970892442443537812e-03
1.153670734146829346e+02,4.461637094682382454e-01,6.171510380222307024e-01,4.907800838812897970e-01,-4.960174632140379458e-09,-6.849867502513490823e-03
1.153910782156431196e+02,4.461637093752083838e-01,6.171510381553564351e-01,4.907800839748968080e-01,-5.240564732167385387e-09,-3.274238968814273398e-02
1.154150830166033188e+02,4.461637092961302509e-01,6.171510382685173601e-01,4.907800840544655485e-01,-5.478904607780776814e-09,4.244042902259676647e-02
1.154390878175635038e+02,4.461637092328599730e-01,6.171510383590571580e-01,4.907800841181282903e-01,-5.669599956181770040e-09,-2.183238838145918834e-02
1.154630926185237030e+02,4.461637091873184024e-01,6.171510384242272496e-01,4.907800841639524680e-01,-5.806861214097125412e-09,1.216075188566474036e-02
