t,s,v,dv_dt
3.742748549709942196e+00,3.866772294871547899e+01,1.385981085582811012e+01,2.052821520334635608e-01
3.743748749749950200e+00,3.868158563524894333e+01,1.386001603606517740e+01,2.049977740008070981e-01
3.744748949789958203e+00,3.869544852685446301e+01,1.386022093207113492e+01,2.047137857088578983e-01
3.745749149829966207e+00,3.870931162324738040e+01,1.386042554423635309e+01,2.044301866340187956e-01
3.746749349869974210e+00,3.872317492414342155e+01,1.386062987295066762e+01,2.041469762533782983e-01
3.747749549909982214e+00,3.873703842925871754e+01,1.386083391860338665e+01,2.038641540446928246e-01
3.748749749949990218e+00,3.875090213830979025e+01,1.386103768158328364e+01,2.035817194864151247e-01
3.749749949989998221e+00,3.876476605101357364e+01,1.386124116227860092e+01,2.032996720576694116e-01
3.750750150030006225e+00,3.877863016708738542e+01,1.386144436107705147e+01,2.030180112382602431e-01
3.751750350070014228e+00,3.879249448624894825e+01,1.386164727836581534e+01,2.027367365086796269e-01
3.752750550110022232e+00,3.880635900821638273e+01,1.386184991453153792e+01,2.024558473500999156e-01
3.753750750150030235e+00,3.882022373270820026e+01,1.386205226996033701e+01,2.021753432443738063e-01
3.754750950190038239e+00,3.883408865944331723e+01,1.386225434503779574e+01,2.018952236740378936e-01
3.755751150230045798e+00,3.884795378814104083e+01,1.386245614014896788e+01,2.016154881223091166e-01
3.756751350270053802e+00,3.886181911852110460e+01,1.386265765567837427e+01,2.013361360730865357e-01
3.757751550310061806e+00,3.887568465030360443e+01,1.386285889201000465e+01,2.010571670109566611e-01
3.758751750350069809e+00,3.888955038320904833e+01,1.386305984952731585e+01,2.007785804211845715e-01
3.759751950390077813e+00,3.890341631695834224e+01,1.386326052861323355e+01,2.005003757897156902e-01
3.760752150430085816e+00,3.891728245127278996e+01,1.386346092965015231e+01,2.002225526031864433e-01
3.761752350470093820e+00,3.893114878587409322e+01,1.386366105301993557e+01,1.999451103489082726e-01
3.762752550510101823e+00,3.894501532048435877e+01,1.386386089910391384e+01,1.996680485148800699e-01
3.763752750550109827e+00,3.895888205482607702e+01,1.386406046828288474e+01,1.993913665897881771e-01
3.764752950590117830e+00,3.897274898862215053e+01,1.386425976093711654e+01,1.991150640629939517e-01
3.765753150630125834e+00,3.898661612159587264e+01,1.386445877744634636e+01,1.988391404245479777e-01
3.766753350670133837e+00,3.900048345347092749e+01,1.386465751818977665e+01,1.985635951651847364e-01
3.767753550710141841e+00,3.901435098397142553e+01,1.386485598354608051e+01,1.982884277763226066e-01
3.768753750750149845e+00,3.902821871282183253e+01,1.386505417389339634e+01,1.980136377500638645e-01
3.769753950790157848e+00,3.904208663974705473e+01,1.386525208960933675e+01,1.977392245791964598e-01
3.770754150830165852e+00,3.905595476447236791e+01,1.386544973107097789e+01,1.974651877571869107e-01
3.771754350870173855e+00,3.906982308672345994e+01,1.386564709865486478e+01,1.971915267781962910e-01
3.772754550910181859e+00,3.908369160622640948e+01,1.386584419273700952e+01,1.969182411370677954e-01
3.773754750950189862e+00,3.909756032270769310e+01,1.386604101369289666e+01,1.966453303293231869e-01
3.774754950990197866e+00,3.911142923589419951e+01,1.386623756189747780e+01,1.963727938511734550e-01
3.775755151030205869e+00,3.912529834551319396e+01,1.386643383772516813e+01,1.961006311995223683e-01
3.776755351070213873e+00,3.913916765129235387e+01,1.386662984154985701e+01,1.958288418719487112e-01
3.777755551110221877e+00,3.915303715295975451e+01,1.386682557374489910e+01,1.955574253667222706e-01
3.778755751150229880e+00,3.916690685024386198e+01,1.386702103468311975e+01,1.952863811827949547e-01
3.779755951190237884e+00,3.918077674286853096e+01,1.386721622474320981e+01,1.950157088109332193e-01
3.780756151230245887e+00,3.919464683053995913e+01,1.386741114432619248e+01,1.947454077108865533e-01
3.781756351270253891e+00,3.920851711298700337e+01,1.386760579380407243e+01,1.944754773825856375e-01
3.782756551310261894e+00,3.922238758994203067e+01,1.386780017354431216e+01,1.942059173322174814e-01
3.783756751350269898e+00,3.923625826113774195e+01,1.386799428391394606e+01,1.939367270665055543e-01
3.784756951390277901e+00,3.925012912630713657e+01,1.386818812527958400e+01,1.936679060927168905e-01
3.785757151430285905e+00,3.926400018518354784e+01,1.386838169800740417e+01,1.933994539186638661e-01
3.786757351470293909e+00,3.927787143750061460e+01,1.386857500246315489e+01,1.931313700527041988e-01
3.787757551510301912e+00,3.929174288299231677e+01,1.386876803901215993e+01,1.928636540037409475e-01
3.788757751550309916e+00,3.930561452139291845e+01,1.386896080801931141e+01,1.925963052812171838e-01
3.789757951590317919e+00,3.931948635243702483e+01,1.386915330984907513e+01,1.923293233951213210e-01
3.790758151630325923e+00,3.933335837585955375e+01,1.386934554486548699e+01,1.920627078559942191e-01
3.791758351670333926e+00,3.934723059139573564e+01,1.386953751343215480e+01,1.917964581749096453e-01
3.792758551710341930e+00,3.936110299878112073e+01,1.386972921591225827e+01,1.915305738634955901e-01
3.793758751750349933e+00,3.937497559775157896e+01,1.386992065266854723e+01,1.912650544339253855e-01
3.794758951790357937e+00,3.938884838804330002e+01,1.387011182406334697e+01,1.909998993989070470e-01
3.795759151830365941e+00,3.940272136939277914e+01,1.387030273045854933e+01,1.907351082717063662e-01
3.796759351870373944e+00,3.941659454153684550e+01,1.387049337221561984e+01,1.904706805661273705e-01
3.797759551910381948e+00,3.943046790421264092e+01,1.387068374969559592e+01,1.902066157965247584e-01
3.798759751950389951e+00,3.944434145715761275e+01,1.387087386325908689e+01,1.899429134777967931e-01
3.799759951990397955e+00,3.945821520010954231e+01,1.387106371326627219e+01,1.896795731253853035e-01
3.800760152030405958e+00,3.947208913280652354e+01,1.387125330007690494e+01,1.894165942552774595e-01
3.801760352070413962e+00,3.948596325498695592e+01,1.387144262405030659e+01,1.891539763840182076e-01
3.802760552110421965e+00,3.949983756638957288e+01,1.387163168554537052e+01,1.888917190286854009e-01
3.803760752150429969e+00,3.951371206675342762e+01,1.387182048492056730e+01,1.886298217069057870e-01
3.804760952190437973e+00,3.952758675581786463e+01,1.387200902253393231e+01,1.883682839368585604e-01
3.805761152230445976e+00,3.954146163332257657e+01,1.387219729874307461e+01,1.881071052372664809e-01
3.806761352270453980e+00,3.955533669900756166e+01,1.387238531390517515e+01,1.878462851274012024e-01
3.807761552310461983e+00,3.956921195261313073e+01,1.387257306837698501e+01,1.875858231270779442e-01
3.808761752350469987e+00,3.958308739387991437e+01,1.387276056251483247e+01,1.873257187566572668e-01
3.809761952390477990e+00,3.959696302254886291e+01,1.387294779667460887e+01,1.870659715370557308e-01
3.810762152430485994e+00,3.961083883836125352e+01,1.387313477121178273e+01,1.868065809897299090e-01
3.811762352470493997e+00,3.962471484105866182e+01,1.387332148648139274e+01,1.865475466366870450e-01
3.812762552510502001e+00,3.963859103038300447e+01,1.387350794283804944e+01,1.862888680004779474e-01
3.813762752550510005e+00,3.965246740607648235e+01,1.387369414063593176e+01,1.860305446042112010e-01
3.814762952590518008e+00,3.966634396788165162e+01,1.387388008022879582e+01,1.857725759715318503e-01
3.815763152630526012e+00,3.968022071554135977e+01,1.387406576196996433e+01,1.855149616266391632e-01
3.816763352670534015e+00,3.969409764879878111e+01,1.387425118621233544e+01,1.852577010942795255e-01
3.817763552710542019e+00,3.970797476739740972e+01,1.387443635330837566e+01,1.850007938997482171e-01
3.818763752750550022e+00,3.972185207108105232e+01,1.387462126361012338e+01,1.847442395688911887e-01
3.819763952790558026e+00,3.973572955959383535e+01,1.387480591746919067e+01,1.844880376280961798e-01
3.820764152830566029e+00,3.974960723268020502e+01,1.387499031523675974e+01,1.842321876043069295e-01
3.821764352870574033e+00,3.976348509008492726e+01,1.387517445726358467e+01,1.839766890250089659e-01
3.822764552910582037e+00,3.977736313155306647e+01,1.387535834389998790e+01,1.837215414182491457e-01
3.823764752950590040e+00,3.979124135683003516e+01,1.387554197549587087e+01,1.834667443126072328e-01
3.824764952990598044e+00,3.980511976566153720e+01,1.387572535240069982e+01,1.832122972372243197e-01
3.825765153030606047e+00,3.981899835779361752e+01,1.387590847496351287e+01,1.829581997217868405e-01
3.826765353070614051e+00,3.983287713297261234e+01,1.387609134353292539e+01,1.827044512965301237e-01
3.827765553110622054e+00,3.984675609094519189e+01,1.387627395845711753e+01,1.824510514922419446e-01
3.828765753150630058e+00,3.986063523145834608e+01,1.387645632008384311e+01,1.821979998402589729e-01
3.829765953190638061e+00,3.987451455425937752e+01,1.387663842876043141e+01,1.819452958724614433e-01
3.830766153230646065e+00,3.988839405909590852e+01,1.387682028483377827e+01,1.816929391212891431e-01
3.831766353270654069e+00,3.990227374571586694e+01,1.387700188865035145e+01,1.814409291197289775e-01
3.832766553310662072e+00,3.991615361386751459e+01,1.387718324055619412e+01,1.811892654013131931e-01
3.833766753350670076e+00,3.993003366329941883e+01,1.387736434089691784e+01,1.809379475001318127e-01
3.834766953390678079e+00,3.994391389376048096e+01,1.387754519001770603e+01,1.806869749508219769e-01
3.835767153430686083e+00,3.995779430499990781e+01,1.387772578826331227e+01,1.804363472885714970e-01
3.836767353470694086e+00,3.997167489676721175e+01,1.387790613597806733e+01,1.801860640491153021e-01
3.837767553510702090e+00,3.998555566881225332e+01,1.387808623350586501e+01,1.799361247687496501e-01
3.838767753550710093e+00,3.999943662088517726e+01,1.387826608119017813e+01,1.796865289843108116e-01
3.839767953590718097e+00,4.001331775273647651e+01,1.387844567937404605e+01,1.794372762331928328e-01
3.840768153630726101e+00,4.002719906411694240e+01,1.387862502840008361e+01,1.791883660533386546e-01
3.841768353670734104e+00,4.004108055477768602e+01,1.387880412861047397e+01,1.789397979832436647e-01
3.842768553710742108e+00,4.005496222447014532e+01,1.387898298034697397e+01,1.786915715619521450e-01
3.843768753750750111e+00,4.006884407294605666e+01,1.387916158395091060e+01,1.784436863290626007e-01
3.844768953790758115e+00,4.008272609995750457e+01,1.387933993976318447e+01,1.781961418247242079e-01
3.845769153830766118e+00,4.009660830525685782e+01,1.387951804812426282e+01,1.779489375896421421e-01
3.846769353870774122e+00,4.011049068859682620e+01,1.387969590937419007e+01,1.777020731650686969e-01
3.847769553910782125e+00,4.012437324973042507e+01,1.387987352385257900e+01,1.774555480928086126e-01
3.848769753950790129e+00,4.013825598841099662e+01,1.388005089189861607e+01,1.772093619152226296e-01
3.849769953990798133e+00,4.015213890439219568e+01,1.388022801385105609e+01,1.769635141752186058e-01
3.850770154030806136e+00,4.016602199742798263e+01,1.388040489004822753e+01,1.767180044162621755e-01
3.851770354070814140e+00,4.017990526727266598e+01,1.388058152082803254e+01,1.764728321823678669e-01
3.852770554110822143e+00,4.019378871368083850e+01,1.388075790652793984e+01,1.762279970181044320e-01
3.853770754150830147e+00,4.020767233640743399e+01,1.388093404748499182e+01,1.759834984685948456e-01
3.854770954190838150e+00,4.022155613520769180e+01,1.388110994403580456e+01,1.757393360795145298e-01
3.855771154230846154e+00,4.023544010983717101e+01,1.388128559651656424e+01,1.754955093970878011e-01
3.856771354270854157e+00,4.024932426005175046e+01,1.388146100526302718e+01,1.752520179680985279e-01
3.857771554310862161e+00,4.026320858560762872e+01,1.388163617061052335e+01,1.750088613398812498e-01
3.858771754350870165e+00,4.027709308626131701e+01,1.388181109289395110e+01,1.747660390603211766e-01
3.859771954390878168e+00,4.029097776176964629e+01,1.388198577244778420e+01,1.745235506778648471e-01
3.860772154430886172e+00,4.030486261188976016e+01,1.388216020960606478e+01,1.742813957415041415e-01
3.861772354470894175e+00,4.031874763637912906e+01,1.388233440470240865e+01,1.740395738007904924e-01
3.862772554510902179e+00,4.033263283499554319e+01,1.388250835807000350e+01,1.737980844058242269e-01
3.863772754550910182e+00,4.034651820749709117e+01,1.388268207004160537e+01,1.735569271072670006e-01
3.864772954590918186e+00,4.036040375364220267e+01,1.388285554094954577e+01,1.733161014563240343e-01
3.865773154630926189e+00,4.037428947318960581e+01,1.388302877112572453e+01,1.730756070047672068e-01
3.866773354670934193e+00,4.038817536589836266e+01,1.388320176090161695e+01,1.728354433049119621e-01
3.867773554710942197e+00,4.040206143152783369e+01,1.388337451060826311e+01,1.725956099096386254e-01
3.868773754750950200e+00,4.041594766983772047e+01,1.388354702057628032e+01,1.723561063723746400e-01
3.869773954790958204e+00,4.042983408058802297e+01,1.388371929113585779e+01,1.721169322471016727e-01
3.870774154830966207e+00,4.044372066353906803e+01,1.388389132261675130e+01,1.718780870883644951e-01
3.871774354870974211e+00,4.045760741845149511e+01,1.388406311534829385e+01,1.716395704512514442e-01
3.872774554910982214e+00,4.047149434508627053e+01,1.388423466965938680e+01,1.714013818914139620e-01
3.873774754950990218e+00,4.048538144320465904e+01,1.388440598587850339e+01,1.711635209650577139e-01
3.874774954990998221e+00,4.049926871256826644e+01,1.388457706433368699e+01,1.709259872289461413e-01
3.875775155031006225e+00,4.051315615293900407e+01,1.388474790535255465e+01,1.706887802403915799e-01
3.876775355071014229e+00,4.052704376407909592e+01,1.388491850926229709e+01,1.704518995572623652e-01
3.877775555111022232e+00,4.054093154575109992e+01,1.388508887638966982e+01,1.702153447379934903e-01
3.878775755151030236e+00,4.055481949771787242e+01,1.388525900706100735e+01,1.699791153415581846e-01
3.879775955191038239e+00,4.056870761974259665e+01,1.388542890160220900e+01,1.697432109275034406e-01
3.880776155231046243e+00,4.058259591158877555e+01,1.388559856033875306e+01,1.695076310559180399e-01
3.881776355271054246e+00,4.059648437302023183e+01,1.388576798359568087e+01,1.692723752874574217e-01
3.882776555311062250e+00,4.061037300380109372e+01,1.388593717169761277e+01,1.690374431833259194e-01
3.883776755351070253e+00,4.062426180369582340e+01,1.388610612496873564e+01,1.688028343052874192e-01
3.884776955391078257e+00,4.063815077246918150e+01,1.388627484373281007e+01,1.685685482156653592e-01
3.885777155431086261e+00,4.065203990988626259e+01,1.388644332831316852e+01,1.683345844773338484e-01
3.886777355471094264e+00,4.066592921571246677e+01,1.388661157903271359e+01,1.681009426537283247e-01
3.887777555511102268e+00,4.067981868971352810e+01,1.388677959621391977e+01,1.678676223088384489e-01
3.888777755551110271e+00,4.069370833165548618e+01,1.388694738017883523e+01,1.676346230072081056e-01
3.889777955591118275e+00,4.070759814130469323e+01,1.388711493124907648e+01,1.674019443139478369e-01
3.890778155631126278e+00,4.072148811842782834e+01,1.388728224974583192e+01,1.671695857947170794e-01
3.891778355671134282e+00,4.073537826279188323e+01,1.388744933598986542e+01,1.669375470157330454e-01
3.892778555711142285e+00,4.074926857416417647e+01,1.388761619030150740e+01,1.667058275437707238e-01
3.893778755751150289e+00,4.076315905231233216e+01,1.388778281300066197e+01,1.664744269461717607e-01
3.894778955791158292e+00,4.077704969700430837e+01,1.388794920440680514e+01,1.662433447908195916e-01
3.895779155831166296e+00,4.079094050800834736e+01,1.388811536483898301e+01,1.660125806461678621e-01
3.896779355871174300e+00,4.080483148509305380e+01,1.388828129461581540e+01,1.657821340812226651e-01
