t,A,P_free,C,dA_dt,dA_dt_noisy
4.258851770354070965e+01,4.396788466537597806e+00,1.330384593298558349e-01,5.640391798262999190e-01,1.829229361594020276e-07,-5.033162923628189435e-03
4.259851970394078791e+01,4.396788468361518376e+00,1.330384592178739667e-01,5.640391799302897358e-01,1.821843687715984927e-07,6.131431930579384938e-03
4.260852170434087327e+01,4.396788470180724495e+00,1.330384590891082186e-01,5.640391800539278355e-01,1.814376057451827506e-07,-6.460587975777266553e-03
4.261852370474095153e+01,4.396788471994146796e+00,1.330384589517600025e-01,5.640391801876621924e-01,1.806878953264368093e-07,-4.993133736653295081e-03
4.262852570514102979e+01,4.396788473801650277e+00,1.330384588070442076e-01,5.640391803300777163e-01,1.799360056092824678e-07,-7.506561672889874165e-03
4.263852770554110805e+01,4.396788475603108814e+00,1.330384586560907079e-01,5.640391804798581266e-01,1.791826526598150338e-07,1.373142116750097755e-04
4.264852970594119341e+01,4.396788477398405171e+00,1.330384584999881048e-01,5.640391806357353266e-01,1.784285230399529354e-07,5.391816420500528291e-03
4.265853170634127167e+01,4.396788479187422993e+00,1.330384583397837828e-01,5.640391807964890702e-01,1.776742801357089618e-07,1.037175520195933280e-02
4.266853370674134993e+01,4.396788480970055701e+00,1.330384581764839647e-01,5.640391809609471840e-01,1.769205589807754109e-07,-4.460255118769034530e-04
4.267853570714142819e+01,4.396788482746199378e+00,1.330384580110536008e-01,5.640391811279854561e-01,1.761679686851369553e-07,-1.007949662957153235e-02
4.268853770754151356e+01,4.396788484515756323e+00,1.330384578444164523e-01,5.640391812965277474e-01,1.754170918244479793e-07,-4.208617184811906664e-03
4.269853970794159181e+01,4.396788486278635055e+00,1.330384576774549799e-01,5.640391814655458802e-01,1.746684844261547909e-07,-4.536137202407263674e-03
4.270854170834167007e+01,4.396788488034747644e+00,1.330384575110105660e-01,5.640391816340597497e-01,1.739226774821744925e-07,-3.302667310103642867e-03
4.271854370874174833e+01,4.396788489784014153e+00,1.330384573458832098e-01,5.640391818011372127e-01,1.731801732018922735e-07,6.434399339209937417e-03
4.272854570914183370e+01,4.396788491526358200e+00,1.330384571828318319e-01,5.640391819658939765e-01,1.724414490367198738e-07,-8.045603406536012015e-04
4.273854770954191196e+01,4.396788493261708730e+00,1.330384570225740248e-01,5.640391821274940432e-01,1.717069563200723792e-07,1.512037585426678852e-03
4.274854970994199022e+01,4.396788494990000906e+00,1.330384568657862476e-01,5.640391822851492654e-01,1.709771191016340453e-07,1.075942473441696091e-03
4.275855171034206847e+01,4.396788496711176109e+00,1.330384567131036866e-01,5.640391824381195685e-01,1.702523342583805999e-07,-3.507084897657596631e-04
4.276855371074215384e+01,4.396788498425178382e+00,1.330384565651202833e-01,5.640391825857127284e-01,1.695329750195373464e-07,-4.187895405375772519e-03
4.277855571114223210e+01,4.396788500131959765e+00,1.330384564223888177e-01,5.640391827272847047e-01,1.688193859705755528e-07,7.819767001737327333e-03
4.278855771154231036e+01,4.396788501831477625e+00,1.330384562854208252e-01,5.640391828622394188e-01,1.681118847601803523e-07,-3.827955887258203830e-04
4.279855971194238862e+01,4.396788503523691993e+00,1.330384561546866240e-01,5.640391829900288645e-01,1.674107655419421192e-07,-6.279011381117016993e-04
4.280856171234247398e+01,4.396788505208572673e+00,1.330384560306152875e-01,5.640391831101526643e-01,1.667162926322074412e-07,-1.073087401983978222e-02
4.281856371274255224e+01,4.396788506886091241e+00,1.330384559135946998e-01,5.640391832221590684e-01,1.660287065885501789e-07,-6.581271476914781621e-03
4.282856571314263050e+01,4.396788508556226382e+00,1.330384558039715004e-01,5.640391833256438447e-01,1.653482201713352140e-07,-5.553088630381549338e-03
4.283856771354270876e+01,4.396788510218962109e+00,1.330384557020511394e-01,5.640391834202509447e-01,1.646750201755864396e-07,6.100557280726595991e-03
4.284856971394278702e+01,4.396788511874286876e+00,1.330384556080977942e-01,5.640391835056722813e-01,1.640092673060866701e-07,-1.713841890534989129e-02
4.285857171434287238e+01,4.396788513522195352e+00,1.330384555223344811e-01,5.640391835816479515e-01,1.633510948173544364e-07,7.672750298446501770e-03
4.286857371474295064e+01,4.396788515162687538e+00,1.330384554449429435e-01,5.640391836479656806e-01,1.627006111781792441e-07,1.575657750233352928e-03
4.287857571514302890e+01,4.396788516795769652e+00,1.330384553760637356e-01,5.640391837044617107e-01,1.620578967409525006e-07,-6.787784177850982037e-03
4.288857771554310716e+01,4.396788518421452352e+00,1.330384553157961947e-01,5.640391837510198014e-01,1.614230066282473786e-07,-8.212860081403221615e-03
4.289857971594319253e+01,4.396788520039751624e+00,1.330384552641984131e-01,5.640391837875720071e-01,1.607959693866733986e-07,5.378578208199575814e-03
4.290858171634327078e+01,4.396788521650688786e+00,1.330384552212872940e-01,5.640391838140982328e-01,1.601767870562653684e-07,2.431345339004663438e-03
4.291858371674334904e+01,4.396788523254291370e+00,1.330384551870384680e-01,5.640391838306266781e-01,1.595654348096608999e-07,-1.953528426155403536e-02
4.292858571714342730e+01,4.396788524850591351e+00,1.330384551613863764e-01,5.640391838372331712e-01,1.589618624231459165e-07,-6.628540869865997415e-03
4.293858771754351267e+01,4.396788526439627809e+00,1.330384551442242713e-01,5.640391838340418351e-01,1.583659920145752409e-07,-8.895506097639361079e-03
4.294858971794359093e+01,4.396788528021443376e+00,1.330384551354041323e-01,5.640391838212245323e-01,1.577777204581076731e-07,-4.517195897051172601e-04
4.295859171834366919e+01,4.396788529596087791e+00,1.330384551347367217e-01,5.640391837990014201e-01,1.571969175939713637e-07,-6.097699036361058089e-03
4.296859371874374744e+01,4.396788531163614344e+00,1.330384551419916406e-01,5.640391837676405062e-01,1.566234269223532038e-07,4.850307755544022194e-03
4.297859571914383281e+01,4.396788532724082543e+00,1.330384551568971896e-01,5.640391837274577602e-01,1.560570659087101575e-07,-4.956040193652571507e-03
4.298859771954391107e+01,4.396788534277558114e+00,1.330384551791405079e-01,5.640391836788173352e-01,1.554976255674356267e-07,-2.499708132658372793e-03
4.299859971994398933e+01,4.396788535824111221e+00,1.330384552083674898e-01,5.640391836221311239e-01,1.549448699900146664e-07,1.266414229402253872e-02
4.300860172034406759e+01,4.396788537363818250e+00,1.330384552441827850e-01,5.640391835578593138e-01,1.543985371221801017e-07,-2.145152207360847673e-03
4.301860372074415295e+01,4.396788538896760024e+00,1.330384552861498537e-01,5.640391834865099430e-01,1.538583392080017376e-07,-4.724254903152546453e-03
4.302860572114423121e+01,4.396788540423023584e+00,1.330384553337909392e-01,5.640391834086391221e-01,1.533239608608738536e-07,6.199315104094932057e-04
4.303860772154430947e+01,4.396788541942700412e+00,1.330384553865870678e-01,5.640391833248509235e-01,1.527950610202832848e-07,-1.273694527237433267e-02
4.304860972194438773e+01,4.396788543455889986e+00,1.330384554439779932e-01,5.640391832357973811e-01,1.522712720358754268e-07,-1.573109613910089050e-02
4.305861172234447309e+01,4.396788544962693557e+00,1.330384555053623352e-01,5.640391831421786017e-01,1.517522003890992011e-07,-8.797221006705132306e-05
4.306861372274455135e+01,4.396788546463220371e+00,1.330384555700973859e-01,5.640391830447426535e-01,1.512374255552284552e-07,-5.703522059245656924e-03
4.307861572314462961e+01,4.396788547957584115e+00,1.330384556374993310e-01,5.640391829442856775e-01,1.507265008915403826e-07,-1.411446297999942312e-02
4.308861772354470787e+01,4.396788549445904692e+00,1.330384557068430285e-01,5.640391828416518871e-01,1.502189529156705561e-07,9.390861806567953399e-03
4.309861972394479324e+01,4.396788550928305561e+00,1.330384557773622023e-01,5.640391827377332357e-01,1.497142825546138312e-07,6.963145859786571377e-03
4.310862172434487150e+01,4.396788552404919059e+00,1.330384558482492763e-01,5.640391826334699710e-01,1.492119630353005988e-07,2.335607165947153549e-03
4.311862372474494975e+01,4.396788553875878414e+00,1.330384559186555404e-01,5.640391825298503026e-01,1.487114430070990423e-07,-5.247868505347833175e-03
4.312862572514502801e+01,4.396788555341325733e+00,1.330384559876909845e-01,5.640391824279101796e-01,1.482121436829908490e-07,-1.924365700379449678e-03
4.313862772554511338e+01,4.396788556801407566e+00,1.330384560544244366e-01,5.640391823287337347e-01,1.477134592697826321e-07,-5.692934927727100192e-03
4.314862972594519164e+01,4.396788558256275792e+00,1.330384561178834801e-01,5.640391822334533956e-01,1.472147589665073752e-07,8.633879784755242245e-03
4.315863172634526990e+01,4.396788559706086730e+00,1.330384561770544538e-01,5.640391821432491071e-01,1.467153847301005953e-07,-1.433616414544405110e-02
4.316863372674534816e+01,4.396788561151004693e+00,1.330384562308825069e-01,5.640391820593491090e-01,1.462146515529560986e-07,2.737731415644497311e-03
4.317863572714543352e+01,4.396788562591196659e+00,1.330384562782715718e-01,5.640391819830296027e-01,1.457118498082721203e-07,1.936898146895007654e-04
4.318863772754551178e+01,4.396788564026836710e+00,1.330384563180843360e-01,5.640391819156146402e-01,1.452062415863153433e-07,-1.129765564145213813e-02
4.319863972794559004e+01,4.396788565458103371e+00,1.330384563491422700e-01,5.640391818584766792e-01,1.446970639140676695e-07,6.194363196768557650e-03
4.320864172834566830e+01,4.396788566885182270e+00,1.330384563702256551e-01,5.640391818130356949e-01,1.441835259796686586e-07,-3.389922325718015134e-03
4.321864372874575366e+01,4.396788568308261702e+00,1.330384563800734998e-01,5.640391817807599573e-01,1.436648126296180550e-07,1.869667375062319253e-02
4.322864572914583192e+01,4.396788569727537066e+00,1.330384563773836515e-01,5.640391817631656979e-01,1.431400812046401683e-07,1.174414714698461537e-02
4.323864772954591018e+01,4.396788571143209978e+00,1.330384563608126569e-01,5.640391817618171100e-01,1.426084618727507802e-07,-5.486503583799739450e-04
4.324864972994598844e+01,4.396788572555485608e+00,1.330384563289759570e-01,5.640391817783264594e-01,1.420690597525586796e-07,-3.754397127542056373e-03
4.325865173034607380e+01,4.396788573964576230e+00,1.330384562804476367e-01,5.640391818143540847e-01,1.415209525401639468e-07,-6.812267783947727369e-03
4.326865373074615206e+01,4.396788575370698560e+00,1.330384562137606475e-01,5.640391818716079531e-01,1.409631922993925812e-07,-7.202101734170128153e-03
4.327865573114623032e+01,4.396788576774075530e+00,1.330384561274067234e-01,5.640391819518445482e-01,1.403948040046287815e-07,3.159000417287719485e-03
4.328865773154630858e+01,4.396788578174824380e+00,1.330384560206527012e-01,5.640391820559174096e-01,1.398153103848720491e-07,-1.432511369121311148e-02
4.329865973194639395e+01,4.396788579571805577e+00,1.330384559021904611e-01,5.640391821737035238e-01,1.392302760999664102e-07,9.716213095782386816e-03
4.330866173234647221e+01,4.396788580964549276e+00,1.330384557756878194e-01,5.640391823009309746e-01,1.386420450388836656e-07,6.987732451437157592e-03
4.331866373274655047e+01,4.396788582352924912e+00,1.330384556422818942e-01,5.640391824362753770e-01,1.380513380833114923e-07,-1.335194766556987642e-03
4.332866573314662872e+01,4.396788583736803702e+00,1.330384555030694471e-01,5.640391825784590862e-01,1.374588522728981133e-07,7.500965614238825664e-03
4.333866773354671409e+01,4.396788585116066628e+00,1.330384553591067720e-01,5.640391827262516422e-01,1.368652562394601091e-07,2.297888922560705274e-02
4.334866973394679235e+01,4.396788586490597339e+00,1.330384552114097230e-01,5.640391828784696582e-01,1.362711943564409722e-07,2.971277016452551160e-03
4.335867173434687061e+01,4.396788587860284814e+00,1.330384550609537975e-01,5.640391830339768209e-01,1.356772847127540871e-07,1.719458460543669270e-02
4.336867373474694887e+01,4.396788589225024246e+00,1.330384549086739421e-01,5.640391831916838905e-01,1.350841196678942424e-07,-2.932016634254354728e-03
4.337867573514703423e+01,4.396788590584716161e+00,1.330384547554648023e-01,5.640391833505488117e-01,1.344922650053925750e-07,-6.059257649013377947e-03
4.338867773554711249e+01,4.396788591939265523e+00,1.330384546021805281e-01,5.640391835095764916e-01,1.339022610291618065e-07,1.001725833557432985e-02
4.339867973594719075e+01,4.396788593288584401e+00,1.330384544496348298e-01,5.640391836678189108e-01,1.333146228549297874e-07,-1.915440006056317798e-02
4.340868173634726901e+01,4.396788594632588421e+00,1.330384542986010610e-01,5.640391838243753453e-01,1.327298380232599939e-07,9.596250288633286288e-03
4.341868373674735437e+01,4.396788595971198532e+00,1.330384541498120521e-01,5.640391839783918115e-01,1.321483698579761779e-07,-8.057063426229564145e-06
4.342868573714743263e+01,4.396788597304342794e+00,1.330384540039603047e-01,5.640391841290617325e-01,1.315706549265271974e-07,-4.802848060865790025e-03
4.343868773754751089e+01,4.396788598631952816e+00,1.330384538616977974e-01,5.640391842756254936e-01,1.309971045110325250e-07,8.593413513187587094e-04
4.344868973794758915e+01,4.396788599953965537e+00,1.330384537236361520e-01,5.640391844173704428e-01,1.304281033870369200e-07,1.113573419311157057e-03
4.345869173834767452e+01,4.396788601270325891e+00,1.330384535903465226e-01,5.640391845536311122e-01,1.298640098790215802e-07,1.247605222100760594e-02
4.346869373874775277e+01,4.396788602580980587e+00,1.330384534623596515e-01,5.640391846837892187e-01,1.293051578032944349e-07,8.418160899582347034e-03
4.347869573914783103e+01,4.396788603885883440e+00,1.330384533401658687e-01,5.640391848072733305e-01,1.287518547610222441e-07,2.009269940007322574e-03
4.348869773954790929e+01,4.396788605184994481e+00,1.330384532242150641e-01,5.640391849235594224e-01,1.282043814582189967e-07,-2.205329208648852332e-03
4.349869973994799466e+01,4.396788606478276407e+00,1.330384531149166327e-01,5.640391850321702094e-01,1.276629938706808076e-07,-9.445349911904019763e-03
4.350870174034807292e+01,4.396788607765699908e+00,1.330384530126396958e-01,5.640391851326755912e-01,1.271279215231402304e-07,1.991145410420355408e-03
4.351870374074815118e+01,4.396788609047239227e+00,1.330384529177127684e-01,5.640391852246927629e-01,1.265993681276444960e-07,-2.575136498592857717e-02
4.352870574114822944e+01,4.396788610322875712e+00,1.330384528304240921e-01,5.640391853078858819e-01,1.260775111672218785e-07,9.659351267969015081e-03
4.353870774154831480e+01,4.396788611592594265e+00,1.330384527510213855e-01,5.640391853819658463e-01,1.255625029783491442e-07,-1.083383505613038340e-05
4.354870974194839306e+01,4.396788612856386003e+00,1.330384526797119549e-01,5.640391854466912935e-01,1.250544691966393174e-07,-1.661879398527842805e-02
4.355871174234847132e+01,4.396788614114247373e+00,1.330384526166626946e-01,5.640391855018673795e-01,1.245535103527872778e-07,5.649075090020066851e-03
4.356871374274854958e+01,4.396788615366179265e+00,1.330384525620000868e-01,5.640391855473465554e-01,1.240597006929577972e-07,-8.888884626537106592e-03
4.357871574314863494e+01,4.396788616612189671e+00,1.330384525158101461e-01,5.640391855830284573e-01,1.235730884563412957e-07,-4.660218837402713837e-03
4.358871774354871320e+01,4.396788617852291026e+00,1.330384524781384747e-01,5.640391856088595723e-01,1.230936956392314485e-07,-1.786086814922909285e-02
4.359871974394879146e+01,4.396788619086500205e+00,1.330384524489902631e-01,5.640391856248337943e-01,1.226215192995372405e-07,-7.489104675638789607e-03
4.360872174434886972e+01,4.396788620314841189e+00,1.330384524283302894e-01,5.640391856309917573e-01,1.221565296416482482e-07,1.594810870537358453e-03
4.361872374474895508e+01,4.396788621537341513e+00,1.330384524160828363e-01,5.640391856274213911e-01,1.216986716540136015e-07,-8.445834756130478479e-04
4.362872574514903334e+01,4.396788622754034925e+00,1.330384524121318024e-01,5.640391856142574767e-01,1.212478645956638346e-07,2.889570312631918342e-03
4.363872774554911160e+01,4.396788623964960507e+00,1.330384524163207016e-01,5.640391855916823127e-01,1.208040014133437978e-07,-7.313332860672181607e-03
4.364872974594918986e+01,4.396788625170162668e+00,1.330384524284524972e-01,5.640391855599249382e-01,1.203669486304903558e-07,5.608391218277802848e-03
