pH,temperature,ionic_strength,k_turn
7.260186647541019056e+00,3.083413984881123042e+02,6.568480138446757266e-01,1.569489476148079632e+02
6.666744036151187380e+00,2.887806305284868245e+02,1.766484469007197911e-01,4.583897343752589393e+01
4.539193824895698448e+00,2.993627299377955069e+02,4.719778238038822571e-01,2.284375156522049011e+01
6.169099159211132388e+00,3.046602375685618540e+02,8.195811343479267319e-02,1.431482475551293589e+02
8.809735955129761820e+00,2.876465983363139571e+02,1.540039206914594339e-01,8.240970036448725722e+00
4.232096083673401843e+00,3.060550533889468738e+02,1.896842138726164417e-01,2.314579570067488135e+01
8.821480995677005055e+00,2.935972524597253255e+02,2.061417140843998033e-02,9.775037496126785186e+00
4.468903498351278536e+00,3.010284079471163068e+02,4.935331238947354149e-01,2.245094806673268906e+01
7.827782393225412250e+00,3.060173064759134149e+02,3.902549497063786399e-01,9.462833924470972136e+01
4.648697476484210611e+00,3.140836081466296150e+02,5.937938201687713580e-01,6.674507709343784256e+01
5.581529338223103487e+00,2.941848347652079383e+02,9.079672991582924402e-01,5.360210831229945683e+01
5.531390939855087119e+00,2.850735450403539062e+02,2.573093572813515140e-01,2.520789529533604068e+01
5.775491382705646437e+00,3.104258880056509042e+02,6.390784283409910449e-01,1.746793457808836934e+02
8.293657359818618957e+00,2.957024587087960867e+02,3.467979120997499720e-01,3.222768315178169019e+01
4.904407166183478495e+00,3.042121156408657612e+02,6.650007606631190837e-01,5.560035813994607423e+01
8.356738956184944556e+00,3.038928356761896907e+02,3.215308059286714482e-01,4.239015043892140255e+01
5.875104333078032148e+00,3.065739565624351144e+02,4.106879081319581015e-01,1.478297115858204620e+02
4.357699186291037918e+00,3.035170016885145401e+02,7.875383681387244650e-01,1.994261747086567738e+01
8.390747793559768297e+00,3.198036484192439275e+02,5.030819296478279412e-01,6.369243692954977831e+01
7.835683114008508809e+00,3.158740881156762725e+02,1.180892000309249762e-01,1.276890281809410226e+02
6.235733959258688230e+00,3.185188556006550584e+02,2.816603777949757692e-01,2.877239633384884883e+02
7.269622160455462279e+00,2.913730564890086043e+02,9.539102127974833367e-01,5.340269122864984297e+01
7.386250095401553750e+00,2.976074855590287598e+02,1.339858285396189341e-02,7.609237671075439380e+01
5.999413045415902701e+00,3.155306745598993530e+02,9.079941789032629218e-02,2.490900470052739877e+02
6.741482533547882738e+00,3.137358828445252925e+02,4.456248467372141142e-02,2.280334366188677109e+02
6.018889665191609950e+00,2.863052625986780981e+02,6.060260256992082706e-01,3.386228715277999868e+01
6.394949072345133878e+00,3.053757657259918687e+02,3.953045474793565606e-01,1.500124482909038193e+02
7.516656985557181869e+00,3.190685416860854389e+02,4.380073311556083038e-01,2.060996114852719927e+02
6.075262121656468395e+00,3.048208890708073113e+02,7.295141856508970957e-01,1.384334267945528723e+02
6.020336589792754545e+00,2.915695701340885648e+02,1.882148330892528254e-01,5.475459279909987487e+01
7.859083166678542121e+00,3.112226487835288822e+02,5.159162572098541233e-01,1.144543171719205930e+02
5.461252396791994812e+00,2.958878982611532820e+02,3.600792520022135235e-01,5.937189615750794758e+01
5.729211722434504495e+00,3.055193659003386983e+02,8.576946028422234303e-01,1.281548429859918485e+02
6.138391836146221969e+00,3.086512005982573896e+02,2.062742259864304151e-01,1.779446239068743694e+02
5.139245959028942323e+00,3.099727540928350891e+02,8.752522099186482718e-01,1.038126855617051945e+02
8.354943127917872303e+00,2.885891997230564243e+02,9.722897431993827722e-01,2.053560119609672441e+01
6.000924728540605102e+00,2.986501961808930332e+02,7.363810320291660494e-01,9.077854505909492389e+01
5.641593487624072978e+00,2.916641785155171647e+02,3.692153747026707400e-01,4.735319890841062573e+01
4.310865323025685925e+00,2.892088455944502812e+02,8.892151481615049313e-01,5.770546931334520124e+00
5.118146383191445992e+00,2.978352038569166211e+02,1.202092210251037435e-01,5.525921758211492119e+01
7.018874629517778629e+00,3.138129508344725309e+02,6.491996785095550671e-01,2.196401079890243579e+02
4.241061592243512202e+00,2.890563873596082658e+02,6.855315673575231028e-02,7.421526730526564641e+00
8.856623237073327104e+00,3.018234371013728605e+02,9.989439423217935099e-01,1.706608801804358677e+01
8.978577422277250975e+00,2.911252236867605347e+02,1.122356805006339588e-02,6.124066441083231283e+00
4.706030795559119184e+00,2.954506730479653811e+02,7.231263140463494166e-01,2.138994319551690637e+01
4.251591257719381289e+00,2.975721593245565373e+02,7.018251083998686690e-01,1.070786080277311392e+01
6.098965697051842660e+00,2.983890503658519719e+02,1.078253558056089904e-02,9.564049233280410078e+01
5.328935010857353660e+00,2.953744742104609600e+02,5.306756427622407735e-01,5.004201259765810050e+01
4.826517828171470903e+00,2.887406854333942761e+02,6.104145202705324458e-01,1.510024164949941650e+01
4.514455593134606204e+00,2.998603219521921801e+02,2.587259226908738760e-02,3.260163641695862680e+01
6.439135366221401924e+00,3.083238650719839598e+02,1.633408139847482982e-02,1.790103093701699777e+02
8.384086010153692925e+00,3.184531058776163945e+02,1.810391981137960127e-01,5.824698152456632982e+01
8.929870842819420673e+00,3.005239177709724459e+02,5.228395493531589056e-01,1.329422146307284969e+01
5.694031335941675209e+00,2.883946910357795446e+02,4.499665907256862329e-01,3.646883083578915574e+01
5.983878755667491056e+00,3.108637198438609630e+02,9.608348172225092965e-01,1.893878735049884483e+02
7.265895906494773016e+00,2.981602408402613946e+02,6.522072949517329077e-01,8.687021929429937472e+01
5.920474636893251486e+00,2.909089525454252794e+02,5.016215019806450348e-01,4.941532971119496409e+01
8.527216811891264570e+00,3.020519060516280661e+02,9.628977594209229274e-01,3.190291975457889606e+01
7.965793969346878889e+00,3.044586509220791868e+02,4.611531993530836038e-02,6.906040575393097924e+01
6.954337453316872697e+00,3.129166180409000049e+02,1.537910212968227885e-01,2.116291304893889560e+02
7.294862773006720147e+00,3.027551706983932718e+02,4.908464385458409240e-01,1.140567780965028533e+02
7.564011345206695935e+00,3.168687199797278140e+02,1.987732921212430892e-01,1.796547735690762124e+02
7.304268214391234082e+00,2.985449681595138145e+02,5.682666767998522106e-01,8.789085318343580866e+01
5.754743324895746248e+00,2.932138637565919908e+02,7.014551955854106957e-01,5.530784098303787033e+01
6.703533801527364666e+00,3.166198514651397886e+02,2.439480785359720849e-01,2.620658732528015094e+02
5.477681293064964763e+00,3.125966908251944005e+02,1.791068791397281978e-01,1.782417005905687404e+02
5.418631302258129168e+00,2.967751850442361388e+02,7.463498637963110749e-01,5.869219392217919307e+01
7.370315664767250752e+00,3.090049318941779575e+02,3.355622207019254288e-01,1.523213037333524937e+02
6.136745642367882780e+00,3.015479383867520369e+02,2.771127488129679350e-01,1.156949380631748454e+02
8.203807014702872991e+00,3.137611624622267641e+02,1.428046504484426459e-02,6.317991515942692615e+01
5.100319233429635446e+00,3.059825166640937937e+02,1.309162317172119505e-01,9.327838704994844932e+01
5.304179683431887504e+00,2.959361532723805226e+02,7.906102721111060161e-01,4.950149272401390022e+01
8.325171414629252808e+00,2.986352207635578679e+02,4.436176329557964815e-01,3.624169154746120114e+01
5.790361801319143353e+00,2.933161139360270226e+02,8.346738152496190333e-01,5.630264926992876440e+01
8.861418911536247833e+00,3.153006645065163980e+02,5.606884069865335496e-01,2.320571705760236014e+01
4.661400741735935327e+00,3.061222856013105798e+02,7.771923680194712247e-01,4.173005380658692332e+01
8.285751189688847163e+00,2.866201865253523806e+02,8.440152018340878470e-01,1.940645946992564674e+01
6.762343721026953247e+00,2.937297700225403787e+02,5.955252726162708621e-01,6.818068143997446384e+01
6.683398406861522645e+00,3.095328094190554111e+02,4.474852316079921261e-02,1.874650646239528839e+02
6.667103167828309473e+00,3.100814984340003662e+02,6.302163679701673349e-01,1.939560099950146537e+02
4.912129116899768277e+00,2.871919734083489857e+02,4.184786827154299838e-01,1.563881011041146074e+01
7.877736816460654268e+00,3.043004968421764715e+02,7.780677394342169206e-01,8.558568006282251872e+01
6.017886327867556950e+00,2.920023712639700761e+02,5.099574155235860884e-01,5.557796657653855732e+01
7.131281135676708516e+00,2.881915755583872851e+02,6.995422197789632479e-01,4.217762789572212512e+01
7.208461138935586376e+00,3.109981856686605397e+02,1.321246475035566803e-01,1.774317983596487807e+02
8.338444809580211725e+00,3.154139798775054260e+02,6.491764082952095061e-01,6.540657433616377148e+01
8.633751676893684390e+00,3.123085377914450191e+02,5.220468360929910734e-01,3.447595441144449069e+01
6.686095307835232759e+00,3.006733927272358073e+02,2.359332302062840392e-01,1.119722601117230028e+02
5.030327055683745385e+00,3.179706372051571748e+02,1.302075018039641485e-01,1.634993288545021244e+02
6.626857876005307624e+00,2.953806916710718156e+02,7.597729538677079342e-01,7.735776642707695316e+01
8.995518766428824975e+00,2.893682389216738784e+02,3.032007518000807145e-01,6.681167947355667103e+00
5.460569786066148623e+00,3.052656897233013638e+02,2.764206390865000529e-01,1.145045490081170385e+02
5.182313686641648154e+00,3.121962583692476869e+02,8.397881372891540241e-01,1.233701657830802674e+02
7.701497116655109387e+00,2.925410178451829779e+02,4.193458923560713369e-01,4.841970196550086314e+01
8.452565234003666106e+00,3.066242650205568339e+02,4.018410615023143562e-01,4.035010056626159525e+01
4.976581663795096588e+00,2.996112281377378963e+02,4.797173873774682185e-01,4.667324497550585960e+01
7.564166501100024753e+00,2.890564518058814087e+02,6.030297842416801890e-01,4.029788910039926009e+01
8.767568000634025083e+00,2.962538885067427827e+02,2.907469025709906729e-01,1.465884500372218113e+01
6.817481904865381637e+00,3.147473754524082210e+02,5.945887387249548101e-02,2.354690523441327628e+02
8.424094586115835170e+00,2.910253370889903408e+02,8.323284986793093587e-01,2.158330163382920830e+01
7.420764875391561155e+00,3.099851956055773599e+02,8.656566901391122837e-01,1.583960886034023190e+02
7.338398168509611352e+00,2.926733346743918673e+02,7.521514353307309775e-02,5.625142665543013010e+01
4.676108778777951613e+00,3.067208704187467561e+02,2.896743754547883576e-01,5.095180582636238142e+01
5.131632079996346185e+00,3.071740794015710776e+02,2.863280544813360251e-01,9.705321190866381187e+01
5.199494780745287592e+00,2.928147456622748450e+02,2.330556967249312605e-01,3.851999445838706748e+01
5.859022184977945358e+00,2.861191342418149475e+02,7.461905882025975378e-01,3.137294831397410988e+01
4.638743041529715505e+00,3.136160250377977832e+02,6.243676494506213981e-01,6.359240353538423562e+01
4.974071517864775416e+00,3.146072234252204112e+02,9.091060666784558375e-01,1.072580458326083033e+02
8.088172473732745615e+00,3.164185809110296645e+02,7.663818995309887860e-01,1.017302390577177675e+02
5.314163102016219220e+00,2.982272455055430100e+02,4.592785795352260503e-01,6.183292711549718490e+01
4.293855009279315738e+00,3.135907927553968761e+02,8.632461462537622809e-01,3.158705189428283333e+01
4.848977362916357947e+00,2.903507926043084808e+02,3.145977958546113951e-01,1.963199406033194094e+01
5.235382811123126423e+00,2.865869700640189990e+02,2.127962458252528055e-01,2.331741079086886970e+01
4.770930137951407524e+00,3.183034367789923067e+02,2.448693862575329339e-01,1.118402046320898933e+02
5.657357401143789488e+00,3.085375270725741643e+02,7.904070961917050164e-01,1.479458008022826334e+02
5.481032172470231778e+00,3.105010209044183966e+02,1.650401407943141371e-02,1.728914138624502073e+02
7.912205784673115971e+00,2.991111601270884535e+02,3.850009537662777426e-01,6.169313258248553922e+01
6.058941988405759815e+00,3.037554784917975894e+02,6.829438083423291506e-01,1.293578660903628759e+02
7.789114597565979459e+00,2.929635609426524070e+02,7.838463676458753415e-01,4.790679097690630073e+01
7.577431958971996728e+00,3.171251605566090461e+02,4.625570697090365391e-01,1.845097363450536250e+02
5.683309229396805939e+00,3.157675320860480497e+02,1.637430592851125688e-01,2.297336971953238560e+02
5.247237233256562661e+00,2.992350475563555392e+02,9.923948332371869130e-01,5.853286329540527078e+01
8.826832774949648908e+00,3.183912782189239010e+02,4.304491354914102286e-01,2.568699459768680882e+01
7.291548351850265064e+00,3.154331155166789813e+02,6.680639351784107838e-01,2.123538217471816836e+02
4.517032100474355438e+00,2.859005280309634145e+02,8.771451205408092866e-01,6.373835486179223686e+00
7.840185104634996627e+00,3.119129442637777743e+02,9.030160451155107293e-02,1.106546631947832537e+02
4.149035977177921275e+00,2.995015566559886224e+02,7.517136764040229790e-01,9.890543248037786839e+00
7.087599867486356509e+00,3.060560298195809423e+02,8.875253855159219718e-01,1.473690869263958234e+02
8.353776864740874331e+00,3.131405516223190943e+02,1.830193606851684973e-01,5.495541861225709823e+01
4.258674101279890323e+00,3.069479990939458958e+02,6.132434038410717880e-01,2.126691003082251896e+01
6.794676121247194445e+00,2.860826096735222563e+02,8.526520116317357623e-01,3.599079349470326861e+01
4.309788586818252831e+00,3.021017932817902647e+02,6.203605647053967997e-01,1.711456931691136418e+01
8.118617522451073043e+00,2.873291169952530026e+02,2.400365293795002075e-01,2.322568687421538414e+01
7.869711642126699935e+00,3.141454828877710952e+02,9.938207742808059519e-01,1.288929675013479539e+02
4.746243040013182757e+00,2.925601269271203932e+02,4.389561055620871260e-02,2.522722654821735233e+01
5.640287488663440207e+00,3.064654412721183689e+02,3.076860084093729353e-01,1.354234783521246186e+02
5.363362889895949337e+00,3.184294931747858755e+02,9.422924465802595684e-01,1.966448724465013527e+02
6.460820253994704387e+00,3.083473482285274372e+02,7.179776602947245123e-02,1.788603262583204412e+02
6.657479718027820681e+00,3.129014722252367164e+02,3.308140343147094042e-01,2.230810389340878146e+02
5.383668874465447729e+00,3.173026574746774031e+02,2.517681995300322106e-01,2.067074829581094377e+02
7.551477462641358329e+00,3.149381853223399048e+02,2.306490161406622441e-01,1.708793188137461811e+02
4.970002516789479685e+00,3.094498132028874124e+02,8.131867901650507990e-01,8.196789849704317987e+01
4.251742806655304463e+00,2.921935750197630455e+02,4.288178078066737786e-01,7.527532716196074780e+00
8.038557913081950446e+00,3.183296614056193334e+02,6.617279565625582283e-01,1.136563876052077973e+02
4.802591891476545527e+00,2.937073257704471416e+02,3.755101242010115969e-01,2.377451300389415678e+01
8.768913223870788087e+00,3.149130298904628376e+02,5.626644398452868012e-01,2.794468360494679260e+01
7.399601133700641320e+00,3.179840745092351426e+02,9.591540360558662437e-01,2.213863623402168344e+02
5.760707161700732826e+00,3.028141549582503558e+02,9.232356291415289018e-01,1.095279729459186200e+02
5.251317167544750752e+00,3.095276477648744162e+02,3.697349755754204548e-01,1.224870068840321267e+02
6.156356482195965540e+00,2.995045518109625391e+02,3.964862428088852808e-01,1.006949587658512399e+02
4.953963129848068192e+00,2.868170152420665318e+02,5.897741017425721655e-01,1.539151556868770321e+01
5.579869400336884055e+00,3.188138575366482996e+02,9.349974545163706185e-01,2.335657578480806933e+02
4.957611529225624203e+00,2.959019832790889382e+02,2.822397694816728975e-01,3.659816362682761337e+01
4.098502780109090082e+00,2.882156437088863186e+02,5.041013099283732091e-01,3.732196520515982385e+00
6.386036646869448496e+00,3.121925437467958204e+02,4.779986582491010383e-01,2.167360493903321981e+02
