t,J,A,maturation_resource_level,adult_energy_reserve_level,dA_dt
3.847769553910782037e+01,6.689119981401260020e+02,1.923013931544221009e+02,1.885969423514051169e-01,2.339533239355517658e-01,-1.602781416998908526e-01
3.848769753950790573e+01,6.689522646302092426e+02,1.922997884852738082e+02,1.885898661213515903e-01,2.339079776264482713e-01,-1.605925813437529825e-01
3.849769953990798399e+01,6.689924771219488093e+02,1.922981806741606192e+02,1.885828008176868298e-01,2.338626695809685463e-01,-1.609062896625346184e-01
3.850770154030806225e+01,6.690326356607423577e+02,1.922965697281900361e+02,1.885757464345109435e-01,2.338173997716289643e-01,-1.612192669110825705e-01
3.851770354070814051e+01,6.690727402919310407e+02,1.922949556544966185e+02,1.885687029644848578e-01,2.337721681709891419e-01,-1.615315135429042925e-01
3.852770554110822587e+01,6.691127910607995091e+02,1.922933384602419267e+02,1.885616703988301779e-01,2.337269747516519669e-01,-1.618430302101927509e-01
3.853770754150830413e+01,6.691527880125755701e+02,1.922917181526145214e+02,1.885546487273292160e-01,2.336818194862636533e-01,-1.621538177639010314e-01
3.854770954190838239e+01,6.691927311924307560e+02,1.922900947388300779e+02,1.885476379383250467e-01,2.336367023475136306e-01,-1.624638772537885245e-01
3.855771154230846065e+01,6.692326206454802104e+02,1.922884682261311582e+02,1.885406380187213959e-01,2.335916233081345161e-01,-1.627732099284457945e-01
3.856771354270854602e+01,6.692724564167821200e+02,1.922868386217874956e+02,1.885336489539827520e-01,2.335465823409022257e-01,-1.630818172354331352e-01
3.857771554310862427e+01,6.693122385513385098e+02,1.922852059330957673e+02,1.885266707281343657e-01,2.335015794186360294e-01,-1.633897008212308322e-01
3.858771754350870253e+01,6.693519670940945616e+02,1.922835701673796507e+02,1.885197033237621111e-01,2.334566145141983295e-01,-1.636968625313741654e-01
3.859771954390878079e+01,6.693916420899392961e+02,1.922819313319899379e+02,1.885127467220126529e-01,2.334116876004947994e-01,-1.640033044104676208e-01
3.860772154430886616e+01,6.694312635837046628e+02,1.922802894343043931e+02,1.885058009025933345e-01,2.333667986504743830e-01,-1.643090287022594964e-01
3.861772354470894442e+01,6.694708316201666776e+02,1.922786444817277811e+02,1.884988658437722897e-01,2.333219476371293510e-01,-1.646140378496525614e-01
3.862772554510902268e+01,6.695103462440441717e+02,1.922769964816919526e+02,1.884919415223782757e-01,2.332771345334951618e-01,-1.649183344948319530e-01
3.863772754550910093e+01,6.695498075000001563e+02,1.922753454416557304e+02,1.884850279138008122e-01,2.332323593126505168e-01,-1.652219214792367552e-01
3.864772954590918630e+01,6.695892154326404579e+02,1.922736913691050233e+02,1.884781249919901536e-01,2.331876219477173606e-01,-1.655248018436914492e-01
3.865773154630926456e+01,6.696285700865146282e+02,1.922720342715526840e+02,1.884712327294572609e-01,2.331429224118610199e-01,-1.658269788283952551e-01
3.866773354670934282e+01,6.696678715061158300e+02,1.922703741565386792e+02,1.884643510972738023e-01,2.330982606782899258e-01,-1.661284558729967387e-01
3.867773554710942108e+01,6.697071197358804966e+02,1.922687110316299481e+02,1.884574800650721804e-01,2.330536367202558634e-01,-1.664292366166542081e-01
3.868773754750950644e+01,6.697463148202406273e+02,1.922670449043724545e+02,1.884506196029009650e-01,2.330090505110180565e-01,-1.667293246421088782e-01
3.869773954790958470e+01,6.697854568046966506e+02,1.922653757813067443e+02,1.884437697192295480e-01,2.329645020231130292e-01,-1.670287182317764518e-01
3.870774154830966296e+01,6.698245457348754144e+02,1.922637036688364844e+02,1.884369304272514867e-01,2.329199912290046137e-01,-1.673274150149772765e-01
3.871774354870974122e+01,6.698635816561429692e+02,1.922620285735805226e+02,1.884301017314321813e-01,2.328755181013405229e-01,-1.676254138248793879e-01
3.872774554910982658e+01,6.699025646138096590e+02,1.922603505021832575e+02,1.884232836348686269e-01,2.328310826128101862e-01,-1.679227136834633427e-01
3.873774754950990484e+01,6.699414946531305759e+02,1.922586694613145539e+02,1.884164761392895515e-01,2.327866847361448333e-01,-1.682193138015080081e-01
3.874774954990998310e+01,6.699803718193053328e+02,1.922569854576699129e+02,1.884096792450552504e-01,2.327423244441173822e-01,-1.685152135786829319e-01
3.875775155031006136e+01,6.700191961574779498e+02,1.922552984979702728e+02,1.884028929511577244e-01,2.326980017095425235e-01,-1.688104126036051866e-01
3.876775355071014673e+01,6.700579677127369678e+02,1.922536085889621802e+02,1.883961172552205410e-01,2.326537165052766365e-01,-1.691049106538606850e-01
3.877775555111022499e+01,6.700966865301154485e+02,1.922519157374176189e+02,1.883893521534990290e-01,2.326094688042179559e-01,-1.693987076960610239e-01
3.878775755151030324e+01,6.701353526545912018e+02,1.922502199501342091e+02,1.883825976408800562e-01,2.325652585793064053e-01,-1.696918038859180911e-01
3.879775955191038150e+01,6.701739661310862175e+02,1.922485212339350369e+02,1.883758537108821962e-01,2.325210858035235972e-01,-1.699841995683009088e-01
3.880776155231046687e+01,6.702125270044671197e+02,1.922468195956687111e+02,1.883691203556555893e-01,2.324769504498929162e-01,-1.702758952772605028e-01
3.881776355271054513e+01,6.702510353195452808e+02,1.922451150422094202e+02,1.883623975659821370e-01,2.324328524914796024e-01,-1.705668917360370074e-01
3.882776555311062339e+01,6.702894911210762530e+02,1.922434075804568749e+02,1.883556853312752799e-01,2.323887919013905012e-01,-1.708571898572479597e-01
3.883776755351070165e+01,6.703278944537604502e+02,1.922416972173362240e+02,1.883489836395801365e-01,2.323447686527742584e-01,-1.711467907427746127e-01
3.884776955391078701e+01,6.703662453622424664e+02,1.922399839597983089e+02,1.883422924775735308e-01,2.323007827188212360e-01,-1.714356956839431234e-01
3.885777155431086527e+01,6.704045438911116435e+02,1.922382678148193520e+02,1.883356118305638260e-01,2.322568340727635960e-01,-1.717239061614961315e-01
3.886777355471094353e+01,6.704427900849017306e+02,1.922365487894011835e+02,1.883289416824911189e-01,2.322129226878752173e-01,-1.720114238456744715e-01
3.887777555511102179e+01,6.704809839880911113e+02,1.922348268905711848e+02,1.883222820159271005e-01,2.321690485374717228e-01,-1.722982505962562527e-01
3.888777755551110715e+01,6.705191256451026902e+02,1.922331021253822030e+02,1.883156328120750844e-01,2.321252115949104244e-01,-1.725843884626101499e-01
3.889777955591118541e+01,6.705572151003036652e+02,1.922313745009126364e+02,1.883089940507701177e-01,2.320814118335904896e-01,-1.728698396837451412e-01
3.890778155631126367e+01,6.705952523980060960e+02,1.922296440242664630e+02,1.883023657104788140e-01,2.320376492269527746e-01,-1.731546066883637991e-01
3.891778355671134193e+01,6.706332375824662222e+02,1.922279107025731264e+02,1.882957477682994374e-01,2.319939237484798522e-01,-1.734386920948978172e-01
3.892778555711142729e+01,6.706711706978851453e+02,1.922261745429876214e+02,1.882891401999619296e-01,2.319502353716960674e-01,-1.737220987115541959e-01
3.893778755751150555e+01,6.707090517884082601e+02,1.922244355526904940e+02,1.882825429798278827e-01,2.319065840701675374e-01,-1.740048295363969544e-01
3.894778955791158381e+01,6.707468808981254824e+02,1.922226937388878127e+02,1.882759560808904553e-01,2.318629698175020681e-01,-1.742868877573613418e-01
3.895779155831166207e+01,6.707846580710713624e+02,1.922209491088111690e+02,1.882693794747745675e-01,2.318193925873492656e-01,-1.745682767523035750e-01
3.896779355871174744e+01,6.708223833512249712e+02,1.922192016697176769e+02,1.882628131317366782e-01,2.317758523534003967e-01,-1.748490000890718932e-01
3.897779555911182570e+01,6.708600567826798624e+02,1.922174514287336251e+02,1.882562570267080349e-01,2.317323490892724269e-01,-1.751290606904021274e-01
3.898779755951190396e+01,6.708976784106888545e+02,1.922156983918967512e+02,1.882497111762018727e-01,2.316888827677996976e-01,-1.754084557326578420e-01
3.899779955991198221e+01,6.709352482802844406e+02,1.922139425654252989e+02,1.882431755892349790e-01,2.316454533619785594e-01,-1.756871834269198018e-01
3.900780156031206758e+01,6.709727664363382473e+02,1.922121839556594978e+02,1.882366502697280508e-01,2.316020608449187168e-01,-1.759652426883562271e-01
3.901780356071214584e+01,6.710102329236675587e+02,1.922104225689637360e+02,1.882301352203027411e-01,2.315587051897702864e-01,-1.762426326116930397e-01
3.902780556111222410e+01,6.710476477870353165e+02,1.922086584117263897e+02,1.882236304422816309e-01,2.315153863697235193e-01,-1.765193524711996531e-01
3.903780756151230236e+01,6.710850110711498928e+02,1.922068914903599932e+02,1.882171359356882012e-01,2.314721043580089399e-01,-1.767954017208204220e-01
3.904780956191238772e+01,6.711223228206654312e+02,1.922051218113010975e+02,1.882106516992468337e-01,2.314288591278973461e-01,-1.770707799941213523e-01
3.905781156231246598e+01,6.711595830801816192e+02,1.922033493810103550e+02,1.882041777303829211e-01,2.313856506526998646e-01,-1.773454871043966818e-01
3.906781356271254424e+01,6.711967918942438018e+02,1.922015742059725198e+02,1.881977140252227287e-01,2.313424789057677844e-01,-1.776195230447292772e-01
3.907781556311262250e+01,6.712339493073427548e+02,1.921997962926963908e+02,1.881912605785933945e-01,2.312993438604927232e-01,-1.778928879880155023e-01
3.908781756351270786e+01,6.712710553639149111e+02,1.921980156477148682e+02,1.881848173840230953e-01,2.312562454903065168e-01,-1.781655822869723238e-01
3.909781956391278612e+01,6.713081101083425892e+02,1.921962322775848691e+02,1.881783844337408251e-01,2.312131837686813018e-01,-1.784376064742581036e-01
3.910782156431286438e+01,6.713451135849531966e+02,1.921944461888874685e+02,1.881719617186765892e-01,2.311701586691294608e-01,-1.787089612624832569e-01
3.911782356471294264e+01,6.713820658380201394e+02,1.921926573882277580e+02,1.881655492284612652e-01,2.311271701652035937e-01,-1.789796475442280155e-01
3.912782556511302090e+01,6.714189669117623680e+02,1.921908658822349594e+02,1.881591469514266868e-01,2.310842182304966574e-01,-1.792496663921347988e-01
3.913782756551310626e+01,6.714558168503442630e+02,1.921890716775623105e+02,1.881527548746055878e-01,2.310413028386417433e-01,-1.795190190589472934e-01
3.914782956591318452e+01,6.714926156978759764e+02,1.921872747808872077e+02,1.881463729837316301e-01,2.309984239633123548e-01,-1.797877069775353220e-01
3.915783156631326278e+01,6.715293634984130904e+02,1.921854751989110355e+02,1.881400012632394037e-01,2.309555815782221300e-01,-1.800557317609268182e-01
3.916783356671334104e+01,6.715660602959569587e+02,1.921836729383592797e+02,1.881336396962644542e-01,2.309127756571250079e-01,-1.803230952024037492e-01
3.917783556711342641e+01,6.716027061344544791e+02,1.921818680059815563e+02,1.881272882646432276e-01,2.308700061738152287e-01,-1.805897992755056691e-01
3.918783756751350467e+01,6.716393010577979794e+02,1.921800604085515261e+02,1.881209469489130426e-01,2.308272731021272506e-01,-1.808558461341078782e-01
3.919783956791358293e+01,6.716758451098256728e+02,1.921782501528668945e+02,1.881146157283122566e-01,2.307845764159358048e-01,-1.811212381123965542e-01
3.920784156831366118e+01,6.717123383343213163e+02,1.921764372457494687e+02,1.881082945807800721e-01,2.307419160891558962e-01,-1.813859777249895444e-01
3.921784356871374655e+01,6.717487807750139837e+02,1.921746216940451859e+02,1.881019834829566195e-01,2.306992920957427196e-01,-1.816500676669932091e-01
3.922784556911382481e+01,6.717851724755786336e+02,1.921728035046239427e+02,1.880956824101829850e-01,2.306567044096918817e-01,-1.819135108139349200e-01
3.923784756951390307e+01,6.718215134796357688e+02,1.921709826843798226e+02,1.880893913365011549e-01,2.306141530050390964e-01,-1.821763102219158270e-01
3.924784956991398133e+01,6.718578038307515499e+02,1.921691592402309539e+02,1.880831102346540717e-01,2.305716378558604618e-01,-1.824384691276037529e-01
3.925785157031406669e+01,6.718940435724374538e+02,1.921673331791194812e+02,1.880768390760855502e-01,2.305291589362721827e-01,-1.826999909482971418e-01
3.926785357071414495e+01,6.719302327482131432e+02,1.921655045079545800e+02,1.880705778331487332e-01,2.304867162203884656e-01,-1.829608789762886545e-01
3.927785557111422321e+01,6.719663714026515891e+02,1.921636732326524850e+02,1.880643265161112410e-01,2.304443096816113645e-01,-1.832211312562250782e-01
3.928785757151430147e+01,6.720024595803655529e+02,1.921618393590708251e+02,1.880580851369745010e-01,2.304019392933276122e-01,-1.834807455914919672e-01
3.929785957191438683e+01,6.720384973257225738e+02,1.921600028932666362e+02,1.880518536996560186e-01,2.303596050290948327e-01,-1.837397209041640167e-01
3.930786157231446509e+01,6.720744846830366441e+02,1.921581638413196345e+02,1.880456322068418118e-01,2.303173068625095077e-01,-1.839980562867857827e-01
3.931786357271454335e+01,6.721104216965686646e+02,1.921563222093321883e+02,1.880394206599864948e-01,2.302750447672068379e-01,-1.842557510023823397e-01
3.932786557311462161e+01,6.721463084105261032e+02,1.921544780034294035e+02,1.880332190593132224e-01,2.302328187168608820e-01,-1.845128044845445459e-01
3.933786757351470698e+01,6.721821448690634497e+02,1.921526312297588959e+02,1.880270274038137179e-01,2.301906286851843897e-01,-1.847692163373899632e-01
3.934786957391478524e+01,6.722179311162813065e+02,1.921507818944911321e+02,1.880208456912483006e-01,2.301484746459291353e-01,-1.850249863357333879e-01
3.935787157431486349e+01,6.722536671962275250e+02,1.921489300038190891e+02,1.880146739181457749e-01,2.301063565728855009e-01,-1.852801144249944798e-01
3.936787357471494175e+01,6.722893531528961830e+02,1.921470755639585093e+02,1.880085120798035414e-01,2.300642744398827821e-01,-1.855346007213505288e-01
3.937787557511502712e+01,6.723249890302286076e+02,1.921452185811477591e+02,1.880023601702875691e-01,2.300222282207890212e-01,-1.857884455117044809e-01
3.938787757551510538e+01,6.723605748721122382e+02,1.921433590616478284e+02,1.879962181824323952e-01,2.299802178895111182e-01,-1.860416492537453337e-01
3.939787957591518364e+01,6.723961107223815361e+02,1.921414970117424446e+02,1.879900861078410701e-01,2.299382434199947478e-01,-1.862942125760440604e-01
3.940788157631526190e+01,6.724315966248176437e+02,1.921396324377379869e+02,1.879839639368852400e-01,2.298963047862243869e-01,-1.865461362780003185e-01
3.941788357671534726e+01,6.724670326231483841e+02,1.921377653459634303e+02,1.879778516587051196e-01,2.298544019622233148e-01,-1.867974213299739006e-01
3.942788557711542552e+01,6.725024187610481476e+02,1.921358957427705150e+02,1.879717492612094087e-01,2.298125349220536962e-01,-1.870480688732527597e-01
3.943788757751550378e+01,6.725377550821380055e+02,1.921340236345335484e+02,1.879656567310755144e-01,2.297707036398163594e-01,-1.872980802201595907e-01
3.944788957791558204e+01,6.725730416299860508e+02,1.921321490276495751e+02,1.879595740537492177e-01,2.297289080896511015e-01,-1.875474568540411724e-01
3.945789157831566740e+01,6.726082784481066028e+02,1.921302719285382636e+02,1.879535012134450067e-01,2.296871482457363278e-01,-1.877962004293500797e-01
3.946789357871574566e+01,6.726434655799611164e+02,1.921283923436419911e+02,1.879474381931458549e-01,2.296454240822894677e-01,-1.880443127716233676e-01
3.947789557911582392e+01,6.726786030689573863e+02,1.921265102794257018e+02,1.879413849746033316e-01,2.296037355735666141e-01,-1.882917958776175738e-01
3.948789757951590218e+01,6.727136909584501154e+02,1.921246257423771340e+02,1.879353415383375192e-01,2.295620826938627179e-01,-1.885386519152767448e-01
3.949789957991598754e+01,6.727487292917406876e+02,1.921227387390066212e+02,1.879293078636370962e-01,2.295204654175114489e-01,-1.887848832237715158e-01
3.950790158031606580e+01,6.727837181120770538e+02,1.921208492758471209e+02,1.879232839285592815e-01,2.294788837188854735e-01,-1.890304923135914805e-01
3.951790358071614406e+01,6.728186574626539596e+02,1.921189573594543276e+02,1.879172697099298905e-01,2.294373375723960939e-01,-1.892754818665380867e-01
3.952790558111622232e+01,6.728535473866127177e+02,1.921170629964065597e+02,1.879112651833432512e-01,2.293958269524934424e-01,-1.895198547357814789e-01
