t,x,y,vx,vy,dvx_dt,dvx_dt_noisy
7.725545109021804357e+00,5.394168846791667082e-01,3.200977825973604918e-01,-9.969230985270093326e-01,7.866567168638366470e-01,-2.147051353526483020e+00,-2.155086941616629392e+00
7.727545509101820365e+00,5.374183460148193037e-01,3.216681666259597061e-01,-1.001214694433074648e+00,7.834086032241949216e-01,-2.143667869439766172e+00,-2.127994990404958209e+00
7.729545909181836372e+00,5.354112291470869422e-01,3.232320267472936215e-01,-1.005499425851437145e+00,7.801342165118123617e-01,-2.140188013735643491e+00,-2.148875021173145772e+00
7.731546309261852379e+00,5.333955479945939882e-01,3.247893103203274290e-01,-1.009777098845442422e+00,7.768335021021366416e-01,-2.136610834231101208e+00,-2.130290290035057321e+00
7.733546709341868386e+00,5.313713168844380608e-01,3.263399646186911918e-01,-1.014047517610733085e+00,7.735064072426293125e-01,-2.132935378160356166e+00,-2.139234109382647908e+00
7.735547109421884393e+00,5.293385505521890355e-01,3.278839368306802338e-01,-1.018310484475247746e+00,7.701528810527652480e-01,-2.129160692516596676e+00,-2.129056179371896729e+00
7.737547509501900400e+00,5.272972641418899320e-01,3.294211740592546400e-01,-1.022565799899221695e+00,7.667728745240333099e-01,-2.125285824404603563e+00,-2.136614737305194023e+00
7.739547909581916407e+00,5.252474732060563589e-01,3.309516233220399228e-01,-1.026813262475187116e+00,7.633663405199359042e-01,-2.121309821404429918e+00,-2.136021890773689869e+00
7.741548309661932414e+00,5.231891937056767361e-01,3.324752315513263001e-01,-1.031052668927971983e+00,7.599332337759889811e-01,-2.117231731946314532e+00,-2.121916408458279779e+00
7.743548709741948421e+00,5.211224420102121835e-01,3.339919455940693060e-01,-1.035283814114700940e+00,7.564735108997221458e-01,-2.113050605696980888e+00,-2.126812364464576000e+00
7.745549109821964429e+00,5.190472348975965211e-01,3.355017122118894024e-01,-1.039506491024795309e+00,7.529871303706788810e-01,-2.108765493957510007e+00,-2.110529974612626258e+00
7.747549509901980436e+00,5.169635895542366022e-01,3.370044780810720897e-01,-1.043720490779972865e+00,7.494740525404162135e-01,-2.104375450072935028e+00,-2.103192674872093715e+00
7.749549909981996443e+00,5.148715235750115360e-01,3.385001897925680181e-01,-1.047925602634247833e+00,7.459342396325047142e-01,-2.099879529853729832e+00,-2.095791735363788266e+00
7.751550310062012450e+00,5.127710549632735759e-01,3.399887938519928210e-01,-1.052121613973930669e+00,7.423676557425287204e-01,-2.095276792009351574e+00,-2.080005624707639722e+00
7.753550710142028457e+00,5.106622021308476755e-01,3.414702366796272814e-01,-1.056308310317628507e+00,7.387742668380862243e-01,-2.090566298593989458e+00,-2.076383238151490840e+00
7.755551110222044464e+00,5.085449838980314885e-01,3.429444646104170547e-01,-1.060485475316244930e+00,7.351540407587888737e-01,-2.085747115464691159e+00,-2.096788958954301396e+00
7.757551510302060471e+00,5.064194194935952575e-01,3.444114238939730566e-01,-1.064652890752980197e+00,7.315069472162619713e-01,-2.080818312751995247e+00,-2.088317980928638296e+00
7.759551910382076478e+00,5.042855285547823696e-01,3.458710606945711308e-01,-1.068810336543330797e+00,7.278329577941444750e-01,-2.075778965343245464e+00,-2.058887000750728280e+00
7.761552310462092485e+00,5.021433311273084676e-01,3.473233210911522151e-01,-1.072957590735089450e+00,7.241320459480889982e-01,-2.070628153378715641e+00,-2.071181198433565296e+00
7.763552710542108493e+00,4.999928476653624498e-01,3.487681510773222859e-01,-1.077094429508346218e+00,7.204041870057618091e-01,-2.065364962760692258e+00,-2.069230206597707955e+00
7.765553110622124500e+00,4.978340991283637940e-01,3.502054966815190129e-01,-1.081220627494014153e+00,7.166493595176405274e-01,-2.059988484522380592e+00,-2.049286101274081506e+00
7.767553510702140507e+00,4.956671073476250355e-01,3.516353043419383484e-01,-1.085335958291974157e+00,7.128675497108972747e-01,-2.054497811653456907e+00,-2.060753132722341174e+00
7.769553910782156514e+00,4.934918942893430360e-01,3.530575199619502835e-01,-1.089440191776023914e+00,7.090587409503460448e-01,-2.048892048712523284e+00,-2.039564888259971731e+00
7.771554310862172521e+00,4.913084823435426296e-01,3.544720893808670503e-01,-1.093533095988727277e+00,7.052229186908041125e-01,-2.043170308070672458e+00,-2.046198528110832804e+00
7.773554710942188528e+00,4.891168943864745433e-01,3.558789584585708154e-01,-1.097614437407346211e+00,7.013600714069165853e-01,-2.037331709707220551e+00,-2.024393500050715833e+00
7.775555111022204535e+00,4.869171537806155636e-01,3.572780730755137912e-01,-1.101683980943840346e+00,6.974701905931550705e-01,-2.031375381822727810e+00,-2.032838358250187660e+00
7.777555511102220542e+00,4.847092843746685364e-01,3.586693791327181247e-01,-1.105741489944867428e+00,6.935532707638188965e-01,-2.025300461468204194e+00,-2.017111689037849764e+00
7.779555911182236549e+00,4.824933105035622005e-01,3.600528225517758973e-01,-1.109786726191782424e+00,6.896093094530342249e-01,-2.019106095190673411e+00,-2.008525823871407656e+00
7.781556311262252557e+00,4.802692569884514096e-01,3.614283492748492366e-01,-1.113819449900638192e+00,6.856383072147546054e-01,-2.012791439695212237e+00,-1.996642459722976604e+00
7.783556711342268564e+00,4.780371491367170211e-01,3.627959052646702043e-01,-1.117839419722185923e+00,6.816402676227605317e-01,-2.006355662523609418e+00,-2.014329789452726338e+00
7.785557111422284571e+00,4.757970127419658968e-01,3.641554365045408526e-01,-1.121846392741873588e+00,6.776151972706599969e-01,-1.999797942749773183e+00,-2.003643116587120243e+00
7.787557511502300578e+00,4.735488740840307909e-01,3.655068889983331681e-01,-1.125840124479847937e+00,6.735631057718879378e-01,-1.993117471691990383e+00,-2.007296186881220468e+00
7.789557911582316585e+00,4.712927599289705727e-01,3.668502087704891279e-01,-1.129820368890952942e+00,6.694840057597065686e-01,-1.986313453642146509e+00,-2.003551536311922732e+00
7.791558311662332592e+00,4.690286975290701710e-01,3.681853418660207544e-01,-1.133786878364730244e+00,6.653779128872052695e-01,-1.979385106611987855e+00,-1.984364959569366871e+00
7.793558711742348599e+00,4.667567146228404074e-01,3.695122343505099494e-01,-1.137739403725419818e+00,6.612448458273004759e-01,-1.972331663096529741e+00,-1.970744460159318256e+00
7.795559111822364606e+00,4.644768394350181628e-01,3.708308323101086046e-01,-1.141677694231958862e+00,6.570848262727360112e-01,-1.965152370854647224e+00,-1.952629195472938228e+00
7.797559511902380613e+00,4.621891006765663223e-01,3.721410818515385466e-01,-1.145601497577982464e+00,6.528978789360827539e-01,-1.957846493706919988e+00,-1.962015754689871549e+00
7.799559911982396621e+00,4.598935275446738857e-01,3.734429291020917585e-01,-1.149510559891823824e+00,6.486840315497388598e-01,-1.950413312350774309e+00,-1.931313405137719652e+00
7.801560312062412628e+00,4.575901497227556347e-01,3.747363202096299362e-01,-1.153404625736513589e+00,6.444433148659295396e-01,-1.942852125192933155e+00,-1.941041200969245484e+00
7.803560712142428635e+00,4.552789973804525214e-01,3.760212013425849320e-01,-1.157283438109780072e+00,6.401757626567072812e-01,-1.935162249199198437e+00,-1.926362836441030124e+00
7.805561112222444642e+00,4.529601011736315019e-01,3.772975186899585331e-01,-1.161146738444049697e+00,6.358814117139516275e-01,-1.927343020761552284e+00,-1.929916670255636291e+00
7.807561512302460649e+00,4.506334922699791190e-01,3.785652185283303606e-01,-1.164994266993324423e+00,6.315603024245102226e-01,-1.919393796030525401e+00,-1.931986403951303499e+00
7.809561912382476656e+00,4.482992026401965702e-01,3.798242478538919609e-01,-1.168825766026426960e+00,6.272124844137142441e-01,-1.911313946615980308e+00,-1.895491254295233574e+00
7.811562312462492663e+00,4.459572646745082469e-01,3.810745532547926140e-01,-1.172640972862810882e+00,6.228380070735752838e-01,-1.903102869843368961e+00,-1.906025772395826046e+00
7.813562712542508670e+00,4.436077112310908288e-01,3.823160812810151299e-01,-1.176439622835263599e+00,6.184369223294704510e-01,-1.894759986690704112e+00,-1.883660778262416402e+00
7.815563112622524677e+00,4.412505757043946319e-01,3.835487786524203746e-01,-1.180221450591532051e+00,6.140092863768789044e-01,-1.886284741056140080e+00,-1.890006581106784544e+00
7.817563512702540685e+00,4.388858920251433315e-01,3.847725922587468816e-01,-1.183986190094323598e+00,6.095551596813812978e-01,-1.877676600758501069e+00,-1.871836192793035591e+00
7.819563912782556692e+00,4.365136946603341839e-01,3.859874691596112961e-01,-1.187733574621305577e+00,6.050746069786600012e-01,-1.868935058557985585e+00,-1.870559700693048555e+00
7.821564312862572699e+00,4.341340186132380263e-01,3.871933565845080416e-01,-1.191463336765105296e+00,6.005676972744991016e-01,-1.860059633196947448e+00,-1.863559938545211514e+00
7.823564712942588706e+00,4.317468994233991109e-01,3.883902019328094868e-01,-1.195175208433310710e+00,5.960345038447846244e-01,-1.851049870460633517e+00,-1.852578810210292914e+00
7.825565113022604713e+00,4.293523731666353260e-01,3.895779527737660008e-01,-1.198868920848469299e+00,5.914751042355040900e-01,-1.841905344257718902e+00,-1.835124542557403426e+00
7.827565513102620720e+00,4.269504764550379750e-01,3.907565568465056205e-01,-1.202544204548088969e+00,5.868895802627468461e-01,-1.832625657720459378e+00,-1.844753145297256314e+00
7.829565913182636727e+00,4.245412464369719419e-01,3.919259620600345495e-01,-1.206200789384638039e+00,5.822780180127038463e-01,-1.823210444324243173e+00,-1.832998937763245184e+00
7.831566313262652734e+00,4.221247207970756365e-01,3.930861164932367147e-01,-1.209838404525543920e+00,5.776405078416678718e-01,-1.813659369026297652e+00,-1.803877135597068859e+00
7.833566713342668741e+00,4.197009377562609389e-01,3.942369683948740433e-01,-1.213456778453195550e+00,5.729771443760334204e-01,-1.803972129423272452e+00,-1.811377945249910582e+00
7.835567113422684749e+00,4.172699360717133099e-01,3.953784661835862968e-01,-1.217055638964940734e+00,5.682880265122968177e-01,-1.794148456927371571e+00,-1.792377668331274432e+00
7.837567513502700756e+00,4.148317550368916251e-01,3.965105584478911815e-01,-1.220634713173088137e+00,5.635732574170557729e-01,-1.784188117960704645e+00,-1.797747108538795713e+00
7.839567913582716763e+00,4.123864344815284522e-01,3.976331939461843490e-01,-1.224193727504906182e+00,5.588329445270100448e-01,-1.774090915167445326e+00,-1.776330876758763999e+00
7.841568313662732770e+00,4.099340147716297733e-01,3.987463216067392846e-01,-1.227732407702623707e+00,5.540671995489609980e-01,-1.763856688643379078e+00,-1.752953315077693919e+00
7.843568713742748777e+00,4.074745368094750964e-01,3.998498905277074189e-01,-1.231250478823429528e+00,5.492761384598117136e-01,-1.753485317182373660e+00,-1.752734853785341107e+00
7.845569113822764784e+00,4.050080420336173992e-01,4.009438499771180719e-01,-1.234747665239472436e+00,5.444598815065669895e-01,-1.742976719539253594e+00,-1.740992136035640403e+00
7.847569513902780791e+00,4.025345724283660442e-01,4.020281495611963685e-01,-1.238223692060911540e+00,5.396185542081299857e-01,-1.732330854414201982e+00,-1.736370990577591922e+00
7.849569913982796798e+00,4.000541706202703218e-01,4.031027397808968904e-01,-1.241678289126115331e+00,5.347522910714201938e-01,-1.721547717604009264e+00,-1.720672884970236405e+00
7.851570314062812805e+00,3.975668798282411820e-01,4.041675707637285009e-01,-1.245111180013588559e+00,5.298612281896803999e-01,-1.710627353169409393e+00,-1.728577984707218906e+00
7.853570714142828812e+00,3.950727438068407094e-01,4.052225928793117826e-01,-1.248522088225479942e+00,5.249455063498851271e-01,-1.699569849901946261e+00,-1.716053124894458159e+00
7.855571114222844820e+00,3.925718068469046251e-01,4.062677568519377225e-01,-1.251910738201071460e+00,5.200052716676106801e-01,-1.688375341818254105e+00,-1.684423083690872680e+00
7.857571514302860827e+00,3.900641137755421761e-01,4.073030137605674339e-01,-1.255276855316777684e+00,5.150406755870354791e-01,-1.677044009547285164e+00,-1.694870024290610733e+00
7.859571914382876834e+00,3.875497099561363568e-01,4.083283150388323790e-01,-1.258620165886146447e+00,5.100518748809397263e-01,-1.665576081733812552e+00,-1.652670215375014795e+00
7.861572314462892841e+00,3.850286412883437981e-01,4.093436124750344240e-01,-1.261940397159858618e+00,5.050390316507057387e-01,-1.653971836457354350e+00,-1.645657949852064039e+00
7.863572714542908848e+00,3.825009542080947122e-01,4.103488582121454509e-01,-1.265237277325727661e+00,5.000023133263178376e-01,-1.642231602665654933e+00,-1.654447599806831315e+00
7.865573114622924855e+00,3.799666956875930590e-01,4.113440047478078565e-01,-1.268510535508700743e+00,4.949418926663622376e-01,-1.630355761621750998e+00,-1.652379005025587988e+00
7.867573514702940862e+00,3.774259132353162682e-01,4.123290049343342756e-01,-1.271759901770857182e+00,4.898579477580272679e-01,-1.618344748363619523e+00,-1.642771764246042210e+00
7.869573914782956869e+00,3.748786548960155174e-01,4.133038119787075249e-01,-1.274985107111409555e+00,4.847506620171030955e-01,-1.606199053175303648e+00,-1.603312325692538787e+00
7.871574314862972876e+00,3.723249692507155650e-01,4.142683794425807697e-01,-1.278185883466704142e+00,4.796202241879818917e-01,-1.593919223068358093e+00,-1.595076718853573272e+00
7.873574714942988884e+00,3.697649054167149174e-01,4.152226612422775243e-01,-1.281361963710219154e+00,4.744668283436578315e-01,-1.581505863272386847e+00,-1.568241306730200568e+00
7.875575115023004891e+00,3.671985130475855508e-01,4.161666116487914291e-01,-1.284513081652566280e+00,4.692906738857269833e-01,-1.568959638733357753e+00,-1.564462310062819217e+00
7.877575515103020898e+00,3.646258423331732446e-01,4.171001852877865845e-01,-1.287638972041490248e+00,4.640919655443876413e-01,-1.556281275618302873e+00,-1.540912129039785139e+00
7.879575915183036905e+00,3.620469439995972483e-01,4.180233371395972175e-01,-1.290739370561868826e+00,4.588709133784397709e-01,-1.543471562824943799e+00,-1.534929167116282134e+00
7.881576315263052912e+00,3.594618693092506145e-01,4.189360225392280146e-01,-1.293814013835712373e+00,4.536277327752855637e-01,-1.530531353494697822e+00,-1.540223476171846961e+00
7.883576715343068919e+00,3.568706700576050328e-01,4.198381971867787832e-01,-1.296862639543648443e+00,4.483626444750146711e-01,-1.517461566445139853e+00,-1.519550751526611343e+00
7.885577115423084926e+00,3.542733984099784017e-01,4.207298178072317874e-01,-1.299884993644994768e+00,4.430758764464147181e-01,-1.504263182621123018e+00,-1.512958318546749448e+00
7.887577515503100933e+00,3.516701072086784730e-01,4.216108413960779622e-01,-1.302880820654189753e+00,4.377676628506117495e-01,-1.490937252886425757e+00,-1.494343491132947399e+00
7.889577915583116940e+00,3.490608499000326104e-01,4.224812251264039031e-01,-1.305849863748760997e+00,4.324382429414106999e-01,-1.477484899974333965e+00,-1.482904293448511712e+00
7.891578315663132948e+00,3.464456803964005016e-01,4.233409267254241160e-01,-1.308791869425488752e+00,4.270878617346646200e-01,-1.463907316978886541e+00,-1.466497231910961263e+00
7.893578715743148955e+00,3.438246530761739916e-01,4.241899044744807945e-01,-1.311706587500407029e+00,4.217167700082746218e-01,-1.450205768893310099e+00,-1.436888951958100957e+00
7.895579115823164962e+00,3.411978227837771382e-01,4.250281172090440984e-01,-1.314593771108803821e+00,4.163252243021900445e-01,-1.436381594144752860e+00,-1.442183823827396960e+00
7.897579515903180969e+00,3.385652448296663231e-01,4.258555243187120420e-01,-1.317453176705219775e+00,4.109134869184083438e-01,-1.422436206123128155e+00,-1.434672262848752045e+00
7.899579915983196976e+00,3.359269749903300850e-01,4.266720857472103279e-01,-1.320284564063449961e+00,4.054818259209749809e-01,-1.408371094701778015e+00,-1.414974669558485054e+00
7.901580316063212983e+00,3.332830695082892869e-01,4.274777619923925132e-01,-1.323087696276542324e+00,4.000305151359836997e-01,-1.394187827747559449e+00,-1.399248713525949706e+00
7.903580716143228990e+00,3.306335850920969488e-01,4.282725141062401764e-01,-1.325862339756798569e+00,3.945598341515763052e-01,-1.379888052617822325e+00,-1.385997068544120969e+00
7.905581116223244997e+00,3.279785789163384147e-01,4.290563036948624731e-01,-1.328608264235773939e+00,3.890700683179426633e-01,-1.365473497641665368e+00,-1.367443259590584548e+00
7.907581516303261004e+00,3.253181086216311857e-01,4.298290929184964693e-01,-1.331325242764277217e+00,3.835615087473209228e-01,-1.350945973582696968e+00,-1.355523261695544823e+00
7.909581916383277012e+00,3.226522323146250315e-01,4.305908444915071964e-01,-1.334013051712370501e+00,3.780344523139971269e-01,-1.336307375080445503e+00,-1.325430280639630753e+00
