D,rho,L,L_noisy
4.544905391110273918e+00,1.165774527349173889e-01,2.413474582227853826e+00,2.399710795715387146e+00
6.772723570468337506e+00,2.656931750438866202e-01,2.296412814508740574e+00,2.283302797813946405e+00
2.638257451141337029e-01,4.195625668195738234e-01,3.713030253090448429e+00,3.700026823515071506e+00
4.812865903039785564e+01,5.604600476005630050e-01,1.670475077603884362e+00,1.677682059585313468e+00
5.088376224378704293e+00,4.456442380869766740e-01,2.576386378064032368e+00,2.568711713574230782e+00
2.439535776692449143e-01,6.075442233653195467e-01,3.921120432975622627e+00,3.914875038903527837e+00
5.378775468466487908e-01,2.718218384256019388e-02,3.138977690763673056e+00,3.150407872249441521e+00
1.257649715513954325e-01,5.051287476529187082e-01,3.992293801436163303e+00,4.001652889125930201e+00
7.739656857322747552e-01,6.126445128872028967e-01,3.547705075282672649e+00,3.556519367622155592e+00
2.854623030361714831e-01,8.335676979151958044e-01,4.096655061138805287e+00,4.089001546897481632e+00
2.786508820414685061e+01,2.211363806365218843e-01,1.650795897084402997e+00,1.633760995947983075e+00
1.894047669735780914e+01,4.535793889782926275e-02,1.685244803355777865e+00,1.688765118149137878e+00
6.477977672402500664e-01,4.987413590546752595e-01,3.508155320989167159e+00,3.525709432100175178e+00
4.702462689461047951e+00,4.890871774121642312e-01,2.650763148480026477e+00,2.647202129010861160e+00
6.219429111110226227e-01,5.686203606494062424e-01,3.585756183903342276e+00,3.583037841376774058e+00
1.151137085358393403e-01,1.264944449790915415e-01,3.616921134137361271e+00,3.584439147586247820e+00
1.382003612296492490e+00,2.694910883584884509e-01,3.038657014401873635e+00,3.055981021818840127e+00
1.029762468741440529e+01,8.400617695976888566e-01,2.449542345637111485e+00,2.447550219254256199e+00
5.769389631873051982e+00,7.845797168628664275e-01,2.754601702196906476e+00,2.737190366564027144e+00
4.829517556439703263e+00,6.169382052502907499e-01,2.729492132302739460e+00,2.728900563116056777e+00
1.895039825536965372e+00,7.213060440668639384e-01,3.280336363917473630e+00,3.274380983989304994e+00
2.260558679649192015e+01,3.374917464622205765e-01,1.763395978011894849e+00,1.769675427278383006e+00
7.361336566396947489e+01,8.266486970770799969e-01,1.720314289207426350e+00,1.741846762577401453e+00
1.729796238709217782e-01,5.074085676078079338e-02,3.451060364539583869e+00,3.443008579121536794e+00
2.204022946459204824e-01,1.326767353099927715e-01,3.476498832561533803e+00,3.478054680311635227e+00
1.348384657715167556e+01,5.833788243658188932e-02,1.821658029570263571e+00,1.817810486084265653e+00
2.117493642779439966e+01,1.547505500017094804e-01,1.698694241097412627e+00,1.692050442209307448e+00
3.018877100253568813e+00,7.362039164739346830e-01,3.072439930719595313e+00,3.077041853761365520e+00
2.515114013758460998e-01,7.757530677656454543e-01,4.079021725712441260e+00,4.094496344048450531e+00
1.005589668694909733e+00,6.177000165649776386e-01,3.454179581402784915e+00,3.458579432931613074e+00
2.561183579536524313e+00,5.455802878621166530e-01,3.001019046779998423e+00,2.996752532767791521e+00
9.252045271617665989e+00,6.850526902352392922e-01,2.393335348357771508e+00,2.398519657712857356e+00
1.228245429717244708e+00,6.294465255416469285e-01,3.385987905080320104e+00,3.388354513391616862e+00
3.343405915681724405e+00,8.502065492804476987e-01,3.112746421154346965e+00,3.120897876532666704e+00
1.654589362147087783e+01,8.093086810794820618e-01,2.175274016753361295e+00,2.169758050277080130e+00
1.165270411033028886e+01,1.650386622138736992e-01,1.944406105743123891e+00,1.945784299513751536e+00
6.009771955069753702e-01,6.207128070492801131e-01,3.645353011621199180e+00,3.661827049457639927e+00
4.148673783677457871e-01,7.076086872055765697e-01,3.852949089805366878e+00,3.853139630557424589e+00
5.278210118146867913e+00,6.586825649066790911e-01,2.709986539013208962e+00,2.719757290355806489e+00
3.644581992571956164e+01,7.484921425936504891e-01,1.848280557049819306e+00,1.848176412335487351e+00
7.965377327934768914e+01,6.409148442060504935e-01,1.595806518581176503e+00,1.596513367954183860e+00
2.291712066349171906e-01,7.407371243463007904e-01,4.072146254506485263e+00,4.064720797534852714e+00
1.601563974043364524e+01,6.171845304059456749e-01,2.052502111434594489e+00,2.080999667083280880e+00
6.080411818355290210e-01,4.405207272885630077e-01,3.476725571204789755e+00,3.488705840666776581e+00
6.182351473389144925e-01,3.068433733986125622e-01,3.350047595515098564e+00,3.361854222282472548e+00
3.924006963333348086e+00,7.829342498908085091e-01,2.972978276019870858e+00,2.984555376758791567e+00
6.279685648391383523e+01,5.566815939264157381e-02,1.426175402338368370e+00,1.415976347806524593e+00
7.490144041038641065e-01,4.355803598055445480e-01,3.401330047891986119e+00,3.393746175924602593e+00
2.341421215186999250e-01,1.468952540139840668e-01,3.475648617041542821e+00,3.473835400424055475e+00
9.161436253505517158e-01,8.139525276028186651e-02,3.024753824780001654e+00,3.007941201645204288e+00
8.499823299035653701e-01,2.472556170190924330e-01,3.192395275440996549e+00,3.183359382935657234e+00
4.706670955775883414e+01,4.044713100880224510e-01,1.607044680385976143e+00,1.615343653401063007e+00
9.902705625115840959e+00,7.849005521319084577e-01,2.428240170326351866e+00,2.406889319147829109e+00
1.488409788772690412e+01,5.755178216461783736e-01,2.059989432754264715e+00,2.050985485132429620e+00
2.006709782599182201e+00,1.372013854550876988e-01,2.790607299111897532e+00,2.789566091319787944e+00
4.660557001188178283e+00,8.894312066990618382e-01,2.963987732696784949e+00,2.963013900571715542e+00
1.728811222451651730e+01,1.378381611878078394e-01,1.759702237947637915e+00,1.759338614576539062e+00
1.310743846738612883e-01,5.827532399988458733e-01,4.063001268193426441e+00,4.055328566489856179e+00
3.382099323191329887e+01,5.238127007429909110e-01,1.739507741406485897e+00,1.748571123652974624e+00
1.457842298009713211e+01,2.503632320876919559e-01,1.884590645741722525e+00,1.860912076573142837e+00
1.348752892272200021e-01,8.941056990587242792e-01,4.379277850991454279e+00,4.383405941540808648e+00
1.232121740924227282e+01,4.525756226488243938e-01,2.078281617952145943e+00,2.063106084078687008e+00
1.211482681071519352e+00,5.162347194394985017e-01,3.294860093641189369e+00,3.287558316831388439e+00
1.675874351220557057e-01,6.426623132344916334e-01,4.061387913252109350e+00,4.060613996406082116e+00
1.322696836492112737e+01,2.127393780264031850e-02,1.811841143634330686e+00,1.827902733628067544e+00
1.213074066502896819e+01,2.296405532999185040e-01,1.959306978318948733e+00,1.950149945665409223e+00
7.395116131798083359e+00,5.188534373688223900e-01,2.410678986444811933e+00,2.396152938456549197e+00
8.674077967611574236e-01,2.738397293160805268e-01,3.208623770192231106e+00,3.218347582388627171e+00
2.398557815707247631e-01,2.056133302041914801e-01,3.527624923587707073e+00,3.526755016888627914e+00
4.092715678776440713e-01,4.932978110689636986e-01,3.653901304452225052e+00,3.653996491958921400e+00
1.649005324776996240e+00,2.964306429163605650e-01,2.992703201125376467e+00,2.998289803455225666e+00
7.128828551285452120e-01,6.867525353485051109e-01,3.644473896761164511e+00,3.654487422539379526e+00
1.449173821823043440e+00,6.026572302132560122e-01,3.296197362320576030e+00,3.297766300625584623e+00
8.723230951715812420e-01,5.751130033812120734e-01,3.470377034319009901e+00,3.449216783710468359e+00
5.938961082077668863e+01,1.476546005641696767e-02,1.422001343898215753e+00,1.419912555121579656e+00
3.110184854109739661e+00,3.568749141397797309e-01,2.765925171642750868e+00,2.766110657240146153e+00
4.182019273286241656e+01,1.980484125025939665e-02,1.484627382221414438e+00,1.473003562137991995e+00
2.083674754215449343e-01,5.624158739596443191e-01,3.920734141622786328e+00,3.910453950592318151e+00
2.421153848188779634e+01,6.450366152140916964e-02,1.620862542917823834e+00,1.627225127423372886e+00
2.195785265397495323e+01,8.335188840762027818e-01,2.077809897539336870e+00,2.080239785813480680e+00
8.598784614084662437e+00,9.797436889768926238e-02,2.065093802991161187e+00,2.056001159293001646e+00
2.083659685861190880e+00,6.713617239140546866e-01,3.196569152912886569e+00,3.202185496152671895e+00
5.098518860544651687e+01,6.463645418484801342e-01,1.699399472831881086e+00,1.700726830394188038e+00
1.293268767984853262e+01,4.021751894921474224e-01,2.024000051276733991e+00,2.011033165318472538e+00
2.393849209184192528e+00,2.965314871258217799e-01,2.839203330900835098e+00,2.836433282471434225e+00
4.853008111106409217e+01,6.719201024689025470e-01,1.725201410576442385e+00,1.712016846139162274e+00
9.660496324968359261e+01,6.177086899537230780e-01,1.546080769356406481e+00,1.537402649807307675e+00
1.010631091703437434e+01,3.222351282305698644e-02,1.945021897030026814e+00,1.948017097472898751e+00
1.030071994936028634e+00,4.400613778434449008e-01,3.291234795572920202e+00,3.278943050216273303e+00
2.433149534508072254e-01,2.624429132257953823e-01,3.580075574751742540e+00,3.567563410216550768e+00
8.897401196587804151e-01,2.341699159314245271e-01,3.165632424801379408e+00,3.169387716938906419e+00
6.466169300935902697e+01,6.779495067310274958e-01,1.659920850657432112e+00,1.649796303987179247e+00
5.053115406396156750e+00,5.352468591967132205e-01,2.644007744065567600e+00,2.641248996261951199e+00
9.409836278791037234e-01,7.246231521285769750e-01,3.573736719748815904e+00,3.571190316750503246e+00
3.135643157492029687e+01,4.253169119387096297e-01,1.711670298647936184e+00,1.710029370416652039e+00
1.815316653219960052e+00,4.258513534968835224e-01,3.057671911614265881e+00,3.061467573878714710e+00
1.231028358791490440e+01,3.955149413327866958e-01,2.044959687606086263e+00,2.040601748343755517e+00
9.541084895394548937e+01,4.604174178786348826e-01,1.488969718360370287e+00,1.481182806805384500e+00
9.892886268570288522e+00,2.037268170413511145e-02,1.949527319106880263e+00,1.944878382447598364e+00
1.545021884304878768e+01,6.193525791296446148e-02,1.766648903756346645e+00,1.778298081365613736e+00
7.097674139350272915e-01,1.190095424498862908e-01,3.138462015096991298e+00,3.147785529886282685e+00
3.571950009990226960e+01,5.269684387377477908e-01,1.726893612557447000e+00,1.726344439722152790e+00
1.287782767666115324e+00,7.296920605763504986e-01,3.452788982546135088e+00,3.465112408732830662e+00
1.312206056390543552e+01,2.875130738421877163e-01,1.952638587424583738e+00,1.959745934635714004e+00
1.525482317444279146e-01,3.885286296993729072e-01,3.825104194423359250e+00,3.814348012499702900e+00
1.919287040197585448e+00,2.039632431958295633e-01,2.859713775355490206e+00,2.874867080704074151e+00
1.485918354650675965e+01,5.454260789014964139e-01,2.042004791653366347e+00,2.070077095876340589e+00
4.948021255164367638e-01,4.378235976177912575e-02,3.177859068184845093e+00,3.181498925348219764e+00
4.240449644633639714e+00,1.336415763390652878e-01,2.459102128734301562e+00,2.442864888221340625e+00
5.646045802661274315e+00,7.295152894743478500e-01,2.724460894434159286e+00,2.739502608713114906e+00
1.063836390736085669e+01,3.165883311220162866e-01,2.075445379357976350e+00,2.081556458058499093e+00
4.935240923294362148e+00,8.896035045113193096e-01,2.931330551892785241e+00,2.930257573708863195e+00
2.188425090161348230e+00,5.585838035895057674e-01,3.083238633714911803e+00,3.062856981555938329e+00
9.283228072765663530e-01,2.622085831055830929e-01,3.175333691258668711e+00,3.174293854743176713e+00
4.261048210533239455e+00,5.714400704158174582e-01,2.764802769387716630e+00,2.761792473155745942e+00
2.055647077829095004e-01,8.653136862946738672e-01,4.229643755575626329e+00,4.226476213975784546e+00
6.517729146470988555e-01,2.971584531057106654e-02,3.085306725131459871e+00,3.081082071782588638e+00
4.719854458715309420e+01,8.341239616501104903e-01,1.840948518708874548e+00,1.850588229739356994e+00
2.254960526771093154e-01,6.881723807040864838e-01,4.024346622469376022e+00,4.020126160038691054e+00
2.887161474816350548e+00,8.359664076425457058e-01,3.176003077916427220e+00,3.180330023612464085e+00
4.623251302803831919e+01,7.157194453029681602e-01,1.762878487040461684e+00,1.743770340167361432e+00
2.611897612431283378e+01,8.887028350590068237e-01,2.066099976443433572e+00,2.056194030526882432e+00
5.871527471847340918e-01,1.558923684475183036e-01,3.229781338116168854e+00,3.229712462074110668e+00
1.964480525733979910e+00,6.355343692262365174e-01,3.193626987258085581e+00,3.184694731683036739e+00
8.609004605201164839e-01,8.039870961086599543e-02,3.043897841153754058e+00,3.044288654271749106e+00
5.252516711998382881e-01,4.208658747439765202e-01,3.506759274996108289e+00,3.506272706267464567e+00
9.171997981931613309e-01,8.388659698143600130e-01,3.685279496829855894e+00,3.687190247016467914e+00
4.854930710659673565e+01,7.930136961302381993e-01,1.801391369287321353e+00,1.798100379197495213e+00
3.328727392253511397e+01,5.477466314511563183e-01,1.755889305603661743e+00,1.762307649622856465e+00
4.649668761645303405e+00,3.772658937113083089e-01,2.577793437440481394e+00,2.564167125895444599e+00
4.937395700317879665e+00,7.701894861977746087e-01,2.834424289464114288e+00,2.830443235409788816e+00
2.329273780599724564e+00,3.705728920582191388e-01,2.907827329988299514e+00,2.923148394648880100e+00
1.245287498020451800e+01,1.831826196192505238e-02,1.837325888420227482e+00,1.833175066398547548e+00
2.552524852245944942e+01,1.992119372901024477e-01,1.664324980781276997e+00,1.679734594934597203e+00
2.150846771482274100e+00,4.958197591776956070e-01,3.040912968488312718e+00,3.044447584704975895e+00
2.091518873314347715e+01,4.147749050885930489e-01,1.827968756718179044e+00,1.825613503011521699e+00
7.266142267515876085e+01,8.691186940317980891e-01,1.759181717922639443e+00,1.760119902000263137e+00
1.055216059142816754e+01,3.684220054946203970e-01,2.110262172134008019e+00,2.126323058758762485e+00
1.865203002929474962e+01,4.480444192539841386e-01,1.887764372362106702e+00,1.884652360911284852e+00
1.850686611902963852e-01,2.622824631845554477e-01,3.649290625814574973e+00,3.638183928248554633e+00
5.671605741026493064e-01,2.194345159251999688e-01,3.297990376279563929e+00,3.303053141445530194e+00
9.369215261885607271e-01,4.055837280485091040e-02,2.982765135048576877e+00,2.990014511999353530e+00
1.353620999861972374e+00,1.342811745849611105e-01,2.935996340455302445e+00,2.944620298410408399e+00
1.863735125034122220e+01,8.560856829591786399e-01,2.162245416438868695e+00,2.147015217960048350e+00
3.316644567803222476e-01,3.388555129256913268e-01,3.569599584975218676e+00,3.573639919457773040e+00
5.417243271578734420e-01,2.011666029966115710e-01,3.295382073113002797e+00,3.296107659513513699e+00
2.680825035763744868e+00,4.964928049529231391e-01,2.941453735516915913e+00,2.939012859073573125e+00
3.156676993027123856e+01,4.269323033773176346e-01,1.710686729948840412e+00,1.705986194230949771e+00
2.329779845453272102e+00,6.368568019495044474e-01,3.117535512912485096e+00,3.122257819639491228e+00
2.227399207797207126e+01,8.767995542417008625e-01,2.110664732256866127e+00,2.110013414209369831e+00
1.009975721288083772e+00,2.190817542574947652e-01,3.109388297306915572e+00,3.108947502059109524e+00
1.624444616596368629e+00,5.029393787062809151e-01,3.166320597149333338e+00,3.186372664258172893e+00
2.748523870518392531e+00,2.985714190362170894e-01,2.779772079979837773e+00,2.780363101539907511e+00
3.136245723484335501e-01,7.791583683544204275e-01,4.013286680113327343e+00,4.001695114599925773e+00
1.016142398328087282e+00,2.006791486186760010e-01,3.091667957153255486e+00,3.082446579890834482e+00
1.010060131858044441e+00,6.036911208867666856e-01,3.440264041165022935e+00,3.432634568161640587e+00
5.423536042375327604e+00,2.797081283516617001e-01,2.428483952966110859e+00,2.412322530185068814e+00
2.577008089660466905e-01,7.664553149086296147e-01,4.062360855826563366e+00,4.073227714285799550e+00
1.960094561286759429e+01,5.068142849738606348e-02,1.676494973497141938e+00,1.695105268667815190e+00
