t,N,D,Phi,dN_dt,dN_dt_noisy
4.236847369473895242e+01,7.543850538895697355e+03,3.474156972452415175e+02,1.105150748079089773e+01,-1.883844472196710740e+01,-2.049536716224111643e+01
4.237847569513903068e+01,7.543662124005900296e+03,3.474171717995394602e+02,1.105180880260853016e+01,-1.883699874749379433e+01,-2.005659791152218219e+01
4.238847769553910894e+01,7.543473723568792593e+03,3.474186422023273053e+02,1.105210978606565675e+01,-1.883555461008489829e+01,-1.852144847887526780e+01
4.239847969593918720e+01,7.543285337566015187e+03,3.474201084578363634e+02,1.105241043137082535e+01,-1.883411230823480764e+01,-1.777169226647238531e+01
4.240848169633927256e+01,7.543096965979223569e+03,3.474215705702931700e+02,1.105271073873243104e+01,-1.883267184043882025e+01,-2.289740171189848539e+01
4.241848369673935082e+01,7.542908608790088692e+03,3.474230285439192585e+02,1.105301070835873034e+01,-1.883123320519405297e+01,-1.945990125924116043e+01
4.242848569713942908e+01,7.542720265980300610e+03,3.474244823829314441e+02,1.105331034045783412e+01,-1.882979640099898688e+01,-1.748138142491041691e+01
4.243848769753950734e+01,7.542531937531561198e+03,3.474259320915415401e+02,1.105360963523770401e+01,-1.882836142635358101e+01,-1.896753527363243208e+01
4.244848969793959270e+01,7.542343623425591431e+03,3.474273776739564710e+02,1.105390859290616490e+01,-1.882692827975876071e+01,-2.086087783404354923e+01
4.245849169833967096e+01,7.542155323644126838e+03,3.474288191343782728e+02,1.105420721367088710e+01,-1.882549695971766823e+01,-2.068325735152016875e+01
4.246849369873974922e+01,7.541967038168920226e+03,3.474302564770042068e+02,1.105450549773940594e+01,-1.882406746473418480e+01,-1.529357873643929899e+01
4.247849569913982748e+01,7.541778766981739864e+03,3.474316897060264182e+02,1.105480344531910397e+01,-1.882263979331378323e+01,-2.185114432937801965e+01
4.248849769953991284e+01,7.541590510064368573e+03,3.474331188256324481e+02,1.105510105661722520e+01,-1.882121394396347114e+01,-1.933218402117404722e+01
4.249849969993999110e+01,7.541402267398607364e+03,3.474345438400047215e+02,1.105539833184086440e+01,-1.881978991519150668e+01,-1.701627912476439164e+01
4.250850170034006936e+01,7.541214038965855252e+03,3.474359647534677720e+02,1.105569527120005624e+01,-1.881836770547391779e+01,-2.266441463268180456e+01
4.251850370074014762e+01,7.541025824746285252e+03,3.474373815707782569e+02,1.105599187491389301e+01,-1.881694731318827962e+01,-1.732596752957163133e+01
4.252850570114023299e+01,7.540837624721648353e+03,3.474387942961350859e+02,1.105628814318974484e+01,-1.881552873683966709e+01,-2.178374677251995806e+01
4.253850770154031125e+01,7.540649438873891086e+03,3.474402029336680471e+02,1.105658407623349504e+01,-1.881411197494952603e+01,-1.665785842748706003e+01
4.254850970194038950e+01,7.540461267184976350e+03,3.474416074875034042e+02,1.105687967425090612e+01,-1.881269702604026861e+01,-1.334545103124546728e+01
4.255851170234046776e+01,7.540273109636877052e+03,3.474430079617634988e+02,1.105717493744761271e+01,-1.881128388863589862e+01,-2.117837660101739772e+01
4.256851370274055313e+01,7.540084966211580650e+03,3.474444043605667503e+02,1.105746986602913040e+01,-1.880987256126081775e+01,-1.881057762060061833e+01
4.257851570314063139e+01,7.539896836891087332e+03,3.474457966880279400e+02,1.105776446020084514e+01,-1.880846304244170142e+01,-1.793961819877755559e+01
4.258851770354070965e+01,7.539708721657410024e+03,3.474471849482579273e+02,1.105805872016802738e+01,-1.880705533070522506e+01,-1.981372450001809327e+01
4.259851970394078791e+01,7.539520620492576199e+03,3.474485691453637628e+02,1.105835264613581437e+01,-1.880564942458011046e+01,-1.757939947533798630e+01
4.260852170434087327e+01,7.539332533378623339e+03,3.474499492834486887e+02,1.105864623830922433e+01,-1.880424532259587522e+01,-2.009639920527247625e+01
4.261852370474095153e+01,7.539144460297606201e+03,3.474513253666121955e+02,1.105893949689315470e+01,-1.880284302328317381e+01,-1.980150590819289746e+01
4.262852570514102979e+01,7.538956401231588643e+03,3.474526973989498515e+02,1.105923242209237145e+01,-1.880144252517402492e+01,-2.030279084695312264e+01
4.263852770554110805e+01,7.538768356162650889e+03,3.474540653845534735e+02,1.105952501411152511e+01,-1.880004382680152730e+01,-1.877261682099705808e+01
4.264852970594119341e+01,7.538580325072883170e+03,3.474554293275110695e+02,1.105981727315513652e+01,-1.879864692669980286e+01,-1.772031932830430634e+01
4.265853170634127167e+01,7.538392307944390268e+03,3.474567892319067823e+02,1.106010919942760218e+01,-1.879725182340428091e+01,-1.672293631786844159e+01
4.266853370674134993e+01,7.538204304759291517e+03,3.474581451018209464e+02,1.106040079313320135e+01,-1.879585851545175501e+01,-1.888509900193893287e+01
4.267853570714142819e+01,7.538016315499718075e+03,3.474594969413301442e+02,1.106069205447608361e+01,-1.879446700137981452e+01,-2.081040156088785764e+01
4.268853770754151356e+01,7.537828340147812014e+03,3.474608447545070931e+02,1.106098298366027599e+01,-1.879307727972758357e+01,-1.963483580010833052e+01
4.269853970794159181e+01,7.537640378685731775e+03,3.474621885454207018e+02,1.106127358088968116e+01,-1.879168934903509580e+01,-1.969895172321343324e+01
4.270854170834167007e+01,7.537452431095646716e+03,3.474635283181360137e+02,1.106156384636808276e+01,-1.879030320784335117e+01,-1.945087145439957510e+01
4.271854370874174833e+01,7.537264497359741654e+03,3.474648640767143206e+02,1.106185378029913302e+01,-1.878891885469522549e+01,-1.750207362288787749e+01
4.272854570914183370e+01,7.537076577460211411e+03,3.474661958252131626e+02,1.106214338288636512e+01,-1.878753628813393561e+01,-1.894848284455446219e+01
4.273854770954191196e+01,7.536888671379267180e+03,3.474675235676860439e+02,1.106243265433318967e+01,-1.878615550670480161e+01,-1.848378233101072965e+01
4.274854970994199022e+01,7.536700779099129250e+03,3.474688473081828874e+02,1.106272159484288942e+01,-1.878477650895337092e+01,-1.856962220968885191e+01
4.275855171034206847e+01,7.536512900602035188e+03,3.474701670507496374e+02,1.106301020461862450e+01,-1.878339929342672576e+01,-1.885357504184672806e+01
4.276855371074215384e+01,7.536325035870231659e+03,3.474714827994285429e+02,1.106329848386343429e+01,-1.878202385867342628e+01,-1.961963684634358529e+01
4.277855571114223210e+01,7.536137184885982606e+03,3.474727945582579309e+02,1.106358643278023024e+01,-1.878065020324282841e+01,-1.721673056677255786e+01
4.278855771154231036e+01,7.535949347631561977e+03,3.474741023312724337e+02,1.106387405157180304e+01,-1.877927832568548183e+01,-1.885587106580759809e+01
4.279855971194238862e+01,7.535761524089257364e+03,3.474754061225027044e+02,1.106416134044081900e+01,-1.877790822455312991e+01,-1.890352193432858030e+01
4.280856171234247398e+01,7.535573714241369089e+03,3.474767059359757582e+02,1.106444829958981657e+01,-1.877653989839916449e+01,-2.092274804562564583e+01
4.281856371274255224e+01,7.535385918070212938e+03,3.474780017757146311e+02,1.106473492922121871e+01,-1.877517334577726160e+01,-2.009146084690153700e+01
4.282856571314263050e+01,7.535198135558115609e+03,3.474792936457386077e+02,1.106502122953731515e+01,-1.877380856524302999e+01,-1.988445936096337263e+01
4.283856771354270876e+01,7.535010366687416536e+03,3.474805815500632775e+02,1.106530720074028018e+01,-1.877244555535276049e+01,-1.755236703421147482e+01
4.284856971394278702e+01,7.534822611440468791e+03,3.474818654927001944e+02,1.106559284303215662e+01,-1.877108431466416505e+01,-2.219880089758760278e+01
4.285857171434287238e+01,7.534634869799640001e+03,3.474831454776572741e+02,1.106587815661487184e+01,-1.876972484173603561e+01,-1.723520745226569773e+01
4.286857371474295064e+01,7.534447141747308706e+03,3.474844215089385102e+02,1.106616314169022175e+01,-1.876836713512841470e+01,-1.845326812520398008e+01
4.287857571514302890e+01,7.534259427265867998e+03,3.474856935905441446e+02,1.106644779845988147e+01,-1.876701119340225432e+01,-2.012460044055179864e+01
4.288857771554310716e+01,7.534071726337722794e+03,3.474869617264704971e+02,1.106673212712540533e+01,-1.876565701512015494e+01,-2.040826131600212534e+01
4.289857971594319253e+01,7.533884038945292559e+03,3.474882259207103061e+02,1.106701612788821798e+01,-1.876430459884545598e+01,-1.768862111639941759e+01
4.290858171634327078e+01,7.533696365071008586e+03,3.474894861772521608e+02,1.106729980094962684e+01,-1.876295394314274745e+01,-1.827671691069922488e+01
4.291858371674334904e+01,7.533508704697315807e+03,3.474907425000811259e+02,1.106758314651080788e+01,-1.876160504657781303e+01,-2.266869381197558297e+01
4.292858571714342730e+01,7.533321057806671888e+03,3.474919948931782869e+02,1.106786616477281804e+01,-1.876025790771791435e+01,-2.008599787406359738e+01
4.293858771754351267e+01,7.533133424381548139e+03,3.474932433605209781e+02,1.106814885593659348e+01,-1.875891252513088148e+01,-2.053804541785715543e+01
4.294858971794359093e+01,7.532945804404428600e+03,3.474944879060827247e+02,1.106843122020294068e+01,-1.875756889738619293e+01,-1.884794437087130703e+01
4.295859171834366919e+01,7.532758197857810956e+03,3.474957285338331303e+02,1.106871325777254356e+01,-1.875622702305423672e+01,-1.997579826970996564e+01
4.296859371874374744e+01,7.532570604724203804e+03,3.474969652477381601e+02,1.106899496884596346e+01,-1.875488690070676512e+01,-1.778485667428334693e+01
4.297859571914383281e+01,7.532383024986132114e+03,3.474981980517598572e+02,1.106927635362363915e+01,-1.875354852891655355e+01,-1.974478777906024973e+01
4.298859771954391107e+01,7.532195458626131767e+03,3.474994269498563426e+02,1.106955741230588153e+01,-1.875221190625751433e+01,-1.925218463231430377e+01
4.299859971994398933e+01,7.532007905626751381e+03,3.475006519459822130e+02,1.106983814509288422e+01,-1.875087703130486716e+01,-1.621807956147435803e+01
4.300860172034406759e+01,7.531820365970555031e+03,3.475018730440879153e+02,1.107011855218471119e+01,-1.874954390263496862e+01,-1.917860522381456434e+01
4.301860372074415295e+01,7.531632839640116799e+03,3.475030902481203157e+02,1.107039863378130207e+01,-1.874821251882502793e+01,-1.969309427112337829e+01
4.302860572114423121e+01,7.531445326618027138e+03,3.475043035620224146e+02,1.107067839008247923e+01,-1.874688287845395962e+01,-1.862292724116423415e+01
4.303860772154430947e+01,7.531257826886885596e+03,3.475055129897332904e+02,1.107095782128793537e+01,-1.874555498010153087e+01,-2.129297459358860323e+01
4.304860972194438773e+01,7.531070340429308999e+03,3.475067185351883268e+02,1.107123692759724065e+01,-1.874422882234864574e+01,-2.189047850442323195e+01
4.305861172234447309e+01,7.530882867227924180e+03,3.475079202023190419e+02,1.107151570920984263e+01,-1.874290440377734512e+01,-1.876052919623083426e+01
4.306861372274455135e+01,7.530695407265372523e+03,3.475091179950530886e+02,1.107179416632506452e+01,-1.874158172297114788e+01,-1.988231638230539033e+01
4.307861572314462961e+01,7.530507960524307236e+03,3.475103119173144819e+02,1.107207229914210522e+01,-1.874026077851436867e+01,-2.156318351981443016e+01
4.308861772354470787e+01,7.530320526987396988e+03,3.475115019730232007e+02,1.107235010786004104e+01,-1.873894156899274321e+01,-1.686079925146973579e+01
4.309861972394479324e+01,7.530133106637321362e+03,3.475126881660955291e+02,1.107262759267782393e+01,-1.873762409299285991e+01,-1.734502486389205700e+01
4.310862172434487150e+01,7.529945699456772672e+03,3.475138705004439430e+02,1.107290475379427974e+01,-1.873630834910278509e+01,-1.826921675830596214e+01
4.311862372474494975e+01,7.529758305428459607e+03,3.475150489799769957e+02,1.107318159140811353e+01,-1.873499433591172192e+01,-1.978459777926989105e+01
4.312862572514502801e+01,7.529570924535099039e+03,3.475162236085995460e+02,1.107345810571790778e+01,-1.873368205200978309e+01,-1.911858483451440804e+01
4.313862772554511338e+01,7.529383556759425119e+03,3.475173943902125870e+02,1.107373429692211531e+01,-1.873237149598855922e+01,-1.987098802422583432e+01
4.314862972594519164e+01,7.529196202084182914e+03,3.475185613287132469e+02,1.107401016521907167e+01,-1.873106266644072093e+01,-1.700431615244146499e+01
4.315863172634526990e+01,7.529008860492131134e+03,3.475197244279949587e+02,1.107428571080698454e+01,-1.872975556195979152e+01,-2.159701773412554715e+01
4.316863372674534816e+01,7.528821531966042130e+03,3.475208836919472333e+02,1.107456093388393903e+01,-1.872845018114082905e+01,-1.818093314094224056e+01
4.317863572714543352e+01,7.528634216488700076e+03,3.475220391244558300e+02,1.107483583464789767e+01,-1.872714652258008527e+01,-1.868843770201214838e+01
4.318863772754551178e+01,7.528446914042902790e+03,3.475231907294026428e+02,1.107511041329669688e+01,-1.872584458487443726e+01,-2.098540475441318165e+01
4.319863972794559004e+01,7.528259624611461732e+03,3.475243385106657001e+02,1.107538467002805049e+01,-1.872454436662280841e+01,-1.748570066668187906e+01
4.320864172834566830e+01,7.528072348177201093e+03,3.475254824721193927e+02,1.107565860503954802e+01,-1.872324586642434952e+01,-1.940125916827314967e+01
4.321864372874575366e+01,7.527885084722956890e+03,3.475266226176341320e+02,1.107593221852865639e+01,-1.872194908287997350e+01,-1.498264306571786086e+01
4.322864572914583192e+01,7.527697834231580600e+03,3.475277589510765779e+02,1.107620551069271819e+01,-1.872065401459155964e+01,-1.637185321321087628e+01
4.323864772954591018e+01,7.527510596685935525e+03,3.475288914763095818e+02,1.107647848172894989e+01,-1.871936066016235145e+01,-1.882911925353072036e+01
4.324864972994598844e+01,7.527323372068897697e+03,3.475300201971921297e+02,1.107675113183444893e+01,-1.871806901819644509e+01,-1.946897685751680740e+01
4.325865173034607380e+01,7.527136160363356794e+03,3.475311451175793991e+02,1.107702346120618486e+01,-1.871677908729907358e+01,-2.007926094827912777e+01
4.326865373074615206e+01,7.526948961552215223e+03,3.475322662413228159e+02,1.107729547004100468e+01,-1.871549086607706158e+01,-2.015593940554954600e+01
4.327865573114623032e+01,7.526761775618388128e+03,3.475333835722699405e+02,1.107756715853563279e+01,-1.871420435313780217e+01,-1.808243234864105986e+01
4.328865773154630858e+01,7.526574602544804293e+03,3.475344971142644681e+02,1.107783852688666748e+01,-1.871291954709062111e+01,-2.157797024839532085e+01
4.329865973194639395e+01,7.526387442314406144e+03,3.475356068711464559e+02,1.107810957529058449e+01,-1.871163644654524205e+01,-1.676842167344398504e+01
4.330866173234647221e+01,7.526200294910148841e+03,3.475367128467519251e+02,1.107838030394373696e+01,-1.871035505011292344e+01,-1.731283628823450016e+01
4.331866373274655047e+01,7.526013160314999368e+03,3.475378150449132022e+02,1.107865071304235194e+01,-1.870907535640600372e+01,-1.897614191998501809e+01
4.332866573314662872e+01,7.525826038511938350e+03,3.475389134694588051e+02,1.107892080278253388e+01,-1.870779736403807192e+01,-1.720763173296075976e+01
4.333866773354671409e+01,7.525638929483960965e+03,3.475400081242133297e+02,1.107919057336026469e+01,-1.870652107162379707e+01,-1.411077059955363566e+01
4.334866973394679235e+01,7.525451833214074213e+03,3.475410990129977336e+02,1.107946002497139837e+01,-1.870524647777898508e+01,-1.811101832872734718e+01
4.335867173434687061e+01,7.525264749685298739e+03,3.475421861396289387e+02,1.107972915781166989e+01,-1.870397358112069242e+01,-1.526508379549029648e+01
4.336867373474694887e+01,7.525077678880666099e+03,3.475432695079202858e+02,1.107999797207668813e+01,-1.870270238026694187e+01,-1.928913272394174783e+01
4.337867573514703423e+01,7.524890620783224222e+03,3.475443491216810799e+02,1.108026646796193759e+01,-1.870143287383729103e+01,-1.991331130209296774e+01
4.338867773554711249e+01,7.524703575376032859e+03,3.475454249847169876e+02,1.108053464566278024e+01,-1.870016506045197957e+01,-1.669674017378931907e+01
4.339867973594719075e+01,7.524516542642163586e+03,3.475464971008296970e+02,1.108080250537445544e+01,-1.869889893873272513e+01,-2.252980561376993052e+01
4.340868173634726901e+01,7.524329522564701620e+03,3.475475654738172580e+02,1.108107004729207468e+01,-1.869763450730249588e+01,-1.677841099554344240e+01
4.341868373674735437e+01,7.524142515126746730e+03,3.475486301074737980e+02,1.108133727161062865e+01,-1.869637176478499896e+01,-1.869800960714421478e+01
4.342868573714743263e+01,7.523955520311410510e+03,3.475496910055895796e+02,1.108160417852498547e+01,-1.869511070980547629e+01,-1.965570663610962043e+01
4.343868773754751089e+01,7.523768538101818194e+03,3.475507481719511702e+02,1.108187076822988537e+01,-1.869385134099019297e+01,-1.852200927014734333e+01
4.344868973794758915e+01,7.523581568481106842e+03,3.475518016103412151e+02,1.108213704091994778e+01,-1.869259365696666464e+01,-1.846990505872511079e+01
