t,q,n,s,dq_dt,dq_dt_noisy
7.729545909181837260e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.269102763989054882e-07,0.000000000000000000e+00,3.860460601773909803e-03
7.731546309261852912e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.260044851116554355e-07,0.000000000000000000e+00,-8.550523020752534000e-05
7.733546709341868564e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.251022769345205666e-07,0.000000000000000000e+00,-1.549384815258456875e-06
7.735547109421884215e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.242036365007797389e-07,0.000000000000000000e+00,-2.582334197521572814e-03
7.737547509501901288e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.233085485031230714e-07,0.000000000000000000e+00,-3.400022094588035261e-03
7.739547909581916940e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.224169976936537710e-07,0.000000000000000000e+00,1.698784151701157119e-03
7.741548309661932592e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.215289688838848239e-07,0.000000000000000000e+00,-5.622740434789133719e-04
7.743548709741948244e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.206444466896643406e-07,0.000000000000000000e+00,9.417843147055306044e-04
7.745549109821965317e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.197634153652607806e-07,0.000000000000000000e+00,2.209760249002651680e-03
7.747549509901980969e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.188858621044405068e-07,0.000000000000000000e+00,-5.151671524413178709e-03
7.749549909981996620e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.180117745381744609e-07,0.000000000000000000e+00,-3.140840493807031501e-03
7.751550310062012272e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.171411403241914615e-07,0.000000000000000000e+00,-2.054910237643732453e-03
7.753550710142029345e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.162739471469771450e-07,0.000000000000000000e+00,5.964621819626183359e-04
7.755551110222044997e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.154101827177763478e-07,0.000000000000000000e+00,1.992576432212599287e-03
7.757551510302060649e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.145498347745894540e-07,0.000000000000000000e+00,-3.146695195918814292e-03
7.759551910382076301e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.136928910821747771e-07,0.000000000000000000e+00,-7.216050689224736856e-04
7.761552310462093374e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.128393394320475014e-07,0.000000000000000000e+00,-4.025011355951095093e-04
7.763552710542109025e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.119891676424818791e-07,0.000000000000000000e+00,-4.072041228053499139e-04
7.765553110622124677e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.111423635585077891e-07,0.000000000000000000e+00,4.554312434466263777e-03
7.767553510702140329e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.102989150519130929e-07,0.000000000000000000e+00,-2.281232033744696932e-03
7.769553910782157402e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.094588100212423906e-07,0.000000000000000000e+00,3.999557336919666258e-04
7.771554310862173054e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.086220363917994822e-07,0.000000000000000000e+00,-6.964369276382480038e-03
7.773554710942188706e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.077885821156437153e-07,0.000000000000000000e+00,-4.210470897986670060e-04
7.775555111022204358e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.069584351715923935e-07,0.000000000000000000e+00,2.667334123993388628e-04
7.777555511102221431e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.061315835652196910e-07,0.000000000000000000e+00,2.011065727961658216e-03
7.779555911182237082e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.053080153288588239e-07,0.000000000000000000e+00,-1.605559610097935823e-03
7.781556311262252734e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.044877185215986609e-07,0.000000000000000000e+00,-1.744145915557840376e-03
7.783556711342268386e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.036706812292860273e-07,0.000000000000000000e+00,-3.673728322275052367e-03
7.785557111422285459e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.028568915645245129e-07,0.000000000000000000e+00,-1.574626073681827327e-03
7.787557511502301111e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.020463376666768552e-07,0.000000000000000000e+00,6.991042268973516466e-03
7.789557911582316763e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.012390077018614182e-07,0.000000000000000000e+00,-5.177453190490050212e-03
7.791558311662332414e+01,8.000000000000000444e-01,2.613470767110078197e-01,-2.004348898629545218e-07,0.000000000000000000e+00,-5.152943096805477803e-03
7.793558711742349487e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.996339723695892513e-07,0.000000000000000000e+00,2.057820400747819287e-04
7.795559111822365139e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.988362434681577859e-07,0.000000000000000000e+00,-2.891354769780221396e-03
7.797559511902380791e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.980416914318080377e-07,0.000000000000000000e+00,3.619869397319270318e-03
7.799559911982396443e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.972503045604457688e-07,0.000000000000000000e+00,-4.564072617769852382e-03
7.801560312062413516e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.964620711807335594e-07,0.000000000000000000e+00,4.830489762792162210e-03
7.803560712142429168e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.956769796460931367e-07,0.000000000000000000e+00,-1.398985444471067532e-03
7.805561112222444820e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.948950183367018020e-07,0.000000000000000000e+00,-5.013718993792897274e-03
7.807561512302460471e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.941161756594948653e-07,0.000000000000000000e+00,-6.691839082898113494e-03
7.809561912382477544e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.933404400481644283e-07,0.000000000000000000e+00,-2.766922520618309098e-03
7.811562312462493196e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.925677999631616339e-07,0.000000000000000000e+00,-2.010108749428382666e-03
7.813562712542508848e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.917982438916933311e-07,0.000000000000000000e+00,1.003348566664515051e-03
7.815563112622524500e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.910317603477242724e-07,0.000000000000000000e+00,-3.922251642120557109e-03
7.817563512702541573e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.902683378719760807e-07,0.000000000000000000e+00,9.021852158974131078e-03
7.819563912782557225e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.895079650319293676e-07,0.000000000000000000e+00,2.433745294564795478e-03
7.821564312862572876e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.887506304218204771e-07,0.000000000000000000e+00,-6.221496506123524138e-04
7.823564712942588528e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.879963226626436831e-07,0.000000000000000000e+00,-1.724549719022660122e-03
7.825565113022604180e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.872450304021505537e-07,0.000000000000000000e+00,7.986939510578059190e-03
7.827565513102621253e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.864967423148496601e-07,0.000000000000000000e+00,-2.342175405472420556e-03
7.829565913182636905e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.857514471020084032e-07,0.000000000000000000e+00,2.206486765797763868e-03
7.831566313262652557e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.850091334916499959e-07,0.000000000000000000e+00,4.371865504483858286e-03
7.833566713342668208e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.842697902385555808e-07,0.000000000000000000e+00,-2.825624739149239749e-03
7.835567113422685281e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.835334061242630918e-07,0.000000000000000000e+00,1.702768685443615832e-03
7.837567513502700933e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.827999699570695043e-07,0.000000000000000000e+00,-1.523198941844773743e-03
7.839567913582716585e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.820694705720274997e-07,0.000000000000000000e+00,4.125195444329935596e-03
7.841568313662732237e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.813418968309476891e-07,0.000000000000000000e+00,4.324441246835936288e-03
7.843568713742749310e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.806172376223975810e-07,0.000000000000000000e+00,1.611077850810443404e-03
7.845569113822764962e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.798954818617035132e-07,0.000000000000000000e+00,4.683874470814748821e-04
7.847569513902780614e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.791766184909477153e-07,0.000000000000000000e+00,-3.661177235384700281e-03
7.849569913982796265e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.784606364789703199e-07,0.000000000000000000e+00,7.321961519800516960e-03
7.851570314062813338e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.777475248213682510e-07,0.000000000000000000e+00,4.527709812836787882e-03
7.853570714142828990e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.770372725404973945e-07,0.000000000000000000e+00,2.158911661372919875e-03
7.855571114222844642e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.763298686854694484e-07,0.000000000000000000e+00,4.492277218118389918e-03
7.857571514302860294e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.756253023321540140e-07,0.000000000000000000e+00,6.222985648493096838e-05
7.859571914382877367e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.749235625831775366e-07,0.000000000000000000e+00,-3.344816564716404737e-03
7.861572314462893019e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.742246385679253974e-07,0.000000000000000000e+00,2.832415450518801104e-03
7.863572714542908670e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.735285194425387364e-07,0.000000000000000000e+00,-2.882232641603419462e-03
7.865573114622924322e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.728351943899166762e-07,0.000000000000000000e+00,-1.581271334703357673e-03
7.867573514702941395e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.721446526197151839e-07,0.000000000000000000e+00,2.267203101973958978e-03
7.869573914782957047e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.714568833683490561e-07,0.000000000000000000e+00,-4.700709643747137158e-03
7.871574314862972699e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.707718758989889808e-07,0.000000000000000000e+00,9.709695572480254132e-05
7.873574714942988351e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.700896195015635228e-07,0.000000000000000000e+00,-8.738945098780739580e-04
7.875575115023005424e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.694101034927581706e-07,0.000000000000000000e+00,-3.474740499232826553e-03
7.877575515103021075e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.687333172160171893e-07,0.000000000000000000e+00,-3.626371799189640008e-03
7.879575915183036727e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.680592500415407621e-07,0.000000000000000000e+00,-6.457654793520515094e-04
7.881576315263052379e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.673878913662869487e-07,0.000000000000000000e+00,-8.766089670653886721e-04
7.883576715343069452e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.667192306139707327e-07,0.000000000000000000e+00,4.886555771331822307e-04
7.885577115423085104e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.660532572350658743e-07,0.000000000000000000e+00,-4.482155985156000000e-03
7.887577515503100756e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.653899607068020250e-07,0.000000000000000000e+00,2.600857115013073214e-04
7.889577915583116408e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.647293305331667133e-07,0.000000000000000000e+00,-3.783698578024379932e-03
7.891578315663133480e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.640713562449044706e-07,0.000000000000000000e+00,-2.424153977628399313e-03
7.893578715743149132e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.634160273995184728e-07,0.000000000000000000e+00,2.910775088431259705e-03
7.895579115823164784e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.627633335812679195e-07,0.000000000000000000e+00,-2.037380557069441451e-03
7.897579515903180436e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.621132644011698340e-07,0.000000000000000000e+00,-1.481021234477250016e-03
7.899579915983197509e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.614658094969981634e-07,0.000000000000000000e+00,-2.440499887932867044e-03
7.901580316063213161e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.608209585332856581e-07,0.000000000000000000e+00,-2.495322979445775745e-05
7.903580716143228813e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.601787012013209332e-07,0.000000000000000000e+00,2.510822241329686930e-03
7.905581116223244464e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.595390272191505336e-07,0.000000000000000000e+00,-1.045885082224754003e-03
7.907581516303261537e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.589019263315779280e-07,0.000000000000000000e+00,1.998390458971512334e-03
7.909581916383277189e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.582673883101653086e-07,0.000000000000000000e+00,-3.912989260601935394e-03
7.911582316463292841e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.576354029532307858e-07,0.000000000000000000e+00,1.387411882336659101e-03
7.913582716543308493e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.570059600858503993e-07,0.000000000000000000e+00,-3.278136400797206041e-04
7.915583116623325566e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.563790495598571394e-07,0.000000000000000000e+00,2.208437447454182211e-04
7.917583516703341218e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.557546612538426141e-07,0.000000000000000000e+00,-2.774912281593159852e-03
7.919583916783356869e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.551327850731545079e-07,0.000000000000000000e+00,-1.848981229380803172e-03
7.921584316863372521e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.545134109498983029e-07,0.000000000000000000e+00,9.256772196647509825e-04
7.923584716943389594e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.538965288429364577e-07,0.000000000000000000e+00,-3.544704132625422013e-03
7.925585117023405246e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.532821287378901019e-07,0.000000000000000000e+00,2.312080298399968141e-03
7.927585517103420898e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.526702006471363621e-07,0.000000000000000000e+00,-1.316823399393694501e-03
7.929585917183436550e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.520607346098102949e-07,0.000000000000000000e+00,1.359485279473303127e-03
7.931586317263453623e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.514537206918038009e-07,0.000000000000000000e+00,-3.388024902172666764e-03
7.933586717343469275e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.508491489857674518e-07,0.000000000000000000e+00,-4.871798610879477312e-03
7.935587117423484926e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.502470096111079753e-07,0.000000000000000000e+00,1.921204932794782312e-03
7.937587517503500578e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.496472927139897903e-07,0.000000000000000000e+00,2.058854295014876396e-03
7.939587917583517651e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.490499884673343722e-07,0.000000000000000000e+00,-1.282602978123899783e-04
7.941588317663533303e+01,8.000000000000000444e-01,2.613470767110078197e-01,-1.484550870708217609e-07,0.000000000000000000e+00,1.964026988070709245e-03
