t,C,S_ads,theta_occ,dC_dt,dC_dt_noisy
4.085477095419083327e+01,1.625100720799929377e+01,1.787705882128947721e+01,2.757960715530274332e-01,-2.903452129592762887e-01,-1.765180337040893332e-01
4.086457291458291508e+01,1.624816117315252484e+01,1.787476752972196437e+01,2.757717191105178989e-01,-2.903623245181972123e-01,-2.255869954907250563e-01
4.087437487497498978e+01,1.624531497043498618e+01,1.787247612723794532e+01,2.757473656577412169e-01,-2.903794598943889582e-01,-4.238567817707385998e-01
4.088417683536707159e+01,1.624246859961040457e+01,1.787018461359654964e+01,2.757230111910062842e-01,-2.903966190686553261e-01,-1.841875231959843040e-01
4.089397879575914629e+01,1.623962206044281942e+01,1.786789298855684294e+01,2.756986557066241073e-01,-2.904138020218951510e-01,8.877028412146414915e-01
4.090378075615122810e+01,1.623677535269654371e+01,1.786560125187781978e+01,2.756742992009075799e-01,-2.904310087350925329e-01,9.918316635762697286e-02
4.091358271654330281e+01,1.623392847613618173e+01,1.786330940331839656e+01,2.756499416701718164e-01,-2.904482391893239424e-01,-1.212782676779295521e+00
4.092338467693538462e+01,1.623108143052662911e+01,1.786101744263742219e+01,2.756255831107337073e-01,-2.904654933657591087e-01,3.562789126265099027e-01
4.093318663732746643e+01,1.622823421563307278e+01,1.785872536959367451e+01,2.756012235189122528e-01,-2.904827712456565791e-01,-2.230905122481161573e-01
4.094298859771954113e+01,1.622538683122098391e+01,1.785643318394586387e+01,2.755768628910283957e-01,-2.905000728103663832e-01,-8.032012404562516306e-01
4.095279055811162294e+01,1.622253927705611787e+01,1.785414088545261890e+01,2.755525012234051885e-01,-2.905173980413291446e-01,3.773143693334610749e-01
4.096259251850369765e+01,1.621969155290452846e+01,1.785184847387250784e+01,2.755281385123675708e-01,-2.905347469200751931e-01,-3.343804618141901219e-01
4.097239447889577946e+01,1.621684365853255372e+01,1.784955594896401365e+01,2.755037747542425919e-01,-2.905521194282316699e-01,2.139968138134320519e-01
4.098219643928785416e+01,1.621399559370682297e+01,1.784726331048556958e+01,2.754794099453591882e-01,-2.905695155475109814e-01,-6.014858038386710071e-01
4.099199839967993597e+01,1.621114735819424268e+01,1.784497055819551292e+01,2.754550440820483503e-01,-2.905869352597152400e-01,2.338861625669866884e-01
4.100180036007201068e+01,1.620829895176202839e+01,1.784267769185212771e+01,2.754306771606431781e-01,-2.906043785467415930e-01,-4.356846103071216891e-01
4.101160232046409249e+01,1.620545037417766565e+01,1.784038471121361979e+01,2.754063091774785477e-01,-2.906218453905760057e-01,1.839800298609894358e-01
4.102140428085616719e+01,1.620260162520894198e+01,1.783809161603812043e+01,2.753819401288916113e-01,-2.906393357732994787e-01,1.149343676650017021e-01
4.103120624124824900e+01,1.619975270462391848e+01,1.783579840608369338e+01,2.753575700112212976e-01,-2.906568496770756127e-01,-8.707358186851461568e-01
4.104100820164032370e+01,1.619690361219096175e+01,1.783350508110833488e+01,2.753331988208086445e-01,-2.906743870841612676e-01,-1.108012571073314356e-01
4.105081016203240551e+01,1.619405434767871554e+01,1.783121164086995947e+01,2.753088265539966328e-01,-2.906919479769136672e-01,-5.953748912605866250e-02
4.106061212242448022e+01,1.619120491085612201e+01,1.782891808512642129e+01,2.752844532071304084e-01,-2.907095323377681950e-01,-3.246340087558272636e-01
4.107041408281656203e+01,1.618835530149239688e+01,1.782662441363549277e+01,2.752600787765568935e-01,-2.907271401492561580e-01,-1.185632054827125303e+00
4.108021604320863673e+01,1.618550551935706494e+01,1.782433062615488595e+01,2.752357032586251195e-01,-2.907447713940012335e-01,-1.545045666761920844e-01
4.109001800360071854e+01,1.618265556421991747e+01,1.782203672244223114e+01,2.752113266496862276e-01,-2.907624260547159167e-01,-4.549784893511278350e-01
4.109981996399279325e+01,1.617980543585105480e+01,1.781974270225509471e+01,2.751869489460931351e-01,-2.907801041142032972e-01,3.027319460710570231e-01
4.110962192438487506e+01,1.617695513402084728e+01,1.781744856535096488e+01,2.751625701442009242e-01,-2.907978055553579466e-01,-8.273760820838552688e-01
4.111942388477694976e+01,1.617410465849997436e+01,1.781515431148726236e+01,2.751381902403667312e-01,-2.908155303611668074e-01,1.961041454260316619e-01
4.112922584516903157e+01,1.617125400905938193e+01,1.781285994042134035e+01,2.751138092309494687e-01,-2.908332785147003108e-01,-2.269026495531512588e-01
4.113902780556110628e+01,1.616840318547032851e+01,1.781056545191047391e+01,2.750894271123102697e-01,-2.908510499991310283e-01,9.761642013382476613e-01
4.114882976595318809e+01,1.616555218750433554e+01,1.780827084571186703e+01,2.750650438808122100e-01,-2.908688447977114677e-01,-7.992610962026512889e-01
4.115863172634526990e+01,1.616270101493323352e+01,1.780597612158265619e+01,2.750406595328202530e-01,-2.908866628937936127e-01,1.825642983995937052e-01
4.116843368673734460e+01,1.615984966752913365e+01,1.780368127927991040e+01,2.750162740647016379e-01,-2.909045042708111595e-01,-5.628485921733115127e-01
4.117823564712942641e+01,1.615699814506443488e+01,1.780138631856060982e+01,2.749918874728252693e-01,-2.909223689122963918e-01,-7.699608624009918190e-01
4.118803760752150112e+01,1.615414644731183103e+01,1.779909123918168845e+01,2.749674997535622722e-01,-2.909402568018677471e-01,2.424585849901125245e-01
4.119783956791358293e+01,1.615129457404429303e+01,1.779679604089998435e+01,2.749431109032857146e-01,-2.909581679232360329e-01,6.085812066461970815e-03
4.120764152830565763e+01,1.614844252503509381e+01,1.779450072347227874e+01,2.749187209183707181e-01,-2.909761022602035396e-01,2.287889610190251277e-01
4.121744348869773944e+01,1.614559030005778340e+01,1.779220528665527823e+01,2.748943297951943476e-01,-2.909940597966595988e-01,-1.100269741111497668e+00
4.122724544908981414e+01,1.614273789888621025e+01,1.778990973020562194e+01,2.748699375301356662e-01,-2.910120405165868007e-01,-8.947579805682081000e-01
4.123704740948189595e+01,1.613988532129450348e+01,1.778761405387986372e+01,2.748455441195757909e-01,-2.910300444040574419e-01,-8.714880680676939662e-04
4.124684936987397066e+01,1.613703256705709066e+01,1.778531825743450412e+01,2.748211495598978371e-01,-2.910480714432370775e-01,-7.186910202348801846e-01
4.125665133026605247e+01,1.613417963594867288e+01,1.778302234062596199e+01,2.747967538474868077e-01,-2.910661216183756395e-01,3.654798191125068207e-01
4.126645329065812717e+01,1.613132652774425324e+01,1.778072630321058156e+01,2.747723569787299258e-01,-2.910841949138198714e-01,5.398270927384481999e-01
4.127625525105020898e+01,1.612847324221912260e+01,1.777843014494464668e+01,2.747479589500162467e-01,-2.911022913140053348e-01,-3.574672144005316410e-01
4.128605721144228369e+01,1.612561977914885247e+01,1.777613386558435948e+01,2.747235597577368238e-01,-2.911204108034546323e-01,-2.763729704785404806e-01
4.129585917183436550e+01,1.612276613830930927e+01,1.777383746488585814e+01,2.746991593982848201e-01,-2.911385533667845138e-01,-2.784027880137431854e-01
4.130566113222644020e+01,1.611991231947664716e+01,1.777154094260520623e+01,2.746747578680553969e-01,-2.911567189887032114e-01,-4.376397330368194671e-01
4.131546309261852201e+01,1.611705832242730452e+01,1.776924429849838916e+01,2.746503551634455476e-01,-2.911749076540033343e-01,-3.101000230775053934e-01
4.132526505301059672e+01,1.611420414693801817e+01,1.776694753232133550e+01,2.746259512808545411e-01,-2.911931193475760793e-01,-4.077199065349325635e-01
4.133506701340267853e+01,1.611134979278580204e+01,1.776465064382988857e+01,2.746015462166833676e-01,-2.912113540543987966e-01,-7.720810312935000308e-02
4.134486897379475323e+01,1.610849525974797203e+01,1.776235363277983126e+01,2.745771399673352930e-01,-2.912296117595376543e-01,-4.579842522612677103e-01
4.135467093418683504e+01,1.610564054760211405e+01,1.776005649892686833e+01,2.745527325292153042e-01,-2.912478924481503029e-01,-5.518730926060257946e-01
4.136447289457890975e+01,1.610278565612612667e+01,1.775775924202663347e+01,2.745283238987306640e-01,-2.912661961054885396e-01,-4.412877019274393797e-01
4.137427485497099156e+01,1.609993058509817132e+01,1.775546186183468933e+01,2.745039140722904669e-01,-2.912845227168903151e-01,-5.974172044153748251e-01
4.138407681536307337e+01,1.609707533429671855e+01,1.775316435810652749e+01,2.744795030463058061e-01,-2.913028722677850624e-01,-3.316120175747617749e-01
4.139387877575514807e+01,1.609421990350052312e+01,1.775086673059757558e+01,2.744550908171899395e-01,-2.913212447436928088e-01,-2.171452791321665243e-02
4.140368073614722988e+01,1.609136429248861688e+01,1.774856897906317243e+01,2.744306773813579570e-01,-2.913396401302241756e-01,7.367426085217629872e-01
4.141348269653930458e+01,1.608850850104033370e+01,1.774627110325860713e+01,2.744062627352269468e-01,-2.913580584130794904e-01,-1.105731800016064970e+00
4.142328465693138639e+01,1.608565252893529163e+01,1.774397310293907637e+01,2.743818468752161621e-01,-2.913764995780496747e-01,-9.803845242656413772e-01
4.143308661732346110e+01,1.608279637595339651e+01,1.774167497785972003e+01,2.743574297977467991e-01,-2.913949636110180208e-01,-3.255884661404860880e-01
4.144288857771554291e+01,1.607994004187484194e+01,1.773937672777559982e+01,2.743330114992418856e-01,-2.914134504979530860e-01,-2.756274968263732195e-01
4.145269053810761761e+01,1.607708352648011640e+01,1.773707835244170994e+01,2.743085919761266700e-01,-2.914319602249202390e-01,-3.138820641411817491e-01
4.146249249849969942e+01,1.607422682954998194e+01,1.773477985161296999e+01,2.742841712248283437e-01,-2.914504927780683374e-01,6.446647046041157347e-01
4.147229445889177413e+01,1.607136995086551323e+01,1.773248122504422852e+01,2.742597492417760408e-01,-2.914690481436421621e-01,-1.204345623294939216e+00
4.148209641928385594e+01,1.606851289020805140e+01,1.773018247249026302e+01,2.742353260234010048e-01,-2.914876263079744234e-01,-3.690264601963184621e-01
4.149189837967593064e+01,1.606565564735923957e+01,1.772788359370578348e+01,2.742109015661363114e-01,-2.915062272574866498e-01,-9.277895825286804898e-01
4.150170034006801245e+01,1.606279822210099795e+01,1.772558458844541818e+01,2.741864758664172563e-01,-2.915248509786954045e-01,-4.427777355341106502e-01
4.151150230046008716e+01,1.605994061421555230e+01,1.772328545646373854e+01,2.741620489206809674e-01,-2.915434974582016281e-01,-3.417746900283052947e-02
4.152130426085216897e+01,1.605708282348539839e+01,1.772098619751523429e+01,2.741376207253666264e-01,-2.915621666826986313e-01,-1.013350240485502152e+00
4.153110622124424367e+01,1.605422484969333752e+01,1.771868681135432411e+01,2.741131912769155243e-01,-2.915808586389729840e-01,2.203109589218077424e-01
4.154090818163632548e+01,1.605136669262244453e+01,1.771638729773535559e+01,2.740887605717707287e-01,-2.915995733138965207e-01,-7.146402306235150048e-01
4.155071014202840018e+01,1.604850835205609627e+01,1.771408765641261596e+01,2.740643286063775830e-01,-2.916183106944343351e-01,-8.156842446405353497e-01
4.156051210242048199e+01,1.604564982777794668e+01,1.771178788714030006e+01,2.740398953771831514e-01,-2.916370707676403384e-01,-1.114549817676682597e+00
4.157031406281255670e+01,1.604279111957194814e+01,1.770948798967254945e+01,2.740154608806367742e-01,-2.916558535206625891e-01,-6.415269732208048747e-01
4.158011602320463851e+01,1.603993222722233014e+01,1.770718796376342752e+01,2.739910251131895680e-01,-2.916746589407308576e-01,-6.626944270153503069e-01
4.158991798359671321e+01,1.603707315051363125e+01,1.770488780916692662e+01,2.739665880712948143e-01,-2.916934870151743908e-01,1.225439306400727402e-01
4.159971994398879502e+01,1.603421388923065294e+01,1.770258752563696447e+01,2.739421497514077375e-01,-2.917123377314041477e-01,-1.072703488180556830e+00
4.160952190438087683e+01,1.603135444315850222e+01,1.770028711292739132e+01,2.739177101499855604e-01,-2.917312110769305633e-01,-1.851957795441384613e-01
4.161932386477295154e+01,1.602849481208257743e+01,1.769798657079198989e+01,2.738932692634874488e-01,-2.917501070393448970e-01,1.288991400880133420e-01
4.162912582516503335e+01,1.602563499578854689e+01,1.769568589898446120e+01,2.738688270883746778e-01,-2.917690256063343313e-01,-4.177489950202791236e-01
4.163892778555710805e+01,1.602277499406238803e+01,1.769338509725844588e+01,2.738443836211105764e-01,-2.917879667656748666e-01,9.242892420552306643e-02
4.164872974594918986e+01,1.601991480669035539e+01,1.769108416536749928e+01,2.738199388581601945e-01,-2.918069305052322093e-01,-6.383320431153423069e-01
4.165853170634126457e+01,1.601705443345899482e+01,1.768878310306512347e+01,2.737954927959909690e-01,-2.918259168129591075e-01,-8.473446573116416580e-02
4.166833366673334638e+01,1.601419387415514350e+01,1.768648191010473170e+01,2.737710454310720021e-01,-2.918449256769033440e-01,-4.587550285788796200e-01
4.167813562712542108e+01,1.601133312854118529e+01,1.768418058628071776e+01,2.737465967596944272e-01,-2.918639570687044937e-01,7.875823351553679075e-01
4.168793758751750289e+01,1.600847219636557384e+01,1.768187913141178669e+01,2.737221467780484585e-01,-2.918830109503662840e-01,-4.338328796969551648e-01
4.169773954790957760e+01,1.600561107740347566e+01,1.767957754527325065e+01,2.736976954825192099e-01,-2.919020873014659401e-01,-4.415401391926819241e-01
4.170754150830165941e+01,1.600274977143038058e+01,1.767727582764022998e+01,2.736732428694939601e-01,-2.919211861016997034e-01,-9.000226054327761793e-02
4.171734346869373411e+01,1.599988827822204485e+01,1.767497397828781303e+01,2.736487889353618752e-01,-2.919403073308437513e-01,-5.563823338906763727e-01
4.172714542908581592e+01,1.599702659755446810e+01,1.767267199699104907e+01,2.736243336765137313e-01,-2.919594509687319928e-01,-3.899731971051905166e-01
4.173694738947789062e+01,1.599416472920390753e+01,1.767036988352495541e+01,2.735998770893419696e-01,-2.919786169952747201e-01,-1.227697439254357703e-01
4.174674934986997243e+01,1.599130267294686369e+01,1.766806763766451738e+01,2.735754191702408078e-01,-2.919978053904452864e-01,1.456174832262532304e-01
4.175655131026204714e+01,1.598844042856010006e+01,1.766576525918467766e+01,2.735509599156061289e-01,-2.920170161342925397e-01,-5.899445196277389725e-01
4.176635327065412895e+01,1.598557799582061989e+01,1.766346274786035053e+01,2.735264993218354812e-01,-2.920362492069266125e-01,-2.616785097025457474e-01
4.177615523104620365e+01,1.598271537450568758e+01,1.766116010346641119e+01,2.735020373853281339e-01,-2.920555045885340206e-01,-3.775592506257020586e-01
4.178595719143828546e+01,1.597985256439281265e+01,1.765885732577770284e+01,2.734775741024850770e-01,-2.920747822593616760e-01,5.676818108362591264e-02
4.179575915183036017e+01,1.597698956525976399e+01,1.765655441456903318e+01,2.734531094697090214e-01,-2.920940821997319858e-01,1.186487939057628282e-01
4.180556111222244198e+01,1.597412637688454851e+01,1.765425136961517083e+01,2.734286434834042323e-01,-2.921134043900339705e-01,-9.013077844632258473e-02
4.181536307261452379e+01,1.597126299904543956e+01,1.765194819069085597e+01,2.734041761399768067e-01,-2.921327488107223758e-01,-1.589813662207051337e-01
4.182516503300659849e+01,1.596839943152095564e+01,1.764964487757079326e+01,2.733797074358345625e-01,-2.921521154423221134e-01,6.039144597708547835e-01
4.183496699339868030e+01,1.596553567408986396e+01,1.764734143002964117e+01,2.733552373673868718e-01,-2.921715042654291494e-01,-7.280714841375139912e-01
4.184476895379075501e+01,1.596267172653118926e+01,1.764503784784204043e+01,2.733307659310449389e-01,-2.921909152607060633e-01,5.266266854601775460e-01
4.185457091418283682e+01,1.595980758862420146e+01,1.764273413078258557e+01,2.733062931232215220e-01,-2.922103484088829362e-01,-2.287089853537394024e-02
4.186437287457491152e+01,1.595694326014843156e+01,1.764043027862583912e+01,2.732818189403313225e-01,-2.922298036907591268e-01,-1.058492384583859636e+00
4.187417483496699333e+01,1.595407874088364863e+01,1.763812629114632813e+01,2.732573433787904293e-01,-2.922492810872014957e-01,-2.271944393579005961e-01
4.188397679535906803e+01,1.595121403060988641e+01,1.763582216811854408e+01,2.732328664350168745e-01,-2.922687805791479576e-01,-9.991654537745032760e-01
4.189377875575114984e+01,1.594834912910742020e+01,1.763351790931694296e+01,2.732083881054302998e-01,-2.922883021476048171e-01,-3.535601876090742612e-01
4.190358071614322455e+01,1.594548403615678822e+01,1.763121351451595231e+01,2.731839083864519568e-01,-2.923078457736423275e-01,-1.306442979111428704e+00
