t,V_C,dielectric_absorption_voltage,secondary_dielectric_absorption_voltage,resistor_temperature_rise,dV_C_dt
3.713742748549710149e-02,3.139790897241989120e-01,6.031665804374615192e-01,3.473001150388947966e+00,7.164891373429956717e-03,-3.019922170378871584e+01
3.714742948589718624e-02,3.136771840053146909e-01,6.025883661947440961e-01,3.471421642850400335e+00,7.164894057601600350e-03,-3.016985702706613637e+01
3.715743148629726406e-02,3.133755718466194051e-01,6.020107044190780021e-01,3.469842774155043053e+00,7.164896722836870679e-03,-3.014052113916600462e+01
3.716743348669734187e-02,3.130742529602438817e-01,6.014335945927271609e-01,3.468264544130216009e+00,7.164899369172359096e-03,-3.011121401169255662e+01
3.717743548709742663e-02,3.127732270586081609e-01,6.008570361984231223e-01,3.466686952603200034e+00,7.164901996644583264e-03,-3.008193561627878410e+01
3.718743748749750444e-02,3.124724938544225505e-01,6.002810287193658390e-01,3.465109999401217777e+00,7.164904605289985386e-03,-3.005268592458644861e+01
3.719743948789758226e-02,3.121720530606859056e-01,5.997055716392215574e-01,3.463533684351428388e+00,7.164907195144928735e-03,-3.002346490830600345e+01
3.720744148829766701e-02,3.118719043906865163e-01,5.991306644421239280e-01,3.461958007280929728e+00,7.164909766245705462e-03,-2.999427253915660074e+01
3.721744348869774482e-02,3.115720475580026627e-01,5.985563066126754483e-01,3.460382968016762817e+00,7.164912318628529654e-03,-2.996510878888620155e+01
3.722744548909782264e-02,3.112724822765015054e-01,5.979824976359443545e-01,3.458808566385903838e+00,7.164914852329539070e-03,-2.993597362927145156e+01
3.723744748949790739e-02,3.109732082603393621e-01,5.974092369974669525e-01,3.457234802215269465e+00,7.164917367384797744e-03,-2.990686703211766329e+01
3.724744948989798521e-02,3.106742252239627078e-01,5.968365241832475077e-01,3.455661675331718197e+00,7.164919863830292515e-03,-2.987778896925900440e+01
3.725745149029806302e-02,3.103755328821067860e-01,5.962643586797569117e-01,3.454089185562045028e+00,7.164922341701936495e-03,-2.984873941255827390e+01
3.726745349069814778e-02,3.100771309497961647e-01,5.956927399739335716e-01,3.452517332732984112e+00,7.164924801035564735e-03,-2.981971833390704418e+01
3.727745549109822559e-02,3.097790191423453465e-01,5.951216675531840750e-01,3.450946116671211428e+00,7.164927241866938558e-03,-2.979072570522560781e+01
3.728745749149830341e-02,3.094811971753577140e-01,5.945511409053815255e-01,3.449375537203340336e+00,7.164929664231743829e-03,-2.976176149846294194e+01
3.729745949189838816e-02,3.091836647647259184e-01,5.939811595188665416e-01,3.447805594155922915e+00,7.164932068165589217e-03,-2.973282568559679717e+01
3.730746149229846598e-02,3.088864216266327678e-01,5.934117228824481449e-01,3.446236287355453509e+00,7.164934453704008797e-03,-2.970391823863367264e+01
3.731746349269854379e-02,3.085894674775496727e-01,5.928428304854016506e-01,3.444667616628362961e+00,7.164936820882461185e-03,-2.967503912960874501e+01
3.732746549309862161e-02,3.082928020342377007e-01,5.922744818174702219e-01,3.443099581801022602e+00,7.164939169736328668e-03,-2.964618833058593950e+01
3.733746749349870636e-02,3.079964250137470771e-01,5.917066763688640929e-01,3.441532182699741149e+00,7.164941500300918073e-03,-2.961736581365790499e+01
3.734746949389878418e-02,3.077003361334180176e-01,5.911394136302620117e-01,3.439965419150770920e+00,7.164943812611461633e-03,-2.958857155094603186e+01
3.735747149429886199e-02,3.074045351087977829e-01,5.905726930899158900e-01,3.438399290981499323e+00,7.164946106704227213e-03,-2.955980551439275317e+01
3.736747349469894675e-02,3.071090216552709862e-01,5.900065142358461578e-01,3.436833798019498509e+00,7.164948382615768906e-03,-2.953106767592420212e+01
3.737747549509902456e-02,3.068137954913998100e-01,5.894408765605134715e-01,3.435268940090610013e+00,7.164950640381096032e-03,-2.950235800778352768e+01
3.738747749549910238e-02,3.065188563360202734e-01,5.888757795568273501e-01,3.433704717020621189e+00,7.164952880035148526e-03,-2.947367648224104286e+01
3.739747949589918713e-02,3.062242039082287426e-01,5.883112227181275244e-01,3.432141128635275873e+00,7.164955101612804737e-03,-2.944502307159286403e+01
3.740748149629926494e-02,3.059298379273825419e-01,5.877472055381850469e-01,3.430578174760277044e+00,7.164957305148883168e-03,-2.941639774816101749e+01
3.741748349669934276e-02,3.056357581130987322e-01,5.871837275112004040e-01,3.429015855221282827e+00,7.164959490678138136e-03,-2.938780048429326541e+01
3.742748549709942751e-02,3.053419641852546662e-01,5.866207881318042938e-01,3.427454169843906939e+00,7.164961658235265846e-03,-2.935923125236320175e+01
3.743748749749950533e-02,3.050484558639887656e-01,5.860583868950586250e-01,3.425893118453722686e+00,7.164963807854898316e-03,-2.933069002477033038e+01
3.744748949789958314e-02,3.047552328696991331e-01,5.854965232964549626e-01,3.424332700876258073e+00,7.164965939571607718e-03,-2.930217677393989106e+01
3.745749149829966790e-02,3.044622949230441078e-01,5.849351968319148609e-01,3.422772916936997145e+00,7.164968053419904642e-03,-2.927369147232293045e+01
3.746749349869974571e-02,3.041696417449430978e-01,5.843744069977913069e-01,3.421213766461383088e+00,7.164970149434237226e-03,-2.924523409239644067e+01
3.747749549909982353e-02,3.038772730565752478e-01,5.838141532908666109e-01,3.419655249274814235e+00,7.164972227648993761e-03,-2.921680460666309287e+01
3.748749749949990828e-02,3.035851885793800498e-01,5.832544352083532946e-01,3.418097365202644511e+00,7.164974288098500087e-03,-2.918840298765146457e+01
3.749749949989998610e-02,3.032933880350578426e-01,5.826952522478954233e-01,3.416540114070187872e+00,7.164976330817020463e-03,-2.916002920791598285e+01
3.750750150030006391e-02,3.030018711455687574e-01,5.821366039075660526e-01,3.414983495702712091e+00,7.164978355838759298e-03,-2.913168324003678578e+01
3.751750350070014867e-02,3.027106376331333282e-01,5.815784896858688935e-01,3.413427509925440972e+00,7.164980363197856819e-03,-2.910336505661992490e+01
3.752750550110022648e-02,3.024196872202329356e-01,5.810209090817386457e-01,3.411872156563559688e+00,7.164982352928395137e-03,-2.907507463029726225e+01
3.753750750150030430e-02,3.021290196296088082e-01,5.804638615945396651e-01,3.410317435442205003e+00,7.164984325064393048e-03,-2.904681193372648096e+01
3.754750950190038211e-02,3.018386345842626328e-01,5.799073467240666302e-01,3.408763346386472826e+00,7.164986279639806895e-03,-2.901857693959105688e+01
3.755751150230046687e-02,3.015485318074562771e-01,5.793513639705444307e-01,3.407209889221414656e+00,7.164988216688534910e-03,-2.899036962060029765e+01
3.756751350270054468e-02,3.012587110227125109e-01,5.787959128346290560e-01,3.405657063772041138e+00,7.164990136244410272e-03,-2.896218994948937464e+01
3.757751550310062250e-02,3.009691719538138965e-01,5.782409928174060409e-01,3.404104869863316729e+00,7.164992038341208049e-03,-2.893403789901925194e+01
3.758751750350070725e-02,3.006799143248033435e-01,5.776866034203910205e-01,3.402553307320162812e+00,7.164993923012638252e-03,-2.890591344197669343e+01
3.759751950390078507e-02,3.003909378599846081e-01,5.771327441455312846e-01,3.401002375967460800e+00,7.164995790292352784e-03,-2.887781655117432322e+01
3.760752150430086288e-02,3.001022422839212944e-01,5.765794144952028910e-01,3.399452075630045478e+00,7.164997640213941095e-03,-2.884974719945058652e+01
3.761752350470094763e-02,2.998138273214372984e-01,5.760266139722126644e-01,3.397902406132707664e+00,7.164999472810931053e-03,-2.882170535966969993e+01
3.762752550510102545e-02,2.995256926976175293e-01,5.754743420797986397e-01,3.396353367300199100e+00,7.165001288116788075e-03,-2.879369100472177578e+01
3.763752750550110326e-02,2.992378381378065222e-01,5.749225983216281755e-01,3.394804958957224450e+00,7.165003086164917732e-03,-2.876570410752270490e+01
3.764752950590118802e-02,2.989502633676092147e-01,5.743713822017986192e-01,3.393257180928445305e+00,7.165004866988663144e-03,-2.873774464101417436e+01
3.765753150630126583e-02,2.986629681128915026e-01,5.738206932248391956e-01,3.391710033038482841e+00,7.165006630621307583e-03,-2.870981257816378118e+01
3.766753350670134365e-02,2.983759520997790182e-01,5.732705308957080081e-01,3.390163515111912940e+00,7.165008377096071870e-03,-2.868190789196485113e+01
3.767753550710142840e-02,2.980892150546577413e-01,5.727208947197935940e-01,3.388617626973265740e+00,7.165010106446113511e-03,-2.865403055543657374e+01
3.768753750750150622e-02,2.978027567041744983e-01,5.721717842029160339e-01,3.387072368447034076e+00,7.165011818704532763e-03,-2.862618054162398096e+01
3.769753950790158403e-02,2.975165767752360191e-01,5.716231988513242879e-01,3.385527739357662824e+00,7.165013513904364834e-03,-2.859835782359789036e+01
3.770754150830166879e-02,2.972306749950093252e-01,5.710751381716978603e-01,3.383983739529552892e+00,7.165015192078585081e-03,-2.857056237445493352e+01
3.771754350870174660e-02,2.969450510909222296e-01,5.705276016711476883e-01,3.382440368787066998e+00,7.165016853260107281e-03,-2.854279416731761998e+01
3.772754550910182442e-02,2.966597047906625040e-01,5.699805888572139212e-01,3.380897626954519897e+00,7.165018497481784494e-03,-2.851505317533424133e+01
3.773754750950190223e-02,2.963746358221783228e-01,5.694340992378672528e-01,3.379355513856184601e+00,7.165020124776406464e-03,-2.848733937167889607e+01
3.774754950990198699e-02,2.960898439136780969e-01,5.688881323215083663e-01,3.377814029316289712e+00,7.165021735176703953e-03,-2.845965272955150738e+01
3.775755151030206480e-02,2.958053287936310838e-01,5.683426876169694886e-01,3.376273173159023422e+00,7.165023328715344406e-03,-2.843199322217788705e+01
3.776755351070214262e-02,2.955210901907663334e-01,5.677977646335119477e-01,3.374732945208528623e+00,7.165024905424933685e-03,-2.840436082280956143e+01
3.777755551110222737e-02,2.952371278340732430e-01,5.672533628808273942e-01,3.373193345288903355e+00,7.165026465338019540e-03,-2.837675550472395258e+01
3.778755751150230519e-02,2.949534414528021120e-01,5.667094818690389113e-01,3.371654373224206136e+00,7.165028008487082933e-03,-2.834917724122431082e+01
3.779755951190238300e-02,2.946700307764630877e-01,5.661661211086987944e-01,3.370116028838450184e+00,7.165029534904548449e-03,-2.832162600563965782e+01
3.780756151230246775e-02,2.943868955348265537e-01,5.656232801107895503e-01,3.368578311955602977e+00,7.165031044622777352e-03,-2.829410177132483639e+01
3.781756351270254557e-02,2.941040354579237959e-01,5.650809583867253405e-01,3.367041222399594247e+00,7.165032537674067593e-03,-2.826660451166059573e+01
3.782756551310262338e-02,2.938214502760460589e-01,5.645391554483493168e-01,3.365504759994305761e+00,7.165034014090658140e-03,-2.823913420005338892e+01
3.783756751350270814e-02,2.935391397197446572e-01,5.639978708079350644e-01,3.363968924563577101e+00,7.165035473904727246e-03,-2.821169080993556122e+01
3.784756951390278595e-02,2.932571035198320297e-01,5.634571039781874902e-01,3.362433715931206546e+00,7.165036917148388113e-03,-2.818427431476527900e+01
3.785757151430286377e-02,2.929753414073802964e-01,5.629168544722408241e-01,3.360899133920946635e+00,7.165038343853696694e-03,-2.815688468802651201e+01
3.786757351470294852e-02,2.926938531137219246e-01,5.623771218036595076e-01,3.359365178356506831e+00,7.165039754052644760e-03,-2.812952190322900847e+01
3.787757551510302634e-02,2.924126383704503396e-01,5.618379054864395261e-01,3.357831849061556184e+00,7.165041147777163368e-03,-2.810218593390844788e+01
3.788757751550310415e-02,2.921316969094187033e-01,5.612992050350058548e-01,3.356299145859716671e+00,7.165042525059122855e-03,-2.807487675362622781e+01
3.789757951590318891e-02,2.918510284627404694e-01,5.607610199642139026e-01,3.354767068574568079e+00,7.165043885930331979e-03,-2.804759433596958118e+01
3.790758151630326672e-02,2.915706327627901051e-01,5.602233497893507330e-01,3.353235617029649340e+00,7.165045230422536181e-03,-2.802033865455162953e+01
3.791758351670334454e-02,2.912905095422018142e-01,5.596861940261321777e-01,3.351704791048453203e+00,7.165046558567423653e-03,-2.799310968301125513e+01
3.792758551710342929e-02,2.910106585338700924e-01,5.591495521907046129e-01,3.350174590454429335e+00,7.165047870396615802e-03,-2.796590739501314005e+01
3.793758751750350711e-02,2.907310794709503932e-01,5.586134237996459584e-01,3.348645015070986108e+00,7.165049165941677657e-03,-2.793873176424785143e+01
3.794758951790358492e-02,2.904517720868579622e-01,5.580778083699631242e-01,3.347116064721487483e+00,7.165050445234109194e-03,-2.791158276443175623e+01
3.795759151830366274e-02,2.901727361152685036e-01,5.575427054190937870e-01,3.345587739229253010e+00,7.165051708305351409e-03,-2.788446036930702121e+01
3.796759351870374749e-02,2.898939712901180132e-01,5.570081144649056126e-01,3.344060038417559610e+00,7.165052955186781980e-03,-2.785736455264160938e+01
3.797759551910382531e-02,2.896154773456032228e-01,5.564740350256975887e-01,3.342532962109642902e+00,7.165054185909718737e-03,-2.783029528822939014e+01
3.798759751950390312e-02,2.893372540161807116e-01,5.559404666201979150e-01,3.341006510128692764e+00,7.165055400505417060e-03,-2.780325254988996875e+01
3.799759951990398787e-02,2.890593010365674620e-01,5.554074087675652249e-01,3.339480682297855552e+00,7.165056599005071615e-03,-2.777623631146880712e+01
3.800760152030406569e-02,2.887816181417413586e-01,5.548748609873894733e-01,3.337955478440237655e+00,7.165057781439814616e-03,-2.774924654683720959e+01
3.801760352070414350e-02,2.885042050669399116e-01,5.543428227996898272e-01,3.336430898378898391e+00,7.165058947840719297e-03,-2.772228322989224480e+01
3.802760552110422826e-02,2.882270615476610898e-01,5.538112937249157763e-01,3.334906941936854885e+00,7.165060098238794709e-03,-2.769534633455681316e+01
3.803760752150430607e-02,2.879501873196638750e-01,5.532802732839483539e-01,3.333383608937082965e+00,7.165061232664989184e-03,-2.766843583477971436e+01
3.804760952190438389e-02,2.876735821189667641e-01,5.527497609980975835e-01,3.331860899202512272e+00,7.165062351150190342e-03,-2.764155170453545551e+01
3.805761152230446864e-02,2.873972456818488785e-01,5.522197563891038108e-01,3.330338812556030259e+00,7.165063453725224220e-03,-2.761469391782441107e+01
3.806761352270454646e-02,2.871211777448500202e-01,5.516902589791391476e-01,3.328817348820483080e+00,7.165064540420856137e-03,-2.758786244867282633e+01
3.807761552310462427e-02,2.868453780447698942e-01,5.511612682908044736e-01,3.327296507818670257e+00,7.165065611267788098e-03,-2.756105727113266468e+01
3.808761752350470903e-02,2.865698463186685530e-01,5.506327838471311020e-01,3.325776289373349126e+00,7.165066666296661391e-03,-2.753427835928179235e+01
3.809761952390478684e-02,2.862945823038668403e-01,5.501048051715821119e-01,3.324256693307236166e+00,7.165067705538058322e-03,-2.750752568722387892e+01
3.810762152430486466e-02,2.860195857379455031e-01,5.495773317880492392e-01,3.322737719443001225e+00,7.165068729022496148e-03,-2.748079922908836892e+01
3.811762352470494941e-02,2.857448563587455803e-01,5.490503632208548757e-01,3.321219367603271522e+00,7.165069736780432276e-03,-2.745409895903053865e+01
3.812762552510502723e-02,2.854703939043690131e-01,5.485238989947528454e-01,3.319701637610633860e+00,7.165070728842263398e-03,-2.742742485123157081e+01
3.813762752550510504e-02,2.851961981131775348e-01,5.479979386349260739e-01,3.318184529287627971e+00,7.165071705238324623e-03,-2.740077687989834843e+01
3.814762952590518286e-02,2.849222687237933926e-01,5.474724816669881422e-01,3.316668042456752286e+00,7.165072665998888611e-03,-2.737415501926362538e+01
3.815763152630526761e-02,2.846486054750990147e-01,5.469475276169826206e-01,3.315152176940460382e+00,7.165073611154166439e-03,-2.734755924358599799e+01
3.816763352670534543e-02,2.843752081062377313e-01,5.464230760113845120e-01,3.313636932561165871e+00,7.165074540734310202e-03,-2.732098952714984108e+01
3.817763552710542324e-02,2.841020763566125540e-01,5.458991263770980318e-01,3.312122309141235732e+00,7.165075454769407812e-03,-2.729444584426536835e+01
3.818763752750550799e-02,2.838292099658870637e-01,5.453756782414577176e-01,3.310608306502994314e+00,7.165076353289487332e-03,-2.726792816926860397e+01
