t,x,y,vx,vy,dvx_dt
3.875775155031006136e+01,-8.595065656308327195e-01,1.186956970424650981e+00,-5.168852881062041549e-01,-3.753732421354666893e-01,1.631325000060953601e-01
3.876775355071014673e+01,-8.646682761466628619e-01,1.183191211829236922e+00,-5.152487020390992267e-01,-3.776266661987215945e-01,1.641178237951192442e-01
3.877775555111022499e+01,-8.698135682556051851e-01,1.179402949968888503e+00,-5.136022655974503692e-01,-3.798729881764639771e-01,1.650998305168198121e-01
3.878775755151030324e+01,-8.749423435839638330e-01,1.175592256091507970e+00,-5.119460101505843852e-01,-3.821121647664410537e-01,1.660790003318207142e-01
3.879775955191038150e+01,-8.800545040658889206e-01,1.171759201875906209e+00,-5.102799665653942052e-01,-3.843441533266366283e-01,1.670560078750465416e-01
3.880776155231046687e+01,-8.851499519449025355e-01,1.167903859430231561e+00,-5.086041651635053729e-01,-3.865689112499238744e-01,1.680306256028357703e-01
3.881776355271054513e+01,-8.902285897759660838e-01,1.164026301291401833e+00,-5.069186367914063629e-01,-3.887863956995749048e-01,1.690023507736574393e-01
3.882776555311062339e+01,-8.952903204275625137e-01,1.160126600423788679e+00,-5.052234127159349608e-01,-3.909965639712513208e-01,1.699709094933721243e-01
3.883776755351070165e+01,-9.003350470835356223e-01,1.156204830217803625e+00,-5.035185245271500687e-01,-3.931993734996572787e-01,1.709361705314196844e-01
3.884776955391078701e+01,-9.053626732449477910e-01,1.152261064488480979e+00,-5.018040040691871262e-01,-3.953947818618169241e-01,1.718980807920690856e-01
3.885777155431086527e+01,-9.103731027319230673e-01,1.148295377474090717e+00,-5.000798833940129917e-01,-3.975827467838029539e-01,1.728566295608368608e-01
3.886777355471094353e+01,-9.153662396855245520e-01,1.144307843834734273e+00,-4.983461947406262471e-01,-3.997632261437007450e-01,1.738118320954725182e-01
3.887777555511102179e+01,-9.203419885695882652e-01,1.140298538650965199e+00,-4.966029705289422003e-01,-4.019361779629800902e-01,1.747637078099634200e-01
3.888777755551110715e+01,-9.253002541725725560e-01,1.136267537422383844e+00,-4.948502433485217900e-01,-4.041015603997372696e-01,1.757122558641179277e-01
3.889777955591118541e+01,-9.302409416093896377e-01,1.132214916066244914e+00,-4.930880459449403785e-01,-4.062593317597973930e-01,1.766574596602442648e-01
3.890778155631126367e+01,-9.351639563232720942e-01,1.128140750916043711e+00,-4.913164112267144334e-01,-4.084094505068264214e-01,1.775993114259677430e-01
3.891778355671134193e+01,-9.400692040875864297e-01,1.124045118720122804e+00,-4.895353722844931754e-01,-4.105518752437523622e-01,1.785377984858581568e-01
3.892778555711142729e+01,-9.449565910076503927e-01,1.119928096640226967e+00,-4.877449623793090883e-01,-4.126865646946465960e-01,1.794728571907854286e-01
3.893778755751150555e+01,-9.498260235225454151e-01,1.115789762250072092e+00,-4.859452149069994342e-01,-4.148134777375266369e-01,1.804043935366578255e-01
3.894778955791158381e+01,-9.546774084069836741e-01,1.111630193533917232e+00,-4.841361634164740857e-01,-4.169325734441566844e-01,1.813323745124734154e-01
3.895779155831166207e+01,-9.595106527730961066e-01,1.107449468885169708e+00,-4.823178416849901451e-01,-4.190438110331564103e-01,1.822568221600356364e-01
3.896779355871174744e+01,-9.643256640721978856e-01,1.103247667104900520e+00,-4.804902837205233257e-01,-4.211471497999758062e-01,1.831776862214100077e-01
3.897779555911182570e+01,-9.691223500965892024e-01,1.099024867400358429e+00,-4.786535236737353149e-01,-4.232425491972575671e-01,1.840948972245379234e-01
3.898779755951190396e+01,-9.739006189814788383e-01,1.094781149383579510e+00,-4.768075959004385300e-01,-4.253299689794984850e-01,1.850087019808225319e-01
3.899779955991198221e+01,-9.786603792067802843e-01,1.090516593070097962e+00,-4.749525352630862285e-01,-4.274093690845834903e-01,1.859197658322235824e-01
3.900780156031206758e+01,-9.834015395987065755e-01,1.086231278877428874e+00,-4.730883772953777822e-01,-4.294807092574565166e-01,1.868286392102250226e-01
3.901780356071214584e+01,-9.881240093310841299e-01,1.081925287622938603e+00,-4.712151574498899542e-01,-4.315439487676481778e-01,1.877344123451522573e-01
3.902780556111222410e+01,-9.928276979277843584e-01,1.077598700522091502e+00,-4.693329099502068780e-01,-4.335990480142145054e-01,1.886365262266874177e-01
3.903780756151230236e+01,-9.975125152646391324e-01,1.073251599187882821e+00,-4.674416693579013238e-01,-4.356459679581157207e-01,1.895353837153488374e-01
3.904780956191238772e+01,-1.002178371570552118e+00,1.068884065629251978e+00,-4.655414711418550677e-01,-4.376846688402050711e-01,1.904305066186537942e-01
3.905781156231246598e+01,-1.006825177428941842e+00,1.064496182248714895e+00,-4.636323503455614947e-01,-4.397151104492662554e-01,1.913196022799013574e-01
3.906781356271254424e+01,-1.011452843780769939e+00,1.060088031841150746e+00,-4.617143408620818512e-01,-4.417372544173738813e-01,1.922022209192092435e-01
3.907781556311262250e+01,-1.016061281927291837e+00,1.055659697594418800e+00,-4.597874785057327052e-01,-4.437510641709109249e-01,1.930829955146939336e-01
3.908781756351270786e+01,-1.020650403529782313e+00,1.051211263088205783e+00,-4.578518040113435106e-01,-4.457565003835288198e-01,1.939659935961308146e-01
3.909781956391278612e+01,-1.025220120607992502e+00,1.046742812288243618e+00,-4.559073582388181167e-01,-4.477535186417532231e-01,1.948448972960136749e-01
3.910782156431286438e+01,-1.029770345544905430e+00,1.042254429540346417e+00,-4.539541701960533304e-01,-4.497420800399500873e-01,1.957109949973232510e-01
3.911782356471294264e+01,-1.034300991096337663e+00,1.037746199579032247e+00,-4.519922685723897771e-01,-4.517221569390049707e-01,1.965771224836430076e-01
3.912782556511302090e+01,-1.038811970385499439e+00,1.033218207531600319e+00,-4.500217008087984416e-01,-4.536937127825375615e-01,1.974581367921006692e-01
3.913782756551310626e+01,-1.043303196890061901e+00,1.028670538900916975e+00,-4.480425177328544728e-01,-4.556566885708141501e-01,1.983270234320090308e-01
3.914782956591318452e+01,-1.047774584455333891e+00,1.024103279551686452e+00,-4.460547365407606657e-01,-4.576110383022289341e-01,1.991459410019729148e-01
3.915783156631326278e+01,-1.052226047330128145e+00,1.019516515737425078e+00,-4.440583615153919639e-01,-4.595567679360214042e-01,1.999677694599674704e-01
3.916783356671334104e+01,-1.056657500152609064e+00,1.014910334133550363e+00,-4.420534719236602905e-01,-4.614938685957540865e-01,2.008960436039355368e-01
3.917783556711342641e+01,-1.061068857863227466e+00,1.010284821768156371e+00,-4.400401802707414323e-01,-4.634222100030835345e-01,2.018219843883486408e-01
3.918783756751350467e+01,-1.065460035748608814e+00,1.005640065946141526e+00,-4.380184337228384406e-01,-4.653416994062703482e-01,2.025341751967684178e-01
3.919783956791358293e+01,-1.069830949631844330e+00,1.000976154416542530e+00,-4.359881577505412831e-01,-4.672524797331008006e-01,2.032818602281335485e-01
3.920784156831366118e+01,-1.074181515691734479e+00,9.962931754152202224e-01,-4.339495453202851794e-01,-4.691545278648074357e-01,2.042605336218276668e-01
3.921784356871374655e+01,-1.078511650326585913e+00,9.915912174388751277e-01,-4.319027416060609581e-01,-4.710476143110981506e-01,2.051851559416097426e-01
3.922784556911382481e+01,-1.082821270354497933e+00,9.868703692331006749e-01,-4.298476061965535444e-01,-4.729316991597559139e-01,2.058563032854703323e-01
3.923784756951390307e+01,-1.087110293148086271e+00,9.821307200332132226e-01,-4.277840759444132002e-01,-4.748069427076536675e-01,2.065766544391320347e-01
3.924784956991398133e+01,-1.091378636433315341e+00,9.773723595545317222e-01,-4.257123691152744360e-01,-4.766733232517511576e-01,2.075700380112688870e-01
3.925785157031406669e+01,-1.095626218133598062e+00,9.725953777472761130e-01,-4.236326416238656578e-01,-4.785305832751258204e-01,2.084942041439615257e-01
3.926785357071414495e+01,-1.099852956612030974e+00,9.677998648080229360e-01,-4.215447537533763556e-01,-4.803786749443014759e-01,2.091314473421765907e-01
3.927785557111422321e+01,-1.104058770804212886e+00,9.629859113964156503e-01,-4.194485932708804099e-01,-4.822177865928700125e-01,2.097974867374450825e-01
3.928785757151430147e+01,-1.108243580021986308e+00,9.581536086799310459e-01,-4.173443897011544501e-01,-4.840479224977886630e-01,2.107818735270925448e-01
3.929785957191438683e+01,-1.112407303757174448e+00,9.533030480642874505e-01,-4.152323522590513627e-01,-4.858688026588723341e-01,2.117401059708667876e-01
3.930786157231446509e+01,-1.116549861930311582e+00,9.484343211650322347e-01,-4.131123450781802320e-01,-4.876803521350782100e-01,2.123980686160599762e-01
3.931786357271454335e+01,-1.120671175040334422e+00,9.435475200375454952e-01,-4.109842288694641743e-01,-4.894827423219967333e-01,2.130124551222324913e-01
3.932786557311462161e+01,-1.124771164000240686e+00,9.386427372412192716e-01,-4.088481842616440987e-01,-4.912760169887352979e-01,2.139051286689665488e-01
3.933786757351470698e+01,-1.128849749942628433e+00,9.337200656143389566e-01,-4.067044347191203224e-01,-4.930599560209579790e-01,2.148658824319216731e-01
3.934786957391478524e+01,-1.132906854367926153e+00,9.287795981997530870e-01,-4.045529285305031197e-01,-4.948344183629883597e-01,2.155621425415735759e-01
3.935787157431486349e+01,-1.136942399346525745e+00,9.238214284077809202e-01,-4.023934863687989583e-01,-4.965995420335751476e-01,2.161410875444702007e-01
3.936787357471494175e+01,-1.140956307421626237e+00,9.188456501608729399e-01,-4.002262317380939072e-01,-4.983554182469222549e-01,2.169690889246975729e-01
3.937787557511502712e+01,-1.144948501389140283e+00,9.138523577157889877e-01,-3.980514376654439856e-01,-5.001018668778935972e-01,2.179668549598612337e-01
3.938787757551510538e+01,-1.148918904341019065e+00,9.088416454908109232e-01,-3.958690985933456252e-01,-5.018386830059129444e-01,2.187024773627490593e-01
3.939787957591518364e+01,-1.152867439946979822e+00,9.038136082254997206e-01,-3.936789934547052505e-01,-5.035659773541640849e-01,2.192233791501611573e-01
3.940788157631526190e+01,-1.156794032414060425e+00,8.987683411856878246e-01,-3.914811965605258792e-01,-5.052838957519323326e-01,2.199687710215797454e-01
3.941788357671534726e+01,-1.160698606205491590e+00,8.937059399837204987e-01,-3.892759764644010412e-01,-5.069922940518564181e-01,2.209273272575373315e-01
3.942788557711542552e+01,-1.164581086085620720e+00,8.886265004321658445e-01,-3.870634212871563173e-01,-5.086909593812487529e-01,2.217388706410754473e-01
3.943788757751550378e+01,-1.168441397319607722e+00,8.835301185832108439e-01,-3.848433215389897022e-01,-5.103799165622462386e-01,2.222723742865578278e-01
3.944788957791558204e+01,-1.172279465761395523e+00,8.784168909844469741e-01,-3.826156687583929239e-01,-5.120593257522594310e-01,2.229172151488351683e-01
3.945789157831566740e+01,-1.176095217607820542e+00,8.732869145837267588e-01,-3.803807035811936355e-01,-5.137291429094991146e-01,2.238547208538446132e-01
3.946789357871574566e+01,-1.179888579294727347e+00,8.681402865367885413e-01,-3.781385853504290462e-01,-5.153891259716834039e-01,2.247227317654686973e-01
3.947789557911582392e+01,-1.183659477725803599e+00,8.629771042204364973e-01,-3.758891876382937647e-01,-5.170392121248699180e-01,2.252744247860675730e-01
3.948789757951590218e+01,-1.187407840416532023e+00,8.577974654043790670e-01,-3.736323536866135164e-01,-5.186795905511371041e-01,2.258190109291388081e-01
3.949789957991598754e+01,-1.191133595296704151e+00,8.526014683385306769e-01,-3.713683122567601469e-01,-5.203102774474286374e-01,2.266615154616560268e-01
3.950790158031606580e+01,-1.194836670542857249e+00,8.473892115085576160e-01,-3.690972860948327217e-01,-5.219310648643992190e-01,2.275740836060154426e-01
3.951790358071614406e+01,-1.198516994723078266e+00,8.421607935817732038e-01,-3.668192181562140441e-01,-5.235418143278283143e-01,2.282016460397600643e-01
3.952790558111622232e+01,-1.202174497005122689e+00,8.369163135603775450e-01,-3.645339239018463573e-01,-5.251426532130609726e-01,2.286862844744366741e-01
3.953790758151630769e+01,-1.205809107058060325e+00,8.316558709107958469e-01,-3.622415061429705707e-01,-5.267336814639913545e-01,2.294005768437238357e-01
3.954790958191638595e+01,-1.209420754854192870e+00,8.263795654272189095e-01,-3.599422414658168812e-01,-5.283147694888566948e-01,2.303472919172072086e-01
3.955791158231646421e+01,-1.213009370658906905e+00,8.210874970546715446e-01,-3.576361719671731221e-01,-5.298857070784913637e-01,2.310960966542833783e-01
3.956791358271654246e+01,-1.216574885294015251e+00,8.157797660156864694e-01,-3.553231444785830972e-01,-5.314465126874178269e-01,2.315646394731405433e-01
3.957791558311662783e+01,-1.220117230162182542e+00,8.104564729341384721e-01,-3.530030911790408288e-01,-5.329973495812676543e-01,2.321073607351514245e-01
3.958791758351670609e+01,-1.223636337060514112e+00,8.051177188514367922e-01,-3.506762650729397524e-01,-5.345382036006764981e-01,2.329737561823081449e-01
3.959791958391678435e+01,-1.227132138024497721e+00,7.997636049967319360e-01,-3.483428461294613698e-01,-5.360688434630000998e-01,2.338121399756756813e-01
3.960792158431686261e+01,-1.230604565568890196e+00,7.943942328020985322e-01,-3.460027399305812823e-01,-5.375891920451698613e-01,2.343680848938008987e-01
3.961792358471694797e+01,-1.234053552800922438e+00,7.890097040355878999e-01,-3.436557947487457465e-01,-5.390993777719925717e-01,2.348330848757150813e-01
3.962792558511702623e+01,-1.237479033311001508e+00,7.836101208977495070e-01,-3.413021547563934721e-01,-5.405994664360289637e-01,2.355401654747680817e-01
3.963792758551710449e+01,-1.240880940991704096e+00,7.781955858617476407e-01,-3.389420545733030643e-01,-5.420893185701138872e-01,2.364061906830861037e-01
3.964792958591718275e+01,-1.244259210094571300e+00,7.727662015842130527e-01,-3.365755468659165084e-01,-5.435687591552373910e-01,2.370777139407487244e-01
3.965793158631726811e+01,-1.247613775424611271e+00,7.673220709494649183e-01,-3.342024248636244477e-01,-5.450378372964338469e-01,2.375016911011131326e-01
3.966793358671734637e+01,-1.250944572379615538e+00,7.618632972856972385e-01,-3.318227276107340584e-01,-5.464966860699450590e-01,2.380746371478574264e-01
3.967793558711742463e+01,-1.254251536693322233e+00,7.563899842318674294e-01,-3.294366681207939740e-01,-5.479452396539000736e-01,2.388676366270405249e-01
3.968793758751750289e+01,-1.257534604452575477e+00,7.509022356487051741e-01,-3.270443992684490264e-01,-5.493833390001103822e-01,2.396569672522181893e-01
3.969793958791758826e+01,-1.260793712186466964e+00,7.454001555758853481e-01,-3.246458235858069585e-01,-5.508109035511717932e-01,2.401730041471636934e-01
3.970794158831766651e+01,-1.264028797028962980e+00,7.398838483887348882e-01,-3.222408368151221114e-01,-5.522280352788091484e-01,2.405994718707940572e-01
3.971794358871774477e+01,-1.267239796620070136e+00,7.343534188457416789e-01,-3.198295521352319537e-01,-5.536348206928409788e-01,2.412905276582764658e-01
3.972794558911782303e+01,-1.270426648890959020e+00,7.288089719793041654e-01,-3.174122347815776513e-01,-5.550311002426741025e-01,2.421200199787307827e-01
3.973794758951790840e+01,-1.273589292160282493e+00,7.232506129627349623e-01,-3.149888770057957532e-01,-5.564167283123276908e-01,2.427356649195190896e-01
3.974794958991798666e+01,-1.276727665329943306e+00,7.176784472431040340e-01,-3.125593557204283668e-01,-5.577917461350090367e-01,2.431520763209477076e-01
3.975795159031806492e+01,-1.279841707847792609e+00,7.120925806093970634e-01,-3.101236503721547244e-01,-5.591562608315752136e-01,2.436511806333797603e-01
3.976795359071814318e+01,-1.282931359583495246e+00,7.064931191974092028e-01,-3.076819799116288778e-01,-5.605102542764308637e-01,2.444167222388343719e-01
3.977795559111822854e+01,-1.285996560713021930e+00,7.008801693372124220e-01,-3.052345232407708275e-01,-5.618535423058763634e-01,2.451648938146664958e-01
3.978795759151830680e+01,-1.289037251896315794e+00,6.952538375225443268e-01,-3.027811793142936025e-01,-5.631860588007910895e-01,2.456560030492223046e-01
3.979795959191838506e+01,-1.292053374389835918e+00,6.896142305578706333e-01,-3.003218500663925039e-01,-5.645078897699098430e-01,2.460482001789089934e-01
3.980796159231846332e+01,-1.295044869955914946e+00,6.839614555941494478e-01,-2.978566257846638754e-01,-5.658191066309535833e-01,2.466356046887874798e-01
3.981796359271854868e+01,-1.298011680718157645e+00,6.782956200571116367e-01,-2.953857372590725228e-01,-5.671196155335450628e-01,2.474077386435816206e-01
