v0,theta,R,R_noisy
3.143243825643152434e+01,7.109654112233485534e-01,4.248504593843513533e+01,4.287584250726187918e+01
2.460689647257171586e+01,8.090866571113317640e-01,3.066242740248113208e+01,3.045338178013897235e+01
3.636496418295529054e+01,3.286320238194883614e-01,3.177660877261325112e+01,3.162919125706500267e+01
2.407977009586977601e+01,9.923759131476186379e-01,2.762904679883783743e+01,2.762268632693045234e+01
1.884407997596720818e+01,1.229480912788017744e+00,1.351320111357999387e+01,1.325721459032634364e+01
1.773780416257338288e+01,7.015812965152883329e-01,1.844611463185188072e+01,1.767593949641935680e+01
1.383392875725797211e+01,9.206378958589711559e-01,1.217381616674121503e+01,1.299537122514577447e+01
3.799464436517603616e+01,1.152102900989417922e+00,4.339263750165279276e+01,4.376212059256078390e+01
3.257524200555698712e+01,6.052001687088974791e-01,4.210522012886266197e+01,4.250740033822608410e+01
2.563414106115831004e+01,4.368277936621363655e-01,2.462708435399587970e+01,2.478400552085609831e+01
3.901866648921869540e+01,9.018544638790160217e-01,5.629208415917163677e+01,5.629348153947580613e+01
1.798152592675767991e+01,3.937364417345312062e-01,1.300237469580681449e+01,1.315085114321098914e+01
1.789334618206640215e+01,5.119668618444650487e-01,1.597802682684779185e+01,1.620372644129309236e+01
1.807540419593084380e+01,4.287288046381921292e-01,1.415338387945591236e+01,1.442216207912196779e+01
3.348885889894273049e+01,7.736696944893755035e-01,4.686970938167068113e+01,4.772046703179836413e+01
3.496666748980647554e+01,8.117495634553222317e-01,4.968262893680561376e+01,4.921732270186008407e+01
1.142256107456412551e+01,5.521790980180996122e-01,7.715017492306925462e+00,7.066483158526859043e+00
1.519087125671055460e+01,5.240910809048540120e-01,1.239012912161706836e+01,1.219488782589255393e+01
1.759826406898155682e+01,1.231641560172480387e+00,1.205767251663153594e+01,1.239424677785014595e+01
1.709585048699590715e+01,3.177979814371416079e-01,9.523436887445944521e+00,9.650341380187194673e+00
3.105466288105004580e+01,6.693331757482097188e-01,4.108852521932939794e+01,4.017530154524659025e+01
1.000133209330604167e+01,9.248880898573510478e-01,6.881708900525539185e+00,7.200058038762659152e+00
1.290964749407489620e+01,7.136021435756962905e-01,1.097592161487632190e+01,1.171695616543359542e+01
1.696593877311202192e+01,9.070444741465333305e-01,1.708806946632155643e+01,1.697803289653404235e+01
1.292332439233093844e+01,9.196893912116625991e-01,1.085565246636426195e+01,1.123343608379280312e+01
3.776166577404201519e+01,1.138162360218375690e+00,4.395810804474116651e+01,4.408980875810754441e+01
1.292359577111779068e+01,6.318451976057228858e-01,1.049357628646770202e+01,1.019387660728583533e+01
1.605349553961693587e+01,4.165999151808344458e-01,1.128680904606122581e+01,1.191500530799717872e+01
1.458852265139036142e+01,8.934860735900751472e-01,1.345919941351465177e+01,1.347817884548552492e+01
1.463250471535212505e+01,4.097078557093595808e-01,9.414744198697736266e+00,8.762845035019950046e+00
2.966388774287849017e+01,1.102424766923879806e+00,3.324788361694795213e+01,3.374071998735196587e+01
2.028085531240773776e+01,1.050820101679202700e+00,2.026284952786430438e+01,1.925066350672030779e+01
3.583168360459727353e+01,9.367632003011567843e-01,4.962280632963879157e+01,5.061404979906004087e+01
2.999667893515720607e+01,1.108604342624809336e+00,3.349778302920266526e+01,3.237306558157147407e+01
3.900884792381992838e+01,4.244101584032776153e-01,4.296841264891506285e+01,4.258933133407794713e+01
3.674218404467954002e+01,3.001912277715771959e-01,2.971095657389108524e+01,2.874059171946487723e+01
1.669325741598842328e+01,1.093972576252882023e+00,1.418136131520761722e+01,1.441949171175787114e+01
2.694786983077078091e+01,1.276499686585428339e+00,2.067908035862363647e+01,2.130355232196334470e+01
3.359074913427626541e+01,6.670703665245327763e-01,4.560057529964908696e+01,4.489404895504740267e+01
1.553337165386523111e+01,4.876269806489733072e-01,1.219907353517518800e+01,1.236877035826802107e+01
3.704501588496282949e+01,1.204695151646864026e+00,3.826082372453731750e+01,3.760139079485156799e+01
1.453235180237849278e+01,1.242327924109585924e+00,8.585179428899422760e+00,7.653469112732475210e+00
1.917480293422407200e+01,1.277974712264431156e+00,1.225831368915215513e+01,1.228654666007977347e+01
1.716225152688340572e+01,3.574360359749865768e-01,1.091049640980230251e+01,1.144375723822116875e+01
1.032572671433620926e+01,9.048744156692021257e-01,7.361647982908888110e+00,7.347746919536530363e+00
1.225169644540592095e+01,9.003793948184193319e-01,9.991261604891672476e+00,9.989150010425086990e+00
3.329109837892902135e+01,8.447367409137473970e-01,4.639875436578230250e+01,4.683028543394903664e+01
2.320711718897399933e+01,1.228454115890615705e+00,1.868213954581480607e+01,1.882841725397103971e+01
1.546801315594539972e+01,9.510784286478182192e-01,1.438699230856999201e+01,1.481274628063881060e+01
3.111658441862081048e+01,6.275625218552296491e-01,4.021809760204419604e+01,4.066334014654319873e+01
3.200323938043750616e+01,6.312467182907410823e-01,4.187367045732322168e+01,4.210977616863225848e+01
2.523406878143356380e+01,8.242620043080186587e-01,3.175235379584982454e+01,3.201133761141719702e+01
1.626648818112070316e+01,8.299537168085557859e-01,1.633478031543517162e+01,1.667665486783751305e+01
2.148633998700624659e+01,1.252681650289246162e+00,1.567376456385166783e+01,1.562291895157504840e+01
1.029664798266168191e+01,8.063696450029889107e-01,7.466286178041151800e+00,7.339649424080994855e+00
3.957589151140953732e+01,1.184061400044746470e+00,4.341955138532300396e+01,4.310229848063179503e+01
3.769954997425409005e+01,1.237194910753680155e+00,3.658629863290429540e+01,3.700620529142479143e+01
1.854590249485411135e+01,4.014775070635099863e-01,1.393560947958017771e+01,1.369583734343803449e+01
2.222873699893650468e+01,8.801913490758348502e-01,2.610957266583283953e+01,2.667063071672867380e+01
3.863021884356545854e+01,9.880863844513183558e-01,5.308709717699852604e+01,5.375410751977997847e+01
1.068731453955633270e+01,7.079626016505227160e-01,7.810518325675819717e+00,7.843681212590991159e+00
1.536545462923377059e+01,1.041002505816678747e+00,1.320331304281998719e+01,1.323732920506559019e+01
2.129282225430621622e+01,7.770252887574773393e-01,2.480605755242942223e+01,2.558833186227549561e+01
2.360586787976263423e+01,1.219793399266073441e+00,1.954086387836078487e+01,1.972117224755231391e+01
2.930278862091215686e+01,3.625263202233291460e-01,2.562903613217844168e+01,2.665765197434843969e+01
3.535418095608955014e+01,9.173162934219591946e-01,4.919480595089631692e+01,4.868411629401080631e+01
3.627145040720769487e+01,1.033954237312140867e+00,4.711010599266121801e+01,4.643958411651838247e+01
1.864402553828033859e+01,7.627896301370893362e-01,2.024861418932695400e+01,2.041592591752377572e+01
2.727933796585039161e+01,6.943151133662555097e-01,3.476953710937609543e+01,3.493059847849573885e+01
2.424471649043319843e+01,3.985701914677798885e-01,2.107733389551046344e+01,2.096634465219872112e+01
1.590019191964790402e+01,1.203612649389596667e+00,1.088753429284518326e+01,1.020224088499354664e+01
2.060372831932638960e+01,9.437641629847930425e-01,2.265510878696975183e+01,2.271368524745789230e+01
1.769774484414486793e+01,5.748266584267160972e-01,1.688614069390927952e+01,1.673863322462070613e+01
3.970599487291401886e+01,3.328122531514705051e-01,3.617263009467198032e+01,3.650752218973124741e+01
3.251153011033299123e+01,4.631030768854750845e-01,3.586915951640069267e+01,3.604976687808581204e+01
2.068973261645702522e+01,5.846209441425267439e-01,2.171763126775446295e+01,2.139797886789604320e+01
1.369034726134266755e+01,5.096767109976487742e-01,1.012778935038970296e+01,9.987313108661302508e+00
3.739378498973030673e+01,1.024879476084503693e+00,4.943580485292456217e+01,4.989580422713049757e+01
3.115935102178803717e+01,1.155159837868542816e+00,3.298644109240339617e+01,3.293394098435877027e+01
3.854737246447685095e+01,1.008134989717851315e+00,5.215406513353065066e+01,5.181691614241551491e+01
3.069373552821464912e+01,7.085770878648061100e-01,4.110742167799312341e+01,4.094788317497678776e+01
3.804320025979691167e+01,4.266338974751079927e-01,4.173142621245607131e+01,4.263510159117517873e+01
2.346426968703469740e+01,1.067124010957488434e+00,2.477510702934229414e+01,2.588822407676988036e+01
3.496332776520175400e+01,1.153083350933636897e+00,3.876247463074091826e+01,3.906222603913571589e+01
2.131773848428158402e+01,6.373205913349651031e-01,2.365460572056299782e+01,2.406605473398931849e+01
2.909550350755399961e+01,5.921288831747240078e-01,3.573995813317274894e+01,3.602215678090777118e+01
1.446962606858036260e+01,1.163287501510580579e+00,1.007717188780568662e+01,1.026941652167444907e+01
1.229859640994041392e+01,1.228972073521095387e+00,6.671725113683677044e+00,5.689059777716185984e+00
2.653534975263477236e+01,7.211323982390378529e-01,3.375854011063384519e+01,3.489730724725060895e+01
3.121601255599385638e+01,6.749089405076496018e-01,4.148862423890725637e+01,4.140778195330734945e+01
3.659448197552947590e+01,4.390187382541771988e-01,4.047738167826395994e+01,4.070855901652119968e+01
2.944457209246138873e+01,1.086046159688074164e+00,3.358457960841972323e+01,3.390331059697913929e+01
2.032208627704095250e+01,8.600276145483538581e-01,2.296632768925118739e+01,2.257194036436584739e+01
2.297142230077709968e+01,1.243046655441953030e+00,1.777687758057235712e+01,1.708621799760305748e+01
1.098181971113936761e+01,5.881127499743297182e-01,7.484740929860073777e+00,7.801785308086300219e+00
2.326334414866873601e+01,9.619814275792983871e-01,2.684244276674341378e+01,2.702161780844367200e+01
3.627387406240035972e+01,1.160172949804714415e+00,4.027234682747698713e+01,4.061335919189196630e+01
1.274012199860859340e+01,1.265922519111268185e+00,6.452152255390580571e+00,7.280951721674219890e+00
2.749960746229971775e+01,9.691574545818513187e-01,3.397626665072690599e+01,3.347800411094230100e+01
1.290093940707704689e+01,1.200998628940627588e+00,7.712334677432401975e+00,7.379014811486611869e+00
2.968034315799176781e+01,9.230228280757868387e-01,3.876883142245185354e+01,3.896926676534714318e+01
1.622623642717571002e+01,8.210544597329239025e-01,1.628655133284195244e+01,1.685191481354327081e+01
3.358860703445301255e+01,3.710522097964445432e-01,3.162845042035650778e+01,3.227128165552969108e+01
3.251469457621367098e+01,3.659086616863183594e-01,2.989307679416794628e+01,2.950971949565632002e+01
1.814301784139760798e+01,6.946960396790444747e-01,1.905813454731360679e+01,1.893703609761522344e+01
2.984766954503448844e+01,1.055827642935260213e+00,3.540864594719445080e+01,3.517304095651804374e+01
2.629574626440970420e+01,1.161193619779390174e+00,2.565796229268407913e+01,2.523894377622529817e+01
3.181262998614169035e+01,7.335224295280269313e-01,4.345947249049514483e+01,4.367822227417052261e+01
3.217383078176948175e+01,1.124600179804555067e+00,3.611302298749452433e+01,3.550947054068175390e+01
3.928283174676241174e+01,9.722382259631354717e-01,5.482982001525614635e+01,5.515349503589438740e+01
3.331036541683698715e+01,4.858004024728623249e-01,3.829495569406514477e+01,3.790548405699441759e+01
2.368884863044170430e+01,1.257669414886307901e+00,1.795415988365953197e+01,1.891323053664218534e+01
2.654285676697403673e+01,1.232493705587493826e+00,2.259690721027864058e+01,2.235439839061338674e+01
1.287681114676408001e+01,1.088484713833066664e+00,9.291272296120276053e+00,9.777267575864190263e+00
1.487410184913780320e+01,1.047554992156320974e+00,1.243033637580708550e+01,1.300595668534834459e+01
2.760379128712739316e+01,1.249115426936598050e+00,2.300270574598342321e+01,2.281363401724430062e+01
2.280738655327186137e+01,8.366574749645716569e-01,2.739336267381714762e+01,2.767373106079183387e+01
3.062015686944985760e+01,3.613094312031816524e-01,2.719689431643005406e+01,2.742025267038788172e+01
2.562938800896927916e+01,5.759141272455390315e-01,2.950441623260212864e+01,2.917396687817314671e+01
2.244676868664545566e+01,8.537772540893533435e-01,2.667595834734433780e+01,2.660075942442892583e+01
2.032660566907686928e+01,1.183069142574915578e+00,1.677090741496924409e+01,1.787551672972313099e+01
3.638353901848353189e+01,7.454126941235501569e-01,5.206236454352563214e+01,5.231207898905178411e+01
3.914605413500422060e+01,1.093338144681729185e+00,4.892164503011985488e+01,4.926168469186339394e+01
3.504112354610572311e+01,1.147492887261190697e+00,3.922004083975395616e+01,3.837347745485372030e+01
1.748026068657425824e+01,5.836071866397465335e-01,1.669630578743729643e+01,1.576585839149961288e+01
2.476723102363764184e+01,1.239759904344260422e+00,2.006048017597890265e+01,2.032777404592466297e+01
1.317563329581372322e+01,6.982417113816787868e-01,1.129773228480570069e+01,1.114075732403911978e+01
3.105773669828132455e+01,5.693785902888002237e-01,3.830766659002881624e+01,3.764586477689357480e+01
3.469192770160046280e+01,1.211589747582837884e+00,3.452589161727235023e+01,3.411520330757013397e+01
3.249864253004051307e+01,1.233472170712506255e+00,3.010578719864336605e+01,2.976591005001925083e+01
1.291234768709129987e+01,4.171573533281010548e-01,7.576113190038762824e+00,6.631881144053489052e+00
3.073227201552063192e+01,5.244195231448747219e-01,3.603947513388457224e+01,3.642905138179915525e+01
2.087497966424937701e+01,1.134878360828614374e+00,1.898202169619686686e+01,1.793732819998988859e+01
2.787041252997246232e+01,1.276447557820369783e+00,2.172483806694191344e+01,2.271650933304688280e+01
3.696948829840403050e+01,8.501693957578109195e-01,5.322470338792697220e+01,5.228859842404718705e+01
3.538018841413694560e+01,8.576552538893924549e-01,5.017642565110639907e+01,4.976629408601127125e+01
1.966705372288184606e+01,6.029534261314526411e-01,2.042063779781824806e+01,2.075048758686737926e+01
3.265792367668548479e+01,7.625078676105521147e-01,4.526560541510362867e+01,4.538632788207509350e+01
1.707134726934967262e+01,6.157854378159031139e-01,1.652492694901008363e+01,1.701031653037162172e+01
1.379210487160827903e+01,5.347967914469848871e-01,1.063398497010697064e+01,1.027165092831344140e+01
3.626920767010031454e+01,6.040058954029992044e-01,4.851241083802204912e+01,4.750057650500612283e+01
2.600369287704906895e+01,9.415225507245656988e-01,3.191761979790595660e+01,3.238723724089853562e+01
3.296645327298810457e+01,6.248958301477132160e-01,4.339065472163394332e+01,4.301245307128901629e+01
1.238149335416855834e+01,5.950354635900656497e-01,9.411352905870174368e+00,9.565590960576264123e+00
1.940385750874629878e+01,1.124119040193203967e+00,1.723941930185075222e+01,1.793113943388613762e+01
3.731690924898040862e+01,1.050480017818661516e+00,4.814774808621464075e+01,4.901560394368947016e+01
2.971327421185781859e+01,4.860912898436456353e-01,3.277786724971246457e+01,3.174456283047701177e+01
3.833123275906223171e+01,7.439418807352395913e-01,5.569904534640895832e+01,5.594256328497833408e+01
1.765292937342093182e+01,4.976632731788077080e-01,1.532290999260339603e+01,1.460827145768455715e+01
1.706886785879043344e+01,5.037533501431219474e-01,1.463322089747813592e+01,1.426766222686527819e+01
2.200101446652602988e+01,4.230244964019474474e-01,1.911834604428815609e+01,1.860927777772795011e+01
2.417199102923837017e+01,7.501771682825169041e-01,2.976710979592775175e+01,3.055173674453350330e+01
2.661190946434653881e+01,8.979785422384440885e-01,3.364993629110931295e+01,3.375729025784698223e+01
2.585491476169165992e+01,1.116339993674368758e+00,2.682937665547491335e+01,2.639492243558537865e+01
2.421094850434698742e+01,3.062581973665950419e-01,1.648194540147316545e+01,1.696010267770522972e+01
3.069725906395672155e+01,6.965217324380776898e-01,4.093455874360249425e+01,4.047483177733959536e+01
2.511537229610524591e+01,5.935206463841300462e-01,2.910614194695542167e+01,2.980360520277559999e+01
2.151995277757337988e+01,4.972695576382040739e-01,2.088375574616138408e+01,2.062886697383432022e+01
1.960219384857535374e+01,4.410460233944914488e-01,1.651997031209957356e+01,1.679891021217606095e+01
