t,Np,Nd,dNd_dt,dNd_dt_noisy
9.295859171834366919e+01,9.180359027634803493e-01,4.240219251219541263e+01,-2.194076880064788515e+00,-3.094471642248305621e+00
9.297859571914383991e+01,9.162012994069860250e-01,4.235832559944086739e+01,-2.191737521854494553e+00,-2.295858301065447193e+00
9.299859971994399643e+01,9.143703623364222155e-01,4.231450545694319487e+01,-2.189400788080639426e+00,-2.286784000587570809e+00
9.301860372074415295e+01,9.125430842226617267e-01,4.227073203223003617e+01,-2.187066675567768126e+00,-2.223429012677661909e+00
9.303860772154430947e+01,9.107194577511560363e-01,4.222700527289287464e+01,-2.184735181144663585e+00,-2.952005351501646224e+00
9.305861172234448020e+01,9.088994756219328508e-01,4.218332512658697908e+01,-2.182406301644342239e+00,-1.276068076995479750e+00
9.307861572314463672e+01,9.070831305496014352e-01,4.213969154103151027e+01,-2.180080033904054915e+00,-4.547936950762014874e+00
9.309861972394479324e+01,9.052704152633445078e-01,4.209610446400932915e+01,-2.177756374765269953e+00,-1.764947319829809791e+00
9.311862372474494975e+01,9.034613225069236808e-01,4.205256384336713893e+01,-2.175435321073682537e+00,-3.692988708419564503e+00
9.313862772554510627e+01,9.016558450386782386e-01,4.200906962701545666e+01,-2.173116869679202701e+00,-2.903294550659308193e+00
9.315863172634527700e+01,8.998539756315234728e-01,4.196562176292856350e+01,-2.170801017435952218e+00,-2.248192702038669388e+00
9.317863572714543352e+01,8.980557070729563440e-01,4.192222019914463260e+01,-2.168487761202264164e+00,-5.623287618285741640e-01
9.319863972794559004e+01,8.962610321650472667e-01,4.187886488376557281e+01,-2.166177097840677135e+00,-3.081880363194634320e+00
9.321864372874574656e+01,8.944699437244454376e-01,4.183555576495709261e+01,-2.163869024217925485e+00,-3.616473823044210167e+00
9.323864772954591729e+01,8.926824345823765050e-01,4.179229279094871430e+01,-2.161563537204942431e+00,-1.189182317565315339e+00
9.325865173034607380e+01,8.908984975846473420e-01,4.174907591003381668e+01,-2.159260633676855612e+00,-2.246251303584782644e+00
9.327865573114623032e+01,8.891181255916386084e-01,4.170590507056952845e+01,-2.156960310512978651e+00,-2.147441559843346059e+00
9.329865973194638684e+01,8.873413114783096356e-01,4.166278022097678502e+01,-2.154662564596809826e+00,-1.596002331611880987e+00
9.331866373274655757e+01,8.855680481341962063e-01,4.161970130974031434e+01,-2.152367392816024516e+00,-1.151014814994526292e+00
9.333866773354671409e+01,8.837983284634153280e-01,4.157666828540872928e+01,-2.150074792062479201e+00,-1.993180961561642039e+00
9.335867173434687061e+01,8.820321453846577953e-01,4.153368109659436413e+01,-2.147784759232199470e+00,-4.263809820086348346e+00
9.337867573514702713e+01,8.802694918311929628e-01,4.149073969197337419e+01,-2.145497291225376912e+00,-2.354376168888989707e+00
9.339867973594719786e+01,8.785103607508668588e-01,4.144784402028571435e+01,-2.143212384946368232e+00,-2.124663825206829060e+00
9.341868373674735437e+01,8.767547450969008782e-01,4.140499403030438685e+01,-2.140930037302842148e+00,-3.303312045645081962e+00
9.343868773754751089e+01,8.750026378116804171e-01,4.136218967076924002e+01,-2.138650245203601585e+00,-3.166669348250430005e+00
9.345869173834766741e+01,8.732540318899465470e-01,4.131943089059559782e+01,-2.136373005564236927e+00,-1.500114555009328221e+00
9.347869573914783814e+01,8.715089203440435917e-01,4.127671763877246747e+01,-2.134098315304748361e+00,-1.891109487890365370e+00
9.349869973994799466e+01,8.697672961995090990e-01,4.123404986434868391e+01,-2.131826171349193277e+00,-3.041090541165168748e+00
9.351870374074815118e+01,8.680291524950664028e-01,4.119142751643266820e+01,-2.129556570625663614e+00,-1.567922246647130757e+00
9.353870774154830769e+01,8.662944822826299518e-01,4.114885054419259092e+01,-2.127289510066293854e+00,-1.994553753835588417e+00
9.355871174234847842e+01,8.645632786273023118e-01,4.110631889685630114e+01,-2.125024986607250810e+00,-3.421713582433395295e+00
9.357871574314863494e+01,8.628355346073798282e-01,4.106383252371142589e+01,-2.122762997188736733e+00,-2.399767840128840923e+00
9.359871974394879146e+01,8.611112433143441880e-01,4.102139137410523517e+01,-2.120503538754979544e+00,-3.438959982482999500e+00
9.361872374474894798e+01,8.593903978528684151e-01,4.097899539744471298e+01,-2.118246608254228835e+00,-2.986058563164118329e+00
9.363872774554911871e+01,8.576729913408137618e-01,4.093664454319652179e+01,-2.115992202638753650e+00,-1.816472158351551736e+00
9.365873174634927523e+01,8.559590169092345935e-01,4.089433876088712339e+01,-2.113740318864842926e+00,-3.342914854529540847e+00
9.367873574714943175e+01,8.542484677023716166e-01,4.085207800010260115e+01,-2.111490953892794398e+00,-3.362707407411983596e+00
9.369873974794958826e+01,8.525413368776560974e-01,4.080986221048875251e+01,-2.109244104686911925e+00,-1.733714890934213049e+00
9.371874374874975899e+01,8.508376176057078633e-01,4.076769134175108178e+01,-2.106999768215505497e+00,-3.119454435240783141e+00
9.373874774954991551e+01,8.491373030703399660e-01,4.072556534365486414e+01,-2.104757941450887682e+00,-2.380632721812532271e+00
9.375875175035007203e+01,8.474403864685513543e-01,4.068348416602499640e+01,-2.102518621369362961e+00,-2.357158921200626533e+00
9.377875575115022855e+01,8.457468610105318696e-01,4.064144775874611781e+01,-2.100281804951231734e+00,-2.264374628079642182e+00
9.379875975195039928e+01,8.440567199196599146e-01,4.059945607176253191e+01,-2.098047489180777436e+00,-1.718481262735901405e+00
9.381876375275055580e+01,8.423699564325070055e-01,4.055750905507834858e+01,-2.095815671046276307e+00,-2.531609597279371293e+00
9.383876775355071231e+01,8.406865637988306661e-01,4.051560665875728517e+01,-2.093586347539980963e+00,-2.872277503038564550e+00
9.385877175435086883e+01,8.390065352815793132e-01,4.047374883292279435e+01,-2.091359515658119061e+00,-2.556253181586310319e+00
9.387877575515103956e+01,8.373298641568897027e-01,4.043193552775801436e+01,-2.089135172400894191e+00,-9.242174114741836810e-01
9.389877975595119608e+01,8.356565437140918151e-01,4.039016669350587563e+01,-2.086913314772481431e+00,-1.154561835843358253e+00
9.391878375675135260e+01,8.339865672557018605e-01,4.034844228046890890e+01,-2.084693939781017136e+00,-2.139611223310427413e+00
9.393878775755150912e+01,8.323199280974267200e-01,4.030676223900939448e+01,-2.082477044438600267e+00,-8.501344257690357509e-01
9.395879175835167985e+01,8.306566195681616138e-01,4.026512651954929112e+01,-2.080262625761287953e+00,-1.369527904648256245e+00
9.397879575915183636e+01,8.289966350099952086e-01,4.022353507257034266e+01,-2.078050680769094605e+00,-3.153668873134715334e+00
9.399879975995199288e+01,8.273399677782019568e-01,4.018198784861392170e+01,-2.075841206485980361e+00,-5.605106716275922718e-01
9.401880376075214940e+01,8.256866112412474257e-01,4.014048479828111482e+01,-2.073634199939852429e+00,7.335962223575687169e-01
9.403880776155232013e+01,8.240365587807852998e-01,4.009902587223270842e+01,-2.071429658162561527e+00,-1.707443941825094180e+00
9.405881176235247665e+01,8.223898037916627102e-01,4.005761102118926686e+01,-2.069227578189900107e+00,-3.692951629485990317e+00
9.407881576315263317e+01,8.207463396819127954e-01,4.001624019593098325e+01,-2.067027957061590815e+00,-5.628565291660294623e-01
9.409881976395278969e+01,8.191061598727593651e-01,3.997491334729777179e+01,-2.064830791821289591e+00,-1.453722921769030840e+00
9.411882376475296041e+01,8.174692577986149011e-01,3.993363042618923231e+01,-2.062636079516577681e+00,-2.169933897908762344e+00
9.413882776555311693e+01,8.158356269070848876e-01,3.989239138356475678e+01,-2.060443817198966077e+00,-4.098609033096327181e+00
9.415883176635327345e+01,8.142052606589609276e-01,3.985119617044335172e+01,-2.058254001923877308e+00,-2.162237653473084720e+00
9.417883576715342997e+01,8.125781525282255169e-01,3.981004473790376608e+01,-2.056066630750656543e+00,-2.357096253947736475e+00
9.419883976795360070e+01,8.109542960020494906e-01,3.976893703708441308e+01,-2.053881700742555605e+00,-2.370635860726717503e+00
9.421884376875375722e+01,8.093336845807969082e-01,3.972787301918351233e+01,-2.051699208966742738e+00,-2.474164543853887732e+00
9.423884776955391374e+01,8.077163117780178370e-01,3.968685263545889086e+01,-2.049519152494282626e+00,-1.085548049446044327e+00
9.425885177035407025e+01,8.061021711204533480e-01,3.964587583722811104e+01,-2.047341528400144828e+00,-2.469387771468660731e+00
9.427885577115424098e+01,8.044912561480328517e-01,3.960494257586842082e+01,-2.045166333763194455e+00,-1.612471764159517207e+00
9.429885977195439750e+01,8.028835604138787607e-01,3.956405280281685322e+01,-2.042993565666194833e+00,-3.953808252976226179e+00
9.431886377275455402e+01,8.012790774842997177e-01,3.952320646957005579e+01,-2.040823221195791959e+00,-3.031417812850927707e+00
9.433886777355471054e+01,7.996778009387953690e-01,3.948240352768442563e+01,-2.038655297442523384e+00,-2.045542901648356171e+00
9.435887177435488127e+01,7.980797243700535892e-01,3.944164392877601699e+01,-2.036489791500804003e+00,-2.929715349005706848e+00
9.437887577515503779e+01,7.964848413839552554e-01,3.940092762452069053e+01,-2.034326700468933602e+00,-1.995245388669411257e+00
9.439887977595519430e+01,7.948931455995676965e-01,3.936025456665392142e+01,-2.032166021449079985e+00,-2.080822894313446358e+00
9.441888377675535082e+01,7.933046306413146231e-01,3.931962470694402612e+01,-2.030007751546535122e+00,-1.838932732885313781e+00
9.443888777755552155e+01,7.917192901230445390e-01,3.927903799712689192e+01,-2.027851887867575087e+00,-2.356950896850186883e+00
9.445889177835567807e+01,7.901371177059008932e-01,3.923849438910160359e+01,-2.025698427524838863e+00,-1.383864025605373360e+00
9.447889577915583459e+01,7.885581070673349791e-01,3.919799383483730537e+01,-2.023547367635106120e+00,-3.386178522138789226e+00
9.449889977995599111e+01,7.869822518967327651e-01,3.915753628635907546e+01,-2.021398705318922850e+00,-2.419504110751454995e+00
9.451890378075616184e+01,7.854095458954130082e-01,3.911712169574784070e+01,-2.019252437700591596e+00,-4.871459716425410313e-01
9.453890778155631835e+01,7.838399827766310279e-01,3.907675001514052582e+01,-2.017108561908179887e+00,-2.432190764076182621e+00
9.455891178235647487e+01,7.822735562655729336e-01,3.903642119672983313e+01,-2.014967075073502478e+00,-4.740056597414785688e-01
9.457891578315663139e+01,7.807102600993590658e-01,3.899613519276440599e+01,-2.012827974332124015e+00,-1.659366352665803790e+00
9.459891978395680212e+01,7.791500880270426643e-01,3.895589195554874351e+01,-2.010691256823356809e+00,-2.246216627489089124e+00
9.461892378475695864e+01,7.775930338096135319e-01,3.891569143744331427e+01,-2.008556919690258624e+00,-1.914738511927892572e+00
9.463892778555711516e+01,7.760390912199921498e-01,3.887553359086439997e+01,-2.006424960079621567e+00,-4.003362976041584531e-01
9.465893178635727168e+01,7.744882540430335638e-01,3.883541836828420202e+01,-2.004295375141976532e+00,-2.315496520224163746e+00
9.467893578715744241e+01,7.729405160755252746e-01,3.879534572223077760e+01,-2.002168162031582987e+00,-3.112837918633634793e+00
9.469893978795759892e+01,7.713958711261917900e-01,3.875531560528816044e+01,-2.000043317906434748e+00,-1.493766801309786674e+00
9.471894378875775544e+01,7.698543130156879633e-01,3.871532797009620452e+01,-1.997920839928246206e+00,-1.272983144850573067e+00
9.473894778955791196e+01,7.683158355766031011e-01,3.867538276935066222e+01,-1.995800725262453668e+00,-1.133404929751854473e+00
9.475895179035808269e+01,7.667804326534595205e-01,3.863547995580315586e+01,-1.993682971078209354e+00,-3.516702818960221855e+00
9.477895579115823921e+01,7.652480981027161011e-01,3.859561948226129147e+01,-1.991567574548387176e+00,-1.587534126292961201e+00
9.479895979195839573e+01,7.637188257927620683e-01,3.855580130158847396e+01,-1.989454532849564306e+00,-1.916895892798460732e+00
9.481896379275855224e+01,7.621926096039215448e-01,3.851602536670402088e+01,-1.987343843162027612e+00,-2.231431487496311039e+00
9.483896779355872297e+01,7.606694434284508866e-01,3.847629163058312685e+01,-1.985235502669768115e+00,-2.455289074458828047e+00
9.485897179435887949e+01,7.591493211705436783e-01,3.843660004625695592e+01,-1.983129508560477428e+00,-1.510898835859876721e+00
9.487897579515903601e+01,7.576322367463236285e-01,3.839695056681246399e+01,-1.981025858025543762e+00,-2.046157662775190733e+00
9.489897979595919253e+01,7.561181840838492318e-01,3.835734314539255507e+01,-1.978924548260046823e+00,-2.023004073040667095e+00
9.491898379675936326e+01,7.546071571231115493e-01,3.831777773519596764e+01,-1.976825576462756917e+00,2.838113442119416518e-02
9.493898779755951978e+01,7.530991498160384268e-01,3.827825428947743092e+01,-1.974728939836133845e+00,-1.915626783829151192e+00
9.495899179835967630e+01,7.515941561264881665e-01,3.823877276154747307e+01,-1.972634635586314911e+00,-3.131791186926430548e+00
9.497899579915983281e+01,7.500921700302537465e-01,3.819933310477255617e+01,-1.970542660923120248e+00,-2.892680387165223355e+00
9.499899979995998933e+01,7.485931855150617098e-01,3.815993527257500517e+01,-1.968453013060043499e+00,-2.731400313398286261e+00
9.501900380076016006e+01,7.470971965805712767e-01,3.812057921843303632e+01,-1.966365689214250700e+00,-3.582507967318454334e+00
9.503900780156031658e+01,7.456041972383783412e-01,3.808126489588082109e+01,-1.964280686606579618e+00,-8.775948406829632287e-01
9.505901180236047310e+01,7.441141815120093650e-01,3.804199225850835120e+01,-1.962198002461531088e+00,-1.011684853942043105e-01
9.507901580316062962e+01,7.426271434369253743e-01,3.800276125996152388e+01,-1.960117634007265908e+00,-2.593650158865311806e+00
9.509901980396080035e+01,7.411430770605199614e-01,3.796357185394211342e+01,-1.958039578475604614e+00,-1.051210951962042728e+00
9.511902380476095686e+01,7.396619764421236143e-01,3.792442399420784938e+01,-1.955963833102025928e+00,-2.710524513774718702e+00
9.513902780556111338e+01,7.381838356529971668e-01,3.788531763457229573e+01,-1.953890395125655655e+00,-2.643801383044819264e+00
9.515903180636126990e+01,7.367086487763363500e-01,3.784625272890491487e+01,-1.951819261789270010e+00,-3.709210876882757191e+00
9.517903580716144063e+01,7.352364099072690173e-01,3.780722923113103207e+01,-1.949750430339284968e+00,-2.013038528327087295e+00
9.519903980796159715e+01,7.337671131528602508e-01,3.776824709523195622e+01,-1.947683898025766025e+00,-7.170152373867775264e-01
9.521904380876175367e+01,7.323007526321052563e-01,3.772930627524478808e+01,-1.945619662102409109e+00,-6.848090184510475797e-01
9.523904780956191019e+01,7.308373224759343589e-01,3.769040672526257651e+01,-1.943557719826546792e+00,-1.418664538422337751e+00
9.525905181036208091e+01,7.293768168272098951e-01,3.765154839943419773e+01,-1.941498068459141191e+00,-2.213775765034598830e+00
9.527905581116223743e+01,7.279192298407313189e-01,3.761273125196453293e+01,-1.939440705264785070e+00,-7.365758058194808999e-01
9.529905981196239395e+01,7.264645556832284301e-01,3.757395523711424801e+01,-1.937385627511692299e+00,-1.980330376397789749e-01
9.531906381276255047e+01,7.250127885333659261e-01,3.753522030919993568e+01,-1.935332832471696074e+00,-2.705561514439609461e+00
9.533906781356272120e+01,7.235639225817407372e-01,3.749652642259405866e+01,-1.933282317420247587e+00,-1.668353850405062788e+00
9.535907181436287772e+01,7.221179520308868005e-01,3.745787353172503487e+01,-1.931234079636414025e+00,-1.984831812123261985e+00
9.537907581516303424e+01,7.206748710952683989e-01,3.741926159107711669e+01,-1.929188116402870135e+00,-2.575162578844176320e+00
9.539907981596319075e+01,7.192346740012846018e-01,3.738069055519044781e+01,-1.927144425005897332e+00,-3.106124623328091694e+00
9.541908381676336148e+01,7.177973549808577269e-01,3.734216037863849635e+01,-1.925103002734740887e+00,-2.759922624218669629e+00
9.543908781756351800e+01,7.163629082553393257e-01,3.730367101596227286e+01,-1.923063846879482286e+00,-1.813177872539197377e+00
9.545909181836367452e+01,7.149313280886531174e-01,3.726522242185371425e+01,-1.921026954736132275e+00,-1.666152844766457308e+00
9.547909581916383104e+01,7.135026087600587763e-01,3.722681455107230875e+01,-1.918992323604618466e+00,-1.779423131460621921e+00
9.549909981996400177e+01,7.120767445596120071e-01,3.718844735842986893e+01,-1.916959950788367895e+00,-6.355637318365956467e-01
9.551910382076415829e+01,7.106537297881685422e-01,3.715012079879062412e+01,-1.914929833594310127e+00,-2.605276948880047794e+00
9.553910782156431480e+01,7.092335587573780353e-01,3.711183482707105696e+01,-1.912901969332867269e+00,-3.173652810236821331e+00
