t,R,C,dR_dt,dR_dt_noisy
7.525505101020203647e+00,9.848792711887898177e-01,3.066060110288760798e-01,-8.491316974557072683e-08,-2.393469126191062613e-02
7.527505501100219654e+00,9.848792718336570884e-01,3.066060110146128781e-01,-9.873365489077023938e-08,-3.370440243396441438e-02
7.529505901180235661e+00,9.848792724440919022e-01,3.066060110011111783e-01,-1.118162002156086743e-07,2.792756640758507075e-02
7.531506301260251668e+00,9.848792730174473764e-01,3.066060109884296558e-01,-1.241040791521985653e-07,-1.718669101347732042e-02
7.533506701340267675e+00,9.848792735512736929e-01,3.066060109766224340e-01,-1.355447881712379399e-07,8.080338131334435792e-03
7.535507101420283682e+00,9.848792740433185422e-01,3.066060109657393618e-01,-1.460900570793288722e-07,-3.426992280161642729e-02
7.537507501500299689e+00,9.848792744915266795e-01,3.066060109558258473e-01,-1.556958385551254764e-07,-1.636610298998305776e-02
7.539507901580315696e+00,9.848792748940400354e-01,3.066060109469229689e-01,-1.643223115910252830e-07,1.142690637169231464e-02
7.541508301660331703e+00,9.848792752491977165e-01,3.066060109390675859e-01,-1.719338805772352430e-07,1.146311633272362185e-02
7.543508701740347711e+00,9.848792755555360046e-01,3.066060109322919502e-01,-1.784991757736165141e-07,5.452191977613074156e-03
7.545509101820363718e+00,9.848792758117886903e-01,3.066060109266241507e-01,-1.839910603873562422e-07,9.803282060097727110e-03
7.547509501900379725e+00,9.848792760168865179e-01,3.066060109220877794e-01,-1.883866186658256225e-07,5.026898643566454598e-03
7.549509901980395732e+00,9.848792761699572962e-01,3.066060109187021543e-01,-1.916671582002926755e-07,2.466466537037090984e-02
7.551510302060411739e+00,9.848792762703263426e-01,3.066060109164822078e-01,-1.938182194183291074e-07,4.205269815302939418e-02
7.553510702140427746e+00,9.848792763175161502e-01,3.066060109154384317e-01,-1.948295687281831334e-07,1.368663514769697526e-02
7.555511102220443753e+00,9.848792763112462767e-01,3.066060109155771540e-01,-1.946951958264886429e-07,-3.196805461068493760e-03
7.557511502300459760e+00,9.848792762514334553e-01,3.066060109169000958e-01,-1.934133161962670044e-07,-2.608999472260248309e-02
7.559511902380475767e+00,9.848792761381918170e-01,3.066060109194048144e-01,-1.909863757143526186e-07,-1.256016622660680732e-02
7.561512302460491775e+00,9.848792759718325573e-01,3.066060109230843711e-01,-1.874210439345436185e-07,-8.505514962311399446e-03
7.563512702540507782e+00,9.848792757528642694e-01,3.066060109279275525e-01,-1.827282205824065642e-07,3.557496354797953092e-02
7.565513102620523789e+00,9.848792754819923889e-01,3.066060109339187600e-01,-1.769230243975350447e-07,-3.910104407408615534e-02
7.567513502700539796e+00,9.848792751601198603e-01,3.066060109410379542e-01,-1.700248067892928816e-07,-2.033293082901069943e-02
7.569513902780555803e+00,9.848792747883469145e-01,3.066060109492608765e-01,-1.620571474514331811e-07,-2.619175965294954361e-02
7.571514302860571810e+00,9.848792743679706252e-01,3.066060109585588278e-01,-1.530478446754024446e-07,2.120074018309329664e-02
7.573514702940587817e+00,9.848792739004855745e-01,3.066060109688987234e-01,-1.430289297277287375e-07,-1.784486455467369434e-02
7.575515103020603824e+00,9.848792733875835204e-01,3.066060109802432043e-01,-1.320366593005051215e-07,-4.636293593513440836e-02
7.577515503100619831e+00,9.848792728311532851e-01,3.066060109925504151e-01,-1.201115140125885716e-07,-5.186068950477861622e-02
7.579515903180635839e+00,9.848792722332810889e-01,3.066060110057742261e-01,-1.072982045158266118e-07,7.146292881763355309e-03
7.581516303260651846e+00,9.848792715962501054e-01,3.066060110198641775e-01,-9.364566294634002475e-08,-4.140767507164230810e-02
7.583516703340667853e+00,9.848792709225409059e-01,3.066060110347653689e-01,-7.920705152875129329e-08,2.685461822774724838e-02
7.585517103420683860e+00,9.848792702148313483e-01,3.066060110504185698e-01,-6.403976110513909248e-08,2.589658524968786735e-02
7.587517503500699867e+00,9.848792694759963551e-01,3.066060110667602201e-01,-4.820540533412298601e-08,-2.905323642594484501e-02
7.589517903580715874e+00,9.848792687091079134e-01,3.066060110837223740e-01,-3.176982191210875328e-08,-9.235247567132622362e-03
7.591518303660731881e+00,9.848792679174356302e-01,3.066060111012326450e-01,-1.480308320367385022e-08,-2.576898527532507904e-04
7.593518703740747888e+00,9.848792671044459546e-01,3.066060111192144833e-01,2.620519190532633047e-09,-3.816556664775832414e-02
7.595519103820763895e+00,9.848792662738026227e-01,3.066060111375867314e-01,2.042246616262843872e-08,-3.173129196136025010e-02
7.597519503900779902e+00,9.848792654293666571e-01,3.066060111562640689e-01,3.852000979298608740e-08,-1.676315275119521359e-02
7.599519903980795910e+00,9.848792645751963670e-01,3.066060111751567341e-01,5.682617462698935640e-08,-1.893743950213459164e-03
7.601520304060811917e+00,9.848792637155471263e-01,3.066060111941705801e-01,7.524976144979156345e-08,5.851533253192494656e-03
7.603520704140827924e+00,9.848792628548714845e-01,3.066060112132070747e-01,9.369534550995872735e-08,-4.797221120085708168e-02
7.605521104220843931e+00,9.848792619978192775e-01,3.066060112321634668e-01,1.120632734386006746e-07,4.933177060772578337e-03
7.607521504300859938e+00,9.848792611492375171e-01,3.066060112509325086e-01,1.302496666077956888e-07,-3.961455251680360591e-03
7.609521904380875945e+00,9.848792603141706126e-01,3.066060112694026230e-01,1.481464157182532659e-07,-7.726424353527954272e-03
7.611522304460891952e+00,9.848792594978598158e-01,3.066060112874579024e-01,1.656411928174783554e-07,-1.263739199831741093e-02
7.613522704540907959e+00,9.848792587057437764e-01,3.066060113049779989e-01,1.826174393648738459e-07,2.456081309652542385e-02
7.615523104620923966e+00,9.848792579434585415e-01,3.066060113218383454e-01,1.989543664537851697e-07,3.791035920908223528e-02
7.617523504700939974e+00,9.848792572168371118e-01,3.066060113379098229e-01,2.145269640263514077e-07,-1.259005862256313939e-02
7.619523904780955981e+00,9.848792565319096637e-01,3.066060113530591491e-01,2.292059961273018587e-07,-5.418868948741018335e-03
7.621524304860971988e+00,9.848792558949037712e-01,3.066060113671484899e-01,2.428579968516419996e-07,-4.084645025228099413e-02
7.623524704940987995e+00,9.848792553122441840e-01,3.066060113800357922e-01,2.553452737030781350e-07,-1.124197080113889351e-02
7.625525105021004002e+00,9.848792547905527162e-01,3.066060113915746732e-01,2.665259113687756809e-07,1.601407511378598672e-02
7.627525505101020009e+00,9.848792543366485797e-01,3.066060114016141425e-01,2.762537639755535679e-07,-3.688803569499536118e-03
7.629525905181036016e+00,9.848792539575480509e-01,3.066060114099991019e-01,2.843784618622446914e-07,7.775691208238584735e-03
7.631526305261052023e+00,9.848792536604646930e-01,3.066060114165700679e-01,2.907454076939153254e-07,-3.851878092476869464e-03
7.633526705341068030e+00,9.848792534528091336e-01,3.066060114211629495e-01,2.951957805974458893e-07,1.406822038758626580e-03
7.635527105421084038e+00,9.848792533421895090e-01,3.066060114236096590e-01,2.975665265025906336e-07,1.566035959126353336e-02
7.637527505501100045e+00,9.848792533364107982e-01,3.066060114237374457e-01,2.976903730467217457e-07,1.819676164033712587e-02
7.639527905581116052e+00,9.848792534434754886e-01,3.066060114213693955e-01,2.953958147255963951e-07,-4.952820220271214602e-02
7.641528305661132059e+00,9.848792536715831325e-01,3.066060114163240424e-01,2.905071228853639553e-07,-6.175712701122063053e-03
7.643528705741148066e+00,9.848792540291304576e-01,3.066060114084157573e-01,2.828443426694526863e-07,-7.340988748600994762e-02
7.645529105821164073e+00,9.848792545238809204e-01,3.066060113974727885e-01,2.722410917532780417e-07,-2.688531303689697927e-04
7.647529505901180080e+00,9.848792551050631339e-01,3.066060113846181268e-01,2.597854772690144642e-07,-1.419450425189821077e-02
7.649529905981196087e+00,9.848792557340468878e-01,3.066060113707061441e-01,2.463054034895773015e-07,-1.532401095087078738e-02
7.651530306061212094e+00,9.848792564046098263e-01,3.066060113558745082e-01,2.319342247425471015e-07,3.851848105980253123e-02
7.653530706141228102e+00,9.848792571107323202e-01,3.066060113402563903e-01,2.168009506364754202e-07,8.537630312029139551e-03
7.655531106221244109e+00,9.848792578465973557e-01,3.066060113239804652e-01,2.010302486143977774e-07,2.791015208978101653e-02
7.657531506301260116e+00,9.848792586065910903e-01,3.066060113071708004e-01,1.847424320466917180e-07,1.535185551654161262e-02
7.659531906381276123e+00,9.848792593853024080e-01,3.066060112899471335e-01,1.680534689185719799e-07,4.186214787281572480e-02
7.661532306461292130e+00,9.848792601775230304e-01,3.066060112724247055e-01,1.510749807198674688e-07,-6.352339187118288127e-03
7.663532706541308137e+00,9.848792609782474061e-01,3.066060112547141503e-01,1.339142441936225225e-07,-6.527268067592299078e-03
7.665533106621324144e+00,9.848792617826730433e-01,3.066060112369217716e-01,1.166741836200468896e-07,-2.455354913396246095e-03
7.667533506701340151e+00,9.848792625862000660e-01,3.066060112191492659e-01,9.945338153016791694e-08,6.105765690628104508e-02
7.669533906781356158e+00,9.848792633844316580e-01,3.066060112014938333e-01,8.234606846402314773e-08,-1.101609442597926980e-02
7.671534306861372166e+00,9.848792641731736186e-01,3.066060111840483438e-01,6.544213224102257698e-08,5.666173502618500682e-04
7.673534706941388173e+00,9.848792649484348072e-01,3.066060111669010602e-01,4.882710924469790825e-08,3.427520926303619098e-02
7.675535107021404180e+00,9.848792657064268097e-01,3.066060111501356933e-01,3.258219086199609649e-08,2.300879991439193362e-02
7.677535507101420187e+00,9.848792664435640498e-01,3.066060111338315686e-01,1.678422151263347928e-08,-1.244736548553028455e-02
7.679535907181436194e+00,9.848792671564637891e-01,3.066060111180635706e-01,1.505698343784445115e-09,4.356019152521317661e-02
7.681536307261452201e+00,9.848792678419462376e-01,3.066060111029019764e-01,-1.318523060178655726e-08,1.198690366016740179e-02
7.683536707341468208e+00,9.848792684970343325e-01,3.066060110884126777e-01,-2.722476274974461319e-08,3.615678637577014742e-02
7.685537107421484215e+00,9.848792691189537374e-01,3.066060110746569589e-01,-4.055343968967228818e-08,1.513028767702266110e-02
7.687537507501500222e+00,9.848792697051332867e-01,3.066060110616917744e-01,-5.311615733361030323e-08,1.944101647015351528e-02
7.689537907581516230e+00,9.848792702532043197e-01,3.066060110495694713e-01,-6.486215170520281958e-08,-1.856291045113218213e-02
7.691538307661532237e+00,9.848792707610013464e-01,3.066060110383379556e-01,-7.574501315055215400e-08,3.545662868224545156e-02
7.693538707741548244e+00,9.848792712265614924e-01,3.066060110280406370e-01,-8.572267407025435659e-08,-1.752430093058304772e-02
7.695539107821564251e+00,9.848792716481246101e-01,3.066060110187164844e-01,-9.475741202802367980e-08,1.921815751889751310e-03
7.697539507901580258e+00,9.848792720241337229e-01,3.066060110103998593e-01,-1.028158584381877461e-07,2.718088585882891262e-02
7.699539907981596265e+00,9.848792723532345805e-01,3.066060110031207930e-01,-1.098689898504368045e-07,-8.485173156655782464e-03
7.701540308061612272e+00,9.848792726342755488e-01,3.066060109969047098e-01,-1.158921247024213841e-07,2.984845448920989651e-03
7.703540708141628279e+00,9.848792728663080531e-01,3.066060109917725929e-01,-1.208649337836043003e-07,2.071655915071625724e-04
7.705541108221644286e+00,9.848792730485864677e-01,3.066060109877409290e-01,-1.247714371266361866e-07,3.918325602852122669e-03
7.707541508301660294e+00,9.848792731805676715e-01,3.066060109848217641e-01,-1.275999948480155410e-07,1.475790106590076436e-02
7.709541908381676301e+00,9.848792732619117141e-01,3.066060109830225922e-01,-1.293433213311878660e-07,-3.745290358122405766e-02
7.711542308461692308e+00,9.848792732924812610e-01,3.066060109823464663e-01,-1.299984731251146997e-07,-1.310397103748843321e-02
7.713542708541708315e+00,9.848792732723419263e-01,3.066060109827919433e-01,-1.295668566880792127e-07,5.163615922163235228e-02
7.715543108621724322e+00,9.848792732017621621e-01,3.066060109843530279e-01,-1.280542250292615591e-07,-4.884192787723895535e-02
7.717543508701740329e+00,9.848792730812131468e-01,3.066060109870193395e-01,-1.254706764597379731e-07,-1.592307736611479549e-02
7.719543908781756336e+00,9.848792729113691191e-01,3.066060109907760012e-01,-1.218306609207520097e-07,1.996138175941926732e-02
7.721544308861772343e+00,9.848792726931070440e-01,3.066060109956035840e-01,-1.171529731280873676e-07,-4.602570612919260062e-02
7.723544708941788350e+00,9.848792724275066135e-01,3.066060110014781626e-01,-1.114607523777788600e-07,-2.154443507980962139e-02
7.725545109021804357e+00,9.848792721158505792e-01,3.066060110083714263e-01,-1.047814901233845575e-07,-2.008907500685595815e-02
7.727545509101820365e+00,9.848792717596243085e-01,3.066060110162505126e-01,-9.714702012275644449e-08,3.918210043999999920e-02
7.729545909181836372e+00,9.848792713605162286e-01,3.066060110250780624e-01,-8.859352781942497757e-08,-2.171760718728342129e-02
7.731546309261852379e+00,9.848792709204173823e-01,3.066060110348122203e-01,-7.916154112774798079e-08,1.580128132856878712e-02
7.733546709341868386e+00,9.848792704414219834e-01,3.066060110454066900e-01,-6.889594225678585815e-08,-1.574689695167127979e-02
7.735547109421884393e+00,9.848792699258266392e-01,3.066060110568107344e-01,-5.784595119573410216e-08,2.612250157988269482e-04
7.737547509501900400e+00,9.848792693761312389e-01,3.066060110689689533e-01,-4.606514422689222954e-08,-2.832232831661987693e-02
7.739547909581916407e+00,9.848792687950381763e-01,3.066060110818216722e-01,-3.361143782742992414e-08,-3.678020703458802221e-02
7.741548309661932414e+00,9.848792681854527942e-01,3.066060110953045537e-01,-2.054709771770468762e-08,-1.171171182701070262e-02
7.743548709741948421e+00,9.848792675504834948e-01,3.066060111093489304e-01,-6.938742164175337734e-09,-3.440440385772955412e-02
7.745549109821964429e+00,9.848792668934411854e-01,3.066060111238814723e-01,7.142671648585618982e-09,-4.411194495119465618e-03
7.747549509901980436e+00,9.848792662178398327e-01,3.066060111388245191e-01,2.162183365683745251e-08,2.956959623936562895e-03
7.749549909981996443e+00,9.848792655273962415e-01,3.066060111540958588e-01,3.641908710716457165e-08,1.021952264394058660e-02
7.751550310062012450e+00,9.848792648260298321e-01,3.066060111696087831e-01,5.145043308063534937e-08,3.817796970471257212e-02
7.753550710142028457e+00,9.848792641178630847e-01,3.066060111852720871e-01,6.662752052855047680e-08,3.545771773376756725e-02
7.755551110222044464e+00,9.848792634072212060e-01,3.066060112009901806e-01,8.185765348889262327e-08,-2.760452686637242595e-02
7.757551510302060471e+00,9.848792626986324628e-01,3.066060112166628659e-01,9.704378445274386422e-08,-1.874907339782349788e-02
7.759551910382076478e+00,9.848792619968277373e-01,3.066060112321854492e-01,1.120845235236256343e-07,4.223002356581696815e-02
7.761552310462092485e+00,9.848792613067407498e-01,3.066060112474489063e-01,1.268741335325174191e-07,-1.382485762990866805e-03
7.763552710542108493e+00,9.848792606335082800e-01,3.066060112623395506e-01,1.413025255136979297e-07,-9.662968290014079670e-03
7.765553110622124500e+00,9.848792599824696126e-01,3.066060112767393098e-01,1.552552706396426174e-07,2.675611337601885992e-02
7.767553510702140507e+00,9.848792593591670919e-01,3.066060112905256152e-01,1.686135878697925250e-07,-1.563813405862312170e-02
7.769553910782156514e+00,9.848792587693460110e-01,3.066060113035713464e-01,1.812543470591787553e-07,2.331808238572602096e-02
7.771554310862172521e+00,9.848792582189542788e-01,3.066060113157449973e-01,1.930500755920050437e-07,-7.570357050325345234e-03
7.773554710942188528e+00,9.848792577141427529e-01,3.066060113269104548e-01,2.038689510541757954e-07,3.234572801021233512e-02
7.775555111022204535e+00,9.848792572612650176e-01,3.066060113369272755e-01,2.135748066456333305e-07,-3.657227493842769937e-03
7.777555511102220542e+00,9.848792568668777170e-01,3.066060113456504088e-01,2.220271235475745897e-07,2.047215310300981236e-02
7.779555911182236549e+00,9.848792565377402219e-01,3.066060113529303077e-01,2.290810383887009749e-07,2.645090737920315418e-02
7.781556311262252557e+00,9.848792562808147411e-01,3.066060113586129843e-01,2.345873405251719390e-07,4.037268451792960788e-02
