t,N,P_i,dN_dt,dN_dt_noisy
1.141668333666733304e+02,8.499907715616183168e+01,8.212522582204592192e-01,3.941312414212916337e-07,1.218363001598108258e-01
1.141908381676335154e+02,8.499907714252948665e+01,8.212522660528316365e-01,4.008323326587515112e-07,6.074354039368290437e-02
1.142148429685937145e+02,8.499907713034566825e+01,8.212522738640054554e-01,4.062623979450563638e-07,-9.110086628630743866e-02
1.142388477695538995e+02,8.499907711967263424e+01,8.212522816540294146e-01,4.103661375154388224e-07,2.013118686570787297e-01
1.142628525705140987e+02,8.499907711057345239e+01,8.212522894229515869e-01,4.130875588259641518e-07,1.892366262771428831e-01
1.142868573714742837e+02,8.499907710311202891e+01,8.212522971708200448e-01,4.143698966174724774e-07,1.553918892700804910e-01
1.143108621724344829e+02,8.499907709735312267e+01,8.212523048976826390e-01,4.141556395609313768e-07,1.147489503056399636e-02
1.143348669733946679e+02,8.499907709336233097e+01,8.212523126035866650e-01,4.123865515737179521e-07,9.943507185590237663e-02
1.143588717743548671e+02,8.499907709120606114e+01,8.212523202885794182e-01,4.090036309634115241e-07,1.656109220168330495e-02
1.143828765753150520e+02,8.499907709095158737e+01,8.212523279527077502e-01,4.039471637184988140e-07,-4.895165194213037252e-02
1.144068813762752512e+02,8.499907709266697964e+01,8.212523355960182903e-01,3.971566968630213523e-07,-1.824053334994194531e-01
1.144308861772354362e+02,8.499907709642120324e+01,8.212523432185574457e-01,3.885709674023019033e-07,3.438231662364718555e-02
1.144548909781956354e+02,8.499907710228400504e+01,8.212523508203712908e-01,3.781280586423463319e-07,-1.933259113709399346e-01
1.144788957791558204e+02,8.499907711031156055e+01,8.212523584015075651e-01,3.657780816013200820e-07,7.804395689918708356e-02
1.145029005801160196e+02,8.499907711970708135e+01,8.212523659621339123e-01,3.522281080137190656e-07,-1.308345553305488851e-01
1.145269053810762045e+02,8.499907712994547637e+01,8.212523735023774529e-01,3.379440780548748080e-07,2.848929984485059144e-02
1.145509101820364037e+02,8.499907714097817291e+01,8.212523810222973619e-01,3.229690808126406409e-07,-2.205278246621603447e-02
1.145749149829965887e+02,8.499907715275735143e+01,8.212523885219530362e-01,3.073455054902751726e-07,-1.087510093582216009e-01
1.145989197839567879e+02,8.499907716523590295e+01,8.212523960014033175e-01,2.911151373297116152e-07,-9.770689337252518036e-02
1.146229245849169729e+02,8.499907717836750010e+01,8.212524034607070478e-01,2.743190368192927053e-07,-5.174626542308222860e-02
1.146469293858771721e+02,8.499907719210655443e+01,8.212524108999226247e-01,2.569976356170400322e-07,1.574946825567177799e-01
1.146709341868373571e+02,8.499907720640821651e+01,8.212524183191085569e-01,2.391906992471604099e-07,4.487186812582485973e-02
1.146949389877975563e+02,8.499907722122841847e+01,8.212524257183227983e-01,2.209372969019796074e-07,-2.095169147762203365e-02
1.147189437887577412e+02,8.499907723652378877e+01,8.212524330976234133e-01,2.022758867070706401e-07,8.950775881785742738e-02
1.147429485897179404e+02,8.499907725225172328e+01,8.212524404570679115e-01,1.832442393379096757e-07,-1.122139326079311383e-01
1.147669533906781254e+02,8.499907726837039945e+01,8.212524477967140246e-01,1.638794220326644790e-07,-1.479739318289617633e-01
1.147909581916383246e+02,8.499907728483869107e+01,8.212524551166190401e-01,1.442179300426005284e-07,-8.521924211461179288e-02
1.148149629925985096e+02,8.499907730161623931e+01,8.212524624168398013e-01,1.242955089963970750e-07,1.094153776277066170e-01
1.148389677935587088e+02,8.499907731866345273e+01,8.212524696974334848e-01,1.041472845741964193e-07,-2.545127283228559509e-02
1.148629725945188937e+02,8.499907733594145043e+01,8.212524769584564899e-01,8.380771099325556861e-08,1.529954263967083644e-02
1.148869773954790929e+02,8.499907735341211890e+01,8.212524841999655489e-01,6.331057988973043393e-08,1.502103982768766659e-02
1.149109821964392779e+02,8.499907737103811201e+01,8.212524914220166172e-01,4.268900788417795411e-08,-3.973466566066336664e-02
1.149349869973994771e+02,8.499907738878277996e+01,8.212524986246659831e-01,2.197547210869288392e-08,1.285315223214257563e-01
1.149589917983596621e+02,8.499907740661028299e+01,8.212525058079693796e-01,1.201755139845772646e-09,7.484840580112540886e-02
1.149829965993198613e+02,8.499907742448546344e+01,8.212525129719823180e-01,-1.960097684161610232e-08,-8.485656695099171032e-02
1.150070014002800463e+02,8.499907744237395946e+01,8.212525201167604205e-01,-4.040228951396329649e-08,-1.024650862746126490e-01
1.150310062012402454e+02,8.499907746024214816e+01,8.212525272423588651e-01,-6.117234185865072504e-08,-3.083365095617567053e-03
1.150550110022004304e+02,8.499907747805713143e+01,8.212525343488324969e-01,-8.188199451808486629e-08,-9.186590949341238987e-02
1.150790158031606296e+02,8.499907749578679272e+01,8.212525414362362719e-01,-1.025027742684869736e-07,-3.827057406292181676e-05
1.151030206041208146e+02,8.499907751339972606e+01,8.212525485046248130e-01,-1.230068491508973239e-07,7.508580046339842495e-02
1.151270254050810138e+02,8.499907753086530704e+01,8.212525555540522992e-01,-1.433670799855235600e-07,6.189366601863813093e-03
1.151510302060411988e+02,8.499907754815362182e+01,8.212525625845729094e-01,-1.635569422120397576e-07,1.951365457087798558e-02
1.151750350070013980e+02,8.499907756523555236e+01,8.212525695962408223e-01,-1.835506253655694309e-07,-5.028077465935583412e-02
1.151990398079615829e+02,8.499907758208267694e+01,8.212525765891096619e-01,-2.033229566933414389e-07,-8.184087612282552049e-02
1.152230446089217821e+02,8.499907759866735546e+01,8.212525835632328297e-01,-2.228494437872541312e-07,-1.040698746766484384e-01
1.152470494098819671e+02,8.499907761496267256e+01,8.212525905186639497e-01,-2.421062070823154500e-07,1.316923902118985745e-01
1.152710542108421663e+02,8.499907763094249447e+01,8.212525974554558683e-01,-2.610701272942606010e-07,-7.821019570588644276e-02
1.152950590118023513e+02,8.499907764658141218e+01,8.212526043736617654e-01,-2.797186464675860407e-07,8.159695069126759667e-03
1.153190638127625505e+02,8.499907766185474145e+01,8.212526112733341543e-01,-2.980299225185945033e-07,1.088364534361755537e-02
1.153430686137227354e+02,8.499907767673857961e+01,8.212526181545255488e-01,-3.159827670629056229e-07,4.485416944512417986e-02
1.153670734146829346e+02,8.499907769120977719e+01,8.212526250172883513e-01,-3.335566827189495598e-07,-3.424964626837700976e-02
1.153910782156431196e+02,8.499907770524589523e+01,8.212526318616745202e-01,-3.507317671846976737e-07,-1.637122729696572077e-01
1.154150830166033188e+02,8.499907771882526220e+01,8.212526386877360141e-01,-3.674888358062844418e-07,2.122018050186710580e-01
1.154390878175635038e+02,8.499907773192697391e+01,8.212526454955245692e-01,-3.838093647345885984e-07,-1.091622973686608988e-01
1.154630926185237030e+02,8.499907774453083675e+01,8.212526522850914779e-01,-3.996754784907352587e-07,6.080338878715128154e-02
1.154870974194838880e+02,8.499907775661742448e+01,8.212526590564880324e-01,-4.150699464133822403e-07,-1.100872443121671679e-01
1.155111022204440872e+02,8.499907776816806404e+01,8.212526658097653032e-01,-4.299762519366367997e-07,6.749129581784452103e-02
1.155351070214042721e+02,8.499907777916480711e+01,8.212526725449742493e-01,-4.443784984431431440e-07,-1.091327662032631207e-01
1.155591118223644713e+02,8.499907778959048699e+01,8.212526792621652749e-01,-4.582614714365718100e-07,1.724130976823455841e-01
1.155831166233246563e+02,8.499907779942864750e+01,8.212526859613888952e-01,-4.716106172253375917e-07,4.693194145950221885e-02
1.156071214242848555e+02,8.499907780866359985e+01,8.212526926426954033e-01,-4.844120340408153425e-07,-1.618549096656458908e-01
1.156311262252450405e+02,8.499907781728040845e+01,8.212526993061346481e-01,-4.966525022354062457e-07,1.715999473759265426e-01
1.156551310262052397e+02,8.499907782526487665e+01,8.212527059517564787e-01,-5.083194594135420630e-07,-1.933374409365455904e-01
1.156791358271654246e+02,8.499907783260354677e+01,8.212527125796105221e-01,-5.194009862208304185e-07,-3.497736734451967894e-02
1.157031406281256238e+02,8.499907783928371430e+01,8.212527191897461831e-01,-5.298858507529757844e-07,1.128888713759907125e-01
1.157271454290858088e+02,8.499907784529344212e+01,8.212527257822125337e-01,-5.397634978976384446e-07,-4.029985872655589968e-02
1.157511502300460080e+02,8.499907785062150367e+01,8.212527323570585347e-01,-5.490239818328745969e-07,1.306056052153432567e-01
1.157751550310061930e+02,8.499907785525745396e+01,8.212527389143329248e-01,-5.576580619504056813e-07,3.671059473942363607e-03
1.157991598319663922e+02,8.499907785919157277e+01,8.212527454540843319e-01,-5.656571673284815915e-07,-6.142911001766372669e-02
1.158231646329265772e+02,8.499907786241489305e+01,8.212527519763611616e-01,-5.730133523229596904e-07,1.271955015043222947e-01
1.158471694338867763e+02,8.499907786491921513e+01,8.212527584812112647e-01,-5.797193782797194217e-07,3.626031378917029743e-03
1.158711742348469613e+02,8.499907786669704990e+01,8.212527649686827136e-01,-5.857686407040318954e-07,-4.962680214626369324e-02
1.158951790358071463e+02,8.499907786774167562e+01,8.212527714388233591e-01,-5.911552030113398359e-07,9.570462284432514066e-02
1.159191838367673455e+02,8.499907786804713794e+01,8.212527778916804966e-01,-5.958737911981870639e-07,-2.732389909044898035e-02
1.159431886377275305e+02,8.499907786760817885e+01,8.212527843273014216e-01,-5.999198009476458537e-07,-1.421111922611834055e-01
1.159671934386877297e+02,8.499907786642035035e+01,8.212527907457333187e-01,-6.032893047347442916e-07,-7.606235749779390043e-02
1.159911982396479146e+02,8.499907786447988656e+01,8.212527971470230392e-01,-6.059790038648316113e-07,2.515603871497772981e-01
1.160152030406081138e+02,8.499907786178383162e+01,8.212528035312171015e-01,-6.079862853169970549e-07,2.328671934584311265e-01
1.160392078415682988e+02,8.499907785832994023e+01,8.212528098983622460e-01,-6.093091933223604428e-07,-1.614169042693271161e-01
1.160632126425284980e+02,8.499907785411670602e+01,8.212528162485045469e-01,-6.099464382458563705e-07,8.000524516041328249e-02
1.160872174434886830e+02,8.499907784914340425e+01,8.212528225816899674e-01,-6.098973877044500114e-07,1.252912135011469974e-01
1.161112222444488822e+02,8.499907784341003492e+01,8.212528288979645819e-01,-6.091620843307055111e-07,-3.031124483044352405e-02
1.161352270454090672e+02,8.499907783691735119e+01,8.212528351973737983e-01,-6.077412333382881116e-07,6.792944027366647208e-02
1.161592318463692663e+02,8.499907782966684522e+01,8.212528414799630250e-01,-6.056361900874662751e-07,-1.066012203841103095e-01
1.161832366473294513e+02,8.499907782166077652e+01,8.212528477457776699e-01,-6.028489760723232394e-07,-3.626164938110328778e-02
1.162072414482896505e+02,8.499907781290211517e+01,8.212528539948625861e-01,-5.993822789207570167e-07,1.053748070772217854e-01
1.162312462492498355e+02,8.499907780339462704e+01,8.212528602272625156e-01,-5.952394612762645920e-07,-8.787414433349132956e-03
1.162552510502100347e+02,8.499907779314280276e+01,8.212528664430222003e-01,-5.904245341525893309e-07,-1.898579057532049155e-02
1.162792558511702197e+02,8.499907778215187193e+01,8.212528726421858272e-01,-5.849421746972893743e-07,-2.863030587566930962e-02
1.163032606521304189e+02,8.499907777042780310e+01,8.212528788247978051e-01,-5.787977030990987259e-07,-1.412147160347731745e-01
1.163272654530906038e+02,8.499907775797734644e+01,8.212528849909018769e-01,-5.719971607476281861e-07,-1.078272072855804703e-01
1.163512702540508030e+02,8.499907774480797684e+01,8.212528911405417853e-01,-5.645471876647434328e-07,-5.839410125303619303e-02
1.163752750550109880e+02,8.499907773092792240e+01,8.212528972737612731e-01,-5.564551450731869409e-07,-1.732997355686661731e-02
1.163992798559711872e+02,8.499907771634615017e+01,8.212529033906035281e-01,-5.477289999333834203e-07,-9.322709708118918914e-02
1.164232846569313722e+02,8.499907770107239458e+01,8.212529094911116267e-01,-5.383774244194228231e-07,1.900007462260399349e-01
1.164472894578915714e+02,8.499907768511711481e+01,8.212529155753286458e-01,-5.284097408519983219e-07,-1.849252263292687215e-01
1.164712942588517564e+02,8.499907766849152324e+01,8.212529216432971069e-01,-5.178359110402652732e-07,-1.154088045812672186e-01
1.164952990598119555e+02,8.499907765120758540e+01,8.212529276950596424e-01,-5.066666179942558301e-07,-7.083504187775456484e-02
1.165193038607721405e+02,8.499907763327802002e+01,8.212529337306584409e-01,-4.949131344744728267e-07,4.985678788367170489e-02
1.165433086617323397e+02,8.499907761471627055e+01,8.212529397501356909e-01,-4.825874597713664116e-07,-1.529043062811896447e-01
1.165673134626925247e+02,8.499907759553656206e+01,8.212529457535332478e-01,-4.697022379929194358e-07,2.203852497563537835e-02
1.165913182636527239e+02,8.499907757575384437e+01,8.212529517408927449e-01,-4.562707491828632556e-07,-9.206933581286624868e-02
1.166153230646129089e+02,8.499907755538380627e+01,8.212529577122555935e-01,-4.423069590586692357e-07,-8.598589559020726469e-02
1.166393278655731081e+02,8.499907753444290393e+01,8.212529636676630940e-01,-4.278255048006940342e-07,3.991658993068600281e-02
1.166633326665332930e+02,8.499907751294833247e+01,8.212529696071563245e-01,-4.128416737358975297e-07,8.085819007654772295e-02
1.166873374674934922e+02,8.499907749091804021e+01,8.212529755307760304e-01,-3.973714282068385728e-07,1.021258883622378627e-01
1.167113422684536772e+02,8.499907746837070022e+01,8.212529814385628457e-01,-3.814313558336834831e-07,-1.250346703879828270e-01
1.167353470694138764e+02,8.499907744532576714e+01,8.212529873305572936e-01,-3.650387725429027341e-07,1.023124972664964383e-01
1.167593518703740614e+02,8.499907742180342041e+01,8.212529932067994531e-01,-3.482115893405079987e-07,1.042937661018499551e-01
1.167833566713342606e+02,8.499907739782459259e+01,8.212529990673292923e-01,-3.309684473151719430e-07,3.073325000255018591e-02
1.168073614722944455e+02,8.499907737341096947e+01,8.212530049121867792e-01,-3.133285897405357900e-07,4.388415638243457761e-02
1.168313662732546447e+02,8.499907734858497577e+01,8.212530107414114378e-01,-2.953119508930512893e-07,1.509837081804526679e-03
1.168553710742148297e+02,8.499907732336977517e+01,8.212530165550425698e-01,-2.769391400647691626e-07,-1.766292276223231650e-02
1.168793758751750289e+02,8.499907729778931298e+01,8.212530223531192552e-01,-2.582314149179865126e-07,8.669003086706708605e-02
1.169033806761352139e+02,8.499907727186824502e+01,8.212530281356806849e-01,-2.392106779325331445e-07,1.706474243090631560e-01
1.169273854770954131e+02,8.499907724563198030e+01,8.212530339027654946e-01,-2.198995403546177840e-07,-2.752216545731237668e-02
1.169513902780555981e+02,8.499907721910670944e+01,8.212530396544120981e-01,-2.003212404844134653e-07,3.583939146800142750e-02
1.169753950790157973e+02,8.499907719231931935e+01,8.212530453906590200e-01,-1.804996898613353551e-07,9.557047306569053935e-02
1.169993998799759822e+02,8.499907716529747859e+01,8.212530511115443410e-01,-1.604594697113270740e-07,-1.440716708855526718e-01
1.170234046809361814e+02,8.499907713806959464e+01,8.212530568171059198e-01,-1.402258043015081057e-07,1.684989537121128755e-01
1.170474094818963664e+02,8.499907711066482818e+01,8.212530625073813928e-01,-1.198246337708042120e-07,3.810642722290061984e-02
1.170714142828565656e+02,8.499907708311307886e+01,8.212530681824083967e-01,-9.928247557411395974e-08,1.500951467813272378e-01
1.170954190838167506e+02,8.499907705544498526e+01,8.212530738422242349e-01,-7.862657369628323067e-08,-2.847833161354437759e-02
1.171194238847769498e+02,8.499907702769195339e+01,8.212530794868658779e-01,-5.788482937418848451e-08,-8.913070174251021272e-02
1.171434286857371347e+02,8.499907699988614240e+01,8.212530851163701850e-01,-3.708582596573251067e-08,-1.372406479156523113e-02
1.171674334866973339e+02,8.499907697206040780e+01,8.212530907307740158e-01,-1.625870638122250966e-08,3.259080456579751400e-02
1.171914382876575189e+02,8.499907694424842930e+01,8.212530963301135634e-01,4.566574673958712083e-09,-9.420834197145598610e-02
1.172154430886177181e+02,8.499907691648455454e+01,8.212531019144252431e-01,2.535952248194917047e-08,9.572060063147430631e-02
1.172394478895779031e+02,8.499907688880395540e+01,8.212531074837450262e-01,4.608888737323013629e-08,2.976448157918564971e-02
