t,S,E,P_prod,dS_dt,dS_dt_noisy
4.521304260852170387e+01,1.335788750742338364e-05,7.234429284387016157e-01,1.467982306672124615e+01,-7.502870973002847128e-06,-1.371541355559674144e-02
4.522504500900179636e+01,1.326814092920930586e-05,7.233930855403379878e-01,1.467982308983923723e+01,-7.452330059213076727e-06,-6.553831247717014849e-03
4.523704740948189595e+01,1.317899896930538874e-05,7.233432769039210841e-01,1.467982311280030672e+01,-7.402130609630884752e-06,4.563426146991931415e-03
4.524904980996198844e+01,1.309045751758587428e-05,7.232935025059176182e-01,1.467982313560553465e+01,-7.352270295929542668e-06,4.577963036345750192e-03
4.526105221044208804e+01,1.300251249142827099e-05,7.232437623228101797e-01,1.467982315825598860e+01,-7.302746805418052091e-06,2.173645443910120992e-03
4.527305461092218053e+01,1.291515983571377912e-05,7.231940563310975678e-01,1.467982318075272552e+01,-7.253557841039714152e-06,3.914132862622206159e-03
4.528505701140228012e+01,1.282839552282687221e-05,7.231443845072945686e-01,1.467982320309680411e+01,-7.204701121370251618e-06,2.003630110952677769e-03
4.529705941188237261e+01,1.274221555265571217e-05,7.230947468279322887e-01,1.467982322528926709e+01,-7.156174380616374026e-06,9.858786640631026985e-03
4.530906181236247221e+01,1.265661595259173587e-05,7.230451432695574887e-01,1.467982324733115362e+01,-7.107975368613903194e-06,1.681404881313090793e-02
4.532106421284256470e+01,1.257159277753006348e-05,7.229955738087334716e-01,1.467982326922349579e+01,-7.060101850826357830e-06,5.467671889055454593e-03
4.533306661332266430e+01,1.248714210986910029e-05,7.229460384220391944e-01,1.467982329096732030e+01,-7.012551608343073967e-06,-1.285656857957409799e-03
4.534506901380275679e+01,1.240326005951092304e-05,7.228965370860701567e-01,1.467982331256364148e+01,-6.965322437877787029e-06,-1.044288584615239365e-02
4.535707141428285638e+01,1.231994276386090205e-05,7.228470697774374010e-01,1.467982333401347006e+01,-6.918412151766786995e-06,-5.030908508244203402e-03
4.536907381476294887e+01,1.223718638782807739e-05,7.227976364727686232e-01,1.467982335531780791e+01,-6.871818577967475897e-06,-3.409002835084953397e-03
4.538107621524304847e+01,1.215498712382478104e-05,7.227482371487070623e-01,1.467982337647765156e+01,-6.825539560056544165e-06,1.422323297091998735e-02
4.539307861572314096e+01,1.207334119176701132e-05,7.226988717819124997e-01,1.467982339749398690e+01,-6.779572957228540829e-06,-1.564712643338193182e-02
4.540508101620324055e+01,1.199224483907406525e-05,7.226495403490604819e-01,1.467982341836779803e+01,-6.733916644294034616e-06,-8.139838238325857248e-03
4.541708341668333304e+01,1.191169434066890788e-05,7.226002428268427646e-01,1.467982343910005483e+01,-6.688568511678204480e-06,-1.048332760683251541e-02
4.542908581716343264e+01,1.183168591911041752e-05,7.225509791919597635e-01,1.467982345969174673e+01,-6.643526420573463033e-06,8.473713765954614743e-03
4.544108821764352513e+01,1.175221575904659020e-05,7.225017494211184443e-01,1.467982348014387384e+01,-6.598788211057068784e-06,-7.144487398508644199e-03
4.545309061812362472e+01,1.167328029524342615e-05,7.224525534910609670e-01,1.467982350045736517e+01,-6.554351863815365627e-06,-1.855167591125385720e-02
4.546509301860371721e+01,1.159487599096888635e-05,7.224033913785453676e-01,1.467982352063314799e+01,-6.510215375700312782e-06,-2.075073797268154122e-02
4.547709541908381681e+01,1.151699932853253058e-05,7.223542630603454473e-01,1.467982354067213890e+01,-6.466376754416216527e-06,2.852093695232732051e-03
4.548909781956390930e+01,1.143964680928588166e-05,7.223051685132506616e-01,1.467982356057525450e+01,-6.422834018518738321e-06,-1.656945540441026252e-02
4.550110022004400889e+01,1.136281495362206121e-05,7.222561077140657870e-01,1.467982358034340429e+01,-6.379585197413510752e-06,1.073549938872209522e-02
4.551310262052410138e+01,1.128650030097615559e-05,7.222070806396113651e-01,1.467982359997749064e+01,-6.336628331355161753e-06,1.035232308744823276e-02
4.552510502100420098e+01,1.121069940982484995e-05,7.221580872667232587e-01,1.467982361947841419e+01,-6.293961471445923779e-06,-1.162756924968724910e-02
4.553710742148429347e+01,1.113540885768678912e-05,7.221091275722530956e-01,1.467982363884706842e+01,-6.251582679634660562e-06,-3.700337901603918851e-03
4.554910982196439306e+01,1.106062524112222517e-05,7.220602015330678247e-01,1.467982365808434331e+01,-6.209490028715497460e-06,-1.092795098967343546e-04
4.556111222244448555e+01,1.098634517573336137e-05,7.220113091260503824e-01,1.467982367719112347e+01,-6.167681602326832120e-06,-1.527239538891333147e-02
4.557311462292458515e+01,1.091256529616401166e-05,7.219624503280985817e-01,1.467982369616828642e+01,-6.126155494949977539e-06,-1.269865110902551435e-02
4.558511702340467764e+01,1.083928225609994791e-05,7.219136251161263340e-01,1.467982371501670968e+01,-6.084909811908184577e-06,-6.711361418293910683e-03
4.559711942388477723e+01,1.076649272826854083e-05,7.218648334670629829e-01,1.467982373373725835e+01,-6.043942669365275701e-06,-7.635642532245997052e-04
4.560912182436486972e+01,1.069419340443912415e-05,7.218160753578531930e-01,1.467982375233079928e+01,-6.003252194324681907e-06,2.334579949178093583e-03
4.562112422484496932e+01,1.062238099542263548e-05,7.217673507654575049e-01,1.467982377079819045e+01,-5.962836524628073912e-06,-1.919488479500566433e-02
4.563312662532506181e+01,1.055105223107196531e-05,7.217186596668516696e-01,1.467982378914028807e+01,-5.922693808954402467e-06,1.967303305190700943e-03
4.564512902580516140e+01,1.048020386028161820e-05,7.216700020390273140e-01,1.467982380735793768e+01,-5.882822206818549883e-06,-1.590517022745605805e-03
4.565713142628525389e+01,1.040983265098804478e-05,7.216213778589913863e-01,1.467982382545198483e+01,-5.843219888570350858e-06,-3.096472219866039290e-03
4.566913382676534638e+01,1.033993539016935380e-05,7.215727871037664887e-01,1.467982384342326974e+01,-5.803885035393288046e-06,-5.060826940839484485e-03
4.568113622724544598e+01,1.027050888384543407e-05,7.215242297503906554e-01,1.467982386127262551e+01,-5.764815839303397694e-06,9.818487375795117988e-03
4.569313862772553847e+01,1.020154995707807984e-05,7.214757057759176861e-01,1.467982387900088170e+01,-5.726010503148193057e-06,1.515833809138316356e-02
4.570514102820563807e+01,1.013305545397070282e-05,7.214272151574167014e-01,1.467982389660886078e+01,-5.687467240605355740e-06,-5.041796727051471409e-03
4.571714342868573056e+01,1.006502223766865911e-05,7.213787578719725868e-01,1.467982391409738341e+01,-5.649184276181765838e-06,-2.173288446171040000e-03
4.572914582916583015e+01,9.997447190358920539e-06,7.213303338966854383e-01,1.467982393146726317e+01,-5.611159845212187345e-06,-1.634428840395634949e-02
4.574114822964592264e+01,9.930327213270408450e-06,7.212819432086714500e-01,1.467982394871930829e+01,-5.573392193858294913e-06,-4.502463850758896442e-03
4.575315063012602224e+01,9.863659226673658227e-06,7.212335857850616927e-01,1.467982396585432170e+01,-5.535879579107359254e-06,6.399987555570739797e-03
4.576515303060611473e+01,9.797440169881146266e-06,7.211852616030034469e-01,1.467982398287310453e+01,-5.498620268771285761e-06,-1.481130549574175871e-03
4.577715543108621432e+01,9.731667001246978267e-06,7.211369706396589807e-01,1.467982399977644903e+01,-5.461612541485310075e-06,3.104701119369203399e-03
4.578915783156630681e+01,9.666336698167189083e-06,7.210887128722064388e-01,1.467982401656514391e+01,-5.424854686707021458e-06,-1.546292389840532360e-03
4.580116023204640641e+01,9.601446257079446258e-06,7.210404882778393976e-01,1.467982403323997431e+01,-5.388345004715073606e-06,5.572223921864965070e-04
4.581316263252649890e+01,9.536992693463349876e-06,7.209922968337671989e-01,1.467982404980171651e+01,-5.352081806608223270e-06,6.258672728088204157e-03
4.582516503300659849e+01,9.472973041840129327e-06,7.209441385172142835e-01,1.467982406625114677e+01,-5.316063414304026668e-06,7.273269516571327122e-03
4.583716743348669098e+01,9.409384355772943149e-06,7.208960133054210795e-01,1.467982408258903426e+01,-5.280288160537885732e-06,-1.981667932757128631e-02
4.584916983396679058e+01,9.346223707866587659e-06,7.208479211756433358e-01,1.467982409881613926e+01,-5.244754388861761460e-06,-2.475646037686841244e-03
4.586117223444688307e+01,9.283488189767779850e-06,7.207998621051524557e-01,1.467982411493322381e+01,-5.209460453643209991e-06,-2.936927759259468779e-02
4.587317463492698266e+01,9.221174912164881271e-06,7.207518360712352745e-01,1.467982413094103933e+01,-5.174404720064107829e-06,-1.128245533043533327e-04
4.588517703540707515e+01,9.159281004788172455e-06,7.207038430511942817e-01,1.467982414684033543e+01,-5.139585564119691296e-06,-5.683045200514312036e-03
4.589717943588717475e+01,9.097803616409573405e-06,7.206558830223475098e-01,1.467982416263185463e+01,-5.105001372617279217e-06,-6.134807903882328294e-03
4.590918183636726724e+01,9.036739914842928191e-06,7.206079559620285346e-01,1.467982417831633768e+01,-5.070650543175326778e-06,1.540222899968793878e-02
4.592118423684736683e+01,8.976087086943722050e-06,7.205600618475863639e-01,1.467982419389451643e+01,-5.036531484222148200e-06,3.409928872947178956e-03
4.593318663732745932e+01,8.915842338609357507e-06,7.205122006563856596e-01,1.467982420936711918e+01,-5.002642614994969760e-06,1.115897778119796617e-02
4.594518903780755892e+01,8.856002894778883337e-06,7.204643723658066268e-01,1.467982422473487070e+01,-4.968982365538662628e-06,6.135699327278287471e-03
4.595719143828765141e+01,8.796565999433263909e-06,7.204165769532451247e-01,1.467982423999848685e+01,-4.935549176704794188e-06,1.673985637856201941e-02
4.596919383876775100e+01,8.737528915595111536e-06,7.203688143961123336e-01,1.467982425515868528e+01,-4.902341500150378667e-06,-2.545898446339753349e-03
4.598119623924784349e+01,8.678888925328955819e-06,7.203210846718350879e-01,1.467982427021617120e+01,-4.869357798336917447e-06,-2.615830150532933752e-03
4.599319863972794309e+01,8.620643329740965832e-06,7.202733877578558763e-01,1.467982428517164806e+01,-4.836596544529153924e-06,-9.870252315764755421e-04
4.600520104020803558e+01,8.562789448979234717e-06,7.202257236316326194e-01,1.467982430002581573e+01,-4.804056222794132457e-06,2.441821892493701088e-02
4.601720344068813517e+01,8.505324622233496776e-06,7.201780922706386701e-01,1.467982431477936522e+01,-4.771735327999939673e-06,-4.411242444147093350e-03
4.602920584116822766e+01,8.448246207735405302e-06,7.201304936523632572e-01,1.467982432943298932e+01,-4.739632365814779514e-06,2.218811308860288206e-04
4.604120824164832726e+01,8.391551582758258136e-06,7.200829277543108198e-01,1.467982434398736657e+01,-4.707745852705717928e-06,1.370535642851807186e-02
4.605321064212841975e+01,8.335238143617270415e-06,7.200353945540016731e-01,1.467982435844317735e+01,-4.676074315937755369e-06,9.198830858564490190e-03
4.606521304260851934e+01,8.279303305669300129e-06,7.199878940289713425e-01,1.467982437280109309e+01,-4.644616293572579120e-06,-4.983597524194290605e-03
4.607721544308861183e+01,8.223744481381515102e-06,7.199404261567681207e-01,1.467982438706179238e+01,-4.613370322164445809e-06,1.741946263748376383e-02
4.608921784356871143e+01,8.168558975224900765e-06,7.198929909149358597e-01,1.467982440122597332e+01,-4.582334877798492389e-06,4.790184403281402478e-03
4.610122024404880392e+01,8.113744291600736699e-06,7.198455882810547157e-01,1.467982441529429138e+01,-4.551508548830410400e-06,1.445817393166432853e-02
4.611322264452890352e+01,8.059297990030963056e-06,7.197982182327256062e-01,1.467982442926737718e+01,-4.520889954645617801e-06,6.047610402230294349e-03
4.612522504500899601e+01,8.005217642884216285e-06,7.197508807475639925e-01,1.467982444314586843e+01,-4.490477721943241918e-06,7.771937356802396252e-03
4.613722744548909560e+01,7.951500835375583491e-06,7.197035758032007680e-01,1.467982445693039040e+01,-4.460270484735207199e-06,-7.429598506076925089e-03
4.614922984596918809e+01,7.898145165566851459e-06,7.196563033772813700e-01,1.467982447062157014e+01,-4.430266884345591459e-06,1.417825150401909491e-02
4.616123224644928769e+01,7.845148244366250857e-06,7.196090634474665571e-01,1.467982448422003117e+01,-4.400465569409709397e-06,-7.014086548733000116e-03
4.617323464692938018e+01,7.792507695528713728e-06,7.195618559914320755e-01,1.467982449772639164e+01,-4.370865195873487483e-06,7.643933385248381914e-04
4.618523704740947977e+01,7.740221155655621079e-06,7.195146809868683269e-01,1.467982451114126619e+01,-4.341464426992545777e-06,1.086805400544794790e-02
4.619723944788957226e+01,7.688286274195051904e-06,7.194675384114810335e-01,1.467982452446526764e+01,-4.312261933331568579e-06,-3.398337576999704499e-03
4.620924184836967186e+01,7.636700713441532464e-06,7.194204282429907948e-01,1.467982453769900708e+01,-4.283256392763394719e-06,1.189701280025513234e-03
4.622124424884976435e+01,7.585462148536287013e-06,7.193733504591330874e-01,1.467982455084308668e+01,-4.254446490468389906e-06,7.866013608591007383e-05
4.623324664932986394e+01,7.534568267466992150e-06,7.193263050376585976e-01,1.467982456389811041e+01,-4.225830918933543787e-06,1.563154318796766305e-03
4.624524904980995643e+01,7.484016771068017384e-06,7.192792919563328891e-01,1.467982457686467512e+01,-4.197408377951834678e-06,5.899014057980292609e-03
4.625725145029005603e+01,7.433805373020186267e-06,7.192323111929362911e-01,1.467982458974337945e+01,-4.169177574621340173e-06,-1.498527887273571127e-02
4.626925385077014852e+01,7.383931799851015259e-06,7.191853627252644543e-01,1.467982460253481314e+01,-4.141137223344604417e-06,-5.245677552829467773e-03
4.628125625125024811e+01,7.334393790934474862e-06,7.191384465311280172e-01,1.467982461523956417e+01,-4.113286045827738551e-06,2.065040222934978742e-02
4.629325865173034060e+01,7.285189098491226791e-06,7.190915625883522733e-01,1.467982462785821873e+01,-4.085622771079805769e-06,-1.954080555197664978e-02
4.630526105221044020e+01,7.236315487588390195e-06,7.190447108747777261e-01,1.467982464039135948e+01,-4.058146135411921771e-06,-6.373238904310745898e-03
4.631726345269053269e+01,7.187770736139774588e-06,7.189978913682598671e-01,1.467982465283956373e+01,-4.030854882436633884e-06,7.980570581149639894e-03
4.632926585317063228e+01,7.139552634905644374e-06,7.189511040466691760e-01,1.467982466520340701e+01,-4.003747763067030832e-06,-1.841423933825085332e-02
4.634126825365072477e+01,7.091658987492954323e-06,7.189043488878911203e-01,1.467982467748346131e+01,-3.976823535516125249e-06,-8.621706271158414980e-03
4.635327065413082437e+01,7.044087610355119178e-06,7.188576258698260446e-01,1.467982468968029330e+01,-3.950080965295967683e-06,-8.039538171111630660e-03
4.636527305461091686e+01,6.996836332792238968e-06,7.188109349703893924e-01,1.467982470179446963e+01,-3.923518825217024872e-06,1.566895551598282768e-02
4.637727545509101645e+01,6.949902996950875386e-06,7.187642761675115954e-01,1.467982471382655163e+01,-3.897135895387301375e-06,-8.690904573397627286e-03
4.638927785557110894e+01,6.903285457824274563e-06,7.187176494391378512e-01,1.467982472577709707e+01,-3.870930963211721232e-06,6.316673265080754301e-03
4.640128025605120854e+01,6.856981583252145145e-06,7.186710547632287893e-01,1.467982473764666196e+01,-3.844902823391251290e-06,-6.302576125115000663e-03
4.641328265653130103e+01,6.810989253920881059e-06,7.186244921177595835e-01,1.467982474943579518e+01,-3.819050277922284560e-06,1.006940944220867894e-04
4.642528505701140062e+01,6.765306363363337903e-06,7.185779614807206173e-01,1.467982476114504742e+01,-3.793372136095768198e-06,-1.133270627272635681e-02
4.643728745749149311e+01,6.719930817959054862e-06,7.185314628301172624e-01,1.467982477277496223e+01,-3.767867214496586864e-06,-1.471583723647457327e-02
4.644928985797159271e+01,6.674860536934037023e-06,7.184849961439696564e-01,1.467982478432607962e+01,-3.742534337002699598e-06,-4.688419046302196545e-03
4.646129225845168520e+01,6.630093452360967982e-06,7.184385614003133691e-01,1.467982479579894139e+01,-3.717372334784517247e-06,-1.376547613992974185e-02
4.647329465893178480e+01,6.585627509159001471e-06,7.183921585771984031e-01,1.467982480719407690e+01,-3.692380046304046117e-06,-1.768173035162749936e-03
4.648529705941187729e+01,6.541460665093966344e-06,7.183457876526901931e-01,1.467982481851202081e+01,-3.667556317314271756e-06,1.179107644523848123e-03
4.649729945989197688e+01,6.497590890778163282e-06,7.182994486048690508e-01,1.467982482975330072e+01,-3.642900000858301334e-06,4.084151589940533331e-03
