t,P,E,A,dP_dt,dP_dt_noisy
3.786757351470293997e+01,1.872520514765408706e+00,3.000719522591693611e+00,2.465361074247435980e+01,1.004946210813801866e-01,6.480517802989224641e-02
3.787757551510302534e+01,1.873525921612480882e+00,3.001443766710748307e+00,2.468371147708214508e+01,1.005463890172092478e-01,7.820781220259032107e-03
3.788757751550310360e+01,1.874531845815494924e+00,3.002168350807392638e+00,2.471385682503566628e+01,1.005981550669247104e-01,-3.122983719604496833e-03
3.789757951590318186e+01,1.875538287333807785e+00,3.002893274778767108e+00,2.474404685811029481e+01,1.006499192047811686e-01,1.149427195647169109e-01
3.790758151630326012e+01,1.876545246149356583e+00,3.003618538520476555e+00,2.477428164819193057e+01,1.007016813585762671e-01,1.788651850661754361e-02
3.791758351670334548e+01,1.877552722266659924e+00,3.004344141926589273e+00,2.480456126727704103e+01,1.007534414095816455e-01,1.544628362791791998e-01
3.792758551710342374e+01,1.878560715712815465e+00,3.005070084889636561e+00,2.483488578747257591e+01,1.008051991924133750e-01,1.525984977713113200e-01
3.793758751750350200e+01,1.879569226537503468e+00,3.005796367300614946e+00,2.486525528099608806e+01,1.008569544949543539e-01,4.275057805387533216e-02
3.794758951790358026e+01,1.880578254812984129e+00,3.006522989048985295e+00,2.489566982017566943e+01,1.009087070582312951e-01,8.243827546360987801e-02
3.795759151830366562e+01,1.881587800634100027e+00,3.007249950022671037e+00,2.492612947744996177e+01,1.009604565763413397e-01,1.004451064770012503e-01
3.796759351870374388e+01,1.882597864118271902e+00,3.007977250108059941e+00,2.495663432536809978e+01,1.010122026963211628e-01,2.468106415976613344e-02
3.797759551910382214e+01,1.883608445405503318e+00,3.008704889190004117e+00,2.498718443658982480e+01,1.010639450180823573e-01,3.760132025042953186e-02
3.798759751950390040e+01,1.884619544658378221e+00,3.009432867151819124e+00,2.501777988388540663e+01,1.011156830942662177e-01,6.758930055185620456e-02
3.799759951990398577e+01,1.885631162062059607e+00,3.010161183875285751e+00,2.504842074013567910e+01,1.011674164301885614e-01,9.737981487741238784e-02
3.800760152030406402e+01,1.886643297691486865e+00,3.010889839248147570e+00,2.507910707840697029e+01,1.012191447525566668e-01,1.129220607594187548e-01
3.801760352070414228e+01,1.887655951311203895e+00,3.011618833174721122e+00,2.510983897202158488e+01,1.012708684127024972e-01,5.326258620297313895e-03
3.802760552110422054e+01,1.888669122673229062e+00,3.012348165559437518e+00,2.514061649441470436e+01,1.013225877857695245e-01,1.111887177807678040e-01
3.803760752150430591e+01,1.889682811553009989e+00,3.013077836305162904e+00,2.517143971913615275e+01,1.013743031992214716e-01,9.345113219652753656e-02
3.804760952190438417e+01,1.890697017749420894e+00,3.013807845313192679e+00,2.520230871985030774e+01,1.014260149327321781e-01,8.597286993284483647e-02
3.805761152230446243e+01,1.891711741084766363e+00,3.014538192483257717e+00,2.523322357033623220e+01,1.014777232180795741e-01,7.620260793905911378e-02
3.806761352270454069e+01,1.892726981404778908e+00,3.015268877713520368e+00,2.526418434448757466e+01,1.015294282390460934e-01,1.506506891972182183e-01
3.807761552310462605e+01,1.893742738578620299e+00,3.015999900900575792e+00,2.529519111631263328e+01,1.015811301313179760e-01,1.774014506407495251e-01
3.808761752350470431e+01,1.894759012498878459e+00,3.016731261939450626e+00,2.532624395993425992e+01,1.016328289823811293e-01,7.645228268332679433e-02
3.809761952390478257e+01,1.895775803081572342e+00,3.017462960723606091e+00,2.535734294958998092e+01,1.016845248314011130e-01,9.084632852192682517e-02
3.810762152430486083e+01,1.896793110266148163e+00,3.018194997144934444e+00,2.538848815963192251e+01,1.017362176691374298e-01,2.004283144858173826e-02
3.811762352470494619e+01,1.897810934015481621e+00,3.018927371093762524e+00,2.541967966452685346e+01,1.017879074378442716e-01,7.930345514501907500e-02
3.812762552510502445e+01,1.898829274315874782e+00,3.019660082458846428e+00,2.545091753885609265e+01,1.018395940311401793e-01,1.338672112068894082e-01
3.813762752550510271e+01,1.899848131177060528e+00,3.020393131127378172e+00,2.548220185731564058e+01,1.018912772939202238e-01,9.451311764739320220e-02
3.814762952590518097e+01,1.900867504632199001e+00,3.021126516984980359e+00,2.551353269471609764e+01,1.019429570222467607e-01,1.174937706818002109e-01
3.815763152630526633e+01,1.901887394737880044e+00,3.021860239915709734e+00,2.554491012598269961e+01,1.019946329632459570e-01,9.429029528747683020e-02
3.816763352670534459e+01,1.902907801574119651e+00,3.022594299802053630e+00,2.557633422615523600e+01,1.020463048150102026e-01,1.048593585009662543e-01
3.817763552710542285e+01,1.903928725244364406e+00,3.023328696524934411e+00,2.560780507038818143e+01,1.020979722264538925e-01,1.334180962759279609e-01
3.818763752750550111e+01,1.904950165875488821e+00,3.024063429963704586e+00,2.563932273395060690e+01,1.021496347972634666e-01,1.385425626971916180e-01
3.819763952790557937e+01,1.905972123617795777e+00,3.024798499996151246e+00,2.567088729222619747e+01,1.022012920777412015e-01,3.144296880687458273e-03
3.820764152830566474e+01,1.906994598645017636e+00,3.025533906498493852e+00,2.570249882071328074e+01,1.022529435687417054e-01,8.990093715225180859e-02
3.821764352870574299e+01,1.908017591094798293e+00,3.026269649348722446e+00,2.573415739505998800e+01,1.023045888430269557e-01,-4.451575181767827849e-02
3.822764552910582125e+01,1.909041100774548028e+00,3.027005728442457855e+00,2.576586309119877782e+01,1.023562281439052146e-01,1.018179774009837640e-01
3.823764752950589951e+01,1.910065127409927843e+00,3.027742143679032605e+00,2.579761598520306620e+01,1.024078618789047157e-01,7.401833380415376307e-02
3.824764952990598488e+01,1.911089670752686542e+00,3.028478894956066814e+00,2.582941615326305751e+01,1.024594904020671438e-01,7.181097588951859678e-02
3.825765153030606314e+01,1.912114730578877264e+00,3.029215982169578769e+00,2.586126367168770912e+01,1.025111140174763680e-01,1.795476122686319453e-01
3.826765353070614140e+01,1.913140306688862369e+00,3.029953405213989370e+00,2.589315861690485221e+01,1.025627329791996001e-01,1.196375600013566132e-01
3.827765553110621966e+01,1.914166398907309663e+00,3.030691163982121239e+00,2.592510106546110649e+01,1.026143474911528353e-01,1.584342496102176256e-01
3.828765753150630502e+01,1.915193007083195065e+00,3.031429258365197832e+00,2.595709109402193704e+01,1.026659577069932716e-01,1.333692992552124035e-01
3.829765953190638328e+01,1.916220131089798384e+00,3.032167688252842552e+00,2.598912877937154420e+01,1.027175637300238309e-01,1.864415233687174434e-01
3.830766153230646154e+01,1.917247770824708875e+00,3.032906453533080970e+00,2.602121419841301275e+01,1.027691656130501618e-01,9.006418508885213892e-02
3.831766353270653980e+01,1.918275926209821236e+00,3.033645554092339935e+00,2.605334742816821247e+01,1.028207633583160252e-01,8.976595939464304674e-02
3.832766553310662516e+01,1.919304597191338280e+00,3.034384989815446687e+00,2.608552854577785141e+01,1.028723569173576324e-01,9.796141374219789755e-02
3.833766753350670342e+01,1.920333783739766709e+00,3.035124760585630188e+00,2.611775762850139060e+01,1.029239461909055020e-01,2.250390610967045180e-01
3.834766953390678168e+01,1.921363485849922448e+00,3.035864866284519792e+00,2.615003475371715425e+01,1.029755310287732151e-01,8.094317748467774742e-02
3.835767153430685994e+01,1.922393703540927312e+00,3.036605306792147019e+00,2.618235999892227284e+01,1.030271112297523883e-01,1.041602150460116116e-01
3.836767353470694530e+01,1.923424436856211006e+00,3.037346081986944224e+00,2.621473344173270092e+01,1.030786865414883291e-01,1.716290074133422217e-01
3.837767553510702356e+01,1.924455685863506904e+00,3.038087191745743709e+00,2.624715515988314252e+01,1.031302566603745641e-01,1.491477913247767073e-01
3.838767753550710182e+01,1.925487450654858268e+00,3.038828635943780387e+00,2.627962523122717897e+01,1.031818212314470351e-01,7.828705669194344074e-02
3.839767953590718008e+01,1.926519731346613362e+00,3.039570414454689562e+00,2.631214373373718374e+01,1.032333798482555354e-01,1.903537598872852010e-01
3.840768153630726545e+01,1.927552528079428562e+00,3.040312527150508259e+00,2.634471074550437208e+01,1.032849320527752246e-01,1.272587657435712283e-01
3.841768353670734371e+01,1.928585841018264802e+00,3.041054973901673453e+00,2.637732634473868742e+01,1.033364773352682953e-01,1.756501045363340896e-01
3.842768553710742196e+01,1.929619670317442637e+00,3.041797754578968060e+00,2.640999060979035207e+01,1.033880152061436020e-01,1.336486716670683139e-01
3.843768753750750022e+01,1.930654015816170244e+00,3.042540869069827458e+00,2.644270361929737589e+01,1.034395458208646756e-01,1.423216849934863804e-01
3.844768953790758559e+01,1.931688877217599076e+00,3.043284317268194261e+00,2.647546545206663993e+01,1.034910696116179141e-01,6.636537843365696021e-02
3.845769153830766385e+01,1.932724254252224050e+00,3.044028099066218740e+00,2.650827618702409438e+01,1.035425869539954302e-01,1.744559958085126206e-01
3.846769353870774211e+01,1.933760146675759017e+00,3.044772214354420470e+00,2.654113590321889049e+01,1.035940981714160714e-01,6.854566775559811642e-02
3.847769553910782037e+01,1.934796554269133662e+00,3.045516663021690107e+00,2.657404467982328811e+01,1.036456035349935245e-01,1.074894245535970849e-01
3.848769753950790573e+01,1.935833476838494827e+00,3.046261444955285835e+00,2.660700259613271257e+01,1.036971032634413925e-01,1.580590806128160941e-01
3.849769953990798399e+01,1.936870914215203854e+00,3.047006560040836476e+00,2.664000973156563745e+01,1.037485975229569535e-01,8.677847094762508595e-02
3.850770154030806225e+01,1.937908866255840579e+00,3.047752008162339266e+00,2.667306616566375155e+01,1.038000864270873791e-01,1.097700091091787650e-01
3.851770354070814051e+01,1.938947332842200888e+00,3.048497789202162078e+00,2.670617197809184518e+01,1.038515700366313688e-01,1.042661429495132658e-01
3.852770554110822587e+01,1.939986313881297830e+00,3.049243903041042092e+00,2.673932724863787058e+01,1.039030483595260179e-01,1.117399491081045165e-01
3.853770754150830413e+01,1.941025809305358951e+00,3.049990349558084901e+00,2.677253205721283535e+01,1.039545213507024890e-01,1.334705786824937068e-01
3.854770954190838239e+01,1.942065819071830290e+00,3.050737128630766293e+00,2.680578648385095164e+01,1.040059889120087400e-01,2.910044043620328702e-02
3.855771154230846065e+01,1.943106343163373939e+00,3.051484240134932246e+00,2.683909060870955088e+01,1.040574508920618646e-01,7.784976881403124493e-02
3.856771354270854602e+01,1.944147381587868928e+00,3.052231683944797158e+00,2.687244451206910512e+01,1.041089070861531685e-01,2.073814846631312492e-01
3.857771554310862427e+01,1.945188934378409007e+00,3.052979459932944728e+00,2.690584827433315951e+01,1.041603572360992880e-01,6.476757590071435811e-03
3.858771754350870253e+01,1.946231001593306198e+00,3.053727567970328849e+00,2.693930197602846022e+01,1.042118010301594788e-01,7.236589723928280038e-02
3.859771954390878079e+01,1.947273583316089018e+00,3.054476007926272718e+00,2.697280569780485848e+01,1.042632381029033883e-01,1.441862452830637575e-01
3.860772154430886616e+01,1.948316679655502703e+00,3.055224779668469282e+00,2.700635952043536392e+01,1.043146680350800493e-01,1.226349008264110418e-02
3.861772354470894442e+01,1.949360290745506985e+00,3.055973883062979457e+00,2.703996352481605214e+01,1.043660903535192919e-01,6.127744311540480465e-02
3.862772554510902268e+01,1.950404416745280312e+00,3.056723317974235687e+00,2.707361779196619622e+01,1.044175045309954086e-01,6.423956408026373910e-02
3.863772754550910093e+01,1.951449057805625165e+00,3.057473084266880914e+00,2.710732240304880136e+01,1.044689100558502393e-01,1.828333052298904970e-01
3.864772954590918630e+01,1.952494213756715169e+00,3.058223181822264714e+00,2.714107743952312646e+01,1.045203070780507115e-01,6.108526989053950779e-02
3.865773154630926456e+01,1.953539884282338379e+00,3.058973610528664899e+00,2.717488298302646754e+01,1.045716960478676461e-01,1.361744170280874688e-01
3.866773354670934282e+01,1.954586069094512490e+00,3.059724370272537630e+00,2.720873911531949929e+01,1.046230773566931838e-01,7.312942124523513776e-02
3.867773554710942108e+01,1.955632767931414273e+00,3.060475460938677283e+00,2.724264591829046012e+01,1.046744513413625510e-01,1.051970170648625913e-01
3.868773754750950644e+01,1.956679980557379794e+00,3.061226882410214678e+00,2.727660347395519835e+01,1.047258182840566931e-01,4.808125378110539305e-02
3.869773954790958470e+01,1.957727706762901754e+00,3.061978634568617963e+00,2.731061186445705502e+01,1.047771784121735994e-01,3.121683156587320984e-02
3.870774154830966296e+01,1.958775946364634146e+00,3.062730717293693949e+00,2.734467117206704145e+01,1.048285318981957426e-01,8.140514933836977274e-02
3.871774354870974122e+01,1.959824699205389820e+00,3.063483130463586779e+00,2.737878147918371852e+01,1.048798788595937115e-01,3.607108502161893160e-02
3.872774554910982658e+01,1.960873965154140475e+00,3.064235873954779255e+00,2.741294286833324634e+01,1.049312193586643405e-01,9.610881608308211033e-02
3.873774754950990484e+01,1.961923744106015333e+00,3.064988947642088402e+00,2.744715542216930615e+01,1.049825534024506624e-01,1.108964294066564771e-01
3.874774954990998310e+01,1.962974035982304244e+00,3.065742351398673016e+00,2.748141922347322108e+01,1.050338809425997999e-01,1.254728533923067657e-01
3.875775155031006136e+01,1.964024840730455912e+00,3.066496085096027002e+00,2.751573435515387800e+01,1.050852018752281847e-01,1.814410383837871676e-01
3.876775355071014673e+01,1.965076158324078781e+00,3.067250148603982929e+00,2.755010090024776659e+01,1.051365160408193056e-01,1.760518182533133968e-01
3.877775555111022499e+01,1.966127988762937262e+00,3.068004541790710249e+00,2.758451894191888698e+01,1.051878232240897049e-01,4.997860577603787519e-02
3.878775755151030324e+01,1.967180332072957949e+00,3.068759264522717078e+00,2.761898856345888831e+01,1.052391231538644112e-01,6.774078227064850299e-02
3.879775955191038150e+01,1.968233188306225179e+00,3.069514316664847975e+00,2.765350984828697634e+01,1.052904155029547040e-01,1.897502384655415930e-01
3.880776155231046687e+01,1.969286557540983251e+00,3.070269698080286602e+00,2.768808287994997386e+01,1.053416998880318811e-01,1.025764746137830807e-01
3.881776355271054513e+01,1.970340439881633321e+00,3.071025408630552622e+00,2.772270774212219280e+01,1.053929758695028029e-01,8.606675668442362315e-02
3.882776555311062339e+01,1.971394835458737393e+00,3.071781448175503915e+00,2.775738451860561540e+01,1.054442429513881008e-01,1.589561591928845274e-01
3.883776755351070165e+01,1.972449744429016327e+00,3.072537816573337022e+00,2.779211329332976987e+01,1.054955005811916147e-01,7.421889523676963862e-02
3.884776955391078701e+01,1.973505166920827447e+00,3.073294513683518581e+00,2.782689415038437986e+01,1.055467482638027255e-01,1.521825505265606560e-01
3.885777155431086527e+01,1.974561102708657589e+00,3.074051539383622522e+00,2.786172717417224831e+01,1.055979862402185443e-01,9.045688603941666461e-02
3.886777355471094353e+01,1.975617551459823984e+00,3.074808893556016276e+00,2.789661244926175598e+01,1.056492149726198093e-01,1.703402632551423712e-01
3.887777555511102179e+01,1.976674512870984390e+00,3.075566576081228742e+00,2.793155006035059884e+01,1.057004348615651068e-01,9.838555272426627307e-02
3.888777755551110715e+01,1.977731986665931530e+00,3.076324586838096842e+00,2.796654009226865156e+01,1.057516462506087329e-01,1.466955084023812694e-01
3.889777955591118541e+01,1.978789972595591751e+00,3.077082925703760630e+00,2.800158262997787872e+01,1.058028494261264996e-01,1.587042060224560236e-01
3.890778155631126367e+01,1.979848470438028363e+00,3.077841592553667294e+00,2.803667775857247335e+01,1.058540446172249183e-01,1.865989444784030837e-01
3.891778355671134193e+01,1.980907479998439857e+00,3.078600587261568933e+00,2.807182556327877521e+01,1.059052319955828825e-01,6.603459734999897468e-02
