t,m,h,dm_dt,dm_dt_noisy
7.019003800760151535e+01,3.302169119769310934e-01,7.757835409164491880e-01,-3.576443186478761582e-06,-3.890584500044921585e-03
7.020604120824164340e+01,3.302168548661498781e-01,7.757707276753262882e-01,-3.575081050047335118e-06,2.372038055617895630e-02
7.022204440888177146e+01,3.302167977890170247e-01,7.757579212847727224e-01,-3.573730895059523682e-06,2.703987074906279674e-03
7.023804760952189952e+01,3.302167407442994640e-01,7.757451217411175381e-01,-3.572389697822919707e-06,5.457807111406758234e-03
7.025405081016202757e+01,3.302166837308096459e-01,7.757323290406920036e-01,-3.571054547346630414e-06,-1.402845760824507522e-02
7.027005401080215563e+01,3.302166267474054284e-01,7.757195431798299401e-01,-3.569722645882511536e-06,6.824613799508607963e-03
7.028605721144228369e+01,3.302165697929900778e-01,7.757067641548671677e-01,-3.568391307939844381e-06,2.466025301313163817e-03
7.030206041208241174e+01,3.302165128665124350e-01,7.756939919621419488e-01,-3.567057961437192226e-06,-8.621438786174773217e-03
7.031806361272253980e+01,3.302164559669666932e-01,7.756812265979945442e-01,-3.565720146758710740e-06,1.289163364281942226e-02
7.033406681336266786e+01,3.302163990933925097e-01,7.756684680587677683e-01,-3.564375517184359410e-06,-3.049434791149523331e-05
7.035007001400279592e+01,3.302163422448751162e-01,7.756557163408065447e-01,-3.563021838987046053e-06,6.478403472523770745e-03
7.036607321464292397e+01,3.302162854205450970e-01,7.756429714404580178e-01,-3.561656991224460000e-06,4.602317927626984641e-03
7.038207641528305203e+01,3.302162286195784446e-01,7.756302333540718852e-01,-3.560278965419882979e-06,-6.995539726501322046e-03
7.039807961592318009e+01,3.302161718411967262e-01,7.756175020779998430e-01,-3.558885866325467440e-06,2.890400881290924786e-03
7.041408281656330814e+01,3.302161150846669169e-01,7.756047776085958079e-01,-3.557475911381002831e-06,1.383841505617739234e-02
7.043008601720343620e+01,3.302160583493014001e-01,7.755920599422161388e-01,-3.556047430477993210e-06,-1.106042145270485014e-02
7.044608921784356426e+01,3.302160016344580784e-01,7.755793490752194153e-01,-3.554598866681302205e-06,-1.037150496004445727e-02
7.046209241848369231e+01,3.302159449395402069e-01,7.755666450039664372e-01,-3.553128775438119114e-06,-9.120564273882140333e-03
7.047809561912382037e+01,3.302158882639967263e-01,7.755539477248203362e-01,-3.551635825632670773e-06,7.400441818558225332e-03
7.049409881976394843e+01,3.302158316073217637e-01,7.755412572341464639e-01,-3.550118798115176055e-06,-4.627871057079047633e-03
7.051010202040407648e+01,3.302157749690550759e-01,7.755285735283122817e-01,-3.548576587047991282e-06,2.935677269157261401e-03
7.052610522104420454e+01,3.302157183487817727e-01,7.755158966036879153e-01,-3.547008198948042867e-06,1.141450965519465351e-02
7.054210842168433260e+01,3.302156617461325383e-01,7.755032264566452671e-01,-3.545412753352961133e-06,-1.126433733299393725e-02
7.055811162232446065e+01,3.302156051607833542e-01,7.754905630835590147e-01,-3.543789482335357732e-06,1.472407446072655432e-02
7.057411482296458871e+01,3.302155485924557765e-01,7.754779064808056122e-01,-3.542137730752625835e-06,2.784823987187221364e-04
7.059011802360471677e+01,3.302154920409168248e-01,7.754652566447641782e-01,-3.540456956302451275e-06,-1.764610899720772067e-03
7.060612122424484483e+01,3.302154355059789270e-01,7.754526135718157187e-01,-3.538746729286890158e-06,1.528295073513169684e-02
7.062212442488497288e+01,3.302153789874999190e-01,7.754399772583440154e-01,-3.537006732515224350e-06,4.557697335379036485e-03
7.063812762552510094e+01,3.302153224853831559e-01,7.754273477007345150e-01,-3.535236761678661743e-06,-1.316741216919207515e-02
7.065413082616522900e+01,3.302152659995775119e-01,7.754147248953753291e-01,-3.533436725322580685e-06,-6.072336368920081993e-04
7.067013402680535705e+01,3.302152095300771584e-01,7.754021088386567895e-01,-3.531606644388562977e-06,-7.730383966187226973e-03
7.068613722744548511e+01,3.302151530769218968e-01,7.753894995269714485e-01,-3.529746652658483086e-06,2.641356568138011982e-03
7.070214042808561317e+01,3.302150966401968257e-01,7.753768969567139679e-01,-3.527856996393685662e-06,-4.718660134073709121e-03
7.071814362872574122e+01,3.302150402200325630e-01,7.753643011242815630e-01,-3.525938034612541294e-06,-3.408918459872709722e-03
7.073414682936586928e+01,3.302149838166052453e-01,7.753517120260735584e-01,-3.523990239118202084e-06,9.570615511163799854e-03
7.075015003000599734e+01,3.302149274301363624e-01,7.753391296584913883e-01,-3.522014194110023588e-06,-1.695214250127225278e-02
7.076615323064612539e+01,3.302148710608929227e-01,7.753265540179391513e-01,-3.520010596766431910e-06,2.791920883616176140e-03
7.078215643128625345e+01,3.302148147091873986e-01,7.753139851008228334e-01,-3.517980256481645362e-06,-2.355797886342382921e-03
7.079815963192638151e+01,3.302147583753776150e-01,7.753014229035508631e-01,-3.515924095434663776e-06,3.214293543908036677e-03
7.081416283256650956e+01,3.302147020598670268e-01,7.752888674225338894e-01,-3.513843148589268495e-06,-2.373271538035546732e-02
7.083016603320663762e+01,3.302146457631044418e-01,7.752763186541848928e-01,-3.511738563624633436e-06,-9.562992518667459002e-03
7.084616923384676568e+01,3.302145894855840202e-01,7.752637765949190740e-01,-3.509611599991635522e-06,-4.096029371819197122e-03
7.086217243448689374e+01,3.302145332278456080e-01,7.752512412411537435e-01,-3.507463630786356035e-06,1.650609256824384086e-02
7.087817563512702179e+01,3.302144769904743482e-01,7.752387125893088760e-01,-3.505296141140257227e-06,-1.257944389227482439e-02
7.089417883576714985e+01,3.302144207741008475e-01,7.752261906358062227e-01,-3.503110728747538261e-06,-1.126085631380943641e-02
7.091018203640727791e+01,3.302143645794012317e-01,7.752136753770701993e-01,-3.500909104142690964e-06,-1.934764979218756703e-03
7.092618523704740596e+01,3.302143084070970347e-01,7.752011668095272201e-01,-3.498693090228655045e-06,3.157176435836413220e-03
7.094218843768753402e+01,3.302142522579552542e-01,7.751886649296061416e-01,-3.496464622415595969e-06,-6.149869598302041239e-03
7.095819163832766208e+01,3.302141961327883513e-01,7.751761697337380408e-01,-3.494225748967849654e-06,8.397012234275158440e-04
7.097419483896779013e+01,3.302141400324542508e-01,7.751636812183561043e-01,-3.491978630434933173e-06,-1.637675514439907234e-02
7.099019803960791819e+01,3.302140839578563414e-01,7.751511993798960720e-01,-3.489725539901344931e-06,1.687461212589965592e-02
7.100620124024804625e+01,3.302140279099434750e-01,7.751387242147956824e-01,-3.487468863305753786e-06,-3.406656552164293549e-03
7.102220444088817430e+01,3.302139718897098009e-01,7.751262557194950054e-01,-3.485211098427920540e-06,1.259446793893076715e-03
7.103820764152830236e+01,3.302139158981952094e-01,7.751137938904366642e-01,-3.482954856512399111e-06,2.700469239509631358e-02
7.105421084216843042e+01,3.302138599364848326e-01,7.751013387240650587e-01,-3.480702860589324210e-06,-5.640521615140371703e-03
7.107021404280855847e+01,3.302138040057093216e-01,7.750888902168271422e-01,-3.478457946445856486e-06,-1.242481154591695662e-02
7.108621724344868653e+01,3.302137481070447356e-01,7.750764483651721992e-01,-3.476223062251482254e-06,-9.908049691054549024e-03
7.110222044408881459e+01,3.302136922417127085e-01,7.750640131655516241e-01,-3.474001269043736073e-06,1.669495886765053061e-02
7.111822364472894265e+01,3.302136364109802269e-01,7.750515846144190313e-01,-3.471795739812266746e-06,-1.907871261497126906e-03
7.113422684536907070e+01,3.302135806161597409e-01,7.750391627082304780e-01,-3.469609760331504589e-06,-7.843297931728285613e-03
7.115023004600919876e+01,3.302135248586092198e-01,7.750267474434442416e-01,-3.467446729063516919e-06,-3.742032776232311888e-04
7.116623324664932682e+01,3.302134691397320410e-01,7.750143388165207092e-01,-3.465310156491874238e-06,-4.914559916550729612e-04
7.118223644728945487e+01,3.302134134609769900e-01,7.750019368239228212e-01,-3.463203665704517320e-06,1.005904765840952980e-02
7.119823964792958293e+01,3.302133578238384271e-01,7.749895414621154055e-01,-3.461130992407634999e-06,7.199249174674101151e-03
7.121424284856971099e+01,3.302133022298560650e-01,7.749771527275658434e-01,-3.459095984759130715e-06,3.768786047232136269e-03
7.123024604920983904e+01,3.302132466806151356e-01,7.749647706167437367e-01,-3.457102603021677822e-06,4.826920397384667008e-03
7.124624924984996710e+01,3.302131911777462792e-01,7.749523951261209076e-01,-3.455154920270486762e-06,-8.061465415744126922e-03
7.126225245049009516e+01,3.302131357229256547e-01,7.749400262521715099e-01,-3.453257122018604797e-06,-1.259350018670491074e-02
7.127825565113022321e+01,3.302130803178747742e-01,7.749276639913718068e-01,-3.451413505689560068e-06,4.060124174457441573e-03
7.129425885177035127e+01,3.302130249643606685e-01,7.749153083402003928e-01,-3.449628481630440113e-06,5.266729184163397581e-03
7.131026205241047933e+01,3.302129696641958878e-01,7.749029592951381940e-01,-3.447906572737191588e-06,1.717669318779170822e-03
7.132626525305060738e+01,3.302129144192382793e-01,7.748906168526684679e-01,-3.446252413552564065e-06,2.882673610616815884e-03
7.134226845369073544e+01,3.302128592313913202e-01,7.748782810092765816e-01,-3.444670751778788897e-06,6.331257769317508860e-03
7.135827165433086350e+01,3.302128041025432781e-01,7.748659517614496783e-01,-3.443166297092958850e-06,-1.139409924095981415e-02
7.137427485497099156e+01,3.302127490237053431e-01,7.748536291055885261e-01,-3.441716807994765759e-06,-3.380379773332007568e-03
7.139027805561111961e+01,3.302126939863069266e-01,7.748413130381009983e-01,-3.440301080348540097e-06,-8.648871195159793523e-03
7.140628125625124767e+01,3.302126389888394020e-01,7.748290035554541433e-01,-3.438915408299214604e-06,-1.858578101096467969e-02
7.142228445689137573e+01,3.302125840298388848e-01,7.748167006541177848e-01,-3.437556197374846967e-06,5.338786157898212613e-03
7.143828765753150378e+01,3.302125291078863989e-01,7.748044043305636341e-01,-3.436219964153552908e-06,-2.262495052122631082e-03
7.145429085817163184e+01,3.302124742216075992e-01,7.747921145812656230e-01,-3.434903336305139554e-06,4.090774780837832039e-03
7.147029405881175990e+01,3.302124193696731047e-01,7.747798314026999034e-01,-3.433603052757638885e-06,6.330004946135195550e-03
7.148629725945188795e+01,3.302123645507983318e-01,7.747675547913447369e-01,-3.432315963572407647e-06,-9.024143543839843046e-03
7.150230046009201601e+01,3.302123097637434390e-01,7.747552847436804946e-01,-3.431039030124538591e-06,1.508750564662408693e-02
7.151830366073214407e+01,3.302122550073134377e-01,7.747430212561901008e-01,-3.429769324700404631e-06,3.046731076467967380e-03
7.153430686137227212e+01,3.302122002803580814e-01,7.747307643253581455e-01,-3.428504030719703444e-06,1.010452944223974060e-02
7.155031006201240018e+01,3.302121455817719764e-01,7.747185139476717719e-01,-3.427240442790968622e-06,1.695289036676203565e-02
7.156631326265252824e+01,3.302120909104946378e-01,7.747062701196202328e-01,-3.425975967114025522e-06,-4.751657879831099746e-03
7.158231646329265629e+01,3.302120362655102115e-01,7.746940328376948903e-01,-3.424708120064456907e-06,-6.149970313521095633e-03
7.159831966393278435e+01,3.302119816458478074e-01,7.746818020983893271e-01,-3.423434529928326420e-06,1.805185121933835591e-03
7.161432286457291241e+01,3.302119270505812221e-01,7.746695778981992353e-01,-3.422152935805833351e-06,1.111080354253593354e-02
7.163032606521304047e+01,3.302118724788291049e-01,7.746573602336225273e-01,-3.420861187708457152e-06,1.142813165421960146e-02
7.164632926585316852e+01,3.302118179297549028e-01,7.746451491011594470e-01,-3.419557246989168853e-06,-1.969109338346818755e-02
7.166233246649329658e+01,3.302117634025670267e-01,7.746329444973121259e-01,-3.418239186328553281e-06,1.436634019321695807e-02
7.167833566713342464e+01,3.302117088965184077e-01,7.746207464185851377e-01,-3.416905188916019576e-06,-4.452650058463787468e-03
7.169433886777355269e+01,3.302116544109069962e-01,7.746085548614851657e-01,-3.415553549240835096e-06,4.907777897529237883e-03
7.171034206841368075e+01,3.302115999450754846e-01,7.745963698225208915e-01,-3.414182672925591966e-06,-1.324051363488433150e-02
7.172634526905380881e+01,3.302115454984113629e-01,7.745841912982035504e-01,-3.412791076726207073e-06,-8.825285974351464516e-03
7.174234846969393686e+01,3.302114910703470296e-01,7.745720192850462649e-01,-3.411377388393144194e-06,3.659835019621280466e-03
7.175835167033406492e+01,3.302114366603595141e-01,7.745598537795642669e-01,-3.409940346491002749e-06,-1.784664814840721675e-02
7.177435487097419298e+01,3.302113822679708099e-01,7.745476947782753419e-01,-3.408478800981384893e-06,8.075586761324219862e-03
7.179035807161432103e+01,3.302113278927476525e-01,7.745355422776991627e-01,-3.406991712556761698e-06,-5.390743054246104060e-03
7.180636127225444909e+01,3.302112735343015748e-01,7.745233962743575118e-01,-3.405478153029051214e-06,2.765026925724376351e-03
7.182236447289457715e+01,3.302112191922889628e-01,7.745112567647746138e-01,-3.403937305482274134e-06,1.478644626174389128e-03
7.183836767353470520e+01,3.302111648664109445e-01,7.744991237454768029e-01,-3.402368463495397677e-06,-5.544428512742079380e-03
7.185437087417483326e+01,3.302111105564135562e-01,7.744869972129925229e-01,-3.400771032141536310e-06,1.313079552554439859e-02
7.187037407481496132e+01,3.302110562620875767e-01,7.744748771638523266e-01,-3.399144527294062357e-06,2.340974826277487583e-02
7.188637727545508938e+01,3.302110019832685817e-01,7.744627635945889876e-01,-3.397488575709872727e-06,6.304164911943000403e-03
7.190238047609521743e+01,3.302109477198370002e-01,7.744506565017378330e-01,-3.395802915362455821e-06,-1.716001633334990686e-02
7.191838367673534549e+01,3.302108934717180033e-01,7.744385558818357440e-01,-3.394087394928413381e-06,1.215662487390260478e-03
7.193438687737547355e+01,3.302108392388816704e-01,7.744264617314221555e-01,-3.392341974439716523e-06,-2.260789223295355324e-03
7.195039007801560160e+01,3.302107850213427676e-01,7.744143740470387227e-01,-3.390566724340016158e-06,9.100826165280368613e-03
7.196639327865572966e+01,3.302107308191610247e-01,7.744022928252290994e-01,-3.388761826761399476e-06,6.103537905830953023e-04
7.198239647929585772e+01,3.302106766324408027e-01,7.743902180625392706e-01,-3.386927574067222224e-06,2.142902479909084348e-02
7.199839967993598577e+01,3.302106224613314267e-01,7.743781497555172200e-01,-3.385064369990087307e-06,6.928387199085084616e-03
7.201440288057611383e+01,3.302105683060269081e-01,7.743660879007132625e-01,-3.383172729090611064e-06,5.980726728356062540e-03
7.203040608121624189e+01,3.302105141667661670e-01,7.743540324946799336e-01,-3.381253276868445568e-06,-3.433413583807594024e-03
7.204640928185636994e+01,3.302104600438328652e-01,7.743419835339718782e-01,-3.379306749720645264e-06,-8.897560593950104915e-03
7.206241248249649800e+01,3.302104059375555178e-01,7.743299410151457396e-01,-3.377333995052689275e-06,-8.519438225294243168e-04
7.207841568313662606e+01,3.302103518483073819e-01,7.743179049347607146e-01,-3.375335971042559002e-06,2.026416692501487211e-03
7.209441888377675411e+01,3.302102977765066227e-01,7.743058752893778873e-01,-3.373313746959927251e-06,4.788853887645524825e-03
7.211042208441688217e+01,3.302102437226161480e-01,7.742938520755605625e-01,-3.371268502805335743e-06,2.008524494346506251e-03
7.212642528505701023e+01,3.302101896871436626e-01,7.742818352898744871e-01,-3.369201529532239725e-06,-2.802435158293501392e-03
7.214242848569713829e+01,3.302101356706416690e-01,7.742698249288871848e-01,-3.367114228866596726e-06,4.917510950907447555e-04
7.215843168633726634e+01,3.302100816737076339e-01,7.742578209891686214e-01,-3.365008113875855855e-06,-4.629555727341676946e-03
7.217443488697739440e+01,3.302100276969835990e-01,7.742458234672909834e-01,-3.362884807789345842e-06,-9.899449596870750143e-03
7.219043808761752246e+01,3.302099737411565705e-01,7.742338323598283445e-01,-3.360746045344420452e-06,-8.678382162838629843e-03
7.220644128825765051e+01,3.302099198069582964e-01,7.742218476633573321e-01,-3.358593671690113247e-06,4.925822016155683401e-03
7.222244448889777857e+01,3.302098658951654331e-01,7.742098693744564608e-01,-3.356429643275316010e-06,7.252592613215484013e-03
7.223844768953790663e+01,3.302098120065992681e-01,7.741978974897066879e-01,-3.354256026821822445e-06,-2.169592486697500145e-03
