I,v,v_noisy
8.613025116692597294e+01,4.821367737397935826e+01,4.777587077189103582e+01
8.615247832851744647e+01,4.821297120318182294e+01,4.859870497932821110e+01
8.617470549010890579e+01,4.821226534266287445e+01,4.688275346284673617e+01
8.619693265170036511e+01,4.821155979221805410e+01,4.676692711220023568e+01
8.621915981329183865e+01,4.821085455164311639e+01,4.928781077538694433e+01
8.624138697488329797e+01,4.821014962073394372e+01,4.988579338056770496e+01
8.626361413647477150e+01,4.820944499928663163e+01,4.858355141454169512e+01
8.628584129806623082e+01,4.820874068709744620e+01,4.841750865614457666e+01
8.630806845965769014e+01,4.820803668396283115e+01,4.831611078777170576e+01
8.633029562124916367e+01,4.820733298967940783e+01,4.780947497006246749e+01
8.635252278284062299e+01,4.820662960404399655e+01,4.784868078567036065e+01
8.637474994443209653e+01,4.820592652685354551e+01,4.956060311632212745e+01
8.639697710602355585e+01,4.820522375790523029e+01,4.865277644586675621e+01
8.641920426761501517e+01,4.820452129699640409e+01,4.850755713300979721e+01
8.644143142920648870e+01,4.820381914392453382e+01,4.843146739315661620e+01
8.646365859079794802e+01,4.820311729848734927e+01,4.720661396628111817e+01
8.648588575238940734e+01,4.820241576048271526e+01,4.770109958172437814e+01
8.650811291398088088e+01,4.820171452970866710e+01,4.849289255995584824e+01
8.653034007557234020e+01,4.820101360596341067e+01,4.762127138771693780e+01
8.655256723716381373e+01,4.820031298904537920e+01,4.667679347099974763e+01
8.657479439875527305e+01,4.819961267875313382e+01,4.887323871250672624e+01
8.659702156034673237e+01,4.819891267488542042e+01,4.845720642403780687e+01
8.661924872193820590e+01,4.819821297724116960e+01,4.737541416510165249e+01
8.664147588352966523e+01,4.819751358561947541e+01,4.795921616067189319e+01
8.666370304512112455e+01,4.819681449981963794e+01,4.890550990866352521e+01
8.668593020671259808e+01,4.819611571964108521e+01,4.822270416667443982e+01
8.670815736830405740e+01,4.819541724488347256e+01,4.881200083637396148e+01
8.673038452989553093e+01,4.819471907534657618e+01,4.840563968355748159e+01
8.675261169148699025e+01,4.819402121083041379e+01,4.881264838196149469e+01
8.677483885307844957e+01,4.819332365113510974e+01,4.853232746044880486e+01
8.679706601466992311e+01,4.819262639606100151e+01,4.869067591389170246e+01
8.681929317626138243e+01,4.819192944540860424e+01,4.909170035659675335e+01
8.684152033785285596e+01,4.819123279897858225e+01,4.919156143696807248e+01
8.686374749944431528e+01,4.819053645657179175e+01,4.986568993029860053e+01
8.688597466103577460e+01,4.818984041798923812e+01,4.987751022126695233e+01
8.690820182262724813e+01,4.818914468303216836e+01,4.796169813041432661e+01
8.693042898421870746e+01,4.818844925150190761e+01,4.623388337862707687e+01
8.695265614581016678e+01,4.818775412320001550e+01,4.810106275969600631e+01
8.697488330740164031e+01,4.818705929792822928e+01,4.942603798159587569e+01
8.699711046899309963e+01,4.818636477548841412e+01,4.830807799351549647e+01
8.701933763058457316e+01,4.818567055568264834e+01,4.756448818250689214e+01
8.704156479217603248e+01,4.818497663831315947e+01,4.656843922926444179e+01
8.706379195376749180e+01,4.818428302318238821e+01,4.765061574733053362e+01
8.708601911535896534e+01,4.818358971009286051e+01,4.855000161914966839e+01
8.710824627695042466e+01,4.818289669884737947e+01,4.885595292839005310e+01
8.713047343854189819e+01,4.818220398924883341e+01,4.768616237578503103e+01
8.715270060013335751e+01,4.818151158110033805e+01,4.681851151088334717e+01
8.717492776172481683e+01,4.818081947420516542e+01,4.938222028074337544e+01
8.719715492331629036e+01,4.818012766836672967e+01,4.629750020145574041e+01
8.721938208490774969e+01,4.817943616338867940e+01,5.005448084009474741e+01
8.724160924649920901e+01,4.817874495907475563e+01,4.833221296160174063e+01
8.726383640809068254e+01,4.817805405522893381e+01,4.778769137141878787e+01
8.728606356968214186e+01,4.817736345165531731e+01,4.729925827779652536e+01
8.730829073127361539e+01,4.817667314815821555e+01,4.829938693208076472e+01
8.733051789286507471e+01,4.817598314454206587e+01,4.721999621345754150e+01
8.735274505445653404e+01,4.817529344061152585e+01,4.859957437744899522e+01
8.737497221604800757e+01,4.817460403617139519e+01,4.759915098035040160e+01
8.739719937763946689e+01,4.817391493102662281e+01,4.876626755211904651e+01
8.741942653923094042e+01,4.817322612498237788e+01,4.730183024449304696e+01
8.744165370082239974e+01,4.817253761784392907e+01,4.690962325494204777e+01
8.746388086241385906e+01,4.817184940941677951e+01,4.677491090913241578e+01
8.748610802400533260e+01,4.817116149950660287e+01,4.956140911139623739e+01
8.750833518559679192e+01,4.817047388791917228e+01,4.825730119664245876e+01
8.753056234718825124e+01,4.816978657446047407e+01,4.811951011823096280e+01
8.755278950877972477e+01,4.816909955893667927e+01,4.988314751604075070e+01
8.757501667037118409e+01,4.816841284115410815e+01,4.730392487458729534e+01
8.759724383196265762e+01,4.816772642091922307e+01,4.889142629810512375e+01
8.761947099355411694e+01,4.816704029803870668e+01,4.857781467535679099e+01
8.764169815514557627e+01,4.816635447231936951e+01,4.855962555589422891e+01
8.766392531673704980e+01,4.816566894356820683e+01,4.905742158343237946e+01
8.768615247832850912e+01,4.816498371159237024e+01,4.884720915520074414e+01
8.770837963991998265e+01,4.816429877619917477e+01,5.002255527267182345e+01
8.773060680151144197e+01,4.816361413719614859e+01,4.759513487232590734e+01
8.775283396310290129e+01,4.816292979439090516e+01,4.677811294662120645e+01
8.777506112469437483e+01,4.816224574759129951e+01,4.857928894470138914e+01
8.779728828628583415e+01,4.816156199660528614e+01,4.733585459079311875e+01
8.781951544787729347e+01,4.816087854124107537e+01,4.921482708579081589e+01
8.784174260946876700e+01,4.816019538130693434e+01,4.791249235324482925e+01
8.786396977106022632e+01,4.815951251661137889e+01,4.928107969794369581e+01
8.788619693265169985e+01,4.815882994696306696e+01,5.022697525112183570e+01
8.790842409424315917e+01,4.815814767217079861e+01,4.836000851823754942e+01
8.793065125583461850e+01,4.815746569204357996e+01,4.811547966061095138e+01
8.795287841742609203e+01,4.815678400639053081e+01,4.785024298670089138e+01
8.797510557901755135e+01,4.815610261502099831e+01,4.843710237832988241e+01
8.799733274060901067e+01,4.815542151774442203e+01,4.745783764030821317e+01
8.801955990220048420e+01,4.815474071437047598e+01,4.898114856460254884e+01
8.804178706379194352e+01,4.815406020470895498e+01,4.931195677547001566e+01
8.806401422538341706e+01,4.815337998856983148e+01,4.716086421360773784e+01
8.808624138697487638e+01,4.815270006576322714e+01,5.059112535979581082e+01
8.810846854856633570e+01,4.815202043609946259e+01,4.781413550602838569e+01
8.813069571015780923e+01,4.815134109938898632e+01,4.845024485315428109e+01
8.815292287174926855e+01,4.815066205544242450e+01,4.849545474334002648e+01
8.817515003334074208e+01,4.814998330407057381e+01,4.739370096655793674e+01
8.819737719493220141e+01,4.814930484508437303e+01,5.006325267187431649e+01
8.821960435652366073e+01,4.814862667829495280e+01,4.595451811632470651e+01
8.824183151811513426e+01,4.814794880351356454e+01,4.764049207950884579e+01
8.826405867970659358e+01,4.814727122055167996e+01,4.663519587853608073e+01
8.828628584129805290e+01,4.814659392922087733e+01,4.828220309715553071e+01
8.830851300288952643e+01,4.814591692933291256e+01,4.932023372505260994e+01
8.833074016448098575e+01,4.814524022069974762e+01,4.903319581553232354e+01
8.835296732607245929e+01,4.814456380313342976e+01,4.681296222923443651e+01
8.837519448766391861e+01,4.814388767644624778e+01,4.786669167218970955e+01
8.839742164925537793e+01,4.814321184045056867e+01,4.776907194723915495e+01
8.841964881084685146e+01,4.814253629495900810e+01,4.779035172921393837e+01
8.844187597243831078e+01,4.814186103978425990e+01,4.668726779857439624e+01
8.846410313402978431e+01,4.814118607473925948e+01,4.854946120229140405e+01
8.848633029562124364e+01,4.814051139963701331e+01,4.562531517140705262e+01
8.850855745721270296e+01,4.813983701429077655e+01,5.039443155977040334e+01
8.853078461880417649e+01,4.813916291851391094e+01,4.821977149186114531e+01
8.855301178039563581e+01,4.813848911211994164e+01,4.765891989624175551e+01
8.857523894198709513e+01,4.813781559492258566e+01,4.737924483484109572e+01
8.859746610357856866e+01,4.813714236673568792e+01,4.950165457155252113e+01
8.861969326517002798e+01,4.813646942737324963e+01,4.775854260150911301e+01
8.864192042676150152e+01,4.813579677664947809e+01,4.934591042096000280e+01
8.866414758835296084e+01,4.813512441437868006e+01,4.711156018758474318e+01
8.868637474994442016e+01,4.813445234037536125e+01,4.789018126548172916e+01
8.870860191153589369e+01,4.813378055445416237e+01,4.755313672405461034e+01
8.873082907312735301e+01,4.813310905642993731e+01,4.835685700068678017e+01
8.875305623471882654e+01,4.813243784611758258e+01,4.904759192803969370e+01
8.877528339631028587e+01,4.813176692333230022e+01,4.682290266294640446e+01
8.879751055790174519e+01,4.813109628788933492e+01,4.931477965722451984e+01
8.881973771949321872e+01,4.813042593960413740e+01,4.739692744628321464e+01
8.884196488108467804e+01,4.812975587829232182e+01,4.841090292025726427e+01
8.886419204267613736e+01,4.812908610376964447e+01,4.652373107827025223e+01
8.888641920426761089e+01,4.812841661585203212e+01,4.773351163895754468e+01
8.890864636585907022e+01,4.812774741435553238e+01,4.765244211570202282e+01
8.893087352745054375e+01,4.812707849909642732e+01,4.818237474518195285e+01
8.895310068904200307e+01,4.812640986989105585e+01,4.978032969936094787e+01
8.897532785063346239e+01,4.812574152655601267e+01,4.886953890942770329e+01
8.899755501222493592e+01,4.812507346890795645e+01,4.830746293592557095e+01
8.901978217381639524e+01,4.812440569676378743e+01,4.866016930480188307e+01
8.904200933540786878e+01,4.812373820994049822e+01,4.842677814431277028e+01
8.906423649699932810e+01,4.812307100825527328e+01,4.771511280149928780e+01
8.908646365859078742e+01,4.812240409152546761e+01,4.828491348154266660e+01
8.910869082018226095e+01,4.812173745956851434e+01,4.986420978094890444e+01
8.913091798177372027e+01,4.812107111220210243e+01,4.877868762499442568e+01
8.915314514336517959e+01,4.812040504924399187e+01,4.847659571554599722e+01
8.917537230495665312e+01,4.811973927051219135e+01,4.970354110282221427e+01
8.919759946654811245e+01,4.811907377582474510e+01,4.727948861600033581e+01
8.921982662813958598e+01,4.811840856499995311e+01,4.766260851010255095e+01
8.924205378973104530e+01,4.811774363785622199e+01,4.673847123628283384e+01
8.926428095132250462e+01,4.811707899421213597e+01,4.847964861225484867e+01
8.928650811291397815e+01,4.811641463388642137e+01,4.808660184813079752e+01
8.930873527450543747e+01,4.811575055669795375e+01,4.658653755824132503e+01
8.933096243609689679e+01,4.811508676246579341e+01,4.749831034674942032e+01
8.935318959768837033e+01,4.811442325100908590e+01,4.773499263802615644e+01
8.937541675927982965e+01,4.811376002214721836e+01,4.744798677329443137e+01
8.939764392087130318e+01,4.811309707569967031e+01,5.006669471118398462e+01
8.941987108246276250e+01,4.811243441148610600e+01,4.852521917919077765e+01
8.944209824405422182e+01,4.811177202932632468e+01,4.819391548843273654e+01
8.946432540564569535e+01,4.811110992904028905e+01,4.894032422525416592e+01
8.948655256723715468e+01,4.811044811044811809e+01,4.903533626953738889e+01
8.950877972882862821e+01,4.810978657337005160e+01,4.639814522089650950e+01
8.953100689042008753e+01,4.810912531762654964e+01,4.703917766196052241e+01
8.955323405201154685e+01,4.810846434303815045e+01,4.794222040098960491e+01
8.957546121360302038e+01,4.810780364942559117e+01,4.540036389490257562e+01
8.959768837519447970e+01,4.810714323660974401e+01,4.821329651521266157e+01
8.961991553678593903e+01,4.810648310441165165e+01,4.762682173878605596e+01
8.964214269837741256e+01,4.810582325265248471e+01,4.724003363128873190e+01
8.966436985996887188e+01,4.810516368115357011e+01,4.802169588198886885e+01
8.968659702156034541e+01,4.810450438973640530e+01,4.890234023139263542e+01
8.970882418315180473e+01,4.810384537822261564e+01,4.862044812982998110e+01
8.973105134474326405e+01,4.810318664643399700e+01,4.789549815596713245e+01
8.975327850633473759e+01,4.810252819419247317e+01,4.805308284987577139e+01
8.977550566792619691e+01,4.810187002132014555e+01,4.875572159711654763e+01
8.979773282951767044e+01,4.810121212763926479e+01,4.729808661517244417e+01
8.981995999110912976e+01,4.810055451297220230e+01,4.856325507634510075e+01
8.984218715270058908e+01,4.809989717714152846e+01,4.732551122520669651e+01
8.986441431429206261e+01,4.809924011996989890e+01,4.784243066538702749e+01
8.988664147588352193e+01,4.809858334128018953e+01,4.860761822250810837e+01
8.990886863747498126e+01,4.809792684089536863e+01,4.791271760569398452e+01
8.993109579906645479e+01,4.809727061863858921e+01,4.649371382795677476e+01
8.995332296065791411e+01,4.809661467433314641e+01,4.790502413286638017e+01
8.997555012224938764e+01,4.809595900780249877e+01,4.661179135330616674e+01
8.999777728384084696e+01,4.809530361887020433e+01,4.724931946107731306e+01
9.002000444543230628e+01,4.809464850736001296e+01,4.744855819519458606e+01
9.004223160702377982e+01,4.809399367309584505e+01,4.803340410965277840e+01
9.006445876861523914e+01,4.809333911590171340e+01,4.723085135114513378e+01
9.008668593020671267e+01,4.809268483560180840e+01,4.954093930820024383e+01
9.010891309179817199e+01,4.809203083202046258e+01,4.828646718205537525e+01
9.013114025338963131e+01,4.809137710498218610e+01,4.849067605452251684e+01
9.015336741498110484e+01,4.809072365431158858e+01,4.808953474094666092e+01
9.017559457657256416e+01,4.809007047983346439e+01,4.841913219991855755e+01
9.019782173816402349e+01,4.808941758137274292e+01,4.702568295204780213e+01
9.022004889975549702e+01,4.808876495875449564e+01,4.749312803645506875e+01
9.024227606134695634e+01,4.808811261180396457e+01,4.913153891477811186e+01
9.026450322293842987e+01,4.808746054034650541e+01,4.898205586941181622e+01
9.028673038452988919e+01,4.808680874420765150e+01,4.828504084313137668e+01
9.030895754612134851e+01,4.808615722321306407e+01,4.975197762668793189e+01
9.033118470771282205e+01,4.808550597718856068e+01,4.671659556670648072e+01
9.035341186930428137e+01,4.808485500596010098e+01,4.652140449825610347e+01
9.037563903089575490e+01,4.808420430935380807e+01,4.683471726995834672e+01
9.039786619248721422e+01,4.808355388719592582e+01,4.861425220094758970e+01
9.042009335407867354e+01,4.808290373931285444e+01,4.588937519811384647e+01
9.044232051567014707e+01,4.808225386553115754e+01,4.855895871314626078e+01
9.046454767726160640e+01,4.808160426567751955e+01,4.718676081774093234e+01
9.048677483885306572e+01,4.808095493957879540e+01,4.879703182406957751e+01
9.050900200044453925e+01,4.808030588706193953e+01,4.901029897467956431e+01
9.053122916203599857e+01,4.807965710795413372e+01,4.805970764237401482e+01
9.055345632362747210e+01,4.807900860208260951e+01,4.673279188707861920e+01
9.057568348521893142e+01,4.807836036927482581e+01,4.688738138319030213e+01
9.059791064681039074e+01,4.807771240935832679e+01,4.927497729805625681e+01
9.062013780840186428e+01,4.807706472216084137e+01,4.878051886563444128e+01
9.064236496999332360e+01,4.807641730751023346e+01,4.775102465696041776e+01
9.066459213158478292e+01,4.807577016523448776e+01,4.808571491669023601e+01
9.068681929317625645e+01,4.807512329516178085e+01,4.979076903357017869e+01
9.070904645476771577e+01,4.807447669712038874e+01,4.839891227680044494e+01
9.073127361635918930e+01,4.807383037093875799e+01,4.951055962783513564e+01
9.075350077795064863e+01,4.807318431644545598e+01,4.758426267041695468e+01
9.077572793954210795e+01,4.807253853346921346e+01,4.748762804202537069e+01
9.079795510113358148e+01,4.807189302183892465e+01,4.749878625097130680e+01
9.082018226272504080e+01,4.807124778138357613e+01,4.779123552405296493e+01
