N,E,G,L,L_noisy
1.961987781062326075e+00,1.304686704832595900e+01,7.737245313220229903e+00,3.511128052288007062e+00,3.544147252351756094e+00
1.886878554813375786e+01,3.554447260572502643e+01,1.648697830159258082e+00,3.367815332838820286e+00,3.342663455646552872e+00
2.896735087966965949e+01,4.344697654189376834e+01,2.483682343495660305e+00,3.189225494068401279e+00,3.166710787662240012e+00
1.209924914983351307e+00,4.899691935397001430e+01,2.610214924083936694e+01,3.338133974675478122e+00,3.334271446535248984e+00
7.073455682116748244e-01,7.747556340257307284e+01,5.181453021018728400e+00,3.780575219512969376e+00,3.786896569770822563e+00
1.487963626983528798e+01,1.542616432286712325e+02,2.017662066683206579e+00,3.305884586753883081e+00,3.293591840486523648e+00
5.366119383396593179e+01,2.405624499577666597e+02,3.179497422671112794e+00,3.038234305647236511e+00,3.039920696545589607e+00
3.048925938650118539e+01,3.774020092903597856e+01,5.126431970983899689e+00,3.030762883957192955e+00,2.998016357625655548e+00
1.151570046538316028e+01,3.921118824497166599e+01,1.683847733141145397e+01,2.965279877362827943e+00,2.999036081065706849e+00
1.262763898299855025e+00,1.801003376753271823e+01,1.706143695978434627e+00,3.882657152983076010e+00,3.875850814816474088e+00
9.055521167781767078e-01,9.007794050144619291e+01,1.937187147923455299e+01,3.462988834136809579e+00,3.465514698146792583e+00
1.779091413315928705e+01,4.745686809805538076e+01,6.929816926326321180e+00,3.041712502683336261e+00,3.095728853383242107e+00
9.406024890763598378e+00,3.825234574578022517e+01,2.114710827878298005e+00,3.398032642248070889e+00,3.386758560423511533e+00
1.113904002633664264e-01,2.606315734223911917e+01,8.097637647213703715e+00,3.505680657626033980e+00,3.480837991450092872e+00
3.344381273562654133e+00,4.086230121880837629e+01,1.146131346207322466e+01,3.226277860419136445e+00,3.206468713483151767e+00
8.586184326857323867e+01,6.896470020906861009e+01,8.911057877275176509e+00,2.799304548476200694e+00,2.832701414214039648e+00
7.602048575638385985e-01,1.394154580839467030e+02,1.321913040144221618e+00,3.852861949771650529e+00,3.849053150840135995e+00
7.731711227495736694e+01,6.252758385690056286e+01,4.948338654827309391e+00,2.917291679191542642e+00,2.901612022547606529e+00
2.681534350801061706e+01,1.046129117191538995e+02,2.327009724937733282e+00,3.203605153426130947e+00,3.202863681764342552e+00
4.518838526099087538e+00,3.203771111583816378e+01,2.568154310772438009e+01,3.064542357075373147e+00,3.063566375712376111e+00
3.044799474593213318e-01,5.947754356419856947e+01,2.010240971710750202e+01,2.925147258387073013e+00,2.945272280111223662e+00
2.931507394113748610e+00,1.875738947678254647e+02,2.623958663456605578e+01,2.964409785273327103e+00,2.978815205884659978e+00
7.242421815087205061e+01,4.159571708885007268e+01,8.175916324277263669e+00,2.839081550952966992e+00,2.846626041239400884e+00
1.002165245112525555e-01,1.398492874260215046e+01,2.293087762033862553e+00,1.065488446289956670e+01,1.066454521789954235e+01
1.134528164651878779e+00,1.152438807718193488e+02,1.296605615370647335e+01,3.373501736564219922e+00,3.357385716042572188e+00
1.101558091810991735e+00,5.864218924395038357e+01,3.675907795897812136e+00,3.671763130458722824e+00,3.646583036599556849e+00
2.643208238417635414e+01,2.284402610984973592e+01,5.245971225741149269e+00,3.056274781484931591e+00,3.064401932660858030e+00
1.394101889182053355e-01,1.610273410508412084e+01,6.589208807629437281e+00,3.460811982919062668e+00,3.471352340544352710e+00
5.547395186012583634e-01,1.905643254044340296e+01,6.189388962715694831e+00,4.187278363349335564e+00,4.190720597800039471e+00
5.288058491198847122e+01,1.385624140837826417e+02,1.225835301335697736e+00,3.354447554274327281e+00,3.360219794000387949e+00
1.938423592368266668e+01,7.430915158172993529e+01,5.864304428045365114e+00,3.045178488759399116e+00,3.057847893639537684e+00
6.987934663045188843e-01,4.892507813937071859e+01,4.263073011805619927e+00,3.851564106540730226e+00,3.828782794391404565e+00
2.182489445161401775e+01,1.543784108018156864e+01,2.033358735849179144e+00,3.291079814328479181e+00,3.284325938215431062e+00
5.885170652286913651e+01,1.223165413075477232e+02,1.754582051815359378e+01,2.712164505327766761e+00,2.694873643539607677e+00
8.315289263764334748e+01,4.425064566434500080e+01,4.967947500818872264e+00,2.909370528014865620e+00,2.872205843823752769e+00
8.754048911142798772e+01,2.196765509137514272e+01,1.503102223679144700e+00,3.181734177584476075e+00,3.192418625012667377e+00
4.125290264893147096e+00,8.175487971467728698e+01,1.631446389765204685e+01,3.070975917685579315e+00,3.066457800021262337e+00
2.132137566259339478e-01,8.742231234246484917e+01,8.511646113923077905e+00,2.962184020478505708e+00,2.970372439846853840e+00
3.686208419852520013e+00,1.425270124426518592e+01,1.270665296738362926e+00,3.751422254778508325e+00,3.764089131876884320e+00
3.057425999710313702e-01,1.601395263684587178e+02,1.368910666466113035e+00,3.987351725305410266e+00,3.969310302849657912e+00
4.203980506797983629e+00,3.138621125506146470e+01,7.319929607708258068e+00,3.280830474708696709e+00,3.311012348080005108e+00
1.701759890320907465e-01,1.748235747058389578e+01,2.352517821607649218e+00,5.143848071726500493e+00,5.149948393418085857e+00
1.292129620604273299e+01,2.199440182890544193e+01,9.832915164548914788e+00,3.060940223299954521e+00,3.081156139192495313e+00
1.531023007339031294e-01,2.075986587801133112e+02,2.503734586569910903e+01,2.996356093946926702e+00,3.030268729161336161e+00
6.913994865005267387e-01,3.906528264469945100e+01,8.635424381551731088e+00,3.866823215425648552e+00,3.857326751617920380e+00
3.730804745806592848e+01,7.601402353198248818e+01,1.455389499687786747e+00,3.316270208277487974e+00,3.303977117066685842e+00
2.060599227033313441e-01,4.658442886164080221e+01,3.113293676841349278e+00,6.592687189422110627e+00,6.596304406535038467e+00
4.176498157695772151e-01,2.512266781110443503e+02,2.576636237902233972e+01,2.290241422111826353e+00,2.312469873502769779e+00
1.252658677961095535e+00,9.947661389458795611e+01,4.586876390401861237e+00,3.541693908381101430e+00,3.564557013411916220e+00
1.094409999235405495e+00,1.421325387360949719e+02,3.084509263046206584e+01,3.222147564300984257e+00,3.182772216648541708e+00
2.748214977044708007e+01,2.642217572440732454e+01,1.479739183924179180e+01,2.880911213697680218e+00,2.909650730562486576e+00
1.712506635783880571e-01,1.935399063327270426e+02,2.425188876217575995e+01,2.984899727037719774e+00,2.976001260731170106e+00
1.856991878530955820e+00,1.212169841656534857e+02,1.018642055215706721e+00,3.809778760057166203e+00,3.819601146959322957e+00
2.722061657618763775e+01,1.055557610450125452e+02,1.046980625675961729e+00,3.514959279380248880e+00,3.488485080475826283e+00
2.322151383433692118e+01,1.465513605254160439e+02,5.906579450332775316e+00,2.998567917764254354e+00,2.980924171397704825e+00
5.531111884648922938e+01,3.962834646554459539e+01,5.104430406794329578e+00,2.954259310125204596e+00,2.961585802919223909e+00
1.198450661116557819e-01,8.103540668846072492e+01,1.784972590236372625e+01,3.254226249418951333e+00,3.218539773002830007e+00
9.476090562443042131e+01,1.618490073250872001e+02,7.807903738749661926e+00,2.801503130549852116e+00,2.817661121030102578e+00
1.628785731000876646e+00,2.235168559989914527e+01,2.205066419979697301e+01,3.350814861372519715e+00,3.340040189247452496e+00
5.183660865160138798e+01,1.593886992459738678e+02,8.591067435790938234e+00,2.841213822266427158e+00,2.846750687074182107e+00
9.312564873908732466e+01,1.257608356124069502e+02,1.097506539400349546e+01,2.745960151369702285e+00,2.748924248496662059e+00
2.039462545529462378e+00,1.353583864769906029e+02,2.966790810530035571e+00,3.497015818928513653e+00,3.485933766639956577e+00
3.501380868510525435e+00,8.175737618099110193e+01,2.155542106661961110e+00,3.517414320087700830e+00,3.543682712680853886e+00
2.540402090040525529e+00,3.098596338287992324e+01,5.886051599330414774e+00,3.423753320915890797e+00,3.470579615730495338e+00
9.884351224951491588e+01,6.398057047474885906e+01,8.778722445948696773e+00,2.787526790233778140e+00,2.800141915034815465e+00
3.165959893594685770e+00,1.829500016552319437e+02,7.297733767853177511e+00,3.195985844135863285e+00,3.161672603074994203e+00
1.020814506738679661e+01,1.108492285074150203e+02,3.966309833361591597e+00,3.192093032453426460e+00,3.194531145602996780e+00
1.936575897746984909e+00,5.607229256429025099e+01,1.828787153311636215e+00,3.691085957751151447e+00,3.686571163988509703e+00
1.465605667810917545e+01,1.839819328270140986e+01,1.692201523227189419e+00,3.407141190558289345e+00,3.425349624022298922e+00
1.252096726314668018e+01,1.697817032910440673e+02,4.626334298827799785e+00,3.113646660792766419e+00,3.114874145897585933e+00
1.522172866627738941e+01,4.838005954340403036e+01,5.761522643432220647e+00,3.096194717561532528e+00,3.139059541014862287e+00
5.257300931918257980e+00,1.701585084549222771e+01,6.449174295311205007e+00,3.299323935612139547e+00,3.313187480139049512e+00
2.511155754849611732e+00,2.686601194440832074e+01,1.220013732796599193e+00,3.802205094175870492e+00,3.814173313978040714e+00
8.842658632906986726e-01,3.048425080049849356e+01,5.622131808413580956e+00,3.758098828256735136e+00,3.751238763595673653e+00
4.260253072071986225e+00,6.088860052078983642e+01,8.566945939984059066e+00,3.202525276841053703e+00,3.184736914266653063e+00
4.388948253427366275e+00,8.531767725218045939e+00,2.699473055311608860e+00,3.537777924118081785e+00,3.536080791141013258e+00
6.734340334144532036e+00,1.759511294102382806e+01,1.982676724942606938e+01,3.077802195744403946e+00,3.081861779801348789e+00
1.461487537524026326e-01,1.057456435664341576e+01,1.186754906215889704e+01,3.585480057376338348e+00,3.595064511779123340e+00
2.007769821997677229e-01,2.167564795309360193e+02,3.559138895040498074e+00,-1.223335115020633523e+01,-1.222932735868063681e+01
1.651057189191087105e+01,3.241893970811494796e+01,3.067798437060024863e+00,3.224551945499802841e+00,3.218953813586274748e+00
1.710535762990963349e+01,3.562006445501877749e+01,1.292451941928452808e+00,3.471831738896303143e+00,3.472821975314942300e+00
2.400185809213715715e-01,9.266688934457623361e+01,1.515238233854128369e+00,4.120958255256689462e+00,4.111705873818233492e+00
1.973301331642015199e+01,6.656980730508111321e+01,3.273250333798604306e+00,3.167145678748999771e+00,3.147353505324873790e+00
7.077338420151082232e+01,5.927672275894281029e+01,4.800260331990853224e+00,2.933445349499326671e+00,2.916095306665740239e+00
7.025249828437172539e+01,5.566496527146798456e+01,7.132586725081422330e+00,2.862485131556769868e+00,2.872343492776424423e+00
4.832375508826923571e+00,2.228584788485232693e+01,7.440860680435760877e+00,3.274499602524993502e+00,3.289011500610711014e+00
2.724899525940705503e-01,7.861280909571408415e+01,2.240219421781681319e+00,4.256032031079737266e+00,4.251699554618395993e+00
2.187051253747898727e+01,2.856804975212859432e+01,1.882796841483406425e+00,3.307523265660440970e+00,3.304791186517160639e+00
3.541501675751369760e+00,1.344100292113036232e+02,2.175281996058458134e+01,3.000570698298690608e+00,3.011496150838734565e+00
5.184374670798043638e+01,2.346955334454688824e+01,1.550937978853186472e+01,2.792208827550735517e+00,2.789481254044854808e+00
4.135283505202083987e+00,4.582121989276068774e+01,7.507036995402073032e+00,3.252606192423020737e+00,3.315442122049104157e+00
4.302479302303948150e-01,9.375637919816934840e+00,1.725647718804522501e+00,4.245947989950678902e+00,4.248519217429747030e+00
2.255464864979975226e-01,9.788546487493634984e+00,1.309313168367442515e+01,3.385370522373698066e+00,3.374982168813346561e+00
1.179608530850376619e-01,6.683766853868040414e+01,4.010101717390686105e+00,3.045893779548516811e+00,3.009677719392755524e+00
4.763444419909347971e+01,9.680115638445252912e+00,9.088502016332254740e+00,2.892767874940943784e+00,2.896971115544666908e+00
5.838025156856810582e+01,2.160008842179943542e+02,1.763397095919894397e+01,2.692418829332578145e+00,2.712919058243338899e+00
1.917255131911733690e-01,1.804611748581634600e+01,2.095940008867296100e+01,3.384202699795494595e+00,3.383076105293588043e+00
1.110255877525831991e+01,5.113105246888584077e+01,2.148758766108146645e+00,3.359262585578008053e+00,3.384086099252795243e+00
7.681834506646560978e-01,2.673176391085402770e+01,2.901964440146483426e+01,3.780783938928244936e+00,3.768923191911536019e+00
4.182438220269489904e+01,8.349247495969018829e+00,9.721166027282126976e+00,2.904373836700636424e+00,2.902351646070079561e+00
7.915445096729536090e+01,1.451478583903525248e+02,1.164555924745166893e+00,3.342300267027894733e+00,3.338592828839224147e+00
2.247588693496766599e+00,8.035771634525204377e+01,8.931548884690066359e+00,3.290589005478715023e+00,3.275562453772638438e+00
1.419922252718547107e+00,8.051433286998506134e+00,1.487777733589321194e+00,3.941341651104033339e+00,3.911688849429108661e+00
5.033363320397322838e+01,2.966990538726897597e+01,7.113953871732642931e+00,2.911363124202986263e+00,2.892307291470682884e+00
6.967606521203375536e-01,1.068572604527261376e+02,2.408449730256945642e+00,3.815747889189410103e+00,3.777711935584118219e+00
4.776243089993885604e+01,6.285290532618821402e+01,3.818227924622029423e+00,3.024630877858791145e+00,3.039812685364631228e+00
7.373598577141400767e+01,5.985611433062887698e+01,1.132495612181597089e+01,2.778348488762511614e+00,2.774919793084143382e+00
4.614806166686356015e-01,1.294852878834196552e+01,1.309743532743379468e+01,5.954361794698240828e+01,5.954154367212431254e+01
1.547885342470123327e+00,1.072470426926442322e+01,1.710695243514920305e+00,3.871562940923352514e+00,3.860076803344588470e+00
1.899575486826259407e+01,2.064777519727851427e+02,1.925017251190725531e+01,2.784941598890488201e+00,2.803976459390672193e+00
5.363926440401491913e-01,2.434024074623842537e+01,7.583673941341427138e+00,4.299024547807080765e+00,4.282099053241157804e+00
1.187803566643209940e+01,1.948210791741863090e+01,1.446915776531764664e+01,3.021565672265934310e+00,3.055260032772763257e+00
1.921938652064934416e+00,2.456719594483301705e+01,5.180474309864044002e+00,3.532678621770410921e+00,3.554378686543709698e+00
8.058338184456385989e+01,6.488944229527587026e+01,2.654146650822964304e+00,3.044696680609731310e+00,3.030714399802077352e+00
3.781368821064902619e+01,3.507454986296794175e+01,2.062198867669858160e+01,2.780396431775320920e+00,2.776385317229416394e+00
6.881937930877251119e+01,3.845188307052231380e+01,9.720630146727058829e+00,2.818052513839811368e+00,2.830635194144500488e+00
5.548133078813290986e+00,2.475264990375659124e+01,2.920243662748512214e+00,3.425253344328527572e+00,3.450281704588102905e+00
1.836901377827846815e+01,2.198733965385905265e+01,1.901969963066018110e+01,2.909662422833771522e+00,2.893817137037693943e+00
5.832430828964539904e-01,7.677579126840640811e+01,1.124663178595869262e+01,4.129856660149629377e+00,4.119876714172319154e+00
1.327267948936430741e+01,2.230083886225785861e+01,3.191396041214913826e+00,3.259314719195232524e+00,3.309414047433754114e+00
2.293976995687036780e-01,5.562790450986984325e+01,2.254669021633486370e+00,4.442013624635391622e+00,4.460405113682129219e+00
7.539336142084579473e-01,6.941255069249959320e+01,3.755783393412662541e+00,3.786774650513582863e+00,3.804704621241420170e+00
1.052033721481341111e+01,4.414821922543818289e+01,3.613136279666878004e+00,3.246831603697772461e+00,3.285504103373594109e+00
4.135136834810459305e+01,1.515427307610645471e+02,1.835198470443683760e+01,2.731508495060143371e+00,2.740425659040589768e+00
3.515620047198539933e-01,2.349126039303513380e+02,1.081035453925273337e+00,3.925216414527342934e+00,3.916091459317657897e+00
6.385468211540504813e-01,4.289453189639203856e+01,2.382109326325114740e+00,3.941239814517246032e+00,3.906661637189149161e+00
1.914539449860770959e-01,3.687055566878141377e+01,6.883579812045594437e+00,3.102481468458588854e+00,3.119717566287929511e+00
