t,C,CB,C_t,dC_dt,dC_dt_noisy
2.120104020804160783e+01,2.616511638096776782e-01,2.800423062539920238e+00,1.062859605926089746e+00,-1.059726310286016049e-02,-1.651343102937169460e-01
2.120584116823364695e+01,2.616002935434563748e-01,2.800161449170758043e+00,1.062537816708537308e+00,-1.059446242526047854e-02,4.230326387055292903e-02
2.121064212842568608e+01,2.615494367198228920e-01,2.799899828990715989e+00,1.062216145323453320e+00,-1.059166268533191790e-02,-1.048943082268782301e-01
2.121544308861772521e+01,2.614985933341270607e-01,2.799638202017910693e+00,1.061894591723981041e+00,-1.058886388257507249e-02,-7.869671431933701611e-02
2.122024404880976078e+01,2.614477633817174351e-01,2.799376568270449894e+00,1.061573155863283491e+00,-1.058606601648801049e-02,1.808967240115703645e-01
2.122504500900179991e+01,2.613969468579411815e-01,2.799114927766432448e+00,1.061251837694543676e+00,-1.058326908656581633e-02,-3.495556788281287131e-01
2.122984596919383904e+01,2.613461437581443003e-01,2.798853280523948328e+00,1.060930637170964808e+00,-1.058047309230053523e-02,4.532834479195832489e-02
2.123464692938587817e+01,2.612953540776714600e-01,2.798591626561079071e+00,1.060609554245769637e+00,-1.057767803318176991e-02,-5.762327615489979543e-02
2.123944788957791729e+01,2.612445778118661632e-01,2.798329965895897775e+00,1.060288588872201787e+00,-1.057488390869590345e-02,5.378130545137352336e-02
2.124424884976995287e+01,2.611938149560704137e-01,2.798068298546467769e+00,1.059967741003523978e+00,-1.057209071832643232e-02,-4.851561214624640073e-01
2.124904980996199200e+01,2.611430655056250494e-01,2.797806624530844832e+00,1.059647010593019134e+00,-1.056929846155407748e-02,-2.017589140636307787e-01
2.125385077015403112e+01,2.610923294558696317e-01,2.797544943867074974e+00,1.059326397593990610e+00,-1.056650713785659002e-02,-9.241690234224070322e-02
2.125865173034607025e+01,2.610416068021424452e-01,2.797283256573195764e+00,1.059005901959761298e+00,-1.056371674670911198e-02,3.196282838907834600e-01
2.126345269053810938e+01,2.609908975397803865e-01,2.797021562667236783e+00,1.058685523643674298e+00,-1.056092728758345478e-02,-2.620796992102571443e-01
2.126825365073014495e+01,2.609402016641192978e-01,2.796759862167217836e+00,1.058365262599092693e+00,-1.055813875994904283e-02,-2.357052028215628203e-01
2.127305461092218408e+01,2.608895191704933558e-01,2.796498155091150295e+00,1.058045118779399552e+00,-1.055535116327196987e-02,-4.918063256556425011e-02
2.127785557111422321e+01,2.608388500542358490e-01,2.796236441457037536e+00,1.057725092137997480e+00,-1.055256449701567900e-02,5.266093808151715849e-02
2.128265653130626234e+01,2.607881943106786227e-01,2.795974721282872721e+00,1.057405182628310181e+00,-1.054977876064087938e-02,-1.334772414342333957e-01
2.128745749149830147e+01,2.607375519351520787e-01,2.795712994586641909e+00,1.057085390203780229e+00,-1.054699395360497727e-02,6.316915029924697472e-03
2.129225845169033704e+01,2.606869229229856755e-01,2.795451261386321384e+00,1.056765714817871071e+00,-1.054421007536304744e-02,-3.380094733907357818e-01
2.129705941188237617e+01,2.606363072698014149e-01,2.795189521699826596e+00,1.056446156423929139e+00,-1.054142712566868978e-02,3.270206099031224278e-01
2.130186037207441530e+01,2.605857049716990836e-01,2.794927775544943760e+00,1.056126714975170744e+00,-1.053864510475946425e-02,-7.860202677077922362e-02
2.130666133226645442e+01,2.605351160243934427e-01,2.794666022939487959e+00,1.055807390425065551e+00,-1.053586401247216808e-02,1.472277608735792637e-02
2.131146229245849000e+01,2.604845404235863193e-01,2.794404263901268948e+00,1.055488182727107871e+00,-1.053308384862888802e-02,5.296304231504276316e-01
2.131626325265052913e+01,2.604339781649778751e-01,2.794142498448087153e+00,1.055169091834811335e+00,-1.053030461304832466e-02,-1.232711228586439861e-01
2.132106421284256825e+01,2.603834292442673837e-01,2.793880726597735453e+00,1.054850117701708223e+00,-1.052752630554701363e-02,-2.589541880649571803e-01
2.132586517303460738e+01,2.603328936571526198e-01,2.793618948367998289e+00,1.054531260281349914e+00,-1.052474892593824318e-02,-2.086162182857842218e-01
2.133066613322664651e+01,2.602823713993301369e-01,2.793357163776651664e+00,1.054212519527307323e+00,-1.052197247403278968e-02,3.234466849043586834e-01
2.133546709341868208e+01,2.602318624664952673e-01,2.793095372841463586e+00,1.053893895393169799e+00,-1.051919694963851515e-02,-4.860718626478480880e-02
2.134026805361072121e+01,2.601813668543418445e-01,2.792833575580194072e+00,1.053575387832545340e+00,-1.051642235256047830e-02,-1.673129887919195813e-01
2.134506901380276034e+01,2.601308845585626472e-01,2.792571772010594255e+00,1.053256996799061485e+00,-1.051364868260101781e-02,-1.792836530048437169e-02
2.134986997399479947e+01,2.600804155748491220e-01,2.792309962150407721e+00,1.052938722246364867e+00,-1.051087593955957189e-02,-2.027068956953119450e-02
2.135467093418683859e+01,2.600299598988913830e-01,2.792048146017369614e+00,1.052620564128120328e+00,-1.050810412323301135e-02,1.907421131182716612e-01
2.135947189437887417e+01,2.599795175263783786e-01,2.791786323629206645e+00,1.052302522398012918e+00,-1.050533323341511227e-02,1.335488728799150704e-01
2.136427285457091330e+01,2.599290884529975032e-01,2.791524495003637085e+00,1.051984597009745004e+00,-1.050256326989705558e-02,6.494233959444085935e-02
2.136907381476295242e+01,2.598786726744352071e-01,2.791262660158372100e+00,1.051666787917039381e+00,-1.049979423246721888e-02,8.610775576728656178e-02
2.137387477495499155e+01,2.598282701863764421e-01,2.791000819111113085e+00,1.051349095073637274e+00,-1.049702612091113485e-02,-1.716572313373882497e-01
2.137867573514703068e+01,2.597778809845049386e-01,2.790738971879554331e+00,1.051031518433298784e+00,-1.049425893501154672e-02,-2.622951975266694102e-01
2.138347669533906625e+01,2.597275050645032612e-01,2.790477118481381691e+00,1.050714057949803548e+00,-1.049149267454843604e-02,7.078001908471417969e-02
2.138827765553110538e+01,2.596771424220524205e-01,2.790215258934272136e+00,1.050396713576948970e+00,-1.048872733929898104e-02,9.491484891360157938e-02
2.139307861572314451e+01,2.596267930528323720e-01,2.789953393255895531e+00,1.050079485268552659e+00,-1.048596292903758442e-02,2.393638157800057759e-02
2.139787957591518364e+01,2.595764569525217391e-01,2.789691521463912416e+00,1.049762372978450653e+00,-1.048319944353572064e-02,4.723919781707165699e-02
2.140268053610722276e+01,2.595261341167978686e-01,2.789429643575975781e+00,1.049445376660497864e+00,-1.048043688256238004e-02,1.162136119188233868e-01
2.140748149629925834e+01,2.594758245413368303e-01,2.789167759609730624e+00,1.049128496268569188e+00,-1.047767524588338883e-02,-2.382907967391378334e-01
2.141228245649129747e+01,2.594255282218133063e-01,2.788905869582812613e+00,1.048811731756556620e+00,-1.047491453326208910e-02,-7.801367566374234341e-02
2.141708341668333659e+01,2.593752451539008130e-01,2.788643973512849872e+00,1.048495083078372581e+00,-1.047215474445875594e-02,-1.833807726260476556e-01
2.142188437687537572e+01,2.593249753332715901e-01,2.788382071417462527e+00,1.048178550187948366e+00,-1.046939587923112480e-02,-3.821162377903587481e-01
2.142668533706741485e+01,2.592747187555965449e-01,2.788120163314262712e+00,1.047862133039233701e+00,-1.046663793733401682e-02,9.637783634457773585e-02
2.143148629725945042e+01,2.592244754165453635e-01,2.787858249220853235e+00,1.047545831586197851e+00,-1.046388091851943591e-02,-5.564505756168898476e-02
2.143628725745148955e+01,2.591742453117863443e-01,2.787596329154829355e+00,1.047229645782828511e+00,-1.046112482253659659e-02,7.142306886094615392e-02
2.144108821764352868e+01,2.591240284369865643e-01,2.787334403133778338e+00,1.046913575583132250e+00,-1.045836964913211820e-02,1.162104013346269421e-01
2.144588917783556781e+01,2.590738247878118794e-01,2.787072471175278565e+00,1.046597620941135620e+00,-1.045561539804940043e-02,-1.908698399555748271e-01
2.145069013802760693e+01,2.590236343599267577e-01,2.786810533296900871e+00,1.046281781810883160e+00,-1.045286206902948378e-02,2.913658716440546970e-01
2.145549109821964251e+01,2.589734571489945014e-01,2.786548589516207652e+00,1.045966058146439170e+00,-1.045010966181042500e-02,5.055310725404293243e-02
2.146029205841168164e+01,2.589232931506770252e-01,2.786286639850752866e+00,1.045650449901885715e+00,-1.044735817612744977e-02,1.917118007492817910e-01
2.146509301860372076e+01,2.588731423606349669e-01,2.786024684318082034e+00,1.045334957031325063e+00,-1.044460761171304986e-02,3.286817445323835241e-01
2.146989397879575989e+01,2.588230047745277984e-01,2.785762722935733127e+00,1.045019579488877914e+00,-1.044185796829689983e-02,-1.054064960455766281e-01
2.147469493898779902e+01,2.587728803880136041e-01,2.785500755721235233e+00,1.044704317228684065e+00,-1.043910924560603748e-02,-1.333700213536266888e-01
2.147949589917983459e+01,2.587227691967491916e-01,2.785238782692110338e+00,1.044389170204902628e+00,-1.043636144336418381e-02,2.573580968591109713e-02
2.148429685937187372e+01,2.586726711963901471e-01,2.784976803865870210e+00,1.044074138371710703e+00,-1.043361456129311693e-02,2.118508993481417191e-01
2.148909781956391285e+01,2.586225863825907245e-01,2.784714819260019958e+00,1.043759221683305149e+00,-1.043086859911107611e-02,2.182001817090351570e-01
2.149389877975595198e+01,2.585725147510039013e-01,2.784452828892056697e+00,1.043444420093901703e+00,-1.042812355653373324e-02,-4.041816000809576592e-01
2.149869973994799111e+01,2.585224562972813778e-01,2.784190832779468217e+00,1.043129733557735195e+00,-1.042537943327412342e-02,2.769697892147916507e-01
2.150350070014002668e+01,2.584724110170736888e-01,2.783928830939734311e+00,1.042815162029059328e+00,-1.042263622904235354e-02,-9.940729929453978597e-02
2.150830166033206581e+01,2.584223789060298704e-01,2.783666823390327227e+00,1.042500705462146238e+00,-1.041989394354578269e-02,8.780397507802380208e-02
2.151310262052410494e+01,2.583723599597977927e-01,2.783404810148710329e+00,1.042186363811287819e+00,-1.041715257648885562e-02,-2.751591416207169738e-01
2.151790358071614406e+01,2.583223541740240492e-01,2.783142791232338542e+00,1.041872137030794621e+00,-1.041441212757331092e-02,-1.868518757930680563e-01
2.152270454090818319e+01,2.582723615443539567e-01,2.782880766658660132e+00,1.041558025074996063e+00,-1.041167259649808385e-02,6.285325534369538836e-02
2.152750550110021877e+01,2.582223820664316105e-01,2.782618736445112706e+00,1.041244027898240887e+00,-1.040893398295955619e-02,-3.672736981441740989e-01
2.153230646129225789e+01,2.581724157358996630e-01,2.782356700609127653e+00,1.040930145454896483e+00,-1.040619628665083451e-02,1.511737085158532112e-01
2.153710742148429702e+01,2.581224625483995450e-01,2.782094659168127482e+00,1.040616377699349115e+00,-1.040345950726244417e-02,-1.181501807579334040e-01
2.154190838167633615e+01,2.580725224995715217e-01,2.781832612139525818e+00,1.040302724586004368e+00,-1.040072364448235698e-02,4.496792443306575626e-02
2.154670934186837528e+01,2.580225955850544151e-01,2.781570559540729626e+00,1.039989186069286919e+00,-1.039798869799529735e-02,1.924298257160213244e-02
2.155151030206041085e+01,2.579726818004859368e-01,2.781308501389135657e+00,1.039675762103640100e+00,-1.039525466748353333e-02,-1.212157775530552095e-01
2.155631126225244998e+01,2.579227811415023552e-01,2.781046437702134000e+00,1.039362452643525891e+00,-1.039252155262650190e-02,2.522914043789042937e-01
2.156111222244448911e+01,2.578728936037387176e-01,2.780784368497105419e+00,1.039049257643426039e+00,-1.038978935310071183e-02,4.578731587929427138e-01
2.156591318263652823e+01,2.578230191828287943e-01,2.780522293791423571e+00,1.038736177057840493e+00,-1.038705806857991021e-02,1.157641899417943127e-01
2.157071414282856736e+01,2.577731578744051344e-01,2.780260213602453234e+00,1.038423210841289190e+00,-1.038432769873516570e-02,-3.535167383074260816e-01
2.157551510302060294e+01,2.577233096740989549e-01,2.779998127947551190e+00,1.038110358948310052e+00,-1.038159824323464653e-02,1.399953325246913391e-02
2.158031606321264206e+01,2.576734745775400848e-01,2.779736036844064895e+00,1.037797621333460318e+00,-1.037886970174363432e-02,-5.552680732816194648e-02
2.158511702340468119e+01,2.576236525803572430e-01,2.779473940309335589e+00,1.037484997951316101e+00,-1.037614207392481558e-02,1.717081925661693709e-01
2.158991798359672032e+01,2.575738436781778162e-01,2.779211838360694742e+00,1.037172488756473054e+00,-1.037341535943794857e-02,1.901435688759185033e-03
2.159471894378875945e+01,2.575240478666278587e-01,2.778949731015465829e+00,1.036860093703545038e+00,-1.037068955794008540e-02,4.182775449753581842e-01
2.159951990398079502e+01,2.574742651413322592e-01,2.778687618290965222e+00,1.036547812747165453e+00,-1.036796466908537773e-02,1.282674806000161372e-01
2.160432086417283415e+01,2.574244954979144073e-01,2.778425500204499521e+00,1.036235645841986130e+00,-1.036524069252529878e-02,1.093169573291777608e-01
2.160912182436487328e+01,2.573747389319966383e-01,2.778163376773367332e+00,1.035923592942678439e+00,-1.036251762790826869e-02,-7.896316423852278721e-02
2.161392278455691240e+01,2.573249954391998440e-01,2.777901248014860158e+00,1.035611654003932403e+00,-1.035979547488023733e-02,-1.882434212188879297e-01
2.161872374474895153e+01,2.572752650151438059e-01,2.777639113946260618e+00,1.035299828980457360e+00,-1.035707423308421249e-02,-2.732840400377164677e-02
2.162352470494098711e+01,2.572255476554468623e-01,2.777376974584842895e+00,1.034988117826981302e+00,-1.035435390216034313e-02,3.024148666729025575e-02
2.162832566513302623e+01,2.571758433557261303e-01,2.777114829947872732e+00,1.034676520498250873e+00,-1.035163448174612755e-02,8.549290954610357096e-02
2.163312662532506536e+01,2.571261521115974502e-01,2.776852680052608768e+00,1.034365036949032479e+00,-1.034891597147605258e-02,2.988899928551017743e-02
2.163792758551710449e+01,2.570764739186754411e-01,2.776590524916299874e+00,1.034053667134110954e+00,-1.034619837098213480e-02,-6.632751750626152132e-02
2.164272854570914362e+01,2.570268087725732786e-01,2.776328364556187811e+00,1.033742411008290230e+00,-1.034348167989317113e-02,-4.411174935009427867e-04
2.164752950590117919e+01,2.569771566689030839e-01,2.776066198989506351e+00,1.033431268526393554e+00,-1.034076589783555766e-02,-1.028645802823915933e-01
2.165233046609321832e+01,2.569275176032754238e-01,2.775804028233479936e+00,1.033120239643262606e+00,-1.033805102443255408e-02,-2.082597852656918047e-01
2.165713142628525745e+01,2.568778915712998101e-01,2.775541852305325019e+00,1.032809324313758381e+00,-1.033533705930494984e-02,-1.838357653951706860e-01
2.166193238647729657e+01,2.568282785685844227e-01,2.775279671222250499e+00,1.032498522492760529e+00,-1.033262400207042575e-02,8.825098819447704801e-02
2.166673334666933570e+01,2.567786785907361091e-01,2.775017485001456841e+00,1.032187834135168236e+00,-1.032991185234412301e-02,1.347890690048310636e-01
2.167153430686137128e+01,2.567290916333604955e-01,2.774755293660136068e+00,1.031877259195899565e+00,-1.032720060973812970e-02,-5.365196522315169442e-02
2.167633526705341040e+01,2.566795176920618204e-01,2.774493097215471771e+00,1.031566797629890564e+00,-1.032449027386206364e-02,-3.764528170666499307e-02
2.168113622724544953e+01,2.566299567624431011e-01,2.774230895684639986e+00,1.031256449392097485e+00,-1.032178084432239240e-02,9.893274455611716922e-02
2.168593718743748866e+01,2.565804088401061334e-01,2.773968689084807870e+00,1.030946214437495234e+00,-1.031907232072287739e-02,-3.759480737952870105e-02
2.169073814762952424e+01,2.565308739206514366e-01,2.773706477433134587e+00,1.030636092721077590e+00,-1.031636470266487915e-02,6.180429315581705829e-01
2.169553910782156336e+01,2.564813519996781421e-01,2.773444260746770862e+00,1.030326084197856762e+00,-1.031365798974634429e-02,1.539861680093259841e-02
2.170034006801360249e+01,2.564318430727841047e-01,2.773182039042859870e+00,1.030016188822864720e+00,-1.031095218156277693e-02,-1.141944877850766954e-01
2.170514102820564162e+01,2.563823471355660133e-01,2.772919812338535461e+00,1.029706406551152309e+00,-1.030824727770685012e-02,-3.724688488353196103e-01
2.170994198839768075e+01,2.563328641836191690e-01,2.772657580650924825e+00,1.029396737337789025e+00,-1.030554327776833645e-02,3.172686275946437484e-02
2.171474294858971632e+01,2.562833942125377074e-01,2.772395343997145378e+00,1.029087181137863904e+00,-1.030284018133421908e-02,1.946994489262729444e-01
