t,w,s,q,c,dw_dt,dw_dt_noisy
2.200040008001600000e+01,1.244021524735632944e+01,1.007168091229399431e+00,1.006754467172308320e+00,1.000801280489634015e+00,3.197805291059315214e-01,3.309691077887891852e-01
2.200640128025604980e+01,1.244213416760596935e+01,1.007165609627436620e+00,1.006752275849101430e+00,1.000800684505027238e+00,3.197316215498876013e-01,3.229531080847398150e-01
2.201240248049609605e+01,1.244405279442024614e+01,1.007163129760827447e+00,1.006750085958041163e+00,1.000800089194554099e+00,3.196827364706689156e-01,3.425541777635974783e-01
2.201840368073614584e+01,1.244597112793394267e+01,1.007160651628270731e+00,1.006747897497492161e+00,1.000799494556936731e+00,3.196338738509852950e-01,3.172809608848679019e-01
2.202440488097619209e+01,1.244788916828172631e+01,1.007158175228489050e+00,1.006745710465811738e+00,1.000798900590889273e+00,3.195850336735671093e-01,3.208886523798928359e-01
2.203040608121624189e+01,1.244980691559815966e+01,1.007155700560226963e+00,1.006743524861351879e+00,1.000798307295118317e+00,3.195362159211635467e-01,3.268521105205594579e-01
2.203640728145628813e+01,1.245172437001769339e+01,1.007153227622253011e+00,1.006741340682456798e+00,1.000797714668322902e+00,3.194874205765446673e-01,3.220964086441514551e-01
2.204240848169633793e+01,1.245364153167466981e+01,1.007150756413358383e+00,1.006739157927465600e+00,1.000797122709194076e+00,3.194386476224999605e-01,3.153911250113615172e-01
2.204840968193638417e+01,1.245555840070332110e+01,1.007148286932357362e+00,1.006736976594709398e+00,1.000796531416415558e+00,3.193898970418387329e-01,3.193884056249741699e-01
2.205441088217643397e+01,1.245747497723777286e+01,1.007145819178087320e+00,1.006734796682513977e+00,1.000795940788663518e+00,3.193411688173902196e-01,3.190993640933492692e-01
2.206041208241648022e+01,1.245939126141203879e+01,1.007143353149409171e+00,1.006732618189198236e+00,1.000795350824605690e+00,3.192924629320035290e-01,3.190718941241504902e-01
2.206641328265653001e+01,1.246130725336002598e+01,1.007140888845206250e+00,1.006730441113074415e+00,1.000794761522902920e+00,3.192437793685473091e-01,3.189217709429879033e-01
2.207241448289657626e+01,1.246322295321552787e+01,1.007138426264385656e+00,1.006728265452448090e+00,1.000794172882208288e+00,3.191951181099103030e-01,3.037943895025243535e-01
2.207841568313662606e+01,1.246513836111223661e+01,1.007135965405877132e+00,1.006726091205619067e+00,1.000793584901166877e+00,3.191464791390007383e-01,3.280449186712939280e-01
2.208441688337667230e+01,1.246705347718372714e+01,1.007133506268633516e+00,1.006723918370880044e+00,1.000792997578416443e+00,3.190978624387464935e-01,3.128813913218535525e-01
2.209041808361672210e+01,1.246896830156346958e+01,1.007131048851630739e+00,1.006721746946517282e+00,1.000792410912586528e+00,3.190492679920952090e-01,3.165739729624974519e-01
2.209641928385676835e+01,1.247088283438482392e+01,1.007128593153868490e+00,1.006719576930810600e+00,1.000791824902299787e+00,3.190006957820145095e-01,3.110825079041799612e-01
2.210242048409681814e+01,1.247279707578104180e+01,1.007126139174368440e+00,1.006717408322033380e+00,1.000791239546170663e+00,3.189521457914910596e-01,3.168640195488980349e-01
2.210842168433686439e+01,1.247471102588526293e+01,1.007123686912176463e+00,1.006715241118452786e+00,1.000790654842805827e+00,3.189036180035316748e-01,3.286574096422485991e-01
2.211442288457691419e+01,1.247662468483052400e+01,1.007121236366360417e+00,1.006713075318328654e+00,1.000790070790804842e+00,3.188551124011623217e-01,3.315024134971057412e-01
2.212042408481696043e+01,1.247853805274974270e+01,1.007118787536012361e+00,1.006710910919915047e+00,1.000789487388759280e+00,3.188066289674291176e-01,3.220367922843327957e-01
2.212642528505701023e+01,1.248045112977573901e+01,1.007116340420246781e+00,1.006708747921459368e+00,1.000788904635252941e+00,3.187581676853971091e-01,3.203817729265940328e-01
2.213242648529705647e+01,1.248236391604121209e+01,1.007113895018201255e+00,1.006706586321202579e+00,1.000788322528862073e+00,3.187097285381512712e-01,3.134981105429572312e-01
2.213842768553710627e+01,1.248427641167876523e+01,1.007111451329036678e+00,1.006704426117378537e+00,1.000787741068155157e+00,3.186613115087958414e-01,3.158607271261795746e-01
2.214442888577715252e+01,1.248618861682087910e+01,1.007109009351936812e+00,1.006702267308215770e+00,1.000787160251693120e+00,3.186129165804547636e-01,3.209539666932143542e-01
2.215043008601720231e+01,1.248810053159993494e+01,1.007106569086109182e+00,1.006700109891935035e+00,1.000786580078029564e+00,3.185645437362712995e-01,3.170077639116417600e-01
2.215643128625724856e+01,1.249001215614819849e+01,1.007104130530783515e+00,1.006697953866751316e+00,1.000786000545709653e+00,3.185161929594082508e-01,3.086386615607839001e-01
2.216243248649729836e+01,1.249192349059783247e+01,1.007101693685213073e+00,1.006695799230873156e+00,1.000785421653271445e+00,3.184678642330476817e-01,3.190987962728039085e-01
2.216843368673734460e+01,1.249383453508088415e+01,1.007099258548674214e+00,1.006693645982502217e+00,1.000784843399245005e+00,3.184195575403910849e-01,3.079690817462791830e-01
2.217443488697739440e+01,1.249574528972929777e+01,1.007096825120466166e+00,1.006691494119833941e+00,1.000784265782153293e+00,3.183712728646596046e-01,3.390858880308293410e-01
2.218043608721744064e+01,1.249765575467490208e+01,1.007094393399911691e+00,1.006689343641056889e+00,1.000783688800510829e+00,3.183230101890933694e-01,3.213927883809981068e-01
2.218643728745749044e+01,1.249956593004942462e+01,1.007091963386356426e+00,1.006687194544353847e+00,1.000783112452824808e+00,3.182747694969519925e-01,3.126157186987558179e-01
2.219243848769753669e+01,1.250147581598447211e+01,1.007089535079168874e+00,1.006685046827900276e+00,1.000782536737595096e+00,3.182265507715144048e-01,3.228884569785895331e-01
2.219843968793758648e+01,1.250338541261155711e+01,1.007087108477740633e+00,1.006682900489865640e+00,1.000781961653313568e+00,3.181783539960787444e-01,3.107118163220892737e-01
2.220444088817763273e+01,1.250529472006227749e+01,1.007084683581045192e+00,1.006680755528550852e+00,1.000781387198833583e+00,3.181301791539749013e-01,3.156051394513784691e-01
2.221044208841768253e+01,1.250720373847030409e+01,1.007082260382969663e+00,1.006678611943919277e+00,1.000780813377013523e+00,3.180820262286416789e-01,3.335964650375391471e-01
2.221644328865772877e+01,1.250911246796770904e+01,1.007079838879535005e+00,1.006676469735407808e+00,1.000780240188428483e+00,3.180338952033677224e-01,3.309218947557715507e-01
2.222244448889777857e+01,1.251102090868585748e+01,1.007077419067966551e+00,1.006674328902091853e+00,1.000779667632600844e+00,3.179857860614150877e-01,3.061500609515674931e-01
2.222844568913782481e+01,1.251292906075601508e+01,1.007075000945511167e+00,1.006672189443041265e+00,1.000779095709045441e+00,3.179376987860643156e-01,3.067715797334613081e-01
2.223444688937787461e+01,1.251483692430935513e+01,1.007072584509436819e+00,1.006670051357319018e+00,1.000778524417270221e+00,3.178896333606149871e-01,3.127621457095841606e-01
2.224044808961792086e+01,1.251674449947694967e+01,1.007070169757033229e+00,1.006667914643982531e+00,1.000777953756774918e+00,3.178415897683850022e-01,3.403847164860980823e-01
2.224644928985797065e+01,1.251865178638978016e+01,1.007067756685610549e+00,1.006665779302082564e+00,1.000777383727051717e+00,3.177935679927109680e-01,3.184187314502198163e-01
2.225245049009801690e+01,1.252055878517872145e+01,1.007065345292500469e+00,1.006663645330664103e+00,1.000776814327585695e+00,3.177455680169481433e-01,3.203317314540683469e-01
2.225845169033806670e+01,1.252246549597456493e+01,1.007062935575056439e+00,1.006661512728765473e+00,1.000776245557853716e+00,3.176975898244701058e-01,3.126089275408033274e-01
2.226445289057811294e+01,1.252437191890799362e+01,1.007060527530651894e+00,1.006659381495419003e+00,1.000775677417325538e+00,3.176496333986689735e-01,3.309303266017969425e-01
2.227045409081816274e+01,1.252627805410960349e+01,1.007058121156682917e+00,1.006657251629651029e+00,1.000775109905463589e+00,3.176016987229557942e-01,3.272502674995669825e-01
2.227645529105820899e+01,1.252818390170988572e+01,1.007055716450566019e+00,1.006655123130481666e+00,1.000774543021721641e+00,3.175537857807596565e-01,3.002650513422532308e-01
2.228245649129825878e+01,1.253008946183924266e+01,1.007053313409738582e+00,1.006652995996924593e+00,1.000773976765547246e+00,3.175058945555282452e-01,3.090338690699475088e-01
2.228845769153830503e+01,1.253199473462797187e+01,1.007050912031660195e+00,1.006650870227987493e+00,1.000773411136379742e+00,3.174580250307277307e-01,2.991393561136405643e-01
2.229445889177835483e+01,1.253389972020628385e+01,1.007048512313811095e+00,1.006648745822671831e+00,1.000772846133650473e+00,3.174101771898426572e-01,3.057956352007770717e-01
2.230046009201840107e+01,1.253580441870428430e+01,1.007046114253692615e+00,1.006646622779973077e+00,1.000772281756783899e+00,3.173623510163761097e-01,3.092067874944338657e-01
2.230646129225845087e+01,1.253770883025198657e+01,1.007043717848827624e+00,1.006644501098880040e+00,1.000771718005196931e+00,3.173145464938493254e-01,3.039418601980040657e-01
2.231246249249849711e+01,1.253961295497930450e+01,1.007041323096760088e+00,1.006642380778375756e+00,1.000771154878298264e+00,3.172667636058020824e-01,3.108834741197149532e-01
2.231846369273854691e+01,1.254151679301606137e+01,1.007038929995055287e+00,1.006640261817436821e+00,1.000770592375489487e+00,3.172190023357924216e-01,3.241304455229527814e-01
2.232446489297859316e+01,1.254342034449197740e+01,1.007036538541299375e+00,1.006638144215034059e+00,1.000770030496164864e+00,3.171712626673968694e-01,3.284363880125833468e-01
2.233046609321864295e+01,1.254532360953667869e+01,1.007034148733100265e+00,1.006636027970131408e+00,1.000769469239710441e+00,3.171235445842098821e-01,3.182479923807000066e-01
2.233646729345868920e+01,1.254722658827969539e+01,1.007031760568086742e+00,1.006633913081687481e+00,1.000768908605504937e+00,3.170758480698446236e-01,3.243459100870136336e-01
2.234246849369873900e+01,1.254912928085046175e+01,1.007029374043908909e+00,1.006631799548654005e+00,1.000768348592919965e+00,3.170281731079321319e-01,3.034567246320050149e-01
2.234846969393878524e+01,1.255103168737831254e+01,1.007026989158237962e+00,1.006629687369976933e+00,1.000767789201319147e+00,3.169805196821220417e-01,3.317159781461344603e-01
2.235447089417883504e+01,1.255293380799249015e+01,1.007024605908766635e+00,1.006627576544595781e+00,1.000767230430058108e+00,3.169328877760819729e-01,3.398731246808259221e-01
2.236047209441888128e+01,1.255483564282213571e+01,1.007022224293208534e+00,1.006625467071444069e+00,1.000766672278486036e+00,3.168852773734977535e-01,3.154287663631908378e-01
2.236647329465893108e+01,1.255673719199629801e+01,1.007019844309298806e+00,1.006623358949448876e+00,1.000766114745943458e+00,3.168376884580735298e-01,3.225528060714414336e-01
2.237247449489897733e+01,1.255863845564392633e+01,1.007017465954793467e+00,1.006621252177531289e+00,1.000765557831763797e+00,3.167901210135313783e-01,3.203487308354490692e-01
2.237847569513902712e+01,1.256053943389387761e+01,1.007015089227470073e+00,1.006619146754606398e+00,1.000765001535272924e+00,3.167425750236115833e-01,2.950301265205718670e-01
2.238447689537907337e+01,1.256244012687490397e+01,1.007012714125127273e+00,1.006617042679582852e+00,1.000764445855789164e+00,3.166950504720728587e-01,3.268764035607116258e-01
2.239047809561912317e+01,1.256434053471567047e+01,1.007010340645584812e+00,1.006614939951363086e+00,1.000763890792623290e+00,3.166475473426915155e-01,3.214224260152745427e-01
2.239647929585916941e+01,1.256624065754473918e+01,1.007007968786683971e+00,1.006612838568843316e+00,1.000763336345078303e+00,3.166000656192623497e-01,3.003782001527523504e-01
2.240248049609921921e+01,1.256814049549057977e+01,1.007005598546286906e+00,1.006610738530913984e+00,1.000762782512449656e+00,3.165526052855978656e-01,3.123390541819310307e-01
2.240848169633926545e+01,1.257004004868156066e+01,1.007003229922277310e+00,1.006608639836458652e+00,1.000762229294025474e+00,3.165051663255288861e-01,3.280843518386354907e-01
2.241448289657931525e+01,1.257193931724595970e+01,1.007000862912559747e+00,1.006606542484355327e+00,1.000761676689086110e+00,3.164577487229039976e-01,3.221941493557511360e-01
2.242048409681936150e+01,1.257383830131195346e+01,1.006998497515060542e+00,1.006604446473475800e+00,1.000761124696904369e+00,3.164103524615899943e-01,3.026135921157842024e-01
2.242648529705941129e+01,1.257573700100762615e+01,1.006996133727726672e+00,1.006602351802684980e+00,1.000760573316745505e+00,3.163629775254714338e-01,3.106128818072843023e-01
2.243248649729945754e+01,1.257763541646095717e+01,1.006993771548526651e+00,1.006600258470842668e+00,1.000760022547867445e+00,3.163156238984512481e-01,3.093987815413014597e-01
2.243848769753950734e+01,1.257953354779984068e+01,1.006991410975450085e+00,1.006598166476801337e+00,1.000759472389520122e+00,3.162682915644495774e-01,3.177723069036674231e-01
2.244448889777955358e+01,1.258143139515206599e+01,1.006989052006507901e+00,1.006596075819408131e+00,1.000758922840945919e+00,3.162209805074051028e-01,3.091307894619066965e-01
2.245049009801960338e+01,1.258332895864533008e+01,1.006986694639732116e+00,1.006593986497503979e+00,1.000758373901380338e+00,3.161736907112742134e-01,3.166266434723101764e-01
2.245649129825964962e+01,1.258522623840722865e+01,1.006984338873176288e+00,1.006591898509922700e+00,1.000757825570050219e+00,3.161264221600309510e-01,3.143546898400036982e-01
2.246249249849969942e+01,1.258712323456526860e+01,1.006981984704914845e+00,1.006589811855493233e+00,1.000757277846175963e+00,3.160791748376675092e-01,3.012098827818065483e-01
2.246849369873974567e+01,1.258901994724685203e+01,1.006979632133043534e+00,1.006587726533037186e+00,1.000756730728969313e+00,3.160319487281937900e-01,3.200709249692934022e-01
2.247449489897979547e+01,1.259091637657929219e+01,1.006977281155679194e+00,1.006585642541371062e+00,1.000756184217635569e+00,3.159847438156374033e-01,3.185245004590211426e-01
2.248049609921984171e+01,1.259281252268979578e+01,1.006974931770960424e+00,1.006583559879304035e+00,1.000755638311371376e+00,3.159375600840438891e-01,3.090287790561270231e-01
2.248649729945989151e+01,1.259470838570548601e+01,1.006972583977046476e+00,1.006581478545639952e+00,1.000755093009366714e+00,3.158903975174765510e-01,3.232633576075999993e-01
2.249249849969993775e+01,1.259660396575337771e+01,1.006970237772118137e+00,1.006579398539176218e+00,1.000754548310803349e+00,3.158432561000163452e-01,3.387259484608130533e-01
2.249849969993998755e+01,1.259849926296039690e+01,1.006967893154377069e+00,1.006577319858703801e+00,1.000754004214855719e+00,3.157961358157619358e-01,2.998765485368847239e-01
2.250450090018003380e+01,1.260039427745336837e+01,1.006965550122046471e+00,1.006575242503007894e+00,1.000753460720690713e+00,3.157490366488298061e-01,3.178898027183198471e-01
2.251050210042008359e+01,1.260228900935902274e+01,1.006963208673370858e+00,1.006573166470867475e+00,1.000752917827467892e+00,3.157019585833542585e-01,3.240338179958541232e-01
2.251650330066012984e+01,1.260418345880399471e+01,1.006960868806615617e+00,1.006571091761054859e+00,1.000752375534338601e+00,3.156549016034869704e-01,3.159259676131803696e-01
2.252250450090017964e+01,1.260607762591481951e+01,1.006958530520067674e+00,1.006569018372336588e+00,1.000751833840447302e+00,3.156078656933972715e-01,3.097407471704780590e-01
2.252850570114022588e+01,1.260797151081793821e+01,1.006956193812035050e+00,1.006566946303472987e+00,1.000751292744930243e+00,3.155608508372723664e-01,3.375290234119259214e-01
2.253450690138027568e+01,1.260986511363969598e+01,1.006953858680846636e+00,1.006564875553218386e+00,1.000750752246917008e+00,3.155138570193168901e-01,3.104235180898575197e-01
2.254050810162032192e+01,1.261175843450633671e+01,1.006951525124853308e+00,1.006562806120320230e+00,1.000750212345528523e+00,3.154668842237531856e-01,3.140987397957428762e-01
2.254650930186037172e+01,1.261365147354401550e+01,1.006949193142426591e+00,1.006560738003520417e+00,1.000749673039878829e+00,3.154199324348209710e-01,3.088098268852002004e-01
