V,L,Eb,Eb_noisy
1.849859024045272360e+00,9.848496024281583328e-01,3.924532744798902573e-01,3.944971717248609289e-01
1.626139864806888546e+00,5.427817766791350751e-01,1.583478407846822533e-01,1.659834244355381516e-01
1.970909404804136456e+00,8.811988115420421597e-01,3.718073650933955698e-01,3.788988953146449901e-01
1.417460001320436369e+00,8.296897748843667930e-01,2.142845217924616019e-01,2.087636000476564280e-01
1.145483474834442239e+00,1.043891690382191539e+00,2.087309929503607664e-01,2.049811588620391867e-01
1.089303633277718397e+00,7.057180622497815081e-01,1.267149484122892522e-01,1.351609307085479550e-01
5.553159144999488817e-01,8.007800364865829135e-01,6.503621671010670346e-02,6.475969418268182065e-02
1.556328124709825289e+00,9.647532547711792361e-01,2.949131931367098836e-01,2.929805712182019795e-01
9.736293879832177423e-01,1.077737039032882205e+00,1.724716166328440770e-01,1.778228082569937307e-01
5.340236752891930339e-01,6.709251157569535717e-01,5.467358634482495650e-02,5.154592581038276028e-02
1.868915801353317807e+00,1.173583188545129996e+00,5.074517479779590001e-01,5.121153282042347765e-01
8.545637950427087404e-01,8.289871193250948345e-01,1.102916020041455614e-01,1.087774919840653748e-01
6.401985519410078318e-01,1.017445403542336813e+00,9.403811093595115800e-02,1.005072157642034197e-01
1.607354138224059259e+00,8.488592054909582796e-01,2.629282758645472007e-01,2.621967876508173312e-01
1.657179701071689992e+00,7.226640806730564304e-01,2.253959569156210596e-01,2.294903431307983022e-01
1.657094579059633421e+00,8.956445142201573395e-01,2.939843816536325538e-01,2.992745173132654868e-01
1.423920673127251124e+00,9.383129566156307444e-01,2.502886864942818756e-01,2.583631764803996922e-01
5.393069504422930427e-01,1.175361134186182710e+00,8.692196181554477652e-02,8.293489835098638574e-02
1.301672826249332893e+00,8.411574766918998858e-01,1.936801499895077217e-01,1.917575630708341639e-01
1.941044206265586380e+00,1.091837692704981766e+00,4.871500825253679556e-01,4.800607249307529134e-01
1.182815293315627736e+00,1.193085240717916884e+00,2.570798419031048443e-01,2.484608005682166498e-01
9.448761932779947692e-01,1.053694943837219622e+00,1.613968016331504829e-01,1.589068751544609193e-01
1.336053135651134482e+00,7.294547484966521500e-01,1.705412527464990058e-01,1.713348542151047482e-01
1.448464914758172739e+00,7.727665450342063869e-01,2.030037923473580752e-01,2.092653800382125451e-01
9.463711463653530220e-01,1.115610985800434385e+00,1.723930402947583818e-01,1.703084098032825733e-01
1.662347501296801200e+00,5.174209529547895148e-01,1.544957168488180210e-01,1.640456704553452938e-01
1.762277472102241838e+00,8.179696950939605582e-01,2.863195719203393552e-01,2.872250340321832462e-01
5.363812144399433546e-01,1.141958021917656607e+00,8.414737472838233756e-02,8.854708110746645211e-02
6.506713853389444191e-01,5.279011996544826779e-01,5.563925127292950606e-02,5.435242652588753026e-02
1.250868404819656998e+00,9.418631380945556852e-01,2.092337012580693933e-01,2.029373972976802887e-01
5.884102830398935113e-01,8.409613802256087345e-01,7.208438080840155748e-02,7.999572696877489675e-02
7.938087573253120866e-01,8.017571889418355635e-01,9.765688962362609193e-02,9.619543834739754939e-02
1.808871305606921664e+00,1.022688116948477610e+00,3.991050558390342173e-01,4.046546600531780724e-01
1.997841861461451041e+00,1.065098239365261934e+00,4.923678133451669936e-01,4.905068933198447612e-01
1.763661280057799985e+00,9.662133397003684898e-01,3.558862260891601514e-01,3.588064300718928901e-01
7.467264803413868890e-01,5.568802621934257902e-01,6.642609688722438122e-02,6.561377581969293771e-02
1.705833554999316215e+00,1.085524091698263138e+00,3.953711024884881686e-01,3.936209498143561358e-01
1.372953783966856856e+00,1.083667088153716485e+00,2.841738521752485425e-01,2.834093823004188994e-01
1.992263051814395780e+00,8.496898394358100015e-01,3.598899905003379862e-01,3.632803913504956683e-01
9.236778299026382477e-01,1.083873062698424317e+00,1.614303005118050693e-01,1.553665567234065736e-01
1.851581240074597901e+00,6.374433280115222589e-01,2.255861994784400248e-01,2.206919527589390473e-01
5.242165429469773930e-01,8.091198902102776369e-01,6.166146422178216124e-02,6.655258093639652983e-02
8.329726131638713893e-01,8.458264710723808477e-01,1.089917111047631337e-01,1.052888031914440414e-01
1.856490088489008539e+00,7.661586660976360541e-01,2.839363865592692826e-01,2.848217808573178522e-01
1.264848066295345408e+00,1.001788287091343488e+00,2.288116487687234524e-01,2.220321534796778906e-01
8.126461519175768311e-01,1.178945178634060120e+00,1.485400471950686641e-01,1.474200663994092997e-01
1.549895603561938673e+00,6.032794319857801568e-01,1.673870587132828824e-01,1.728387454961254066e-01
9.775896734834910173e-01,8.383892080127454127e-01,1.321034763570433923e-01,1.324787080555596408e-01
1.383744642802102964e+00,9.300449527710314968e-01,2.376636583528189683e-01,2.386559501046255360e-01
1.123463503656851437e+00,5.440198659165171868e-01,1.015515139851439902e-01,9.953144590344900622e-02
6.206634842998830504e-01,1.087390881937939868e+00,9.629190377445402682e-02,9.672932009134047049e-02
5.959178611244564383e-01,5.786271251939898441e-01,5.467184759858238069e-02,4.569653182967761684e-02
1.870129915523444319e+00,5.886134648378147372e-01,2.080174713580127122e-01,1.997758338617567631e-01
1.802892498573592128e+00,5.809408607875217179e-01,1.951990437573354886e-01,1.971751728210261734e-01
1.187085092541932285e+00,6.454062493953044433e-01,1.285654357302980222e-01,1.196524283586352655e-01
8.603286787519592860e-01,1.128856435539134395e+00,1.531743290423872583e-01,1.596272622217861648e-01
6.997572114472017102e-01,7.110057740767862233e-01,7.586468105078955637e-02,8.002162435343475322e-02
1.936378073917698339e+00,7.784663172135339870e-01,3.078167764693701125e-01,3.017087778987819768e-01
1.310573231741131384e+00,8.541840333700858601e-01,1.990197685532094363e-01,1.880081468512909970e-01
5.115604682325122221e-01,1.089230345837248759e+00,7.630595577019780307e-02,6.409244782898644577e-02
1.438428734201800507e+00,1.163215035133521313e+00,3.338725659964220105e-01,3.353159297378044412e-01
1.636348721936723649e+00,7.676224041565045120e-01,2.382363249983968367e-01,2.376575771057892195e-01
9.559310347129301721e-01,7.099021009958860207e-01,1.086216546466574479e-01,1.152539329177506289e-01
1.969949835814875261e+00,6.245600376691562428e-01,2.394279186812688642e-01,2.416765830165381046e-01
5.884647061510519528e-01,6.572897370287638097e-01,5.932101068135370303e-02,6.700558397061258387e-02
6.675858474821905197e-01,9.471667250548780892e-01,9.262084662881354957e-02,9.689204448314438223e-02
1.405747705328699082e+00,7.812787239349739954e-01,1.974109582729430823e-01,1.925648969343685124e-01
1.193734857293325735e+00,1.082078004972962137e+00,2.311537655726242091e-01,2.301091730318884643e-01
1.054390469658535556e+00,7.976157317757448517e-01,1.381388271253758404e-01,1.337912591625626257e-01
1.544550359117065064e+00,1.133140000995553454e+00,3.595578917329943502e-01,3.578547726097335846e-01
1.893366724033106019e+00,9.462840538108946431e-01,3.852040687849633271e-01,3.824943720478745091e-01
1.790570627733356179e+00,9.679560726267890658e-01,3.649683307899225237e-01,3.636733733238851629e-01
1.589919399353605822e+00,7.490585683296927533e-01,2.222708709710027597e-01,2.289292794386073027e-01
9.339948181280297579e-01,1.083668289789996297e+00,1.638738459629626165e-01,1.609727311216405943e-01
9.553631417858607922e-01,1.076972745790415686e+00,1.678878462459364451e-01,1.617698178831245559e-01
7.672230225440961338e-01,1.194948285568699031e+00,1.393611618132194196e-01,1.360593743848658721e-01
1.813534342004521127e+00,1.162583130770365569e+00,4.776403942441095896e-01,4.751099513549144615e-01
1.515232006790704133e+00,9.330005636002496328e-01,2.718361956159260906e-01,2.687816876527768239e-01
1.363674784256247774e+00,9.783384064517721690e-01,2.476274070197291011e-01,2.466425260452694834e-01
6.052508790091059021e-01,5.599930896678377845e-01,5.419872895723382156e-02,5.191008490080985249e-02
1.772738817243724618e+00,6.508130028412433266e-01,2.180271204139673236e-01,2.234656676343747261e-01
7.172802495847091508e-01,1.113350818407686127e+00,1.184508889817412064e-01,1.228905354746579331e-01
1.264317693750167670e+00,1.061437531548018232e+00,2.453687422623777314e-01,2.414334329212839414e-01
1.903265118840276271e+00,1.052695621219818189e+00,4.490972627823950902e-01,4.539079976129712923e-01
1.036182161325747364e+00,5.682293668649179841e-01,9.645546116329582753e-02,1.033522165289908062e-01
1.186472967336021256e+00,8.704072552439541255e-01,1.775700340907304942e-01,1.774920097241086403e-01
1.917054521232747222e+00,1.176809514629970410e+00,5.303615611859114898e-01,5.260460160296404064e-01
9.460138860735715083e-01,1.112593507936719739e+00,1.717779869380743063e-01,1.738690565887409389e-01
1.178402233333039728e+00,1.197492215471643195e+00,2.568326797701163677e-01,2.563513111427760394e-01
1.071896649869934492e+00,9.498383693061349664e-01,1.707288054992031900e-01,1.723353844334096496e-01
1.110765233544505959e+00,1.016392168840879684e+00,1.937275611545577203e-01,1.883449364226255918e-01
1.146785855424660827e+00,5.853443517000975760e-01,1.117073450303883025e-01,1.221257735774904651e-01
1.986387769974811590e+00,7.853379441137213757e-01,3.230447928634714305e-01,3.219960814960292073e-01
1.708140677685186182e+00,1.050287690759665882e+00,3.789887747819300490e-01,3.815824945413759939e-01
5.612034936639047622e-01,6.757066443508710218e-01,5.773654149407229930e-02,5.470701722341834994e-02
1.413758881546699930e+00,7.979930843952497410e-01,2.039243029324730450e-01,2.046585674621669848e-01
5.176320684039450448e-01,5.588112357516344941e-01,4.684117520859967798e-02,3.533519417719521022e-02
6.174631458391877104e-01,8.007168101854085229e-01,7.301285576388996668e-02,6.647187605199582350e-02
1.374768930082880480e+00,6.820841968197715044e-01,1.642841176877232190e-01,1.518947736136758708e-01
1.430886275470206304e+00,9.705460095465476833e-01,2.628383997881528211e-01,2.677643306402798795e-01
7.558058570983714475e-01,1.146022020541303643e+00,1.307122679468585291e-01,1.237576840837845416e-01
1.104844076957009813e+00,1.037999267147594828e+00,1.970440829720888631e-01,1.892468451362393778e-01
1.040764768780854554e+00,8.572936262370267624e-01,1.466750003248892542e-01,1.523205307116250184e-01
1.555777081914538007e+00,9.448927845910530809e-01,2.870469016200131174e-01,2.846036841012014040e-01
1.129784455703273238e+00,8.455697457546171858e-01,1.609974110544955261e-01,1.601843032795334243e-01
1.076852361089831955e+00,8.148379966881859060e-01,1.452082086393704230e-01,1.506085039887399002e-01
1.738241432998703928e+00,1.154360398547647826e+00,4.425611456266249633e-01,4.450517401249913796e-01
1.502799367246140827e+00,8.612082569166477075e-01,2.432526398308761384e-01,2.448606176554957992e-01
6.661194452253154097e-01,8.052048984673424448e-01,7.989050078401437049e-02,8.321551280449639154e-02
1.309849355780223323e+00,5.336020714022351452e-01,1.192803701194455057e-01,1.095901154429590185e-01
8.370086160240686191e-01,6.655610935439612019e-01,8.749485048138297416e-02,9.402300258365170471e-02
9.048307563994157920e-01,1.090946661859482081e+00,1.580713737565600796e-01,1.647830338061900546e-01
1.419327079523504453e+00,5.458536521731660596e-01,1.345358311257124351e-01,1.438522462869230301e-01
1.797770925787651741e+00,6.427471423297291819e-01,2.189241347603024801e-01,2.085139036749487640e-01
1.038235920092590359e+00,1.111848029147760819e+00,1.955492201802594976e-01,1.913737336006249845e-01
1.282611933054977893e+00,1.120506607635011864e+00,2.679946616541985516e-01,2.652626847438782631e-01
6.171485039834397890e-01,8.214727429059724972e-01,7.455367314755879937e-02,8.317595346411736645e-02
1.661195049023828751e+00,9.671356994795494710e-01,3.258146939560715993e-01,3.287391882007875132e-01
7.601032841326071932e-01,6.514879050998566568e-01,7.710740829460879797e-02,8.608212895442352020e-02
1.097765335864769209e+00,8.826330903470029909e-01,1.624674981236441662e-01,1.648327089943074919e-01
9.116316275261436841e-01,8.321665244299845110e-01,1.199869061844267143e-01,1.168917045137519706e-01
1.279045480305029292e+00,9.984619068178672840e-01,2.315583328359064330e-01,2.251747788584200771e-01
9.493556938631227959e-01,1.057547909321890023e+00,1.631010209493690966e-01,1.603643939113923722e-01
1.202465229092701371e+00,6.460689472104653719e-01,1.307682114781472393e-01,1.378876524798438863e-01
1.161492966104038516e+00,1.163489131182989134e+00,2.426541304813892297e-01,2.385153917338235785e-01
1.419655380736584815e+00,1.049714765059680754e+00,2.867804752903264642e-01,2.780000954429454607e-01
1.533404441712627575e+00,7.761613094395010126e-01,2.206394881710916356e-01,2.221745815708987548e-01
1.297387033557260150e+00,1.190553286390711119e+00,2.943150813447739655e-01,3.013060482505854898e-01
1.613902327002061377e+00,7.726462662733193376e-01,2.355582158909392543e-01,2.478752363069003650e-01
1.846400517660695018e+00,9.975380837305103388e-01,3.981748503020288710e-01,4.045658046214299364e-01
1.186731032642684980e+00,6.064035234650874129e-01,1.205796222084456470e-01,1.255668281076880999e-01
5.491699441457851272e-01,1.193381029144224836e+00,9.012819472079910965e-02,8.132394159675644663e-02
1.650348424204927333e+00,1.180332633174117074e+00,4.206884712445983499e-01,4.189331306721113535e-01
1.188522244424534691e+00,1.192219667793680493e+00,2.586853811780398527e-01,2.569264074010187415e-01
1.673856952066669290e+00,1.046514514564391485e+00,3.656965412601538290e-01,3.665084096441760808e-01
1.780339959393314686e+00,5.497127287848649901e-01,1.802670851590554291e-01,1.757374837443765048e-01
6.152992791454234833e-01,7.113981207939936713e-01,6.604840628065432317e-02,7.014225858825566540e-02
1.097217865951105376e+00,5.173402184397949410e-01,9.426061016838561957e-02,1.006565849720134354e-01
1.610858733517429364e+00,8.572034195115013633e-01,2.669878298795909655e-01,2.676563277063033208e-01
1.177540636498470406e+00,9.333375090694369103e-01,1.903487295561594461e-01,1.890090532037407567e-01
1.177041643042905372e+00,1.184608561634380441e+00,2.529843192583640099e-01,2.540466683668969328e-01
1.217821421678608296e+00,6.998245139633531009e-01,1.445420699102509809e-01,1.465532465661215922e-01
1.982665554533399987e+00,9.182259745231053927e-01,3.965580558536021538e-01,4.006355472997866762e-01
8.599238499121888424e-01,1.193888587462686335e+00,1.628060289365368674e-01,1.585949701304832093e-01
7.447727823058953867e-01,9.700918384030803310e-01,1.084156776267007211e-01,1.157543982997085302e-01
1.651005520025145223e+00,1.090752168229816466e+00,3.784664363964054812e-01,3.787341694864294062e-01
1.759147078337281345e+00,1.166631895112314243e+00,4.575080526175208107e-01,4.567255560180697449e-01
5.684460695569624189e-01,5.264812879906060061e-01,4.898403654334568952e-02,5.253052216849838502e-02
1.419969398659268744e+00,9.261169782869655975e-01,2.453142258155592559e-01,2.418953965854989119e-01
1.785949397528367788e+00,8.553002963506086687e-01,3.090606330134693658e-01,3.135311817908520982e-01
1.577251183329223760e+00,8.567897592713809019e-01,2.589061287092140895e-01,2.697329976729443968e-01
7.210126141337541705e-01,9.527624922848847433e-01,1.023260352053480537e-01,1.045839080030031565e-01
7.519383204630314399e-01,5.796337794780284103e-01,6.911265136469557646e-02,7.021378732387134614e-02
1.168749337030056124e+00,9.202294305121566653e-01,1.853566484038972895e-01,1.830330595957316564e-01
1.060037444498885595e+00,6.032142811133912597e-01,1.048418935513183992e-01,1.123895030372606407e-01
7.523485688373152680e-01,8.405553790836487460e-01,9.573206782697835093e-02,1.014671880788635266e-01
1.278279763737748542e+00,8.884778633656283953e-01,2.013398394862536411e-01,1.938121902874061497e-01
7.846922428219178514e-01,1.075109511853983957e+00,1.285591336282579655e-01,1.334876979035238553e-01
6.151164560863212616e-01,6.029415151161956476e-01,5.811717328639180030e-02,5.480672673269820078e-02
