T,Pext,P,P_noisy
4.238275713112375911e+02,1.152498388664288314e+03,1.204273406917860302e+04,1.213047537007446590e+04
3.283045281968657036e+02,5.606125466697577394e+03,2.760036787243670005e+03,2.934924013949349501e+03
4.451708505310149349e+02,6.811758324868913405e+03,1.420074367898716082e+04,1.426731500803974450e+04
3.477136733896690544e+02,3.905757195882074484e+03,4.001834478847441005e+03,4.106659666122910494e+03
4.176664340829541970e+02,7.989891066277162281e+03,9.893543421038561064e+03,9.953851449741345277e+03
4.294388420109543745e+02,5.195301170024325984e+03,1.215414679875343973e+04,1.219517559231899395e+04
3.343635788088523668e+02,4.585122462443017866e+03,3.154228836362232414e+03,3.069129094864017134e+03
3.387861786017733721e+02,3.611388251911898351e+03,3.477819292626783408e+03,3.453896233742531876e+03
4.175006140769783087e+02,7.788070257154825413e+03,9.921244703353999284e+03,9.880399430756415313e+03
4.035639288086630927e+02,2.892108186042124544e+03,9.134358912964262345e+03,9.188332760996647266e+03
3.533016566166538723e+02,7.680370063859309084e+03,3.960936217939728067e+03,3.736226916063241788e+03
3.094205376093166251e+02,7.796026824580582797e+03,1.794680496025477623e+03,1.629521844843716281e+03
3.113898278482877231e+02,3.452598233929849812e+03,2.141864541463763999e+03,2.109871890459902716e+03
3.084909261053339833e+02,7.600913982766804111e+03,1.775392417374211618e+03,1.814705184241901861e+03
3.449255595673243988e+02,1.502457380789120634e+03,3.997262609271901056e+03,3.976940099142716463e+03
3.415222084928765867e+02,4.862588891386969408e+03,3.535767009857250287e+03,3.536325809756101989e+03
3.743329161748100091e+02,6.013874148371941374e+03,5.739924699005631737e+03,5.805167690866118392e+03
3.909143033999297359e+02,2.005698794234569050e+03,7.823481150351874021e+03,7.945233671155845514e+03
3.305638334647559304e+02,7.731513200443335336e+03,2.683171709951682715e+03,2.824566131438924913e+03
3.556421227138561676e+02,2.598059573264471510e+03,4.652976066311567592e+03,4.708414095904029637e+03
4.366181919925647890e+02,5.540281554363636133e+03,1.316146013406463862e+04,1.325736827389157952e+04
3.228844325678330733e+02,5.745160328830404978e+03,2.492735432674874119e+03,2.474340434196515616e+03
3.839789159993969179e+02,5.921177662821696686e+03,6.611250351688549927e+03,6.552872994191133330e+03
3.365909240249119989e+02,5.550496382091547275e+03,3.194622437304730738e+03,3.254605243743842493e+03
4.482973184154449200e+02,1.198211150653223967e+03,1.601521357829526823e+04,1.615102670273435251e+04
3.374052637763045936e+02,2.041679350397487497e+03,3.502716545537418824e+03,3.558438247152106669e+03
3.189491197710866572e+02,3.904054060581911017e+03,2.439826911671209473e+03,2.302865093544139199e+03
3.927124713007711421e+02,2.364519668602627462e+03,7.975089421301523544e+03,8.072519278286322333e+03
4.142841073240549576e+02,4.726732073927540114e+03,1.016356276721297218e+04,1.032837456961927273e+04
4.378319487179543898e+02,2.667744285271073750e+03,1.396669773277462627e+04,1.403956804913201267e+04
4.049284461141870679e+02,2.822015891901163741e+03,9.307182745678072024e+03,9.301571830843604403e+03
3.441904954791506270e+02,7.557029611743118949e+03,3.420784730299896637e+03,3.369629887020842489e+03
4.206804439662823825e+02,4.658444653492382713e+03,1.102453148000805595e+04,1.095208690244204990e+04
3.644386904047005942e+02,3.261656108617731206e+03,5.258598316656074530e+03,5.390301765197958048e+03
3.382812540430058448e+02,6.951869274170118842e+03,3.154342357912782518e+03,3.148562522820771846e+03
3.878017245620247877e+02,3.791676127996845480e+03,7.287844296039292203e+03,7.285655705187183230e+03
3.880680938172568517e+02,4.019571611595622016e+03,7.284197009004521533e+03,7.286732194999846797e+03
3.880948665625430749e+02,4.576969403494182188e+03,7.209293002066426197e+03,7.215322497167318033e+03
3.220647878920603375e+02,2.889339584436554560e+03,2.642272872889396240e+03,2.687946440836166857e+03
3.769857133486572138e+02,4.146723472575643427e+03,6.216883493940328663e+03,6.202722368161411396e+03
4.305763675271858801e+02,4.715728293090069201e+03,1.242695379744847924e+04,1.247089997649759789e+04
3.334528686872546359e+02,5.831419931956219443e+03,3.002103818262849927e+03,2.977140304349753478e+03
4.375249968474047364e+02,4.509715727817472725e+03,1.354362205759860080e+04,1.350034271740398435e+04
3.644295612511762101e+02,4.740032694489862479e+03,5.101967005028299354e+03,4.980854789879614145e+03
3.641354474511927606e+02,1.723524589957829448e+03,5.368722611338975184e+03,5.395340422131404011e+03
4.334293302121056968e+02,1.204432367002254523e+03,1.349669188883879724e+04,1.361575341414334434e+04
4.449172604570567842e+02,3.495950736501339634e+03,1.498737993872625339e+04,1.505283189125130230e+04
4.353067933992959979e+02,5.666698896053640055e+03,1.292775521607322480e+04,1.303112762654630023e+04
4.249330445707998365e+02,4.730077984846926483e+03,1.160233514144305627e+04,1.158979555130335575e+04
3.405148790190991122e+02,1.025279583043895627e+03,3.745633366838518214e+03,3.702919809871378220e+03
3.522977669048367488e+02,1.322615684758558928e+03,4.505732150144773186e+03,4.462231760527785809e+03
3.969609791816131974e+02,7.577678088761229446e+03,7.603531375467365251e+03,7.533067416347473227e+03
4.024984110520924219e+02,5.628664041699560585e+03,8.573266369229118936e+03,8.653186865338482676e+03
4.268205252569466097e+02,6.114426204669846811e+03,1.156764721906257000e+04,1.168261260045838026e+04
3.607347695969115193e+02,5.105825384928246422e+03,4.781748266700767999e+03,4.743380522726219169e+03
3.244840846085835437e+02,7.120749191427275946e+03,2.454750199734830858e+03,2.505445474398791248e+03
3.172402365864768967e+02,3.793573960844573321e+03,2.370573674335289070e+03,2.276858591759310002e+03
4.352861536080731071e+02,4.465758899850765374e+03,1.320024669697455647e+04,1.324129553543066140e+04
3.675967576845988560e+02,6.744503558441300811e+03,5.093824678108249827e+03,5.171788726144907741e+03
3.333045912807182276e+02,2.724939137428047616e+03,3.228117219453248708e+03,3.178954793947360486e+03
3.119792382115875853e+02,2.956969827435517800e+03,2.190784527111373336e+03,2.304194642919127091e+03
4.176306119060980109e+02,1.835421715125434275e+03,1.107608501824618179e+04,1.105742103154261713e+04
4.369574177635393539e+02,4.868047545380997690e+03,1.337281179636664820e+04,1.340915278823848348e+04
3.277739871401424807e+02,6.645364918426473196e+03,2.647927361502118401e+03,2.793569366829070987e+03
4.241838700876002690e+02,7.738195372558284362e+03,1.080768451744915001e+04,1.070115032260710541e+04
4.135614444904813922e+02,5.936539231958706296e+03,9.835561122875511501e+03,9.888113108866318726e+03
3.337900605762558257e+02,4.456727759683710246e+03,3.133269870627210821e+03,3.127979991464274008e+03
3.028670761992564167e+02,6.662391380889142056e+03,1.642999651565145996e+03,1.774549729661707033e+03
4.269003400869909797e+02,4.229979610833311199e+03,1.198538058228020418e+04,1.199751411126493804e+04
4.060929644485387371e+02,4.030793183244105876e+03,9.266064211308850645e+03,9.267177454577014942e+03
4.191005365863284169e+02,1.674936446013184195e+03,1.130066488784479770e+04,1.135412999962304457e+04
4.214132177509249004e+02,7.733609461606250079e+03,1.043961623942630831e+04,1.059245067128677692e+04
3.922658185518981782e+02,2.864009997551575907e+03,7.867680544983893924e+03,7.835427589942575651e+03
4.378062417334716656e+02,5.077228137832371431e+03,1.345855822828372220e+04,1.339823196005305181e+04
4.434861780733668297e+02,5.803910887330231162e+03,1.419745326696079974e+04,1.414973104619182413e+04
3.387829256316080091e+02,6.550315763615084506e+03,3.221593430730928503e+03,3.310240297116851707e+03
3.691453969068317065e+02,2.241372458286410620e+03,5.737448519135436072e+03,5.609274327236408681e+03
3.518565069550492126e+02,4.154982050271413755e+03,4.253061295282419451e+03,4.174430682141384750e+03
3.244898837183312708e+02,3.340694314983808454e+03,2.732908339987175168e+03,2.693956154796908322e+03
3.791141500085770417e+02,1.216019195605412733e+03,6.716832775616822801e+03,6.655677702757053339e+03
3.623718193901839300e+02,2.602891394626449255e+03,5.157079523538375724e+03,5.153161222820806870e+03
4.001398462834512202e+02,2.719623305226079538e+03,8.757271818783116032e+03,8.710352230357824737e+03
4.467425826511707783e+02,1.913158265893142925e+03,1.561587003252721297e+04,1.546611947679051445e+04
3.707703591927955813e+02,3.467221491351725035e+03,5.754720811859870992e+03,5.942823254506603917e+03
3.132677037472858501e+02,4.654647100867876361e+03,2.151385259698787650e+03,2.241898952093040407e+03
4.013691134866238031e+02,7.317530962851807089e+03,8.124909935478195621e+03,8.119553842553035793e+03
4.376741440001933370e+02,7.798409220203665427e+03,1.272885372798051139e+04,1.269301104461953582e+04
4.344784002226399480e+02,5.797838384912383844e+03,1.276912734101478782e+04,1.272241257832644442e+04
3.905822473440495060e+02,6.934595302732984237e+03,7.077722742548915448e+03,6.939896169168630877e+03
3.258172871137551851e+02,2.942983941478993074e+03,2.822024720327488922e+03,2.740999684864874325e+03
3.266999870993050763e+02,7.577082214712271707e+03,2.515705773763932939e+03,2.538027946621539286e+03
3.049998990037111071e+02,4.438938680038073471e+03,1.844292485485034604e+03,1.873522154873209729e+03
4.494476640408823869e+02,7.468683866967012364e+03,1.472314740486481969e+04,1.484265266360055830e+04
3.554556261729659923e+02,1.022598481272218123e+03,4.751426447323250613e+03,4.758349002886810922e+03
3.638471103083476237e+02,1.090879629008595202e+03,5.391857604061783604e+03,5.350209816243644127e+03
4.185012207737873382e+02,3.198756229824913589e+03,1.098995337507748263e+04,1.107059884618579417e+04
3.202271212437752865e+02,2.855798941381302029e+03,2.557777060382295531e+03,2.612472733846859228e+03
4.313176305710204588e+02,1.464763395456366879e+03,1.312754560084572768e+04,1.303364116645401191e+04
3.662536955659965656e+02,6.679982230207655448e+03,4.999614572673214752e+03,4.950721197624225169e+03
3.333554811088444012e+02,2.588494530553179175e+03,3.239364704244000677e+03,3.316656869743691004e+03
3.156021439554275503e+02,6.928576566772010665e+03,2.092302411477531678e+03,2.039097139764734038e+03
4.397503025613480077e+02,6.315284417093467709e+03,1.345870054459835956e+04,1.347292658378162196e+04
4.061368578452065208e+02,7.355182228590433624e+03,8.649947353046427452e+03,8.578445837041026607e+03
4.331579735314903132e+02,3.744582247667712636e+03,1.301966411940603757e+04,1.310962626080099653e+04
3.261615733487676607e+02,1.721321456159069157e+03,2.904764211259414878e+03,3.075742510752271301e+03
3.690758236032349942e+02,3.134406289484895751e+03,5.647110568465449433e+03,5.491526615029747518e+03
4.085152555549570934e+02,4.803313451864434683e+03,9.428024875695511582e+03,9.352325050482024380e+03
3.514463526548044001e+02,3.957665174995362577e+03,4.243534982514675903e+03,4.306534905445832010e+03
4.443031542013865760e+02,2.259672541302402806e+03,1.512679734285772247e+04,1.515690253173251949e+04
3.724706812723134703e+02,6.939706862515467947e+03,5.452161634193413192e+03,5.453870948981703805e+03
4.114876982140231121e+02,1.935048271226415864e+03,1.024524078289895988e+04,1.014886837241791363e+04
3.708614076700759483e+02,7.770230440646766510e+03,5.198933922430480379e+03,5.065846500516910055e+03
3.017834024565878508e+02,7.579266493977719620e+03,1.550431611189773093e+03,1.525610820038385782e+03
4.217683516702641668e+02,7.661695469336548740e+03,1.050420818103867350e+04,1.058971442187224238e+04
4.081882455168326942e+02,1.483287770073268121e+03,9.880483571620210569e+03,9.967348555212132851e+03
4.065528867693541883e+02,6.807584582048187258e+03,8.811481296836082038e+03,9.009579530731647537e+03
4.132464850823158145e+02,2.014336303627801044e+03,1.046388500046963236e+04,1.033390494311027578e+04
3.192977732904075765e+02,5.984756483404214123e+03,2.315846548939618515e+03,2.341212178677558768e+03
3.003136267418521470e+02,5.097894759188744501e+03,1.646044959051141859e+03,1.676925621252315977e+03
3.754256201056110740e+02,4.960635307281878340e+03,5.976447739754466966e+03,6.139975209026990342e+03
4.199276580748160086e+02,1.480955922084049689e+03,1.144203070552538156e+04,1.139756787139903281e+04
3.951266024495281499e+02,7.411020639666065108e+03,7.446531288930804294e+03,7.567078575364529570e+03
3.417992446183357060e+02,3.480622707923757389e+03,3.666615569549001975e+03,3.550725003131122776e+03
3.443495642089170019e+02,7.547517652606846241e+03,3.431023883444021067e+03,3.527219436734126703e+03
3.559713901734749584e+02,1.704816057331656339e+03,4.744231803086039690e+03,4.679643828108821253e+03
3.035773429954494986e+02,3.494636516719077008e+03,1.839007959214491848e+03,1.765115151507819064e+03
3.357073694049538517e+02,5.406734247957710068e+03,3.159074282538907937e+03,3.197041109405273801e+03
3.235475436854579812e+02,6.308814545147658464e+03,2.479175787748456514e+03,2.450650262926100822e+03
3.676737342960083197e+02,2.528088458729628655e+03,5.588915755669915598e+03,5.617219375206838777e+03
4.070364609666785896e+02,6.454265764589131322e+03,8.939245939621181606e+03,8.935956673185297404e+03
4.022297802930704620e+02,6.566324514417660794e+03,8.367973731907221008e+03,8.309181585925482068e+03
3.018246385002599936e+02,6.383070356262414862e+03,1.625012112679037728e+03,1.695616224526907217e+03
3.869955972544599376e+02,1.761507379088393463e+03,7.441524636956338327e+03,7.426167249665016243e+03
4.210163411710285573e+02,2.755143753369252408e+03,1.140913979416789334e+04,1.135859697671853064e+04
3.315168215038728476e+02,7.788806524541204453e+03,2.723835931121363956e+03,2.671356922158188809e+03
3.834244855436041348e+02,1.825868600888436958e+03,7.077499189329842011e+03,6.928846376515939482e+03
3.726938602256389572e+02,4.715031723347146908e+03,5.773518029469668363e+03,5.671309994599671882e+03
4.402132495625306774e+02,4.189152832651461722e+03,1.404850512009053273e+04,1.407812428988450301e+04
3.646106599093244540e+02,4.823522636668651103e+03,5.106417940983429617e+03,5.127089030393354733e+03
4.445402620383528642e+02,5.979713490007429755e+03,1.432566137886862089e+04,1.431823769090743008e+04
3.090908565460511568e+02,7.200747579320313889e+03,1.824714720090371202e+03,1.934172627816172962e+03
4.244014636202235806e+02,7.464054147835777258e+03,1.090609475137282607e+04,1.090963074104630869e+04
4.371213295265933994e+02,3.975638830581329330e+03,1.359488946001038494e+04,1.359953960894576994e+04
3.661661912653684112e+02,5.826445872000234885e+03,5.105200768429360323e+03,5.152285423289258688e+03
3.429412407651391277e+02,7.788748669547707323e+03,3.323704290124902400e+03,3.355479211673912232e+03
3.086296857341322948e+02,5.667020428685919796e+03,1.908214732064725240e+03,2.006506038484025794e+03
3.933321816611812665e+02,5.074213302803679653e+03,7.668957961443605200e+03,7.630929194343970266e+03
4.273529168444570701e+02,4.221400917138635123e+03,1.205298822949101668e+04,1.206553267591475014e+04
3.448893975559229830e+02,2.327567347083749155e+03,3.942365944694788595e+03,3.948110573402632781e+03
3.568479249257300125e+02,5.037638814095638736e+03,4.509085362090943818e+03,4.486719919758719698e+03
4.095308000016674441e+02,5.068399476805149789e+03,9.504082681344787488e+03,9.503169163170305183e+03
3.398213434117317320e+02,5.529202836335475695e+03,3.376960647792696363e+03,3.457363016985570539e+03
3.938987571620613721e+02,4.478449280213962084e+03,7.820207597462568629e+03,7.947280258267613135e+03
3.629797352810673488e+02,2.494312004536087443e+03,5.213976535411925397e+03,5.223521328294636987e+03
3.341612835633095528e+02,1.110643726678236817e+03,3.365422664708209595e+03,3.373855044866186745e+03
3.221136069756880715e+02,5.724508040216794143e+03,2.459346560176810726e+03,2.487615111027796047e+03
3.338488104582845608e+02,2.984832200046692833e+03,3.241569486142442202e+03,3.339814188996491794e+03
3.466300447639472395e+02,7.061499230748050650e+03,3.619630983476358324e+03,3.676844332816511269e+03
4.015009777315497104e+02,3.075922994821680277e+03,8.866699717139674249e+03,9.007192104405114151e+03
