T,Ea,n,n_noisy
1.071569410571472645e+02,3.560935750626747359e-02,1.604521477706967458e-02,1.751482769994183036e-02
3.125948401353540476e+02,4.367793444257232760e-02,1.350966023923850790e-01,1.408056307240818927e-01
2.065850361755118456e+02,4.665839232286646265e-02,5.886490777229552718e-02,5.323451181217523503e-02
1.189571800970552431e+02,6.768484763809225202e-02,2.066186407925191953e-02,2.802567320435636611e-02
1.373890147260932224e+02,6.784898094767122245e-02,2.490810874497326188e-02,2.504912101319799883e-02
1.315484664742859877e+02,5.461472098026886463e-02,2.238139809616101344e-02,2.150086287477877972e-02
3.685627385350774716e+02,7.931016802291836199e-02,1.401032722140517495e-01,1.477465169549822543e-01
1.499347238414326284e+02,3.807803673969998443e-02,3.240767521520703659e-02,3.468829238626280898e-02
4.833278234082872586e+02,1.086314944724200114e-02,1.966193288608364398e-01,1.900373903946212528e-01
3.010148050216432694e+02,7.088273583989210258e-02,1.010236583652137782e-01,1.007218082651304414e-01
2.223270057429262465e+02,6.221115584193656622e-02,5.782094086406988631e-02,5.395751468429847014e-02
4.616595603933748180e+02,3.975085378898829402e-02,2.062923322337357757e-01,2.076147753911311011e-01
4.133133282134983801e+02,3.099223183799632020e-02,1.884511964358381864e-01,1.860936302972995282e-01
2.387730968332980410e+02,4.918568486183795552e-02,7.799321720619416254e-02,7.629052094527510874e-02
3.343414089860585818e+02,1.086418571643000229e-02,1.541030936605413404e-01,1.588901634112427907e-01
3.519128194071854523e+02,1.014233213766461972e-02,1.595709995933384528e-01,1.510966893497993901e-01
4.746855390659007412e+02,6.076717156038276973e-02,2.107333832728814915e-01,2.121311037199879734e-01
4.857193377151268692e+02,4.363892392540676124e-02,2.147588104516234830e-01,2.135826704985805402e-01
3.926448322977857970e+02,5.439407559279105242e-02,1.738788463376318705e-01,1.754877510716336131e-01
1.628926253388194709e+02,2.098199808719991219e-02,6.016329847275909276e-02,4.829869770415565200e-02
3.381359874918026662e+02,7.637195526691377412e-02,1.218258701793329679e-01,1.170461297892810559e-01
1.323531860880051738e+02,2.029586757169218186e-02,3.955059257695993369e-02,3.750433269685032878e-02
2.723595064450192922e+02,1.987884111315273844e-02,1.298843171123904017e-01,1.381391171283277153e-01
4.034325264751463465e+02,4.012174653332843677e-02,1.847087846181190429e-01,1.784208153200521896e-01
4.282545039931218867e+02,4.417657430371060151e-02,1.943149772333234993e-01,1.886863006317831548e-01
2.443677893182042169e+02,4.660466793976505290e-02,8.471893803591167005e-02,8.375330600085435784e-02
2.132842182472559216e+02,5.585937210428667393e-02,5.616207882632719139e-02,5.774241639079051580e-02
3.896789753447004614e+02,6.976929803269872610e-02,1.613548847842710687e-01,1.582816982174312659e-01
4.639547107283928540e+02,7.874374717978395444e-02,1.992388168038065344e-01,1.996604145283947807e-01
4.312195833415904644e+02,4.133242278267428016e-02,1.956783536527743617e-01,1.874917220698900377e-01
3.748387146572392794e+02,4.210470839008480931e-02,1.711672321033529676e-01,1.796062830290727497e-01
2.468429542887932939e+02,2.639020573518589124e-02,1.107740729877479680e-01,1.090724884460974736e-01
2.275884600130295325e+02,5.890342712639309170e-02,6.264929164004769124e-02,6.328075764254344204e-02
4.000264351448397520e+02,4.595962983660797224e-02,1.816622278091015730e-01,1.951663154840779790e-01
3.631208164888795409e+02,4.160466841961945467e-02,1.655614412976029182e-01,1.627429208414630235e-01
1.062463686020696798e+02,3.385515944420649376e-02,1.601309335311234400e-02,9.802426809127087748e-03
3.032421043988070437e+02,4.293777968147088203e-02,1.298226219098302658e-01,1.248703351758341240e-01
4.911733610145683429e+02,5.350900677018785578e-02,2.177040253222780053e-01,2.260532417567377994e-01
2.174574187112985442e+02,6.772545411850561248e-02,5.319777355933338892e-02,5.224557382645473452e-02
4.851034166864884014e+02,5.152989211972275330e-02,2.154885350799530253e-01,2.115686209189690525e-01
4.237844486270768130e+02,6.192483961278510279e-02,1.862898523944226947e-01,1.861044844789756236e-01
3.206702430330790889e+02,3.802378845314928479e-02,1.448869972091542946e-01,1.446430018684050078e-01
1.644744928002185986e+02,5.051982423834005392e-02,3.390648203799746102e-02,3.893773746903507471e-02
2.956121325252156566e+02,7.371841346249084770e-02,9.541348905154761750e-02,9.901484420438087797e-02
4.813178420685491687e+02,4.329708316933045253e-02,2.132969710617650116e-01,2.151830936333734567e-01
1.001252449897398975e+02,2.128121396859996434e-02,1.904537530278399907e-02,2.146056405277784254e-02
2.406420375615385296e+02,6.387964873387744213e-02,6.737955663320784050e-02,6.335055150279590708e-02
2.389343206748861803e+02,5.023413881751296467e-02,7.703844175921632786e-02,7.074341829442487573e-02
4.229508505683087378e+02,3.119243046956780840e-02,1.917827847015366738e-01,1.938145724955182281e-01
1.192392687629540831e+02,2.412927265644929098e-02,2.664842306984105402e-02,2.928351247616356803e-02
1.992118807071966557e+02,2.753088623550998398e-02,7.675983306733641376e-02,7.762039168001236278e-02
4.631061666978787912e+02,6.760149024445696875e-02,2.035849893442346625e-01,2.050280492757498574e-01
4.049931582557660477e+02,5.501655189418484804e-02,1.800770618994770866e-01,1.832444131195117287e-01
2.125798447588042279e+02,4.657503149863929243e-02,6.283479791492896371e-02,5.713946987759760399e-02
4.118602869427954829e+02,2.327758749122243315e-02,1.857165661209490004e-01,1.840280970926869986e-01
4.693012080798203556e+02,6.508265990770265019e-02,2.073211491648445370e-01,2.029984337178048215e-01
4.893169815479794806e+02,4.454677240984761255e-02,2.160724507010343132e-01,2.067812796532561281e-01
4.922945291733115596e+02,3.040232563979432256e-02,2.119916253693237551e-01,2.146627372263715527e-01
3.153939349223708177e+02,5.694526113765704251e-02,1.236082618433242963e-01,1.224787324272450517e-01
1.438420296119945760e+02,5.829901486434520969e-02,2.589104113558959863e-02,2.793814597767666635e-02
3.088773182372170822e+02,2.166428853749251607e-02,1.467957358147770341e-01,1.499624550893710051e-01
1.647141272541534818e+02,7.052459887815497319e-02,3.250735537039560474e-02,2.799699975645746769e-02
3.164880924806782900e+02,3.760882573814450930e-02,1.427999439945699389e-01,1.503454123373970386e-01
1.307864377766673840e+02,2.578958973453165243e-02,3.170099729634113378e-02,3.322607771923746789e-02
3.815074776405613193e+02,3.042690244546855660e-02,1.766802773604073673e-01,1.817342563335425931e-01
1.246642289435527999e+02,7.576714637877311753e-02,2.277246495984402985e-02,3.125062376344644316e-02
2.119638736877111569e+02,4.202941206201048913e-02,6.707824804117488993e-02,6.470413208924290227e-02
4.429070027386270567e+02,5.547471173283916035e-02,1.981988452718960736e-01,1.951255724691955684e-01
1.418658043437812637e+02,4.558486260631821468e-02,2.606068508543146062e-02,2.696498936366334420e-02
1.827749725559108356e+02,7.961984209510469812e-02,3.858089955806234816e-02,4.413801240579821872e-02
2.463777001845341488e+02,6.090799693108653323e-02,7.281001157306919713e-02,7.852578783077285296e-02
2.385573403184771735e+02,6.811530286426167868e-02,6.401358847938874719e-02,5.416975156627815147e-02
4.252067602766328491e+02,3.413148310383520151e-02,1.930823703055560003e-01,2.002672495217576454e-01
1.311509684017815687e+02,7.435082162092497560e-02,2.411817568249847304e-02,2.189355910586103862e-02
2.691746672502508773e+02,6.490027261815471682e-02,8.450730487954485892e-02,8.696290160508410305e-02
4.246530610953298037e+02,6.210606114460064109e-02,1.866523518098263390e-01,1.800338020837206343e-01
4.154520704571690430e+02,6.873367571791856590e-02,1.776962619216675976e-01,1.732853253300302154e-01
4.657083258093686595e+02,4.231845211672660700e-02,2.080365237421812619e-01,2.098681469406860900e-01
1.104826879087927836e+02,5.676672693544416309e-02,1.769986407647476667e-02,8.778244972444403799e-03
4.968838936796684038e+02,7.073906589534613432e-02,2.181669166459001830e-01,2.222064142659627706e-01
2.615818608040971185e+02,3.075236419001634719e-02,1.155925802948619130e-01,1.128989122635951359e-01
4.619515440790116259e+02,7.042967748703947428e-02,2.019203330233586002e-01,2.033045492252973097e-01
4.958759081576869789e+02,6.564354457816325150e-02,2.187026893791630122e-01,2.194437136609029559e-01
2.746020978617821129e+02,6.712896652370332895e-02,8.639346395839689330e-02,8.362295088625759654e-02
3.058985805916092886e+02,5.694587788597008093e-02,1.170252446323568063e-01,1.235923427806450703e-01
2.873203281826795887e+02,3.734960086104677918e-02,1.252364724162988163e-01,1.369430461199498961e-01
4.993264225305273385e+02,5.199386731411288765e-02,2.204185265154774975e-01,2.235723077157368566e-01
3.000673878553607210e+02,7.321427865906220134e-02,9.867499536571984475e-02,9.009668510050257428e-02
3.678595777541174812e+02,6.309436886729166694e-02,1.528427604650274274e-01,1.534522887524200352e-01
2.716046029873157295e+02,4.932902612428828604e-02,1.010290886155625623e-01,9.990039017490209838e-02
3.888022847782361282e+02,2.682089072045606287e-02,1.790658844920222093e-01,1.836179928580245757e-01
3.796850506744256677e+02,7.170552056830578613e-02,1.534439167007174698e-01,1.537507879769224040e-01
3.909951968256494297e+02,4.634876895709711536e-02,1.772042236939309623e-01,1.879204295572634298e-01
3.294350449436772124e+02,2.524330342129507687e-02,1.554161276917402912e-01,1.588820138234678381e-01
2.866498200980232127e+02,3.446794385001974298e-02,1.276583050643710360e-01,1.306503600149136191e-01
2.262110479445499891e+02,3.701989058672450206e-02,8.334995386766701209e-02,8.163493770240165537e-02
3.172580531053982895e+02,5.099340348513335675e-02,1.308964354792671037e-01,1.264493448356669159e-01
3.189813947275812325e+02,1.129982564991072191e-02,1.488671353538278119e-01,1.484428521095606246e-01
3.437726747463563015e+02,2.591944017299491893e-02,1.615205211822249021e-01,1.625354171964611683e-01
1.219726821826308480e+02,1.563536854070425586e-02,3.937490435366051977e-02,4.177101795435676085e-02
1.403618562979764306e+02,7.663903834763845235e-02,2.655931767065696295e-02,2.756526555208161852e-02
3.957016155442625518e+02,3.826271002544492927e-02,1.817774956348224003e-01,1.803779626564404048e-01
3.977509544825159082e+02,4.016465510669346012e-02,1.822916564848668930e-01,1.825392155895267099e-01
1.506993151611366670e+02,5.947574854310146153e-02,2.792972714232795986e-02,2.561663178271406105e-02
4.060257878614266929e+02,5.279514521914884656e-02,1.817137322248675302e-01,1.767656888688360628e-01
4.799826617265051141e+02,5.045151295134533281e-02,2.136352846095811997e-01,2.092977739011845639e-01
4.795549030687870413e+02,4.918176775195996081e-02,2.134279017956590419e-01,2.158924921005727360e-01
3.245547566125105163e+02,3.069278323692622296e-02,1.514653099627220056e-01,1.550932844841513836e-01
1.580467324469975381e+02,5.615369497018985606e-02,3.043388820608759759e-02,2.935076909075225865e-02
4.119811947850861884e+02,3.570862904992918446e-02,1.884279216493924547e-01,1.877449018635723721e-01
3.065583268842545976e+02,6.698695773147764210e-02,1.079644518017991855e-01,1.106958149368101746e-01
4.619595173502993362e+02,3.173805872963185448e-02,2.041888246806168872e-01,2.035069313041467376e-01
3.155340385474698337e+02,4.525121547830023017e-02,1.354558552160084195e-01,1.511648376225293022e-01
1.844958386357998279e+02,1.320483597032863325e-02,8.490296593386637003e-02,8.554577280363334646e-02
1.470981421553009056e+02,1.407532507605755399e-02,5.935934033329773318e-02,5.676225194320988487e-02
1.095650539573203446e+02,5.287625306206561460e-02,1.710643051544146961e-02,8.052415476501151304e-03
4.570561469619992749e+02,1.385033994807775316e-02,1.926244158045329335e-01,1.936752259554637423e-01
4.688354616121252434e+02,7.656850771158607571e-02,2.028225782034396019e-01,2.079476354311297903e-01
1.376906545224152865e+02,2.643063209451259471e-02,3.523310347961812472e-02,3.495145485414145881e-02
3.727230774587685005e+02,4.746578944212000856e-02,1.673049872445077080e-01,1.735108656632044777e-01
2.180619928961070286e+02,3.436676385742726964e-02,8.095116986142034121e-02,7.798598310724307037e-02
4.495239379494496461e+02,1.086304645979729172e-02,1.883343683987841188e-01,1.878288207411449029e-01
4.864633787841437425e+02,6.853931265557471064e-02,2.140994070954720663e-01,2.131725475483044474e-01
2.802289118277814168e+02,5.659710524211093025e-02,9.938543620236389708e-02,9.562879827584477854e-02
2.536352753881914168e+02,1.012943881210888811e-02,1.220019787343360473e-01,1.145887783156048362e-01
4.602477706613053670e+02,3.647299789654705887e-02,2.051392605290920934e-01,2.003753023460162208e-01
2.124111489276320981e+02,6.235357575707795724e-02,5.250602820341308818e-02,4.299703980209011039e-02
4.572115229844695250e+02,5.163470539927648290e-02,2.050145440806016017e-01,2.088099959570615949e-01
4.823572654236673429e+02,5.064797410198380173e-02,2.144838560918207460e-01,2.136266821722286602e-01
1.885537952398385357e+02,1.972602796368776862e-02,8.014168059837241398e-02,7.962311188384760263e-02
2.586318383676328949e+02,1.592012345744967666e-02,1.242650545210595286e-01,1.213935201263684621e-01
4.038208742092945158e+02,7.565779540680739323e-02,1.658937795732721709e-01,1.706524946983182245e-01
1.972643751213619510e+02,3.247380145532898638e-02,6.843733050218174518e-02,6.420595686070089403e-02
3.766326166677737888e+02,2.797709027661582359e-02,1.747084030212676942e-01,1.831319931479749030e-01
2.711652694603000100e+02,3.266125813545943390e-02,1.197249101797839138e-01,1.251499263731086498e-01
4.874993985974560360e+02,5.227876606020482458e-02,2.163629230646466339e-01,2.128673528627331446e-01
4.436865385259366690e+02,3.985293757185397190e-02,2.001962090103612812e-01,1.991934303738851775e-01
4.783614335123063483e+02,4.170975285310093289e-02,2.120429715076149746e-01,2.151886415837872546e-01
3.325529159486478648e+02,3.281315507210870452e-02,1.544834740249022842e-01,1.607405640897961174e-01
4.018781119883029191e+02,3.042041612158689901e-02,1.843191951301489662e-01,1.803578736811295991e-01
2.021132795843309680e+02,5.567611399262212962e-02,5.006603468692139014e-02,4.757104819259389689e-02
3.830611476150288581e+02,3.070636503706226234e-02,1.772882769785075197e-01,1.898131090381378894e-01
1.480785411230693001e+02,4.916831597725582204e-02,2.771476099241861057e-02,3.231263325410290571e-02
2.169777475744619437e+02,5.363974495041869128e-02,5.979815490637456488e-02,6.428064758833389181e-02
3.696039547663870621e+02,4.449996677393972672e-02,1.673563145585406919e-01,1.770244394774961039e-01
4.488653180346340150e+02,6.941013176009215579e-02,1.956976821895268781e-01,1.979269731846384772e-01
1.728002576392456149e+02,7.826372435579509457e-02,3.542713742395448007e-02,3.314589862153320687e-02
2.073590329615377925e+02,4.391810579697490863e-02,6.195109707716959374e-02,5.330655274514532749e-02
1.376085759452796822e+02,4.086156155672503176e-02,2.557840617326103891e-02,2.988743063059619981e-02
1.064831925900627567e+02,7.496550773867924344e-02,1.866287483687018717e-02,1.299605717091011602e-02
2.100129038743846763e+02,4.152490668657839862e-02,6.628865980919558532e-02,6.964246220891667782e-02
2.803722346673700372e+02,5.199023657686560607e-02,1.043085564335880788e-01,9.443440356446389239e-02
1.180925296715356012e+02,6.217872844816173944e-02,1.988295863671429853e-02,1.751119750842995704e-02
1.577137689720565561e+02,2.085311356729452337e-02,5.662846592960963515e-02,5.653863980128309014e-02
3.735166557005311461e+02,6.003464048932066754e-02,1.588712251224420058e-01,1.526136173977101496e-01
4.452321462987192717e+02,6.527916762290100761e-02,1.957167428631132189e-01,1.929827359202507253e-01
1.163710848104338709e+02,3.663331584682956443e-02,1.878864429882723397e-02,1.462968018597584838e-02
4.047735260204497081e+02,5.819656494700726351e-02,1.782017531755197004e-01,1.788507350797588491e-01
2.229533352364608163e+02,6.468084017526833096e-02,5.705685367794476742e-02,5.076157687582064093e-02
