E,P
1.679535907181436419e+08,2.493963396540689326e-01
1.679935987197439671e+08,2.493973037677123250e-01
1.680336067213442624e+08,2.493982663434128333e-01
1.680736147229445875e+08,2.493992273836178331e-01
1.681136227245449126e+08,2.494001868907708974e-01
1.681536307261452377e+08,2.494011448673116305e-01
1.681936387277455628e+08,2.494021013156758060e-01
1.682336467293458879e+08,2.494030562382953398e-01
1.682736547309461832e+08,2.494040096375983173e-01
1.683136627325465083e+08,2.494049615160089661e-01
1.683536707341468334e+08,2.494059118759476557e-01
1.683936787357471585e+08,2.494068607198309251e-01
1.684336867373474836e+08,2.494078080500715389e-01
1.684736947389478087e+08,2.494087538690783756e-01
1.685137027405481040e+08,2.494096981792565115e-01
1.685537107421484292e+08,2.494106409830072479e-01
1.685937187437487543e+08,2.494115822827280282e-01
1.686337267453490794e+08,2.494125220808125487e-01
1.686737347469494045e+08,2.494134603796506755e-01
1.687137427485497296e+08,2.494143971816285554e-01
1.687537507501500249e+08,2.494153324891284496e-01
1.687937587517503500e+08,2.494162663045289552e-01
1.688337667533506751e+08,2.494171986302048116e-01
1.688737747549510002e+08,2.494181294685270667e-01
1.689137827565513253e+08,2.494190588218629379e-01
1.689537907581516504e+08,2.494199866925759790e-01
1.689937987597519457e+08,2.494209130830259413e-01
1.690338067613522708e+08,2.494218379955688569e-01
1.690738147629525959e+08,2.494227614325570108e-01
1.691138227645529211e+08,2.494236833963389688e-01
1.691538307661532462e+08,2.494246038892596051e-01
1.691938387677535415e+08,2.494255229136600471e-01
1.692338467693538666e+08,2.494264404718776751e-01
1.692738547709541917e+08,2.494273565662462888e-01
1.693138627725545168e+08,2.494282711990958301e-01
1.693538707741548419e+08,2.494291843727526881e-01
1.693938787757551670e+08,2.494300960895394770e-01
1.694338867773554623e+08,2.494310063517752030e-01
1.694738947789557874e+08,2.494319151617750974e-01
1.695139027805561125e+08,2.494328225218508388e-01
1.695539107821564376e+08,2.494337284343103867e-01
1.695939187837567627e+08,2.494346329014580088e-01
1.696339267853570879e+08,2.494355359255943927e-01
1.696739347869573832e+08,2.494364375090165065e-01
1.697139427885577083e+08,2.494373376540177378e-01
1.697539507901580334e+08,2.494382363628878385e-01
1.697939587917583585e+08,2.494391336379128965e-01
1.698339667933586836e+08,2.494400294813754193e-01
1.698739747949590087e+08,2.494409238955542230e-01
1.699139827965593040e+08,2.494418168827245985e-01
1.699539907981596291e+08,2.494427084451581733e-01
1.699939987997599542e+08,2.494435985851230220e-01
1.700340068013602793e+08,2.494444873048835831e-01
1.700740148029606044e+08,2.494453746067007149e-01
1.701140228045609295e+08,2.494462604928317229e-01
1.701540308061612248e+08,2.494471449655302764e-01
1.701940388077615499e+08,2.494480280270465478e-01
1.702340468093618751e+08,2.494489096796270733e-01
1.702740548109622002e+08,2.494497899255148921e-01
1.703140628125625253e+08,2.494506687669494349e-01
1.703540708141628504e+08,2.494515462061666078e-01
1.703940788157631457e+08,2.494524222453987639e-01
1.704340868173634708e+08,2.494532968868747314e-01
1.704740948189637959e+08,2.494541701328197858e-01
1.705141028205641210e+08,2.494550419854557055e-01
1.705541108221644461e+08,2.494559124470007161e-01
1.705941188237647712e+08,2.494567815196695737e-01
1.706341268253650665e+08,2.494576492056734263e-01
1.706741348269653916e+08,2.494585155072200355e-01
1.707141428285657167e+08,2.494593804265135828e-01
1.707541508301660419e+08,2.494602439657547799e-01
1.707941588317663670e+08,2.494611061271408692e-01
1.708341668333666921e+08,2.494619669128655959e-01
1.708741748349669874e+08,2.494628263251192080e-01
1.709141828365673125e+08,2.494636843660885117e-01
1.709541908381676376e+08,2.494645410379568162e-01
1.709941988397679627e+08,2.494653963429039889e-01
1.710342068413682878e+08,2.494662502831064554e-01
1.710742148429686129e+08,2.494671028607371444e-01
1.711142228445689082e+08,2.494679540779655980e-01
1.711542308461692333e+08,2.494688039369578891e-01
1.711942388477695584e+08,2.494696524398766491e-01
1.712342468493698835e+08,2.494704995888810672e-01
1.712742548509702086e+08,2.494713453861269747e-01
1.713142628525705338e+08,2.494721898337667054e-01
1.713542708541708291e+08,2.494730329339492347e-01
1.713942788557711542e+08,2.494738746888200964e-01
1.714342868573714793e+08,2.494747151005214658e-01
1.714742948589718044e+08,2.494755541711920765e-01
1.715143028605721295e+08,2.494763919029672761e-01
1.715543108621724546e+08,2.494772282979790812e-01
1.715943188637727499e+08,2.494780633583560392e-01
1.716343268653730750e+08,2.494788970862233946e-01
1.716743348669734001e+08,2.494797294837029777e-01
1.717143428685737252e+08,2.494805605529133163e-01
1.717543508701740503e+08,2.494813902959694962e-01
1.717943588717743754e+08,2.494822187149833004e-01
1.718343668733746707e+08,2.494830458120631256e-01
1.718743748749749959e+08,2.494838715893140935e-01
1.719143828765753210e+08,2.494846960488379395e-01
1.719543908781756461e+08,2.494855191927330407e-01
1.719943988797759712e+08,2.494863410230944989e-01
1.720344068813762665e+08,2.494871615420140853e-01
1.720744148829765916e+08,2.494879807515801851e-01
1.721144228845769167e+08,2.494887986538779912e-01
1.721544308861772418e+08,2.494896152509892828e-01
1.721944388877775669e+08,2.494904305449926196e-01
1.722344468893778920e+08,2.494912445379631749e-01
1.722744548909781873e+08,2.494920572319729024e-01
1.723144628925785124e+08,2.494928686290904807e-01
1.723544708941788375e+08,2.494936787313812299e-01
1.723944788957791626e+08,2.494944875409072504e-01
1.724344868973794878e+08,2.494952950597273678e-01
1.724744948989798129e+08,2.494961012898971320e-01
1.725145029005801082e+08,2.494969062334688459e-01
1.725545109021804333e+08,2.494977098924915093e-01
1.725945189037807584e+08,2.494985122690109580e-01
1.726345269053810835e+08,2.494993133650697248e-01
1.726745349069814086e+08,2.495001131827070950e-01
1.727145429085817337e+08,2.495009117239591345e-01
1.727545509101820290e+08,2.495017089908587171e-01
1.727945589117823541e+08,2.495025049854354138e-01
1.728345669133826792e+08,2.495032997097156313e-01
1.728745749149830043e+08,2.495040931657225569e-01
1.729145829165833294e+08,2.495048853554761581e-01
1.729545909181836545e+08,2.495056762809932105e-01
1.729945989197839499e+08,2.495064659442872423e-01
1.730346069213842750e+08,2.495072543473686733e-01
1.730746149229846001e+08,2.495080414922446754e-01
1.731146229245849252e+08,2.495088273809192292e-01
1.731546309261852503e+08,2.495096120153931785e-01
1.731946389277855754e+08,2.495103953976641475e-01
1.732346469293858707e+08,2.495111775297266243e-01
1.732746549309861958e+08,2.495119584135719049e-01
1.733146629325865209e+08,2.495127380511881765e-01
1.733546709341868460e+08,2.495135164445603793e-01
1.733946789357871711e+08,2.495142935956704278e-01
1.734346869373874962e+08,2.495150695064969892e-01
1.734746949389877915e+08,2.495158441790156501e-01
1.735147029405881166e+08,2.495166176151988047e-01
1.735547109421884418e+08,2.495173898170157945e-01
1.735947189437887669e+08,2.495181607864327689e-01
1.736347269453890920e+08,2.495189305254128243e-01
1.736747349469894171e+08,2.495196990359158373e-01
1.737147429485897124e+08,2.495204663198987149e-01
1.737547509501900375e+08,2.495212323793151166e-01
1.737947589517903626e+08,2.495219972161157318e-01
1.738347669533906877e+08,2.495227608322480306e-01
1.738747749549910128e+08,2.495235232296565131e-01
1.739147829565913379e+08,2.495242844102824875e-01
1.739547909581916332e+08,2.495250443760642645e-01
1.739947989597919583e+08,2.495258031289370459e-01
1.740348069613922834e+08,2.495265606708329253e-01
1.740748149629926085e+08,2.495273170036809984e-01
1.741148229645929337e+08,2.495280721294072523e-01
1.741548309661932588e+08,2.495288260499346489e-01
1.741948389677935541e+08,2.495295787671830412e-01
1.742348469693938792e+08,2.495303302830693126e-01
1.742748549709942043e+08,2.495310805995072656e-01
1.743148629725945294e+08,2.495318297184076772e-01
1.743548709741948545e+08,2.495325776416782437e-01
1.743948789757951796e+08,2.495333243712236915e-01
1.744348869773954749e+08,2.495340699089457215e-01
1.744748949789958000e+08,2.495348142567430094e-01
1.745149029805961251e+08,2.495355574165111501e-01
1.745549109821964502e+08,2.495362993901428517e-01
1.745949189837967753e+08,2.495370401795277138e-01
1.746349269853970706e+08,2.495377797865524216e-01
1.746749349869973958e+08,2.495385182131005519e-01
1.747149429885977209e+08,2.495392554610528502e-01
1.747549509901980460e+08,2.495399915322868978e-01
1.747949589917983711e+08,2.495407264286774729e-01
1.748349669933986962e+08,2.495414601520962172e-01
1.748749749949989915e+08,2.495421927044119137e-01
1.749149829965993166e+08,2.495429240874903476e-01
1.749549909981996417e+08,2.495436543031943344e-01
1.749949989997999668e+08,2.495443833533837197e-01
1.750350070014002919e+08,2.495451112399154348e-01
1.750750150030006170e+08,2.495458379646434133e-01
1.751150230046009123e+08,2.495465635294186746e-01
1.751550310062012374e+08,2.495472879360893237e-01
1.751950390078015625e+08,2.495480111865004680e-01
1.752350470094018877e+08,2.495487332824943838e-01
1.752750550110022128e+08,2.495494542259102944e-01
1.753150630126025379e+08,2.495501740185846473e-01
1.753550710142028332e+08,2.495508926623508095e-01
1.753950790158031583e+08,2.495516101590394276e-01
1.754350870174034834e+08,2.495523265104780397e-01
1.754750950190038085e+08,2.495530417184914640e-01
1.755151030206041336e+08,2.495537557849015209e-01
1.755551110222044587e+08,2.495544687115271443e-01
1.755951190238047540e+08,2.495551805001844092e-01
1.756351270254050791e+08,2.495558911526865042e-01
1.756751350270054042e+08,2.495566006708437035e-01
1.757151430286057293e+08,2.495573090564634777e-01
1.757551510302060544e+08,2.495580163113503280e-01
1.757951590318063796e+08,2.495587224373059521e-01
1.758351670334066749e+08,2.495594274361292164e-01
1.758751750350070000e+08,2.495601313096161011e-01
1.759151830366073251e+08,2.495608340595596719e-01
1.759551910382076502e+08,2.495615356877502744e-01
1.759951990398079753e+08,2.495622361959752844e-01
1.760352070414083004e+08,2.495629355860193299e-01
1.760752150430085957e+08,2.495636338596641524e-01
1.761152230446089208e+08,2.495643310186887176e-01
1.761552310462092459e+08,2.495650270648690772e-01
1.761952390478095710e+08,2.495657219999785903e-01
1.762352470494098961e+08,2.495664158257876741e-01
1.762752550510102212e+08,2.495671085440639980e-01
1.763152630526105165e+08,2.495678001565724280e-01
1.763552710542108417e+08,2.495684906650750268e-01
1.763952790558111668e+08,2.495691800713310260e-01
1.764352870574114919e+08,2.495698683770968818e-01
1.764752950590118170e+08,2.495705555841263024e-01
1.765153030606121421e+08,2.495712416941701095e-01
1.765553110622124374e+08,2.495719267089764604e-01
1.765953190638127625e+08,2.495726106302906533e-01
1.766353270654130876e+08,2.495732934598552666e-01
1.766753350670134127e+08,2.495739751994100752e-01
1.767153430686137378e+08,2.495746558506921065e-01
1.767553510702140629e+08,2.495753354154356396e-01
1.767953590718143582e+08,2.495760138953722063e-01
1.768353670734146833e+08,2.495766912922305070e-01
1.768753750750150084e+08,2.495773676077366332e-01
1.769153830766153336e+08,2.495780428436137899e-01
1.769553910782156587e+08,2.495787170015825729e-01
1.769953990798159838e+08,2.495793900833607748e-01
1.770354070814162791e+08,2.495800620906634681e-01
1.770754150830166042e+08,2.495807330252030054e-01
1.771154230846169293e+08,2.495814028886890468e-01
1.771554310862172544e+08,2.495820716828284769e-01
1.771954390878175795e+08,2.495827394093255158e-01
1.772354470894178748e+08,2.495834060698816914e-01
1.772754550910181999e+08,2.495840716661957559e-01
1.773154630926185250e+08,2.495847361999638525e-01
1.773554710942188501e+08,2.495853996728793767e-01
1.773954790958191752e+08,2.495860620866330315e-01
1.774354870974195004e+08,2.495867234429128556e-01
1.774754950990197957e+08,2.495873837434041953e-01
1.775155031006201208e+08,2.495880429897897601e-01
1.775555111022204459e+08,2.495887011837494840e-01
1.775955191038207710e+08,2.495893583269607474e-01
1.776355271054210961e+08,2.495900144210982108e-01
1.776755351070214212e+08,2.495906694678338700e-01
1.777155431086217165e+08,2.495913234688370841e-01
1.777555511102220416e+08,2.495919764257745477e-01
1.777955591118223667e+08,2.495926283403103185e-01
1.778355671134226918e+08,2.495932792141057899e-01
1.778755751150230169e+08,2.495939290488197460e-01
1.779155831166233420e+08,2.495945778461083342e-01
1.779555911182236373e+08,2.495952256076250098e-01
1.779955991198239625e+08,2.495958723350206743e-01
1.780356071214242876e+08,2.495965180299435926e-01
1.780756151230246127e+08,2.495971626940393651e-01
1.781156231246249378e+08,2.495978063289510662e-01
1.781556311262252629e+08,2.495984489363190506e-01
1.781956391278255582e+08,2.495990905177811470e-01
1.782356471294258833e+08,2.495997310749725751e-01
1.782756551310262084e+08,2.496003706095258901e-01
1.783156631326265335e+08,2.496010091230711492e-01
1.783556711342268586e+08,2.496016466172357451e-01
1.783956791358271837e+08,2.496022830936444892e-01
1.784356871374274790e+08,2.496029185539196948e-01
1.784756951390278041e+08,2.496035529996810109e-01
1.785157031406281292e+08,2.496041864325455051e-01
1.785557111422284544e+08,2.496048188541277468e-01
1.785957191438287795e+08,2.496054502660396968e-01
1.786357271454291046e+08,2.496060806698907619e-01
1.786757351470293999e+08,2.496067100672877681e-01
1.787157431486297250e+08,2.496073384598350431e-01
1.787557511502300501e+08,2.496079658491343056e-01
1.787957591518303752e+08,2.496085922367847765e-01
1.788357671534307003e+08,2.496092176243830951e-01
1.788757751550310254e+08,2.496098420135234031e-01
1.789157831566313207e+08,2.496104654057972883e-01
1.789557911582316458e+08,2.496110878027937852e-01
1.789957991598319709e+08,2.496117092060994580e-01
1.790358071614322960e+08,2.496123296172983175e-01
1.790758151630326211e+08,2.496129490379718485e-01
1.791158231646329463e+08,2.496135674696990381e-01
1.791558311662332416e+08,2.496141849140563473e-01
1.791958391678335667e+08,2.496148013726177672e-01
1.792358471694338918e+08,2.496154168469547630e-01
1.792758551710342169e+08,2.496160313386363017e-01
1.793158631726345420e+08,2.496166448492288525e-01
1.793558711742348671e+08,2.496172573802964145e-01
1.793958791758351624e+08,2.496178689334004885e-01
1.794358871774354875e+08,2.496184795101000775e-01
1.794758951790358126e+08,2.496190891119517419e-01
1.795159031806361377e+08,2.496196977405095441e-01
1.795559111822364628e+08,2.496203053973251040e-01
1.795959191838367879e+08,2.496209120839475160e-01
1.796359271854370832e+08,2.496215178019234870e-01
1.796759351870374084e+08,2.496221225527971987e-01
1.797159431886377335e+08,2.496227263381104455e-01
1.797559511902380586e+08,2.496233291594024961e-01
1.797959591918383837e+08,2.496239310182102322e-01
1.798359671934386790e+08,2.496245319160680931e-01
1.798759751950390041e+08,2.496251318545080200e-01
1.799159831966393292e+08,2.496257308350595949e-01
