t,N1,N2,dN1_dt,dN1_dt_noisy
4.059791064681039785e+01,6.155363533063851378e+01,5.998721403383721906e+01,-1.549949961230367990e-04,-1.642980945207043672e-02
4.060902422760613462e+01,6.155363360936649997e+01,5.998721616441972060e+01,-1.545045925599453085e-04,-3.823908830758263391e-03
4.062013780840186428e+01,6.155363189351940179e+01,5.998721828827206082e+01,-1.540157329422697785e-04,7.232112635410561929e-02
4.063125138919759394e+01,6.155363018308148781e+01,5.998722040541376543e+01,-1.535284128113545421e-04,1.494183154031274163e-01
4.064236496999333070e+01,6.155362847803706217e+01,5.998722251586431753e+01,-1.530426276943330777e-04,-6.659447818305400113e-02
4.065347855078906036e+01,6.155362677837044316e+01,5.998722461964318597e+01,-1.525583731325497183e-04,-2.023094725490815274e-02
4.066459213158479002e+01,6.155362508406599886e+01,5.998722671676979701e+01,-1.520756446655724403e-04,-1.448489138471157900e-01
4.067570571238052679e+01,6.155362339510809733e+01,5.998722880726354845e+01,-1.515944378684963567e-04,2.943086549988099473e-02
4.068681929317625645e+01,6.155362171148115635e+01,5.998723089114378126e+01,-1.511147482933239417e-04,-9.364753209539122825e-02
4.069793287397199322e+01,6.155362003316961506e+01,5.998723296842982933e+01,-1.506365715044921672e-04,-1.550485138915034256e-01
4.070904645476772288e+01,6.155361836015793386e+01,5.998723503914097677e+01,-1.501599031055178557e-04,6.690098516341130841e-02
4.072016003556345254e+01,6.155361669243060874e+01,5.998723710329648640e+01,-1.496847386661670498e-04,-2.023472495002601526e-02
4.073127361635918930e+01,6.155361502997216405e+01,5.998723916091557129e+01,-1.492110737899565720e-04,-5.925222337578888582e-02
4.074238719715491897e+01,6.155361337276715261e+01,5.998724121201741610e+01,-1.487389040857323153e-04,5.023808043261031309e-02
4.075350077795065573e+01,6.155361172080014853e+01,5.998724325662117707e+01,-1.482682251516820315e-04,-8.350943039242648969e-02
4.076461435874638539e+01,6.155361007405576146e+01,5.998724529474596778e+01,-1.477990326304023938e-04,2.227182483444417882e-01
4.077572793954211505e+01,6.155360843251861525e+01,5.998724732641087343e+01,-1.473313221289629382e-04,-8.723128793223522415e-02
4.078684152033785182e+01,6.155360679617338349e+01,5.998724935163493654e+01,-1.468650893023948356e-04,7.529789252166821378e-02
4.079795510113358148e+01,6.155360516500475399e+01,5.998725137043718547e+01,-1.464003297844129747e-04,9.801139058249965993e-03
4.080906868192931114e+01,6.155360353899744297e+01,5.998725338283658459e+01,-1.459370392318248832e-04,2.161230516722242173e-02
4.082018226272504791e+01,6.155360191813619508e+01,5.998725538885208408e+01,-1.454752133049908025e-04,-1.190863331514463025e-01
4.083129584352077757e+01,6.155360030240579050e+01,5.998725738850259859e+01,-1.450148476678236875e-04,2.126677809645090012e-01
4.084240942431651433e+01,6.155359869179102361e+01,5.998725938180700723e+01,-1.445559380020000617e-04,-1.546966696906975670e-02
4.085352300511224399e+01,6.155359708627673143e+01,5.998726136878414650e+01,-1.440984799998545896e-04,-8.294858951389999513e-02
4.086463658590797365e+01,6.155359548584776519e+01,5.998726334945283156e+01,-1.436424693395110808e-04,1.106957370998754575e-01
4.087575016670371042e+01,6.155359389048901875e+01,5.998726532383182786e+01,-1.431879017346204819e-04,-8.262993103161307348e-03
4.088686374749944008e+01,6.155359230018539307e+01,5.998726729193987950e+01,-1.427347728757411005e-04,2.847631285985782138e-03
4.089797732829517685e+01,6.155359071492184597e+01,5.998726925379569508e+01,-1.422830785031692358e-04,1.301662401882962283e-01
4.090909090909090651e+01,6.155358913468334237e+01,5.998727120941794055e+01,-1.418328143287794774e-04,6.502447690390077140e-02
4.092020448988663617e+01,6.155358755945486848e+01,5.998727315882526057e+01,-1.413839760893154107e-04,4.034094074558310095e-02
4.093131807068237293e+01,6.155358598922146740e+01,5.998727510203624291e+01,-1.409365595215206213e-04,-5.622881168888726328e-02
4.094243165147810259e+01,6.155358442396818219e+01,5.998727703906947539e+01,-1.404905603816786197e-04,-9.320770603039102431e-02
4.095354523227383226e+01,6.155358286368010567e+01,5.998727896994347475e+01,-1.400459744154147756e-04,6.214578488092539765e-02
4.096465881306956902e+01,6.155358130834233066e+01,5.998728089467675062e+01,-1.396027973967761682e-04,-8.584101136197196114e-02
4.097577239386529868e+01,6.155357975794000680e+01,5.998728281328777001e+01,-1.391610250962571627e-04,1.070885143658008576e-01
4.098688597466103545e+01,6.155357821245829797e+01,5.998728472579495019e+01,-1.387206532967866224e-04,-5.022924770500323925e-03
4.099799955545676511e+01,6.155357667188240356e+01,5.998728663221670843e+01,-1.382816777866224811e-04,6.638719340004310687e-02
4.100911313625249477e+01,6.155357513619753718e+01,5.998728853257139093e+01,-1.378440943629044568e-04,-2.017572507274795895e-02
4.102022671704823154e+01,6.155357360538894795e+01,5.998729042687732971e+01,-1.374078988245486244e-04,2.247926491240807012e-01
4.103134029784396120e+01,6.155357207944192055e+01,5.998729231515282123e+01,-1.369730869935636974e-04,5.463760201935233957e-03
4.104245387863969796e+01,6.155357055834175384e+01,5.998729419741611935e+01,-1.365396546884056761e-04,1.358799936682931857e-02
4.105356745943542762e+01,6.155356904207378221e+01,5.998729607368545658e+01,-1.361075977328596309e-04,1.053574741211444898e-01
4.106468104023115728e+01,6.155356753062337560e+01,5.998729794397902282e+01,-1.356769119738032714e-04,6.343272558740696565e-02
4.107579462102689405e+01,6.155356602397591814e+01,5.998729980831497244e+01,-1.352475932456798091e-04,-8.627339955252333326e-02
4.108690820182262371e+01,6.155356452211682949e+01,5.998730166671143138e+01,-1.348196374078014514e-04,1.748356112185247765e-02
4.109802178261835337e+01,6.155356302503155064e+01,5.998730351918648296e+01,-1.343930403141513352e-04,-2.030678123267393512e-02
4.110913536341409014e+01,6.155356153270555808e+01,5.998730536575818206e+01,-1.339677978524633772e-04,1.209901919052645131e-02
4.112024894420981980e+01,6.155356004512435675e+01,5.998730720644454095e+01,-1.335439058838261417e-04,1.436824483892589210e-01
4.113136252500555656e+01,6.155355856227347289e+01,5.998730904126356478e+01,-1.331213602959735454e-04,-6.585049968106969354e-02
4.114247610580128622e+01,6.155355708413846827e+01,5.998731087023318054e+01,-1.327001569837449324e-04,-1.858258520597512176e-01
4.115358968659701588e+01,6.155355561070491888e+01,5.998731269337132233e+01,-1.322802918455323606e-04,-2.721600780633570693e-01
4.116470326739275265e+01,6.155355414195844332e+01,5.998731451069586740e+01,-1.318617607921623858e-04,-1.566016303207887483e-01
4.117581684818848231e+01,6.155355267788468865e+01,5.998731632222465748e+01,-1.314445597433433477e-04,-5.141547420641723321e-02
4.118693042898421908e+01,6.155355121846932320e+01,5.998731812797551299e+01,-1.310286846223363000e-04,2.680066016522150013e-03
4.119804400977994874e+01,6.155354976369803666e+01,5.998731992796621171e+01,-1.306141313648367941e-04,1.866352590689759616e-01
4.120915759057567840e+01,6.155354831355656131e+01,5.998732172221449588e+01,-1.302008959065403815e-04,-5.340622776069159361e-02
4.122027117137141516e+01,6.155354686803065078e+01,5.998732351073807934e+01,-1.297889742044588957e-04,-1.398303466031687037e-01
4.123138475216714482e+01,6.155354542710608712e+01,5.998732529355464038e+01,-1.293783622067223860e-04,-1.021210221864731760e-01
4.124249833296287449e+01,6.155354399076867367e+01,5.998732707068181469e+01,-1.289690558898826112e-04,-5.129572144449742743e-02
4.125361191375861125e+01,6.155354255900424931e+01,5.998732884213720951e+01,-1.285610512109514048e-04,1.425181509437597333e-02
4.126472549455434091e+01,6.155354113179868847e+01,5.998733060793841076e+01,-1.281543441713495213e-04,1.697296034732345138e-01
4.127583907535007768e+01,6.155353970913787265e+01,5.998733236810294756e+01,-1.277489307440760058e-04,3.369626088767507799e-02
4.128695265614580734e+01,6.155353829100773311e+01,5.998733412264832054e+01,-1.273448069341043265e-04,7.228064215135704407e-02
4.129806623694153700e+01,6.155353687739421531e+01,5.998733587159200908e+01,-1.269419687499606653e-04,3.555869282297322476e-04
4.130917981773727377e+01,6.155353546828330025e+01,5.998733761495144279e+01,-1.265404121930657766e-04,7.025127055022312161e-02
4.132029339853300343e+01,6.155353406366098312e+01,5.998733935274402995e+01,-1.261401332968148381e-04,-6.274417720762101580e-02
4.133140697932873309e+01,6.155353266351330888e+01,5.998734108498713624e+01,-1.257411280910503137e-04,-2.225334812356479647e-02
4.134252056012446985e+01,6.155353126782633666e+01,5.998734281169809179e+01,-1.253433925985092401e-04,-1.196048476171874680e-01
4.135363414092019951e+01,6.155352987658614694e+01,5.998734453289420543e+01,-1.249469228774557905e-04,6.469739767428354937e-02
4.136474772171593628e+01,6.155352848977886993e+01,5.998734624859272202e+01,-1.245517149754959974e-04,4.340979738626541545e-02
4.137586130251166594e+01,6.155352710739064293e+01,5.998734795881089354e+01,-1.241577649686576024e-04,2.607610327917096460e-01
4.138697488330739560e+01,6.155352572940763878e+01,5.998734966356590093e+01,-1.237650689027702811e-04,1.350343046888675402e-01
4.139808846410313237e+01,6.155352435581605874e+01,5.998735136287491798e+01,-1.233736228716253436e-04,-1.777028858577217596e-01
4.140920204489886203e+01,6.155352298660213961e+01,5.998735305675505458e+01,-1.229834229601323159e-04,-1.361634668557594186e-01
4.142031562569459879e+01,6.155352162175213238e+01,5.998735474522342770e+01,-1.225944652496480103e-04,-1.320796006834932257e-01
4.143142920649032845e+01,6.155352026125233067e+01,5.998735642829707615e+01,-1.222067458552800190e-04,9.168099609425227337e-02
4.144254278728605811e+01,6.155351890508902812e+01,5.998735810599303164e+01,-1.218202608761487227e-04,3.520736569075168937e-02
4.145365636808179488e+01,6.155351755324858942e+01,5.998735977832829036e+01,-1.214350064486779956e-04,2.467591383134232555e-02
4.146476994887752454e+01,6.155351620571736504e+01,5.998736144531979875e+01,-1.210509786737645754e-04,2.437462578190936584e-03
4.147588352967325420e+01,6.155351486248176940e+01,5.998736310698448193e+01,-1.206681736931614068e-04,-9.525580600863016098e-03
4.148699711046899097e+01,6.155351352352820982e+01,5.998736476333922951e+01,-1.202865876557268621e-04,-1.218866996863208867e-02
4.149811069126472063e+01,6.155351218884315756e+01,5.998736641440088846e+01,-1.199062167085429564e-04,-1.952214729667522963e-01
4.150922427206045739e+01,6.155351085841307679e+01,5.998736806018629153e+01,-1.195270570057971327e-04,3.454442753410322253e-02
4.152033785285618706e+01,6.155350953222448851e+01,5.998736970071220753e+01,-1.191491047141113313e-04,4.307343550311242691e-02
4.153145143365191672e+01,6.155350821026392083e+01,5.998737133599539106e+01,-1.187723560036602066e-04,4.800568646900976039e-02
4.154256501444765348e+01,6.155350689251795160e+01,5.998737296605256120e+01,-1.183968070606056244e-04,4.133315897157284480e-02
4.155367859524338314e+01,6.155350557897316577e+01,5.998737459090039437e+01,-1.180224540817675916e-04,1.363535034779541355e-01
4.156479217603911991e+01,6.155350426961618382e+01,5.998737621055554570e+01,-1.176492932462025465e-04,-1.277225914074347768e-01
4.157590575683484957e+01,6.155350296443365465e+01,5.998737782503462057e+01,-1.172773207773758486e-04,-5.064261300735785343e-02
4.158701933763057923e+01,6.155350166341225560e+01,5.998737943435419595e+01,-1.169065328845420026e-04,-8.712515124741027073e-02
4.159813291842631600e+01,6.155350036653869239e+01,5.998738103853082748e+01,-1.165369257822845839e-04,-5.802274467894127929e-02
4.160924649922204566e+01,6.155349907379970631e+01,5.998738263758102107e+01,-1.161684957082798064e-04,-2.823011433187257169e-02
4.162036008001777532e+01,6.155349778518204573e+01,5.998738423152124000e+01,-1.158012388877693866e-04,6.934385287334719761e-02
4.163147366081351208e+01,6.155349650067250167e+01,5.998738582036794043e+01,-1.154351515868512479e-04,-1.072621736937232617e-01
4.164258724160924174e+01,6.155349522025790066e+01,5.998738740413752168e+01,-1.150702300396488909e-04,-2.256972421756554131e-02
4.165370082240497851e+01,6.155349394392507634e+01,5.998738898284636178e+01,-1.147064705264710938e-04,-1.954476669865054875e-02
4.166481440320070817e+01,6.155349267166091209e+01,5.998739055651079610e+01,-1.143438692956522118e-04,9.099282165201720562e-03
4.167592798399643783e+01,6.155349140345230552e+01,5.998739212514713159e+01,-1.139824226452645917e-04,-2.936291057390463463e-02
4.168704156479217460e+01,6.155349013928617552e+01,5.998739368877163258e+01,-1.136221268449588706e-04,-7.910958793186713411e-02
4.169815514558790426e+01,6.155348887914949074e+01,5.998739524740053497e+01,-1.132629781981364658e-04,-3.164585117161475974e-02
4.170926872638364102e+01,6.155348762302923404e+01,5.998739680105004624e+01,-1.129049730135278651e-04,8.047303187380577816e-02
4.172038230717937068e+01,6.155348637091241670e+01,5.998739834973633123e+01,-1.125481075749945603e-04,-5.864656109472009965e-02
4.173149588797510035e+01,6.155348512278608553e+01,5.998739989347551926e+01,-1.121923782303468897e-04,1.962937434430996053e-03
4.174260946877083711e+01,6.155348387863729442e+01,5.998740143228371124e+01,-1.118377812847626274e-04,4.029033273989066077e-02
4.175372304956656677e+01,6.155348263845315415e+01,5.998740296617697254e+01,-1.114843130842757546e-04,-2.315617453197076070e-01
4.176483663036229643e+01,6.155348140222078968e+01,5.998740449517132589e+01,-1.111319699660384686e-04,2.826215843545470605e-02
4.177595021115803320e+01,6.155348016992734017e+01,5.998740601928277272e+01,-1.107807482743083938e-04,1.305002074560573100e-01
4.178706379195376286e+01,6.155347894156000166e+01,5.998740753852727181e+01,-1.104306443746594368e-04,-1.429153313351786969e-01
4.179817737274949963e+01,6.155347771710597726e+01,5.998740905292075354e+01,-1.100816546344418612e-04,-6.737784022879918233e-02
4.180929095354522929e+01,6.155347649655250564e+01,5.998741056247911274e+01,-1.097337754227822870e-04,1.098010431139834764e-01
4.182040453434095895e+01,6.155347527988684675e+01,5.998741206721819452e+01,-1.093870031212418326e-04,2.155135055296360236e-02
4.183151811513669571e+01,6.155347406709629610e+01,5.998741356715383688e+01,-1.090413341291451843e-04,5.257457982627925658e-02
4.184263169593242537e+01,6.155347285816817049e+01,5.998741506230182097e+01,-1.086967648262771036e-04,-3.826728850383316616e-02
4.185374527672816214e+01,6.155347165308982937e+01,5.998741655267790662e+01,-1.083532916350549158e-04,-1.934375949258139438e-02
4.186485885752389180e+01,6.155347045184863930e+01,5.998741803829781105e+01,-1.080109109565796643e-04,4.694048475258085634e-03
4.187597243831962146e+01,6.155346925443200945e+01,5.998741951917722304e+01,-1.076696192274795294e-04,1.293645509628380541e-01
4.188708601911535823e+01,6.155346806082737032e+01,5.998742099533179584e+01,-1.073294128648427659e-04,-7.109590046222949433e-02
4.189819959991108789e+01,6.155346687102218795e+01,5.998742246677714718e+01,-1.069902883195084087e-04,3.294343701321662127e-02
4.190931318070681755e+01,6.155346568500394255e+01,5.998742393352885927e+01,-1.066522420227755674e-04,-9.228720223822076130e-02
4.192042676150255431e+01,6.155346450276015702e+01,5.998742539560247877e+01,-1.063152704379177749e-04,-3.772219492929098847e-03
4.193154034229828397e+01,6.155346332427837552e+01,5.998742685301353106e+01,-1.059793700228794933e-04,-2.181061037071569952e-01
4.194265392309402074e+01,6.155346214954617068e+01,5.998742830577748464e+01,-1.056445372569214669e-04,1.606346849240312125e-01
4.195376750388975040e+01,6.155346097855113641e+01,5.998742975390979382e+01,-1.053107686033172286e-04,1.100377347585764637e-01
4.196488108468548006e+01,6.155345981128091637e+01,5.998743119742587027e+01,-1.049780605679728751e-04,4.003544201407789604e-02
4.197599466548121683e+01,6.155345864772314712e+01,5.998743263634108303e+01,-1.046464096123855825e-04,-1.487561243640464770e-01
4.198710824627694649e+01,6.155345748786552917e+01,5.998743407067079403e+01,-1.043158122797649412e-04,-9.610994145471968286e-02
4.199822182707267615e+01,6.155345633169577013e+01,5.998743550043029416e+01,-1.039862650511480524e-04,-7.618394721318129392e-02
4.200933540786841291e+01,6.155345517920161313e+01,5.998743692563486718e+01,-1.036577644555336519e-04,7.379780610223410364e-02
4.202044898866414258e+01,6.155345403037082264e+01,5.998743834629975424e+01,-1.033303070112623345e-04,5.364262000686440338e-03
