M,r,m,v_orb
4.881571196153001728e+29,7.668633083721120656e+07,1.897475046894981476e+28,6.643448733547331067e+05
8.281313192755277841e+29,4.792311497480120510e+07,1.890678205815732524e+26,1.074031441927189240e+06
1.918387994298462469e+30,4.548952842626179010e+07,6.543388594393368746e+27,1.680491746367485262e+06
1.051510423892470776e+30,7.968209978034535050e+07,7.283202214605040723e+27,9.417067781144010369e+05
2.824939303945105582e+29,3.514556107646712661e+07,1.388262192238610429e+26,7.326048688961757580e+05
2.156985920070529046e+29,3.710777486660244875e+06,1.256779276410397067e+26,1.971211127844576025e+06
7.715971271977817354e+30,7.832912495739281178e+07,3.370388303594846021e+27,2.564473989845895208e+06
1.598525423534111468e+30,6.306923825567278266e+07,5.708004113742639401e+26,1.300817274284919724e+06
8.044866253765477829e+29,7.312001762819170952e+07,1.130824361290308077e+28,8.629058041828330606e+05
7.166161194823089063e+29,6.519713275773869455e+07,3.870770148553432913e+28,8.793131159650461050e+05
6.614875534045552766e+30,8.885517482192473114e+07,1.207049833250307084e+28,2.230955257970652077e+06
2.956959900319455071e+29,2.107382460782676190e+07,2.096511797608341789e+27,9.711408889307376230e+05
2.771149893454615296e+29,6.447603512452341616e+06,1.854730970832437672e+26,1.694482852174760075e+06
2.637870246177816082e+30,6.763246222706584632e+07,8.385194694154171043e+28,1.638810271031258395e+06
5.146017151209023912e+29,9.411889981301423162e+06,2.704560744419691311e+26,1.910855872275011847e+06
1.409205286163793653e+30,4.713894145448487997e+07,6.800069740323349149e+27,1.415891162969482364e+06
2.841504491276989706e+29,5.696710820792187937e+06,1.920627185884173077e+28,1.885584958171038423e+06
7.173894680416935823e+30,5.020320842923785746e+07,2.264727607046040757e+27,3.088446834132980555e+06
4.468595178448010976e+30,1.451683976047879830e+07,5.205730479857171717e+27,4.534572761646225117e+06
4.365716565047743719e+30,3.222569171672606096e+07,1.115917002340105910e+26,3.006738525463300291e+06
1.214406423757259937e+29,9.719515934508876503e+07,5.122587367617770565e+26,2.893789215212031850e+05
1.100939621389771636e+29,1.198781726146509685e+07,3.017134136961689486e+27,7.935898286828804994e+05
1.387442244288107832e+29,2.359970482670360804e+07,1.062313333874514819e+28,6.499382417446604231e+05
4.880031918639630918e+29,8.320283226835355163e+07,1.147625816370392712e+27,6.263895298717927653e+05
4.467070931045215113e+29,1.801219104277577996e+07,5.741369931805902248e+28,1.366725113517466001e+06
5.035796875789208454e+30,3.246366490391964093e+07,2.035710760864545673e+28,3.223814476608717814e+06
4.835962114636529354e+30,2.205040830811939389e+07,1.649339065391152853e+27,3.826078895972148515e+06
4.672823781010213517e+30,9.993290345871428028e+06,8.790193680371398709e+26,5.585844978523311205e+06
9.248096902175755587e+29,3.474831738885385543e+07,1.244284819702749808e+26,1.332839550254318863e+06
1.311769272437573698e+30,4.918034002822225541e+07,9.125682246697675374e+27,1.338832892029292881e+06
7.461277762173799984e+29,6.759512337762895226e+07,5.574296436214430322e+26,8.586224408782004612e+05
5.479925864119478095e+29,6.042771473751202226e+07,5.870556794045105802e+28,8.185779679426548537e+05
1.478522386828917805e+29,1.804925239842480049e+07,2.839330518520878953e+27,7.464762359531903639e+05
4.008860939613777424e+30,1.082469448503117822e+07,1.197780364877121322e+27,4.971630507338926196e+06
1.446197532457659126e+30,2.065816383807986975e+07,2.424347350884877543e+26,2.161663791656048968e+06
1.232679140360345471e+30,9.040604944339236245e+06,6.070510859752217004e+28,3.090046433650141116e+06
1.142206943527312527e+30,1.761030758523270860e+07,2.620763434758940873e+27,2.082929209859123453e+06
2.101519098041114927e+29,3.393556439057859033e+07,9.475779800149967247e+27,6.572194988734909566e+05
4.545250476825379219e+30,4.429000387135570496e+07,1.699392787905558206e+27,2.617442572028594557e+06
2.249178969847227341e+30,3.897108833347097784e+07,2.287374830384885225e+27,1.963553543217092752e+06
7.812884034324801580e+29,8.164515533831764758e+07,1.409689982842394908e+26,7.992284428599285893e+05
5.120187760230465000e+29,7.484498984746951610e+06,8.670238591807738045e+28,2.310817402069806587e+06
1.392009596050827608e+29,4.466947149035327882e+07,5.208957402167396310e+26,4.568995651382032665e+05
5.316523077461569177e+30,6.185936834411042184e+07,6.785431764844826053e+28,2.410117238306352403e+06
1.766639623233156967e+30,5.900180848951177672e+06,1.080947079450734786e+28,4.484150040628329851e+06
3.388941495422753621e+30,6.082289959016381763e+06,2.974111345017755039e+28,6.124098268506296910e+06
5.310062685182616590e+30,1.801188072597524896e+07,1.490431369965665921e+28,4.441306560991412960e+06
5.044539172240364737e+29,5.296007476641786285e+06,4.986287384239509361e+27,2.534302629986025393e+06
6.489758336367678831e+29,7.226475278881956637e+07,1.238346190901485230e+26,7.742549411552776583e+05
6.771632321452013740e+30,6.726911336247250438e+07,3.423011740756240609e+27,2.592495688705490436e+06
1.644322446599341703e+29,1.789963390006679669e+07,2.561584806255257962e+27,7.890948025730315130e+05
7.856276913499178143e+29,5.634758839657551609e+06,2.139805531554317922e+26,3.051348410036637913e+06
1.939427481113543172e+30,6.114173034968748689e+06,3.521341803202966638e+27,4.605378143737952225e+06
1.902940870642381968e+29,2.893959534861166030e+07,2.414415938021799968e+27,6.666526527571242768e+05
4.695242399889383682e+29,8.830738575546646118e+07,2.484633848468364785e+28,6.112516255147495540e+05
3.373395984886020381e+29,3.344802281378539279e+06,3.769214943608613680e+26,2.597470236035014503e+06
7.829925781266437631e+30,2.540148622281255946e+07,1.194449949620777565e+27,4.535299388167557307e+06
1.005312140435432156e+29,7.461545864217136800e+07,3.772203311522461021e+27,3.054416258328583208e+05
2.523903347879668837e+29,5.010317327249040455e+07,9.870507490099503107e+27,5.910541754895668710e+05
9.282294390227759501e+30,1.595523154117693566e+07,1.497712664078729349e+28,6.234352237568796612e+06
3.850602772388184529e+29,4.759986493050803989e+07,1.549727230411214966e+27,7.362516244721192634e+05
2.560664806188862384e+29,1.025804861927235313e+07,9.740584605763090756e+27,1.315130647777879843e+06
4.334285077386926639e+30,3.294712946747975796e+07,2.239656537576694929e+28,2.970526299723151140e+06
3.567718971763891086e+30,7.614790558494354598e+06,5.826831259770006271e+28,5.636637041202807799e+06
6.063984888955616384e+29,7.472633272849810123e+07,2.465761246526503682e+26,7.360752607952642720e+05
7.473155146783681328e+29,4.215554879854615778e+07,2.003149530708528188e+28,1.102196874082738068e+06
4.480133321077169032e+29,2.931856505307225138e+07,6.925409853723929684e+27,1.017649679524343694e+06
4.621956766865554121e+30,2.008579736816120520e+07,2.003147617517370386e+26,3.918531310839462560e+06
2.093042161639993777e+29,2.486043485320710391e+07,1.484678074665369592e+28,7.757330801987374434e+05
1.076658581235468845e+30,4.663110996196162701e+07,2.077314532607783235e+26,1.241458005863410886e+06
4.738035216473173920e+29,7.547575350961086154e+07,3.094236814267210878e+26,6.474844347276696935e+05
1.217458904675628005e+29,5.776587123411952704e+07,2.939363213952191207e+28,4.178755167445068364e+05
6.096810341973700042e+30,6.550069182282616198e+07,3.028277020327240674e+27,2.492915595622980967e+06
5.269346710348037104e+29,6.994354923270376399e+06,6.587659869511196487e+27,2.256544574233966414e+06
1.129220599427111886e+30,5.646844723787268996e+07,1.346472334866548399e+28,1.162116553482863819e+06
4.609429940102957278e+29,9.170810306122466922e+07,1.515987019547188351e+28,5.886251506945015863e+05
2.274080154752873522e+29,5.865219828940494917e+06,5.488263887393902325e+27,1.628236606863837689e+06
1.066828839097200538e+30,6.329193809373458475e+07,5.910940891960631304e+28,1.089614630850659218e+06
8.543181227006960196e+29,2.365962660750114918e+07,8.059315052559031696e+28,1.623945465788293630e+06
3.034602282526111313e+30,1.421719634563797526e+07,3.440232360175020815e+28,3.795328496588135604e+06
3.900009378136289222e+30,3.189350329207050800e+07,1.775180547657375331e+27,2.857243503893607296e+06
1.935842570883278543e+30,9.212530800717328489e+07,2.005823544293759599e+28,1.190343593161564087e+06
1.443447671544354270e+29,8.980642121116820723e+06,2.867639180860325102e+28,1.134032520872106077e+06
3.152696409066751451e+29,1.362896983406385779e+07,6.334794562817140373e+28,1.361676420524173649e+06
2.272411607122065311e+29,6.780386636673304252e+06,7.178711015415832581e+26,1.498155885967516340e+06
1.268952279455063335e+29,1.754591841274740547e+07,5.581268319549220235e+28,8.336668935975162312e+05
2.767615201946183252e+30,1.154507829108875059e+07,2.506794420591000019e+27,4.001386966516465414e+06
4.583200565552856435e+29,4.732562380378888920e+06,7.370232739089990581e+27,2.563394653482308611e+06
1.080671307595425824e+30,2.802080687352476269e+07,3.239170240410987127e+26,1.604573037773000309e+06
9.604979497516781026e+29,6.020162064411189407e+07,1.439283214889023703e+28,1.039594639372554957e+06
7.379965801279427089e+29,2.634408865299157053e+07,3.078374387930555968e+27,1.370189063966886140e+06
7.191947653478952609e+30,6.449695237641864456e+06,5.491556513447150805e+27,8.626227663301944733e+06
1.185743036990639834e+30,3.480026604879995808e+06,1.504259992631189859e+27,4.773740133465649560e+06
1.889400726807605606e+29,4.155873017985949758e+06,3.030525277411417197e+27,1.756535121390240267e+06
1.518631785288888286e+29,6.633966235542194545e+07,1.348235582474890799e+28,4.078522797315135831e+05
9.162723464661839363e+29,5.852874096194642596e+06,1.902936149437436541e+27,3.236148952847080771e+06
1.677215199279675860e+29,1.254493322416481376e+07,3.351907442225951888e+28,1.034747014731941745e+06
1.604915192003624756e+30,6.203474867332524806e+07,2.887075448165312467e+28,1.325768677955371793e+06
1.019265220248996307e+30,8.955359894714383408e+06,1.965724363510968803e+27,2.758840811072099023e+06
4.915714339578653234e+30,5.627071738178528100e+07,7.103408955586226151e+28,2.431870826725206804e+06
1.989545450393175202e+30,1.196745822711303271e+07,4.229868875281799364e+27,3.334362214765853249e+06
6.557536428126056826e+30,8.522381610222723335e+06,1.071088109718988214e+26,7.163828275667729788e+06
2.088185553113489188e+30,6.955923928645843640e+06,1.982991987042496658e+26,4.476262402094972320e+06
4.364444297585209534e+30,5.590100451993180066e+07,1.478972298677339240e+28,2.286464850180005189e+06
1.325619078626677806e+30,3.193001660513668787e+06,3.251695691053591503e+28,5.330696687858618796e+06
8.988487932573793259e+29,2.938965796663355455e+07,1.377239786209109306e+26,1.428791302281228127e+06
4.052202290111556888e+30,8.569538874043568969e+07,1.066559689530882598e+27,1.776667205461085076e+06
5.309510672011379514e+30,3.555316744939802680e+06,1.174636666259229971e+26,9.981183056518146768e+06
1.225516936853246763e+30,6.861770752756050229e+07,6.218816881918032885e+28,1.119127530742502538e+06
6.171156517336108129e+30,2.021839021587719396e+07,4.287578384388600846e+28,4.528357403097470291e+06
1.134276728140611343e+30,6.716357286991703324e+06,6.060377694136093650e+27,3.366465562881444115e+06
2.645592576091260424e+30,4.982170142584781162e+06,3.450323644058806809e+26,5.953554450182984583e+06
3.938589229603942252e+29,1.653134564745604247e+07,3.851069147608515764e+27,1.267151099516717484e+06
4.335194931878006080e+30,3.924884836571577191e+07,8.720270046129709379e+28,2.742104068779555615e+06
1.336424486126066189e+29,1.194860102194072306e+07,7.627933895009844038e+27,8.883420903500450077e+05
2.001905443001336296e+30,7.753330621480268426e+06,4.016099211129067660e+26,4.151509192851340864e+06
4.947194033333793070e+30,6.278582915333284438e+07,3.142137022197738531e+27,2.293830892130217981e+06
2.185890092515655001e+29,1.566133684598688409e+07,3.107274466493169070e+27,9.720034263055330375e+05
2.087787619039846692e+29,2.215826343360589445e+07,2.809715801678902254e+26,7.935326336479440797e+05
1.001558382518193522e+29,8.303862810211397707e+06,1.124486855220082235e+27,9.023185310124573298e+05
5.908929090827080091e+29,8.808517014584004879e+07,8.022149339763501543e+27,6.736326303125879494e+05
4.608098393011249429e+29,3.068645393394222856e+07,1.505198416238737915e+26,1.001270371167985722e+06
6.360462973919718019e+30,1.798618468895659223e+07,1.127237842610085136e+28,4.861574649246479385e+06
6.478878476444305163e+30,9.567046154840284958e+06,1.517270807199606541e+27,6.721661742788243107e+06
2.113328990620682149e+30,3.223898134667377174e+07,2.594567847474340929e+26,2.091702602878702804e+06
1.814669268449733079e+30,6.656348707643134892e+07,9.938526474837374830e+27,1.352552004689904628e+06
5.741361051185166502e+30,9.473053456918467581e+07,2.144491044649786382e+28,2.014887527989482274e+06
2.080713933033976560e+30,4.280110287373474985e+07,2.128883258303517333e+27,1.802120756952604977e+06
1.953728970394327157e+29,3.428411547022502869e+07,4.555929170061722212e+27,6.238579696429118048e+05
2.415118653575026860e+29,3.214460758471024781e+07,7.510428200616923347e+26,7.092246720308942022e+05
4.437400845088700109e+29,3.668921709944050759e+06,1.368052505347387766e+27,2.846880445239234716e+06
4.633162953896763405e+30,8.984642638531649113e+07,8.543608781299571881e+27,1.856818559825642034e+06
5.985056765325899842e+30,4.743941323100443929e+07,2.879037591692246275e+26,2.901609462365846150e+06
3.017890194200919249e+30,7.724416605550060980e+06,3.885474488876390111e+28,5.138660446035007015e+06
3.667377408326804932e+30,8.288076088339262642e+06,2.459562108318765228e+28,5.451749036197715439e+06
1.545189543833093150e+29,2.159722469837559015e+07,1.652441778320252578e+26,6.913888255478634965e+05
1.658435574420086375e+30,5.277842840200186707e+06,1.467255455149803027e+26,4.580092731327258050e+06
1.515591931098193399e+30,5.268219025071818382e+07,1.445137054471702724e+26,1.385693729087193962e+06
3.758511805055612846e+29,1.111215650142948329e+07,1.149065161982784839e+26,1.502749037011526991e+06
9.642729789924753357e+30,3.498381574463123456e+06,1.632466728704296478e+26,1.355069126884284429e+07
1.071548095730236892e+29,1.405389210730954632e+07,8.096294886919191692e+27,7.398300852625194238e+05
4.607667595280307108e+29,3.278579679710101802e+06,4.691053770383378710e+28,3.216717460369031876e+06
3.591116839713776009e+30,4.416440893533742987e+06,1.236074222806798908e+27,7.367439088977229781e+06
4.423952075834820414e+29,4.349991000100576319e+06,1.654882728470159617e+28,2.654460415057963226e+06
1.431569992125747205e+29,6.701267943189677596e+07,8.886555801243399804e+26,3.787606902019084664e+05
2.009570049537333503e+30,4.136746140161208063e+07,2.677797593637846893e+26,1.800670821758830920e+06
6.898955083224595856e+29,5.932915301523427479e+06,1.052441777035968164e+27,2.788342264474609867e+06
3.556111437904279656e+29,3.579419852607994527e+07,3.214186781151901043e+28,8.502849828547198558e+05
1.742813025797019085e+29,8.781520736807338893e+07,3.108403638534262805e+26,3.642675843087395187e+05
7.800717802772563916e+30,1.614612876516704634e+07,1.151578910924887666e+28,5.681226583465310745e+06
2.449614481251773234e+30,3.607190165347272158e+07,1.020742432699838347e+27,2.129285981642993633e+06
7.373247677114852592e+30,3.898092877531230450e+07,8.317330146744827671e+26,3.552853525446827523e+06
7.426749912702994861e+30,3.509078227904675901e+07,1.373099582451183857e+27,3.758266454637827352e+06
3.330134202788760304e+29,3.607604988791823387e+06,3.731527888204056424e+27,2.497249605876110028e+06
1.445314275479490478e+29,8.791032429021918774e+07,1.690173870578533902e+27,3.331800215162943932e+05
