t,R,C,dR_dt
7.353470694138827923e+01,8.526985707235699863e+01,9.795293240996084450e+00,-9.043464528991208340e+00
7.355471094218843575e+01,8.508784113085671663e+01,9.909987398732292618e+00,-9.154703497219967900e+00
7.357471494298860648e+01,8.490358704416543389e+01,1.002591313305870102e+01,-9.267237506889134835e+00
7.359471894378876300e+01,8.471706876853731671e+01,1.014308060586707150e+01,-9.381080087623292485e+00
7.361472294458891952e+01,8.452825998696491183e+01,1.026149997384745483e+01,-9.496244833911239525e+00
7.363472694538907604e+01,8.433713410917972908e+01,1.038118138848786742e+01,-9.612745410664688350e+00
7.365473094618924677e+01,8.414366427165184348e+01,1.050213499607446010e+01,-9.730595558760766650e+00
7.367473494698940328e+01,8.394782333386417861e+01,1.062437091550029855e+01,-9.849809049315153331e+00
7.369473894778955980e+01,8.374958388722848213e+01,1.074789923316848217e+01,-9.970399684980231214e+00
7.371474294858971632e+01,8.354891825505737302e+01,1.087273002881137529e+01,-1.009238136180993095e+01
7.373474694938988705e+01,8.334579847888943505e+01,1.099887333874300310e+01,-1.021576798440778866e+01
7.375475095019004357e+01,8.314019631836704605e+01,1.112633915540817853e+01,-1.034057347067559007e+01
7.377475495099020009e+01,8.293208325123552527e+01,1.125513742738303335e+01,-1.046681175759329285e+01
7.379475895179035660e+01,8.272143047334365917e+01,1.138527805937465942e+01,-1.059449680694188167e+01
7.381476295259052733e+01,8.250820889864341723e+01,1.151677091222130045e+01,-1.072364261096062599e+01
7.383476695339068385e+01,8.229238915919061981e+01,1.164962580289196659e+01,-1.085426319792670924e+01
7.385477095419084037e+01,8.207394160531691796e+01,1.178385249637312349e+01,-1.098637262019212457e+01
7.387477495499099689e+01,8.185283631278193184e+01,1.191946065330464499e+01,-1.111998485145851490e+01
7.389477895579116762e+01,8.162904308557511968e+01,1.205645990162069126e+01,-1.125511394949507071e+01
7.391478295659132414e+01,8.140253144731588009e+01,1.219485978393394809e+01,-1.139177394117777808e+01
7.393478695739148066e+01,8.117327064062509123e+01,1.233466974397262739e+01,-1.152997879817364613e+01
7.395479095819163717e+01,8.094122962712576452e+01,1.247589912658008160e+01,-1.166974244236375036e+01
7.397479495899180790e+01,8.070637708744270356e+01,1.261855717771500274e+01,-1.181107875111892014e+01
7.399479895979196442e+01,8.046868142120315781e+01,1.276265304445101556e+01,-1.195400156241099054e+01
7.401480296059212094e+01,8.022811074703589895e+01,1.290819577497728332e+01,-1.209852467974348933e+01
7.403480696139227746e+01,7.998463290257177505e+01,1.305519431859810808e+01,-1.224466187688167551e+01
7.405481096219244819e+01,7.973821545460798177e+01,1.320365748492943681e+01,-1.239242682183148148e+01
7.407481496299260471e+01,7.948882571274073428e+01,1.335359392492854091e+01,-1.254183305010818472e+01
7.409481896379276122e+01,7.923643070886673456e+01,1.350501220319957518e+01,-1.269289410981580346e+01
7.411482296459291774e+01,7.898099721143547924e+01,1.365792070991336438e+01,-1.284562338647643642e+01
7.413482696539308847e+01,7.872249172591799038e+01,1.381232765850956490e+01,-1.300003410243764179e+01
7.415483096619324499e+01,7.846088049480754023e+01,1.396824108569623135e+01,-1.315613932058717950e+01
7.417483496699340151e+01,7.819612949761850018e+01,1.412566885145047024e+01,-1.331395194773990909e+01
7.419483896779355803e+01,7.792820445088717918e+01,1.428461863901800299e+01,-1.347348473766760435e+01
7.421484296859372876e+01,7.765707080817134056e+01,1.444509795491339332e+01,-1.363475029374328074e+01
7.423484696939388527e+01,7.738269376005102629e+01,1.460711412891958538e+01,-1.379776107116826367e+01
7.425485097019404179e+01,7.710503827031928381e+01,1.477067423394422185e+01,-1.396252923239979893e+01
7.427485497099419831e+01,7.682406907449041000e+01,1.493578510979883767e+01,-1.412906669821664352e+01
7.429485897179436904e+01,7.653975064620229318e+01,1.510245342765183807e+01,-1.429738526325340686e+01
7.431486297259452556e+01,7.625204724436086678e+01,1.527068557224727030e+01,-1.446749637745509887e+01
7.433486697339468208e+01,7.596092291335374114e+01,1.544048764139883723e+01,-1.463941114532219956e+01
7.435487097419483860e+01,7.566634148305101348e+01,1.561186544598942305e+01,-1.481314032548906923e+01
7.437487497499500932e+01,7.536826656880478481e+01,1.578482450997133846e+01,-1.498869432965912551e+01
7.439487897579516584e+01,7.506666157145014040e+01,1.595937007036581967e+01,-1.516608322084868377e+01
7.441488297659532236e+01,7.476148967730377137e+01,1.613550707726377453e+01,-1.534531671089181515e+01
7.443488697739547888e+01,7.445271385816482734e+01,1.631324019382527979e+01,-1.552640415715134381e+01
7.445489097819564961e+01,7.414029692019187223e+01,1.649257372204657202e+01,-1.570935443300296797e+01
7.447489497899580613e+01,7.382420155675625040e+01,1.667351153111561501e+01,-1.589417580537693553e+01
7.449489897979596265e+01,7.350439020802384960e+01,1.685605727040585577e+01,-1.608087628837650840e+01
7.451490298059611916e+01,7.318082519554103271e+01,1.704021415663586225e+01,-1.626946327341809706e+01
7.453490698139627568e+01,7.285346872937000740e+01,1.722598496281154823e+01,-1.645994350262690276e+01
7.455491098219644641e+01,7.252228290808854183e+01,1.741337201822631187e+01,-1.665232305989206552e+01
7.457491498299660293e+01,7.218722971879097372e+01,1.760237720846050991e+01,-1.684660736073737297e+01
7.459491898379675945e+01,7.184827103708676077e+01,1.779300197538223571e+01,-1.704280114093132426e+01
7.461492298459691597e+01,7.150536862710143282e+01,1.798524731714680414e+01,-1.724090844375089659e+01
7.463492698539708670e+01,7.115848414147610868e+01,1.817911378819702151e+01,-1.744093260581250959e+01
7.465493098619724321e+01,7.080757912461648118e+01,1.837460149565549017e+01,-1.764287623579549802e+01
7.467493498699739973e+01,7.045261524720774560e+01,1.857170983897527350e+01,-1.784674079437505512e+01
7.469493898779755625e+01,7.009355404750671426e+01,1.877043779754134789e+01,-1.805252701976360896e+01
7.471494298859772698e+01,6.973035698949725258e+01,1.897078386596277255e+01,-1.826023480670781751e+01
7.473494698939788350e+01,6.936298562763120401e+01,1.917274587107291950e+01,-1.846986290023595245e+01
7.475495099019804002e+01,6.899140160682681255e+01,1.937632097193034753e+01,-1.868140887038370934e+01
7.477495499099819654e+01,6.861556666246971758e+01,1.958150565981823021e+01,-1.889486908482439986e+01
7.479495899179836726e+01,6.823544262041245645e+01,1.978829575824464371e+01,-1.911023867927573505e+01
7.481496299259852378e+01,6.785099139697553028e+01,1.999668642294196985e+01,-1.932751152554119756e+01
7.483496699339868030e+01,6.746217499894584080e+01,2.020667214186779148e+01,-1.954668019703973769e+01
7.485497099419883682e+01,6.706895552357768509e+01,2.041824673520429911e+01,-1.976773593166139165e+01
7.487497499499900755e+01,6.667129516375462117e+01,2.063140335105968504e+01,-1.999066858578948569e+01
7.489497899579916407e+01,6.626915666257096404e+01,2.084613408233910192e+01,-2.021546605382797424e+01
7.491498299659932059e+01,6.586250280815509939e+01,2.106243037651520922e+01,-2.044211478498054646e+01
7.493498699739947710e+01,6.545129652017547528e+01,2.128028297409253966e+01,-2.067059965474395611e+01
7.495499099819964783e+01,6.503550118590234774e+01,2.149968163149937084e+01,-2.090090352553406206e+01
7.497499499899980435e+01,6.461508066020903129e+01,2.172061512108707504e+01,-2.113300718779548149e+01
7.499499899979996087e+01,6.418999926557006575e+01,2.194307123113106428e+01,-2.136688929729074360e+01
7.501500300060011739e+01,6.376022179206247387e+01,2.216703676583015792e+01,-2.160252630833181797e+01
7.503500700140028812e+01,6.332571349736507926e+01,2.239249754530691661e+01,-2.183989240270697607e+01
7.505501100220044464e+01,6.288644010675978535e+01,2.261943840560698504e+01,-2.207895941403198847e+01
7.507501500300060115e+01,6.244236781312971374e+01,2.284784319870006186e+01,-2.231969674724015107e+01
7.509501900380075767e+01,6.199346327696044767e+01,2.307769479247924949e+01,-2.256207129289817104e+01
7.511502300460092840e+01,6.153969420715758787e+01,2.330897469389343257e+01,-2.280604686453501984e+01
7.513502700540108492e+01,6.108102911117413925e+01,2.354166317987837687e+01,-2.305158423930554434e+01
7.515503100620124144e+01,6.061743678718325157e+01,2.377573964102535697e+01,-2.329864149482623148e+01
7.517503500700139796e+01,6.014888716034933225e+01,2.401118205853139287e+01,-2.354717325707918008e+01
7.519503900780156869e+01,5.967535128591213578e+01,2.424796700223689427e+01,-2.379713057699026990e+01
7.521504300860172521e+01,5.919680134918811376e+01,2.448606963062496789e+01,-2.404846080262488428e+01
7.523504700940188172e+01,5.871321066556841828e+01,2.472546369082243700e+01,-2.430110744416295177e+01
7.525505101020203824e+01,5.822455368052021640e+01,2.496612151859916651e+01,-2.455501003119752923e+01
7.527505501100220897e+01,5.773080596958603650e+01,2.520801403836839683e+01,-2.481010396187171807e+01
7.529505901180236549e+01,5.723194423838512535e+01,2.545111076318607246e+01,-2.506632034332210779e+01
7.531506301260252201e+01,5.672794633031115552e+01,2.569537979093376734e+01,-2.532358581875669401e+01
7.533506701340267853e+01,5.621879239264042383e+01,2.594078720979139163e+01,-2.558182173461554143e+01
7.535507101420284926e+01,5.570446378010974087e+01,2.618729760136682572e+01,-2.584094445342843116e+01
7.537507501500300577e+01,5.518494314705973380e+01,2.643487403544152770e+01,-2.610086518236374786e+01
7.539507901580316229e+01,5.466021536750614729e+01,2.668347762485432284e+01,-2.636148928641692635e+01
7.541508301660331881e+01,5.413026753514132849e+01,2.693306752550069305e+01,-2.662271605773872807e+01
7.543508701740348954e+01,5.359508896333349526e+01,2.718360093633312857e+01,-2.688443847316947810e+01
7.545509101820364606e+01,5.305467118512822822e+01,2.743503309936042101e+01,-2.714654293922135508e+01
7.547509501900380258e+01,5.250900795324621839e+01,2.768731729964873267e+01,-2.740890902368806081e+01
7.549509901980395910e+01,5.195809524008476643e+01,2.794040486532087542e+01,-2.767140917297685831e+01
7.551510302060412982e+01,5.140193123771700101e+01,2.819424516755668364e+01,-2.793390841417980397e+01
7.553510702140428634e+01,5.084051726096026158e+01,2.844878526354806070e+01,-2.819626371410317844e+01
7.555511102220444286e+01,5.027385819736924333e+01,2.870396965703808689e+01,-2.845832336730031642e+01
7.557511502300459938e+01,4.970196071894061163e+01,2.895974102105409997e+01,-2.871992732197017872e+01
7.559511902380477011e+01,4.912483536779511439e+01,2.921603942852655678e+01,-2.898090615570439255e+01
7.561512302460492663e+01,4.854249661922199977e+01,2.947280232822047452e+01,-2.924108065968142611e+01
7.563512702540508315e+01,4.795496288167652921e+01,2.972996454473652150e+01,-2.950026142569000953e+01
7.565513102620523966e+01,4.736225649678165439e+01,2.998745827851028878e+01,-2.975824841361160722e+01
7.567513502700541039e+01,4.676440373932715033e+01,3.024521310581265610e+01,-3.001483049802800096e+01
7.569513902780556691e+01,4.616143481727134912e+01,3.050315597874906715e+01,-3.026978499247298160e+01
7.571514302860572343e+01,4.555338387173854642e+01,3.076121122526060958e+01,-3.052287714969392241e+01
7.573514702940587995e+01,4.494029086743319112e+01,3.101929996733633388e+01,-3.077385923537475776e+01
7.575515103020605068e+01,4.432220078273764585e+01,3.127734026975285531e+01,-3.102246997391471695e+01
7.577515503100620720e+01,4.369916269010250431e+01,3.153524748388380772e+01,-3.126843427621267679e+01
7.579515903180636371e+01,4.307123221243734434e+01,3.179293355384473330e+01,-3.151146222376874206e+01
7.581516303260652023e+01,4.243847152609251339e+01,3.205030701561571504e+01,-3.175124843930282381e+01
7.583516703340669096e+01,4.180094936085824742e+01,3.230727299704175692e+01,-3.198747143317885389e+01
7.585517103420684748e+01,4.115874099996649704e+01,3.256373321783202357e+01,-3.221979292350627588e+01
7.587517503500700400e+01,4.051192828008819902e+01,3.281958598956098427e+01,-3.244785712817693479e+01
7.589517903580716052e+01,3.986059959133508812e+01,3.307472621566762427e+01,-3.267129002688709249e+01
7.591518303660733125e+01,3.920485040879135141e+01,3.332904527377817061e+01,-3.288969856041427420e+01
7.593518703740748776e+01,3.854478676361463840e+01,3.358243016457057450e+01,-3.310266950492710691e+01
7.595519103820764428e+01,3.788052031600189906e+01,3.383476454210070017e+01,-3.330976885145962285e+01
7.597519503900780080e+01,3.721217217290469392e+01,3.408592800491835817e+01,-3.351054096926439740e+01
7.599519903980797153e+01,3.653987386975655483e+01,3.433579589192031989e+01,-3.370450772780090176e+01
7.601520304060812805e+01,3.586376737047491048e+01,3.458423928234967093e+01,-3.389116763949860456e+01
7.603520704140828457e+01,3.518400506745820167e+01,3.483112499579681298e+01,-3.406999498732966458e+01
7.605521104220844109e+01,3.450074978158777839e+01,3.507631559219881012e+01,-3.424043893770085845e+01
7.607521504300861181e+01,3.381417476222697616e+01,3.531966937183968724e+01,-3.440192263931773198e+01
7.609521904380876833e+01,3.312446369709309124e+01,3.556104037406769436e+01,-3.455384231003388606e+01
7.611522304460892485e+01,3.243181493437028706e+01,3.580027775268263213e+01,-3.469556672887723892e+01
7.613522704540908137e+01,3.173643876728769087e+01,3.603722592310578676e+01,-3.482643577557503534e+01
7.615523104620925210e+01,3.103855748255227454e+01,3.627172475896041703e+01,-3.494575990225612827e+01
7.617523504700940862e+01,3.033840904585287035e+01,3.650360917401998506e+01,-3.505281993798816131e+01
7.619523904780956514e+01,2.963624710185717603e+01,3.673270912220912265e+01,-3.514686644203501942e+01
7.621524304860972165e+01,2.893234097421373718e+01,3.695884959760298472e+01,-3.522711913814552531e+01
7.623524704940989238e+01,2.822697566555094539e+01,3.718185063442756189e+01,-3.529276644634943239e+01
7.625525105021004890e+01,2.752045185747905265e+01,3.740152730705905526e+01,-3.534296513145199015e+01
7.627525505101020542e+01,2.681308591058716573e+01,3.761768973002482142e+01,-3.537684009059707080e+01
7.629525905181036194e+01,2.610521195393584293e+01,3.783014298372640383e+01,-3.539348503279394009e+01
7.631526305261053267e+01,2.539718513649227560e+01,3.803868677448382130e+01,-3.539196364632927327e+01
7.633526705341068919e+01,2.468937792547896848e+01,3.824311577260023398e+01,-3.537130931459154937e+01
7.635527105421084570e+01,2.398218316490780921e+01,3.844321977653018507e+01,-3.533052757794968102e+01
7.637527505501100222e+01,2.327601417930733163e+01,3.863878371271218271e+01,-3.526859770439168784e+01
7.639527905581115874e+01,2.257130477372223254e+01,3.882958763556884207e+01,-3.518447473113954516e+01
7.641528305661132947e+01,2.186850923371285305e+01,3.901540672750699912e+01,-3.507709210277029399e+01
7.643528705741148599e+01,2.116810306432037692e+01,3.919601166846791074e+01,-3.494536584620283293e+01
7.645529105821164251e+01,2.047058456838980689e+01,3.937116870697268212e+01,-3.478819971275685674e+01
7.647529505901179903e+01,1.977647375935094942e+01,3.954063993734472859e+01,-3.460449024511958527e+01
7.649529905981196976e+01,1.908631258022477795e+01,3.970418414309057908e+01,-3.439313423181842921e+01
7.651530306061212627e+01,1.840066490945842403e+01,3.986155680294479708e+01,-3.415303629896197890e+01
7.653530706141228279e+01,1.772011656092227128e+01,4.001251009087066279e+01,-3.388311799945741143e+01
7.655531106221243931e+01,1.704527416917939320e+01,4.015679399574205632e+01,-3.358232908575536158e+01
7.657531506301261004e+01,1.637676640230896652e+01,4.029415632356057841e+01,-3.324966086473371973e+01
7.659531906381276656e+01,1.571524129489433896e+01,4.042434401958617940e+01,-3.288416041110509269e+01
7.661532306461292308e+01,1.506136349634426352e+01,4.054710498971470400e+01,-3.248494685434246065e+01
7.663532706541307959e+01,1.441581426974392599e+01,4.066218810135651296e+01,-3.205122990786982484e+01
