Ar,M,M_noisy
2.575007001400280160e+00,8.954261765398069395e-01,8.904811940420533922e-01
2.575403080616123219e+00,8.954512155469599444e-01,8.966368929851743497e-01
2.575799159831966278e+00,8.954762407543511715e-01,8.901284363313535231e-01
2.576195239047809338e+00,8.955012521716246843e-01,8.993730120792640115e-01
2.576591318263652397e+00,8.955262498084148870e-01,8.980204157900020245e-01
2.576987397479495900e+00,8.955512336743481905e-01,8.918864345319953424e-01
2.577383476695338960e+00,8.955762037790411245e-01,8.889692307578900277e-01
2.577779555911182463e+00,8.956011601321014481e-01,8.882730553673746643e-01
2.578175635127025522e+00,8.956261027431271504e-01,8.964921209879566089e-01
2.578571714342868582e+00,8.956510316217078937e-01,8.953037828861433178e-01
2.578967793558711641e+00,8.956759467774242367e-01,8.996553137400801203e-01
2.579363872774554700e+00,8.957008482198471899e-01,8.970500468210087508e-01
2.579759951990397759e+00,8.957257359585391043e-01,9.003364799320944245e-01
2.580156031206241263e+00,8.957506100030533380e-01,8.983133287156518376e-01
2.580552110422084322e+00,8.957754703629339232e-01,8.928678335597891591e-01
2.580948189637927825e+00,8.958003170477156774e-01,8.951735615232742083e-01
2.581344268853770885e+00,8.958251500669253131e-01,8.932166092892374065e-01
2.581740348069613944e+00,8.958499694300797733e-01,8.948280979561232806e-01
2.582136427285457003e+00,8.958747751466873410e-01,8.942489571044340835e-01
2.582532506501300062e+00,8.958995672262469734e-01,8.951225927466245347e-01
2.582928585717143122e+00,8.959243456782487458e-01,8.999193907588114438e-01
2.583324664932986625e+00,8.959491105121748511e-01,8.942084416073816655e-01
2.583720744148829684e+00,8.959738617374967129e-01,8.923030447198095905e-01
2.584116823364673188e+00,8.959985993636784274e-01,8.940175269066663599e-01
2.584512902580516247e+00,8.960233234001740987e-01,8.945050576666569997e-01
2.584908981796359306e+00,8.960480338564293934e-01,8.942153290785398445e-01
2.585305061012202366e+00,8.960727307418813181e-01,8.954818021572055198e-01
2.585701140228045425e+00,8.960974140659573317e-01,8.947242276321029086e-01
2.586097219443888484e+00,8.961220838380767884e-01,8.993852121703211910e-01
2.586493298659731987e+00,8.961467400676496053e-01,8.988105279633996636e-01
2.586889377875575047e+00,8.961713827640771513e-01,8.938101971594208939e-01
2.587285457091418550e+00,8.961960119367518018e-01,8.990824528350975786e-01
2.587681536307261609e+00,8.962206275950571621e-01,9.003586808144741216e-01
2.588077615523104669e+00,8.962452297483679553e-01,8.961984151283948208e-01
2.588473694738947728e+00,8.962698184060503559e-01,8.936804913122877725e-01
2.588869773954790787e+00,8.962943935774612125e-01,8.975490353678612365e-01
2.589265853170633847e+00,8.963189552719494912e-01,8.960301340955453275e-01
2.589661932386477350e+00,8.963435034988541661e-01,8.973074508593780196e-01
2.590058011602320409e+00,8.963680382675065506e-01,8.931384634283472401e-01
2.590454090818163468e+00,8.963925595872287433e-01,9.026436167154899826e-01
2.590850170034006972e+00,8.964170674673338501e-01,8.957878406468685606e-01
2.591246249249850031e+00,8.964415619171268723e-01,8.979977937727944282e-01
2.591642328465693090e+00,8.964660429459035962e-01,8.946483283835112710e-01
2.592038407681536150e+00,8.964905105629509263e-01,8.969310692807672680e-01
2.592434486897379209e+00,8.965149647775479957e-01,8.896113761587053359e-01
2.592830566113222268e+00,8.965394055989642785e-01,8.926148177718278287e-01
2.593226645329065772e+00,8.965638330364609221e-01,8.891302265920325576e-01
2.593622724544908831e+00,8.965882470992904141e-01,8.995438056105666824e-01
2.594018803760752334e+00,8.966126477966968045e-01,8.924398974788524397e-01
2.594414882976595393e+00,8.966370351379149284e-01,8.919586924364052427e-01
2.594810962192438453e+00,8.966614091321719604e-01,9.000487273642133745e-01
2.595207041408281512e+00,8.966857697886851941e-01,8.952198392773982327e-01
2.595603120624124571e+00,8.967101171166643736e-01,8.962222524516870736e-01
2.595999199839967631e+00,8.967344511253100281e-01,8.999746283349316922e-01
2.596395279055811134e+00,8.967587718238144712e-01,8.982531285228343432e-01
2.596791358271654193e+00,8.967830792213609126e-01,8.977478659161327590e-01
2.597187437487497697e+00,8.968073733271247905e-01,8.988023805394139698e-01
2.597583516703340756e+00,8.968316541502723283e-01,8.910175013443804026e-01
2.597979595919183815e+00,8.968559216999612005e-01,9.007728129613223889e-01
2.598375675135026874e+00,8.968801759853410882e-01,9.009071720151190510e-01
2.598771754350869934e+00,8.969044170155525686e-01,9.024942661122788978e-01
2.599167833566712993e+00,8.969286447997280032e-01,8.906825061485157402e-01
2.599563912782556496e+00,8.969528593469912048e-01,8.944475673992104969e-01
2.599959991998399556e+00,8.969770606664576595e-01,8.953378745202654754e-01
2.600356071214243059e+00,8.970012487672337498e-01,9.021746169571689400e-01
2.600752150430086118e+00,8.970254236584179752e-01,8.987801202052475569e-01
2.601148229645929177e+00,8.970495853491000648e-01,9.024344177449888926e-01
2.601544308861772237e+00,8.970737338483619761e-01,8.984928603707599271e-01
2.601940388077615296e+00,8.970978691652761183e-01,8.952407481628712471e-01
2.602336467293458355e+00,8.971219913089071296e-01,8.932918589224153605e-01
2.602732546509301859e+00,8.971461002883108771e-01,8.955041240655248203e-01
2.603128625725144918e+00,8.971701961125355673e-01,9.014418607135535888e-01
2.603524704940988421e+00,8.971942787906204142e-01,8.947110355420809791e-01
2.603920784156831481e+00,8.972183483315958608e-01,8.919501204231672364e-01
2.604316863372674540e+00,8.972424047444845785e-01,8.981634607843688167e-01
2.604712942588517599e+00,8.972664480383009122e-01,9.014610281817878601e-01
2.605109021804360658e+00,8.972904782220504361e-01,9.046806904716271358e-01
2.605505101020203718e+00,8.973144953047307304e-01,9.011490678963713918e-01
2.605901180236047221e+00,8.973384992953304939e-01,9.003308228348759767e-01
2.606297259451890280e+00,8.973624902028307648e-01,8.920799383284051531e-01
2.606693338667733784e+00,8.973864680362041435e-01,8.963332636927119346e-01
2.607089417883576843e+00,8.974104328044141266e-01,8.963550485382014710e-01
2.607485497099419902e+00,8.974343845164169942e-01,8.979215055468303675e-01
2.607881576315262961e+00,8.974583231811601447e-01,8.947405623323527735e-01
2.608277655531106021e+00,8.974822488075827609e-01,8.999385601921435773e-01
2.608673734746949080e+00,8.975061614046156988e-01,9.013437462867923688e-01
2.609069813962792583e+00,8.975300609811819319e-01,8.979311596772093784e-01
2.609465893178635643e+00,8.975539475461956629e-01,8.967501417347444326e-01
2.609861972394479146e+00,8.975778211085629898e-01,8.982152305736827991e-01
2.610258051610322205e+00,8.976016816771820173e-01,8.988083876707043673e-01
2.610654130826165265e+00,8.976255292609426339e-01,9.000720241286533918e-01
2.611050210042008324e+00,8.976493638687259580e-01,8.951227285850937854e-01
2.611446289257851383e+00,8.976731855094055579e-01,9.020764179132102489e-01
2.611842368473694442e+00,8.976969941918466755e-01,8.978576340458610527e-01
2.612238447689537946e+00,8.977207899249060041e-01,8.972512919652353425e-01
2.612634526905381005e+00,8.977445727174326873e-01,8.998724640925243046e-01
2.613030606121224508e+00,8.977683425782666538e-01,8.957170450402304196e-01
2.613426685337067568e+00,8.977920995162409490e-01,9.004744287826705884e-01
2.613822764552910627e+00,8.978158435401800697e-01,9.043119649184182540e-01
2.614218843768753686e+00,8.978395746588996307e-01,8.991942983374926479e-01
2.614614922984596745e+00,8.978632928812076974e-01,8.985239744567131703e-01
2.615011002200439805e+00,8.978869982159045637e-01,8.964928449310052283e-01
2.615407081416283308e+00,8.979106906717818637e-01,9.024392563633472086e-01
2.615803160632126367e+00,8.979343702576236819e-01,9.013754424087547790e-01
2.616199239847969427e+00,8.979580369822049990e-01,8.934414474628965541e-01
2.616595319063812930e+00,8.979816908542940235e-01,9.009388294194535796e-01
2.616991398279655989e+00,8.980053318826499709e-01,8.960190639504338472e-01
2.617387477495499049e+00,8.980289600760242852e-01,8.945073415285663687e-01
2.617783556711342108e+00,8.980525754431606389e-01,8.978421747007611087e-01
2.618179635927185167e+00,8.980761779927939337e-01,8.960885211212459289e-01
2.618575715143028226e+00,8.980997677336522989e-01,9.015934603098706424e-01
2.618971794358871730e+00,8.981233446744543159e-01,8.943316025812316772e-01
2.619367873574714789e+00,8.981469088239116827e-01,8.942692288286971936e-01
2.619763952790558292e+00,8.981704601907274377e-01,8.953168866931207059e-01
2.620160032006401352e+00,8.981939987835974026e-01,8.977646953520934670e-01
2.620556111222244411e+00,8.982175246112087397e-01,8.999839666690455653e-01
2.620952190438087470e+00,8.982410376822406173e-01,8.949586298290016506e-01
2.621348269653930529e+00,8.982645380053648765e-01,8.960762636286084826e-01
2.621744348869773589e+00,8.982880255892448096e-01,8.935598416804151345e-01
2.622140428085617092e+00,8.983115004425356043e-01,8.977004438001957576e-01
2.622536507301460151e+00,8.983349625738853428e-01,8.952436972923027980e-01
2.622932586517303655e+00,8.983584119919336697e-01,9.048591042740016244e-01
2.623328665733146714e+00,8.983818487053125690e-01,9.041465598759619304e-01
2.623724744948989773e+00,8.984052727226452539e-01,8.955841863189585306e-01
2.624120824164832833e+00,8.984286840525483875e-01,8.988184544809662002e-01
2.624516903380675892e+00,8.984520827036298618e-01,8.996882917478467023e-01
2.624912982596518951e+00,8.984754686844894644e-01,8.968096178638630400e-01
2.625309061812362454e+00,8.984988420037204326e-01,8.972961485136056181e-01
2.625705141028205514e+00,8.985222026699068998e-01,9.004147439887552062e-01
2.626101220244049017e+00,8.985455506916251167e-01,8.977012234031017668e-01
2.626497299459892076e+00,8.985688860774444509e-01,8.976339821281967835e-01
2.626893378675735136e+00,8.985922088359258320e-01,8.984694446017016389e-01
2.627289457891578195e+00,8.986155189756221962e-01,9.022919508473534744e-01
2.627685537107421254e+00,8.986388165050792631e-01,8.978234498457288160e-01
2.628081616323264313e+00,8.986621014328344259e-01,8.997933666890177706e-01
2.628477695539107817e+00,8.986853737674174170e-01,8.993701460281139370e-01
2.628873774754950876e+00,8.987086335173505303e-01,9.008227089228355577e-01
2.629269853970794379e+00,8.987318806911476221e-01,8.981174217581926467e-01
2.629665933186637439e+00,8.987551152973154434e-01,8.972475797626475735e-01
2.630062012402480498e+00,8.987783373443528623e-01,8.966819714266909269e-01
2.630458091618323557e+00,8.988015468407505315e-01,8.994845099162817048e-01
2.630854170834166617e+00,8.988247437949917762e-01,8.992133957691565982e-01
2.631250250050009676e+00,8.988479282155522609e-01,8.980470642842941498e-01
2.631646329265853179e+00,8.988711001108998788e-01,8.995083546861358803e-01
2.632042408481696238e+00,8.988942594894945293e-01,9.059629593489137989e-01
2.632438487697539742e+00,8.989174063597887843e-01,9.012550914103450994e-01
2.632834566913382801e+00,8.989405407302272222e-01,8.934065341046873998e-01
2.633230646129225860e+00,8.989636626092469829e-01,9.028441290452006163e-01
2.633626725345068920e+00,8.989867720052775457e-01,8.993911255592628162e-01
2.634022804560911979e+00,8.990098689267405074e-01,8.959336619208652097e-01
2.634418883776755038e+00,8.990329533820498042e-01,9.030399439862984989e-01
2.634814962992598542e+00,8.990560253796119339e-01,8.987929510902472607e-01
2.635211042208441601e+00,8.990790849278258445e-01,9.021063785272758206e-01
2.635607121424285104e+00,8.991021320350829349e-01,8.972366343053359561e-01
2.636003200640128163e+00,8.991251667097659439e-01,9.022720052967261317e-01
2.636399279855971223e+00,8.991481889602515043e-01,8.982777075696892766e-01
2.636795359071814282e+00,8.991711987949079221e-01,9.020188100464172631e-01
2.637191438287657341e+00,8.991941962220957318e-01,9.016276384427255319e-01
2.637587517503500401e+00,8.992171812501681405e-01,8.957367074361197723e-01
2.637983596719343904e+00,8.992401538874708056e-01,9.003193926673317415e-01
2.638379675935186963e+00,8.992631141423417240e-01,9.006500408954468684e-01
2.638775755151030467e+00,8.992860620231116764e-01,8.990825151646033575e-01
2.639171834366873526e+00,8.993089975381032275e-01,8.939395680500360486e-01
2.639567913582716585e+00,8.993319206956321699e-01,9.001493619239390176e-01
2.639963992798559644e+00,8.993548315040059693e-01,8.983695351242274585e-01
2.640360072014402704e+00,8.993777299715254303e-01,9.029388022726370089e-01
2.640756151230245763e+00,8.994006161064832527e-01,8.961811464473122824e-01
2.641152230446089266e+00,8.994234899171648090e-01,9.023450079718879913e-01
2.641548309661932326e+00,8.994463514118480330e-01,8.998299351856173800e-01
2.641944388877775829e+00,8.994692005988029759e-01,9.070712921068272427e-01
2.642340468093618888e+00,8.994920374862930279e-01,8.964416839778633905e-01
2.642736547309461947e+00,8.995148620825736963e-01,9.023555678503339950e-01
2.643132626525305007e+00,8.995376743958926058e-01,8.979060098684775726e-01
2.643528705741148066e+00,8.995604744344906090e-01,8.966862434735584086e-01
2.643924784956991125e+00,8.995832622066005646e-01,9.027836552573524909e-01
2.644320864172834185e+00,8.996060377204485592e-01,9.013883016003867432e-01
2.644716943388677688e+00,8.996288009842525746e-01,9.027473913639278980e-01
2.645113022604520747e+00,8.996515520062237092e-01,8.947958979183346928e-01
2.645509101820364251e+00,8.996742907945652901e-01,8.960518151542555820e-01
2.645905181036207310e+00,8.996970173574734275e-01,9.014379686954893112e-01
2.646301260252050369e+00,8.997197317031369046e-01,8.971538740103870424e-01
2.646697339467893428e+00,8.997424338397368437e-01,9.036817094841221865e-01
2.647093418683736488e+00,8.997651237754471509e-01,9.047505915013607236e-01
2.647489497899579547e+00,8.997878015184348488e-01,8.993896119799157374e-01
2.647885577115423050e+00,8.998104670768588553e-01,8.998989517188082932e-01
2.648281656331266110e+00,8.998331204588709831e-01,8.999095350509892510e-01
2.648677735547109613e+00,8.998557616726159392e-01,8.989768635883272907e-01
2.649073814762952672e+00,8.998783907262312143e-01,8.997648400336901719e-01
2.649469893978795731e+00,8.999010076278463055e-01,8.992018469047221574e-01
2.649865973194638791e+00,8.999236123855840486e-01,9.012076318911342865e-01
2.650262052410481850e+00,8.999462050075598407e-01,8.989456771645494282e-01
2.650658131626324909e+00,8.999687855018818627e-01,8.984050343009346573e-01
2.651054210842168413e+00,8.999913538766501908e-01,8.990912248417184394e-01
2.651450290058011472e+00,9.000139101399590169e-01,8.981771140497680772e-01
2.651846369273854975e+00,9.000364542998942063e-01,8.997945994280523996e-01
2.652242448489698035e+00,9.000589863645348521e-01,9.016766266655177331e-01
2.652638527705541094e+00,9.000815063419526085e-01,9.062499998338645613e-01
2.653034606921384153e+00,9.001040142402120248e-01,8.952177717905941412e-01
2.653430686137227212e+00,9.001265100673704334e-01,8.959924619192448647e-01
2.653826765353070272e+00,9.001489938314776174e-01,8.999438328163008594e-01
2.654222844568913775e+00,9.001714655405765875e-01,9.002661812626060467e-01
2.654618923784756834e+00,9.001939252027029159e-01,9.000592245792053969e-01
2.655015003000600338e+00,9.002163728258847364e-01,9.058330640101778242e-01
2.655411082216443397e+00,9.002388084181438543e-01,8.947615489672360312e-01
2.655807161432286456e+00,9.002612319874938596e-01,8.997959989841638473e-01
2.656203240648129515e+00,9.002836435419416805e-01,8.964659434103144919e-01
2.656599319863972575e+00,9.003060430894870292e-01,8.993985257821545121e-01
2.656995399079815634e+00,9.003284306381228452e-01,9.018726268088550491e-01
2.657391478295659137e+00,9.003508061958340747e-01,8.960200777530172855e-01
2.657787557511502197e+00,9.003731697705991133e-01,9.034445206759638136e-01
2.658183636727345700e+00,9.003955213703891403e-01,8.978572774265314305e-01
2.658579715943188759e+00,9.004178610031682295e-01,8.972734653994915988e-01
