t,S,I,V,V_stock,dS_dt,dS_dt_noisy
1.063172634526905256e+02,9.519395039760361499e+00,3.709041858397898374e-06,8.173519926197375440e+00,4.560447580317451752e+02,6.807233662321221512e-03,-1.250786625951047171e+00
1.063412682536507248e+02,9.519558370307510842e+00,3.691699586922105620e-06,8.173356595227440735e+00,4.560620959019524889e+02,6.800924318470347174e-03,-1.118934395989598540e+00
1.063652730546109098e+02,9.519721549467032418e+00,3.674438494648220771e-06,8.173193415647105553e+00,4.560794253773169089e+02,6.794620591017014322e-03,-1.863317864204443730e-01
1.063892778555711089e+02,9.519884577373710854e+00,3.657258200405093192e-06,8.173030387321576384e+00,4.560967464619301950e+02,6.788322475060892813e-03,3.228558353677250525e-01
1.064132826565312939e+02,9.520047454162211764e+00,3.640158324585465270e-06,8.172867510116176959e+00,4.561140591598819469e+02,6.782029965705677066e-03,-6.078552834022569185e-01
1.064372874574914931e+02,9.520210179967087072e+00,3.623138489145893644e-06,8.172704783896348246e+00,4.561313634752600024e+02,6.775743058059474633e-03,9.109528797570784486e-02
1.064612922584516781e+02,9.520372754922771463e+00,3.606198317606826283e-06,8.172542208527644902e+00,4.561486594121498683e+02,6.769461747234500892e-03,-1.630556854829629199e+00
1.064852970594118773e+02,9.520535179163582384e+00,3.589337435052525404e-06,8.172379783875742376e+00,4.561659469746353466e+02,6.763186028347106804e-03,1.694573371172302556e+00
1.065093018603720623e+02,9.520697452823721818e+00,3.572555468131146251e-06,8.172217509806426250e+00,4.561832261667979651e+02,6.756915896517778908e-03,-3.335599924335809763e-01
1.065333066613322615e+02,9.520859576037276284e+00,3.555852045054658316e-06,8.172055386185604675e+00,4.562004969927175466e+02,6.750651346871389125e-03,1.330438518460218544e-01
1.065573114622924464e+02,9.521021548938213286e+00,3.539226795598921998e-06,8.171893412879297713e+00,4.562177594564715832e+02,6.744392374536806178e-03,2.707561927369819266e+00
1.065813162632526456e+02,9.521183371660388417e+00,3.522679351103612793e-06,8.171731589753644442e+00,4.562350135621358618e+02,6.738138974647117641e-03,-5.569659522533311202e-01
1.066053210642128306e+02,9.521345044337536478e+00,3.506209344472298375e-06,8.171569916674897627e+00,4.562522593137839522e+02,6.731891142339685441e-03,-1.235401417654711231e+00
1.066293258651730298e+02,9.521506567103278584e+00,3.489816410172359398e-06,8.171408393509430823e+00,4.562694967154874917e+02,6.725648872755979335e-03,-9.837316979264738581e-01
1.066533306661332148e+02,9.521667940091120386e+00,3.473500184235071654e-06,8.171247020123727722e+00,4.562867257713161848e+02,6.719412161041604659e-03,1.676562699052998928e+00
1.066773354670934140e+02,9.521829163434446741e+00,3.457260304255521379e-06,8.171085796384394584e+00,4.563039464853376330e+02,6.713181002346607640e-03,-1.837267655733848537e-01
1.067013402680535989e+02,9.521990237266530599e+00,3.441096409392689523e-06,8.170924722158149578e+00,4.563211588616173913e+02,6.706955391824864776e-03,-7.772758768049705669e-01
1.067253450690137981e+02,9.522151161720527668e+00,3.425008140369369593e-06,8.170763797311828114e+00,4.563383629042191956e+02,6.700735324634526924e-03,-3.037284776478223897e-02
1.067493498699739831e+02,9.522311936929476417e+00,3.408995139472248968e-06,8.170603021712384617e+00,4.563555586172046219e+02,6.694520795938213586e-03,-4.210454735391989251e-02
1.067733546709341823e+02,9.522472563026301628e+00,3.393057050551828005e-06,8.170442395226885424e+00,4.563727460046332567e+02,6.688311800902402293e-03,1.012939398008425806e+00
1.067973594718943673e+02,9.522633040143805516e+00,3.377193519022499241e-06,8.170281917722517662e+00,4.563899250705626969e+02,6.682108334697900442e-03,7.269531389013488276e-01
1.068213642728545665e+02,9.522793368414683712e+00,3.361404191862471154e-06,8.170121589066580370e+00,4.564070958190486635e+02,6.675910392499567747e-03,3.839004247141890591e-01
1.068453690738147515e+02,9.522953547971503951e+00,3.345688717613840166e-06,8.169961409126493379e+00,4.564242582541446041e+02,6.669717969486704812e-03,4.897074679682555942e-01
1.068693738747749507e+02,9.523113578946729163e+00,3.330046746382522454e-06,8.169801377769788431e+00,4.564414123799022605e+02,6.663531060842609044e-03,-7.991374950215429651e-01
1.068933786757351356e+02,9.523273461472697932e+00,3.314477929838321289e-06,8.169641494864118059e+00,4.564585582003711011e+02,6.657349661754713432e-03,-1.252347343296534410e+00
1.069173834766953348e+02,9.523433195681635155e+00,3.298981921214858428e-06,8.169481760277248483e+00,4.564756957195988321e+02,6.651173767414780835e-03,4.130087325637278317e-01
1.069413882776555198e+02,9.523592781705648491e+00,3.283558375309643572e-06,8.169322173877061388e+00,4.564928249416308859e+02,6.645003373018709691e-03,5.336628846375215396e-01
1.069653930786157190e+02,9.523752219676733688e+00,3.268206948484004480e-06,8.169162735531557473e+00,4.565099458705109896e+02,6.638838473766534021e-03,1.787505610089573371e-01
1.069893978795759040e+02,9.523911509726765701e+00,3.252927298663158550e-06,8.169003445108851125e+00,4.565270585102805967e+02,6.632679064862423424e-03,2.952446653678992838e-01
1.070134026805361032e+02,9.524070651987502245e+00,3.237719085336138275e-06,8.168844302477173969e+00,4.565441628649793984e+02,6.626525141514905126e-03,6.400967691484436006e-01
1.070374074814962881e+02,9.524229646590589127e+00,3.222581969555868327e-06,8.168685307504876647e+00,4.565612589386448690e+02,6.620376698936614179e-03,-1.132445230767335609e+00
1.070614122824564873e+02,9.524388493667551359e+00,3.207515613939087203e-06,8.168526460060421712e+00,4.565783467353126071e+02,6.614233732344265704e-03,-3.310795719200569920e-01
1.070854170834166723e+02,9.524547193349802043e+00,3.192519682666425578e-06,8.168367760012390733e+00,4.565954262590161079e+02,6.608096236958987957e-03,-8.579349931709854271e-01
1.071094218843768715e+02,9.524705745768635268e+00,3.177593841482329224e-06,8.168209207229480739e+00,4.566124975137870479e+02,6.601964208005822732e-03,-1.851632245347632155e+00
1.071334266853370565e+02,9.524864151055227879e+00,3.162737757695134396e-06,8.168050801580506004e+00,4.566295605036548295e+02,6.595837640714141692e-03,5.408182090502728911e-01
1.071574314862972557e+02,9.525022409340644813e+00,3.147951100176994140e-06,8.167892542934396261e+00,4.566466152326470933e+02,6.589716530317479837e-03,-2.193161666855302505e-01
1.071814362872574407e+02,9.525180520755830216e+00,3.133233539363949867e-06,8.167734431160196706e+00,4.566636617047893196e+02,6.583600872053507747e-03,4.160045692894672187e-01
1.072054410882176398e+02,9.525338485431612767e+00,3.118584747255861474e-06,8.167576466127071555e+00,4.566806999241051130e+02,6.577490661164253627e-03,6.399213455799594996e-01
1.072294458891778248e+02,9.525496303498705686e+00,3.104004397416476376e-06,8.167418647704298706e+00,4.566977298946159181e+02,6.571385892895686975e-03,-8.954997368947312797e-01
1.072534506901380240e+02,9.525653975087706726e+00,3.089492164973361321e-06,8.167260975761273301e+00,4.567147516203413034e+02,6.565286562498107159e-03,1.515658955127919150e+00
1.072774554910982090e+02,9.525811500329096404e+00,3.075047726617969728e-06,8.167103450167505940e+00,4.567317651052987912e+02,6.559192665226032393e-03,3.115752772444927987e-01
1.073014602920584082e+02,9.525968879353239771e+00,3.060670760605576042e-06,8.166946070792628021e+00,4.567487703535039145e+02,6.553104196337977694e-03,1.017348898823384085e+00
1.073254650930185932e+02,9.526126112290382864e+00,3.046360946755337991e-06,8.166788837506379295e+00,4.567657673689701028e+02,6.547021151096787950e-03,1.702178781871579449e+00
1.073494698939787924e+02,9.526283199270659807e+00,3.032117966450236025e-06,8.166631750178623861e+00,4.567827561557089666e+02,6.540943524769526896e-03,-4.682822468616290590e-01
1.073734746949389773e+02,9.526440140424083935e+00,3.017941502637136839e-06,8.166474808679337727e+00,4.567997367177298997e+02,6.534871312627282824e-03,-6.081196892274758348e-01
1.073974794958991765e+02,9.526596935880556671e+00,3.003831239826725617e-06,8.166318012878612365e+00,4.568167090590404769e+02,6.528804509945501655e-03,1.873896601563218856e-01
1.074214842968593615e+02,9.526753585769858645e+00,2.989786864093575058e-06,8.166161362646660038e+00,4.568336731836461695e+02,6.522743112003737131e-03,1.117945312659177848e+00
1.074454890978195607e+02,9.526910090221656802e+00,2.975808063076077618e-06,8.166004857853804921e+00,4.568506290955504596e+02,6.516687114085595312e-03,1.149671938654816650e+00
1.074694938987797457e+02,9.527066449365502621e+00,2.961894525976511579e-06,8.165848498370488429e+00,4.568675767987548397e+02,6.510636511479123145e-03,-1.962256746110640604e+00
1.074934986997399449e+02,9.527222663330828567e+00,2.948045943560976248e-06,8.165692284067270990e+00,4.568845162972587559e+02,6.504591299476336630e-03,1.443480434539804902e+00
1.075175035007001298e+02,9.527378732246953419e+00,2.934262008159456755e-06,8.165536214814826721e+00,4.569014475950597216e+02,6.498551473373526122e-03,-4.384247638541136083e-01
1.075415083016603290e+02,9.527534656243609845e+00,2.920542395180093158e-06,8.165380290483412296e+00,4.569183706961587745e+02,6.492517028452354788e-03,4.976118621363002648e-01
1.075655131026205140e+02,9.527690435450955064e+00,2.906886769369992287e-06,8.165224510942866942e+00,4.569352856045603062e+02,6.486487959979858609e-03,-1.317223457261160746e+00
1.075895179035807132e+02,9.527846069997876199e+00,2.893294842402466465e-06,8.165068876064294656e+00,4.569521923242551793e+02,6.480464263267537994e-03,-8.757068540642062304e-01
1.076135227045408982e+02,9.528001560013114712e+00,2.879766328348670292e-06,8.164913385718945094e+00,4.569690908592316418e+02,6.474445933632250183e-03,3.727990856345996251e-01
1.076375275055010974e+02,9.528156905625307260e+00,2.866300942240659649e-06,8.164758039778179821e+00,4.569859812134761796e+02,6.468432966394738193e-03,-1.777855387839677892e+00
1.076615323064612824e+02,9.528312106962980366e+00,2.852898400071454802e-06,8.164602838113459882e+00,4.570028633909734026e+02,6.462425356879492044e-03,8.143619493693995404e-01
1.076855371074214816e+02,9.528467164154555746e+00,2.839558418794976872e-06,8.164447780596356452e+00,4.570197373957058744e+02,6.456423100414915295e-03,-5.322771831529398145e-01
1.077095419083816665e+02,9.528622077328352091e+00,2.826280716326112214e-06,8.164292867098550843e+00,4.570366032316543965e+02,6.450426192333214015e-03,2.832936665800737663e-01
1.077335467093418657e+02,9.528776846612574403e+00,2.813065011540648885e-06,8.164138097491823842e+00,4.570534609027978377e+02,6.444434627970507812e-03,1.546492909759576428e-01
1.077575515103020507e+02,9.528931472135328207e+00,2.799911024275338057e-06,8.163983471648066370e+00,4.570703104131130772e+02,6.438448402666580028e-03,-5.476641660251917454e-01
1.077815563112622499e+02,9.529085954024607119e+00,2.786818475327834298e-06,8.163828989439279482e+00,4.570871517665751753e+02,6.432467511765321833e-03,1.319852097169419203e+00
1.078055611122224349e+02,9.529240292408301727e+00,2.773787086456755293e-06,8.163674650737563709e+00,4.571039849671572028e+02,6.426491950614204862e-03,2.347741232680831125e+00
1.078295659131826341e+02,9.529394487414192483e+00,2.760816580381620851e-06,8.163520455415131494e+00,4.571208100188304115e+02,6.420521714564697557e-03,6.371767617664356731e-01
1.078535707141428190e+02,9.529548539169956811e+00,2.747906680782913897e-06,8.163366403344300082e+00,4.571376269255640636e+02,6.414556798972043117e-03,-1.709247496244482578e+00
1.078775755151030182e+02,9.529702447803163778e+00,2.735057112302021178e-06,8.163212494397493302e+00,4.571544356913256593e+02,6.408597199195342764e-03,1.283142546777142345e-01
1.079015803160632032e+02,9.529856213441274093e+00,2.722267600541292130e-06,8.163058728447243340e+00,4.571712363200805953e+02,6.402642910597666770e-03,-2.193370452214938870e-01
1.079255851170234024e+02,9.530009836211645435e+00,2.709537872063978316e-06,8.162905105366185410e+00,4.571880288157925634e+02,6.396693928545693630e-03,9.168183671290165426e-01
1.079495899179835874e+02,9.530163316241528904e+00,2.696867654394295684e-06,8.162751625027064861e+00,4.572048131824231518e+02,6.390750248410015377e-03,6.776500548939567992e-02
1.079735947189437866e+02,9.530316653658063686e+00,2.684256676017361464e-06,8.162598287302731848e+00,4.572215894239321869e+02,6.384811865565193090e-03,2.149625984532056222e+00
1.079975995199039716e+02,9.530469848588289494e+00,2.671704666379257268e-06,8.162445092066143104e+00,4.572383575442775054e+02,6.378878775389562605e-03,6.995561051208970538e-01
1.080216043208641707e+02,9.530622901159132354e+00,2.659211355886967684e-06,8.162292039190363724e+00,4.572551175474151250e+02,6.372950973265179009e-03,6.047839410817804628e-01
1.080456091218243557e+02,9.530775811497418815e+00,2.646776475908438719e-06,8.162139128548563605e+00,4.572718694372991308e+02,6.367028454578121943e-03,-3.366362045984944151e-01
1.080696139227845549e+02,9.530928579729861738e+00,2.634399758772521471e-06,8.161986360014019226e+00,4.572886132178815615e+02,6.361111214718162543e-03,-8.830570175053202853e-01
1.080936187237447399e+02,9.531081205983074511e+00,2.622080937769028038e-06,8.161833733460117202e+00,4.573053488931127504e+02,6.355199249079124257e-03,-7.850144960435803676e-02
1.081176235247049391e+02,9.531233690383556834e+00,2.609819747148675605e-06,8.161681248760343621e+00,4.573220764669410983e+02,6.349292553058411004e-03,2.093284954003113985e-01
1.081416283256651241e+02,9.531386033057707152e+00,2.597615922123141934e-06,8.161528905788298260e+00,4.573387959433129026e+02,6.343391122057367992e-03,4.855661112613058883e-01
1.081656331266253233e+02,9.531538234131817333e+00,2.585469198865010301e-06,8.161376704417683925e+00,4.573555073261728126e+02,6.337494951481253969e-03,2.075270712364123971e-01
1.081896379275855082e+02,9.531690293732067332e+00,2.573379314507824130e-06,8.161224644522311777e+00,4.573722106194633739e+02,6.331604036739046926e-03,-2.735749916396578718e-01
1.082136427285457074e+02,9.531842211984534075e+00,2.561346007146032785e-06,8.161072725976096010e+00,4.573889058271253703e+02,6.325718373243721659e-03,5.583753930520485992e-02
1.082376475295058924e+02,9.531993989015191460e+00,2.549369015835046205e-06,8.160920948653064499e+00,4.574055929530975391e+02,6.319837956411944457e-03,-4.562992339663681785e-01
1.082616523304660916e+02,9.532145624949897922e+00,2.537448080591179417e-06,8.160769312427342825e+00,4.574222720013169123e+02,6.313962781664295143e-03,-9.832947084246318470e-01
1.082856571314262766e+02,9.532297119914414196e+00,2.525582942391707599e-06,8.160617817173172028e+00,4.574389429757183620e+02,6.308092844425239321e-03,-8.611940488349033584e-01
1.083096619323864758e+02,9.532448474034390884e+00,2.513773343174812294e-06,8.160466462764892626e+00,4.574556058802350549e+02,6.302228140122878575e-03,4.992202891228602057e-01
1.083336667333466607e+02,9.532599687435368452e+00,2.502019025839635190e-06,8.160315249076955268e+00,4.574722607187982248e+02,6.296368664189339048e-03,7.318912729500652858e-01
1.083576715343068599e+02,9.532750760242786114e+00,2.490319734246223070e-06,8.160164175983915413e+00,4.574889074953370596e+02,6.290514412060632665e-03,-2.103333086550071840e-01
1.083816763352670449e+02,9.532901692581972952e+00,2.478675213215583289e-06,8.160013243360440427e+00,4.575055462137789277e+02,6.284665379176573863e-03,-1.303192917848380872e-01
1.084056811362272441e+02,9.533052484578156793e+00,2.467085208529629140e-06,8.159862451081295376e+00,4.575221768780494358e+02,6.278821560980557548e-03,5.525514485631783934e-01
1.084296859371874291e+02,9.533203136356450003e+00,2.455549466931234067e-06,8.159711799021359013e+00,4.575387994920720303e+02,6.272982952920225230e-03,-1.301056923411088861e-01
1.084536907381476283e+02,9.533353648041867245e+00,2.444067736124177452e-06,8.159561287055614898e+00,4.575554140597683954e+02,6.267149550446715622e-03,3.148063630854623263e+00
1.084776955391078133e+02,9.533504019759309500e+00,2.432639764773197980e-06,8.159410915059153169e+00,4.575720205850583397e+02,6.261321349015303017e-03,1.348226953024100061e-01
1.085017003400680125e+02,9.533654251633576493e+00,2.421265302503941120e-06,8.159260682907168771e+00,4.575886190718596822e+02,6.255498344084786666e-03,-5.131621796734847640e-01
