z,s,omega,A
8.660464319208147632e-01,8.847870069967238571e-01,4.180560190691331002e+00,5.951022034262185567e-01
2.709729933379357192e+00,1.496105380600746049e+00,4.812616059674384772e+00,-6.644869064125871194e-01
4.318397495255688945e+00,8.315300861159730106e-01,3.734653104199862295e+00,-7.392407269529175373e-01
6.988734171115393856e-01,8.606935474215670068e-01,4.763157487357132069e+00,7.086467596972436667e-01
4.565344689669421641e+00,5.947859316007318986e-01,2.100922241738102159e+00,-5.025661701663235448e-01
9.506191705985433948e-01,6.602873050573111469e-01,4.225280143457244897e+00,5.992805805677263731e-01
2.434137067823181955e+00,1.464774746948441786e+00,2.803287233384326615e+00,-3.191062495858920656e-01
3.013759359013666650e+00,3.960811542369387372e-01,3.881477711144300180e+00,-4.918318209061006696e-02
4.903489926328837178e+00,1.467126025915116205e+00,2.817444619797644378e+00,-7.950443481425284453e-02
3.496009182311741625e+00,1.140102773706792139e+00,2.089717010105152095e+00,-6.315419891235363181e-01
3.095707412055722862e+00,7.931710291849496386e-01,4.722031285309730819e+00,-3.539888809726008390e-01
3.306989398276789061e+00,1.194136390418378157e+00,1.897150010793200003e+00,-5.429297413893447999e-01
2.006036933389356847e+00,9.180275310354881757e-01,4.414941355685397362e+00,5.372582801081721149e-02
4.854706484755166862e+00,4.615677167003575665e-01,1.751329091947885885e+00,-3.771131392521674397e-01
4.744342267895777177e+00,6.296966378336945613e-01,4.984665018270639791e+00,-6.773756623014857148e-01
1.614550832200816632e+00,1.091883742168089588e+00,3.076878397372971641e+00,1.986720505377873314e-01
5.652004400193640921e-01,1.040694616831836727e+00,3.380577666484633870e+00,7.944727067446694102e-01
1.321982509166144570e+00,5.955091073440893501e-01,4.480206112269515373e+00,4.305432028866325034e-01
5.409170844288375690e-01,1.431942826255366175e+00,3.200329350578647869e+00,7.830634584144871013e-01
4.344983604972480151e+00,1.371119012145115779e+00,1.926557211705296480e+00,-7.054769460897524214e-01
1.975711892090038058e+00,9.094221111304365834e-01,3.411652641277266085e+00,8.680004971703692007e-02
4.514069260803882599e+00,1.458958666107668334e+00,4.742872707271413191e+00,-2.966665018891382899e-01
2.657730537538536719e+00,3.577758342091091337e-01,3.256142381459353530e+00,9.581646836484977725e-02
5.838385144445551456e-01,4.293549074897922146e-01,1.724317601718790893e+00,8.482455510330380033e-01
4.413404302941727586e+00,6.036430965399571802e-01,3.322872688644520789e+00,-5.773811736295799690e-01
1.343207366444507000e+00,3.151379772355825115e-01,3.612042133744862493e+00,5.627329474756286309e-01
3.693390720082446954e+00,1.467213876563458586e+00,4.348368981381567799e+00,-9.157299920631690737e-01
4.606608946534171412e-01,1.207286014379451711e+00,3.631345839626711314e+00,8.723167182907651807e-01
4.061074570799375616e-01,1.082859549293103241e+00,4.768778268632369866e+00,9.202027209478575998e-01
1.906785313757442868e+00,1.037728863825236658e+00,2.171455163102975039e+00,1.508945912191365646e-01
2.866414368795692447e+00,6.498151001000923577e-01,4.125064204373774857e+00,-1.629000125516819053e-01
4.155476341948409313e+00,1.003742800373019772e+00,4.586192391065584850e+00,-8.118567872165273203e-01
4.792290102535941898e+00,6.241042238892224869e-01,2.286417101912720184e+00,-5.869936384087985903e-01
5.369453175471243789e-01,1.354548595335091310e+00,4.421251359955297389e+00,7.828782490057165644e-01
1.200373370207749479e+00,4.042253803690469272e-01,3.774190681446167872e+00,5.718084476005944605e-01
3.136330423678428403e+00,8.841205069697157803e-01,4.703197973729897008e+00,-4.415904811966963606e-01
2.707950917735004293e+00,1.015440911015144776e+00,2.664665617998188019e+00,-2.297138869387237159e-01
2.457590905410754090e+00,1.441136838231727113e+00,1.935205197019492562e+00,-1.960867734895615777e-01
4.384819578425578790e+00,1.118866798599220669e+00,4.299055373540974223e+00,-7.406183454157316826e-01
4.071669691729301377e+00,3.082975832392172988e-01,3.926794035379057135e+00,-2.319896560447355371e-01
2.427516920888318275e+00,1.194428478799564486e+00,2.655481183646019705e+00,-1.646231272043172100e-01
1.329740608215765452e+00,9.628522321241090864e-01,4.276888932705523949e+00,3.165839856363593663e-01
4.407261729455900223e-01,9.640605473800196723e-01,1.651384650701245516e+00,9.205383232305650587e-01
1.939251207428126067e+00,6.371204841905081517e-01,4.712634772063179156e+00,1.563699590039225318e-01
3.956363677263735390e+00,6.461199879030553594e-01,3.637369890743440415e+00,-5.163338716731427080e-01
6.802980529193003445e-01,1.065437284672831275e+00,3.788186817582046118e+00,6.965589764827512242e-01
3.996116382884492335e+00,1.222313586258290119e+00,4.742099109479919861e+00,-8.491415632354923915e-01
1.187540831932759389e+00,8.149827503906508230e-01,4.639563349258605918e+00,4.224594330469712555e-01
4.549827673215601997e+00,8.753140097193600200e-01,4.435764204927636456e+00,-7.523008580657876143e-01
8.791219221303145925e-01,1.091558748615580443e+00,4.532990946782025965e+00,5.391442642384025596e-01
1.811794868158070448e+00,7.432565670637760746e-01,4.162672075182259235e+00,1.747086413580081488e-01
1.798104540459897649e+00,9.003482363071561023e-01,2.744134684947825420e+00,1.773250843130616261e-01
4.988949179340397500e+00,6.506107625074021295e-01,3.033161627974914065e+00,-6.620510009164912724e-01
1.988291234295284982e+00,4.003345987870337574e-01,3.653568937987623944e+00,2.705059270916897463e-01
3.796529323820915014e+00,4.480122499010978365e-01,4.754988524210958190e+00,-3.159373080716647020e-01
1.918115125187094705e+00,1.409159905338762009e+00,4.157872085555428754e+00,-5.964939432743010528e-03
2.457533142627445155e+00,1.248275459119168262e+00,1.822720554380876656e+00,-8.873727310476769992e-02
3.314900652450288643e+00,1.230440601617349916e+00,3.618436498097488574e+00,-7.772784929501066475e-01
2.701261918443178089e+00,1.422274129658288810e+00,3.672709429448816287e+00,-5.610633124341471989e-01
1.359871434574001059e+00,1.142154423286799725e+00,1.666216745681206257e+00,3.860261047270928669e-01
1.084541179001764055e+00,3.727650775578761344e-01,1.615802179286587759e+00,6.723600325041166892e-01
4.735367914733515704e+00,1.416413522415216564e+00,3.282293262132102818e+00,-2.372374955367673455e-01
3.128740937426867319e+00,1.342259997418726369e+00,2.382564990343802425e+00,-6.629574603506466213e-01
2.427969246578609130e+00,1.392863134644126921e+00,3.895627681885271087e+00,-3.371361506398986574e-01
2.309923446341190179e+00,1.353615526112022627e+00,4.519096946955098559e+00,-2.452989371150836595e-01
4.578225940680833439e+00,1.459562946576370202e+00,3.928679400450780346e+00,-2.727644305347234899e-01
1.406486772361784654e+00,9.671224028385672078e-01,3.041746862404747009e+00,3.049623304569649695e-01
1.340251041625062589e+00,5.618281221796770364e-01,1.812994411335226319e+00,5.024644795837267530e-01
3.639945558823469707e+00,1.366165469661517529e+00,4.910765342664939581e+00,-9.287627675608909339e-01
1.971957388951131707e+00,6.912765257832075294e-01,2.004112863495895347e+00,2.168691296658540602e-01
3.000089519514549163e+00,1.242629404865528198e+00,3.637932261240022225e+00,-6.243895659513553076e-01
1.365838615042003656e+00,5.194550973609231015e-01,4.164016917188010147e+00,4.446785217564694914e-01
4.661024241849122340e+00,1.264181992057889836e+00,3.080851969872367313e+00,-5.045270710913047907e-01
4.177901879577495592e+00,8.395708598092810337e-01,3.502561959189324003e+00,-7.225234697173213982e-01
4.154130511089647371e+00,1.112472559587277976e+00,1.555570543737229139e+00,-6.456604321314605155e-01
4.982555311614618176e-01,1.490264204075453680e+00,2.327737603220546792e+00,8.407303711378872890e-01
3.981442289948241009e-01,7.740644213885690128e-01,3.226193721749897936e+00,9.275542288909863764e-01
6.342050469365045906e-01,1.005862093713703276e+00,3.863961404770990260e+00,7.399257585319638508e-01
1.917793257075788071e+00,1.437070322827772806e+00,2.736433694227548230e+00,3.916776113338216181e-02
1.827553694058731359e+00,9.134003450511410938e-01,4.718851452276930480e+00,1.187748797280792634e-01
4.299860279541772634e+00,1.114990395259094491e+00,4.193502084404244989e+00,-7.757080557812534582e-01
4.258534791264791508e+00,9.826245756111551266e-01,2.920194936501318672e+00,-7.724544612873321947e-01
4.223511598121008959e+00,7.117889904403572610e-01,2.601331518335576742e+00,-5.859158387427311210e-01
2.570223073417030601e+00,1.138264394919433098e+00,1.610739769881963657e+00,-5.231530503179770974e-02
2.926965015834094963e+00,1.257137481467031748e+00,3.786976233157705707e+00,-5.971561286529918355e-01
2.351111038424667399e+00,1.365976485296357845e+00,2.370555070457945668e+00,-1.637298546945664124e-01
2.036120505321339813e+00,1.327618189312129493e+00,4.730125842931848901e+00,-6.178135412645258118e-02
6.990955760869264068e-01,9.141037551114294946e-01,3.195418608886331668e+00,7.116188477032789894e-01
4.067099330247163635e+00,7.391375699951582279e-01,2.758106721024959462e+00,-5.836258958457476442e-01
3.026534898054022982e+00,9.603050691966014130e-01,1.948693984602823726e+00,-2.572534874924814474e-01
2.863497610042965658e+00,6.775031245182235873e-01,4.747096113768206394e+00,-1.874220658327392375e-01
2.785700270441231030e+00,9.056784409176922290e-01,3.154832457586052463e+00,-2.393422515535396089e-01
1.057953351610831483e+00,1.130164968804926673e+00,3.806050786615174264e+00,4.260994006741811169e-01
4.195260879459502767e+00,1.221295513894289808e+00,2.935342732609365513e+00,-7.891413734969998650e-01
3.477256433227442489e+00,1.177512763061955292e+00,3.085893560938191893e+00,-7.706471308776694507e-01
2.398106738718122077e+00,1.430602816060503546e+00,1.673977549302221313e+00,-8.782259289863558749e-02
1.966821834676336200e+00,6.128612677713439760e-01,4.927702890226640875e+00,1.537083854396349980e-01
6.375592385412015561e-01,1.224215060222141771e+00,2.336209273517418250e+00,7.361607045076786759e-01
4.355225102899874301e+00,1.335631416139741789e+00,4.803507068789088841e+00,-5.869211490021546407e-01
3.230797722032525687e+00,5.314648383779444485e-01,3.872771837879881218e+00,-2.046382453198585250e-01
3.895650568054124907e+00,5.418676075256487756e-01,4.385583427582044891e+00,-4.218819243128083540e-01
4.353984172680873677e+00,9.133944492514842750e-01,4.035530646634945207e+00,-7.742328973465008035e-01
1.951630522180109795e+00,4.944953284767083512e-01,3.480740189649400573e+00,2.321037357245290256e-01
2.208737033695080232e+00,1.388836734426356134e+00,1.608315751386147685e+00,4.665852824238941876e-02
4.602129417711874559e+00,1.364321991219313635e+00,3.290143120206496352e+00,-4.202565477167743424e-01
8.075694156290240677e-01,9.112551477873003236e-01,3.143260195051126971e+00,6.394830920163844246e-01
2.403759439601346415e+00,5.157130996832406389e-01,1.885436690178915464e+00,1.569125435819444525e-01
3.326032831083791663e+00,5.436568019179491840e-01,3.304492879493843294e+00,-2.248129099064659908e-01
9.566494404992871292e-01,1.075666114651465222e+00,3.113280770852321133e+00,5.109488791618157499e-01
1.878396343177876293e+00,1.457446667086922609e+00,4.294472796934861059e+00,3.320934092024441231e-03
1.540958210658804006e+00,3.372314837438538659e-01,2.172292721653089398e+00,5.059319947635056991e-01
4.750330466837812793e+00,1.031040111325035591e+00,2.756695949208427976e+00,-6.638483319047979725e-01
3.054071790382724694e-01,1.399791480392238219e+00,3.339360940655240917e+00,1.033850527963791066e+00
1.244870891327534146e+00,1.263499410635479991e+00,3.826729396138669248e+00,3.056495541003961258e-01
4.923990044433300461e+00,8.719025433025376914e-01,4.037999919037254415e+00,-6.642906711083373938e-01
1.675992490070647767e+00,1.245959330801363008e+00,2.888631141492875365e+00,1.626411985649527381e-01
1.259628921535766555e+00,7.207375013103750616e-01,3.820015860096667826e+00,4.227479169119594538e-01
4.146756060655428122e+00,1.120049263405423323e+00,4.241878325935633853e+00,-8.191871994386105138e-01
3.948117998818682750e+00,6.187673681488102817e-01,4.726337848372407890e+00,-5.145881818129978136e-01
2.139481559422539814e+00,1.400299615269631870e+00,1.957276193092449379e+00,8.938680926007802618e-03
2.352734396570118847e+00,1.204392549706551740e+00,4.185332264570572391e+00,-1.955881748967365219e-01
1.830533704414510687e+00,1.080118411164583625e+00,3.647186393968253615e+00,1.028031235418895850e-01
4.212340815256380822e+00,9.506896165585320135e-01,1.851998447314193053e+00,-6.490791700596821867e-01
1.053828245315673540e+00,1.023672165559839753e+00,4.033571010870308449e+00,4.485404119809119905e-01
2.725383314529938428e+00,1.238922683433038907e+00,1.870419302612842838e+00,-2.456469381402683894e-01
1.887655968308426413e+00,1.403714559365068393e+00,2.072312473742055516e+00,1.156476125727586290e-01
5.008176297318398529e-01,1.312201458918330177e+00,4.379628797139242025e+00,8.228462123133322148e-01
4.494991310477799651e+00,1.355205192004789838e+00,3.228061534475278549e+00,-5.218389369882707740e-01
1.996128421358010607e+00,5.896827442617992299e-01,3.621853029122099166e+00,1.697561229558666451e-01
2.774030161242789116e+00,1.304427643336294462e+00,3.984063673769246527e+00,-5.389195232330168395e-01
1.859570963263561971e+00,1.470377978086056858e+00,4.044144729838542673e+00,1.597639231387204539e-02
1.138493555379929356e+00,5.294310353994481355e-01,3.529340815836349954e+00,5.510141697461983235e-01
2.716022656063537433e+00,1.343466246285412335e+00,4.733599385947472982e+00,-5.490066113857969832e-01
2.489306105061540819e+00,1.006729909604840545e+00,4.890681155663832769e+00,-1.941200047136363294e-01
3.782939183348907441e+00,8.324332290773076570e-01,4.459352406126898316e+00,-6.531255284216757051e-01
4.039004280676289582e+00,1.108926626410121630e+00,2.957449618650770606e+00,-8.141437949986248812e-01
3.324144584942116953e+00,1.471931280352591909e+00,4.186008178864637053e+00,-9.477904457403039107e-01
6.745924540599854691e-01,6.752257782892657767e-01,4.367111923160818421e+00,7.546862620570897739e-01
1.471903057421434680e+00,8.179730383123907655e-01,4.768687957840459291e+00,2.842323674165623260e-01
1.137744447459606789e+00,5.790503490637916029e-01,2.498720882627426310e+00,5.532082257056444297e-01
5.430964319984327160e-01,9.044248919332729120e-01,4.704521718686849319e+00,8.160401293915564569e-01
3.688948412458330051e+00,7.611862601317096466e-01,3.132305172648999658e+00,-5.123190516876970912e-01
1.853746827655584628e+00,4.560006741546844822e-01,3.678728069393812916e+00,2.848379630870319645e-01
2.729180009041672239e+00,1.064625064326449655e+00,2.095506069359469592e+00,-1.993480543599975285e-01
2.608866639093714745e+00,1.326335365484768714e+00,4.017837304059724168e+00,-4.360508000689435337e-01
2.339927720877291062e+00,1.043509168327259262e+00,3.236375009884004061e+00,-9.373498925018364236e-02
4.663589316662005047e+00,5.619391255328485268e-01,3.529644700150660341e+00,-5.931784612851039862e-01
2.823877870131564549e+00,3.507943075286278356e-01,2.873543389333538034e+00,6.686377145145366852e-02
9.493615834950428489e-01,4.115316751335500456e-01,3.228437562579885345e+00,6.801911150138404416e-01
7.264133409570876498e-01,1.359560656082637875e+00,3.984726748936718632e+00,6.104796622230341807e-01
2.560757761941182320e+00,5.287099440509445136e-01,2.992661585731823060e+00,2.850168238622308170e-02
8.277836551323460856e-01,7.896099058253859271e-01,4.446174020707117869e+00,6.385835019233203624e-01
3.132812406962752760e+00,1.336600275443206476e+00,4.370534489060238670e+00,-8.011814500411480466e-01
2.669474932467354122e+00,6.742610162931663709e-01,3.009109723816851378e+00,-7.282705139931638927e-02
4.275228597808909292e+00,1.303227237465222954e+00,4.826711288225671304e+00,-6.745403611968006086e-01
3.352071582478608480e+00,7.734827384337278344e-01,3.397381388676341984e+00,-4.090818071178947690e-01
