x,k,M0,Ca,M,M_noisy
5.678530723521644674e+00,5.987715451163844627e+00,1.223917006866792168e+00,1.473506932953413395e-01,1.814098113288064862e-01,1.786510635251900292e-01
3.245273557426251454e+00,8.070854673414347147e+00,1.717886589899169758e+00,9.722342643259962447e-02,2.907181372992017065e-01,2.881717343008890486e-01
8.321088777458422570e+00,4.778486031325805072e+00,1.580980760726840462e+00,4.392718702209067461e-01,1.866506521038583943e-01,1.850097238725742776e-01
4.196507972565049371e+00,4.784364888465718835e+00,1.920138713595772595e+00,4.417204432647627854e-01,3.122913260133596269e-01,3.160869882778084006e-01
6.967560192481034420e+00,4.450664354660653466e+00,1.601777799164197269e+00,8.559389503854726300e-01,2.189168287807901625e-01,2.145588895184592226e-01
9.931992533882542773e+00,5.164591596664983797e+00,1.096534244653131651e+00,9.800563810517763930e-01,1.558830621218168511e-01,1.480961505668310085e-01
6.651076721111409462e+00,3.240994987454862142e-01,1.949605658508531292e+00,8.013088834137152006e-01,3.585822459288484643e-01,3.539333092695665650e-01
7.296448784414360844e+00,7.812878370426090680e-01,1.293936378304445523e+00,5.020584576668197796e-01,2.296466437069205613e-01,2.412958213161876531e-01
2.837053522053870402e+00,1.409104966948749205e+00,1.967831699219297903e+00,9.018632358916640612e-01,5.473286555593055436e-01,5.566521703485968198e-01
8.509684574128456802e+00,5.896652826115225565e+00,5.111435109333843929e-01,5.368252714280611348e-01,1.240283933596944693e-01,1.234792205244003710e-01
3.699475364425438784e+00,8.126612666339855906e+00,5.544646871502326713e-01,1.136072911202434810e-01,1.409373023411075732e-01,1.532607285278032305e-01
7.060006792933820385e+00,3.262643812264065080e+00,1.865630508443122837e+00,6.047767197335934819e-01,2.427320189664530781e-01,2.498393661775833996e-01
6.113572596792427039e-01,4.373814926693102123e+00,6.961896811922820838e-01,7.066764309649620213e-01,4.808870769541044865e-01,4.701308950304483036e-01
4.277133102603785986e+00,2.343595675154125146e+00,1.426251528933001333e+00,4.888522930467544825e-01,2.862598359731627351e-01,3.014131413217466249e-01
7.239983157707676753e+00,6.099686867916459754e+00,7.270153001653220093e-01,3.378208516949832152e-02,1.307731215476532760e-01,1.588454257706274908e-01
2.314771855184867277e+00,5.816059573795703264e-01,5.162900548786114596e-01,6.068229012521993981e-01,2.792430205717262304e-01,2.828828777351009016e-01
5.424706367753671543e+00,1.570057339729718171e+00,1.022213881304649741e+00,2.751926411603844436e-02,1.933098145945926216e-01,1.770725740816317118e-01
5.839147989903593405e+00,8.124668184217826550e+00,1.629380032618782170e+00,3.219858270027714520e-01,2.025316805904866235e-01,2.175733948694422437e-01
6.756249473948544804e+00,3.582471642342179408e+00,1.691233495825394950e+00,3.121578286510650058e-01,2.223685563353054173e-01,2.284796350358279937e-01
5.644361194816801763e+00,9.885638549624511384e+00,8.567367384520536699e-01,5.401475994274484993e-02,1.406394033663531662e-01,1.395664251824313140e-01
4.467105617646508264e+00,6.244421839484562753e+00,1.533852475582056174e+00,3.747723712159528597e-01,2.417670209924047131e-01,2.213853688334311010e-01
3.225663401481180248e+00,2.984294414161413833e+00,1.514331503632836196e+00,6.131321525265648331e-01,3.508386673987935467e-01,3.497988308833014925e-01
5.431721493137948720e+00,6.385840774573991574e+00,1.425661022470540384e+00,1.100839797335826376e-01,1.986181423008612779e-01,1.956078460688904785e-01
1.043161850708106408e+00,9.618450549241412517e+00,6.313576300996828206e-01,3.235804786781431019e-01,2.750162631995332063e-01,2.718487215996915896e-01
2.713654362592039515e+00,4.268742984162817722e-01,1.436151446279128496e+00,7.720501426020607294e-01,5.071833485576593414e-01,5.029586952087878871e-01
8.913095356498262234e+00,9.275363578151216259e+00,1.639000583926286225e+00,5.289934388816237565e-01,1.647656662100160652e-01,1.744053772404984548e-01
1.177129813092361310e+00,7.669896187744951632e+00,8.032919824309535661e-01,9.887412175242471513e-03,2.852080714528074101e-01,2.809876090221222755e-01
4.868236913432908430e+00,9.295630484068002630e+00,1.934970094401060381e+00,3.090872606748895635e-02,2.346674493338525846e-01,2.389943950298893671e-01
8.883158335726427879e+00,7.972913898332650184e+00,1.174758177671991088e+00,1.955622560765185591e-01,1.435422035550829034e-01,1.244340566819825966e-01
8.056520494654776599e+00,9.875731185649074817e+00,1.112526102735602596e+00,2.896487809542254155e-01,1.420301920471414292e-01,1.321242461305900673e-01
2.562503657366681509e+00,1.814816052922701317e+00,1.295698861183448791e+00,9.616742929866661793e-01,4.264501153994870175e-01,4.263812393574286652e-01
4.310825759753473818e+00,7.090878061488601780e+00,1.140639016051484544e+00,2.865850070183427745e-01,1.981741691879552736e-01,1.892419136129062374e-01
3.116509800447926359e+00,9.843858057195259414e-01,5.074683762929538267e-01,4.182077527828185204e-01,2.049719263377327572e-01,2.053627394557279717e-01
2.401224809601317567e+00,4.729524622183741478e+00,1.743488317676979982e+00,6.895609667229410933e-01,4.426844125426848131e-01,4.421978438140411471e-01
3.208213168340968480e+00,9.327525667957960565e+00,6.430910456154746990e-01,6.943178199354415048e-01,1.763840284869663821e-01,1.782947786735785967e-01
8.953943453526839846e+00,8.823150657432620392e+00,5.328702850319104734e-01,5.143673289034065288e-01,1.188115022964864598e-01,1.155205122066603474e-01
8.407594099518140851e+00,6.125212945962719147e+00,1.056128573758879918e+00,8.884199432392827500e-01,1.579371741667228157e-01,1.643555181859174819e-01
5.558073384103739301e+00,4.249924830824390654e+00,1.046479380533161585e+00,4.046612261807367439e-01,1.860961300032982768e-01,1.724698184582614535e-01
5.644993115023179797e+00,8.572084348175520674e+00,1.992008054629825331e+00,8.114733117252492800e-01,2.422766954701121300e-01,2.382956414157867964e-01
4.557401793635225573e+00,4.176301812640410560e+00,1.820518389239806689e+00,4.126083844077644835e-01,2.912804440428922170e-01,3.066015087034727471e-01
6.984232093500041039e+00,3.015008815811756060e-01,1.500114337481339044e+00,7.907805735646742384e-01,2.999257721817406019e-01,2.957749501600605568e-01
8.023233264058697856e+00,2.291331310191127013e+00,1.797079709221202748e+00,8.287609294007816096e-01,2.404955682253470117e-01,2.559051823786672730e-01
4.442031573025502666e+00,5.554017350954651988e+00,9.113808831753396067e-01,8.377557673490149126e-01,2.000939647441214997e-01,2.036285809607847053e-01
7.734872626310408172e+00,4.662523955974522849e+00,1.261313034675824341e+00,1.690126368240341126e-01,1.676506134660955272e-01,1.652953597594382096e-01
9.537679656279106410e+00,9.660305634349779069e+00,1.945551196915543457e+00,2.500582271523859035e-01,1.677000196110518537e-01,1.686382036886755198e-01
6.744471306793219156e+00,4.152642060440824068e+00,9.954280776004180709e-01,3.084614077005722876e-01,1.649816281174873445e-01,1.810425147422419778e-01
7.569087019953686379e+00,5.028488611793824781e+00,1.390825155742969610e+00,2.017739954668285041e-02,1.721262325581245922e-01,1.690142211073027145e-01
8.911096107824334478e-01,2.985107095030110180e+00,1.146531712671930103e+00,6.995056789177145351e-02,5.006006864242180665e-01,4.894939888581975596e-01
2.512353444833607341e+00,2.513779675177199913e+00,8.894758741569439575e-01,2.322710691762209789e-01,2.618256064009304440e-01,2.668883715668969314e-01
3.239010723910901390e+00,5.461421008533600130e-01,1.922672255116946616e+00,3.425381413233357097e-01,4.855545850087329973e-01,4.928039619595097065e-01
3.771656944410246570e+00,1.577092920434572276e+00,1.268942205612605845e+00,4.268446019088270038e-01,2.976416463550223823e-01,3.062656043101283920e-01
7.567947300850264902e+00,9.516942512550963684e+00,1.261413150026440499e+00,2.125689478650349962e-02,1.489871368870197277e-01,1.337569384081996049e-01
1.735663107745412104e+00,3.827410642182604406e+00,9.391657756984310712e-01,6.041724197374198635e-01,3.521524298436402023e-01,3.561927643261944554e-01
2.445927796140452415e+00,2.312832632962727342e+00,1.986459731651632588e+00,7.701226950398362137e-01,5.532096281574272467e-01,5.539352145579382602e-01
4.760894902158650410e+00,5.561420854482154397e+00,6.801518808581816788e-01,7.001908442729112281e-01,1.665536528572295616e-01,1.641127764138867184e-01
8.330767149942936101e+00,4.796255337150493681e+00,7.783408346465920946e-01,5.957539931014153023e-01,1.430350964317181894e-01,1.383345607138276034e-01
4.557716279783250002e+00,7.105424821444548122e+00,1.878551726046867598e+00,3.924124243236589704e-01,2.663262768982241901e-01,2.710485836252302105e-01
7.825993536208345702e+00,9.744795096658709355e+00,8.706482985966930155e-01,3.002747348351403334e-01,1.326462088218218760e-01,1.319948907743254130e-01
3.347703113145619191e+00,2.509899296832442506e+00,1.747277498684785879e+00,3.657405397596004137e-01,3.732312256977684539e-01,3.727904304499622401e-01
4.035683030690843331e+00,5.632333165769090044e+00,1.081950597629786293e+00,4.168100564101572258e-01,2.125502153811580641e-01,2.326022824899975638e-01
4.796998377002315017e+00,3.384285609398388406e+00,6.850076226285742864e-01,7.906268386573159779e-01,1.837299966501541593e-01,1.843210182102239802e-01
1.654700273762235163e+00,8.670742051898624680e+00,1.220767870121365561e+00,7.126178856779511461e-01,3.868343113179018022e-01,3.752427458045006214e-01
3.356515241961210982e+00,2.307470634805436127e+00,5.493240038316760110e-01,9.489349859988092106e-01,2.215266085430787901e-01,2.123052312806577580e-01
3.347824097944683608e+00,6.740602329754433519e+00,1.793140329362623797e+00,1.791100610599249965e-01,3.097347420790357297e-01,3.021052690756533265e-01
5.780941768759114474e+00,3.176789411868278901e+00,9.780281524717182595e-01,5.339914027393212193e-01,1.890502966295602438e-01,1.728888738485181986e-01
1.370385939587464019e+00,8.531008463994925961e+00,1.846289725907072299e+00,5.505136452161045746e-01,5.922430683233237403e-01,6.031099267825599242e-01
7.640923412097118117e+00,6.574957134712466900e-01,1.244745473112942147e+00,6.561502052894477854e-01,2.317969921384905874e-01,2.504072873091638396e-01
7.527620385325390906e+00,7.601946562826507048e+00,9.312523621869954749e-01,8.558797294324460569e-01,1.514978111519066362e-01,1.451624859033261716e-01
6.830324751033955089e+00,6.758752701117407113e+00,1.617537710475706714e+00,7.830928401112213777e-01,2.031300348712836157e-01,2.121983211364192323e-01
3.061844786267561069e+00,8.807210603076327970e+00,1.095821055906200492e+00,8.066079570196182935e-01,2.455058942104008102e-01,2.379602874036738924e-01
8.560517643294215162e+00,2.771393258286380945e-01,1.733295957608281812e+00,3.992364617052306386e-01,2.636825295166170813e-01,2.567834196374254585e-01
3.409530270969151289e+00,3.563003401008700166e+00,1.768140336192590700e+00,8.987797229270642063e-01,3.836355010812672606e-01,3.660615849303323621e-01
3.348624513668280400e+00,1.157205783116292297e+00,1.928677370659204415e+00,6.768298234120254664e-01,4.747326434465324319e-01,4.740997624666544175e-01
1.729665047251034427e+00,7.455544182055914071e+00,9.241302859257984892e-01,8.321235838023445242e-01,3.289519943910157451e-01,3.412586809974056390e-01
4.494459840671161110e-01,9.050551416593494380e+00,7.159033421932872177e-01,2.921704981000897705e-01,4.200269658910192883e-01,4.326350723275328991e-01
6.489592327382850634e+00,6.162535639352592298e+00,9.246410652663608065e-01,5.709644022525662832e-01,1.595093945098265964e-01,1.647583263238686924e-01
4.713664703897545216e+00,3.083998005064603198e-01,1.579988705782145786e+00,7.594808797278260748e-01,3.910132116041343253e-01,3.882904346383797556e-01
2.301438615053004177e+00,6.809611626288262443e+00,1.363700246773007940e+00,8.608194076860059551e-01,3.641963533759687288e-01,3.762250023704217794e-01
3.725707644259585116e+00,6.621243944815422111e+00,1.120888013089118340e+00,4.673776571669436830e-01,2.218991200176664569e-01,2.392926459163856046e-01
4.437124343645714397e+00,7.040817352964573672e+00,7.499152375964541761e-01,8.486243654898039113e-01,1.759909559005934654e-01,1.682886690809143326e-01
2.581506999408182956e+00,5.459949191594536622e+00,1.947563465915063130e+00,1.976156459504154750e-01,4.134277724143120003e-01,4.160770570844638527e-01
2.515646093915230530e+00,9.407613180049207102e+00,7.274753133661331361e-01,1.015781759729169620e-01,1.822288179884268833e-01,1.816928406635583970e-01
8.084381713080557308e-01,6.536566712091542719e-01,1.616886305156412629e+00,9.057191317409940545e-02,7.831690631373918743e-01,7.767093185129788635e-01
1.916437933634035362e+00,7.965908709832697276e+00,1.980191167126079899e+00,1.419280499777764160e-02,4.651821705534686657e-01,4.533923685702467288e-01
8.726504711091376265e-02,5.960875736585738771e+00,1.151839492567017897e+00,5.824014765955921602e-01,9.029372343869263018e-01,8.945890381720870144e-01
3.695896182601051905e+00,8.870930230945637263e+00,1.154333723374089571e+00,4.226853274091615376e-01,2.119462427213160416e-01,2.130451024647188885e-01
1.663083476933545635e+00,6.755525096309866306e+00,1.063563172401342349e+00,8.211540337677369905e-01,3.765026740613988121e-01,3.790514151610955840e-01
5.026550404017352314e+00,1.649387586338097456e-01,9.419964084768654988e-01,6.133885366695380759e-01,2.814787867782132524e-01,2.828744786996532090e-01
9.423979729191994892e+00,8.061768033642138676e+00,1.566259306711077715e+00,8.671460245714764925e-01,1.669022193259556697e-01,1.797161815154733888e-01
4.775835942059916128e+00,6.486171895446960711e+00,1.120077571570133212e+00,6.093673051362668014e-01,1.995483616259965953e-01,1.926448904731392076e-01
4.034967941983547135e+00,1.462872465238994169e+00,1.223611062871091892e+00,4.038492883560999003e-01,2.804240589362373970e-01,2.678165505271978275e-01
9.087119185990504278e+00,6.110174242052049287e+00,8.250466115894168340e-01,4.850203795707066501e-01,1.357532228691549492e-01,1.239421067966808704e-01
5.642523395856805735e+00,5.624119989041745704e+00,1.421137684087237174e+00,6.590131305602220380e-01,2.148006357838875835e-01,2.187549629231800019e-01
5.557390625517705018e+00,8.888513049340311056e+00,1.620214528221781247e+00,5.384282019146994225e-01,2.085244301910063602e-01,2.031285159452877465e-01
2.597035323070243429e+00,8.392152268829326189e+00,1.920608257675387787e+00,5.031903152409842317e-01,3.891874327103356235e-01,3.726893014878356891e-01
8.662398842050748726e+00,9.606898079132889734e+00,1.408424687608515802e+00,6.898159777974389728e-01,1.576832346644202743e-01,1.669346474891054144e-01
9.959946877208135874e+00,8.703955099777507698e+00,7.410256048232970461e-01,3.607358873845636360e-01,1.225988658093582206e-01,1.366022380920440260e-01
7.830395749616780865e-01,3.854031425128414678e+00,6.464429636959547754e-01,1.849635455081196644e-01,3.294936157274471755e-01,3.313023901277144523e-01
3.377482524543131692e+00,6.691646229256623890e+00,1.992474054216381685e+00,1.903251150411591208e-01,3.351036895724762710e-01,3.415389420873663484e-01
8.510442769677045050e+00,3.825570190239554469e-01,1.248892593958636166e+00,9.464768381556414312e-01,2.480921953027176441e-01,2.341251548655550185e-01
1.735191354582377166e+00,7.977488490531784215e+00,1.678587367076209258e+00,9.208466124547015630e-01,5.033064303228832470e-01,4.891664120383558134e-01
7.331148524395593391e+00,6.522870987580416724e+00,7.326597107652009777e-01,6.846621483716628376e-01,1.420014362624453519e-01,1.436269213640692932e-01
7.255326478381176614e+00,9.907026768926552762e+00,1.839456455451614625e+00,9.674153319181851840e-01,1.964508637188161488e-01,1.985476184062826555e-01
6.395573140526770395e+00,2.726754831379113231e+00,1.108196149444678813e+00,9.185429523641780447e-01,2.092337855991155959e-01,2.073063766379468487e-01
3.350453199734898746e+00,6.571902225015305854e-01,6.753943107035876858e-01,1.379672944366738818e-01,2.076241878237477523e-01,2.047339308238283750e-01
6.546832366115754809e+00,1.836439662397000072e+00,1.407562607816187139e+00,9.861577785755341052e-01,2.507870592133695231e-01,2.445015704692865555e-01
