t,Ns,Nsrc,dNs_dt
1.288157631526305238e+02,3.751261774794729575e+01,1.949999999999962768e+02,9.481328788751852699e-08
1.288457691538307586e+02,3.751261774219517520e+01,1.949999999999963052e+02,9.838080394786175020e-08
1.288757751550309933e+02,3.751261773662146481e+01,1.949999999999963336e+02,1.018376565298240166e-07
1.289057811562312565e+02,3.751261773123065524e+01,1.949999999999963904e+02,1.051810833985200588e-07
1.289357871574314913e+02,3.751261772602705946e+01,1.949999999999964189e+02,1.084083995905871234e-07
1.289657931586317261e+02,3.751261772101484837e+01,1.949999999999964473e+02,1.115170080723260071e-07
1.289957991598319609e+02,3.751261771619800811e+01,1.949999999999964757e+02,1.145044556949414982e-07
1.290258051610321957e+02,3.751261771158036851e+01,1.949999999999965041e+02,1.173683523703061837e-07
1.290558111622324589e+02,3.751261770716560306e+01,1.949999999999965326e+02,1.201064243616656313e-07
1.290858171634326936e+02,3.751261770295721476e+01,1.949999999999965894e+02,1.227165036254973529e-07
1.291158231646329284e+02,3.751261769895853604e+01,1.949999999999966178e+02,1.251965171533697685e-07
1.291458291658331632e+02,3.751261769517275013e+01,1.949999999999966462e+02,1.275444923010127241e-07
1.291758351670333980e+02,3.751261769160286264e+01,1.949999999999966747e+02,1.297585674464585281e-07
1.292058411682336327e+02,3.751261768825172283e+01,1.949999999999967031e+02,1.318369688974030396e-07
1.292358471694338959e+02,3.751261768512201655e+01,1.949999999999967315e+02,1.337780437538071965e-07
1.292658531706341307e+02,3.751261768221625914e+01,1.949999999999967599e+02,1.355802154989760311e-07
1.292958591718343655e+02,3.751261767953681669e+01,1.949999999999967883e+02,1.372420275203012352e-07
1.293258651730346003e+02,3.751261767708586348e+01,1.949999999999968168e+02,1.387621288984064449e-07
1.293558711742348351e+02,3.751261767486544585e+01,1.949999999999968452e+02,1.401392522026867482e-07
1.293858771754350983e+02,3.751261767287742543e+01,1.949999999999968736e+02,1.413722436893749546e-07
1.294158831766353330e+02,3.751261767112348622e+01,1.949999999999969020e+02,1.424600490906868799e-07
1.294458891778355678e+02,3.751261766960518429e+01,1.949999999999969305e+02,1.434017127266429270e-07
1.294758951790358026e+02,3.751261766832388389e+01,1.949999999999969589e+02,1.441963917159228004e-07
1.295059011802360374e+02,3.751261766728079294e+01,1.949999999999969873e+02,1.448433204487287185e-07
1.295359071814362721e+02,3.751261766647696305e+01,1.949999999999970157e+02,1.453418683183826943e-07
1.295659131826365353e+02,3.751261766591326108e+01,1.949999999999970441e+02,1.456914873187997728e-07
1.295959191838367701e+02,3.751261766559041888e+01,1.949999999999970726e+02,1.458917129326664508e-07
1.296259251850370049e+02,3.751261766550898358e+01,1.949999999999971010e+02,1.459422200866811181e-07
1.296559311862372397e+02,3.751261766566934597e+01,1.949999999999971294e+02,1.458427680844920360e-07
1.296859371874374744e+02,3.751261766607173342e+01,1.949999999999971578e+02,1.455932050475894357e-07
1.297159431886377376e+02,3.751261766671620279e+01,1.949999999999971578e+02,1.451934981133717883e-07
1.297459491898379724e+02,3.751261766760264749e+01,1.949999999999971863e+02,1.446437210006479290e-07
1.297759551910382072e+02,3.751261766873081882e+01,1.949999999999972147e+02,1.439440264761060462e-07
1.298059611922384420e+02,3.751261767010026915e+01,1.949999999999972431e+02,1.430946827696288892e-07
1.298359671934386768e+02,3.751261767171040873e+01,1.949999999999972715e+02,1.420960655806879913e-07
1.298659731946389400e+02,3.751261767356048438e+01,1.949999999999972999e+02,1.409486314329910783e-07
1.298959791958391747e+02,3.751261767564957239e+01,1.949999999999973284e+02,1.396529647479383129e-07
1.299259851970394095e+02,3.751261767797659274e+01,1.949999999999973284e+02,1.382097307711660505e-07
1.299559911982396443e+02,3.751261768054028067e+01,1.949999999999973568e+02,1.366197137642188864e-07
1.299859971994398791e+02,3.751261768333923641e+01,1.949999999999973852e+02,1.348837814774128674e-07
1.300160032006401138e+02,3.751261768637188254e+01,1.949999999999974136e+02,1.330029126833665032e-07
1.300460092018403770e+02,3.751261768963647114e+01,1.949999999999974420e+02,1.309781918479302476e-07
1.300760152030406118e+02,3.751261769313109795e+01,1.949999999999974420e+02,1.288107993602238821e-07
1.301060212042408466e+02,3.751261769685370240e+01,1.949999999999974705e+02,1.265020124208149355e-07
1.301360272054410814e+02,3.751261770080203917e+01,1.949999999999974989e+02,1.240532228052870778e-07
1.301660332066413162e+02,3.751261770497372083e+01,1.949999999999975273e+02,1.214659173243148871e-07
1.301960392078415794e+02,3.751261770936618234e+01,1.949999999999975557e+02,1.187416822645559478e-07
1.302260452090418141e+02,3.751261771397670230e+01,1.949999999999975557e+02,1.158821998359371719e-07
1.302560512102420489e+02,3.751261771880239593e+01,1.949999999999975842e+02,1.128892739288289704e-07
1.302860572114422837e+02,3.751261772384020077e+01,1.949999999999976126e+02,1.097647865933026878e-07
1.303160632126425185e+02,3.751261772908690517e+01,1.949999999999976126e+02,1.065107433362300071e-07
1.303460692138427532e+02,3.751261773453913406e+01,1.949999999999976410e+02,1.031292313768972235e-07
1.303760752150430164e+02,3.751261774019333473e+01,1.949999999999976694e+02,9.962245073324993427e-08
1.304060812162432512e+02,3.751261774604581234e+01,1.949999999999976978e+02,9.599270178739516268e-08
1.304360872174434860e+02,3.751261775209268023e+01,1.949999999999976978e+02,9.224239061467187639e-08
1.304660932186437208e+02,3.751261775832991674e+01,1.949999999999977263e+02,8.837400411465523575e-08
1.304960992198439556e+02,3.751261776475330834e+01,1.949999999999977547e+02,8.439017484818123194e-08
1.305261052210442188e+02,3.751261777135850650e+01,1.949999999999977547e+02,8.029357978500684112e-08
1.305561112222444535e+02,3.751261777814097087e+01,1.949999999999977831e+02,7.608704333250670970e-08
1.305861172234446883e+02,3.751261778509601896e+01,1.949999999999978115e+02,7.177346716957799799e-08
1.306161232246449231e+02,3.751261779221879777e+01,1.949999999999978115e+02,6.735587110284768642e-08
1.306461292258451579e+02,3.751261779950428377e+01,1.949999999999978400e+02,6.283735753953578751e-08
1.306761352270454211e+02,3.751261780694728998e+01,1.949999999999978400e+02,5.822114523823529453e-08
1.307061412282456558e+02,3.751261781454247313e+01,1.949999999999978684e+02,5.351055687441430564e-08
1.307361472294458906e+02,3.751261782228432651e+01,1.949999999999978968e+02,4.870900571773972842e-08
1.307661532306461254e+02,3.751261783016717999e+01,1.949999999999978968e+02,4.381999030300676168e-08
1.307961592318463602e+02,3.751261783818517870e+01,1.949999999999979252e+02,3.884716992530456992e-08
1.308261652330465949e+02,3.751261784633233987e+01,1.949999999999979536e+02,3.379423763050226626e-08
1.308561712342468581e+02,3.751261785460248177e+01,1.949999999999979536e+02,2.866503567844347344e-08
1.308861772354470929e+02,3.751261786298928058e+01,1.949999999999979821e+02,2.346347738324539023e-08
1.309161832366473277e+02,3.751261787148624904e+01,1.949999999999979821e+02,1.819359596311187488e-08
1.309461892378475625e+02,3.751261788008671516e+01,1.949999999999980105e+02,1.285952144769453298e-08
1.309761952390477973e+02,3.751261788878387193e+01,1.949999999999980105e+02,7.465478901735878026e-09
1.310062012402480605e+02,3.751261789757072762e+01,1.949999999999980389e+02,2.015805300459305727e-09
1.310362072414482952e+02,3.751261790644013416e+01,1.949999999999980389e+02,-3.485070898534559092e-09
1.310662132426485300e+02,3.751261791538477297e+01,1.949999999999980673e+02,-9.032601333558432088e-09
1.310962192438487648e+02,3.751261792439717624e+01,1.949999999999980957e+02,-1.462216037140251501e-08
1.311262252450489996e+02,3.751261793346969853e+01,1.949999999999980957e+02,-2.024901046837612739e-08
1.311562312462492343e+02,3.751261794259453097e+01,1.949999999999981242e+02,-2.590830217030770655e-08
1.311862372474494975e+02,3.751261795176370839e+01,1.949999999999981242e+02,-3.159509631700530008e-08
1.312162432486497323e+02,3.751261796096910217e+01,1.949999999999981526e+02,-3.730434894322343098e-08
1.312462492498499671e+02,3.751261797020240607e+01,1.949999999999981526e+02,-4.303091305501993702e-08
1.312762552510502019e+02,3.751261797945517174e+01,1.949999999999981810e+02,-4.876954751154016776e-08
1.313062612522504367e+02,3.751261798871876607e+01,1.949999999999981810e+02,-5.451490014962701025e-08
1.313362672534506999e+02,3.751261799798440677e+01,1.949999999999982094e+02,-6.026152377103244362e-08
1.313662732546509346e+02,3.751261800724313389e+01,1.949999999999982094e+02,-6.600385482613546628e-08
1.313962792558511694e+02,3.751261801648583827e+01,1.949999999999982379e+02,-7.173625249379256275e-08
1.314262852570514042e+02,3.751261802570324022e+01,1.949999999999982379e+02,-7.745295782513039740e-08
1.314562912582516390e+02,3.751261803488588953e+01,1.949999999999982663e+02,-8.314810084897317211e-08
1.314862972594519022e+02,3.751261804402418676e+01,1.949999999999982663e+02,-8.881574764529887034e-08
1.315163032606521369e+02,3.751261805310836195e+01,1.949999999999982947e+02,-9.444981685646780534e-08
1.315463092618523717e+02,3.751261806212846750e+01,1.949999999999982947e+02,-1.000441560705667143e-07
1.315763152630526065e+02,3.751261807107441371e+01,1.949999999999982947e+02,-1.055925045179151311e-07
1.316063212642528413e+02,3.751261807993594033e+01,1.949999999999983231e+02,-1.110884841892811892e-07
1.316363272654530761e+02,3.751261808870260950e+01,1.949999999999983231e+02,-1.165256451329810261e-07
1.316663332666533393e+02,3.751261809736383412e+01,1.949999999999983515e+02,-1.218974023942109852e-07
1.316963392678535740e+02,3.751261810590887080e+01,1.949999999999983515e+02,-1.271970955230017353e-07
1.317263452690538088e+02,3.751261811432678428e+01,1.949999999999983800e+02,-1.324179494943678037e-07
1.317563512702540436e+02,3.751261812260650430e+01,1.949999999999983800e+02,-1.375531031300170071e-07
1.317863572714542784e+02,3.751261813073677587e+01,1.949999999999984084e+02,-1.425955513667531704e-07
1.318163632726545416e+02,3.751261813870619477e+01,1.949999999999984084e+02,-1.475382447324591340e-07
1.318463692738547763e+02,3.751261814650318627e+01,1.949999999999984084e+02,-1.523739996400763630e-07
1.318763752750550111e+02,3.751261815411600509e+01,1.949999999999984368e+02,-1.570955321383848968e-07
1.319063812762552459e+02,3.751261816153275674e+01,1.949999999999984368e+02,-1.616954552474680895e-07
1.319363872774554807e+02,3.751261816874137622e+01,1.949999999999984652e+02,-1.661662976104594236e-07
1.319663932786557154e+02,3.751261817572962798e+01,1.949999999999984652e+02,-1.705004626373352039e-07
1.319963992798559786e+02,3.751261818248512725e+01,1.949999999999984652e+02,-1.746902764665492214e-07
1.320264052810562134e+02,3.751261818899530454e+01,1.949999999999984936e+02,-1.787279400033980892e-07
1.320564112822564482e+02,3.751261819524744823e+01,1.949999999999984936e+02,-1.826055644471580308e-07
1.320864172834566830e+02,3.751261820122866908e+01,1.949999999999985221e+02,-1.863151579684085846e-07
1.321164232846569178e+02,3.751261820692592153e+01,1.949999999999985221e+02,-1.898486443607794172e-07
1.321464292858571810e+02,3.751261821232598948e+01,1.949999999999985221e+02,-1.931978026448177843e-07
1.321764352870574157e+02,3.751261821741549340e+01,1.949999999999985505e+02,-1.963543496685815626e-07
1.322064412882576505e+02,3.751261822218089748e+01,1.949999999999985505e+02,-1.993098939223614252e-07
1.322364472894578853e+02,3.751261822660849532e+01,1.949999999999985789e+02,-2.020559213278261268e-07
1.322664532906581201e+02,3.751261823068441714e+01,1.949999999999985789e+02,-2.045838396469434883e-07
1.322964592918583833e+02,3.751261823439462972e+01,1.949999999999985789e+02,-2.068849411784867698e-07
1.323264652930586180e+02,3.751261823772493642e+01,1.949999999999986073e+02,-2.089504249624951626e-07
1.323564712942588528e+02,3.751261824066098427e+01,1.949999999999986073e+02,-2.107713852339543337e-07
1.323864772954590876e+02,3.751261824318824267e+01,1.949999999999986358e+02,-2.123388043173690676e-07
1.324164832966593224e+02,3.751261824529202471e+01,1.949999999999986358e+02,-2.136435828248295365e-07
1.324464892978595572e+02,3.751261824695748004e+01,1.949999999999986358e+02,-2.146765174515508079e-07
1.324764952990598204e+02,3.751261824816959489e+01,1.949999999999986642e+02,-2.154282743305202530e-07
1.325065013002600551e+02,3.751261824891318497e+01,1.949999999999986642e+02,-2.158894556458790248e-07
1.325365073014602899e+02,3.751261824917290255e+01,1.949999999999986642e+02,-2.160505365722542592e-07
1.325665133026605247e+02,3.751261824893325070e+01,1.949999999999986926e+02,-2.159018981373606039e-07
1.325965193038607595e+02,3.751261824817855484e+01,1.949999999999986926e+02,-2.154338289983570576e-07
1.326265253050610227e+02,3.751261824689297697e+01,1.949999999999987210e+02,-2.146365014610296384e-07
1.326565313062612574e+02,3.751261824506051568e+01,1.949999999999987210e+02,-2.134999963487871355e-07
1.326865373074614922e+02,3.751261824266502032e+01,1.949999999999987210e+02,-2.120142896799848131e-07
1.327165433086617270e+02,3.751261823969014841e+01,1.949999999999987494e+02,-2.101692491152107323e-07
1.327465493098619618e+02,3.751261823611942248e+01,1.949999999999987494e+02,-2.079546606026383415e-07
1.327765553110622250e+02,3.751261823193618028e+01,1.949999999999987494e+02,-2.053601777518565541e-07
1.328065613122624598e+02,3.751261822712360328e+01,1.949999999999987779e+02,-2.023753848945375466e-07
1.328365673134626945e+02,3.751261822166470949e+01,1.949999999999987779e+02,-1.989897349119473802e-07
1.328665733146629293e+02,3.751261821560391496e+01,1.949999999999987779e+02,-1.952307808750219920e-07
1.328965793158631641e+02,3.751261820908674594e+01,1.949999999999988063e+02,-1.911887812511281481e-07
1.329265853170633989e+02,3.751261820213820641e+01,1.949999999999988063e+02,-1.868792409709385538e-07
1.329565913182636621e+02,3.751261819477747395e+01,1.949999999999988063e+02,-1.823140580725635118e-07
1.329865973194638968e+02,3.751261818702352713e+01,1.949999999999988347e+02,-1.775049973673503700e-07
1.330166033206641316e+02,3.751261817889507455e+01,1.949999999999988347e+02,-1.724636700117798682e-07
1.330466093218643664e+02,3.751261817041061875e+01,1.949999999999988347e+02,-1.672015486064992729e-07
1.330766153230646012e+02,3.751261816158839224e+01,1.949999999999988631e+02,-1.617299325573640090e-07
1.331066213242648644e+02,3.751261815244642861e+01,1.949999999999988631e+02,-1.560600129124622981e-07
1.331366273254650991e+02,3.751261814300249142e+01,1.949999999999988916e+02,-1.502028101896257795e-07
1.331666333266653339e+02,3.751261813327412398e+01,1.949999999999988916e+02,-1.441692010217821007e-07
1.331966393278655687e+02,3.751261812327862799e+01,1.949999999999988916e+02,-1.379699208214901773e-07
1.332266453290658035e+02,3.751261811303307780e+01,1.949999999999989200e+02,-1.316155451291933787e-07
1.332566513302660383e+02,3.751261810255429907e+01,1.949999999999989200e+02,-1.251165286930699949e-07
1.332866573314663015e+02,3.751261809185888296e+01,1.949999999999989200e+02,-1.184831486256143762e-07
1.333166633326665362e+02,3.751261808096319328e+01,1.949999999999989484e+02,-1.117255568061636950e-07
1.333466693338667710e+02,3.751261806988334513e+01,1.949999999999989484e+02,-1.048537434655827383e-07
1.333766753350670058e+02,3.751261805863522625e+01,1.949999999999989484e+02,-9.787757893064963355e-08
1.334066813362672406e+02,3.751261804723447568e+01,1.949999999999989768e+02,-9.080673990524701367e-08
1.334366873374675038e+02,3.751261803569651221e+01,1.949999999999989768e+02,-8.365080805816660359e-08
1.334666933386677385e+02,3.751261802403650591e+01,1.949999999999989768e+02,-7.641918031708883063e-08
