m1,m2,u1,u2,v1_out
3.868042582296777443e+00,2.551574676970743139e-01,8.204400406481854313e-01,5.631472521205845849e-01,7.562242690969258607e-01
2.276467075054674716e+00,4.015130943990616430e+00,1.893284300156453215e+00,5.120904266979695585e-01,7.472249243737755231e-02
3.482351415673529349e+00,4.441852942147955230e-01,1.439401588293487855e+00,2.310771141324003075e+00,9.943003162441228504e-01
1.237156722086760086e+00,2.583134150330011369e+00,8.185180738075463758e-01,3.633113478535793917e+00,-2.418462754751788513e+00
1.298174507070065209e+00,4.724807024097616548e+00,2.810165236234551944e+00,2.797276848298555052e+00,-1.787292535166086438e+00
3.909411164303985053e+00,3.648087520340519418e+00,3.587102799203144787e+00,1.771954771160375142e+00,7.347268525788079874e-01
3.850703512573161014e+00,3.276237842852137927e+00,3.976621196939658542e+00,2.569395219703861422e+00,7.623802252246547617e-01
3.386983248465781582e+00,3.758046150229763516e+00,7.993642927237170070e-01,1.283854386527444102e+00,-5.135853101605587501e-01
4.111320742232870140e-01,3.397481605559443896e+00,2.989848250159786502e+00,1.450380259279671957e+00,-9.262526510927416856e-01
2.303687548359056425e+00,3.388951015314461301e+00,2.757676923807182767e+00,3.557638072346639202e+00,-1.197817153735748708e+00
1.459333670930503368e+00,3.717863595274208066e+00,2.065603511441336249e+00,7.313840588085596117e-01,-2.668358959741867764e-01
4.965378189670950348e-01,4.714318118420484538e+00,2.431341008971451778e+00,2.743108604414723040e+00,-2.123155918392130914e+00
1.168804511470492580e+00,4.332198586346387437e+00,1.978501297543827198e+00,1.518147078346469225e+00,-1.178786577158398741e+00
3.247768402058032411e+00,4.458074468925410372e+00,3.701997891122339901e+00,1.857512425471657957e+00,1.754923842712332593e-01
1.715381003153542583e+00,5.324557138282897117e-01,2.785806582188218083e+00,7.414648604893010475e-01,1.889741305601110533e+00
4.304749090200775008e+00,3.510304960883828596e+00,2.677362081173618513e+00,3.718141436931371224e+00,-4.197631926077706188e-01
3.625017496533692540e+00,4.815653534707801775e+00,2.637883937442357940e+00,2.867131764506627434e+00,-8.318510239994488797e-01
1.312666306259310689e+00,3.945369895729527343e+00,1.944092329633225980e+00,2.022302874226471037e+00,-1.380426827426752823e+00
4.388317194083577455e+00,2.789156574662726484e+00,2.197871063375581357e+00,2.017323176572467514e+00,3.283541319570309480e-01
4.811130941655250015e-01,4.892282758598527792e+00,2.434160595959774298e+00,3.315167501910532444e+00,-2.499547031034333955e+00
1.950198827662249723e+00,2.303332326143334718e+00,2.893057818160293948e+00,3.653148601902119541e+00,-7.313887180529575760e-01
2.907885765524075072e+00,3.830470491984035331e+00,2.045554147408194634e+00,3.932901071224929712e+00,-1.610068647313746881e+00
2.959136196631798832e+00,3.069075421807411885e+00,1.868111229747012603e+00,5.453456216175716076e-01,4.095955116655754513e-01
6.326268133072007194e-01,1.979342397862581038e+00,3.643605888085402089e+00,1.033007816794039080e+00,7.403372890918313853e-02
3.658217289752723644e+00,4.759552570780773095e+00,2.618760191498630263e+00,1.942156369083865908e+00,-3.145106812336440072e-01
4.751145440698296696e+00,2.495949711454744868e+00,2.726518583134228901e+00,3.292709911015097468e+00,5.003722476446113010e-01
3.663808203748073034e+00,1.386576305347445359e+00,3.496030210020731221e+00,8.073752774050108050e-01,2.197903147566207416e+00
3.068489192851454384e+00,1.299211771367727808e+00,2.309955121357659902e+00,1.384329588730289107e+00,1.067977114639015790e+00
1.536242094753404785e+00,2.939591288243157852e+00,3.144869502243492487e+00,1.796166972050785571e+00,-3.232207478819654201e-01
1.896637813004940387e+00,2.259261536972304807e+00,3.544394450185144319e+00,3.399862477236177849e+00,-2.719399778802867873e-01
3.415874974691577859e-01,1.668028893205946384e+00,2.891633164095571473e+00,3.065342967238436689e+00,-1.278680392738631433e+00
1.504484795530688368e+00,1.802417437908323539e+00,2.864997733684545800e+00,1.534837180438333615e+00,2.835688088827300057e-01
3.026254027663348278e+00,4.001189530702208508e+00,2.517703550492940145e+00,1.511226250405002247e+00,-1.252015104858521521e-01
2.692709305591495017e+00,3.128581086825281243e+00,3.603101415801477803e+00,8.447822757471765698e-01,9.289954910612602257e-01
7.909861340740269586e-01,3.436593224081169407e+00,3.333569305981019415e+00,5.186467427172555267e-01,-7.869545199033034510e-02
1.857282815714848656e+00,1.643590963136805971e+00,1.160433487535261099e+00,2.176738811731110612e+00,-6.348123265845498908e-01
2.846415870687887484e+00,4.671539519224467085e+00,3.846826322662791231e+00,3.366198583020572066e+00,-8.843625685187318508e-01
2.721555356246912361e+00,4.230737142228366388e+00,1.670048661370668874e+00,1.000510435502470097e+00,-2.668850003346666666e-01
8.589700464211220687e-01,8.520261191991940208e-01,7.829047561857822579e-01,3.031051290817313060e+00,-1.216693909268134588e+00
4.188354222659645743e+00,9.826379087308502180e-01,3.098436421962882381e+00,2.355855051941227352e+00,2.034301158279929744e+00
4.313688711276394194e+00,2.104608287834148772e+00,2.171743467338902001e+00,6.237108974480645163e-01,1.088676397986041433e+00
4.319989244811170082e+00,2.248282102085434886e-01,1.287064051088328442e+00,9.629580491546247956e-01,1.183775916594054234e+00
3.265888527209328984e+00,3.018256878273948729e+00,2.648622188316666737e+00,7.492587485500565858e-01,7.148362539268230398e-01
3.861703868860936417e+00,4.786065125873979476e+00,3.321247056060091740e+00,1.292909708389993195e+00,4.169931726974506203e-01
3.992720015644605436e+00,3.837778218425478838e-01,2.233374932339485586e+00,2.814786228209618546e+00,1.815432853427497273e+00
2.588607046014318680e+00,3.952932148044748129e+00,2.570947974676277781e+00,3.751405108539355382e+00,-1.490265224970727331e+00
9.922651351987896717e-01,4.593031368245475754e+00,2.060671912525787963e+00,2.606924873364968587e+00,-2.016587173248209908e+00
2.079414588935832864e+00,3.873340838042928613e+00,3.990344520643169357e+00,3.005419678260615068e+00,-7.266179394434636452e-01
3.474134379866835598e+00,3.783809979356065778e+00,1.032386954710226679e+00,1.773185592238039732e+00,-7.176263905194630865e-01
3.753630991380044524e+00,3.853652593517779668e+00,1.392491702354231808e+00,8.386790476511862824e-01,3.416153725820164633e-02
7.349731811597234321e-01,4.614373068998423477e+00,2.475879037504255642e+00,3.400324718460531859e+00,-2.525485583057594408e+00
7.584864579297165843e-01,4.968315843172422142e+00,2.117990864068189705e+00,1.555649595957568687e+00,-1.405062903602510405e+00
1.810148355120817065e+00,2.841863922071723447e+00,3.175201698711941578e+00,1.714139059023106482e+00,-4.629928391725246506e-02
4.917944888199435205e+00,3.793641189598519148e+00,2.018584524875639552e+00,3.141486544362770417e+00,-4.925619733816058998e-01
8.728159636798569210e-01,1.483538496871981138e+00,3.203363963500802658e+00,3.409642149880484752e+00,-7.244931405401316971e-01
4.099073761058100729e-01,3.319396090805808441e+00,2.215042062134060075e+00,1.910607548578723947e+00,-1.494968153508952291e+00
1.171137552288040728e+00,4.900585878088336678e+00,8.694838912712445911e-01,2.576139953133730565e+00,-2.332378875606282431e+00
3.778295538313219293e+00,1.669293713841433879e+00,3.347511770685808408e+00,3.831073467388315557e+00,1.108652169544220856e+00
4.722756631792844217e+00,4.762464855215325921e-01,1.038942908845150948e+00,2.501761351482032047e+00,6.894037730461373137e-01
3.662125709781289262e-01,4.127765787220579519e+00,6.870547947933969279e-01,1.720827791152753861e+00,-1.614434127385504514e+00
5.657423331856319404e-01,3.641967168086441387e+00,3.292204953445558413e+00,3.988828535557438659e+00,-2.403156350593148360e+00
3.826399544040200329e+00,2.227828040180149571e+00,2.071135355017334145e+00,1.598092255487461699e+00,5.017837848382084021e-01
2.287058072548943333e+00,3.361473334038784788e+00,2.294412281469091930e+00,2.292206650838073401e+00,-7.293604768909430769e-01
9.110635927364828524e-01,1.410770292889419908e+00,7.444490178023062121e-01,3.448647111385449104e+00,-1.935703317096178155e+00
4.123986391325012768e+00,1.685332086470022306e+00,1.589664639062541518e+00,1.188718251609329535e+00,6.461351631074707669e-01
7.644476548878541555e-01,3.281344738592482546e+00,2.788072181530294458e+00,1.294961918770242137e+00,-7.559452962622402739e-01
2.398829275188795407e+00,1.487809416543573349e+00,3.049767426569895079e+00,3.231948699685110782e+00,6.087372328125955079e-01
1.300225408093022672e+00,7.310116062889207011e-01,1.204091366421816911e+00,3.662159415259079509e+00,-5.365938813244170991e-01
4.296560006738664228e+00,1.567657993505585656e+00,2.534553677295399599e+00,1.648538272857507314e+00,1.287045585240123913e+00
2.329956101608652741e+00,1.269934067896894669e+00,2.965358434928156317e+00,2.492649117537419023e+00,9.826015110932357910e-01
4.726169816781889743e+00,1.450621828244916589e+00,1.438390803277937113e+00,5.373004793822995229e-01,8.977569894401515871e-01
3.434307239456942273e+00,6.254857685619921170e-01,1.676607109050455291e+00,2.076549953640232982e+00,1.052524494958731127e+00
8.518755583731409953e-01,2.019764318747791609e+00,1.983972058823554097e+00,1.513922263452927686e+00,-7.523135403515863739e-01
2.510351585169953381e+00,3.613965986329341629e+00,3.313960097054184484e+00,3.582360878923726677e+00,-9.439252334950009038e-01
4.205487421126853143e+00,2.330353794447697080e+00,9.005641913865685133e-01,3.902248349664244831e+00,-9.928379096832897766e-01
8.716162159298496137e-01,3.586718866674077688e+00,6.175017097911092989e-01,9.859655167568386336e-01,-8.158579855806901149e-01
3.957535799768835627e+00,1.428047652504705001e+00,3.600451086419557800e+00,5.131152647658070443e-01,2.386662824910153358e+00
4.994551637737902006e+00,4.272283742611119983e+00,7.654132613581647870e-01,1.673112944835237093e+00,-5.966996577096310705e-01
1.483609982102262359e+00,3.901788675496890679e+00,3.176471970294398428e+00,3.908891656989482044e+00,-2.019566559230576708e+00
1.077885741917163021e+00,4.130198857559256531e+00,1.153420837585358516e+00,2.878203849409413539e+00,-2.368792809684240996e+00
3.310076386388640657e+00,4.436041841229195981e+00,2.736247984579383008e+00,1.452955547927420543e+00,-2.123012718103567398e-02
7.102540350717434503e-01,8.498538040355283485e-01,3.426001728258447177e+00,3.397017097814311271e+00,1.782638873244873912e-01
3.999932253167315377e+00,3.855418168256793177e+00,5.667208945275288290e-01,1.150901329451700761e+00,-4.484196059909407728e-01
1.063371839917724992e+00,4.321957196499624843e+00,2.995097911243448152e+00,1.493993409561766850e+00,-8.784380696778938402e-01
2.943799962785232260e+00,2.295404306711811948e+00,1.362987543610729047e+00,2.048414488553111035e+00,-3.897073633595837805e-01
3.330080067911027064e-01,2.447881195733482951e+00,2.951865599170974352e+00,2.577248036855902757e+00,-1.341852157471397966e+00
1.126940809034785440e+00,4.062937427784098610e+00,7.419114468959161490e-01,2.961414497761203357e+00,-2.525254865987004216e+00
3.539978115027465400e+00,2.943049140277017028e-01,2.451085939500206479e+00,1.372511079339912232e+00,2.158682742564737911e+00
3.123536792502223935e+00,2.129853961196863210e+00,1.708960281834970063e+00,1.469260049736573315e+00,1.979611099840947464e-01
8.782356969960584125e-01,3.984662963461674590e+00,3.386678576874956992e+00,1.434488089641873465e+00,-7.338869075449027113e-01
1.112636208423846806e+00,2.209111113958368566e+00,2.983640295536453380e+00,3.188568168642377909e+00,-1.100491360522692919e+00
3.724996896321563167e+00,8.460241485133364048e-01,1.322742201262813388e+00,2.885168609913552284e+00,4.878144433390730894e-01
4.994434341850100267e+00,2.319315990997793619e+00,1.174881206214367868e+00,2.865537518674090567e+00,-2.935659945313085495e-01
1.465047840667961010e+00,2.154287308670067791e+00,1.305913062386508505e+00,3.511563912592204684e+00,-1.737076011712957335e+00
4.006657798584773111e+00,4.351862958659295622e+00,3.581360626503510058e+00,2.637125264470917774e+00,6.016215979244166068e-02
4.708502650727787175e-01,1.518000009569372200e+00,3.758686558025040814e+00,1.847619264151778795e+00,-1.674398116368113199e-01
2.462915262298670971e+00,1.292385234096895097e+00,7.095680419915385562e-01,1.305267337766651714e+00,-8.263769898141054560e-02
4.636685615596171317e+00,1.903342985972530821e+00,3.852153824120435832e+00,3.115720064731886563e+00,1.750192599751347000e+00
3.068251227813028059e+00,4.144466579378444315e+00,2.070388869232541396e+00,1.692949414710627876e+00,-4.593079090354820204e-01
1.877277292104245099e+00,3.120746324354173762e+00,3.271399572584150039e+00,1.614331657453936142e+00,-3.383899838838866359e-02
3.653125462127008394e+00,2.996626881117736563e+00,2.218456249078779141e+00,2.661103911830570379e+00,-2.209440958472905780e-01
2.934243741159223706e+00,3.544547862415592387e+00,2.165545585496809977e+00,1.123983043555680350e+00,2.950687828292253290e-02
2.623671118826751858e+00,5.758980781482939681e-01,3.959720041053867767e+00,1.859422030000422277e+00,2.964126944875565606e+00
4.100299661034887855e+00,2.845147521304814298e+00,9.969853154119691085e-01,3.988792391005568039e+00,-1.263589843727775275e+00
3.942899573545224801e+00,1.096287401231454073e+00,3.442594672808246603e+00,2.081549289666270397e+00,2.202777655565798298e+00
2.319779162083892121e+00,2.438587428735916607e+00,3.980295036407440978e+00,7.301355276243202130e-01,1.344155497920483278e+00
3.411079246847372293e+00,5.950359823427335826e-01,2.767644778688210572e+00,8.127917641362001344e-01,2.188163488818860358e+00
3.025166247734369929e+00,3.066868554474210473e+00,2.975142131920346156e+00,2.589561895578445849e+00,-5.190490457838359273e-02
1.821490665242974316e+00,4.730892986496230357e+00,1.531397578280081939e+00,3.709472418056640741e+00,-2.552769415329175562e+00
1.064227114839401356e+00,1.539486874553649409e+00,3.894045870975315626e+00,6.156638309175630486e-01,1.105572662565283082e+00
2.856101368645740379e+00,9.278489970447884039e-01,1.164274021721488639e+00,2.204026743002666766e+00,2.321218914685686252e-01
1.753637729225174358e+00,4.862938897607707922e+00,7.591536473836392185e-01,2.705550307824093892e+00,-2.226067535172801204e+00
3.865701475529290665e+00,3.455164348549339071e+00,1.368374599156740423e+00,3.567360716463868986e+00,-1.227673413178130390e+00
4.253983527022260347e+00,4.524579346709922234e+00,3.532647317407950460e+00,2.446631447672635407e+00,1.532549053398362116e-01
3.367090398423096431e+00,1.973840188272066420e+00,2.079332519603340312e+00,1.398260862834891149e+00,5.769426783865480024e-01
1.456041624459007311e+00,3.917523318101637120e+00,1.280465633225121413e+00,2.010392001016640506e+00,-1.503122922024477059e+00
2.539391125644554048e+00,2.822934340386365815e+00,2.749806826406299809e+00,3.463647949921815350e+00,-6.923987929663217855e-01
4.691737601834083726e+00,3.500000922413349258e+00,1.366299884125002029e+00,3.787025041091441224e+00,-1.085013518366568341e+00
2.267430433424691305e+00,5.018751411413709951e-01,2.196769903852324290e+00,2.931496612139244284e+00,1.301608864398525522e+00
1.589589249243381630e+00,1.517286353915970887e+00,1.203579728591386511e+00,2.706366631437114645e+00,-9.002714697682437928e-01
4.004721136744982424e+00,2.694701848558725299e+00,1.550655718441991349e+00,1.088423478144692425e+00,2.871163058440354687e-01
4.804770529201589646e+00,3.459877162802819317e+00,1.189285031030831385e+00,1.324717054153234486e+00,-7.771436545514553984e-02
2.970512604767286735e+00,8.263697901859350381e-01,2.661716683959179264e+00,3.507984925997684744e+00,1.346902852223319291e+00
3.136566466084232729e+00,5.808463563826291587e-01,1.280206852152233621e+00,1.295596418577187769e+00,8.401098744598843870e-01
2.988333107439776093e+00,1.473354801141457893e+00,3.987605470230442428e+00,3.937565014627616211e+00,1.404861363589612111e+00
3.118726459895790004e+00,3.809281668682917843e+00,3.627431759734901728e+00,2.719859237551971454e+00,-1.063600681757578270e-01
