t,N,C,phi,dN_dt,dN_dt_noisy
8.115623124624924856e+00,1.354144264728422855e-05,1.659053352919390503e-03,2.064025989480785750e+00,-2.031500668692579791e-05,-4.295291207676296750e-04
8.117623524704940863e+00,1.350086589936920626e-05,1.656738603492316931e-03,2.064497658710407357e+00,-2.025413243613462244e-05,1.223451877333496182e-02
8.119623924784956870e+00,1.346041071377477438e-05,1.654427072780624824e-03,2.064969462120448629e+00,-2.019344055337925361e-05,-2.738082305055045650e-03
8.121624324864972877e+00,1.342007672478051408e-05,1.652118756340378294e-03,2.065441399866591254e+00,-2.013293049004372917e-05,3.750751256787831535e-03
8.123624724944988884e+00,1.337986356781838468e-05,1.649813649733878652e-03,2.065913472104624393e+00,-2.007260169924048135e-05,2.262501600622353164e-03
8.125625125025004891e+00,1.333977087947273384e-05,1.647511748529664408e-03,2.066385678990449559e+00,-2.001245363581034359e-05,7.026905564647660182e-03
8.127625525105020898e+00,1.329979829748028736e-05,1.645213048302512134e-03,2.066858020680075736e+00,-1.995248575632253021e-05,-2.068148928939495326e-03
8.129625925185036905e+00,1.325994546073015768e-05,1.642917544633435822e-03,2.067330497329623817e+00,-1.989269751907467372e-05,-5.045011146412014744e-03
8.131626325265052913e+00,1.322021200926383542e-05,1.640625233109687092e-03,2.067803109095323055e+00,-1.983308838409280782e-05,-7.007719480590414614e-03
8.133626725345068920e+00,1.318059758427519781e-05,1.638336109324754547e-03,2.068275856133512836e+00,-1.977365781313136068e-05,2.256769927290607630e-03
8.135627125425084927e+00,1.314110182811050023e-05,1.636050168878365072e-03,2.068748738600642678e+00,-1.971440526967317862e-05,1.275792175279770067e-03
8.137627525505100934e+00,1.310172438426839150e-05,1.633767407376482536e-03,2.069221756653272237e+00,-1.965533021892953630e-05,-2.689201767745922397e-03
8.139627925585116941e+00,1.306246489739988840e-05,1.631487820431308652e-03,2.069694910448069969e+00,-1.959643212784010282e-05,2.104585485325580468e-03
8.141628325665132948e+00,1.302332301330839945e-05,1.629211403661282335e-03,2.070168200141815351e+00,-1.953771046507297220e-05,2.354279515426566105e-02
8.143628725745148955e+00,1.298429837873262693e-05,1.626938152690326177e-03,2.070641625891410431e+00,-1.947916470069899621e-05,7.772804337153691595e-03
8.145629125825164962e+00,1.294539061861995297e-05,1.624668063066543860e-03,2.071115187855474993e+00,-1.942079427209751215e-05,-1.846610954607152966e-02
8.147629525905180969e+00,1.290659937122529950e-05,1.622401130379014537e-03,2.071588886192203383e+00,-1.936259863661132617e-05,1.291552552120876947e-02
8.149629925985196977e+00,1.286792429324854742e-05,1.620137350281871660e-03,2.072062721058804957e+00,-1.930457727925384228e-05,1.328540602671554821e-03
8.151630326065212984e+00,1.282936504222762356e-05,1.617876718434677714e-03,2.072536692612614306e+00,-1.924672968629532587e-05,-1.027327008260399931e-02
8.153630726145228991e+00,1.279092127653847864e-05,1.615619230502422917e-03,2.073010801011088589e+00,-1.918905534526288675e-05,1.333744629215054267e-02
8.155631126225244998e+00,1.275259265539510426e-05,1.613364882155525872e-03,2.073485046411811528e+00,-1.913155374494050287e-05,-8.960458516272388260e-04
8.157631526305261005e+00,1.271437883884952606e-05,1.611113669069833779e-03,2.073959428972489860e+00,-1.907422437536901018e-05,1.007190444045790410e-02
8.159631926385277012e+00,1.267627948779180375e-05,1.608865586926622009e-03,2.074433948850956000e+00,-1.901706672784611953e-05,-6.237342832551045352e-03
8.161632326465293019e+00,1.263829426395002943e-05,1.606620631412593878e-03,2.074908606205166262e+00,-1.896008029492638283e-05,1.047050187623911090e-02
8.163632726545309026e+00,1.260042282989033095e-05,1.604378798219881740e-03,2.075383401193201749e+00,-1.890326457042124721e-05,-2.920507899778022626e-03
8.165633126625325033e+00,1.256266484901687362e-05,1.602140083046045679e-03,2.075858333973267911e+00,-1.884661904939902459e-05,9.473190885981908754e-03
8.167633526705341040e+00,1.252501998557185175e-05,1.599904481594074165e-03,2.076333404703695429e+00,-1.879014322818489162e-05,8.092683925537838899e-03
8.169633926785357048e+00,1.248748790463549879e-05,1.597671989572384266e-03,2.076808613542938886e+00,-1.873383660436092022e-05,-1.162031321676577217e-02
8.171634326865373055e+00,1.245006827212608056e-05,1.595442602694820784e-03,2.077283960649577654e+00,-1.867769867676604705e-05,3.578784900859830528e-03
8.173634726945389062e+00,1.241276075479989865e-05,1.593216316680657555e-03,2.077759446182315450e+00,-1.862172894549610065e-05,4.604467448071604234e-03
8.175635127025405069e+00,1.237556502025128704e-05,1.590993127254596148e-03,2.078235070299980336e+00,-1.856592691190379801e-05,-6.970554552730856427e-04
8.177635527105421076e+00,1.233848073691261713e-05,1.588773030146766732e-03,2.078710833161526050e+00,-1.851029207859873784e-05,-1.791660858563598469e-02
8.179635927185437083e+00,1.230150757405429273e-05,1.586556021092727642e-03,2.079186734926029789e+00,-1.845482394944741069e-05,2.706349270406735452e-03
8.181636327265453090e+00,1.226464520178475339e-05,1.584342095833465597e-03,2.079662775752693538e+00,-1.839952202957320578e-05,-3.302720787957811720e-03
8.183636727345469097e+00,1.222789329105047276e-05,1.582131250115395484e-03,2.080138955800844514e+00,-1.834438582535639738e-05,1.185189661787985037e-02
8.185637127425485104e+00,1.219125151363595683e-05,1.579923479690360788e-03,2.080615275229933392e+00,-1.828941484443417874e-05,-1.074985494541438012e-02
8.187637527505501112e+00,1.215471954216375076e-05,1.577718780315632945e-03,2.081091734199536081e+00,-1.823460859570062481e-05,9.720158907148269273e-03
8.189637927585517119e+00,1.211829705009442869e-05,1.575517147753911990e-03,2.081568332869352833e+00,-1.817996658930671935e-05,1.260432612641674503e-03
8.191638327665533126e+00,1.208198371172660561e-05,1.573318577773326126e-03,2.082045071399208691e+00,-1.812548833666036168e-05,2.532217953841091329e-02
8.193638727745549133e+00,1.204577920219692551e-05,1.571123066147431940e-03,2.082521949949053486e+00,-1.807117335042635316e-05,-1.018591620144922161e-02
8.195639127825565140e+00,1.200968319748006980e-05,1.568930608655213967e-03,2.082998968678960505e+00,-1.801702114452640395e-05,9.451002204723221028e-03
8.197639527905581147e+00,1.197369537438875400e-05,1.566741201081085560e-03,2.083476127749129159e+00,-1.796303123413913979e-05,-5.456844789284144744e-03
8.199639927985597154e+00,1.193781541057372598e-05,1.564554839214888238e-03,2.083953427319881868e+00,-1.790920313570010876e-05,-9.598679072909609492e-03
8.201640328065613161e+00,1.190204298452377278e-05,1.562371518851891471e-03,2.084430867551666733e+00,-1.785553636690176776e-05,1.065012129947270382e-02
8.203640728145629168e+00,1.186637777556571040e-05,1.560191235792793545e-03,2.084908448605056197e+00,-1.780203044669349943e-05,5.923077569347266931e-03
8.205641128225645176e+00,1.183081946386439401e-05,1.558013985843720913e-03,2.085386170640746606e+00,-1.774868489528161553e-05,1.037755258068929348e-02
8.207641528305661183e+00,1.179536773042271117e-05,1.555839764816227761e-03,2.085864033819559538e+00,-1.769549923412935019e-05,-1.620320912553089091e-02
8.209641928385677190e+00,1.176002225708158347e-05,1.553668568527297525e-03,2.086342038302440915e+00,-1.764247298595685988e-05,-1.209256127401838431e-02
8.211642328465693197e+00,1.172478272651996830e-05,1.551500392799341158e-03,2.086820184250461008e+00,-1.758960567474123700e-05,5.785581521045054035e-03
8.213642728545709204e+00,1.168964882225485710e-05,1.549335233460198431e-03,2.087298471824815760e+00,-1.753689682571650643e-05,-8.570395872658577094e-03
8.215643128625725211e+00,1.165462022864127708e-05,1.547173086343137278e-03,2.087776901186823686e+00,-1.748434596537363239e-05,1.311343446865227517e-02
8.217643528705741218e+00,1.161969663087228613e-05,1.545013947286853805e-03,2.088255472497929421e+00,-1.743195262146050821e-05,1.660079380042390335e-02
8.219643928785757225e+00,1.158487771497898128e-05,1.542857812135472280e-03,2.088734185919701947e+00,-1.737971632298196989e-05,-1.344678178053507461e-03
8.221644328865773232e+00,1.155016316783049196e-05,1.540704676738545789e-03,2.089213041613834587e+00,-1.732763660019980630e-05,2.776211698980835885e-04
8.223644728945789240e+00,1.151555267713397995e-05,1.538554536951055370e-03,2.089692039742144569e+00,-1.727571298463272866e-05,2.374395940761934456e-04
8.225645129025805247e+00,1.148104593143464619e-05,1.536407388633410226e-03,2.090171180466574796e+00,-1.722394500905642136e-05,-2.946884225971381673e-03
8.227645529105821254e+00,1.144664262011572232e-05,1.534263227651448376e-03,2.090650463949192073e+00,-1.717233220750349453e-05,-3.956746406775443758e-04
8.229645929185837261e+00,1.141234243339847909e-05,1.532122049876435792e-03,2.091129890352187992e+00,-1.712087411526352812e-05,-2.347656617862392808e-03
8.231646329265853268e+00,1.137814506234221459e-05,1.529983851185066392e-03,2.091609459837878937e+00,-1.706957026888303793e-05,4.262995448232093261e-03
8.233646729345869275e+00,1.134405019884426603e-05,1.527848627459463347e-03,2.092089172568704747e+00,-1.701842020616550961e-05,-3.352111230240766623e-03
8.235647129425885282e+00,1.131005753564000808e-05,1.525716374587177343e-03,2.092569028707231382e+00,-1.696742346617138161e-05,-5.229471426623680252e-03
8.237647529505901289e+00,1.127616676630284272e-05,1.523587088461187452e-03,2.093049028416148705e+00,-1.691657958921805204e-05,-3.017346696028235659e-03
8.239647929585917296e+00,1.124237758524421276e-05,1.521460764979901559e-03,2.093529171858270477e+00,-1.686588811687987860e-05,-6.139519522086570556e-03
8.241648329665933304e+00,1.120868968771359170e-05,1.519337400047155286e-03,2.094009459196535694e+00,-1.681534859198818542e-05,-8.229982547315228998e-04
8.243648729745949311e+00,1.117510276979848879e-05,1.517216989572212852e-03,2.094489890594008141e+00,-1.676496055863126302e-05,5.375369376050891448e-03
8.245649129825965318e+00,1.114161652842444906e-05,1.515099529469766644e-03,2.094970466213875504e+00,-1.671472356215437509e-05,2.054493024947758734e-02
8.247649529905981325e+00,1.110823066135504990e-05,1.512985015659937650e-03,2.095451186219450257e+00,-1.666463714915974496e-05,-1.630413946920886842e-02
8.249649929985997332e+00,1.107494486719190279e-05,1.510873444068274807e-03,2.095932050774170108e+00,-1.661470086750657589e-05,-1.379677519461934045e-02
8.251650330066013339e+00,1.104175884537465834e-05,1.508764810625755218e-03,2.096413060041596221e+00,-1.656491426631104434e-05,-7.004349648556727845e-04
8.253650730146029346e+00,1.100867229618099784e-05,1.506659111268785021e-03,2.096894214185414995e+00,-1.651527689594630671e-05,2.992037965356515662e-04
8.255651130226045353e+00,1.097568492072663499e-05,1.504556341939197869e-03,2.097375513369437172e+00,-1.646578830804249258e-05,-4.654678666332729645e-04
8.257651530306061360e+00,1.094279642096532428e-05,1.502456498584256233e-03,2.097856957757597840e+00,-1.641644805548670810e-05,1.870588749958819463e-02
8.259651930386077368e+00,1.091000649968884754e-05,1.500359577156650534e-03,2.098338547513957764e+00,-1.636725569242305630e-05,-1.827389875871836267e-02
8.261652330466093375e+00,1.087731486052702912e-05,1.498265573614500010e-03,2.098820282802700277e+00,-1.631821077425261678e-05,-1.567094888541132811e-03
8.263652730546109382e+00,1.084472120794772067e-05,1.496174483921351413e-03,2.099302163788135722e+00,-1.626931285763345250e-05,-1.274193641828151070e-02
8.265653130626125389e+00,1.081222524725681129e-05,1.494086304046180749e-03,2.099784190634696568e+00,-1.622056150048061652e-05,-3.041278252608785575e-03
8.267653530706141396e+00,1.077982668459822583e-05,1.492001029963391321e-03,2.100266363506941403e+00,-1.617195626196615878e-05,5.131148612845456113e-03
8.269653930786157403e+00,1.074752522695392325e-05,1.489918657652815684e-03,2.100748682569553161e+00,-1.612349670251911598e-05,-1.445188497275859234e-02
8.271654330866173410e+00,1.071532058214389485e-05,1.487839183099713908e-03,2.101231147987338677e+00,-1.607518238382552169e-05,1.022176116883178817e-02
8.273654730946189417e+00,1.068321245882616770e-05,1.485762602294775098e-03,2.101713759925230018e+00,-1.602701286882840301e-05,-8.476840159061197616e-03
8.275655131026205424e+00,1.065120056649680464e-05,1.483688911234115875e-03,2.102196518548283155e+00,-1.597898772172778390e-05,-1.049729766664374807e-02
8.277655531106221432e+00,1.061928461548989919e-05,1.481618105919282110e-03,2.102679424021680177e+00,-1.593110650798069202e-05,-1.647418604468882386e-02
8.279655931186237439e+00,1.058746431697758572e-05,1.479550182357246757e-03,2.103162476510725298e+00,-1.588336879430116207e-05,-7.013305762797145820e-03
8.281656331266253446e+00,1.055573938297002926e-05,1.477485136560412454e-03,2.103645676180849300e+00,-1.583577414866022226e-05,-7.436231135641048484e-03
8.283656731346269453e+00,1.052410952631542893e-05,1.475422964546609138e-03,2.104129023197606863e+00,-1.578832214028591465e-05,8.268960030964656732e-03
8.285657131426285460e+00,1.049257446070001622e-05,1.473363662339095348e-03,2.104612517726676568e+00,-1.574101233966326800e-05,-1.563556402132271553e-02
8.287657531506301467e+00,1.046113390064806516e-05,1.471307225966558005e-03,2.105096159933862676e+00,-1.569384431853435881e-05,2.115014786337307898e-03
8.289657931586317474e+00,1.042978756152187537e-05,1.469253651463112414e-03,2.105579949985093346e+00,-1.564681764989824013e-05,8.397338124897266859e-03
8.291658331666333481e+00,1.039853515952178734e-05,1.467202934868301828e-03,2.106063888046421528e+00,-1.559993190801099919e-05,-2.535199320186907069e-03
8.293658731746349488e+00,1.036737641168617051e-05,1.465155072227098104e-03,2.106547974284024516e+00,-1.555318666838571671e-05,7.668784632755573302e-03
8.295659131826365495e+00,1.033631103589143520e-05,1.463110059589901261e-03,2.107032208864204392e+00,-1.550658150779251097e-05,-6.946008833709993446e-03
8.297659531906381503e+00,1.030533875085202070e-05,1.461067893012539922e-03,2.107516591953387586e+00,-1.546011600425850730e-05,4.126368905631640910e-03
8.299659931986397510e+00,1.027445927612040544e-05,1.459028568556270875e-03,2.108001123718125314e+00,-1.541378973706785503e-05,-3.353615847776593179e-03
8.301660332066413517e+00,1.024367233208709687e-05,1.456992082287778640e-03,2.108485804325093138e+00,-1.536760228676172072e-05,2.157355824219468754e-02
8.303660732146429524e+00,1.021297763998064326e-05,1.454958430279176774e-03,2.108970633941091410e+00,-1.532155323513829492e-05,-2.854318928166915507e-03
8.305661132226445531e+00,1.018237492186762188e-05,1.452927608608007215e-03,2.109455612733044827e+00,-1.527564216525279558e-05,-3.008036679989572418e-03
8.307661532306461538e+00,1.015186390065264912e-05,1.450899613357239416e-03,2.109940740868002873e+00,-1.522986866141746972e-05,4.023148642507023975e-03
8.309661932386477545e+00,1.012144430007837041e-05,1.448874440615271868e-03,2.110426018513138935e+00,-1.518423230920158158e-05,-5.304024763505853224e-03
8.311662332466493552e+00,1.009111584472547368e-05,1.446852086475930790e-03,2.110911445835751632e+00,-1.513873269543144313e-05,-1.975413655424601393e-03
8.313662732546509559e+00,1.006087826001267247e-05,1.444832547038471440e-03,2.111397023003264817e+00,-1.509336940819037846e-05,3.369084091988588676e-03
8.315663132626525567e+00,1.003073127219672117e-05,1.442815818407576804e-03,2.111882750183224911e+00,-1.504814203681875940e-05,8.737257630297153022e-03
8.317663532706541574e+00,1.000067460837240653e-05,1.440801896693358255e-03,2.112368627543304456e+00,-1.500305017191398514e-05,-5.973553120040843087e-03
8.319663932786557581e+00,9.970707996472549399e-06,1.438790778011355765e-03,2.112854655251300784e+00,-1.495809340533049245e-05,5.921966966822868588e-04
8.321664332866573588e+00,9.940831165268006355e-06,1.436782458482537038e-03,2.113340833475134239e+00,-1.491327133017975901e-05,-1.724988192073540014e-03
8.323664732946589595e+00,9.911043844367666372e-06,1.434776934233298598e-03,2.113827162382850844e+00,-1.486858354083029837e-05,6.961990683318920910e-03
8.325665133026605602e+00,9.881345764218457569e-06,1.432774201395465349e-03,2.114313642142620964e+00,-1.482402963290767182e-05,8.200033492476988678e-03
8.327665533106621609e+00,9.851736656105335361e-06,1.430774256106289929e-03,2.114800272922740199e+00,-1.477960920329447137e-05,4.024872909670933717e-03
