d,m
1.609921984396879324e+01,1.161564012510667501e-02
1.610312062412482703e+01,1.160173790461962486e-02
1.610702140428085727e+01,1.158785240784017227e-02
1.611092218443688751e+01,1.157398361426067480e-02
1.611482296459291774e+01,1.156013150339951431e-02
1.611872374474894798e+01,1.154629605480115943e-02
1.612262452490497822e+01,1.153247724803601985e-02
1.612652530506101201e+01,1.151867506270045326e-02
1.613042608521704224e+01,1.150488947841679654e-02
1.613432686537307603e+01,1.149112047483320798e-02
1.613822764552910627e+01,1.147736803162374350e-02
1.614212842568513651e+01,1.146363212848824226e-02
1.614602920584116674e+01,1.144991274515234567e-02
1.614992998599719698e+01,1.143620986136742283e-02
1.615383076615323077e+01,1.142252345691056013e-02
1.615773154630926101e+01,1.140885351158455775e-02
1.616163232646529480e+01,1.139520000521780999e-02
1.616553310662132503e+01,1.138156291766436769e-02
1.616943388677735527e+01,1.136794222880381858e-02
1.617333466693338551e+01,1.135433791854132020e-02
1.617723544708941574e+01,1.134074996680751492e-02
1.618113622724544953e+01,1.132717835355853339e-02
1.618503700740147977e+01,1.131362305877595294e-02
1.618893778755751356e+01,1.130008406246674896e-02
1.619283856771354380e+01,1.128656134466327066e-02
1.619673934786957403e+01,1.127305488542320461e-02
1.620064012802560427e+01,1.125956466482954180e-02
1.620454090818163451e+01,1.124609066299054813e-02
1.620844168833766474e+01,1.123263286003971760e-02
1.621234246849369853e+01,1.121919123613575146e-02
1.621624324864972877e+01,1.120576577146254263e-02
1.622014402880576256e+01,1.119235644622907679e-02
1.622404480896179280e+01,1.117896324066950699e-02
1.622794558911782303e+01,1.116558613504299406e-02
1.623184636927385327e+01,1.115222510963377080e-02
1.623574714942988351e+01,1.113888014475105347e-02
1.623964792958591730e+01,1.112555122072903663e-02
1.624354870974194753e+01,1.111223831792685496e-02
1.624744948989798132e+01,1.109894141672854856e-02
1.625135027005401156e+01,1.108566049754302306e-02
1.625525105021004180e+01,1.107239554080403053e-02
1.625915183036607203e+01,1.105914652697010184e-02
1.626305261052210227e+01,1.104591343652456398e-02
1.626695339067813606e+01,1.103269624997546203e-02
1.627085417083416630e+01,1.101949494785557822e-02
1.627475495099020009e+01,1.100630951072233132e-02
1.627865573114623032e+01,1.099313991915780962e-02
1.628255651130226056e+01,1.097998615376868589e-02
1.628645729145829080e+01,1.096684819518622955e-02
1.629035807161432103e+01,1.095372602406621994e-02
1.629425885177035127e+01,1.094061962108897404e-02
1.629815963192638506e+01,1.092752896695925111e-02
1.630206041208241530e+01,1.091445404240630815e-02
1.630596119223844909e+01,1.090139482818374903e-02
1.630986197239447932e+01,1.088835130506962678e-02
1.631376275255050956e+01,1.087532345386628928e-02
1.631766353270653980e+01,1.086231125540039998e-02
1.632156431286257003e+01,1.084931469052292756e-02
1.632546509301860382e+01,1.083633374010906439e-02
1.632936587317463406e+01,1.082336838505825599e-02
1.633326665333066785e+01,1.081041860629408831e-02
1.633716743348669809e+01,1.079748438476433973e-02
1.634106821364272832e+01,1.078456570144089438e-02
1.634496899379875856e+01,1.077166253731971432e-02
1.634886977395478880e+01,1.075877487342081877e-02
1.635277055411082259e+01,1.074590269078826328e-02
1.635667133426685282e+01,1.073304597049009809e-02
1.636057211442288661e+01,1.072020469361832824e-02
1.636447289457891685e+01,1.070737884128889102e-02
1.636837367473494709e+01,1.069456839464161084e-02
1.637227445489097732e+01,1.068177333484018540e-02
1.637617523504700756e+01,1.066899364307215096e-02
1.638007601520303780e+01,1.065622930054883552e-02
1.638397679535907159e+01,1.064348028850532757e-02
1.638787757551510182e+01,1.063074658820050214e-02
1.639177835567113561e+01,1.061802818091687334e-02
1.639567913582716585e+01,1.060532504796069322e-02
1.639957991598319609e+01,1.059263717066182345e-02
1.640348069613922632e+01,1.057996453037375433e-02
1.640738147629525656e+01,1.056730710847353198e-02
1.641128225645129035e+01,1.055466488636178091e-02
1.641518303660732059e+01,1.054203784546264150e-02
1.641908381676335438e+01,1.052942596722371976e-02
1.642298459691938461e+01,1.051682923311612373e-02
1.642688537707541485e+01,1.050424762463434379e-02
1.643078615723144509e+01,1.049168112329627867e-02
1.643468693738747533e+01,1.047912971064318688e-02
1.643858771754350911e+01,1.046659336823966939e-02
1.644248849769953935e+01,1.045407207767362102e-02
1.644638927785557314e+01,1.044156582055621139e-02
1.645029005801160338e+01,1.042907457852185887e-02
1.645419083816763361e+01,1.041659833322817856e-02
1.645809161832366385e+01,1.040413706635595452e-02
1.646199239847969409e+01,1.039169075960913978e-02
1.646589317863572433e+01,1.037925939471478695e-02
1.646979395879175812e+01,1.036684295342303608e-02
1.647369473894778835e+01,1.035444141750711290e-02
1.647759551910382214e+01,1.034205476876321785e-02
1.648149629925985238e+01,1.032968298901059713e-02
1.648539707941588262e+01,1.031732606009141962e-02
1.648929785957191285e+01,1.030498396387081843e-02
1.649319863972794309e+01,1.029265668223679729e-02
1.649709941988397688e+01,1.028034419710025654e-02
1.650100020004000712e+01,1.026804649039494283e-02
1.650490098019603735e+01,1.025576354407740746e-02
1.650880176035207114e+01,1.024349534012695788e-02
1.651270254050810138e+01,1.023124186054571831e-02
1.651660332066413162e+01,1.021900308735846329e-02
1.652050410082016541e+01,1.020677900261269047e-02
1.652440488097619564e+01,1.019456958837857904e-02
1.652830566113222588e+01,1.018237482674890469e-02
1.653220644128825612e+01,1.017019469983906389e-02
1.653610722144428991e+01,1.015802918978700453e-02
1.654000800160032014e+01,1.014587827875326406e-02
1.654390878175635038e+01,1.013374194892083247e-02
1.654780956191238062e+01,1.012162018249522337e-02
1.655171034206841441e+01,1.010951296170437171e-02
1.655561112222444464e+01,1.009742026879867707e-02
1.655951190238047488e+01,1.008534208605089098e-02
1.656341268253650867e+01,1.007327839575612900e-02
1.656731346269253891e+01,1.006122918023188637e-02
1.657121424284856914e+01,1.004919442181791307e-02
1.657511502300459938e+01,1.003717410287625900e-02
1.657901580316063317e+01,1.002516820579119929e-02
1.658291658331666341e+01,1.001317671296926039e-02
1.658681736347269364e+01,1.000119960683911249e-02
1.659071814362872388e+01,9.989236869851616379e-03
1.659461892378475767e+01,9.977288484479726258e-03
1.659851970394078791e+01,9.965354433218541821e-03
1.660242048409681814e+01,9.953434698585193752e-03
1.660632126425285193e+01,9.941529263118852391e-03
1.661022204440888217e+01,9.929638109380731215e-03
1.661412282456491241e+01,9.917761219953996621e-03
1.661802360472094264e+01,9.905898577443773140e-03
1.662192438487697643e+01,9.894050164477103532e-03
1.662582516503300667e+01,9.882215963702962666e-03
1.662972594518903691e+01,9.870395957792134356e-03
1.663362672534506714e+01,9.858590129437280747e-03
1.663752750550110093e+01,9.846798461352836498e-03
1.664142828565713117e+01,9.835020936275076439e-03
1.664532906581316141e+01,9.823257536961952502e-03
1.664922984596919520e+01,9.811508246193176991e-03
1.665313062612522543e+01,9.799773046770165336e-03
1.665703140628125567e+01,9.788051921515968437e-03
1.666093218643728591e+01,9.776344853275291749e-03
1.666483296659331970e+01,9.764651824914431094e-03
1.666873374674934993e+01,9.752972819321293479e-03
1.667263452690538017e+01,9.741307819405296484e-03
1.667653530706141041e+01,9.729656808097404685e-03
1.668043608721744420e+01,9.718019768350049867e-03
1.668433686737347443e+01,9.706396683137177850e-03
1.668823764752950467e+01,9.694787535454118393e-03
1.669213842768553846e+01,9.683192308317625091e-03
1.669603920784156870e+01,9.671610984765859759e-03
1.669993998799759893e+01,9.660043547858293556e-03
1.670384076815362917e+01,9.648489980675750352e-03
1.670774154830966296e+01,9.636950266320319994e-03
1.671164232846569320e+01,9.625424387915399935e-03
1.671554310862172343e+01,9.613912328605598093e-03
1.671944388877775367e+01,9.602414071556739789e-03
1.672334466893378746e+01,9.590929599955820908e-03
1.672724544908981770e+01,9.579458897011026985e-03
1.673114622924584793e+01,9.568001945951637791e-03
1.673504700940188172e+01,9.556558730028034271e-03
1.673894778955791196e+01,9.545129232511698550e-03
1.674284856971394220e+01,9.533713436695116783e-03
1.674674934986997243e+01,9.522311325891820791e-03
1.675065013002600622e+01,9.510922883436303057e-03
1.675455091018203646e+01,9.499548092684061834e-03
1.675845169033806670e+01,9.488186937011476238e-03
1.676235247049409693e+01,9.476839399815868703e-03
1.676625325065013072e+01,9.465505464515395692e-03
1.677015403080616096e+01,9.454185114549127494e-03
1.677405481096219120e+01,9.442878333376909447e-03
1.677795559111822499e+01,9.431585104479374079e-03
1.678185637127425522e+01,9.420305411357972336e-03
1.678575715143028546e+01,9.409039237534846944e-03
1.678965793158631570e+01,9.397786566552879250e-03
1.679355871174234949e+01,9.386547381975612891e-03
1.679745949189837972e+01,9.375321667387295430e-03
1.680136027205440996e+01,9.364109406392751717e-03
1.680526105221044020e+01,9.352910582617448079e-03
1.680916183236647399e+01,9.341725179707398644e-03
1.681306261252250422e+01,9.330553181329203499e-03
1.681696339267853446e+01,9.319394571169955024e-03
1.682086417283456825e+01,9.308249332937236151e-03
1.682476495299059849e+01,9.297117450359148119e-03
1.682866573314662872e+01,9.285998907184171702e-03
1.683256651330265896e+01,9.274893687181247001e-03
1.683646729345869275e+01,9.263801774139667627e-03
1.684036807361472299e+01,9.252723151869122337e-03
1.684426885377075322e+01,9.241657804199613496e-03
1.684816963392678346e+01,9.230605714981451881e-03
1.685207041408281725e+01,9.219566868085225450e-03
1.685597119423884749e+01,9.208541247401801078e-03
1.685987197439487772e+01,9.197528836842248229e-03
1.686377275455091151e+01,9.186529620337826815e-03
1.686767353470694175e+01,9.175543581840011481e-03
1.687157431486297199e+01,9.164570705320390989e-03
1.687547509501900223e+01,9.153610974770685568e-03
1.687937587517503601e+01,9.142664374202703545e-03
1.688327665533106625e+01,9.131730887648341344e-03
1.688717743548709649e+01,9.120810499159512363e-03
1.689107821564312673e+01,9.109903192808166059e-03
1.689497899579916051e+01,9.099008952686209878e-03
1.689887977595519075e+01,9.088127762905561305e-03
1.690278055611122099e+01,9.077259607598040306e-03
1.690668133626725478e+01,9.066404470915365860e-03
1.691058211642328502e+01,9.055562337029190653e-03
1.691448289657931525e+01,9.044733190130974446e-03
1.691838367673534549e+01,9.033917014432044784e-03
1.692228445689137928e+01,9.023113794163499859e-03
1.692618523704740952e+01,9.012323513576253609e-03
1.693008601720343975e+01,9.001546156940955917e-03
1.693398679735946999e+01,8.990781708547982212e-03
1.693788757751550378e+01,8.980030152707405705e-03
1.694178835767153402e+01,8.969291473748999127e-03
1.694568913782756425e+01,8.958565656022167076e-03
1.694958991798359804e+01,8.947852683895921727e-03
1.695349069813962828e+01,8.937152541758915797e-03
1.695739147829565852e+01,8.926465214019343661e-03
1.696129225845168875e+01,8.915790685104955232e-03
1.696519303860772254e+01,8.905128939463007390e-03
1.696909381876375278e+01,8.894479961560293468e-03
1.697299459891978302e+01,8.883843735883035705e-03
1.697689537907581325e+01,8.873220246936912997e-03
1.698079615923184704e+01,8.862609479247015795e-03
1.698469693938787728e+01,8.852011417357863454e-03
1.698859771954390752e+01,8.841426045833301883e-03
1.699249849969994131e+01,8.830853349256522627e-03
1.699639927985597154e+01,8.820293312230069807e-03
1.700030006001200178e+01,8.809745919375741238e-03
1.700420084016803202e+01,8.799211155334630066e-03
1.700810162032406581e+01,8.788689004767029356e-03
1.701200240048009604e+01,8.778179452352511888e-03
1.701590318063612628e+01,8.767682482789775772e-03
1.701980396079215652e+01,8.757198080796727707e-03
1.702370474094819031e+01,8.746726231110385844e-03
1.702760552110422054e+01,8.736266918486919678e-03
1.703150630126025078e+01,8.725820127701554643e-03
1.703540708141628457e+01,8.715385843548582520e-03
1.703930786157231481e+01,8.704964050841373577e-03
1.704320864172834504e+01,8.694554734412265548e-03
1.704710942188437528e+01,8.684157879112615677e-03
1.705101020204040907e+01,8.673773469812722653e-03
1.705491098219643931e+01,8.663401491401861304e-03
1.705881176235246954e+01,8.653041928788190659e-03
1.706271254250849978e+01,8.642694766898776498e-03
1.706661332266453357e+01,8.632359990679528902e-03
1.707051410282056381e+01,8.622037585095236947e-03
1.707441488297659404e+01,8.611727535129475031e-03
1.707831566313262783e+01,8.601429825784606339e-03
1.708221644328865807e+01,8.591144442081800198e-03
1.708611722344468831e+01,8.580871369060919310e-03
1.709001800360071854e+01,8.570610591780578741e-03
1.709391878375675233e+01,8.560362095318066120e-03
1.709781956391278257e+01,8.550125864769358985e-03
1.710172034406881281e+01,8.539901885249065808e-03
1.710562112422484304e+01,8.529690141890413843e-03
1.710952190438087683e+01,8.519490619845216176e-03
1.711342268453690707e+01,8.509303304283896002e-03
1.711732346469293731e+01,8.499128180395386020e-03
1.712122424484897110e+01,8.488965233387140569e-03
1.712512502500500133e+01,8.478814448485152977e-03
1.712902580516103157e+01,8.468675810933842807e-03
1.713292658531706181e+01,8.458549305996107895e-03
1.713682736547309560e+01,8.448434918953251493e-03
1.714072814562912583e+01,8.438332635105016966e-03
1.714462892578515607e+01,8.428242439769476763e-03
1.714852970594118631e+01,8.418164318283096609e-03
1.715243048609722010e+01,8.408098256000629683e-03
1.715633126625325033e+01,8.398044238295189479e-03
1.716023204640928057e+01,8.388002250558126635e-03
1.716413282656531436e+01,8.377972278199056697e-03
1.716803360672134460e+01,8.367954306645858376e-03
1.717193438687737483e+01,8.357948321344583348e-03
1.717583516703340507e+01,8.347954307759489212e-03
1.717973594718943886e+01,8.337972251372982244e-03
1.718363672734546910e+01,8.328002137685629538e-03
1.718753750750149933e+01,8.318043952216093093e-03
1.719143828765752957e+01,8.308097680501141946e-03
1.719533906781356336e+01,8.298163308095577589e-03
1.719923984796959360e+01,8.288240820572299883e-03
1.720314062812562383e+01,8.278330203522194300e-03
1.720704140828165762e+01,8.268431442554124988e-03
1.721094218843768786e+01,8.258544523294985076e-03
1.721484296859371810e+01,8.248669431389559631e-03
1.721874374874974833e+01,8.238806152500603719e-03
1.722264452890578212e+01,8.228954672308736590e-03
1.722654530906181236e+01,8.219114976512500656e-03
1.723044608921784260e+01,8.209287050828253940e-03
1.723434686937387283e+01,8.199470880990206503e-03
1.723824764952990662e+01,8.189666452750364936e-03
1.724214842968593686e+01,8.179873751878551438e-03
1.724604920984196710e+01,8.170092764162324023e-03
1.724994998999800089e+01,8.160323475406966107e-03
1.725385077015403112e+01,8.150565871435531615e-03
1.725775155031006136e+01,8.140819938088711405e-03
1.726165233046609160e+01,8.131085661224899189e-03
1.726555311062212539e+01,8.121363026720111733e-03
