R0,H_c,H_c_noisy
6.594243165147810615e+00,2.844207620075551723e-01,2.883797813766248441e-01
6.595787952878417570e+00,2.844025740434034666e-01,2.817610106547435156e-01
6.597332740609024526e+00,2.843843877032523060e-01,2.662784693729083885e-01
6.598877528339630594e+00,2.843662029882966236e-01,2.960966612687802590e-01
6.600422316070237549e+00,2.843480198997286323e-01,2.881257821158906829e-01
6.601967103800844505e+00,2.843298384387383804e-01,2.706785891878363826e-01
6.603511891531451461e+00,2.843116586065133622e-01,2.804930457818702316e-01
6.605056679262058417e+00,2.842934804042386299e-01,2.784584000996610520e-01
6.606601466992665372e+00,2.842753038330970705e-01,2.997578450135325867e-01
6.608146254723271440e+00,2.842571288942688512e-01,2.928520790794646445e-01
6.609691042453878396e+00,2.842389555889316965e-01,2.767626314694189293e-01
6.611235830184485351e+00,2.842207839182611662e-01,2.744720710034764810e-01
6.612780617915092307e+00,2.842026138834303772e-01,2.909076518905299724e-01
6.614325405645699263e+00,2.841844454856097268e-01,2.845511040587546669e-01
6.615870193376306219e+00,2.841662787259675582e-01,2.873853653605147329e-01
6.617414981106912286e+00,2.841481136056697721e-01,2.774020953658927202e-01
6.618959768837519242e+00,2.841299501258798266e-01,3.085653198145312248e-01
6.620504556568126198e+00,2.841117882877586265e-01,2.798651369864955663e-01
6.622049344298733153e+00,2.840936280924650781e-01,2.801021847921707497e-01
6.623594132029340109e+00,2.840754695411551456e-01,2.845336835944118348e-01
6.625138919759947065e+00,2.840573126349830724e-01,2.916505873505295665e-01
6.626683707490553132e+00,2.840391573751003818e-01,2.756080939150647446e-01
6.628228495221160088e+00,2.840210037626558770e-01,2.658715804144957118e-01
6.629773282951767044e+00,2.840028517987969181e-01,3.159804059354109906e-01
6.631318070682374000e+00,2.839847014846675899e-01,2.883271436338761817e-01
6.632862858412980955e+00,2.839665528214100898e-01,2.796954763665062127e-01
6.634407646143587023e+00,2.839484058101641728e-01,2.835001499580697693e-01
6.635952433874193979e+00,2.839302604520672624e-01,2.700955333654725954e-01
6.637497221604800934e+00,2.839121167482541730e-01,2.699440216276296489e-01
6.639042009335407890e+00,2.838939746998579428e-01,2.797739981984987412e-01
6.640586797066014846e+00,2.838758343080088897e-01,2.851583721152479711e-01
6.642131584796621802e+00,2.838576955738347785e-01,2.906284715114640371e-01
6.643676372527227869e+00,2.838395584984616526e-01,2.879620270845894558e-01
6.645221160257834825e+00,2.838214230830127249e-01,2.897133702798443955e-01
6.646765947988441781e+00,2.838032893286089320e-01,2.801729609217406547e-01
6.648310735719048736e+00,2.837851572363692121e-01,2.795078718999950973e-01
6.649855523449655692e+00,2.837670268074097835e-01,2.744946118047829065e-01
6.651400311180262648e+00,2.837488980428449770e-01,2.759464341053555203e-01
6.652945098910868715e+00,2.837307709437864034e-01,2.715772802707601685e-01
6.654489886641475671e+00,2.837126455113436752e-01,2.632539520344074901e-01
6.656034674372082627e+00,2.836945217466239622e-01,2.885495458545775938e-01
6.657579462102689583e+00,2.836763996507321584e-01,3.012489395495265287e-01
6.659124249833296538e+00,2.836582792247707707e-01,2.947480428970167821e-01
6.660669037563903494e+00,2.836401604698400303e-01,3.037320839897572067e-01
6.662213825294509562e+00,2.836220433870381696e-01,2.911397009316516460e-01
6.663758613025116517e+00,2.836039279774608679e-01,2.757477750055689070e-01
6.665303400755723473e+00,2.835858142422016392e-01,2.701323979675820941e-01
6.666848188486330429e+00,2.835677021823516664e-01,2.900968016619604462e-01
6.668392976216937384e+00,2.835495917989995229e-01,2.746161489063347894e-01
6.669937763947544340e+00,2.835314830932322838e-01,2.824859835971431643e-01
6.671482551678150408e+00,2.835133760661341373e-01,2.957302620269092186e-01
6.673027339408757364e+00,2.834952707187872178e-01,2.963658896604003390e-01
6.674572127139364319e+00,2.834771670522714948e-01,2.751257798176247049e-01
6.676116914869971275e+00,2.834590650676642176e-01,2.840966716886743071e-01
6.677661702600578231e+00,2.834409647660411369e-01,2.829989999217205621e-01
6.679206490331184298e+00,2.834228661484751166e-01,2.935731191768947701e-01
6.680751278061791254e+00,2.834047692160371335e-01,2.851798347715325810e-01
6.682296065792398210e+00,2.833866739697958326e-01,2.774447677499356502e-01
6.683840853523005165e+00,2.833685804108175277e-01,2.749372634218729683e-01
6.685385641253612121e+00,2.833504885401663675e-01,2.789603880080988030e-01
6.686930428984219077e+00,2.833323983589043360e-01,2.831937798631133929e-01
6.688475216714825144e+00,2.833143098680910854e-01,2.847705495620604377e-01
6.690020004445432100e+00,2.832962230687842142e-01,2.899559177386052400e-01
6.691564792176039056e+00,2.832781379620387119e-01,2.905086569742262870e-01
6.693109579906646012e+00,2.832600545489077914e-01,2.806343129627863475e-01
6.694654367637252967e+00,2.832419728304423345e-01,2.827999380948904573e-01
6.696199155367859923e+00,2.832238928076908913e-01,2.855539506841903163e-01
6.697743943098465991e+00,2.832058144816999579e-01,2.943863360811085350e-01
6.699288730829072946e+00,2.831877378535136991e-01,2.802327332709514396e-01
6.700833518559679902e+00,2.831696629241740593e-01,3.089337958149209751e-01
6.702378306290286858e+00,2.831515896947210398e-01,2.858509544189289930e-01
6.703923094020893814e+00,2.831335181661920330e-01,2.953525834039726350e-01
6.705467881751500769e+00,2.831154483396226551e-01,2.594061443242477449e-01
6.707012669482106837e+00,2.830973802160461905e-01,2.904886351765930130e-01
6.708557457212713793e+00,2.830793137964937589e-01,2.941472283466122772e-01
6.710102244943320748e+00,2.830612490819942040e-01,2.828402414046054525e-01
6.711647032673927704e+00,2.830431860735740934e-01,2.800615911011757331e-01
6.713191820404534660e+00,2.830251247722581631e-01,2.826419706997837511e-01
6.714736608135140727e+00,2.830070651790689285e-01,2.832988199485309555e-01
6.716281395865747683e+00,2.829890072950264068e-01,2.904919205285833028e-01
6.717826183596354639e+00,2.829709511211487838e-01,2.763622788921835660e-01
6.719370971326961595e+00,2.829528966584519689e-01,2.658142934299841942e-01
6.720915759057568550e+00,2.829348439079498734e-01,2.986613944409146071e-01
6.722460546788175506e+00,2.829167928706538548e-01,2.632777032022878272e-01
6.724005334518781574e+00,2.828987435475735501e-01,2.869899402184981074e-01
6.725550122249388529e+00,2.828806959397162091e-01,3.051251577562835715e-01
6.727094909979995485e+00,2.828626500480869721e-01,2.815271051146220338e-01
6.728639697710602441e+00,2.828446058736891477e-01,2.897254473176885115e-01
6.730184485441209397e+00,2.828265634175233800e-01,2.919633255694368268e-01
6.731729273171816352e+00,2.828085226805887586e-01,2.865913061617722524e-01
6.733274060902422420e+00,2.827904836638815422e-01,2.848956955206781716e-01
6.734818848633029376e+00,2.827724463683968237e-01,2.903044807710200015e-01
6.736363636363636331e+00,2.827544107951265873e-01,2.778149355190185910e-01
6.737908424094243287e+00,2.827363769450613740e-01,2.822942449658883968e-01
6.739453211824850243e+00,2.827183448191892823e-01,2.951364621011661749e-01
6.740997999555457199e+00,2.827003144184964123e-01,2.763926102656905082e-01
6.742542787286063266e+00,2.826822857439667547e-01,2.831920777415989909e-01
6.744087575016670222e+00,2.826642587965821907e-01,2.858343179927773647e-01
6.745632362747277178e+00,2.826462335773227696e-01,2.775669666937904956e-01
6.747177150477884133e+00,2.826282100871657654e-01,2.923667950580275954e-01
6.748721938208491089e+00,2.826101883270868975e-01,2.873857413873123767e-01
6.750266725939097157e+00,2.825921682980598870e-01,3.003303484283614821e-01
6.751811513669704112e+00,2.825741500010560125e-01,2.696952942021678679e-01
6.753356301400311068e+00,2.825561334370447764e-01,2.900253448662557521e-01
6.754901089130918024e+00,2.825381186069931827e-01,2.908354915462799672e-01
6.756445876861524980e+00,2.825201055118667370e-01,2.931289323448705852e-01
6.757990664592131935e+00,2.825020941526282248e-01,3.044920784580011919e-01
6.759535452322738003e+00,2.824840845302389880e-01,2.711918168497742254e-01
6.761080240053344959e+00,2.824660766456577043e-01,2.873771174778770310e-01
6.762625027783951914e+00,2.824480704998414970e-01,2.777998231239078297e-01
6.764169815514558870e+00,2.824300660937453800e-01,2.696679677104790729e-01
6.765714603245165826e+00,2.824120634283218134e-01,2.763787784164289385e-01
6.767259390975772781e+00,2.823940625045219255e-01,2.882883613347063112e-01
6.768804178706378849e+00,2.823760633232941242e-01,3.051707930702680649e-01
6.770348966436985805e+00,2.823580658855853742e-01,2.576818385907175823e-01
6.771893754167592760e+00,2.823400701923399203e-01,2.770021424529082177e-01
6.773438541898199716e+00,2.823220762445005638e-01,2.887445280468402542e-01
6.774983329628806672e+00,2.823040840430078302e-01,2.527585817295808779e-01
6.776528117359413628e+00,2.822860935888002465e-01,2.640104327497419523e-01
6.778072905090019695e+00,2.822681048828143413e-01,2.954221968408611287e-01
6.779617692820626651e+00,2.822501179259843673e-01,2.866941534505828559e-01
6.781162480551233607e+00,2.822321327192429674e-01,2.762408154666571858e-01
6.782707268281840562e+00,2.822141492635203419e-01,2.667239476732141124e-01
6.784252056012447518e+00,2.821961675597451924e-01,2.699376900956241276e-01
6.785796843743053586e+00,2.821781876088437224e-01,2.995032660604597941e-01
6.787341631473660541e+00,2.821602094117401927e-01,2.740249589421394072e-01
6.788886419204267497e+00,2.821422329693571984e-01,2.872814450490068783e-01
6.790431206934874453e+00,2.821242582826150036e-01,2.850071247965553223e-01
6.791975994665481409e+00,2.821062853524318181e-01,2.829674847902953205e-01
6.793520782396088364e+00,2.820883141797242422e-01,2.830642867334021151e-01
6.795065570126694432e+00,2.820703447654064333e-01,2.933726260473762948e-01
6.796610357857301388e+00,2.820523771103911059e-01,2.704043994251551508e-01
6.798155145587908343e+00,2.820344112155881433e-01,2.833274537752241695e-01
6.799699933318515299e+00,2.820164470819064295e-01,2.774407394387678472e-01
6.801244721049122255e+00,2.819984847102519065e-01,2.787515254797209296e-01
6.802789508779729211e+00,2.819805241015294062e-01,2.721940804119910018e-01
6.804334296510335278e+00,2.819625652566412621e-01,2.850420397819818374e-01
6.805879084240942234e+00,2.819446081764879763e-01,2.736966899162700528e-01
6.807423871971549190e+00,2.819266528619679413e-01,2.867198047691625340e-01
6.808968659702156145e+00,2.819086993139779951e-01,2.860484793295631212e-01
6.810513447432763101e+00,2.818907475334124224e-01,2.974039872907839888e-01
6.812058235163370057e+00,2.818727975211640646e-01,2.938305919156800616e-01
6.813603022893976124e+00,2.818548492781234871e-01,2.960877647418516112e-01
6.815147810624583080e+00,2.818369028051795344e-01,2.601658316704121843e-01
6.816692598355190036e+00,2.818189581032188862e-01,2.900101823699904879e-01
6.818237386085796992e+00,2.818010151731263346e-01,2.877198211702514108e-01
6.819782173816403947e+00,2.817830740157847846e-01,2.765270304982998528e-01
6.821326961547010015e+00,2.817651346320751427e-01,3.017240601877639872e-01
6.822871749277616971e+00,2.817471970228764278e-01,2.689556808826228385e-01
6.824416537008223926e+00,2.817292611890657716e-01,2.886572802507080815e-01
6.825961324738830882e+00,2.817113271315184186e-01,2.765505260135526222e-01
6.827506112469437838e+00,2.816933948511071706e-01,2.867385320521609882e-01
6.829050900200044794e+00,2.816754643487036081e-01,2.825676622265367866e-01
6.830595687930650861e+00,2.816575356251769802e-01,2.703180589032211922e-01
6.832140475661257817e+00,2.816396086813947597e-01,2.772784214579236406e-01
6.833685263391864773e+00,2.816216835182225320e-01,2.864731239860697221e-01
6.835230051122471728e+00,2.816037601365237175e-01,2.835746747159081371e-01
6.836774838853078684e+00,2.815858385371600159e-01,2.768828070382617357e-01
6.838319626583685640e+00,2.815679187209914058e-01,2.836633379865217131e-01
6.839864414314291707e+00,2.815500006888755902e-01,2.843757577132407510e-01
6.841409202044898663e+00,2.815320844416686619e-01,2.922778865645743185e-01
6.842953989775505619e+00,2.815141699802245490e-01,2.744399369946110556e-01
6.844498777506112575e+00,2.814962573053954031e-01,2.887056002631558371e-01
6.846043565236719530e+00,2.814783464180317663e-01,2.745508760844461160e-01
6.847588352967326486e+00,2.814604373189817377e-01,2.773420105868924512e-01
6.849133140697932554e+00,2.814425300090920845e-01,2.676709779104617382e-01
6.850677928428539509e+00,2.814246244892072424e-01,2.797909182126170902e-01
6.852222716159146465e+00,2.814067207601700371e-01,2.922251932076025405e-01
6.853767503889753421e+00,2.813888188228212406e-01,2.905976441885707584e-01
6.855312291620360376e+00,2.813709186780000149e-01,2.987812398671530478e-01
6.856857079350966444e+00,2.813530203265432461e-01,2.854264694029891580e-01
6.858401867081573400e+00,2.813351237692863771e-01,2.732456892403389848e-01
6.859946654812180356e+00,2.813172290070626858e-01,2.642189277044944551e-01
6.861491442542787311e+00,2.812993360407035626e-01,2.710866263823851208e-01
6.863036230273394267e+00,2.812814448710390658e-01,2.581170394954767078e-01
6.864581018004001223e+00,2.812635554988965336e-01,2.666942829709909590e-01
6.866125805734607290e+00,2.812456679251022496e-01,2.904882554202128930e-01
6.867670593465214246e+00,2.812277821504799435e-01,2.703972223691322174e-01
6.869215381195821202e+00,2.812098981758523464e-01,2.904862545458061218e-01
6.870760168926428157e+00,2.811920160020395243e-01,2.766072761339357644e-01
6.872304956657035113e+00,2.811741356298599892e-01,2.844350124550240055e-01
6.873849744387642069e+00,2.811562570601305877e-01,2.850306176978408268e-01
6.875394532118248136e+00,2.811383802936663345e-01,2.613636533710057552e-01
6.876939319848855092e+00,2.811205053312799684e-01,2.819392942606367414e-01
6.878484107579462048e+00,2.811026321737827849e-01,2.758104652697461745e-01
6.880028895310069004e+00,2.810847608219843585e-01,2.752902605241908107e-01
6.881573683040675959e+00,2.810668912766920990e-01,2.838495574912472952e-01
6.883118470771282915e+00,2.810490235387118063e-01,3.068703084789691782e-01
6.884663258501888983e+00,2.810311576088471153e-01,2.856391317808946728e-01
6.886208046232495938e+00,2.810132934879006061e-01,2.876642519997571479e-01
6.887752833963102894e+00,2.809954311766722501e-01,2.833306338111987732e-01
6.889297621693709850e+00,2.809775706759605196e-01,2.692192187280476046e-01
6.890842409424316806e+00,2.809597119865622772e-01,2.610827704391561754e-01
6.892387197154923761e+00,2.809418551092721095e-01,2.850254246846222750e-01
6.893931984885529829e+00,2.809240000448832708e-01,2.812194426923520507e-01
6.895476772616136785e+00,2.809061467941868506e-01,2.770021854994483279e-01
6.897021560346743740e+00,2.808882953579726061e-01,2.701461557136680680e-01
6.898566348077350696e+00,2.808704457370278518e-01,2.830846954770632196e-01
6.900111135807957652e+00,2.808525979321386812e-01,2.835965086037414151e-01
6.901655923538563719e+00,2.808347519440891338e-01,2.725451326734287250e-01
6.903200711269170675e+00,2.808169077736616392e-01,2.935066343874433992e-01
6.904745498999777631e+00,2.807990654216363513e-01,2.853775595490273820e-01
6.906290286730384587e+00,2.807812248887923690e-01,2.609526475183734928e-01
6.907835074460991542e+00,2.807633861759063487e-01,2.725810259485539899e-01
6.909379862191598498e+00,2.807455492837537814e-01,2.746190871960064728e-01
6.910924649922204566e+00,2.807277142131079928e-01,2.854335896787186799e-01
6.912469437652811521e+00,2.807098809647405324e-01,2.987763905720242641e-01
6.914014225383418477e+00,2.806920495394211734e-01,2.938758176746238959e-01
6.915559013114025433e+00,2.806742199379184677e-01,2.830195629969817772e-01
6.917103800844632389e+00,2.806563921609983581e-01,2.935617201616782523e-01
6.918648588575239344e+00,2.806385662094254552e-01,2.679159688579994536e-01
6.920193376305845412e+00,2.806207420839629263e-01,2.725128193464610438e-01
