T,U,U_noisy
4.459256392801496105e+00,7.249759742975576238e+00,7.275696940570035132e+00
4.462747399233554901e+00,7.256723513869576259e+00,7.226428271163036321e+00
4.466241138660723919e+00,7.263691937915106145e+00,7.271034583212045987e+00
4.469737613222572570e+00,7.270665017243719497e+00,7.155605206929674722e+00
4.473236825060351585e+00,7.277642753994525648e+00,7.212232956875584300e+00
4.476738776316981472e+00,7.284625150314182562e+00,7.160731709573709303e+00
4.480243469137068502e+00,7.291612208356907487e+00,7.340871516878177516e+00
4.483750905666888720e+00,7.298603930284453867e+00,7.229058091653714158e+00
4.487261088054407487e+00,7.305600318266149529e+00,7.227627939907654842e+00
4.490774018449261717e+00,7.312601374478852279e+00,7.369056678346209921e+00
4.494289699002782967e+00,7.319607101106997860e+00,7.295174925918881392e+00
4.497808131867976122e+00,7.326617500342555545e+00,7.318486422592934915e+00
4.501329319199539825e+00,7.333632574385061886e+00,7.387635527878756214e+00
4.504853263153851373e+00,7.340652325441600290e+00,7.365558270425264453e+00
4.508379965888986263e+00,7.347676755726821440e+00,7.363756533973018215e+00
4.511909429564698648e+00,7.354705867462912217e+00,7.387955987667732316e+00
4.515441656342444432e+00,7.361739662879636548e+00,7.264837116114772009e+00
4.518976648385359951e+00,7.368778144214298997e+00,7.434059665236986802e+00
4.522514407858287733e+00,7.375821313711773186e+00,7.442937914208073380e+00
4.526054936927752514e+00,7.382869173624471593e+00,7.476033325236577376e+00
4.529598237761986113e+00,7.389921726212384634e+00,7.285819415358847806e+00
4.533144312530907882e+00,7.396978973743039809e+00,7.355224107946694900e+00
4.536693163406146034e+00,7.404040918491535450e+00,7.376721149388332677e+00
4.540244792561018983e+00,7.411107562740515853e+00,7.497330365906101690e+00
4.543799202170555773e+00,7.418178908780193481e+00,7.447423851227353175e+00
4.547356394411478320e+00,7.425254958908321434e+00,7.515002165506468934e+00
4.550916371462224497e+00,7.432335715430231637e+00,7.455987824136864894e+00
4.554479135502924159e+00,7.439421180658783328e+00,7.408469163952036141e+00
4.558044688715426673e+00,7.446511356914422564e+00,7.382675817139559449e+00
4.561613033283279606e+00,7.453606246525123602e+00,7.426239976145356358e+00
4.565184171391748258e+00,7.460705851826445745e+00,7.531900261843412103e+00
4.568758105227798794e+00,7.467810175161466724e+00,7.426422787685810434e+00
4.572334836980121331e+00,7.474919218880859972e+00,7.387115420407050159e+00
4.575914368839107738e+00,7.482032985342820908e+00,7.497383919340892433e+00
4.579496702996875612e+00,7.489151476913119332e+00,7.559061145971234907e+00
4.583081841647247856e+00,7.496274695965064794e+00,7.619444900124675790e+00
4.586669786985775765e+00,7.503402644879539451e+00,7.567312188073549883e+00
4.590260541209718603e+00,7.510535326044951887e+00,7.560407385037376748e+00
4.593854106518065805e+00,7.517672741857291285e+00,7.429630210616864794e+00
4.597450485111520102e+00,7.524814894720083025e+00,7.507261488995212950e+00
4.601049679192513508e+00,7.531961787044404666e+00,7.514372049274193444e+00
4.604651690965196664e+00,7.539113421248885949e+00,7.547232105089108245e+00
4.608256522635451269e+00,7.546269799759714125e+00,7.500973785612925049e+00
4.611864176410880312e+00,7.553430925010615304e+00,7.594369448086628616e+00
4.615474654500822282e+00,7.560596799442875771e+00,7.624556547479153679e+00
4.619087959116335185e+00,7.567767425505318002e+00,7.574452403772441222e+00
4.622704092470218740e+00,7.574942805654323763e+00,7.561546042130136591e+00
4.626323056776995735e+00,7.582122942353806572e+00,7.592746433439136133e+00
4.629944854252931563e+00,7.589307838075251667e+00,7.609419604633957945e+00
4.633569487116017349e+00,7.596497495297658276e+00,7.637272409759503056e+00
4.637196957585989487e+00,7.603691916507593795e+00,7.561581328447057437e+00
4.640827267884313656e+00,7.610891104199158264e+00,7.684278310929236078e+00
4.644460420234203468e+00,7.618095060873997681e+00,7.620772391774236709e+00
4.648096416860603597e+00,7.625303789041291580e+00,7.617478823046781145e+00
4.651735259990210203e+00,7.632517291217777000e+00,7.667982147469303733e+00
4.655376951851452283e+00,7.639735569927710301e+00,7.605547277627106695e+00
4.659021494674514763e+00,7.646958627702907130e+00,7.691664115476734231e+00
4.662668890691318069e+00,7.654186467082698897e+00,7.762455156720001526e+00
4.666319142135538556e+00,7.661419090613976302e+00,7.683997818590527551e+00
4.669972251242592520e+00,7.668656500851142255e+00,7.679667860442900285e+00
4.673628220249656628e+00,7.675898700356153626e+00,7.652662812274497739e+00
4.677287051395647488e+00,7.683145691698483937e+00,7.758621786557906574e+00
4.680948746921245629e+00,7.690397477455151787e+00,7.747748679974003849e+00
4.684613309068875964e+00,7.697654060210697757e+00,7.622377568222223232e+00
4.688280740082728215e+00,7.704915442557196847e+00,7.754201085309856190e+00
4.691951042208738265e+00,7.712181627094244263e+00,7.679077161557308351e+00
4.695624217694612135e+00,7.719452616428970515e+00,7.660758973971338648e+00
4.699300268789804669e+00,7.726728413176024546e+00,7.723221734136033412e+00
4.702979197745540851e+00,7.734009019957591491e+00,7.700881405431791116e+00
4.706661006814799819e+00,7.741294439403356265e+00,7.799522649006996211e+00
4.710345698252332625e+00,7.748584674150548857e+00,7.685388972596839174e+00
4.714033274314647137e+00,7.755879726843900812e+00,7.691251726923659326e+00
4.717723737260026695e+00,7.763179600135680758e+00,7.715620041842234933e+00
4.721417089348513230e+00,7.770484296685643777e+00,7.763329239493911516e+00
4.725113332841926805e+00,7.777793819161095357e+00,7.807234520125041932e+00
4.728812470003850521e+00,7.785108170236830993e+00,7.730401372682847772e+00
4.732514503099647385e+00,7.792427352595166390e+00,7.755956112982559603e+00
4.736219434396443440e+00,7.799751368925918804e+00,7.720948303778757627e+00
4.739927266163152630e+00,7.807080221926432806e+00,7.796895944554102620e+00
4.743638000670451937e+00,7.814413914301537645e+00,7.762892826275161973e+00
4.747351640190808020e+00,7.821752448763591659e+00,7.930097320131391569e+00
4.751068186998455900e+00,7.829095828032426319e+00,7.925174347543248565e+00
4.754787643369421168e+00,7.836444054835410178e+00,7.789425948107298048e+00
4.758510011581500443e+00,7.843797131907377818e+00,7.850293305714341585e+00
4.762235293914283574e+00,7.851155061990689354e+00,7.871758546060970474e+00
4.765963492649137656e+00,7.858517847835185144e+00,7.830753667491411107e+00
4.769694610069222129e+00,7.865885492198206208e+00,7.845840600696292633e+00
4.773428648459476342e+00,7.873257997844587130e+00,7.904800353158726089e+00
4.777165610106636429e+00,7.880635367546652503e+00,7.866563246071263116e+00
4.780905497299221985e+00,7.888017604084210710e+00,7.872435871596749735e+00
4.784648312327550279e+00,7.895404710244567248e+00,7.893358639674163513e+00
4.788394057483723820e+00,7.902796688822500748e+00,7.964070553351356274e+00
4.792142735061649894e+00,7.910193542620289620e+00,7.896604098297781427e+00
4.795894347357020138e+00,7.917595274447669418e+00,7.936449695384058423e+00
4.799648896667334519e+00,7.925001887121881694e+00,7.936414758133489400e+00
4.803406385291880909e+00,7.932413383467622481e+00,7.967647973559039976e+00
4.807166815531758175e+00,7.939829766317079596e+00,7.929588784101163412e+00
4.810930189689854863e+00,7.947251038509898002e+00,7.922125446265432913e+00
4.814696510070874957e+00,7.954677202893212673e+00,7.919737770932180787e+00
4.818465778981314784e+00,7.962108262321608620e+00,7.973490980247126991e+00
4.822237998729486996e+00,7.969544219657151984e+00,7.976021752559899092e+00
4.826013171625501030e+00,7.976985077769355392e+00,7.963637345581719984e+00
4.829791299981285313e+00,7.984430839535220592e+00,7.995051749122487728e+00
4.833572386110567720e+00,7.991881507839179832e+00,8.109693172162833363e+00
4.837356432328896894e+00,7.999337085573142936e+00,8.038298503082414115e+00
4.841143440953627142e+00,8.006797575636468878e+00,7.914564131877471986e+00
4.844933414303932651e+00,8.014262980935971115e+00,8.078937421535197672e+00
4.848726354700796826e+00,8.021733304385906038e+00,8.028472530285659658e+00
4.852522264467027391e+00,8.029208548907993404e+00,7.977938432143404590e+00
4.856321145927243066e+00,8.036688717431378137e+00,8.103471894168857048e+00
4.860123001407890442e+00,8.044173812892681852e+00,8.039789241403269671e+00
4.863927833237228882e+00,8.051663838235930015e+00,8.102118731560096876e+00
4.867735643745348284e+00,8.059158796412612347e+00,8.028067167583495589e+00
4.871546435264155761e+00,8.066658690381641961e+00,8.119106000164311610e+00
4.875360210127391625e+00,8.074163523109383789e+00,8.059655499933345624e+00
4.879176970670614288e+00,8.081673297569604841e+00,8.129133485094762079e+00
4.882996719231219807e+00,8.089188016743531051e+00,8.129745387087361053e+00
4.886819458148424111e+00,8.096707683619793983e+00,8.038699786718986218e+00
4.890645189763286105e+00,8.104232301194464583e+00,8.122219614192147219e+00
4.894473916418685455e+00,8.111761872471022983e+00,8.134877318356108944e+00
4.898305640459347465e+00,8.119296400460385144e+00,8.115903952818579015e+00
4.902140364231820868e+00,8.126835888180854894e+00,8.037345396713067913e+00
4.905978090084504473e+00,8.134380338658180776e+00,8.148004359129961571e+00
4.909818820367623182e+00,8.141929754925502749e+00,8.125508148595860902e+00
4.913662557433252864e+00,8.149484140023378842e+00,8.208835345041904930e+00
4.917509303635299922e+00,8.157043496999765608e+00,8.103385669346915066e+00
4.921359061329525275e+00,8.164607828910034115e+00,8.213299796488753302e+00
4.925211832873521267e+00,8.172177138816941522e+00,8.178570201713096566e+00
4.929067620626739199e+00,8.179751429790655948e+00,8.306452954924393950e+00
4.932926426950466237e+00,8.187330704908729828e+00,8.136491479768235280e+00
4.936788254207843174e+00,8.194914967256115901e+00,8.242260063385455027e+00
4.940653104763865322e+00,8.202504219925158324e+00,8.175309811134908955e+00
4.944520980985367409e+00,8.210098466015574914e+00,8.162194616666704761e+00
4.948391885241051114e+00,8.217697708634485565e+00,8.271037592813684114e+00
4.952265819901459309e+00,8.225301950896369618e+00,8.255006348895339130e+00
4.956142787339003597e+00,8.232911195923112047e+00,8.284887702251035435e+00
4.960022789927940323e+00,8.240525446843946611e+00,8.159597878712462560e+00
4.963905830044394563e+00,8.248144706795502046e+00,8.187770112790339283e+00
4.967791910066345018e+00,8.255768978921755874e+00,8.284784834555354749e+00
4.971681032373637343e+00,8.263398266374071710e+00,8.220633971494907044e+00
4.975573199347973485e+00,8.271032572311163733e+00,8.336687166384251668e+00
4.979468413372928559e+00,8.278671899899118003e+00,8.361763028664345399e+00
4.983366676833934861e+00,8.286316252311364039e+00,8.279679760002711220e+00
4.987267992118301407e+00,8.293965632728706794e+00,8.295440376761197498e+00
4.991172361615195285e+00,8.301620044339280469e+00,8.302893620874584713e+00
4.995079787715666519e+00,8.309279490338592922e+00,8.294631188933781374e+00
4.998990272812623203e+00,8.316943973929474154e+00,8.315051462387124559e+00
5.002903819300860810e+00,8.324613498322118943e+00,8.312960819603382845e+00
5.006820429577036435e+00,8.332288066734038878e+00,8.353688391826544546e+00
5.010740106039695441e+00,8.339967682390113879e+00,8.323292218339940263e+00
5.014662851089251028e+00,8.347652348522522914e+00,8.321589828506734676e+00
5.018588667128002889e+00,8.355342068370804398e+00,8.340339917788609725e+00
5.022517556560124774e+00,8.363036845181808232e+00,8.332423577011960347e+00
5.026449521791680475e+00,8.370736682209718893e+00,8.366705767679020411e+00
5.030384565230608729e+00,8.378441582716028790e+00,8.405402254399076512e+00
5.034322689286742758e+00,8.386151549969572017e+00,8.488959774834770045e+00
5.038263896371791617e+00,8.393866587246465727e+00,8.312429213086167223e+00
5.042208188899363286e+00,8.401586697830177641e+00,8.332685895361418460e+00
5.046155569284945130e+00,8.409311885011444332e+00,8.405892534758496737e+00
5.050106039945926106e+00,8.417042152088347606e+00,8.418620747455506148e+00
5.054059603301576331e+00,8.424777502366236348e+00,8.422532491974610735e+00
5.058016261773070177e+00,8.432517939157786913e+00,8.526129458896004820e+00
5.061976017783469395e+00,8.440263465782956942e+00,8.348975808267827148e+00
5.065938873757740879e+00,8.448014085569001352e+00,8.440260202180166260e+00
5.069904832122738902e+00,8.455769801850458123e+00,8.392141466323339571e+00
5.073873895307229986e+00,8.463530617969166059e+00,8.448405329513624551e+00
5.077846065741871584e+00,8.471296537274232819e+00,8.497033140119770067e+00
5.081821345859232508e+00,8.479067563122054452e+00,8.406888755741773522e+00
5.085799738093777833e+00,8.486843698876297637e+00,8.538032880632375310e+00
5.089781244881886657e+00,8.494624947907913892e+00,8.452320882176952210e+00
5.093765868661837892e+00,8.502411313595109377e+00,8.450004720200499975e+00
5.097753611873826252e+00,8.510202799323366207e+00,8.427911524632461848e+00
5.101744476959948926e+00,8.517999408485426471e+00,8.483012296515411776e+00
5.105738466364224237e+00,8.525801144481295779e+00,8.488699167673834367e+00
5.109735582532574760e+00,8.533608010718229053e+00,8.575031752483754488e+00
5.113735827912845977e+00,8.541420010610748292e+00,8.463320895565832558e+00
5.117739204954792065e+00,8.549237147580605267e+00,8.559890690733883645e+00
5.121745716110092772e+00,8.557059425056818824e+00,8.599124349769555309e+00
5.125755363832339206e+00,8.564886846475634030e+00,8.552288849534239290e+00
5.129768150577051600e+00,8.572719415280550592e+00,8.611141104377670885e+00
5.133784078801664208e+00,8.580557134922287332e+00,8.545904623661275679e+00
5.137803150965543075e+00,8.588400008858810608e+00,8.609109153966990391e+00
5.141825369529970935e+00,8.596248040555302339e+00,8.579557030265105411e+00
5.145850736958167637e+00,8.604101233484193756e+00,8.712045862706601085e+00
5.149879255715271498e+00,8.611959591125103231e+00,8.597764604250444975e+00
5.153910928268358838e+00,8.619823116964898446e+00,8.604859311775776121e+00
5.157945757086429772e+00,8.627691814497650213e+00,8.647883707053493296e+00
5.161983744640425975e+00,8.635565687224643128e+00,8.609121484568659000e+00
5.166024893403212914e+00,8.643444738654363135e+00,8.633643364040716861e+00
5.170069205849603833e+00,8.651328972302511744e+00,8.668249859609495900e+00
5.174116684456338433e+00,8.659218391691979377e+00,8.702979920553648441e+00
5.178167331702105969e+00,8.667113000352877350e+00,8.637320250003533317e+00
5.182221150067523929e+00,8.675012801822475694e+00,8.678048575772914219e+00
5.186278142035164684e+00,8.682917799645268886e+00,8.674367425041552337e+00
5.190338310089533280e+00,8.690827997372913671e+00,8.725712293707212908e+00
5.194401656717087867e+00,8.698743398564261042e+00,8.739817686174809808e+00
5.198468184406226378e+00,8.706664006785345578e+00,8.726862269379717318e+00
5.202537895647302513e+00,8.714589825609378337e+00,8.727904963868379440e+00
5.206610792932610643e+00,8.722520858616723771e+00,8.812127516138041017e+00
5.210686878756405349e+00,8.730457109394942350e+00,8.686867111407734043e+00
5.214766155614884546e+00,8.738398581538737275e+00,8.820280341610825303e+00
5.218848626006210800e+00,8.746345278649990007e+00,8.773279223637340252e+00
5.222934292430491787e+00,8.754297204337728289e+00,8.677670946248417394e+00
5.227023157389801611e+00,8.762254362218147463e+00,8.768759846391077417e+00
5.231115223388164814e+00,8.770216755914573170e+00,8.699527088595036872e+00
5.235210492931575921e+00,8.778184389057507531e+00,8.772057200511360620e+00
5.239308968527979005e+00,8.786157265284559870e+00,8.684743751950781743e+00
5.243410652687296114e+00,8.794135388240512441e+00,8.830647137163074589e+00
5.247515547921398849e+00,8.802118761577261807e+00,8.762702249198856208e+00
5.251623656744140334e+00,8.810107388953850815e+00,8.892748048699811392e+00
5.255734981671327688e+00,8.818101274036436621e+00,8.781964885173110247e+00
5.259849525220749555e+00,8.826100420498319110e+00,8.828910304538535314e+00
