B_0,omega,phi,theta_incidence,V_ind
3.587571633940933036e-01,8.095026331110022966e+01,1.263855554561908734e-01,6.931801673809528941e-01,-1.076793916216515878e+00
9.928899986789646581e-01,1.832746879325646816e+01,4.457801405114393267e-01,1.974508917836753363e-01,2.554697894036572214e-01
1.135052509766458217e-01,9.367594522429639881e+01,3.996705518077594110e+00,1.644760797366056626e-01,1.036060070672063932e-01
3.985665133721094655e-01,1.481144855804366856e+01,5.594695665966737508e+00,8.913142687132252773e-01,-3.547818490746579290e-02
7.998532909555385872e-01,3.095421055832591861e+01,2.287172756501879789e+00,7.063421237512192974e-01,1.856792306726357811e-01
3.906146861469271814e-01,3.013275830313992998e+01,4.646975205995359737e+00,9.292169342130128795e-01,6.076634933191268212e-02
1.701156638546056921e-01,1.783107004976179439e+02,1.987022737846314335e+00,7.996159628277460518e-01,1.040825037933317682e-02
6.863964172376401107e-01,1.521729390081954421e+02,8.959356181294974020e-01,1.442242193342376799e-01,1.732512894128701575e-01
4.774524928347460562e-01,4.694838474171135090e+01,2.140886650801848035e+00,8.388950086603962353e-01,1.264965824919596915e-01
3.479389129011259962e-01,1.443320105508279028e+02,5.250797455509166767e+00,9.612550546095459669e-01,2.437188668816309134e-01
2.085628587381603560e-01,1.929595503894618105e+02,1.031567936423610998e+00,6.990335065232281542e-01,2.612035528169086573e-01
9.514605552553373480e-01,1.011956780853024611e+02,4.317163436083056638e+00,2.727718148077791782e-01,-1.714242151115999077e-02
7.250939833405051216e-01,1.447507669304334570e+02,2.113069082981949620e+00,6.308056905916635815e-01,5.994870259202087492e-01
9.404464702026754663e-01,1.489532009356006483e+02,1.926809859556365412e+00,3.222909972818828184e-01,-1.114769143287695219e-01
9.418594599066552053e-01,1.432565982303505905e+02,2.382797570257330300e+00,9.451174636257397843e-01,4.564835328145760429e-01
3.351077810719245154e-01,1.999328910870569942e+01,3.292151788700899306e+00,9.285095438012009872e-01,2.778879242674022268e-02
1.719830315167618640e-01,1.930182081593826240e+02,2.571773475467658887e+00,1.767250618433849341e-01,5.549258637161274405e-02
9.189162838018710699e-01,8.302036868580003670e+01,4.453184650175608716e+00,8.598944990400185784e-01,5.404412443662584553e-02
6.688535503236436863e-01,9.838680316847121787e+01,3.113390261750455412e+00,3.831811580001119322e-01,1.466289605653761374e-01
3.602513927425899931e-01,1.148383927575205199e+01,4.608895797325417654e+00,6.880501060354893283e-01,2.576785436406196089e-02
4.346174406368797927e-01,6.046131179228958530e+01,2.033704935557603566e+00,7.647914595432078189e-01,4.991691042382602472e-02
5.400565202738341064e-01,1.718788982310319966e+02,3.311039612505731977e+00,4.763999019375313448e-01,6.477998457925614462e-01
6.508906887705592226e-01,1.752559648252279203e+02,4.805166158740290960e+00,7.444793912524081403e-01,2.229176511654087922e-01
1.643048027588019377e-01,9.832540657878764989e+01,3.311991292250018315e+00,2.119575776381684429e-01,1.247620429061602199e-01
3.100671119058436842e-01,1.821244467269530958e+02,2.741989379988474695e+00,9.377713997953583958e-01,3.126053921553290094e-01
2.185285327488410700e-01,1.119036539531989689e+02,5.458225661437722032e+00,4.945300400666079177e-02,-1.192106394541388031e-01
8.897878557755936058e-01,1.912532987341265880e+02,3.863639557096041788e+00,7.683239145963179084e-02,6.784858926781650590e-01
5.192531387573416923e-01,5.697846135002483692e+01,4.254128331880804303e+00,8.283098586750405889e-01,4.779615717373048023e-02
7.763031323101939885e-01,6.724137792018572668e+01,4.029973312872825453e+00,2.722849820905117180e-01,5.293766275617746153e-01
7.398366396987078319e-01,5.944896847221604474e+01,3.790472697344128505e+00,5.036557243759319791e-01,5.910344358992684899e-02
2.723221649690562574e-01,5.228359128616447293e+01,4.207497291834118691e+00,7.773800458775602662e-01,5.057801929526754836e-02
6.227831943590840247e-01,1.464810068872348836e+02,1.107308760722895302e+00,1.603682999069097059e-01,5.607856309421273000e-01
2.206282027767664800e-01,1.147379260062832458e+02,5.291989373146429365e+00,7.312627898026548001e-01,1.484853445690168805e-01
3.274953634677548742e-01,1.192016607116255358e+02,6.231057477713604520e+00,6.142875845742294949e-01,-2.027336950834041751e+00
7.574824362169702008e-01,6.229209715902185707e+01,3.426402177577954511e+00,7.545122312903267403e-01,4.000104927809307043e-01
3.783493945944136350e-01,1.681815528293127215e+02,4.518342743389855087e+00,4.064406163910782577e-01,2.490265536621863451e-01
7.518091342389483511e-01,1.372013707896214214e+02,2.928983808101530695e+00,8.684092159410640166e-01,6.526410981838897118e-01
3.092229670563484412e-01,6.223497065777734605e+01,2.310844724301384101e+00,8.322006228822069751e-01,1.176633453538335483e-01
8.566715187318997282e-01,4.755036889650354226e+01,3.831346595253775522e+00,2.120361318041677490e-01,1.061844879452202711e-01
7.137766350941179283e-01,1.388433151561740075e+01,1.558158519609792680e+00,8.476345733416850159e-01,4.670207756566962382e-02
7.921065173940793347e-01,8.832209515500812813e+01,4.241234778951357143e+00,4.051079489154895130e-01,1.977913463066279243e-01
8.834493842702367816e-01,1.668434049290780194e+02,5.617544270192117217e+00,1.043566793927171998e+00,-6.279795848348604936e-01
5.997211476929426022e-01,2.478718588231652120e+01,5.034271889186628712e+00,3.311930405998355642e-01,-3.418284061207670088e-02
3.319956999521192498e-01,6.707337405557147747e+01,3.270388131320487446e+00,2.905056899677031512e-01,1.249711741000336523e-01
5.189737965398655284e-01,1.787109420292539426e+02,3.205249201517294644e+00,1.434311252419769311e-01,2.938807681699884267e-01
1.221521962341563655e-01,1.806265261186383668e+02,5.483520539416104178e+00,5.686823843750976604e-02,-1.523602817235779616e-01
5.008743851714987372e-01,6.999179399666385848e+01,4.692629443260790900e+00,7.511374897923078775e-01,2.094953690817059622e-01
4.610900569424244422e-01,1.617182996253669955e+02,6.262228785689551103e+00,3.471914552748786020e-01,-4.658266360677884244e+00
1.432671688859953607e-01,1.526804558266793208e+02,2.957936755024678899e+00,8.784126917835491932e-01,1.191363549232041658e-01
1.868538675706504781e-01,1.959061930975551036e+02,8.521935349949131266e-01,8.811549605912125660e-01,-5.611951886048155425e-02
6.777047899240030704e-01,9.279487289350656454e+01,5.315805887162132315e+00,5.889297568285336432e-02,4.330757035830935520e-01
1.493925398408201821e-01,8.344192873092002571e+01,2.325777417450643814e+00,2.314461675933278395e-01,1.029669668720359921e-01
4.515870071647251072e-01,4.400609057659713841e+01,6.121509462164957505e+00,3.257303131768592430e-01,-7.150943441744613827e-01
3.795739333295005125e-01,1.658677471027024808e+02,7.945959323384840234e-01,5.675366243483500606e-01,-3.865090803752652127e-01
1.087900197810328512e-01,6.437410434380673507e+01,2.237356709456274295e+00,2.976932168718124383e-01,7.122921466439205429e-02
1.669506178677807873e-01,1.621638645254998039e+02,3.865099462101530658e+00,4.009060659897862970e-03,1.100678314603497909e-01
8.443317749843003428e-01,1.006050160444311814e+02,4.626579807928036026e+00,4.595147851553301188e-01,6.414573943649476417e-01
7.636875076335607471e-01,1.245307184495250681e+02,2.832050716239862265e+00,7.911359307509104877e-01,7.816853117782751603e-01
3.405281071453077346e-01,1.869962661961456263e+02,6.201646176309682623e+00,9.182648819128971240e-01,-2.271448547806071083e+00
7.444107530724553001e-01,1.139287435778110762e+02,5.744997281522805643e+00,6.717916802079122451e-01,3.554473680802244795e-01
2.257047263989246932e-01,1.316350993973451580e+02,2.376979324723452525e+00,9.759830371477696831e-01,1.010175189569129939e-01
7.563124161564631631e-01,1.184117897180145746e+02,3.489625056307203987e+00,9.966642701704477858e-01,5.421819413592590120e-01
2.101185192246744493e-01,1.072517502009099815e+02,9.421120884604088364e-01,7.095521466636204311e-01,9.217452960114354277e-02
6.334938361006018370e-01,1.155879776207930405e+02,9.834021481617587213e-02,5.522595224870388009e-01,-3.441168688302503220e+00
9.979304359544195480e-01,1.028119234670542284e+02,4.867568514424125858e+00,9.681285434257583811e-01,-6.907751369314782397e-02
9.462661065611016609e-01,1.002965043970134928e+02,4.195936260302621790e+00,9.848663492039380074e-01,2.962914876054274504e-01
1.728619543319411811e-01,1.455057465373739376e+02,4.124080538512723493e+00,2.875330488640358007e-01,2.219064423926402629e-01
6.346362285719894247e-01,2.784112983447584355e+01,2.812337716155626222e+00,9.195274236542790858e-01,1.232468087581012478e-01
5.284874478138825715e-01,2.402936722063878605e+01,4.517777325071371308e+00,1.887348481848695192e-01,5.278198859467073123e-02
1.462913439376415659e-01,1.216637335191122986e+02,6.078169952868170078e+00,1.049134430199349238e-01,-4.322164291640384626e-01
7.339558504713908915e-01,1.354793025742205259e+02,1.862803807589572980e+00,8.718261850158925963e-02,-7.801064644406627800e-03
5.551427401028825592e-01,1.155972826563066036e+02,4.125926765709587052e+00,3.934217275377174250e-01,5.411184495925347449e-01
6.637079473812018682e-01,1.117656923670217139e+02,4.654095806146798964e+00,8.731093344878202434e-01,4.117095951241360186e-01
2.222958782580458093e-01,9.616468077402305425e+01,2.915524196523743949e+00,8.349846934330303894e-01,1.477794439711999641e-01
2.737801350690414193e-01,7.045094188445403915e+01,4.043316035671149500e+00,9.124022906438673114e-03,2.050339995893463441e-01
7.419087068868008839e-01,1.714234010665769006e+02,9.699095955254223300e-01,8.371588423647897681e-01,5.981377497469398952e-01
9.338129531101470038e-01,1.962132825145851882e+02,2.950265307496434009e+00,9.204274214337755389e-01,9.856866536008292989e-01
4.203867678767875815e-01,1.902868834411625301e+02,4.408626512625499316e+00,1.618286847493535519e-01,-3.006663222968343485e-02
9.855607898567355640e-01,9.153699755789702408e+01,2.245597992591112924e+00,9.683710686609972029e-01,5.418097758602808955e-01
2.971506841669472321e-01,3.665403380029167124e+01,4.569466575480451098e+00,6.009017011874870362e-02,7.303939984253891848e-02
2.692256098793880392e-01,8.212214774404529294e+01,5.001669847661587731e+00,6.112517656140060707e-01,-6.502041994212996723e-02
7.555760759750064226e-01,8.473169371910411485e+01,2.726576827614891840e+00,7.483856672638697916e-01,4.055589001715451114e-01
3.316524179125691640e-01,1.973982412375841022e+02,4.963904560198745486e+00,8.931824301485402628e-01,-1.674312151210892996e-01
9.588746594311114979e-01,4.303897012597926874e+01,5.299644064940258303e+00,8.138708082598254956e-01,2.157790385780019304e-01
1.424536933068886457e-01,1.333824013513164459e+02,5.520212349793103712e+00,1.790274531453903972e-01,-1.704204019314672913e-01
6.112254822004782318e-01,1.688446615576507384e+02,4.688306941518482485e-01,9.043853994768666915e-01,8.215678682258453769e-01
8.221708802532872173e-01,5.446380719203924059e+01,2.881091535147855875e+00,1.018360558812727856e-01,5.022618171373764984e-01
7.670256767804151110e-01,1.631291491259840143e+02,5.797276174833018159e-01,6.884608691613161024e-01,-3.098564660273901900e-04
9.637581074428693828e-01,1.780687335447418320e+02,2.425723212377290494e+00,2.293917554781552681e-01,6.219337376671665307e-01
3.059265198007909414e-01,1.389514809614477429e+02,5.781167543101358497e+00,1.009701798064924771e+00,2.199194642802583533e-01
6.545285656027394205e-01,4.243398177592538900e+01,4.273187349173103833e+00,6.979175593197476379e-01,3.092002335978977223e-02
2.171616134906569351e-01,1.234189501818235044e+02,1.350876748720542642e+00,7.667285816724214165e-01,-7.222230068526537539e-02
2.309676916241014677e-01,9.929943410109424917e+01,2.874321807828530861e+00,4.535434754362283050e-01,2.351192271665616396e-01
7.660854720185754640e-01,4.918665576192331201e+01,1.951061818758925925e+00,9.537145236454730446e-01,-1.162047647395773181e-02
7.258851011508264950e-01,1.209804467315411927e+02,4.866635539345121053e+00,1.842079018939192236e-01,-9.812979932437808361e-02
7.975163230943769221e-01,5.429443981490106097e+01,3.600367432346813779e+00,9.434116754984617215e-01,1.625224251185239388e-01
8.857277475717356685e-01,1.071595614357631909e+01,2.937097896181014578e-01,5.364953079861127794e-01,5.163813653126787633e-03
2.681212290126906983e-01,1.412398562924335010e+02,6.543040617554631844e-01,1.029448532105044362e-01,-2.905922615428255251e-01
7.436398730502404852e-01,1.962462881918196445e+01,6.166373496851720759e+00,5.017805897410043681e-01,-6.490278353192647787e-01
8.302638085054271366e-01,7.009922480150933666e+01,2.362341931787526050e+00,4.047272396824322938e-01,3.635210120949431967e-01
3.187242556765320090e-01,1.399937363750123893e+02,4.798105866169121825e+00,9.586508437430948382e-01,7.973601704483992969e-02
5.403672075807101072e-01,7.323380687465973438e+01,2.966882999059173187e+00,9.532468390994665308e-02,3.193861768247945321e-01
3.878597629864080076e-01,7.436984963664254167e+01,7.905914210367083195e-01,7.012520372814722291e-01,-1.665148737300674031e-01
1.884675213850852404e-01,1.797459223807719582e+02,3.309530023485088623e+00,5.466320753286730838e-01,2.251439055758608088e-01
8.742665701988070470e-01,4.058702908459991932e+01,2.850709561398449665e+00,7.827170060024829512e-01,2.938097021560245325e-01
7.769735152756491736e-01,1.591017625788515204e+02,3.469383595729814029e+00,5.065245284186260522e-01,1.246055443731168388e+00
1.097258930873812183e-01,3.211750108249880498e+01,3.456372869014860072e+00,3.157898760042699426e-01,3.906590349925826572e-02
4.605312509524549514e-01,6.250339488585494507e+01,3.648979828709024154e-01,9.017452978179145429e-02,3.575159342674539276e-01
8.361238543734736961e-01,6.576260299940541643e+01,4.859013291784108901e+00,5.978553052827710879e-01,-3.218238231689871803e-02
9.627202933855052436e-01,4.180858370551458592e+01,1.821379508358004884e+00,4.788352422322494917e-01,5.205639206359703730e-02
3.206356453374962223e-01,1.971841548591828257e+02,6.355414911992641747e-01,2.303110057922431175e-01,-3.807190945982325547e-01
9.567607014982921765e-01,1.014582649080887649e+02,1.406097111926731369e+00,2.765492886899614255e-01,-1.578895446044555617e-01
5.207835063394753439e-01,1.153758262740712013e+02,5.788496380897769633e+00,5.960174191761510309e-01,5.225661376559224136e-01
1.445776677978954650e-01,4.271875249896733351e+01,4.934777440451883379e+00,7.385367809106575532e-01,-1.731775374253652355e-02
1.132212993251040939e-01,8.045035797111603415e+01,3.681715428728146389e+00,1.079541767758327719e-01,2.325088602203547600e-02
1.864329969887277560e-01,7.252767807725584248e+01,5.797316422463799412e+00,3.467501753167701595e-01,1.448904765311549991e-01
5.961996989493851817e-01,2.168686759419980348e+01,5.352356702271436895e+00,7.734162593682319606e-03,5.925128177010952762e-02
9.940161607813521316e-01,1.536092321709166981e+02,1.447177797898314910e+00,5.333404480015098426e-02,1.038067533339148557e-01
8.475981475035957446e-01,8.597019439054301415e+01,5.976026985328390495e+00,9.483991048559899939e-01,1.517579659799812020e-01
9.695011931058088450e-01,9.397611892618756713e+01,2.007780774660970824e+00,4.339075020297009644e-01,1.117270543143035755e-01
9.373434507648739089e-01,1.949784984177500746e+02,2.402832792685660745e+00,3.783252201441548168e-01,8.129989254600957782e-01
9.060571300981596909e-01,3.866559880678911298e+01,1.780338411059931625e+00,1.087239070065656454e-01,1.204648421960783367e-01
8.319785194671108775e-01,1.686372518393422126e+02,5.816818903366980820e+00,4.102718800827175327e-01,1.680949828809282121e+00
6.531807933511697417e-01,6.317430921469056671e+01,4.723441479058000603e+00,1.325462842255764051e-01,2.939100926885578891e-01
7.237835446736839984e-01,5.230577330985089901e+01,5.505508483021251287e+00,4.354792183339156741e-01,-2.870391597323955768e-01
