a,psi,theta_obs,q,Prad,Prad_noisy
2.612398221716042547e+20,2.742214775491815804e-01,1.884893090285547079e-01,6.961376890476228874e-19,9.761872098041495091e-12,9.853907167370298832e-12
7.377716817070172406e+20,9.907609405877321196e-01,7.514342290904636457e-01,6.515489328160536828e-19,1.775941838014968567e-10,1.775443942724178517e-10
8.083928447010790441e+20,8.670148085286042416e-01,5.866630157852308347e-01,7.150798497116247778e-19,3.482101236896756186e-10,3.483843644497536623e-10
2.274423371487361106e+20,4.582104057181317636e-01,1.303122890790548771e+00,1.960881802627126483e-19,2.445454261041420352e-12,2.493401928423012475e-12
8.600515447906437693e+20,3.189165717607255202e-01,9.292443295430919958e-01,3.547861432495920707e-19,1.729229262987249609e-10,1.730675535531270994e-10
3.810506597448134820e+20,2.906413966519535985e-01,5.425940726492703980e-01,5.725810095576628636e-19,2.172076811183572133e-11,2.178128942475756989e-11
7.748802821964582093e+20,7.600266290989314832e-01,9.786997760208226982e-01,5.965803978139268247e-19,2.219725834241776577e-10,2.220503477025228899e-10
2.159198434725701222e+20,1.147154083017935200e+00,7.182203927835536517e-01,1.042266924449922549e-19,1.760349950639339061e-13,1.017836127080120050e-13
5.260630520905130312e+20,1.253099807449317815e+00,5.590238493974393208e-01,1.201891598580525568e-19,1.567849184557869582e-12,1.709676002266903973e-12
6.843151371656044216e+20,1.262428885947186830e+00,2.045424981575981183e-01,8.901910507758740383e-19,2.107223278517312325e-10,2.106522309908995846e-10
5.455059880612858429e+20,1.271703737397649636e+00,8.878250038290094182e-01,9.953424909257881526e-19,1.227356334011204683e-10,1.227433210431576883e-10
7.203445008473641452e+20,3.945313514989926551e-01,1.363537577735261852e+00,3.731540727607410505e-19,8.150175447828412221e-11,8.161047843298286536e-11
7.977566710746809631e+20,1.135332536941672021e+00,8.847667142029402854e-01,4.598988954132298312e-19,1.208399163788930228e-10,1.208059761257423594e-10
9.355504884135872430e+20,1.397471122640128627e+00,1.658104921894386630e-01,7.090748890160232358e-19,6.452970767561277391e-10,6.453090166014919495e-10
6.841572220367449620e+20,5.524005412162634743e-01,3.763464581557585120e-01,4.214704306793235972e-19,5.886381269250645261e-11,5.886464183833221047e-11
2.583551516974933279e+20,7.285844387503811470e-01,5.378515773402455791e-01,9.610223553531088751e-19,2.524677131426264941e-11,2.526244511575980496e-11
7.913014362469211832e+20,4.181897023143994474e-01,1.184007937505967334e+00,6.027346517905671439e-19,3.166440421221465543e-10,3.167030742368101317e-10
4.813689945888013681e+20,6.257553071270923750e-01,1.382432179333853206e+00,4.148771864430332940e-19,2.594396003946297560e-11,2.579414894251136398e-11
7.287334005086209966e+20,9.177186513011164060e-01,7.107595047250993003e-01,3.186951417967352249e-19,4.143872993000117662e-11,4.138631456584511536e-11
7.202802068297897738e+20,2.135658338622968833e-01,8.876231006309940330e-01,6.764611602066246656e-19,2.507339975727254031e-10,2.509405427278793678e-10
8.985621002739113001e+20,1.269859254471448651e+00,3.591380932580336971e-01,5.705341223155951898e-19,3.348138480202056475e-10,3.346184808209136129e-10
6.303434341960630927e+20,7.453208180313998232e-01,8.079070566376602702e-01,5.411085807722860712e-19,7.476395889454004231e-11,7.470026708695828300e-11
3.065267083490999665e+20,1.177678121221300694e-01,8.667332010356930683e-01,1.816786277092443162e-19,2.287209021214439580e-12,2.367055035574760324e-12
4.656229967387313439e+20,3.867186895584399098e-01,5.850770785644607841e-01,9.179743336011498062e-19,8.953463263288706500e-11,8.935053027698219324e-11
6.585576343645758423e+20,1.287533493074242141e+00,1.246977169807996555e+00,7.339320759133506092e-19,1.278451707877787625e-10,1.277589934933025357e-10
6.137296163353136988e+20,1.189146350420670961e+00,2.196708112472603724e-01,5.998709349692729857e-19,6.427421068820951520e-11,6.419385480730805256e-11
2.742644064788341391e+20,1.320775933475899722e+00,7.322777638238894271e-01,2.523374682149619786e-19,1.353705633506671694e-12,1.510434423854752071e-12
8.416289950862940570e+20,7.623616104143643435e-01,1.184603180955150492e+00,3.771236049253718588e-19,1.417179244701254580e-10,1.416310543957504316e-10
6.215119943079135805e+20,1.026439408399180575e+00,3.431083690322725976e-01,3.555224244851570628e-19,2.471565508052926912e-11,2.477886052248970838e-11
6.191212413921658143e+20,3.705032433685675475e-01,1.314067483348058119e-01,3.658094587981060972e-19,2.886610517873512529e-11,2.880311786651221021e-11
2.845884212091449180e+20,5.539006046353098789e-01,8.996353054993719844e-01,3.005761797050039362e-19,4.848707629985882930e-12,4.849752761432883280e-12
5.424599771946429317e+20,8.950478166048381201e-01,1.192161076090012761e+00,6.806614212405829794e-19,7.407949335810751802e-11,7.396620422910161346e-11
3.418268088575256822e+20,1.292083013676668113e+00,7.427461601847777928e-01,9.505775519770358365e-19,3.181634150221302255e-11,3.166922080852042064e-11
4.017859003439369421e+20,5.114625775906089800e-01,1.119839220390349110e+00,8.286394321828478047e-19,7.242343030074257543e-11,7.237658353562292906e-11
4.076989286208160399e+20,2.154540133810437796e-01,3.117422283952635542e-01,5.916618799711085163e-19,2.204283618699495134e-11,2.190521859931900199e-11
6.451255247142732431e+20,4.655497807539503707e-01,4.975404231452275061e-01,1.521568164198074113e-19,6.429580400950871561e-12,6.411935594399707478e-12
4.355086273283806986e+20,2.182019159637605954e-01,2.587554875378280106e-01,9.684726678112640492e-19,6.774497383904676238e-11,6.775680159105517496e-11
9.099154144271632957e+20,1.000434975938008453e+00,1.084724621920192700e+00,5.831861433135607013e-19,4.590091918366697231e-10,4.590500697815691386e-10
7.756839188841331425e+20,1.794518709755366093e-01,6.331208641124096426e-01,7.144504489583925790e-19,3.652976040650915737e-10,3.654503157381086892e-10
9.825456428824819139e+20,8.079406500066494967e-01,1.527602519173556495e-01,4.772407750796863140e-19,5.811673682787186631e-10,5.813091988831436165e-10
6.504760007922618204e+20,7.122810104995381808e-01,8.325376136169931884e-01,3.087636022729348817e-19,2.797006391870374868e-11,2.785964548380764564e-11
4.872900849006653604e+20,1.110084567852641424e+00,6.594628802024626868e-01,6.068356563310879027e-19,3.394277447998486273e-11,3.386777779821843234e-11
4.535821799666310185e+20,4.820478298924513183e-01,9.065259948568203940e-01,3.219696500988896725e-19,1.249054684646280700e-11,1.265946649238798065e-11
1.331895486999693558e+20,6.585914963322252458e-01,1.226829198088493778e+00,9.397612644575705636e-19,3.419530336323148437e-11,3.418977291268298755e-11
7.337968748258951168e+20,9.631131874321898767e-01,1.896970460633868871e-01,7.541100620612674731e-19,2.200659186800994257e-10,2.200272662417292654e-10
3.841776327899306394e+20,1.172940215346781612e+00,1.253654339816450802e+00,2.320806574829180062e-19,2.953749668650705632e-12,3.060773501133698380e-12
1.204142051735158129e+20,4.174323578343424046e-01,6.804509743091023966e-01,4.510761019758769613e-19,4.856961200281122079e-12,4.794407989592278249e-12
9.213494808119907451e+20,1.350940207298098272e+00,1.089503093397079736e+00,1.277333287480686041e-19,1.936825038896218735e-11,1.946152199348770357e-11
3.127382770256252764e+20,7.109760787466047338e-01,4.926301398439867363e-01,6.203856842507398478e-19,1.405735068405622302e-11,1.402706848365461854e-11
1.841191311646046945e+20,1.060970035150054169e+00,8.299936666501112059e-01,6.843713880887446119e-19,7.690724666448122598e-12,7.820106763013167056e-12
7.644124829344356106e+20,7.478813816260652114e-01,1.152964473766969311e+00,1.472492401729206299e-19,1.315021519570846837e-11,1.313558543143387013e-11
7.943078206430140170e+20,5.135190069642475708e-01,9.759169029505899706e-01,7.378357791520079995e-19,4.415754445478459803e-10,4.416573322721495440e-10
7.942567474357800796e+20,8.347683835517206719e-01,9.312590645173209891e-01,1.419304814216503590e-19,1.347267313628561846e-11,1.357847584947827738e-11
6.543524038763507876e+20,9.140097765718855349e-01,5.478142727728071426e-01,3.454011761433335613e-19,3.032186769455068337e-11,3.048335749427303810e-11
1.235841702653758341e+20,1.354242106345767693e+00,7.056763125919439661e-01,2.035171398614991874e-19,1.946046708035509126e-13,1.148634015123830956e-13
5.810036957495997891e+20,7.335781709992426070e-01,9.672476632213835579e-01,7.728811738559805963e-19,1.230707616590840586e-10,1.230323099207105923e-10
9.646265237593518244e+20,1.199127143594965972e+00,1.231749961499860824e+00,6.413495571240323211e-19,7.337513861915708792e-10,7.336095990396785566e-10
5.096891759893766472e+20,1.387158304190416969e+00,2.426210681515839906e-01,5.975063045223234269e-19,3.400367743517123060e-11,3.383129660847346361e-11
3.669257159667968246e+20,1.128290609983407800e+00,5.660574447273309939e-01,1.644250042649214202e-19,1.170958958198000744e-12,1.121160428624209544e-12
6.016318813906807030e+20,5.261302472080682247e-01,3.432260143088522453e-01,7.300621805653055316e-19,1.058485519923534706e-10,1.058644240217255802e-10
6.690789488549036032e+20,6.065664407778118550e-01,1.298444800040443603e+00,1.250142097912802584e-19,6.059691708351484635e-12,6.184923462168574258e-12
3.678226878192118661e+20,1.243277545057949407e+00,1.220011011334218409e+00,1.896531277543023412e-19,1.666411726786720575e-12,1.624719116957204429e-12
7.974085007780806656e+20,1.323531983446090687e-01,3.430518414015003570e-01,8.712041977404614960e-19,5.796005801098939875e-10,5.797915791820244888e-10
8.573664832613451039e+20,6.905151480316409351e-01,9.686195517055558035e-01,4.969029589910372511e-19,2.787991038458253818e-10,2.788172130880622556e-10
1.218287286639659745e+20,1.292207754989933566e+00,3.176615223852382597e-01,6.143659682868504253e-19,1.454226300674274619e-12,1.542220428255956879e-12
1.904028312033666662e+20,1.518165136440391971e-01,3.593806281987232953e-01,9.318596464827319230e-19,1.451155805359470046e-11,1.448582155865386164e-11
5.505210428917942190e+20,9.206029707470317902e-01,4.289215939640604880e-01,3.382252147406868393e-19,1.542694853320070471e-11,1.530102245399292235e-11
1.530461698239361188e+20,7.332139918475589768e-01,9.265491666007070748e-01,2.094972602985858984e-19,1.219554357104264597e-12,1.377781280311731358e-12
2.762852543951872328e+20,6.604062080348375163e-01,1.165834490415245117e-01,8.793340697985515382e-19,1.601872762035748252e-11,1.598949859483291217e-11
8.853227833641529508e+20,1.070706502904315682e+00,1.160764363903577623e+00,1.860932943004562731e-19,3.742408555525370173e-11,3.753507763953657955e-11
9.987051168768706478e+20,1.149468158821200792e+00,5.669041776669900834e-01,9.592072934369413202e-19,2.185283476193474383e-09,2.185246257792967937e-09
8.581967680346799473e+20,9.658247737292556812e-01,2.251680333842841775e-01,3.754681225183810599e-19,1.242430436194534670e-10,1.243014476991081235e-10
2.480358882048321782e+20,2.056347726449336832e-01,1.210360040560428896e+00,5.270778072452126400e-19,2.061765372785587098e-11,2.060140730650524239e-11
8.235001329995897897e+20,1.187401884582488520e+00,8.909384719534443331e-01,5.053247181106926956e-19,1.675768105378956337e-10,1.675418074844129805e-10
6.237722703801139855e+20,1.183953163714045020e+00,2.291920896118067874e-01,8.088368358326309919e-19,1.240518098877689603e-10,1.240365204902723788e-10
9.953578310886374769e+20,7.494239875236471393e-01,2.658648099821961930e-01,7.860548828214700530e-19,1.849626096437229859e-09,1.849693904454233029e-09
3.542066979415828726e+20,1.184335687868502518e+00,1.151790629257076759e+00,7.990472141341939570e-19,2.864590915407236664e-11,2.852463427830439535e-11
9.109487440447586959e+20,3.552518948785412523e-01,1.170624750782917944e+00,4.454945258808778454e-19,4.169930165560004173e-10,4.168951316216104007e-10
1.145299257681864622e+20,6.740797961048012876e-01,1.099649806848034039e+00,1.186863032641309279e-19,4.641639903237345956e-13,5.619863246160220028e-13
2.997835678983227965e+20,7.422491605629930600e-01,2.299071528404053599e-01,1.607189050510598886e-19,6.813269578715215345e-13,6.072687996051396097e-13
9.138940530934050980e+20,5.942946656098955227e-01,3.470760679440869634e-01,8.341016088313746052e-19,1.134091132856715837e-09,1.134108840742676800e-09
5.589088397772071895e+20,1.031892533169638027e+00,2.289881400182215976e-01,8.571410202508125357e-19,9.805607358783215086e-11,9.792048368205124146e-11
2.875876911505461084e+20,1.360898188891825678e+00,4.892729667229953616e-01,4.810558430862885468e-19,5.149733600598157573e-12,5.127333984684969882e-12
7.299373621371632353e+20,2.918046594021631579e-01,9.106201139960685698e-01,8.884896676592925993e-19,4.540711183416705205e-10,4.541801520773273893e-10
3.865538040900945838e+20,7.284371005950985856e-01,3.790720470861494995e-01,2.337904880650465859e-19,2.865026107489488885e-12,2.872530741459813860e-12
6.302467856812618547e+20,8.986549122890584718e-01,1.974184388230717513e-01,8.278525825083875754e-19,1.434141479845914759e-10,1.434339938196276140e-10
4.740781021941109228e+20,1.817511795592462454e-01,1.101334143743732952e+00,8.736009941743431134e-19,1.258557895675767865e-10,1.258153882059428841e-10
1.723980905799298253e+20,1.190868780741888289e+00,7.543213333261959974e-01,5.820900163414183544e-19,3.767296082761507650e-12,3.776044409099236194e-12
1.575507166746738360e+20,2.460218039316953986e-01,1.186892098073187851e+00,5.886972923262134145e-19,1.988090965788662446e-11,1.970140334250853009e-11
9.220779493140665467e+20,2.645678632702274102e-01,1.109139335738525523e+00,7.839910802583672133e-19,1.444250498973934362e-09,1.444085666224009290e-09
8.817354991441552343e+20,2.503187414625402396e-01,1.098602420867974272e-01,1.865437904201024790e-19,4.767962598170787756e-11,4.771914856298169403e-11
5.122510555251593708e+20,3.700401774484225470e-01,1.293133520218356924e+00,3.063233378193357460e-19,1.857590785581369366e-11,1.839764770838043977e-11
3.161972072511756042e+20,1.267876237429821140e+00,8.650128657885954864e-01,4.569337292424501660e-19,6.427650720623039215e-12,6.556709384211017084e-12
2.198543268683210424e+20,4.918678661426030274e-01,1.177544787269786397e+00,7.907025944148279294e-19,3.532453419775096774e-11,3.540767306380387017e-11
9.618268443506190582e+20,6.171517319679917790e-01,4.147086119702062534e-01,9.701305036849733223e-19,2.291223015705631140e-09,2.291100855734219431e-09
5.863439390446788936e+20,7.577703476873021149e-01,2.098476700904747250e-01,5.004963395950898903e-19,4.160353022276819104e-11,4.138329778872981998e-11
1.069362809395073352e+20,1.194284927983461753e+00,1.190706138789438429e+00,1.648751822936627244e-19,2.652697824243617700e-13,2.099962360013474097e-14
6.630572405210803077e+20,1.331685065247968147e+00,1.923307315201507606e-01,9.522629399741176105e-19,2.106870603895128694e-10,2.107159276643405236e-10
7.818092331620342170e+20,5.970130362906510557e-01,4.971959130803917937e-01,4.548985764888795912e-19,1.311675657871994913e-10,1.311559908293473488e-10
3.735586208277581005e+20,4.898181875637883653e-01,5.893644887306965785e-01,4.881756049357237461e-19,1.493471264505559110e-11,1.506735821047745364e-11
9.819699014889250488e+20,3.313257842427187461e-01,4.435703961933965545e-01,2.957499845538679786e-19,2.921188247255540440e-10,2.921637980122594217e-10
1.530788236906312172e+20,3.921095116248470847e-01,1.230491717830351384e+00,7.368247040028224039e-19,2.911514050343561850e-11,2.926883196922079413e-11
2.005515084893143040e+20,9.304524893876304770e-01,9.083130538984933722e-01,3.874456637587458129e-19,3.636767947989811858e-12,3.722191905076428222e-12
6.434486231972194550e+20,6.223747730220944296e-01,2.600886085118060409e-01,8.034364676495582563e-19,1.583849198214084196e-10,1.582879985946369277e-10
5.162409143759954903e+20,1.181002009235500916e+00,1.286008514512897438e+00,2.247603666157879173e-19,5.757364365406335948e-12,5.736472514591620618e-12
4.326342817951213158e+20,6.527149304406688612e-01,1.008785541905183880e+00,6.278391580003947594e-19,4.111305020233354487e-11,4.102609884307728141e-11
