H,T,M,M_noisy
1.775874317098594002e+00,6.435484739820998001e-01,1.009004595214634481e+00,1.007744509515448472e+00
3.171134462175717594e-01,7.967221399164009510e-01,1.004037965354503292e+00,1.016149430276979349e+00
1.292017436080197257e+00,7.683667967510757757e-01,1.004478882634585180e+00,1.003588835911536803e+00
1.399634181664398014e+00,5.444795105536659463e-01,1.022062017263670297e+00,1.032443726382242133e+00
4.232692149221589872e+00,7.918633042506246777e-01,9.954521892345805645e-01,1.008927162401478173e+00
3.589339873101100142e+00,4.620482512587958945e-01,1.000973017865628645e+00,1.007751591110167322e+00
2.735783241275074884e-01,2.633575574725103285e-01,6.873039812657942838e-01,6.912905726747502477e-01
4.071814879613361526e+00,1.139595387505983742e-01,1.002634567287268963e+00,1.006537274884570010e+00
3.177966999106148105e+00,3.414095239276441207e-01,1.004588203632628352e+00,1.003838051192563974e+00
1.385498824434015397e+00,3.765448857388093984e-01,1.032506963026493141e+00,1.035331551768332581e+00
3.815021175638766415e-01,1.863069211581434570e-01,7.780252010502053395e-01,7.694036879224961378e-01
2.580516522971132876e+00,6.020509463326113586e-01,1.002942641466632034e+00,9.946708697137935928e-01
3.874574111543926946e-01,1.011738205291232290e-01,7.261666009619923701e-01,7.416296910424622357e-01
3.876535733611907730e-02,2.403529130624165733e-01,2.662400339268610194e-01,2.650579385236030983e-01
8.703523995487838505e-01,4.074062518298062763e-01,1.042246250943263286e+00,1.025580133404445204e+00
1.473519357184797096e+00,4.391570656058442212e-01,1.026904394052286396e+00,1.040258444965497242e+00
7.842944554406849900e-01,2.393362066431649338e-01,1.018055838831476656e+00,1.031413395811495270e+00
3.428474543895232429e-01,1.531482905275391992e-01,7.136841796975756935e-01,7.181117317473169059e-01
3.465434477885547704e+00,8.500750999868432745e-01,9.942025196895110106e-01,9.820465611099882253e-01
2.991953887785836042e+00,3.362475661505588964e-01,1.005927191620046957e+00,1.025021666728532344e+00
2.491435051804491430e-01,1.682081004144796721e-01,6.002551447472886936e-01,6.109218405958914966e-01
1.894747766299637037e+00,2.472277971719554768e-01,1.022884973969836242e+00,1.035020369135428719e+00
2.505250099802447838e+00,4.753872662336324773e-01,1.007257590015897764e+00,1.004822305405973060e+00
3.966623358877370276e+00,7.860135440365135784e-01,9.954588407168558639e-01,9.995644974010979844e-01
2.428581239455640528e+00,3.836622621349848883e-01,1.010524905308166854e+00,1.007812802196523361e+00
4.458436998968752007e+00,8.049283370979990471e-01,9.953980351085136569e-01,9.930618916750938441e-01
4.322516526823741323e+00,4.330489713440757171e-01,9.997398209894855503e-01,9.882342919909756773e-01
2.874459234037479050e+00,3.793232474681804689e-01,1.006103361889775227e+00,9.983748750647531978e-01
4.182418084178121553e+00,6.514626967167408411e-01,9.973652201178607735e-01,9.923318651029761073e-01
3.630408319824400376e+00,6.509366614511834515e-01,9.978931050349983956e-01,9.982414259973737547e-01
1.104724277370503938e+00,3.383183910006668516e-01,1.041071882421566341e+00,1.050744029677265434e+00
1.682424854058844899e-01,4.264132961972368907e-01,5.825899909582935576e-01,5.880167592498879436e-01
4.685699282812921806e-01,5.365031102945299057e-01,1.004669000569430315e+00,9.868887851455486748e-01
3.277377353214393274e+00,6.909661995814875279e-01,9.977615168629924147e-01,1.007908685605608756e+00
6.675021741082420856e-01,7.824977665812669070e-01,1.006789305192450135e+00,9.918910860883328739e-01
2.478259141716596226e+00,1.430439711582487117e-01,1.013543813074569311e+00,1.018254956657200561e+00
2.639405041940447560e+00,1.388257341377917564e-01,1.011558970131444912e+00,1.009547277059266834e+00
2.137077910828548255e+00,3.685708479219901301e-01,1.015195148304481876e+00,1.015759630699152316e+00
4.798481437529354743e+00,6.572622814736825969e-01,9.972125570500067759e-01,9.924059879133280138e-01
4.315074747159722612e+00,5.447684763340311376e-01,9.985709410170338085e-01,9.880696575845614449e-01
1.512116689174247242e+00,1.069899588975156135e-01,1.027230183349494119e+00,1.043100473139181084e+00
4.865285690809800778e-01,3.072453300371402740e-01,9.346439500150476309e-01,9.104382026517192639e-01
1.700281475388854435e+00,2.568983956801618174e-01,1.027312150085008202e+00,1.018432765379401417e+00
1.023708874461348284e+00,5.793919716400757203e-01,1.028348414531309762e+00,1.041216616537222750e+00
2.402341240781176612e+00,7.217337500713035814e-01,9.999906618280923754e-01,9.997056443940672832e-01
7.990377462060571645e-01,1.070388842982695626e-01,9.756666023417216449e-01,9.756614377256708215e-01
2.163402910163461534e+00,2.394603480899355208e-01,1.017628719550070615e+00,1.009020938891665331e+00
1.687020913196900507e+00,1.725582961337882582e-01,1.027725875512052189e+00,1.016392468530092019e+00
2.107566175220130233e+00,2.434103837239952606e-01,1.018592910055056810e+00,1.024255523894060715e+00
2.588569210445250679e+00,8.029899612983443236e-01,9.963373752724888899e-01,9.944631284608924648e-01
4.914181719842980023e+00,6.002488547475162139e-01,9.977694397530350034e-01,1.000908720802053509e+00
8.336895816029799011e-01,5.622064011425060848e-01,1.034752391528200199e+00,1.042118259024875648e+00
2.566462254358337081e-01,1.254559654926374890e-01,5.858254628981175438e-01,5.686532244834069383e-01
1.636365445987353340e+00,7.515419622895186391e-01,1.003506114845637676e+00,9.930366465329475423e-01
3.732489709934656119e+00,1.107455931995122711e-01,1.003802326443254289e+00,9.969526256511085371e-01
4.054018860719568629e+00,7.773349322246054793e-01,9.956087595443703364e-01,9.975969668175790339e-01
2.896345120954133545e+00,4.894653263218724515e-01,1.003715203968029712e+00,1.010357125408738455e+00
4.391606060381944232e+00,1.435585661523834655e-01,1.001738972335508571e+00,9.912499883491124875e-01
4.526541089184864752e+00,2.376683070397079267e-01,1.000993048357661008e+00,9.985876981279194764e-01
7.997812119472286208e-01,8.497294190986031115e-01,9.943422303186854050e-01,9.930005598667016598e-01
4.134520501273629023e+00,4.876037061114388838e-01,9.994281341217315928e-01,9.980707870457137254e-01
4.224961145265528017e+00,8.986270624708969645e-01,9.938869993556360694e-01,1.009068040803857036e+00
6.200826737170872516e-01,5.358932815348166345e-01,1.033572632319914142e+00,1.025968525540765119e+00
3.180000870642230026e+00,6.604508675539808582e-01,9.986563409066281372e-01,9.999895266856013709e-01
2.893123403097380475e+00,1.556907087266633793e-01,1.008858587929416073e+00,9.856440236748078565e-01
3.717321595435337134e+00,3.646092917012747625e-01,1.001818150630658488e+00,1.000414660331329531e+00
1.379844320211748299e+00,1.782053149012501336e-01,1.033546184387572398e+00,1.034435295762236917e+00
4.405893884522942727e+00,5.343455105783175840e-01,9.986100905306384279e-01,1.005313642957177178e+00
5.252334440443279240e-01,4.712484378883420311e-01,1.009132296697818898e+00,1.003780431330825840e+00
2.069384553297246132e+00,8.793064513645009184e-01,9.940341228225189063e-01,9.882203031039927810e-01
4.992608507040039001e+00,3.852232884934432278e-01,9.994973020553215015e-01,9.872515409810713738e-01
4.938397738972541973e+00,2.629026436864115857e-01,1.000320819780040393e+00,9.950720662011010020e-01
1.668930094280875576e+00,4.748645197673185825e-01,1.020202395374508075e+00,1.043505869604419711e+00
4.944489104463692719e+00,8.627816347000984987e-01,9.951261408553496723e-01,9.778679635537161907e-01
2.143046652589220891e+00,5.930882071816541146e-01,1.007114120493195264e+00,9.899376435038437227e-01
3.181179050645899675e+00,4.880135319018837903e-01,1.002148720087022715e+00,1.002834660220605301e+00
3.911058050265521668e+00,2.172177711831159985e-01,1.002562856256586032e+00,9.929250070239853398e-01
2.187471208873403405e+00,5.124254389508327012e-01,1.009707479645564732e+00,1.021773710969962279e+00
5.681237125896376750e-01,6.582754106452023413e-01,1.026925837910317885e+00,1.011712262517751704e+00
2.334450938985273893e+00,8.597146896012084483e-01,9.946540879269982760e-01,1.010755720469638907e+00
1.307414547234329483e+00,7.883754857591358522e-01,1.002430271226567582e+00,9.977669864116640586e-01
1.136837430358683232e+00,1.028609753401580618e-01,1.020440873788539760e+00,1.003728477142563413e+00
3.011538620813913436e+00,7.646154642295219794e-01,9.965633408969718499e-01,9.742572106206448534e-01
3.619506541820757484e+00,8.052869367155272018e-01,9.951094737866867934e-01,9.858863987179591337e-01
3.328330127256660109e+00,2.556916136371778503e-01,1.004759654135262803e+00,9.980592916371682222e-01
4.917252694760693821e+00,1.627399919461466615e-01,1.000837806404288655e+00,1.004182301626503682e+00
4.980393160084207516e+00,1.848058631688519471e-01,1.000673685296180615e+00,9.875995131557787632e-01
3.657202171734334595e+00,6.361766088713565193e-01,9.981004049539569101e-01,1.028173245483870790e+00
4.777080994216125198e+00,5.687302002843527271e-01,9.980816244894366029e-01,1.006194108804652654e+00
9.490384821947528415e-02,2.526280127717311919e-01,3.762495842761468534e-01,3.741757521074390302e-01
4.694186775727063221e+00,8.948308976043203300e-01,9.944803621924894754e-01,9.887318631290805682e-01
2.116923328106399715e+00,1.475576592584667002e-01,1.019088085588016668e+00,1.045711217289943429e+00
3.896719527313055487e+00,2.826097423072163606e-01,1.002082577660253548e+00,9.942753263086787641e-01
4.841300781099922013e+00,1.301653113263794015e-01,1.001055906081323332e+00,1.008410861967315775e+00
2.099059019324504671e+00,3.358956882822892176e-01,1.016766211642674778e+00,1.031339096657621024e+00
2.447855710174739130e+00,6.628804281036255741e-01,1.001856833842343031e+00,9.924380847118455806e-01
8.791898987891566541e-03,8.485502797640466222e-01,2.094891614987587913e-01,2.151650571169041737e-01
1.594650917534978340e+00,7.380817083656407984e-01,1.004800401085020223e+00,9.997230712788709450e-01
3.926542802526167275e-01,1.041549307103800115e-01,7.338188331448932678e-01,7.475694846259930415e-01
3.066250899859411128e+00,8.009475717072863654e-01,9.955367403837283025e-01,1.009951544539848145e+00
1.007106674535719337e+00,3.187606347527358608e-01,1.041798553240442349e+00,1.047168812743143773e+00
3.620766355152126081e+00,3.332390289860339694e-01,1.002521302600533071e+00,1.004082594090804692e+00
9.912592481000115363e-01,5.302199856447705750e-01,1.033962349619146126e+00,1.021758425501197109e+00
4.492952036517315229e+00,5.140136978566988146e-01,9.987538490529866975e-01,1.023160387452321851e+00
7.113885609993569892e-01,2.861817602203365896e-01,1.015671993029328313e+00,1.030764359072117609e+00
3.400952515811577204e+00,7.123650105827760148e-01,9.970991390151144884e-01,1.004295511219690962e+00
4.030723394205488752e+00,4.938383321308948970e-01,9.995173329708910703e-01,1.014491590364619000e+00
1.112396559281503716e+00,6.529490114277545221e-01,1.018556172245699942e+00,1.018763605100649672e+00
4.904501488275876397e+00,1.958596788516268339e-01,1.000705762502735574e+00,9.895563739536809011e-01
5.872244266108522792e-01,8.849397183846605675e-01,9.873702294942564572e-01,9.968116143293190845e-01
4.332362143209243399e+00,4.250611275956871493e-01,9.998040766555575942e-01,9.901966345168795591e-01
3.133138136539217466e+00,7.768517175154091570e-01,9.960557370670378718e-01,9.907848326180266341e-01
6.251275805948675046e-01,5.250026330685464426e-01,1.033729810066531973e+00,1.041287153739778537e+00
2.335257980191247640e+00,3.954501297548381755e-01,1.011438243514992452e+00,9.957692113691686275e-01
4.367347945378533325e+00,1.087581381045157336e-01,1.001922145161569855e+00,1.002245801680652582e+00
4.124488241581428127e+00,8.791916964213806196e-01,9.940804189492729037e-01,9.911674372496793728e-01
1.356149525576458181e+00,7.566444908805917136e-01,1.005166126443553631e+00,9.935836581127774902e-01
2.351013202454915740e-01,7.015600881718990767e-01,8.927970872241570710e-01,8.807091812268582620e-01
1.023730395676030192e+00,5.031281217738561296e-01,1.035372485953610866e+00,1.033219934355770642e+00
4.834053322851652013e+00,1.345107252013846011e-01,1.001049625751808447e+00,9.981275958615904997e-01
1.041940149617880396e+00,2.664708651363609793e-01,1.039773919160362992e+00,1.041402771084140255e+00
3.296683193390220090e+00,4.850621626032495248e-01,1.001683017879264170e+00,9.867424979287441333e-01
4.081260698030824585e+00,1.225974136865072145e-01,1.002575430527436806e+00,1.003442382899107921e+00
2.163037763863008500e+00,1.190228328872816460e-01,1.018099680654407813e+00,1.005487352060993267e+00
2.485646002878164396e+00,8.749467379113157195e-01,9.938523674180990142e-01,9.857718541593376571e-01
3.222915860704429925e+00,2.629596177785117339e-01,1.005315104453436303e+00,1.015017688081540470e+00
3.780989083216889757e+00,4.968918878499656300e-01,9.999672505582651860e-01,9.931759820347003664e-01
3.816276794728534760e+00,3.664911204572608439e-01,1.001488484059650075e+00,9.965517466113925638e-01
4.362563576774498131e+00,1.666858243761044633e-01,1.001691742937355745e+00,9.935567433109128155e-01
1.592472083763347701e+00,8.254132646394788386e-01,9.982684999177247054e-01,9.981853224850765205e-01
6.723046388881270818e-01,4.814335603766023430e-01,1.036051677109137703e+00,1.044421084580236636e+00
1.198465265961445425e+00,7.618328331595870528e-01,1.005744731504624623e+00,1.002258447897208749e+00
1.439196823331098773e+00,8.759342268825033306e-01,9.940389306165717809e-01,1.000700232146476854e+00
1.912511600175248461e+00,7.473623662852778571e-01,1.001798605916282003e+00,9.887553083809421661e-01
8.500097020799907144e-01,7.474475918007394970e-01,1.010437268953175094e+00,1.015061975227630642e+00
8.344665130114281570e-01,8.379893014270599627e-01,9.963779038293526513e-01,9.952851916957535794e-01
4.021001054018863208e+00,7.049715258633514336e-01,9.966915936616571603e-01,9.974277394774752059e-01
2.454541205303415463e+00,4.753745540556265636e-01,1.007781402119219294e+00,9.985316945139087741e-01
2.721444862007174059e+00,1.723021593438988086e-01,1.010463373797852560e+00,1.004300103033249902e+00
4.172252718772190505e+00,7.107204747832038816e-01,9.965734908650701884e-01,9.996590815972860034e-01
5.349226521457034478e-01,5.700691553340425655e-01,1.025768782720645644e+00,1.013953102278560836e+00
3.020179616630160879e+00,1.547923427603477009e-01,1.007764954844085681e+00,1.015471889172085529e+00
2.530025501974313418e+00,1.322264894255122947e-01,1.012890170255440703e+00,1.008500758924128382e+00
3.423728178670133904e+00,8.929197497937164663e-01,9.932534796458823978e-01,9.977850972441267841e-01
4.448067587474502371e-01,7.799656707284526869e-01,1.011245015367097988e+00,9.999515990265224197e-01
4.296730375333318364e+00,7.230093012142376763e-01,9.964048536231441267e-01,9.801655249202125830e-01
1.833574659216589797e+00,4.718446731169262387e-01,1.016954915954206173e+00,1.023358932396855492e+00
3.289763389756805267e+00,1.787412466441694048e-01,1.005679467895357337e+00,1.012542315545406968e+00
1.594973826937755579e+00,5.711594327469228238e-01,1.016183926414969019e+00,1.015756392088927651e+00
4.335567789882351697e+00,3.711489415367020817e-01,1.000299206696235288e+00,1.006845963323137694e+00
1.644478071721288126e+00,3.066566297096138261e-01,1.027694909688055214e+00,1.027567690427828362e+00
1.691224951372027885e-01,2.557341625127514950e-01,5.139817012645783167e-01,5.205856589213395669e-01
7.531138198745457313e-01,1.734708850786597090e-01,9.920636779578043685e-01,9.935289675607934523e-01
3.122585497237158503e+00,8.331964564506355586e-01,9.946597896859321608e-01,9.849886470367132940e-01
3.856712439783331892e+00,6.816226486095404713e-01,9.971371947743139508e-01,1.008192297546059102e+00
1.709978660329964484e+00,8.439429461483783923e-01,9.966584161944871401e-01,9.870377836687194151e-01
6.095464908219250244e-01,8.807832549467238259e-01,9.881817299704492852e-01,1.010776715640945733e+00
2.203786079574092671e+00,7.440823103168326957e-01,1.000158349385695811e+00,9.986918860945409593e-01
3.404561931157617405e+00,5.107833663911499622e-01,1.000830474262387693e+00,9.915620614798171806e-01
