t,P,S_set,R,dP_dt,dP_dt_noisy
5.423884776955390663e+01,3.902504635113739073e-02,9.903062490029315712e-02,2.406396988559519282e-03,-9.275208818965165712e-04,2.478475390878242743e-02
5.425085017003400623e+01,3.901391715764176982e-02,9.900779219140679044e-02,2.405305064480155967e-03,-9.269731732315595121e-04,-1.048105087767454840e-01
5.426285257051409872e+01,3.900279453359224713e-02,9.898496469576399670e-02,2.404214424666431798e-03,-9.264262170922514528e-04,-3.630870277747050290e-01
5.427485497099419831e+01,3.899167846997862036e-02,9.896214241227088704e-02,2.403125066830350594e-03,-9.258800121261633737e-04,4.110652602510654618e-02
5.428685737147429080e+01,3.898056895780575848e-02,9.893932533983365585e-02,2.402036988687985836e-03,-9.253345569832393570e-04,2.040769545506239124e-01
5.429885977195439040e+01,3.896946598809354623e-02,9.891651347735849753e-02,2.400950187959473292e-03,-9.247898503158043931e-04,-1.219073486938236986e-02
5.431086217243448289e+01,3.895836955187693962e-02,9.889370682375175914e-02,2.399864662369018391e-03,-9.242458907785591760e-04,2.473108908570923747e-01
5.432286457291458248e+01,3.894727964020589656e-02,9.887090537791973222e-02,2.398780409644889720e-03,-9.237026770285788023e-04,-1.195311728441195293e-01
5.433486697339467497e+01,3.893619624414546704e-02,9.884810913876890259e-02,2.397697427519423791e-03,-9.231602077253192769e-04,-2.114506651329388712e-02
5.434686937387477457e+01,3.892511935477568907e-02,9.882531810520571447e-02,2.396615713729022008e-03,-9.226184815306053694e-04,-3.799700036823550064e-02
5.435887177435486706e+01,3.891404896319167889e-02,9.880253227613672307e-02,2.395535266014153699e-03,-9.220774971086440584e-04,-1.511875945578736169e-01
5.437087417483496665e+01,3.890298506050358235e-02,9.877975165046851136e-02,2.394456082119351785e-03,-9.215372531260180265e-04,-2.974495540023746054e-01
5.438287657531505914e+01,3.889192763783658191e-02,9.875697622710777335e-02,2.393378159793217545e-03,-9.209977482516795884e-04,-1.914793250712868156e-01
5.439487897579515874e+01,3.888087668633091049e-02,9.873420600496120303e-02,2.392301496788416717e-03,-9.204589811569637015e-04,-3.812799950340761690e-01
5.440688137627525123e+01,3.886983219714183063e-02,9.871144098293561930e-02,2.391226090861682529e-03,-9.199209505155749554e-04,1.508981541078837085e-01
5.441888377675535082e+01,3.885879416143965537e-02,9.868868115993784107e-02,2.390151939773812670e-03,-9.193836550035966795e-04,-3.520634043868660357e-02
5.443088617723544331e+01,3.884776257040974123e-02,9.866592653487479825e-02,2.389079041289673619e-03,-9.188470932994835701e-04,-2.166159567429203070e-02
5.444288857771553580e+01,3.883673741525248135e-02,9.864317710665344852e-02,2.388007393178194580e-03,-9.183112640840707976e-04,-1.157796870517264626e-01
5.445489097819563540e+01,3.882571868718329156e-02,9.862043287418081894e-02,2.386936993212372682e-03,-9.177761660405588280e-04,1.894308288358013681e-01
5.446689337867572789e+01,3.881470637743267282e-02,9.859769383636403373e-02,2.385867839169272114e-03,-9.172417978545320712e-04,-1.701721874570884807e-01
5.447889577915582748e+01,3.880370047724612109e-02,9.857495999211020321e-02,2.384799928830020656e-03,-9.167081582139410996e-04,3.360268969100743131e-01
5.449089817963591997e+01,3.879270097788421051e-02,9.855223134032657650e-02,2.383733259979814445e-03,-9.161752458091173938e-04,2.160844724871804068e-01
5.450290058011601957e+01,3.878170787062252406e-02,9.852950787992040271e-02,2.382667830407914078e-03,-9.156430593327603319e-04,-1.407384511358726331e-01
5.451490298059611206e+01,3.877072114675171599e-02,9.850678960979905585e-02,2.381603637907648511e-03,-9.151115974799458631e-04,-4.102625705652367116e-02
5.452690538107621165e+01,3.875974079757746327e-02,9.848407652886988217e-02,2.380540680276409422e-03,-9.145808589481252068e-04,1.249122221879427758e-01
5.453890778155630414e+01,3.874876681442048637e-02,9.846136863604040834e-02,2.379478955315657718e-03,-9.140508424371148778e-04,2.493695517533163764e-01
5.455091018203640374e+01,3.873779918861654237e-02,9.843866593021810552e-02,2.378418460830918763e-03,-9.135215466491131663e-04,-1.593663795074233558e-01
5.456291258251649623e+01,3.872683791151645960e-02,9.841596841031056975e-02,2.377359194631784543e-03,-9.129929702886888619e-04,-1.007124527433883032e-01
5.457491498299659582e+01,3.871588297448605442e-02,9.839327607522545260e-02,2.376301154531912808e-03,-9.124651120627782185e-04,5.000808172731521228e-01
5.458691738347668831e+01,3.870493436890624223e-02,9.837058892387046116e-02,2.375244338349027928e-03,-9.119379706807001322e-04,1.830029524966911847e-01
5.459891978395678791e+01,3.869399208617292640e-02,9.834790695515334413e-02,2.374188743904919602e-03,-9.114115448541348918e-04,1.783882957335187203e-01
5.461092218443688040e+01,3.868305611769709551e-02,9.832523016798196125e-02,2.373134369025445018e-03,-9.108858332971402245e-04,3.858141109249192402e-01
5.462292458491698000e+01,3.867212645490475387e-02,9.830255856126415837e-02,2.372081211540525390e-03,-9.103608347261478266e-04,8.826127896973753884e-02
5.463492698539707249e+01,3.866120308923696319e-02,9.827989213390792012e-02,2.371029269284150292e-03,-9.098365478599590266e-04,-9.215938864471080738e-02
5.464692938587717208e+01,3.865028601214979403e-02,9.825723088482124501e-02,2.369978540094373320e-03,-9.093129714197443515e-04,-3.466910862523902570e-01
5.465893178635726457e+01,3.863937521511440903e-02,9.823457481291221483e-02,2.368929021813316431e-03,-9.087901041290482977e-04,1.714521881892774602e-01
5.467093418683736417e+01,3.862847068961696578e-02,9.821192391708893910e-02,2.367880712287164739e-03,-9.082679447137862946e-04,-2.275809745831166575e-01
5.468293658731745666e+01,3.861757242715869315e-02,9.818927819625965225e-02,2.366833609366172583e-03,-9.077464919022477409e-04,1.332443494969416387e-01
5.469493898779755625e+01,3.860668041925584271e-02,9.816663764933257486e-02,2.365787710904657896e-03,-9.072257444250847284e-04,-3.958733405093922686e-01
5.470694138827764874e+01,3.859579465743972343e-02,9.814400227521606623e-02,2.364743014761006533e-03,-9.067057010153293899e-04,-9.577715083238903804e-02
5.471894378875774834e+01,3.858491513325665312e-02,9.812137207281844409e-02,2.363699518797669243e-03,-9.061863604083782858e-04,-4.499231493470262286e-03
5.473094618923784083e+01,3.857404183826804861e-02,9.809874704104820653e-02,2.362657220881163832e-03,-9.056677213420023798e-04,-2.512099767106159565e-01
5.474294858971794042e+01,3.856317476405030087e-02,9.807612717881382391e-02,2.361616118882072565e-03,-9.051497825563383642e-04,-1.102654274970555903e-01
5.475495099019803291e+01,3.855231390219490684e-02,9.805351248502387762e-02,2.360576210675046499e-03,-9.046325427938990693e-04,-1.672631970568493054e-01
5.476695339067813251e+01,3.854145924430833758e-02,9.803090295858697678e-02,2.359537494138799849e-03,-9.041160007995582837e-04,2.505516016876666377e-02
5.477895579115822500e+01,3.853061078201217016e-02,9.800829859841181380e-02,2.358499967156115623e-03,-9.036001553205707040e-04,-2.527146722402858203e-01
5.479095819163832459e+01,3.851976850694297655e-02,9.798569940340712270e-02,2.357463627613840419e-03,-9.030850051065519857e-04,-5.331441395900752417e-02
5.480296059211841708e+01,3.850893241075240003e-02,9.796310537248173467e-02,2.356428473402888760e-03,-9.025705489094882836e-04,2.739258678245531375e-01
5.481496299259851668e+01,3.849810248510709271e-02,9.794051650454450864e-02,2.355394502418240495e-03,-9.020567854837375533e-04,2.792638967979375608e-01
5.482696539307860917e+01,3.848727872168878489e-02,9.791793279850437293e-02,2.354361712558942100e-03,-9.015437135860269492e-04,3.771786078333485004e-01
5.483896779355870876e+01,3.847646111219421572e-02,9.789535425327031137e-02,2.353330101728104938e-03,-9.010313319754497882e-04,8.213887211323533943e-02
5.485097019403880125e+01,3.846564964833519562e-02,9.787278086775139108e-02,2.352299667832908302e-03,-9.005196394134707544e-04,-8.232172723633519873e-02
5.486297259451890085e+01,3.845484432183854384e-02,9.785021264085672077e-02,2.351270408784595506e-03,-9.000086346639198272e-04,6.483042596041604932e-02
5.487497499499899334e+01,3.844404512444615091e-02,9.782764957149547858e-02,2.350242322498478226e-03,-8.994983164929983531e-04,1.411722990030005176e-01
5.488697739547909293e+01,3.843325204791493005e-02,9.780509165857688425e-02,2.349215406893932160e-03,-8.989886836692751425e-04,5.508315515721149552e-02
5.489897979595918542e+01,3.842246508401683802e-02,9.778253890101026857e-02,2.348189659894401368e-03,-8.984797349636856022e-04,2.891523780568047708e-01
5.491098219643928502e+01,3.841168422453888204e-02,9.775999129770496232e-02,2.347165079427392630e-03,-8.979714691495343376e-04,-1.324113298210900513e-01
5.492298459691937751e+01,3.840090946128310589e-02,9.773744884757039342e-02,2.346141663424482823e-03,-8.974638850024929844e-04,-4.232590365784950209e-02
5.493498699739947710e+01,3.839014078606657610e-02,9.771491154951604530e-02,2.345119409821311111e-03,-8.969569813005993410e-04,-3.048520147417142501e-01
5.494698939787956959e+01,3.837937819072144430e-02,9.769237940245147078e-02,2.344098316557586756e-03,-8.964507568242651749e-04,-8.508809022495551766e-02
5.495899179835966919e+01,3.836862166709485017e-02,9.766985240528625045e-02,2.343078381577080871e-03,-8.959452103562580080e-04,2.471013790656720055e-01
5.497099419883976168e+01,3.835787120704901854e-02,9.764733055693007591e-02,2.342059602827634666e-03,-8.954403406817201989e-04,9.596896162665164917e-03
5.498299659931986128e+01,3.834712680246118999e-02,9.762481385629265263e-02,2.341041978261152075e-03,-8.949361465881615699e-04,1.487148599558727746e-01
5.499499899979995376e+01,3.833638844522365557e-02,9.760230230228379711e-02,2.340025505833605388e-03,-8.944326268654533355e-04,8.463149446369892803e-02
5.500700140028005336e+01,3.832565612724374293e-02,9.757979589381331198e-02,2.339010183505032224e-03,-8.939297803058389447e-04,1.919677885330971501e-01
5.501900380076014585e+01,3.831492984044383709e-02,9.755729462979116640e-02,2.337996009239536391e-03,-8.934276057039223715e-04,-1.679652482166685834e-01
5.503100620124024545e+01,3.830420957676133192e-02,9.753479850912727400e-02,2.336982981005286588e-03,-8.929261018566789568e-04,1.060859648193534649e-01
5.504300860172033794e+01,3.829349532814869950e-02,9.751230753073171498e-02,2.335971096774520743e-03,-8.924252675634471686e-04,1.350483349838489111e-01
5.505501100220043753e+01,3.828278708657342072e-02,9.748982169351454174e-02,2.334960354523539072e-03,-8.919251016259320715e-04,2.306140875295017156e-01
5.506701340268053002e+01,3.827208484401804778e-02,9.746734099638594551e-02,2.333950752232711017e-03,-8.914256028482035916e-04,2.779989668250281154e-01
5.507901580316062962e+01,3.826138859248014168e-02,9.744486543825611746e-02,2.332942287886470047e-03,-8.909267700366986856e-04,-1.002889738947073256e-01
5.509101820364072211e+01,3.825069832397234165e-02,9.742239501803537371e-02,2.331934959473317120e-03,-8.904286020002183041e-04,-2.871803411019925867e-01
5.510302060412082170e+01,3.824001403052229575e-02,9.739992973463400261e-02,2.330928764985818087e-03,-8.899310975499295610e-04,-1.292842844573729444e-01
5.511502300460091419e+01,3.822933570417270943e-02,9.737746958696243127e-02,2.329923702420605858e-03,-8.894342554993631307e-04,2.638266297373920155e-01
5.512702540508101379e+01,3.821866333698131779e-02,9.735501457393111457e-02,2.328919769778378668e-03,-8.889380746644141157e-04,-1.995298194769495603e-01
5.513902780556110628e+01,3.820799692102091333e-02,9.733256469445060455e-02,2.327916965063901809e-03,-8.884425538633442150e-04,-2.761641728031964393e-01
5.515103020604120587e+01,3.819733644837932512e-02,9.731011994743143934e-02,2.326915286286005899e-03,-8.879476919167808568e-04,-2.630882815877979564e-01
5.516303260652129836e+01,3.818668191115941191e-02,9.728768033178429586e-02,2.325914731457588182e-03,-8.874534876477128617e-04,-2.609560449951904282e-01
5.517503500700139796e+01,3.817603330134220624e-02,9.726524584642144700e-02,2.324915298558186301e-03,-8.869599398603242139e-04,1.432526796887201026e-01
5.518703740748149045e+01,3.816539061081707790e-02,9.724281649025647012e-02,2.323916985542952892e-03,-8.864670473446730446e-04,-1.543797568433729894e-01
5.519903980796159004e+01,3.815475383176314406e-02,9.722039226219975072e-02,2.322919790446783660e-03,-8.859748089356748318e-04,-1.257938562508339742e-01
5.521104220844168253e+01,3.814412295637894385e-02,9.719797316116175756e-02,2.321923711309825319e-03,-8.854832234712886260e-04,2.277181464918937859e-01
5.522304460892178213e+01,3.813349797687536763e-02,9.717555918605297327e-02,2.320928746175545711e-03,-8.849922897914220057e-04,1.862967615055396153e-01
5.523504700940187462e+01,3.812287888547572640e-02,9.715315033578404702e-02,2.319934893090738574e-03,-8.845020067379328124e-04,1.754013447829188832e-01
5.524704940988197421e+01,3.811226567441566848e-02,9.713074660926565573e-02,2.318942150105519212e-03,-8.840123731546321861e-04,-1.539542971996243070e-01
5.525905181036206670e+01,3.810165833594327672e-02,9.710834800540861511e-02,2.317950515273329692e-03,-8.835233878872867340e-04,-3.415815461162837741e-01
5.527105421084216630e+01,3.809105686231897825e-02,9.708595452312379637e-02,2.316959986650932342e-03,-8.830350497836094228e-04,6.952326081741880270e-02
5.528305661132225879e+01,3.808046124581560693e-02,9.706356616132220949e-02,2.315970562298416691e-03,-8.825473576932660845e-04,3.501996748624695566e-01
5.529505901180235838e+01,3.806987147871836175e-02,9.704118291891491999e-02,2.314982240279192961e-03,-8.820603104678719462e-04,-7.210244969377341273e-02
5.530706141228245087e+01,3.805928755332484842e-02,9.701880479481311825e-02,2.313995018659998574e-03,-8.815739069609985698e-04,-5.524842443832485295e-02
5.531906381276255047e+01,3.804870946194503778e-02,9.699643178792805021e-02,2.313008895510890780e-03,-8.810881460281643103e-04,-6.505208191682936292e-01
5.533106621324264296e+01,3.803813719690129352e-02,9.697406389717107278e-02,2.312023868905254461e-03,-8.806030265268382194e-04,3.455995453128070105e-01
5.534306861372274255e+01,3.802757075052835140e-02,9.695170112145365393e-02,2.311039936919795194e-03,-8.801185473164413464e-04,-4.072264620442214711e-02
5.535507101420283504e+01,3.801701011517335388e-02,9.692934345968733101e-02,2.310057097634544889e-03,-8.796347072583454371e-04,-3.491063473648439164e-01
5.536707341468293464e+01,3.800645528319580163e-02,9.690699091078372462e-02,2.309075349132856583e-03,-8.791515052158738013e-04,-1.271053523886903590e-02
5.537907581516302713e+01,3.799590624696759511e-02,9.688464347365459417e-02,2.308094689501410078e-03,-8.786689400542948072e-04,-1.199862675034253784e-01
5.539107821564312673e+01,3.798536299887301376e-02,9.686230114721174067e-02,2.307115116830205873e-03,-8.781870106408340253e-04,1.247107983191225872e-01
5.540308061612321922e+01,3.797482553130872296e-02,9.683996393036710393e-02,2.306136629212571232e-03,-8.777057158446599158e-04,4.297717616836592702e-01
5.541508301660331881e+01,3.796429383668376706e-02,9.681763182203267926e-02,2.305159224745154979e-03,-8.772250545368959727e-04,-1.619129334154747746e-01
5.542708541708341130e+01,3.795376790741958328e-02,9.679530482112057299e-02,2.304182901527930972e-03,-8.767450255906159527e-04,3.024020997643583550e-02
5.543908781756351090e+01,3.794324773594997396e-02,9.677298292654296086e-02,2.303207657664195496e-03,-8.762656278808378038e-04,-7.782713534783856912e-02
5.545109021804360339e+01,3.793273331472114818e-02,9.675066613721218511e-02,2.302233491260571169e-03,-8.757868602845323390e-04,-1.337517646223881085e-01
5.546309261852370298e+01,3.792222463619168704e-02,9.672835445204056026e-02,2.301260400427001303e-03,-8.753087216806219352e-04,9.116315211372083560e-02
5.547509501900379547e+01,3.791172169283255761e-02,9.670604786994062285e-02,2.300288383276755111e-03,-8.748312109499722933e-04,3.086175355092386496e-01
5.548709741948389507e+01,3.790122447712709897e-02,9.668374638982490943e-02,2.299317437926425099e-03,-8.743543269754032801e-04,8.712267624958348888e-02
5.549909981996398756e+01,3.789073298157106390e-02,9.666145001060609532e-02,2.298347562495927070e-03,-8.738780686416802550e-04,-8.620415831277934704e-02
5.551110222044408715e+01,3.788024719867254947e-02,9.663915873119691136e-02,2.297378755108500994e-03,-8.734024348355201410e-04,1.028127846668847878e-01
5.552310462092417964e+01,3.786976712095208031e-02,9.661687255051025491e-02,2.296411013890711436e-03,-8.729274244455866548e-04,4.645923880148928459e-02
