dIdt,T,emf,emf_noisy
1.000776132391004830e+04,3.633061123700888402e+02,1.044633533375083773e-01,1.010320292314214746e-01
2.184227590958117071e+04,3.488490983818452378e+02,1.392937155617030021e-01,1.395375268766600452e-01
7.211456944569789812e+03,3.291843230346975702e+02,7.728843461334219955e-02,7.683695523707802233e-02
2.779786387637302687e+04,2.970298438863658248e+02,1.264497036716814293e-01,1.282705470180823815e-01
2.502794854110752567e+04,3.611507436690082500e+02,1.425053352934930184e-01,1.426280838039749865e-01
2.850860614577546221e+04,3.249268127958530386e+02,1.324125359196976215e-01,1.366990182650306140e-01
1.403379811757020980e+04,2.947761477447072593e+02,1.122697331783146374e-01,1.136560876310056534e-01
8.575295617815932928e+03,3.079542055000281948e+02,8.517179406328957703e-02,8.636861604350661026e-02
4.276172731134333844e+03,3.115998436953207147e+02,4.725178627826016886e-02,4.656577981215402617e-02
1.219804596450151803e+04,3.315620049787619337e+02,1.117719782930722827e-01,1.099931420356322076e-01
1.244248063902836475e+04,2.748568937855867489e+02,1.018373020044015392e-01,1.016675887066946643e-01
1.655249150748326792e+04,2.957420573899927376e+02,1.199298775934404537e-01,1.203358359991349574e-01
1.287844450616368704e+03,2.810505264867203437e+02,1.382460755192444456e-02,1.478305299220294099e-02
1.591509669102366843e+03,3.681986262109120389e+02,1.989239381255695355e-02,2.029477296512681439e-02
3.009595145740927910e+04,3.133753000363498700e+02,1.285154560095559950e-01,1.279556428182032080e-01
3.081447496823349866e+04,3.160923644381335293e+02,1.284923434137659470e-01,1.285913670556298738e-01
1.792654418128218140e+03,3.436796407758592409e+02,2.149332653686670050e-02,2.056808839302114167e-02
3.389447717787609145e+04,3.341359217416411980e+02,1.293142636811591972e-01,1.273350463387465936e-01
7.941696913133937051e+04,3.307878756447790352e+02,8.131126340310830536e-02,7.957625911974965105e-02
7.902682160993225989e+04,3.289739539313713976e+02,8.133888963946346584e-02,8.232472576142893517e-02
1.326703219572578928e+04,3.025611189098946170e+02,1.109091721038772127e-01,1.123603619124489694e-01
1.950893951412235083e+03,3.389338499574140542e+02,2.318094437729781299e-02,2.274769673116367602e-02
3.629994557771046675e+04,3.097266129284702743e+02,1.212362180498703784e-01,1.209630101355423509e-01
1.078429189898001096e+04,3.544099396163966276e+02,1.080482385249150606e-01,1.091407837789194618e-01
6.453533766758612910e+04,3.040543696137597749e+02,8.912194359799427423e-02,8.884918624740621718e-02
1.195832060428459408e+04,3.233588792547146227e+02,1.089768134367823937e-01,1.152604063993907524e-01
2.645325955508037168e+03,2.775783371004694686e+02,2.796887623819923827e-02,2.822599898610602884e-02
1.719850554569967017e+03,2.788218929657965077e+02,1.834576559622615524e-02,1.730693024019101453e-02
1.116413989248389271e+03,3.342517900886651887e+02,1.321195540214667279e-02,9.590349386570544421e-03
6.099310388902365958e+04,2.785004856401110942e+02,8.816588474011620435e-02,8.858620880048853619e-02
6.985175274536116922e+04,3.680978681594086765e+02,9.407069006783098930e-02,9.612071295890706191e-02
1.543310363784853735e+03,2.964723315635894210e+02,1.703865987790662354e-02,1.692600042771595648e-02
2.310018123943841420e+04,3.265225563458857323e+02,1.345428296635359511e-01,1.370251810310146590e-01
3.893229132490595020e+03,3.078096626534675124e+02,4.296437737547380287e-02,4.177830267380289175e-02
5.592676381611661782e+04,2.742329235139961270e+02,9.218903717219226190e-02,9.198681810913657275e-02
8.556908615599507175e+04,3.566275895079638758e+02,8.054408565256963859e-02,8.017334183370258827e-02
7.964244039047907791e+03,3.395672932030155948e+02,8.512849840243329191e-02,8.362584323182564727e-02
5.863762569981257002e+03,2.731849125887270020e+02,5.853727959820113902e-02,5.557199943070865317e-02
6.327597609489900788e+04,3.108185684236386805e+02,9.132351402540127283e-02,8.941793075217091546e-02
3.648007685699900321e+03,3.477908225101113544e+02,4.331034182218906209e-02,3.950674646165987236e-02
6.110230798434673488e+04,3.324781505703949733e+02,9.686350289659054202e-02,9.838168364717453374e-02
8.161807116547276382e+04,3.310685344314053964e+02,7.984933568480381827e-02,7.950646611696698951e-02
2.771845223904466820e+03,2.868943256624111200e+02,2.980178179318489912e-02,2.959435430737497250e-02
6.210966571994780679e+03,2.814573192249280851e+02,6.252188112196262193e-02,6.137326736408620087e-02
3.304489460483533185e+04,3.667968505811534214e+02,1.374303677069022012e-01,1.393338537569206170e-01
3.064233636734213633e+03,3.051054306504699980e+02,3.398619784301980945e-02,3.229364838642746760e-02
2.416368042352991688e+04,2.986815575380226164e+02,1.280969909733811474e-01,1.314664270240640254e-01
7.175073385143744417e+03,3.053732259077991671e+02,7.377419591930781118e-02,7.594420239663771111e-02
8.659583275281381793e+04,3.333982372288640477e+02,7.697333675453252311e-02,7.557510867376712738e-02
5.229169177424395457e+04,3.156470536740770854e+02,1.033160226328816017e-01,1.029149111782911713e-01
7.794839325992204249e+04,3.182996469330013269e+02,8.064182422671552219e-02,8.190009225718443420e-02
1.454670326149304492e+04,3.055902215315838930e+02,1.163440376160962547e-01,1.188468736420537908e-01
3.231398804293776629e+04,3.021720230308384316e+02,1.239199160550667062e-01,1.223353874754589676e-01
3.240159564318611501e+03,3.382515914180315804e+02,3.803517558749362759e-02,3.703718098976262890e-02
2.601990688594181483e+04,3.025805214815175077e+02,1.286151289005119658e-01,1.336250617243641137e-01
1.739372925129299347e+03,3.289547371103654427e+02,2.033976650796935973e-02,2.217891541264307986e-02
3.844932658980082124e+03,3.353424927863123912e+02,4.457748297284387651e-02,4.637048004562760450e-02
2.228536614306414413e+04,3.222856668199138994e+02,1.333274444945333204e-01,1.371946944621154907e-01
5.550429492786374612e+04,3.578716168001316191e+02,1.070467490939175509e-01,1.079384654919621905e-01
2.312071648189413281e+03,3.705196062225644482e+02,2.887822487798964027e-02,2.796572935702113308e-02
3.441875562549931601e+03,3.214544368528212885e+02,3.914946675411943439e-02,3.569164902130973066e-02
1.541852679054239843e+03,3.170879450810357412e+02,1.767454407577992784e-02,1.939815385871399359e-02
1.077496735253941779e+03,3.658078681981131695e+02,1.344429305767234385e-02,1.117756599128831574e-02
3.548661047031926046e+03,3.180355809808262961e+02,4.006826682926890176e-02,4.140978778915734015e-02
7.977396408888530459e+03,3.329860522526651607e+02,8.428081617895548383e-02,8.033115503130580648e-02
1.231580058725981644e+03,3.475410406402310173e+02,1.490204035718693115e-02,1.395333590587319490e-02
1.943429742127290865e+03,2.885044479532779178e+02,2.109134508982270229e-02,2.105541463849208358e-02
2.331220097490721673e+04,3.444780578418866526e+02,1.387500515057085437e-01,1.362470084158158012e-01
5.323052278845987894e+04,3.519702394612871217e+02,1.086689642728014826e-01,1.075753614956564963e-01
1.207411822705024633e+03,3.110475940668993644e+02,1.371103103007254367e-02,1.204744538493198944e-02
3.340931952544514934e+04,3.418522356385817602e+02,1.315547092334964918e-01,1.318143019951921457e-01
4.118761800145828602e+03,3.511154859646690056e+02,4.885590526024357477e-02,4.633779453939392001e-02
6.721141171210007087e+03,3.036395809186963675e+02,6.968445077065132942e-02,6.916033748111231894e-02
8.205239418733328057e+04,3.390328095171644236e+02,8.060397674490085707e-02,8.335226112863548809e-02
5.146027950545974818e+03,2.978879633248886307e+02,5.463578242165342824e-02,5.743744195748764353e-02
2.476851808620411703e+03,3.351313028160034833e+02,2.913047807572429621e-02,3.291127959119364427e-02
4.596536284579455969e+04,2.929345896328435401e+02,1.063059795175888694e-01,1.071363785520409728e-01
2.726050345303342965e+03,3.309618609104895199e+02,3.176373163181773346e-02,3.094951955584851477e-02
1.765575741839263355e+04,2.972721153949941595e+02,1.225924200039776590e-01,1.232497243499284523e-01
1.624760689255413672e+04,2.912873621709596819e+02,1.182090963192379413e-01,1.196298142924328706e-01
2.090803454491704997e+03,3.700765041762230680e+02,2.613661616067712579e-02,2.669643759908593358e-02
3.849483745061400259e+04,2.805759980003352894e+02,1.124707303881799653e-01,1.153712389660976473e-01
1.928965363800557316e+04,3.255141820738312504e+02,1.316222092852454006e-01,1.303070757017260051e-01
1.549336028429294629e+03,3.298444090728274887e+02,1.816331586355733607e-02,1.774903146582886698e-02
3.015811153784422640e+04,3.518290196251760449e+02,1.371546235904183286e-01,1.341150730128141955e-01
5.476358881769560867e+03,2.955462212482549944e+02,5.751845464010778286e-02,5.667653824542646934e-02
4.865745364793061526e+03,3.726613339246270016e+02,5.906407367271224867e-02,6.154404691547252920e-02
3.089659923637553220e+04,3.717649286234229749e+02,1.408867588656330661e-01,1.409916822306665485e-01
1.195304458733120327e+03,3.231015916471703804e+02,1.386932069421093275e-02,1.536541865523554165e-02
3.576312251539515273e+04,3.342064003998992803e+02,1.271360886751861929e-01,1.279913479460918491e-01
1.451638605601793824e+04,3.102198625945179629e+02,1.172186258398323078e-01,1.191472430229663371e-01
2.649869384127104786e+04,3.029804543886407373e+02,1.285146658381339235e-01,1.268439476320242787e-01
3.453238857794322394e+04,3.296954329842676543e+02,1.276138403564784085e-01,1.286836292656905190e-01
5.262870937282761588e+04,2.945701663699793471e+02,9.916396722683711029e-02,1.005233748293512391e-01
5.149937786161440454e+04,3.260035584275969995e+02,1.060769651816043102e-01,1.083920253079155849e-01
3.677628284729207280e+03,3.224401220598774103e+02,4.178215335016276927e-02,4.457105727444153620e-02
1.294767658378854139e+04,3.043240572255352845e+02,1.099161222062419174e-01,1.089221417349952176e-01
1.141019635878818553e+04,2.822018884814476110e+02,9.835496451658894135e-02,9.549206539158901219e-02
2.853483557254433981e+04,3.315235642324878427e+02,1.339035604657548562e-01,1.326196169321566254e-01
4.344267581077572686e+04,3.682325766504606577e+02,1.241288869059706118e-01,1.267760475458995229e-01
5.510695909855573518e+03,3.571740600154606113e+02,6.443435122505708490e-02,6.244794241103423377e-02
1.273551655669881620e+04,2.859530503038797065e+02,1.053210708157733405e-01,1.025683135132800100e-01
1.661532727695252834e+04,3.025214638937652012e+02,1.215841088340230414e-01,1.189621054950642243e-01
1.909317334910383352e+03,3.196180629799526400e+02,2.194205850922223075e-02,1.934137259414680371e-02
6.141425307636058278e+04,3.352733386222847685e+02,9.700399466218824485e-02,9.844539105847405214e-02
1.373154727601679770e+04,3.225160264541084985e+02,1.168673594677696881e-01,1.153324265698094098e-01
1.812194443249507913e+03,3.405049137072577423e+02,2.160841232845004539e-02,2.035933351403106106e-02
3.069886202892013898e+03,2.760202426491733831e+02,3.222958706188128186e-02,3.451562335903493595e-02
1.165126637288332631e+03,3.291254164058798324e+02,1.366412960982110909e-02,1.553594714777441904e-02
3.912741328199849704e+03,3.410716125430225247e+02,4.576784303739515197e-02,4.753070150529171978e-02
2.012329884557385412e+03,3.656186331016884310e+02,2.498776228860758244e-02,2.345705944034288601e-02
4.266190864699005760e+04,2.975707089596135120e+02,1.111116323981211212e-01,1.077046521708371618e-01
3.298075576851489313e+04,2.780397709886477173e+02,1.178471316967132920e-01,1.185511946553853141e-01
3.475038585542475175e+03,3.284157065616305999e+02,3.999699147627137907e-02,4.350781369847300795e-02
1.302817466185540434e+04,3.273430197124627057e+02,1.148800895627663382e-01,1.141678856689332805e-01
3.381948693294846635e+03,3.361800400721562596e+02,3.949544428799958706e-02,3.895177578268595175e-02
1.098376831717779396e+03,2.870549383310101916e+02,1.193524069904076598e-02,5.438843388818111017e-03
5.758898870418855950e+03,3.029434542620542743e+02,6.096224718514334229e-02,6.442704866853668499e-02
2.196972931907021848e+04,3.663401966219654469e+02,1.433902375411175989e-01,1.429918122645465473e-01
1.493092038875972867e+04,3.601755240958740387e+02,1.291977364188724720e-01,1.257154692922966277e-01
1.326180077491039083e+04,3.415486894722545230e+02,1.187642592991362683e-01,1.186459454617997400e-01
7.107969587224138195e+03,3.531451160074293512e+02,7.955854874854371983e-02,7.836747276291000652e-02
3.710882386662859062e+04,3.104990829402467511e+02,1.204508991904495591e-01,1.217067890437471961e-01
8.152756092656610417e+04,3.648498552307866589e+02,8.433153683065376660e-02,8.863803150464880098e-02
1.440997737587523261e+03,2.786378729734200874e+02,1.538684000065767936e-02,1.377648291704830150e-02
1.693599594956217061e+03,2.877418594788881023e+02,1.837964496038784618e-02,1.869081451040811165e-02
2.629516305752781045e+04,2.794819869373980055e+02,1.231005707681233768e-01,1.223310620709237989e-01
3.552614440476319578e+04,2.901945055557454793e+02,1.178794441180530395e-01,1.165506843404320036e-01
9.695352911456498987e+03,3.548004351637705440e+02,1.008328967836843726e-01,1.017532813920383888e-01
1.849432355886729511e+03,3.591947853072939552e+02,2.274790458294302306e-02,2.584282825014490997e-02
4.658869388974847425e+03,3.416333351738863939e+02,5.392517600001342504e-02,5.480514630577901225e-02
8.688813441133299420e+03,3.336200319846795992e+02,8.999781484839369794e-02,8.914451204595232048e-02
2.045620965514878480e+04,3.491169655816932504e+02,1.383510061617281017e-01,1.393878680327453046e-01
5.323412309985499633e+03,3.429385028379607547e+02,6.100886692207607709e-02,6.148218858433542738e-02
1.037829642912123381e+04,3.674673943644941687e+02,1.077134706631715233e-01,1.093437617388354349e-01
3.013885981902245476e+04,3.629231867866091079e+02,1.396620263677433027e-01,1.385588330724870365e-01
2.385710887671262026e+04,2.913376291348748737e+02,1.263745057920049875e-01,1.266501445461305220e-01
3.305511419182417740e+03,3.419680896721422414e+02,3.902036132916431727e-02,4.231516889645246110e-02
2.581900636799375206e+03,3.516231874672863000e+02,3.119907820399695289e-02,3.123718635440852695e-02
1.407098337518695007e+04,3.461869516562976514e+02,1.230840866280341617e-01,1.250382368965536617e-01
5.102290128797011857e+04,3.561657936215167410e+02,1.120629463262307612e-01,1.120421173833643924e-01
8.592856695677484095e+04,3.442127604673389669e+02,7.875029531546563766e-02,7.889166519006710065e-02
1.738227837990733406e+03,3.553041249273667290e+02,2.125665607440400257e-02,1.977156468007751702e-02
2.949145462705698446e+04,3.415760589339939770e+02,1.354338309177688660e-01,1.411333420475061606e-01
3.331363294559605038e+03,3.219467474765069710e+02,3.797420241188882023e-02,4.037025630428617284e-02
3.368494125976974829e+03,3.070937081554013730e+02,3.737216500567598632e-02,3.973349035915074712e-02
1.154746123327101668e+04,3.599926944323120779e+02,1.136522112860002404e-01,1.159676314337844127e-01
7.333173090508028690e+04,2.791853510436268380e+02,7.838143943014069803e-02,7.634162852377195108e-02
3.828189664416810047e+03,3.213978177561716052e+02,4.332684185885523481e-02,4.181006746537856839e-02
1.763273576292821190e+03,2.893216948904426999e+02,1.918589495108870627e-02,1.882325162759121776e-02
4.378335554389224853e+03,2.820439169733646736e+02,4.571925619536626462e-02,4.235673156840681630e-02
4.164919370554435773e+03,3.004728463354547330e+02,4.517323139462794263e-02,4.336605289356010307e-02
6.050750218734508235e+04,3.179412566764469261e+02,9.509045081614857231e-02,9.675024541916592280e-02
2.140437639391720222e+04,3.602111724591009079e+02,1.416571338223868437e-01,1.373869635866823147e-01
2.808546885843366545e+04,3.369464246273531671e+02,1.354640437449566859e-01,1.336632542205896390e-01
7.384533163542013426e+03,2.882445983838986194e+02,7.314358185924459133e-02,7.293534030082268749e-02
1.295065943011837408e+04,3.718256896332291035e+02,1.233514020816304374e-01,1.231566356566165810e-01
3.103356836463995933e+04,2.883153512430897649e+02,1.219943502641015753e-01,1.219216255898817880e-01
1.197692192254337670e+03,3.377503599998717618e+02,1.425513783595561655e-02,1.272059749524165166e-02
