N,mu,t_dwell,T,F_max,F_max_noisy
4.254542892839398149e+01,4.839009023312557667e-01,6.124019566093284993e+03,3.162580664897144516e+02,4.730165473298892209e+01,4.741552460092238164e+01
6.997884590556223827e+01,4.636766275551911787e-01,8.671098728651309102e+02,3.783908425578208607e+02,6.164224119016783732e+01,6.151150301229790784e+01
9.932672608543717274e+01,5.069449452524232846e-01,3.897247487542487221e+01,3.970084571577664292e+02,7.593033372992408658e+01,7.569672638327450898e+01
6.684565953900295199e+01,2.135817878027567451e-01,7.338631646186725447e+03,3.701963325120572676e+02,4.066691843049315480e+01,4.052745033071470004e+01
7.323484296570217111e+01,2.412901719419763280e-01,1.309675416171616860e+02,3.253087686500229552e+02,4.095543166113920108e+01,4.130490698941721206e+01
2.908682986833331796e+01,2.793396949665908902e-01,8.207631783535720388e+03,3.852794853837496021e+02,2.814659211716980991e+01,2.842629756084854620e+01
8.524587728387173513e+01,5.513122924918318901e-01,1.070818903098631480e+00,3.305237907142091558e+02,6.519530070870931127e+01,6.517882552365048809e+01
3.762480610781184254e+01,6.864613737175671027e-01,1.397137552126726412e+00,2.670410936680365239e+02,4.250634611656311534e+01,4.287604890216398701e+01
7.089406725004482723e+01,3.916753825614585072e-01,4.382090634961997239e+03,3.407165079600390527e+02,5.827378101666334942e+01,5.848700143299726051e+01
7.052436870824502435e+00,4.590190864662486714e-01,3.335588617627703201e+00,3.560014646447443170e+02,9.388394039455739915e+00,9.065708581746052985e+00
4.334361771577748357e+01,3.359754954638863866e-01,2.951236932735569667e+02,3.233278439570131582e+02,3.640935870501036220e+01,3.686395786546788145e+01
7.267583326130599630e+01,5.636173859343309722e-01,4.030641144016098742e+00,2.550673127754247389e+02,6.054136194850342889e+01,6.138353107519265706e+01
2.391624136633018693e+01,2.291882398411860811e-01,1.105198142535757544e+00,3.410234351878299321e+02,1.947890909829704498e+01,1.958810481319828511e+01
5.470459304076134543e+01,2.890943842260435548e-01,2.469280064267043073e+01,2.541278896174057707e+02,3.627306911345476692e+01,3.578595189806593879e+01
5.880756510004557924e+01,6.863435263162319666e-01,1.027259312465641187e+03,2.982978740504157145e+02,7.129542823364951687e+01,7.174667966201818103e+01
6.788686979209059302e+01,4.110588874146775540e-01,1.501836501744929819e+03,2.968236742976597498e+02,5.650978192396902244e+01,5.669311428498470207e+01
5.687917582868633559e+01,7.930690030075462360e-01,8.939185904370290814e+00,2.581022139914117020e+02,6.571795609038514385e+01,6.568576674486749312e+01
4.522434561470043235e+01,5.723892023930039485e-01,5.713996037631594618e+02,3.062158556823929416e+02,5.122850872446539228e+01,5.061705915969618275e+01
3.293406767466368024e+01,3.748057220703887582e-01,5.068553205115125024e+02,3.419698228789847008e+02,3.260413099265736037e+01,3.257293589719260041e+01
5.477404278206569188e+01,5.809600469438782611e-01,2.940555585122717730e+02,2.665125969600373992e+02,5.790765554959180861e+01,5.781734666263268707e+01
1.132730232201025267e+01,7.768757908631160891e-01,2.240201138441507034e+00,2.985370718017214813e+02,1.770380351062220470e+01,1.760877726262695475e+01
2.786517818966119009e+01,2.198105635403807268e-01,3.136200767363884552e+02,3.658075213903090912e+02,2.349150497030299789e+01,2.336476536983685293e+01
8.923964402933279416e+01,7.560826411000738378e-01,1.089770106191375135e+03,3.293490158322435946e+02,1.062395678876409448e+02,1.065287592185554217e+02
1.265358514961437741e+01,6.587815871360578335e-01,6.438409860270106755e+00,2.514831118262863754e+02,1.826148180585015268e+01,1.813486793292959831e+01
4.919554544298579657e+01,7.573109384283638335e-01,6.707905232844495004e+03,2.546363089101233470e+02,7.043790427173971125e+01,7.056771264262081900e+01
8.894326752369163103e+01,6.771462968686454698e-01,6.300211664849331328e+01,2.793343384114778019e+02,8.759181130895646561e+01,8.701856690276345319e+01
8.075955289708228690e+01,7.924685567060045788e-01,4.299351377798652862e+01,2.934473171431338301e+02,9.065510903954958621e+01,9.035793066205305024e+01
2.636878620793014605e+01,3.039282456316788616e-01,1.323925752019852666e+02,3.942511439479999353e+02,2.494007235956139112e+01,2.493800607829964022e+01
4.367717502155939258e+01,6.236895794841577079e-01,5.109409480238413437e+01,2.929877510527514346e+02,4.895923129209528213e+01,4.869126362484381332e+01
3.185344702443446963e+01,2.535991397405773506e-01,1.046925239785573281e+00,3.127311629174228074e+02,2.398097817848093172e+01,2.399270257202078938e+01
2.477212561505304578e+01,4.805772498293177653e-01,2.069992858501156661e+03,3.534341450084411917e+02,3.113151141157245050e+01,3.111691434971314152e+01
3.276131036657558582e+01,7.592439798762400383e-01,2.407554469926953544e+00,3.541476729903162095e+02,4.130628225445117607e+01,4.136360476004954023e+01
8.964404018991571377e+01,7.286757974201589771e-01,1.223641206097490164e+00,3.271550993355109540e+02,8.303736753320329456e+01,8.293863783050851168e+01
8.423518158522959709e+01,5.651644209674375752e-01,3.040951754648146377e+01,3.832629914858923712e+02,7.224483042012474243e+01,7.243738074070057564e+01
5.602492650262701801e+01,4.515105958075388837e-01,2.866014267703976159e+01,3.106991839271105391e+02,4.695919293862878874e+01,4.655040359227768221e+01
5.688543183872948106e+01,7.134596574651832501e-01,9.521122342095412023e+03,3.717209967587874075e+02,7.678697781263929301e+01,7.666754619100953505e+01
4.611827775698873211e+01,4.470485947054794740e-01,3.321868002050006908e+03,3.118912576611646728e+02,4.697032079568662510e+01,4.742995273550403823e+01
7.014389772565040460e+01,2.122121746412833909e-01,4.644848642712482274e+02,3.686170860347011171e+02,3.895186788326865468e+01,3.882734322261825355e+01
8.043000931418110611e+01,3.328079581934016984e-01,2.876598333982090480e+03,3.743141394101172637e+02,5.654184944409708180e+01,5.700413786869668797e+01
4.497611257295247356e+01,5.305465061184637676e-01,1.250304195430160092e+01,3.756633651023522589e+02,4.368077450716722154e+01,4.378681299366711954e+01
7.757523900047304721e+01,4.765166033923953770e-01,1.071934114068553185e+02,2.753518955236050942e+02,6.269276147441889435e+01,6.262210386321917355e+01
9.542302859716315311e+01,7.794124626878655704e-01,7.158189506840034483e+03,2.875087340728578624e+02,1.219192642518219856e+02,1.219474097741506995e+02
6.777026593725287285e+01,4.456146703297469980e-01,2.094795056149098400e+01,2.962692111550858272e+02,5.216704691820910256e+01,5.264887351695173834e+01
7.593396149754148894e+01,4.986962795026561035e-01,2.374289919578903039e+02,2.530266099320024296e+02,6.522315082668012565e+01,6.512979048315547459e+01
9.821985146746090578e+00,3.748549754563703651e-01,5.297665915896427435e+01,2.604925851837656978e+02,1.227919436338882520e+01,1.194599343640821054e+01
2.587229910385271126e+01,3.462896772834667125e-01,1.092955125529673133e+01,2.848406603764331635e+02,2.433571693870941388e+01,2.448759989368840806e+01
3.306620616671791879e+01,2.270389152032339375e-01,6.220032878153409911e+03,3.013807211985003391e+02,2.795724221177634661e+01,2.817472352029964711e+01
3.833940374966144304e+01,2.895207830566407514e-01,1.123343426561491327e+02,3.140266902863240830e+02,3.082304864977793812e+01,3.108176738843111764e+01
7.592267827841762085e+01,7.707237886394524562e-01,1.072593267747057268e+02,2.531885342179755298e+02,8.704921936333079202e+01,8.659231340896619145e+01
1.818306476667957838e+01,4.259036752837942474e-01,1.482889312695266604e+01,3.406258629606129489e+02,2.066868324280569524e+01,2.078989327728232439e+01
2.521468518179047891e+01,3.341110686644077621e-01,9.202220124747102091e+03,3.655184042559754403e+02,2.753781468074767957e+01,2.755958227276300931e+01
4.813285953137063444e+01,5.309952033019488260e-01,3.022769389486470448e+00,3.550286266409366931e+02,4.408843504230387111e+01,4.401520874900358393e+01
8.347459478443506953e+01,4.846215355848784712e-01,5.523854437868769729e+00,3.393630989652123162e+02,6.096292518137695282e+01,6.082190910984023446e+01
4.612139116985417786e+01,6.245712012996696982e-01,4.743926330207164028e+03,3.088618636485488196e+02,5.841234702242851284e+01,5.855401622423869412e+01
7.847733600846261481e+01,7.845330361611340120e-01,9.736333981953288585e+00,2.950412102252710724e+02,8.354905096532650077e+01,8.352951142390161010e+01
3.414226082014162955e+01,3.460545028383298360e-01,2.118718846836432476e+03,3.048610809639400827e+02,3.322680858534280901e+01,3.321358472790862493e+01
4.095326200383934889e+01,5.352929191375206397e-01,3.563430233089099630e+01,3.125215084615235810e+02,4.230153196119826475e+01,4.290309397446345230e+01
4.849028393232291734e+01,3.990476126908114596e-01,3.114251342539335443e+00,3.685940257985973858e+02,3.792118454222574542e+01,3.793891518902783844e+01
1.738153271024612678e+01,7.194389122362803146e-01,8.356947111400197059e+01,3.568926828516926548e+02,2.677842784399420850e+01,2.643068087859217385e+01
3.422950089541598828e+01,3.337860990791173821e-01,1.353725709248846831e+00,3.923402478998214065e+02,2.784210625696027108e+01,2.756546493908764006e+01
3.414345856965236692e+01,6.024607472578444867e-01,2.807851993173582741e+03,2.768665091589887197e+02,4.495652919928649283e+01,4.472764500918501795e+01
5.823132351071523516e+01,3.864720855677744593e-01,1.882529280786476633e+01,3.300987104108982066e+02,4.355798693330101656e+01,4.307314424986975609e+01
1.456682080191589357e+01,7.109702099390864394e-01,3.891400548279475515e+03,3.325770467824156640e+02,2.537434314490153042e+01,2.570034889867861594e+01
7.664514177976147380e+01,2.337876189982573960e-01,9.682509422738669969e+01,3.484225307934171951e+02,4.102292776024469845e+01,4.158123661536489379e+01
7.552344181472136597e+01,6.546634280500913672e-01,1.412558032730284197e+01,3.783819594148669125e+02,7.225952125768050394e+01,7.206946150022308473e+01
6.862021503523615706e+01,6.035607697646914183e-01,9.552137409964414019e+02,3.674639260166832173e+02,7.307185629407101146e+01,7.334390488202508607e+01
3.131226338404885823e+01,7.277097335197775241e-01,3.880218206322902574e+01,3.709911935529427183e+02,4.198140472136171297e+01,4.175503651715990827e+01
8.574912466861273685e+01,2.107357167168871781e-01,1.944416153102216185e+03,3.098854692557845851e+02,4.460863416534493808e+01,4.440166086896918785e+01
3.475434968259459367e+01,4.098789940005272969e-01,2.408283239392739233e+03,3.848169584390595901e+02,3.677189845948918645e+01,3.624468097496114183e+01
3.415138268531597276e+01,2.640730777646237981e-01,6.453663568604813008e+03,3.515244735118038193e+02,3.032231680470486523e+01,3.030333037530852280e+01
1.812368396778524016e+01,6.457905564882373550e-01,1.352116447833392598e+01,3.748185375703516797e+02,2.491883583286746529e+01,2.528803643105916166e+01
5.449515242264449277e+00,7.424576616117271044e-01,3.764802912854445349e+00,2.938255747150134880e+02,9.049771194212407721e+00,9.428014387307815269e+00
6.524696404109022296e+01,5.674264023850056349e-01,1.356363749000418295e+01,3.356446603378849431e+02,5.874374403868739591e+01,5.890121199310866018e+01
4.766528056858570039e+01,2.126302909397854712e-01,7.585249702111461829e+02,3.639221319591738961e+02,3.223385820327175111e+01,3.215217489429911524e+01
2.378424228902474269e+01,6.066431288659553944e-01,2.010021292780603233e+02,3.791229111529008833e+02,3.214850425279746560e+01,3.250936372263105767e+01
3.788450567816988723e+01,5.952269057463892565e-01,4.525862632320200163e+01,3.201066485750415609e+02,4.291649421183524993e+01,4.343829998879682108e+01
4.492753100209257155e+01,6.206555971493681323e-01,4.639173699016246211e+00,3.772936548234706038e+02,4.665664621579487914e+01,4.642557761120450266e+01
2.655691929414101082e+01,5.248454055511841965e-01,7.247183242476598934e+03,2.796423468925623297e+02,3.526902286472974168e+01,3.534850140483429470e+01
2.590489632976078127e+01,7.640977684878307308e-01,4.042042128239089038e+00,2.652367263959375236e+02,3.490733433530930085e+01,3.489125501556324593e+01
9.003537895949751402e+00,2.335549497702517907e-01,9.514007302265127919e+02,2.635857869761148891e+02,1.048922618994331124e+01,1.029543385121091958e+01
1.997273554297694886e+01,6.767217399898605157e-01,8.854752886954122005e+03,2.521289207496666336e+02,3.259152382462919917e+01,3.223782976513253828e+01
1.863923966398046250e+00,5.552045900961054548e-01,5.473166333217521640e+01,3.373602214893388123e+02,3.061514220341837955e+00,2.811068333896659333e+00
3.758937220775041510e+01,7.315715291482205451e-01,5.557633823849203480e+01,3.134027991113742360e+02,4.870845576370765428e+01,4.874142155600974036e+01
1.746452642164210189e+01,6.033651573521131573e-01,3.182988916783705591e+01,3.731731050651605415e+02,2.390916812990196050e+01,2.398563036289286288e+01
5.076284899977179066e+01,2.039356823414430198e-01,1.508888293964683491e+01,3.420082805004307147e+02,2.994337291818902713e+01,2.998524367583222627e+01
9.429739931900074623e+01,6.825313959783114726e-01,6.972012406116010652e+02,3.800719036857215087e+02,1.010720460838294912e+02,1.014564649495150235e+02
4.828077582639316745e+01,5.870407209361794276e-01,4.503396550796659881e+01,3.414050957704400275e+02,5.057751122966523383e+01,5.037040709507951419e+01
4.094618262563711397e+01,2.825983312266057146e-01,8.504122372985079892e+01,3.105773932534149822e+02,3.151082028610791497e+01,3.113259503383672921e+01
9.096247994130598613e+01,5.642529843667909439e-01,7.358528296248903366e+00,3.227530569356059686e+02,7.251849402339982475e+01,7.216416054122559842e+01
5.686098161898237180e+01,5.347951508510149221e-01,2.860007404869037941e+02,3.488519695840333270e+02,5.661227601823313904e+01,5.673090583241191354e+01
5.601816719262528466e+01,7.326371545054735090e-01,9.710436261446161552e+02,3.307642302872048958e+02,7.206091175188949194e+01,7.189903432451792753e+01
2.671064969839541092e+01,7.025546829593531939e-01,6.141701247812186921e+03,3.254785472861476592e+02,4.188450319464901384e+01,4.138955925797401392e+01
8.675774853630241523e+01,7.761756411595690519e-01,2.645244582525131136e+02,3.534723966696158186e+02,1.011692875575964194e+02,1.014468299423369757e+02
9.960347408436054195e+01,7.214518242289400529e-01,4.392734411037028330e+00,3.041103831076845267e+02,9.182288982425913559e+01,9.224299099273970626e+01
8.752091792120612723e+00,4.275170560683888010e-01,2.457619078855182160e+00,2.777445318262179512e+02,1.098752352889096606e+01,1.104178676089898481e+01
3.443707699297700486e+01,5.994937108640379098e-01,9.548404554071477833e+03,2.785487672561738464e+02,4.659413818885298753e+01,4.678719576429968896e+01
8.525338341980274492e+01,2.171246678196336877e-01,9.932233414351891554e+01,3.919715257233461898e+02,4.192528666198968779e+01,4.150627544887480980e+01
1.817839441036553438e+01,6.774235448807142124e-01,1.389631485443604561e+03,3.881269918682052094e+02,2.903303888159481616e+01,2.860883833305899415e+01
7.357837039151637271e+01,5.892649083382071051e-01,4.172783912573466480e+00,3.526993222557493937e+02,6.337349870906013649e+01,6.342226326210885645e+01
7.282773213597364759e+01,7.943652587228215989e-01,3.731503739693661373e+03,3.951122997877278067e+02,9.822307404327361269e+01,9.828597668389760145e+01
6.431617409121503215e+01,3.591972625078250769e-01,4.186551119783003827e+01,3.877814428546266754e+02,4.560868950370654318e+01,4.555086723487148248e+01
3.416948667737549528e+01,2.337691043940321733e-01,2.935743864276401105e+00,2.706950941655010752e+02,2.458021854594062461e+01,2.449351083594304512e+01
6.581364042454596586e+01,3.052387674180000454e-01,2.631279330199292303e+02,3.979236667863301022e+02,4.455885397359589462e+01,4.437028931127340314e+01
6.284707089788130219e+01,7.738372312164241151e-01,3.647401064686481842e+00,3.960777935854913494e+02,6.835996410428813874e+01,6.879278272776458891e+01
7.283117860018178646e+01,6.719561408490062338e-01,1.501266446362106080e+03,2.830208174619127703e+02,8.336506360060070620e+01,8.310807873401111578e+01
4.066852980421940345e+01,3.813381127442113661e-01,3.251419821087003470e+01,3.358725754883545846e+02,3.513104219564986153e+01,3.509106904250538861e+01
