t,q,dq_dt,dq_dt_noisy
7.701266948210712826e+01,5.302158353581658545e-01,2.384950321329681877e-06,-2.392279789379504664e-03
7.703045121138029572e+01,5.302158777074965634e-01,2.379623441739475709e-06,-8.885902152194867162e-03
7.704823294065347739e+01,5.302159199620333219e-01,2.374308486312315392e-06,-1.556672625556513798e-02
7.706601466992664484e+01,5.302159621219928454e-01,2.369005427774878436e-06,-4.105015905066514842e-03
7.708379639919981230e+01,5.302160041875911833e-01,2.363714238957925762e-06,1.264871758827986088e-02
7.710157812847299397e+01,5.302160461590442742e-01,2.358434892671401606e-06,1.001269595295608411e-02
7.711935985774616142e+01,5.302160880365672790e-01,2.353167361884844766e-06,1.677258485317998944e-03
7.713714158701932888e+01,5.302161298203753592e-01,2.347911619498405100e-06,4.787939149569384392e-03
7.715492331629251055e+01,5.302161715106828987e-01,2.342667638554479792e-06,-9.363619877871756300e-03
7.717270504556567801e+01,5.302162131077040597e-01,2.337435392119752153e-06,1.905451581718771437e-02
7.719048677483884546e+01,5.302162546116526709e-01,2.332214853281722178e-06,-7.082661501165904211e-04
7.720826850411201292e+01,5.302162960227417843e-01,2.327005995235442715e-06,4.993046165623410935e-03
7.722605023338519459e+01,5.302163373411843406e-01,2.321808791210661083e-06,-7.681180400065553728e-03
7.724383196265836204e+01,5.302163785671928364e-01,2.316623214457941282e-06,-1.271671945890882546e-02
7.726161369193152950e+01,5.302164197009794355e-01,2.311449238286827912e-06,-9.187706790447171604e-03
7.727939542120471117e+01,5.302164607427556353e-01,2.306286836104010085e-06,-1.180092842042691596e-02
7.729717715047787863e+01,5.302165016927326002e-01,2.301135981343932491e-06,-2.821450463112335025e-03
7.731495887975104608e+01,5.302165425511212726e-01,2.295996647447978711e-06,-1.961149783302896035e-02
7.733274060902422775e+01,5.302165833181320398e-01,2.290868807975493526e-06,5.090883028196328992e-03
7.735052233829739521e+01,5.302166239939747339e-01,2.285752436517046737e-06,8.308815330560815476e-03
7.736830406757056267e+01,5.302166645788590760e-01,2.280647506687494275e-06,-1.218633549884978219e-02
7.738608579684373012e+01,5.302167050729941211e-01,2.275553992195367137e-06,1.490886262501942006e-02
7.740386752611691179e+01,5.302167454765885912e-01,2.270471866780421344e-06,7.774275051811435980e-03
7.742164925539007925e+01,5.302167857898509862e-01,2.265401104199760152e-06,-1.267101691913919467e-03
7.743943098466324670e+01,5.302168260129889177e-01,2.260341678359673034e-06,-4.409232213962181214e-03
7.745721271393642837e+01,5.302168661462102195e-01,2.255293563093591080e-06,-5.385008967781577255e-03
7.747499444320959583e+01,5.302169061897217262e-01,2.250256732394539938e-06,-1.615256701441334947e-03
7.749277617248276329e+01,5.302169461437301612e-01,2.245231160255545255e-06,-6.744185995004408490e-03
7.751055790175594495e+01,5.302169860084418040e-01,2.240216820718204938e-06,-1.285357338750040858e-02
7.752833963102911241e+01,5.302170257840624901e-01,2.235213687900444723e-06,1.873968711697302295e-02
7.754612136030227987e+01,5.302170654707976105e-01,2.230221735944476480e-06,7.293429069333141369e-03
7.756390308957546154e+01,5.302171050688522236e-01,2.225240939075778801e-06,-5.994486681754889780e-03
7.758168481884862899e+01,5.302171445784309434e-01,2.220271271544116409e-06,3.582920587982194472e-03
7.759946654812179645e+01,5.302171839997378289e-01,2.215312707685990201e-06,-1.105806098994336663e-02
7.761724827739496391e+01,5.302172233329768281e-01,2.210365221827492732e-06,-1.529181084278002228e-02
7.763503000666814557e+01,5.302172625783512228e-01,2.205428788409208307e-06,-8.046710872949842941e-03
7.765281173594131303e+01,5.302173017360638507e-01,2.200503381916824042e-06,6.713414238827139502e-03
7.767059346521448049e+01,5.302173408063174387e-01,2.195588976842965945e-06,-8.146036394446665163e-03
7.768837519448766216e+01,5.302173797893139362e-01,2.190685547766996200e-06,4.357782018445139662e-03
7.770615692376082961e+01,5.302174186852551818e-01,2.185793069330727034e-06,1.149039659614811693e-02
7.772393865303399707e+01,5.302174574943423480e-01,2.180911516193317912e-06,1.108682128499496704e-02
7.774172038230717874e+01,5.302174962167762740e-01,2.176040863111072809e-06,-2.215588606840834199e-03
7.775950211158034620e+01,5.302175348527575771e-01,2.171181084833356811e-06,-2.689991145888240374e-03
7.777728384085351365e+01,5.302175734024862086e-01,2.166332156220557303e-06,-1.477865202668330116e-03
7.779506557012669532e+01,5.302176118661617865e-01,2.161494052146939460e-06,2.292318682463675636e-03
7.781284729939986278e+01,5.302176502439835959e-01,2.156666747545749052e-06,5.916089541931071442e-03
7.783062902867303023e+01,5.302176885361503667e-01,2.151850217419620792e-06,2.286694633783685829e-02
7.784841075794619769e+01,5.302177267428606067e-01,2.147044436805883860e-06,1.493008499843867000e-02
7.786619248721937936e+01,5.302177648643120467e-01,2.142249380811256376e-06,-8.751735571768228319e-03
7.788397421649254682e+01,5.302178029007025284e-01,2.137465024556334248e-06,-1.019848810925691809e-02
7.790175594576571427e+01,5.302178408522291164e-01,2.132691343255388450e-06,1.311724040268134710e-02
7.791953767503889594e+01,5.302178787190884313e-01,2.127928312164323321e-06,4.922979520760527652e-03
7.793731940431206340e+01,5.302179165014768714e-01,2.123175906577207117e-06,-8.957479023757680681e-03
7.795510113358523085e+01,5.302179541995903911e-01,2.118434101854027585e-06,-3.197230751828784249e-04
7.797288286285841252e+01,5.302179918136243897e-01,2.113702873410283622e-06,6.642900159668125269e-03
7.799066459213157998e+01,5.302180293437740444e-01,2.108982196682290811e-06,2.484805439951384438e-03
7.800844632140474744e+01,5.302180667902339772e-01,2.104272047189631456e-06,-4.843011098988038617e-03
7.802622805067792910e+01,5.302181041531984773e-01,2.099572400503929570e-06,-9.981306642473021518e-03
7.804400977995109656e+01,5.302181414328612785e-01,2.094883232245381421e-06,2.845946008379678267e-03
7.806179150922426402e+01,5.302181786294158927e-01,2.090204518065408301e-06,9.085996092026090570e-03
7.807957323849743148e+01,5.302182157430552767e-01,2.085536233691759334e-06,1.373381738473478456e-02
7.809735496777061314e+01,5.302182527739720541e-01,2.080878354900755900e-06,-3.790252180255145476e-03
7.811513669704378060e+01,5.302182897223585156e-01,2.076230857493005511e-06,2.761095361884483620e-03
7.813291842631694806e+01,5.302183265884062857e-01,2.071593717366260190e-06,1.073056496092575189e-02
7.815070015559012973e+01,5.302183633723066558e-01,2.066966910456435880e-06,-5.697720152881060327e-04
7.816848188486329718e+01,5.302184000742508063e-01,2.062350412723734649e-06,1.495368054097551266e-03
7.818626361413646464e+01,5.302184366944291405e-01,2.057744200190808614e-06,9.511161091476130454e-04
7.820404534340964631e+01,5.302184732330317285e-01,2.053148248970515510e-06,8.640933103777403285e-03
7.822182707268281376e+01,5.302185096902483075e-01,2.048562535182651967e-06,7.199946380702685125e-03
7.823960880195598122e+01,5.302185460662680594e-01,2.043987035030281341e-06,7.915462264178286730e-03
7.825739053122916289e+01,5.302185823612800553e-01,2.039421724737283670e-06,4.706545508514630599e-04
7.827517226050233035e+01,5.302186185754726999e-01,2.034866580583050144e-06,1.539023012316739596e-02
7.829295398977549780e+01,5.302186547090339541e-01,2.030321578944116467e-06,2.461838364273007205e-03
7.831073571904866526e+01,5.302186907621514456e-01,2.025786696203957238e-06,5.328400497871752135e-03
7.832851744832184693e+01,5.302187267350125799e-01,2.021261908794619311e-06,-7.956527487225528716e-03
7.834629917759501438e+01,5.302187626278038746e-01,2.016747193241824609e-06,-1.381082038851868220e-02
7.836408090686818184e+01,5.302187984407119581e-01,2.012242526078233951e-06,3.743608491172096316e-03
7.838186263614136351e+01,5.302188341739226818e-01,2.007747883923244325e-06,-5.959031314543511079e-03
7.839964436541453097e+01,5.302188698276215639e-01,2.003263243434416641e-06,5.526086524340217444e-03
7.841742609468769842e+01,5.302189054019939007e-01,1.998788581304006273e-06,9.118003882755082098e-03
7.843520782396088009e+01,5.302189408972243223e-01,1.994323874311004774e-06,2.692454940098388833e-03
7.845298955323404755e+01,5.302189763134972367e-01,1.989869099241342587e-06,8.392835937890289269e-03
7.847077128250721501e+01,5.302190116509963858e-01,1.985424233002380801e-06,-5.080901788503655245e-03
7.848855301178039667e+01,5.302190469099055115e-01,1.980989252463316586e-06,-1.589197342019987511e-03
7.850633474105356413e+01,5.302190820904074675e-01,1.976564134632124992e-06,9.213845023244715202e-03
7.852411647032673159e+01,5.302191171926849966e-01,1.972148856513311621e-06,1.965379593516902029e-03
7.854189819959989904e+01,5.302191522169202864e-01,1.967743395187709909e-06,6.232756716752771604e-03
7.855967992887308071e+01,5.302191871632953024e-01,1.963347727774317208e-06,2.021179501939035505e-02
7.857746165814624817e+01,5.302192220319914551e-01,1.958961831437233680e-06,-6.328288052536628315e-03
7.859524338741941563e+01,5.302192568231897107e-01,1.954585683423826215e-06,9.497542298645382172e-03
7.861302511669259729e+01,5.302192915370705917e-01,1.950219261012686722e-06,-1.303951777894542946e-02
7.863080684596576475e+01,5.302193261738143981e-01,1.945862541541387714e-06,-8.119645334679299886e-03
7.864858857523893221e+01,5.302193607336007641e-01,1.941515502392604509e-06,2.665043862789195309e-03
7.866637030451211388e+01,5.302193952166092128e-01,1.937178120997584685e-06,-1.115797840534814636e-02
7.868415203378528133e+01,5.302194296230186010e-01,1.932850374846556418e-06,3.132618806239597428e-03
7.870193376305844879e+01,5.302194639530073417e-01,1.928532241495667376e-06,4.020549745017940567e-03
7.871971549233161625e+01,5.302194982067537365e-01,1.924223698528820803e-06,2.339324879192713254e-03
7.873749722160479791e+01,5.302195323844185459e-01,1.919924725705263180e-06,5.146593938214290634e-03
7.875527895087796537e+01,5.302195664858541102e-01,1.915635341600413488e-06,-3.132600441287899593e-03
7.877306068015113283e+01,5.302196005111073918e-01,1.911355540312742463e-06,-2.456944948238769591e-03
7.879084240942431450e+01,5.302196344603479217e-01,1.907085300512090242e-06,-2.404803845516554402e-03
7.880862413869748195e+01,5.302196683337448979e-01,1.902824600902991437e-06,-3.436302324410853018e-04
7.882640586797064941e+01,5.302197021314674075e-01,1.898573420231614017e-06,-1.309879065465993468e-02
7.884418759724383108e+01,5.302197358536837601e-01,1.894331737310045449e-06,8.770390268919625587e-03
7.886196932651699854e+01,5.302197695005621547e-01,1.890099530995476007e-06,-1.313209782033352042e-02
7.887975105579016599e+01,5.302198030722705679e-01,1.885876780138157072e-06,-3.653142294102430733e-04
7.889753278506334766e+01,5.302198365689764215e-01,1.881663463692423433e-06,7.702617925764575386e-03
7.891531451433651512e+01,5.302198699908469148e-01,1.877459560616079326e-06,3.797724831161197094e-04
7.893309624360968257e+01,5.302199033380488036e-01,1.873265049936317928e-06,2.546195258212463272e-02
7.895087797288285003e+01,5.302199366107486211e-01,1.869079910704618541e-06,-2.017304800380851151e-02
7.896865970215603170e+01,5.302199698091124569e-01,1.864904122017563282e-06,8.430347082392812335e-04
7.898644143142919916e+01,5.302200029333061782e-01,1.860737663020306520e-06,-1.703237401131647150e-02
7.900422316070236661e+01,5.302200359834949861e-01,1.856580512927391569e-06,6.552811575551927697e-03
7.902200488997554828e+01,5.302200689598441929e-01,1.852432650946422843e-06,1.986278544457157832e-02
7.903978661924871574e+01,5.302201018625184448e-01,1.848294056354393700e-06,-1.243532386009747401e-02
7.905756834852188319e+01,5.302201346916821656e-01,1.844164708480339199e-06,9.265485107268131831e-04
7.907535007779506486e+01,5.302201674474994464e-01,1.840044586670641635e-06,-3.049430881323496063e-03
7.909313180706823232e+01,5.302202001301339340e-01,1.835933670354950031e-06,-1.415375455321301983e-02
7.911091353634139978e+01,5.302202327397490533e-01,1.831831938959443962e-06,8.437577504059243921e-03
7.912869526561458144e+01,5.302202652765078961e-01,1.827739371976222493e-06,-9.508703431133766135e-03
7.914647699488774890e+01,5.302202977405729989e-01,1.823655948945956951e-06,-7.508042857288504436e-03
7.916425872416091636e+01,5.302203301321066764e-01,1.819581649468299256e-06,1.999201611076966908e-02
7.918204045343408382e+01,5.302203624512711322e-01,1.815516453132492991e-06,1.001338013755969682e-02
7.919982218270726548e+01,5.302203946982277927e-01,1.811460339621456805e-06,1.131649923420178193e-04
7.921760391198043294e+01,5.302204268731380843e-01,1.807413288635456583e-06,1.399252702655747263e-02
7.923538564125360040e+01,5.302204589761628784e-01,1.803375279947616594e-06,-1.278600420799512298e-02
7.925316737052678207e+01,5.302204910074628241e-01,1.799346293334530555e-06,1.009546195613387001e-02
7.927094909979994952e+01,5.302205229671982378e-01,1.795326308631772783e-06,-8.773397779828117499e-03
7.928873082907311698e+01,5.302205548555291026e-01,1.791315305716550954e-06,-9.898189671141635268e-03
7.930651255834629865e+01,5.302205866726147354e-01,1.787313264552808922e-06,8.756191224192124908e-03
7.932429428761946610e+01,5.302206184186146753e-01,1.783320165059387730e-06,1.898594902242568827e-02
7.934207601689263356e+01,5.302206500936876843e-01,1.779335987269620167e-06,7.636708992506864753e-03
7.935985774616581523e+01,5.302206816979921911e-01,1.775360711255002943e-06,2.593552387024683839e-02
7.937763947543898269e+01,5.302207132316866245e-01,1.771394317087032766e-06,-2.732733666046892329e-03
7.939542120471215014e+01,5.302207446949287473e-01,1.767436784920473070e-06,-2.373750287550220259e-02
7.941320293398531760e+01,5.302207760878759890e-01,1.763488094944781759e-06,7.170347051489984677e-03
7.943098466325849927e+01,5.302208074106855573e-01,1.759548227391050101e-06,1.141812075905430240e-03
7.944876639253166672e+01,5.302208386635144377e-01,1.755617162504247153e-06,-8.147463733274270051e-03
7.946654812180483418e+01,5.302208698465188386e-01,1.751694880633425377e-06,5.796206193003509803e-03
7.948432985107801585e+01,5.302209009598550793e-01,1.747781362131106686e-06,-4.225456187949426685e-03
7.950211158035118331e+01,5.302209320036789242e-01,1.743876587377568566e-06,-8.421255776110900260e-03
7.951989330962435076e+01,5.302209629781459155e-01,1.739980536825946889e-06,5.646170728435860077e-03
7.953767503889753243e+01,5.302209938834109293e-01,1.736093190988358126e-06,1.350285774568936665e-03
7.955545676817069989e+01,5.302210247196288417e-01,1.732214530373449302e-06,-2.251424512931048810e-02
7.957323849744386735e+01,5.302210554869540848e-01,1.728344535566195272e-06,-2.231054000075529536e-03
7.959102022671704901e+01,5.302210861855407575e-01,1.724483187179326471e-06,-6.930821708164573193e-03
7.960880195599021647e+01,5.302211168155425147e-01,1.720630465870676140e-06,-9.175874677377690927e-03
7.962658368526338393e+01,5.302211473771127892e-01,1.716786352353588674e-06,-2.462067367015004574e-02
7.964436541453655138e+01,5.302211778704044587e-01,1.712950827396919617e-06,-1.614269281419542608e-03
7.966214714380973305e+01,5.302212082955705119e-01,1.709123871748707835e-06,-1.027816330806525201e-02
7.967992887308290051e+01,5.302212386527630494e-01,1.705305466274953385e-06,-4.992031236941533306e-03
7.969771060235606797e+01,5.302212689421341718e-01,1.701495591841656330e-06,6.149772159505727601e-03
7.971549233162924963e+01,5.302212991638355355e-01,1.697694229377266772e-06,5.266779860124863773e-03
7.973327406090241709e+01,5.302213293180184639e-01,1.693901359841459842e-06,-9.252908609072602476e-04
7.975105579017558455e+01,5.302213594048338363e-01,1.690116964256360710e-06,-2.424834705058603792e-03
7.976883751944876622e+01,5.302213894244324210e-01,1.686341023657972338e-06,-1.882704253598647612e-02
7.978661924872193367e+01,5.302214193769643202e-01,1.682573519155156072e-06,4.808587898441319189e-03
7.980440097799510113e+01,5.302214492625797471e-01,1.678814431867181600e-06,-7.786470259181257382e-03
7.982218270726828280e+01,5.302214790814280265e-01,1.675063742993115889e-06,-1.262733656753860408e-02
7.983996443654145025e+01,5.302215088336584836e-01,1.671321433759781483e-06,3.469855795254148112e-03
7.985774616581461771e+01,5.302215385194199992e-01,1.667587485432164840e-06,7.084187027531949413e-03
