t,V,w,z,ca,dV_dt,dV_dt_noisy
3.098219643928786127e+02,-1.864564821977412690e+00,8.105094634706691004e-01,7.107656559772393967e-01,8.885042631215712972e-02,6.915418359822178562e-02,5.150937704705732534e-02
3.099019803960792387e+02,-1.859028504559856909e+00,7.962065838525199668e-01,6.995172273048563261e-01,8.581174243952183200e-02,6.922514419041986278e-02,8.105289619883149221e-02
3.099819963992798648e+02,-1.853486583260403719e+00,7.820237548425648111e-01,6.884479406009130775e-01,8.289893910766533980e-02,6.929396865939241312e-02,1.101719135588063309e-01
3.100620124024804909e+02,-1.847939234029619238e+00,7.679606911121553692e-01,6.775549638011978404e-01,8.010575154647189833e-02,6.936078267781170537e-02,2.220724556949296713e-01
3.101420284056811738e+02,-1.842386625203275674e+00,7.540171117533938094e-01,6.668355100286132986e-01,7.742625991747301151e-02,6.942562877944868927e-02,2.112562332044368441e-01
3.102220444088817999e+02,-1.836828918280361211e+00,7.401927400047282335e-01,6.562868368783049133e-01,7.485487268646551229e-02,6.948848521756839647e-02,-4.092994967853526289e-02
3.103020604120824260e+02,-1.831266271444655258e+00,7.264873029483990274e-01,6.459062457144968405e-01,7.238631000855588749e-02,6.954936591443416916e-02,-5.447315851997633351e-03
3.103820764152830520e+02,-1.825698839366335369e+00,7.129005311611084084e-01,6.356910809786446848e-01,7.001558731991953943e-02,6.960830572070586530e-02,2.385279516458796434e-01
3.104620924184837349e+02,-1.820126773123324160e+00,6.994321583261403630e-01,6.256387295087699751e-01,6.773799928659893221e-02,6.966535043944205308e-02,6.413489989094445232e-02
3.105421084216843610e+02,-1.814550220201196273e+00,6.860819208055506380e-01,6.157466198698690052e-01,6.554910422357980437e-02,6.972055031886498222e-02,3.106811194870660875e-02
3.106221244248849871e+02,-1.808969324542589296e+00,6.728495571709273149e-01,6.060122216950902807e-01,6.344470906662659504e-02,6.977395612551284820e-02,1.767977886085057293e-01
3.107021404280856132e+02,-1.803384226621169928e+00,6.597348076917354254e-01,5.964330450376401638e-01,6.142085495415865876e-02,6.982561705716067157e-02,7.272406368316705616e-03
3.107821564312862961e+02,-1.797795063519020520e+00,6.467374137801135126e-01,5.870066397331218377e-01,5.947380345584721978e-02,6.987557989679010761e-02,1.631471844223059686e-01
3.108621724344869222e+02,-1.792201968990302818e+00,6.338571173914877566e-01,5.777305947722164436e-01,5.760002346813836854e-02,6.992388894248163789e-02,3.964168854087789240e-02
3.109421884376875482e+02,-1.786605073497793850e+00,6.210936603803696165e-01,5.686025376834296097e-01,5.579617878374698581e-02,6.997058637437103545e-02,1.993526829394161592e-01
3.110222044408881743e+02,-1.781004504212829742e+00,6.084467838113351013e-01,5.596201339258741747e-01,5.405911633194538518e-02,7.001571283789254085e-02,5.538594856329488031e-02
3.111022204440888572e+02,-1.775400384972803502e+00,5.959162272251888881e-01,5.507810862918208761e-01,5.238585507851566819e-02,7.005930813211158625e-02,1.519470324356566593e-01
3.111822364472894833e+02,-1.769792836194158614e+00,5.835017278609475611e-01,5.420831343189431717e-01,5.077357556831951085e-02,7.010141199219471764e-02,1.759041251848537657e-01
3.112622524504901094e+02,-1.764181974742367043e+00,5.712030198344411058e-01,5.335240537120041759e-01,4.921961008904676693e-02,7.014206504718373258e-02,2.316318647695400634e-01
3.113422684536907354e+02,-1.758567913764072621e+00,5.590198332751057375e-01,5.251016557739672797e-01,4.772143343168578494e-02,7.018131011611028480e-02,-9.559959175057530789e-03
3.114222844568914184e+02,-1.752950762489968062e+00,5.469518934227116658e-01,5.168137868462903128e-01,4.627665422119469490e-02,7.021919407882298847e-02,3.176745570535172147e-02
3.115023004600920444e+02,-1.747330626020478173e+00,5.349989196865504448e-01,5.086583277583426321e-01,4.488300678969527058e-02,7.025577062066135081e-02,-7.153138127163918836e-02
3.115823164632926705e+02,-1.741707605109543699e+00,5.231606246699220808e-01,5.006331932857183142e-01,4.353834356394484240e-02,7.029110420389839131e-02,-1.020897224938657477e-01
3.116623324664932966e+02,-1.736081795965148444e+00,5.114367131636667896e-01,4.927363316174410701e-01,4.224062793885199896e-02,7.032527566238067074e-02,2.052674608858949534e-02
3.117423484696939795e+02,-1.730453290088145524e+00,4.998268811127918876e-01,4.849657238318442753e-01,4.098792760912835231e-02,7.035838984873685198e-02,8.623041922085177002e-02
3.118223644728946056e+02,-1.724822174046594547e+00,4.883308145606714556e-01,4.773193833810684406e-01,3.977840833186030434e-02,7.039058260874045403e-02,1.956223364258299346e-01
3.119023804760952316e+02,-1.719188525538178025e+00,4.769481885641663754e-01,4.697953555836330009e-01,3.861032809343981076e-02,7.042193697748763692e-02,2.872932714797159226e-02
3.119823964792958577e+02,-1.713552412991883100e+00,4.656786661088995749e-01,4.623917171257130310e-01,3.748203165582073004e-02,7.045249227789623925e-02,2.614515644084417501e-01
3.120624124824965406e+02,-1.707913896638836082e+00,4.545218970249471635e-01,4.551065755707786598e-01,3.639194545784216889e-02,7.048228972133460668e-02,8.859153195821237170e-02
3.121424284856971667e+02,-1.702273028304328584e+00,4.434775169014488205e-01,4.479380688773136332e-01,3.533857284843761742e-02,7.051138599545384023e-02,1.585055135771360479e-01
3.122224444888977928e+02,-1.696629851391020072e+00,4.325451460124662417e-01,4.408843649245620666e-01,3.432048962997085589e-02,7.053987180190915418e-02,4.480337686106956874e-02
3.123024604920984189e+02,-1.690984401097257894e+00,4.217243882627488283e-01,4.339436610463222044e-01,3.333633989112006618e-02,7.056789591763576452e-02,-5.535818329014613459e-02
3.123824764952991018e+02,-1.685336704913305894e+00,4.110148301622629785e-01,4.271141835726279812e-01,3.238483210991154743e-02,7.059569524355199799e-02,2.288226184510187833e-01
3.124624924984997278e+02,-1.679686782820551727e+00,4.004160398367349605e-01,4.203941873792307882e-01,3.146473550868870289e-02,7.062361701819300230e-02,4.139459149362217927e-02
3.125425085017003539e+02,-1.674034633167606145e+00,3.899275660335201898e-01,4.137819554430719471e-01,3.057487664317644002e-02,7.065181445433804663e-02,1.816438987372148428e-01
3.126225245049009800e+02,-1.668380231224025012e+00,3.795489372261280359e-01,4.072757984066940895e-01,2.971413621097418467e-02,7.068024762847957554e-02,3.346184712203539163e-02
3.127025405081016629e+02,-1.662723540693349156e+00,3.692796608308728246e-01,4.008740541517271661e-01,2.888144606481666751e-02,7.070897421881799927e-02,1.291130538734725219e-01
3.127825565113022890e+02,-1.657064515695678031e+00,3.591192224669923494e-01,3.945750873789190538e-01,2.807578641540222492e-02,7.073821272752939260e-02,5.449179137690059183e-02
3.128625725145029151e+02,-1.651403103053138643e+00,3.490670853035999777e-01,3.883772891956354112e-01,2.729618321134134537e-02,7.076840845943038749e-02,3.576535497678962755e-02
3.129425885177035411e+02,-1.645739233842431037e+00,3.391226894612424103e-01,3.822790767093580677e-01,2.654170568351111106e-02,7.080006378760786423e-02,5.551066629101475414e-02
3.130226045209041672e+02,-1.640072792759516895e+00,3.292854514305736391e-01,3.762788926251858235e-01,2.581146404158643839e-02,7.083310625018851558e-02,1.386411232533426019e-01
3.131026205241048501e+02,-1.634403646673461052e+00,3.195547638220227471e-01,3.703752048582744649e-01,2.510460731755536148e-02,7.086754644546125470e-02,-5.040732932250882592e-02
3.131826365273054762e+02,-1.628731656253232352e+00,3.099299951765911998e-01,3.645665061516723537e-01,2.442032134195200321e-02,7.090374083255496229e-02,-2.698119355746464443e-02
3.132626525305061023e+02,-1.623056677721705254e+00,3.004104898673896074e-01,3.588513137000708397e-01,2.375782684407465664e-02,7.094243302427638564e-02,1.687647673165638407e-01
3.133426685337067283e+02,-1.617378517322797027e+00,2.909955679451944333e-01,3.532281687733124231e-01,2.311637766494642823e-02,7.098382752760701297e-02,-3.074330738774874727e-03
3.134226845369074113e+02,-1.611696938478626828e+00,2.816845253204247057e-01,3.476956363541459649e-01,2.249525908204265054e-02,7.102778694394809578e-02,8.873567290491898851e-02
3.135027005401080373e+02,-1.606011704091470316e+00,2.724766342303745481e-01,3.422523047889754477e-01,2.189378623804754884e-02,7.107471671220777498e-02,-6.451518906870365444e-02
3.135827165433086634e+02,-1.600322575438133388e+00,2.633711436831085995e-01,3.368967854393822292e-01,2.131130266105779603e-02,7.112553466274915137e-02,4.872591874956175295e-02
3.136627325465092895e+02,-1.594629240752439392e+00,2.543672797507737782e-01,3.316277123281459738e-01,2.074717886709527559e-02,7.118027315160604940e-02,1.802140088084567826e-01
3.137427485497099724e+02,-1.588931354273723118e+00,2.454642464512292732e-01,3.264437418099225829e-01,2.020081105350588282e-02,7.123890099516097529e-02,7.874353496548580633e-02
3.138227645529105985e+02,-1.583228584404226202e+00,2.366612268226728766e-01,3.213435522517614773e-01,1.967161987078694385e-02,7.130226201815248466e-02,9.114809705428407460e-02
3.139027805561112245e+02,-1.577520556893157178e+00,2.279573836973739498e-01,3.163258437017779090e-01,1.915904925751905213e-02,7.137097651369467277e-02,3.096961487979488226e-02
3.139827965593118506e+02,-1.571806817241971244e+00,2.193518606747466015e-01,3.113893375664626428e-01,1.866256534356985908e-02,7.144477539566887470e-02,8.019310173339774805e-02
3.140628125625125335e+02,-1.566086930224545481e+00,2.108437838191511149e-01,3.065327763215441870e-01,1.818165542927031864e-02,7.152439292818779659e-02,-1.079819224499075081e-01
3.141428285657131596e+02,-1.560360433805210167e+00,2.024322628583454797e-01,3.017549232025744654e-01,1.771582701061428719e-02,7.161069022673070827e-02,-9.322205969838846806e-02
3.142228445689137857e+02,-1.554626765602172833e+00,1.941163923524303336e-01,2.970545618943630228e-01,1.726460685607337717e-02,7.170335053661228142e-02,1.112259318104260042e-01
3.143028605721144118e+02,-1.548885390860058608e+00,1.858952538712197455e-01,2.924304962697286125e-01,1.682754015586905572e-02,7.180322308776819484e-02,-1.064569243454868558e-01
3.143828765753150947e+02,-1.543135732359308676e+00,1.777679173861990147e-01,2.878815500943051608e-01,1.640418970025049952e-02,7.191104695309265271e-02,2.009697105410706564e-01
3.144628925785157207e+02,-1.537377117751970390e+00,1.697334427998079265e-01,2.834065667391436061e-01,1.599413510406122105e-02,7.202656820419206518e-02,1.551654342570960576e-01
3.145429085817163468e+02,-1.531608919357705600e+00,1.617908824526057832e-01,2.790044089456379384e-01,1.559697209632586630e-02,7.215098752347375022e-02,-5.000898388828940722e-02
3.146229245849169729e+02,-1.525830410911824808e+00,1.539392823658963516e-01,2.746739585312941156e-01,1.521231181820750442e-02,7.228448662055832197e-02,-1.479479474178106435e-01
3.147029405881176558e+02,-1.520040828896751517e+00,1.461776844830134092e-01,2.704141161494298395e-01,1.483978018191096405e-02,7.242732122639851389e-02,-1.718428375978285350e-01
3.147829565913182819e+02,-1.514239426461574389e+00,1.385051289377400852e-01,2.662238010572283708e-01,1.447901726601491176e-02,7.258071022581552567e-02,1.014479850534641264e-01
3.148629725945189080e+02,-1.508425320778232104e+00,1.309206553166070985e-01,2.621019508349284877e-01,1.412967671742816449e-02,7.274433779435249270e-02,6.116937994220011249e-02
3.149429885977195340e+02,-1.502597682002174029e+00,1.234233056289187752e-01,2.580475212038636501e-01,1.379142522990347772e-02,7.291946494248062460e-02,2.055650303643443699e-01
3.150230046009202169e+02,-1.496755564413307260e+00,1.160121254915125882e-01,2.540594857543835294e-01,1.346394200513906583e-02,7.310620606466571025e-02,1.180794927700503510e-01
3.151030206041208430e+02,-1.490898011248093846e+00,1.086861666753059646e-01,2.501368357564492384e-01,1.314691827920025542e-02,7.330524016045582292e-02,2.269967059456333702e-01
3.151830366073214691e+02,-1.485024025919819746e+00,1.014444889666625549e-01,2.462785799415258547e-01,1.284005685813141562e-02,7.351735726469267596e-02,1.589413143513092042e-01
3.152630526105220952e+02,-1.479132522101118230e+00,9.428616186386183651e-02,2.424837442826637823e-01,1.254307167458206494e-02,7.374272813266830040e-02,-2.317849863882323613e-02
3.153430686137227781e+02,-1.473222432935803239e+00,8.721026710106638546e-02,2.387513718350051661e-01,1.225568739438355655e-02,7.398258201443547177e-02,5.309073119972046451e-02
3.154230846169234042e+02,-1.467292553218980666e+00,8.021589967202841231e-02,2.350805224957151496e-01,1.197763900282067598e-02,7.423687031210685072e-02,-1.271448894415741493e-02
3.155031006201240302e+02,-1.461341722976914115e+00,7.330217067981577295e-02,2.314702728882720439e-01,1.170867146981593998e-02,7.450701249554492200e-02,4.044463003032916504e-02
3.155831166233246563e+02,-1.455368623352843116e+00,6.646820797004786285e-02,2.279197161199262023e-01,1.144853936962874318e-02,7.479295246284235754e-02,2.059901772106563500e-02
3.156631326265253392e+02,-1.449371983928024132e+00,5.971315902637745754e-02,2.244279616966060320e-01,1.119700659366230228e-02,7.509617606851239080e-02,4.919702674776563200e-02
3.157431486297259653e+02,-1.443350368372161130e+00,5.303619138485769768e-02,2.209941352900516576e-01,1.095384600529784348e-02,7.541671706768250660e-02,2.085848864197731301e-01
3.158231646329265914e+02,-1.437302381667709961e+00,4.643649543630646442e-02,2.176173786775361940e-01,1.071883919349166624e-02,7.575609161305048300e-02,1.773379478660991326e-02
3.159031806361272174e+02,-1.431226461323444887e+00,3.991328470141843054e-02,2.142968495257503714e-01,1.049177616248278717e-02,7.611448250075657229e-02,-4.624608475548132314e-02
3.159831966393279004e+02,-1.425121070091686759e+00,3.346579845365668660e-02,2.110317213520217783e-01,1.027245512100527849e-02,7.649339842169931847e-02,1.045764985462864505e-02
3.160632126425285264e+02,-1.418984511023485995e+00,2.709330196980462568e-02,2.078211833351666926e-01,1.006068220860022351e-02,7.689327426939193688e-02,2.628441648548921622e-02
3.161432286457291525e+02,-1.412815078753958842e+00,2.079508880791574449e-02,2.046644402882998037e-01,9.856271312413258240e-03,7.731552123970640567e-02,1.622536197672089231e-02
3.162232446489297786e+02,-1.406610934502160681e+00,1.457048128395801133e-02,2.015607125179579018e-01,9.659043837699540780e-03,7.776098510997922486e-02,5.806336562078689978e-02
3.163032606521304615e+02,-1.400370172774590305e+00,8.418832124456061133e-03,1.985092357885318293e-01,9.468828539496969982e-03,7.823088326606381093e-02,3.245800213758448516e-02
3.163832766553310876e+02,-1.394090797967217021e+00,2.339525491722026229e-03,1.955092612588632539e-01,9.285461349147771520e-03,7.872658831271245328e-02,1.874975327208603937e-01
3.164632926585317136e+02,-1.387770677722931278e+00,-3.668022194413166071e-03,1.925600554218264981e-01,9.108785210131264271e-03,7.924917441637964466e-02,1.680421042747140548e-01
3.165433086617323397e+02,-1.381407622471367169e+00,-9.604360596217010812e-03,1.896609001319811139e-01,8.938649964961246225e-03,7.980046439248553169e-02,1.094277570609675232e-03
3.166233246649330226e+02,-1.374999252146274609e+00,-1.547000530115844041e-02,1.868110925324344140e-01,8.774912198817095763e-03,8.038159633142087646e-02,1.765962929429453765e-01
3.167033406681336487e+02,-1.368543132496668369e+00,-2.126543576011158745e-02,1.840099451623290472e-01,8.617435179083667712e-03,8.099471936767814462e-02,2.189298266815776217e-01
3.167833566713342748e+02,-1.362036616188814442e+00,-2.699109535256924430e-02,1.812567859087157174e-01,8.466088723316833597e-03,8.164134575959938744e-02,8.008085842716232416e-02
3.168633726745349009e+02,-1.355476942597750645e+00,-3.264738953787894860e-02,1.785509581476729113e-01,8.320749166395011165e-03,8.232363155463587323e-02,-3.987271570784781116e-03
3.169433886777355838e+02,-1.348861184355797604e+00,-3.823468509877196719e-02,1.758918208185396848e-01,8.181299299170406714e-03,8.304395243453194242e-02,1.248653454478646230e-01
3.170234046809362098e+02,-1.342186182575566322e+00,-4.375330945327440824e-02,1.732787485177301190e-01,8.047628320923842435e-03,8.380444065832891309e-02,7.417706811152201263e-02
3.171034206841368359e+02,-1.335448629076915639e+00,-4.920354871654775836e-02,1.707111317402560946e-01,7.919631869081952130e-03,8.460805358008845201e-02,1.167396322642174911e-01
3.171834366873374620e+02,-1.328644960622475724e+00,-5.458564717277120115e-02,1.681883770229107844e-01,7.797212003069437479e-03,8.545773331251832472e-02,-2.219476132612405173e-02
