t,x,v,z,e,dv_dt,dv_dt_noisy
1.825565113022604535e+01,-2.165000988577463203e-02,-2.394765584058105579e-01,-7.906594713224258941e-02,6.362912374493548961e-01,1.328868027768005944e-01,1.341847665852788918e-01
1.825965193038607737e+01,-2.260703925715869256e-02,-2.389411862957821486e-01,-7.994688647384479152e-02,6.363673274791367129e-01,1.347445128282194204e-01,1.221539592239711536e-01
1.826365273054610938e+01,-2.356191185196617258e-02,-2.383983965106141467e-01,-8.082500068630206480e-02,6.364440858614869301e-01,1.365948978518052304e-01,1.339743314041101918e-01
1.826765353070614140e+01,-2.451459805593808605e-02,-2.378482184568857238e-01,-8.170026905191031530e-02,6.365215036998506104e-01,1.384379013219113608e-01,1.521793232405845020e-01
1.827165433086617341e+01,-2.546506837391978792e-02,-2.372906817655976164e-01,-8.257267104138381331e-02,6.365995720283588177e-01,1.402734674892575362e-01,1.542817651684285918e-01
1.827565513102620542e+01,-2.641329342986097062e-02,-2.367258162921720421e-01,-8.344218631385520724e-02,6.366782818118286169e-01,1.421015413821851425e-01,1.610055489595318690e-01
1.827965593118623744e+01,-2.735924396681567103e-02,-2.361536521164528390e-01,-8.430879471687546811e-02,6.367576239457630738e-01,1.439220688077839927e-01,1.480740639800445235e-01
1.828365673134626945e+01,-2.830289084694226354e-02,-2.355742195427053265e-01,-8.517247628641393120e-02,6.368375892563511442e-01,1.457349963528902503e-01,1.416639359730441639e-01
1.828765753150630147e+01,-2.924420505150345656e-02,-2.349875490996163885e-01,-8.603321124685826826e-02,6.369181685004680071e-01,1.475402713849555403e-01,1.508267931147095342e-01
1.829165833166633348e+01,-3.018315769393487003e-02,-2.343936714877537797e-01,-8.689098000131284527e-02,6.369993523884448505e-01,1.493378420484039182e-01,1.564414319143785925e-01
1.829565913182636550e+01,-3.111972000719098741e-02,-2.337926176046876414e-01,-8.774576312816546875e-02,6.370811315748483583e-01,1.511276572519615891e-01,1.539267644440056315e-01
1.829965993198639751e+01,-3.205386332646355946e-02,-2.331844186241397443e-01,-8.859754139851182264e-02,6.371634966237745834e-01,1.529096666812600203e-01,1.674122095708484581e-01
1.830366073214642952e+01,-3.298555911699894982e-02,-2.325691059025016827e-01,-8.944629576454929398e-02,6.372464380482724122e-01,1.546838208021100725e-01,1.481081528845130391e-01
1.830766153230646154e+01,-3.391477897436648986e-02,-2.319467109778582392e-01,-9.029200735942820299e-02,6.373299463107611196e-01,1.564500708605421897e-01,1.543786488718998373e-01
1.831166233246649355e+01,-3.484149462445846474e-02,-2.313172655699873848e-01,-9.113465749725184473e-02,6.374140118230294805e-01,1.582083688827441992e-01,1.430106159947235056e-01
1.831566313262652557e+01,-3.576567792349014813e-02,-2.306808015803603340e-01,-9.197422767307651681e-02,6.374986249462364363e-01,1.599586676748766534e-01,1.557490857014700858e-01
1.831966393278655758e+01,-3.668730085799976059e-02,-2.300373510921413511e-01,-9.281069956291145007e-02,6.375837759909110947e-01,1.617009208227659645e-01,1.741007870365673671e-01
1.832366473294658960e+01,-3.760633554484849039e-02,-2.293869463701879718e-01,-9.364405502371886403e-02,6.376694552169523966e-01,1.634350826914756083e-01,1.639596995166429649e-01
1.832766553310662161e+01,-3.852275423122050041e-02,-2.287296198610508369e-01,-9.447427609341393917e-02,6.377556528336293384e-01,1.651611084247559535e-01,1.726415982298790119e-01
1.833166633326665362e+01,-3.943652929462291429e-02,-2.280654041929738585e-01,-9.530134499086483080e-02,6.378423589995808607e-01,1.668789539443728265e-01,1.711552502989010516e-01
1.833566713342668564e+01,-4.034763324288583031e-02,-2.273943321758940539e-01,-9.612524411589265516e-02,6.379295638228159593e-01,1.685885759493157554e-01,1.782316618649859019e-01
1.833966793358671765e+01,-4.125603871416229362e-02,-2.267164368014416009e-01,-9.694595604927153110e-02,6.380172573607135744e-01,1.702899319148857282e-01,1.619363408843375041e-01
1.834366873374674967e+01,-4.216171847692834485e-02,-2.260317512429398934e-01,-9.776346355272849675e-02,6.381054296200227016e-01,1.719829800916635731e-01,1.773319246377240699e-01
1.834766953390678168e+01,-4.306464543697727937e-02,-2.253403088199947557e-01,-9.857774956036173541e-02,6.381940705724382656e-01,1.736676794969897464e-01,1.804647175095603628e-01
1.835167033406681369e+01,-4.396479264086778499e-02,-2.246421429517529433e-01,-9.938879715985525498e-02,6.382831701768353350e-01,1.753439898899800120e-01,1.869192905215363854e-01
1.835567113422684571e+01,-4.486213324155959026e-02,-2.239372873279153187e-01,-1.001965896329416877e-01,6.383727183044406450e-01,1.770118718040740724e-01,1.909563914254678862e-01
1.835967193438687772e+01,-4.575664052942442911e-02,-2.232257757853398084e-01,-1.010011104338982141e-01,6.384627047913490339e-01,1.786712865356432367e-01,1.737013841794096958e-01
1.836367273454690974e+01,-4.664828793463043910e-02,-2.225076422972998846e-01,-1.018023431872779189e-01,6.385531194431752766e-01,1.803221961406256402e-01,1.660077005156260221e-01
1.836767353470694175e+01,-4.753704902714216141e-02,-2.217829209734844265e-01,-1.026002716879098053e-01,6.386439520350551957e-01,1.819645634326553241e-01,1.755448457646641702e-01
1.837167433486697377e+01,-4.842289751672052694e-02,-2.210516460599977751e-01,-1.033948799008988645e-01,6.387351923116444397e-01,1.835983519810827080e-01,1.968341551807272771e-01
1.837567513502700578e+01,-4.930580725292287025e-02,-2.203138519393597061e-01,-1.041861519616260057e-01,6.388268299871195932e-01,1.852235261088873153e-01,1.752914820387730666e-01
1.837967593518703779e+01,-5.018575222510290867e-02,-2.195695731305054299e-01,-1.049740721757480844e-01,6.389188547451776223e-01,1.868400508904831114e-01,1.730762643780164589e-01
1.838367673534706981e+01,-5.106270656241077011e-02,-2.188188442887857021e-01,-1.057586250191979022e-01,6.390112562390356521e-01,1.884478921494183723e-01,1.753378754546243146e-01
1.838767753550710182e+01,-5.193664453379298607e-02,-2.180617002059665743e-01,-1.065397951381841790e-01,6.391040240914316328e-01,1.900470164559694142e-01,1.770435868805922686e-01
1.839167833566713384e+01,-5.280754054799245700e-02,-2.172981758102296990e-01,-1.073175673491916227e-01,6.391971478946236740e-01,1.916373911246304629e-01,1.988443731060594855e-01
1.839567913582716585e+01,-5.367536915354852167e-02,-2.165283061661720798e-01,-1.080919266389808314e-01,6.392906172103904883e-01,1.932189842114997447e-01,1.855443197216983253e-01
1.839967993598719787e+01,-5.454010503879687388e-02,-2.157521264748062106e-01,-1.088628581645883775e-01,6.393844215700312805e-01,1.947917645115629925e-01,1.885463704394680917e-01
1.840368073614722988e+01,-5.540172303186962494e-02,-2.149696720735600197e-01,-1.096303472533267653e-01,6.394785504743656368e-01,1.963557015558752838e-01,2.077858830416435265e-01
1.840768153630726189e+01,-5.626019810320884162e-02,-2.141809784195882749e-01,-1.103943793977558568e-01,6.395729934012758244e-01,1.979107656031817430e-01,2.072698532929482806e-01
1.841168233646729391e+01,-5.711550537618656498e-02,-2.133860809871034325e-01,-1.111549402182994140e-01,6.396677398537099490e-01,1.994569275914612472e-01,2.082712199309440793e-01
1.841568313662732592e+01,-5.796762009094343776e-02,-2.125850154827325644e-01,-1.119120155229548774e-01,6.397627792638114208e-01,2.009941591959535367e-01,1.933406449546300476e-01
1.841968393678735794e+01,-5.881651762868248673e-02,-2.117778177383784766e-01,-1.126655912856484865e-01,6.398581010388568746e-01,2.025224328105622862e-01,1.854875316741424474e-01
1.842368473694738995e+01,-5.966217351761935600e-02,-2.109645236771673094e-01,-1.134156536370553997e-01,6.399536945763867335e-01,2.040417215353001190e-01,2.075620363286602432e-01
1.842768553710742196e+01,-6.050456343298232786e-02,-2.101451693134484544e-01,-1.141621888645997507e-01,6.400495492642054307e-01,2.055519991727886575e-01,2.231061102837967880e-01
1.843168633726745398e+01,-6.134366319701231585e-02,-2.093197907527947210e-01,-1.149051834124545785e-01,6.401456544803805215e-01,2.070532402246715586e-01,2.034922207555062701e-01
1.843568713742748599e+01,-6.217944877896285083e-02,-2.084884241920022252e-01,-1.156446238815418692e-01,6.402419995932437935e-01,2.085454198879414522e-01,2.058270773613732618e-01
1.843968793758751801e+01,-6.301189629510009493e-02,-2.076511059190903896e-01,-1.163804970295325286e-01,6.403385739613903782e-01,2.100285140511819748e-01,1.775465275000687182e-01
1.844368873774755002e+01,-6.384098200870286233e-02,-2.068078723133020269e-01,-1.171127897708464094e-01,6.404353669336793065e-01,2.115024992907262869e-01,2.288265067076929726e-01
1.844768953790758204e+01,-6.466668233006253597e-02,-2.059587598451032009e-01,-1.178414891766523254e-01,6.405323678492330641e-01,2.129673528667327398e-01,2.109752264838774538e-01
1.845169033806761405e+01,-6.548897381648320637e-02,-2.051038050761833376e-01,-1.185665824748679820e-01,6.406295660374380363e-01,2.144230527191796631e-01,1.970117170863003864e-01
1.845569113822764606e+01,-6.630783317228153284e-02,-2.042430446594552529e-01,-1.192880570501600318e-01,6.407269508179443962e-01,2.158695774637796883e-01,2.152780082770970327e-01
1.845969193838767808e+01,-6.712323724878682674e-02,-2.033765153390550140e-01,-1.200059004439440746e-01,6.408245115006655501e-01,2.173069063878153573e-01,2.113515264596468046e-01
1.846369273854771009e+01,-6.793516304434102371e-02,-2.025042539503420502e-01,-1.207201003543846574e-01,6.409222373857792476e-01,2.187350194458972663e-01,2.250144687123854514e-01
1.846769353870774211e+01,-6.874358770429868370e-02,-2.016262974198991254e-01,-1.214306446363952463e-01,6.410201177637262493e-01,2.201538972556454365e-01,2.416863706256206223e-01
1.847169433886777412e+01,-6.954848852186397423e-02,-2.007426827572464656e-01,-1.221375212985510439e-01,6.411181419191357422e-01,2.215635210894953411e-01,2.135117356714484327e-01
1.847569513902780614e+01,-7.034984294552099060e-02,-1.998534469373783040e-01,-1.228407184531486451e-01,6.412162991881952268e-01,2.229638728053104646e-01,2.245197205554117781e-01
1.847969593918783815e+01,-7.114762855232881211e-02,-1.989586271096791814e-01,-1.235402243860089927e-01,6.413145788621427146e-01,2.243549349235074986e-01,2.205073914375096089e-01
1.848369673934787016e+01,-7.194182306431143314e-02,-1.980582605256063777e-01,-1.242360275419070043e-01,6.414129702182272963e-01,2.257366906116052840e-01,2.190928917235001050e-01
1.848769753950790218e+01,-7.273240435518882330e-02,-1.971523844855370688e-01,-1.249281165066423310e-01,6.415114625443693042e-01,2.271091236584832640e-01,2.317110467002533314e-01
1.849169833966793419e+01,-7.351935045037687189e-02,-1.962410363387683265e-01,-1.256164800070392884e-01,6.416100451391604231e-01,2.284722184695875402e-01,2.439468368055969782e-01
1.849569913982796621e+01,-7.430263952698747121e-02,-1.953242534835172017e-01,-1.263011069109468976e-01,6.417087073118634688e-01,2.298259600620765619e-01,2.342258115909044980e-01
1.849969993998799822e+01,-7.508224991382848879e-02,-1.944020733669205303e-01,-1.269819862272388855e-01,6.418074383824124984e-01,2.311703340599079448e-01,2.269038200477010714e-01
1.850370074014803023e+01,-7.585816009140372573e-02,-1.934745334850351828e-01,-1.276591071058136295e-01,6.419062276814129220e-01,2.325053266888681969e-01,2.376896360439542111e-01
1.850770154030806225e+01,-7.663034869191295839e-02,-1.925416713828378146e-01,-1.283324588375941988e-01,6.420050645501416131e-01,2.338309247715457118e-01,2.361975330828424424e-01
1.851170234046809426e+01,-7.739879449925195221e-02,-1.916035246542250881e-01,-1.290020308545284378e-01,6.421039383405463541e-01,2.351471157222497776e-01,2.432985711005693497e-01
1.851570314062812628e+01,-7.816347644901240621e-02,-1.906601309420135615e-01,-1.296678127295887162e-01,6.422028384152465019e-01,2.364538875418754627e-01,2.309379210655941317e-01
1.851970394078815829e+01,-7.892437362848199467e-02,-1.897115279379396335e-01,-1.303297941767722901e-01,6.423017541475325443e-01,2.377512288127172635e-01,2.391294225833449916e-01
1.852370474094819031e+01,-7.968146527664436707e-02,-1.887577533826596543e-01,-1.309879650511009408e-01,6.424006749213663214e-01,2.390391286932312398e-01,2.555131665296719312e-01
1.852770554110822232e+01,-8.043473078417913424e-02,-1.877988450657499253e-01,-1.316423153486212250e-01,6.424995901313808044e-01,2.403175769127489092e-01,2.405081176648067864e-01
1.853170634126825433e+01,-8.118414969346186838e-02,-1.868348408257065885e-01,-1.322928352064043633e-01,6.425984891828803169e-01,2.415865637661426257e-01,2.513573151087400426e-01
1.853570714142828635e+01,-8.192970169856410301e-02,-1.858657785499457094e-01,-1.329395149025462963e-01,6.426973614918406463e-01,2.428460801084446063e-01,2.427419353941127345e-01
1.853970794158831836e+01,-8.267136664575482075e-02,-1.848916961618488064e-01,-1.335823448500205457e-01,6.427961964915570592e-01,2.440961173412483087e-01,2.448029667142556098e-01
1.854370874174835038e+01,-8.340912453197416032e-02,-1.839126315173861270e-01,-1.342213155394192947e-01,6.428949836883777191e-01,2.453366673278482291e-01,2.379112103562158187e-01
1.854770954190838239e+01,-8.414295549170679178e-02,-1.829286226148708616e-01,-1.348564176307532614e-01,6.429937125567762868e-01,2.465677225069443090e-01,2.750652781556308657e-01
1.855171034206841441e+01,-8.487283981061669036e-02,-1.819397075031117250e-01,-1.354876419245148178e-01,6.430923725819246428e-01,2.477892758546899887e-01,2.597695453166767310e-01
1.855571114222844642e+01,-8.559875792819363061e-02,-1.809459242431127046e-01,-1.361149793452107737e-01,6.431909532788057104e-01,2.490013208578975568e-01,2.608079476252713746e-01
1.855971194238847843e+01,-8.632069043775304762e-02,-1.799473109080730882e-01,-1.367384209413622931e-01,6.432894441922135664e-01,2.502038515084097359e-01,2.617809522473305561e-01
1.856371274254851045e+01,-8.703861808643613418e-02,-1.789439055833873249e-01,-1.373579578855051164e-01,6.433878348967537741e-01,2.513968622974412925e-01,2.411978077655975994e-01
1.856771354270854246e+01,-8.775252177520979913e-02,-1.779357463666451922e-01,-1.379735814741892830e-01,6.434861149968432725e-01,2.525803482098906150e-01,2.449964762425072828e-01
1.857171434286857448e+01,-8.846238255886666735e-02,-1.769228713676317122e-01,-1.385852831279793806e-01,6.435842741267100431e-01,2.537543047186246459e-01,2.519410881011371894e-01
1.857571514302860649e+01,-8.916818164602510755e-02,-1.759053187083271519e-01,-1.391930543914544072e-01,6.436823019503935539e-01,2.549187277787368644e-01,2.381061046439396367e-01
1.857971594318863851e+01,-8.986990039912921835e-02,-1.748831265229069676e-01,-1.397968869332077702e-01,6.437801881617442046e-01,2.560736138217803992e-01,2.470377213164411945e-01
1.858371674334867052e+01,-9.056752033444878669e-02,-1.738563329577419714e-01,-1.403967725458473148e-01,6.438779224844242144e-01,2.572189597499777713e-01,2.655179327650645238e-01
1.858771754350870253e+01,-9.126102312207937106e-02,-1.728249761713981647e-01,-1.409927031459954072e-01,6.439754946719067341e-01,2.583547629304087101e-01,2.370039117518860650e-01
1.859171834366873455e+01,-9.195039058594223214e-02,-1.717890943346368493e-01,-1.415846707742887678e-01,6.440728945074762901e-01,2.594810211891764307e-01,2.504770735673412796e-01
1.859571914382876656e+01,-9.263560470378434664e-02,-1.707487256304145440e-01,-1.421726675953785823e-01,6.441701118042285623e-01,2.605977328055553155e-01,2.595565250134457824e-01
1.859971994398879858e+01,-9.331664760717843510e-02,-1.697039082538829846e-01,-1.427566858979305020e-01,6.442671364050707172e-01,2.617048965061202215e-01,2.607310643810509254e-01
1.860372074414883059e+01,-9.399350158152293411e-02,-1.686546804123892351e-01,-1.433367180946245600e-01,6.443639581827211860e-01,2.628025114588586342e-01,2.624388880877596697e-01
1.860772154430886260e+01,-9.466614906604201019e-02,-1.676010803254756043e-01,-1.439127567221553106e-01,6.444605670397094421e-01,2.638905772672686667e-01,2.562178755636988492e-01
1.861172234446889462e+01,-9.533457265058276064e-02,-1.665431461717653550e-01,-1.444847944064508172e-01,6.445569529399547415e-01,2.649690939157829384e-01,2.740324761622715544e-01
1.861572314462892663e+01,-9.599875506598087860e-02,-1.654809161099072001e-01,-1.450528238587004970e-01,6.446531059031032074e-01,2.660380617537460024e-01,2.423594925851663973e-01
1.861972394478895865e+01,-9.665867919444920409e-02,-1.644144283878596347e-01,-1.456168379525572543e-01,6.447490159377147201e-01,2.670974815993101270e-01,2.712255721486647175e-01
1.862372474494899066e+01,-9.731432807189115131e-02,-1.633437212385773774e-01,-1.461768296695430958e-01,6.448446730981708397e-01,2.681473546608260650e-01,2.529718207873672409e-01
