t,x,y,a,s,dx_dt,dx_dt_noisy
4.611322264452890636e+02,2.242254300402567735e-01,9.997732214891140723e-01,6.196284124890854422e-02,7.163224566674232241e-01,7.367664224945861639e-05,1.220907180784200352e-02
4.612522504500900027e+02,2.242342603754967911e-01,9.997732283297631195e-01,6.196093088789197956e-02,7.162774097746409385e-01,7.346510431727000718e-05,-2.361819505607532215e-03
4.613722744548909986e+02,2.242430653502402726e-01,9.997732351906980508e-01,6.195902617505371496e-02,7.162324259801656767e-01,7.325412513749388684e-05,4.178910809379632850e-03
4.614922984596919378e+02,2.242518450306004996e-01,9.997732420717948543e-01,6.195712709451433459e-02,7.161875052196762237e-01,7.304370357468851203e-05,-2.639059408068800128e-03
4.616123224644928769e+02,2.242605994825137283e-01,9.997732489729297400e-01,6.195523363043665271e-02,7.161426474288256072e-01,7.283383849661880286e-05,-2.263309594923209028e-03
4.617323464692938728e+02,2.242693287717392459e-01,9.997732558939788072e-01,6.195334576702573454e-02,7.160978525432404318e-01,7.262452877515816871e-05,-1.143290446973466157e-02
4.618523704740948119e+02,2.242780329638594250e-01,9.997732628348183770e-01,6.195146348852888230e-02,7.160531204985214337e-01,7.241577328546497535e-05,-7.656071051736517384e-03
4.619723944788957510e+02,2.242867121242795581e-01,9.997732697953247705e-01,6.194958677923564916e-02,7.160084512302431481e-01,7.220757090651830346e-05,-4.961147443978198776e-03
4.620924184836967470e+02,2.242953663182280510e-01,9.997732767753745309e-01,6.194771562347781840e-02,7.159638446739542417e-01,7.199992052079497835e-05,4.203208828961241175e-04
4.622124424884976861e+02,2.243039956107562571e-01,9.997732837748443124e-01,6.194585000562941729e-02,7.159193007651771801e-01,7.179282101449324085e-05,9.743940076713582948e-03
4.623324664932986821e+02,2.243126000687181432e-01,9.997732907936222047e-01,6.194398990985586911e-02,7.158748194403939946e-01,7.158627116810992771e-05,5.498354562762521915e-03
4.624524904980996212e+02,2.243211797609667157e-01,9.997732978316121732e-01,6.194213532022245505e-02,7.158304006366724703e-01,7.138026960023427893e-05,-1.770883515428136462e-02
4.625725145029005603e+02,2.243297347538169006e-01,9.997733048887074148e-01,6.194028622122682570e-02,7.157860442895604969e-01,7.117481503195488308e-05,1.021834355764825696e-02
4.626925385077015562e+02,2.243382651133895844e-01,9.997733119648010147e-01,6.193844259740821645e-02,7.157417503345842036e-01,7.096990618979645061e-05,-1.482724919792744074e-02
4.628125625125024953e+02,2.243467709056463089e-01,9.997733190597865027e-01,6.193660443334249310e-02,7.156975187072676103e-01,7.076554180401052857e-05,4.781909124435261560e-03
4.629325865173034344e+02,2.243552521963892710e-01,9.997733261735568533e-01,6.193477171364213107e-02,7.156533493431326276e-01,7.056172060899290480e-05,-1.941131351569023045e-03
4.630526105221044304e+02,2.243637090512612675e-01,9.997733333060059291e-01,6.193294442295624314e-02,7.156092421776987234e-01,7.035844134243837754e-05,6.348408360128799223e-04
4.631726345269053695e+02,2.243721415357456672e-01,9.997733404570270377e-01,6.193112254597056554e-02,7.155651971464833672e-01,7.015570274613782016e-05,-4.736413433932613014e-03
4.632926585317063086e+02,2.243805497151665496e-01,9.997733476265141528e-01,6.192930606740746496e-02,7.155212141850016971e-01,6.995350356566315271e-05,-1.043132992890671330e-02
4.634126825365073046e+02,2.243889336546885938e-01,9.997733548143609150e-01,6.192749497202591075e-02,7.154772932287668530e-01,6.975184255018722877e-05,1.594004163223721945e-02
4.635327065413082437e+02,2.243972934193170510e-01,9.997733620204614091e-01,6.192568924462153734e-02,7.154334342132895319e-01,6.955071845262383314e-05,-2.413619664487572439e-02
4.636527305461092396e+02,2.244056290738977999e-01,9.997733692447097198e-01,6.192388887002656106e-02,7.153896370740783217e-01,6.935013002984586391e-05,-8.810034575576951993e-03
4.637727545509101788e+02,2.244139406831174299e-01,9.997733764869999318e-01,6.192209383310984944e-02,7.153459017466397007e-01,6.915007604244863759e-05,1.293735208195548152e-02
4.638927785557111179e+02,2.244222283115030747e-01,9.997733837472264629e-01,6.192030411877689350e-02,7.153022281664778159e-01,6.895055525448599430e-05,-2.160668787705984724e-04
4.640128025605121138e+02,2.244304920234224954e-01,9.997733910252837308e-01,6.191851971196980081e-02,7.152586162690945937e-01,6.875156643406818110e-05,6.358695038320665959e-05
4.641328265653130529e+02,2.244387318830840805e-01,9.997733983210662645e-01,6.191674059766731630e-02,7.152150659899898510e-01,6.855310835302541041e-05,-8.539227550052217244e-03
4.642528505701139920e+02,2.244469479545368740e-01,9.997734056344687037e-01,6.191496676088478757e-02,7.151715772646610736e-01,6.835517978677332419e-05,-1.126505180217334326e-02
4.643728745749149880e+02,2.244551403016705193e-01,9.997734129653859103e-01,6.191319818667421343e-02,7.151281500286038595e-01,6.815777951446926801e-05,5.730771618518326789e-03
4.644928985797159271e+02,2.244633089882152599e-01,9.997734203137126352e-01,6.191143486012420233e-02,7.150847842173111424e-01,6.796090631926547947e-05,-1.806285905277112526e-03
4.646129225845169231e+02,2.244714540777419942e-01,9.997734276793441843e-01,6.190967676636000006e-02,7.150414797662739685e-01,6.776455898761725872e-05,3.207045608006052571e-03
4.647329465893178622e+02,2.244795756336622206e-01,9.997734350621754196e-01,6.190792389054346201e-02,7.149982366109811638e-01,6.756873631007996551e-05,7.433436232985585548e-03
4.648529705941188013e+02,2.244876737192280924e-01,9.997734424621017579e-01,6.190617621787307401e-02,7.149550546869193335e-01,6.737343708079764168e-05,-1.710486497762979743e-02
4.649729945989197972e+02,2.244957483975323631e-01,9.997734498790185054e-01,6.190443373358395923e-02,7.149119339295726405e-01,6.717866009745191813e-05,-1.040228965259265212e-02
4.650930186037207363e+02,2.245037997315084133e-01,9.997734573128211899e-01,6.190269642294785046e-02,7.148688742744233604e-01,6.698440416167944619e-05,-6.782716387984094771e-03
4.652130426085216754e+02,2.245118277839302234e-01,9.997734647634053395e-01,6.190096427127311784e-02,7.148258756569514372e-01,6.679066807872462771e-05,2.054997941287452310e-03
4.653330666133226714e+02,2.245198326174124293e-01,9.997734722306668154e-01,6.189923726390474112e-02,7.147829380126345944e-01,6.659745065755561107e-05,6.708518891366220538e-03
4.654530906181236105e+02,2.245278142944102939e-01,9.997734797145014785e-01,6.189751538622434435e-02,7.147400612769484463e-01,6.640475071071884556e-05,-1.042257923568533015e-02
4.655731146229246065e+02,2.245357728772196526e-01,9.997734872148050789e-01,6.189579862365016116e-02,7.146972453853662754e-01,6.621256705469739652e-05,-2.339137662686881745e-03
4.656931386277255456e+02,2.245437084279770235e-01,9.997734947314739218e-01,6.189408696163706258e-02,7.146544902733591442e-01,6.602089850936443979e-05,-1.275649553474333866e-03
4.658131626325264847e+02,2.245516210086595243e-01,9.997735022644042013e-01,6.189238038567653616e-02,7.146117958763961164e-01,6.582974389857294568e-05,-1.291517332119259884e-03
4.659331866373274806e+02,2.245595106810848729e-01,9.997735098134920007e-01,6.189067888129669293e-02,7.145691621299438134e-01,6.563910204967666486e-05,1.524668055027055685e-02
4.660532106421284197e+02,2.245673775069114420e-01,9.997735173786340690e-01,6.188898243406228128e-02,7.145265889694669692e-01,6.544897179377504970e-05,-7.538657807355215491e-03
4.661732346469293589e+02,2.245752215476382319e-01,9.997735249597267115e-01,6.188729102957466616e-02,7.144840763304276532e-01,6.525935196552506382e-05,1.398445130938747154e-03
4.662932586517303548e+02,2.245830428646047872e-01,9.997735325566667886e-01,6.188560465347182904e-02,7.144416241482860475e-01,6.507024140344806556e-05,-2.314949401320481534e-02
4.664132826565312939e+02,2.245908415189913909e-01,9.997735401693509383e-01,6.188392329142840265e-02,7.143992323585001136e-01,6.488163894967423437e-05,-1.338608660379215966e-03
4.665333066613322330e+02,2.245986175718188982e-01,9.997735477976761320e-01,6.188224692915561542e-02,7.143569008965255929e-01,6.469354344981338820e-05,9.538049181142762732e-04
4.666533306661332290e+02,2.246063710839487360e-01,9.997735554415394521e-01,6.188057555240134011e-02,7.143146296978158949e-01,6.450595375329696787e-05,6.768058380292157547e-03
4.667733546709341681e+02,2.246141021160830420e-01,9.997735631008379809e-01,6.187890914695007294e-02,7.142724186978225420e-01,6.431886871330551759e-05,-5.287546498279814718e-03
4.668933786757351641e+02,2.246218107287644983e-01,9.997735707754690226e-01,6.187724769862291974e-02,7.142302678319943920e-01,6.413228718648333643e-05,-5.749687431339650483e-03
4.670134026805361032e+02,2.246294969823764975e-01,9.997735784653298818e-01,6.187559119327763757e-02,7.141881770357784154e-01,6.394620803323744712e-05,-1.218181486621693760e-02
4.671334266853370423e+02,2.246371609371429490e-01,9.997735861703180849e-01,6.187393961680858617e-02,7.141461462446194730e-01,6.376063011750344903e-05,-5.184992948821921452e-03
4.672534506901380382e+02,2.246448026531284725e-01,9.997735938903312691e-01,6.187229295514675570e-02,7.141041753939597614e-01,6.357555230703096144e-05,2.336704978221874895e-02
4.673734746949389773e+02,2.246524221902382878e-01,9.997736016252671831e-01,6.187065119425976673e-02,7.140622644192398116e-01,6.339097347307688928e-05,-1.719478632816042601e-02
4.674934986997399164e+02,2.246600196082181866e-01,9.997736093750236863e-01,6.186901432015187025e-02,7.140204132558977124e-01,6.320689249051038739e-05,-1.711327009686108153e-02
4.676135227045409124e+02,2.246675949666546435e-01,9.997736171394987492e-01,6.186738231886392686e-02,7.139786218393691097e-01,6.302330823794495703e-05,7.489634418205513410e-04
4.677335467093418515e+02,2.246751483249747328e-01,9.997736249185904533e-01,6.186575517647343453e-02,7.139368901050879845e-01,6.284021959762547201e-05,-9.575009013003111386e-03
4.678535707141428475e+02,2.246826797424461841e-01,9.997736327121968802e-01,6.186413287909451469e-02,7.138952179884856530e-01,6.265762545525051859e-05,1.212888894985281879e-02
4.679735947189437866e+02,2.246901892781772714e-01,9.997736405202165555e-01,6.186251541287790534e-02,7.138536054249913221e-01,6.247552470030096300e-05,-1.515109986786587239e-02
4.680936187237447257e+02,2.246976769911169514e-01,9.997736483425477827e-01,6.186090276401098181e-02,7.138120523500322001e-01,6.229391622579509786e-05,1.616392645886633589e-02
4.682136427285457216e+02,2.247051429400548361e-01,9.997736561790890875e-01,6.185929491871772906e-02,7.137705586990331641e-01,6.211279892834786678e-05,-4.601172015975210465e-03
4.683336667333466607e+02,2.247125871836210820e-01,9.997736640297393285e-01,6.185769186325878327e-02,7.137291244074167595e-01,6.193217170834333380e-05,-1.665046447426798276e-02
4.684536907381475999e+02,2.247200097802864727e-01,9.997736718943971423e-01,6.185609358393138330e-02,7.136877494106035336e-01,6.175203346953632043e-05,-2.224437824285750709e-02
4.685737147429485958e+02,2.247274107883625027e-01,9.997736797729616098e-01,6.185450006706939841e-02,7.136464336440117018e-01,6.157238311943472237e-05,-9.161502685608263058e-03
4.686937387477495349e+02,2.247347902660012109e-01,9.997736876653314786e-01,6.185291129904332136e-02,7.136051770430572594e-01,6.139321956910043655e-05,-6.638969278525507986e-03
4.688137627525505309e+02,2.247421482711952634e-01,9.997736955714061624e-01,6.185132726626027533e-02,7.135639795431542032e-01,6.121454173330555389e-05,3.405709763948356218e-03
4.689337867573514700e+02,2.247494848617779539e-01,9.997737034910848530e-01,6.184974795516400697e-02,7.135228410797141985e-01,6.103634853006674878e-05,-1.301313579187179069e-02
4.690538107621524091e+02,2.247568000954232592e-01,9.997737114242668532e-01,6.184817335223489337e-02,7.134817615881464681e-01,6.085863888148529849e-05,3.013369916879525545e-02
4.691738347669534051e+02,2.247640940296456724e-01,9.997737193708517989e-01,6.184660344398992815e-02,7.134407410038584585e-01,6.068141171285061072e-05,8.173165726928836167e-03
4.692938587717543442e+02,2.247713667218003974e-01,9.997737273307392147e-01,6.184503821698272841e-02,7.133997792622550627e-01,6.050466595320578401e-05,-2.013327502754635751e-03
4.694138827765552833e+02,2.247786182290832380e-01,9.997737353038288477e-01,6.184347765780354861e-02,7.133588762987392862e-01,6.032840053518071519e-05,-5.688170662873686702e-03
4.695339067813562792e+02,2.247858486085305973e-01,9.997737432900205556e-01,6.184192175307925976e-02,7.133180320487115811e-01,6.015261439492215479e-05,2.668328431632178629e-02
4.696539307861572183e+02,2.247930579170194787e-01,9.997737512892143075e-01,6.184037048947335635e-02,7.132772464475705121e-01,5.997730647210194020e-05,-7.747274045102632740e-03
4.697739547909582143e+02,2.248002462112676236e-01,9.997737593013102941e-01,6.183882385368596329e-02,7.132365194307122014e-01,5.980247571010011061e-05,7.414758361702645725e-03
4.698939787957591534e+02,2.248074135478332347e-01,9.997737673262085956e-01,6.183728183245382204e-02,7.131958509335307728e-01,5.962812105579497164e-05,1.463251313600199069e-02
4.700140028005600925e+02,2.248145599831152808e-01,9.997737753638095137e-01,6.183574441255032528e-02,7.131552408914180186e-01,5.945424145954170939e-05,-9.359294889037923781e-03
4.701340268053610885e+02,2.248216855733532749e-01,9.997737834140136837e-01,6.183421158078544755e-02,7.131146892397633996e-01,5.928083587539852118e-05,5.735176454020784326e-03
4.702540508101620276e+02,2.248287903746273575e-01,9.997737914767215184e-01,6.183268332400582851e-02,7.130741959139544894e-01,5.910790326092492684e-05,-5.018221902888320325e-03
4.703740748149629667e+02,2.248358744428583245e-01,9.997737995518337639e-01,6.183115962909471741e-02,7.130337608493765300e-01,5.893544257718439110e-05,1.380958692367697041e-02
4.704940988197639626e+02,2.248429378338075713e-01,9.997738076392511664e-01,6.182964048297198006e-02,7.129933839814124319e-01,5.876345278890868863e-05,1.447356760890869572e-02
4.706141228245649017e+02,2.248499806030770931e-01,9.997738157388746938e-01,6.182812587259411963e-02,7.129530652454429962e-01,5.859193286411305297e-05,5.428851435565591570e-03
4.707341468293658409e+02,2.248570028061095405e-01,9.997738238506053143e-01,6.182661578495426968e-02,7.129128045768468036e-01,5.842088177467771545e-05,1.619712372046260918e-03
4.708541708341668368e+02,2.248640044981882191e-01,9.997738319743442181e-01,6.182511020708216648e-02,7.128726019110003254e-01,5.825029849588218611e-05,-1.214567381945311914e-02
4.709741948389677759e+02,2.248709857344369789e-01,9.997738401099927064e-01,6.182360912604419056e-02,7.128324571832778123e-01,5.808018200645124427e-05,2.446461858134150666e-02
4.710942188437687719e+02,2.248779465698283464e-01,9.997738482574523022e-01,6.182211252894216635e-02,7.127923703290547364e-01,5.791053128844452603e-05,1.515027657407773919e-02
4.712142428485697110e+02,2.248848870622859875e-01,9.997738564166401831e-01,6.182062040249911017e-02,7.127523412850643725e-01,5.774134516345840427e-05,7.254113549739859071e-03
4.713342668533706501e+02,2.248918072699668258e-01,9.997738645874814090e-01,6.181913273357097366e-02,7.127123699877926377e-01,5.757262238470790258e-05,1.503183001611267493e-02
4.714542908581716461e+02,2.248987072487888539e-01,9.997738727698919359e-01,6.181764950938906794e-02,7.126724563726456463e-01,5.740436179730552888e-05,2.648372167470754461e-04
4.715743148629725852e+02,2.249055870545313418e-01,9.997738809637881641e-01,6.181617071721554058e-02,7.126326003750472760e-01,5.723656225013758718e-05,-1.109215198680454408e-02
4.716943388677735243e+02,2.249124467428347263e-01,9.997738891690864937e-01,6.181469634434333393e-02,7.125928019304390570e-01,5.706922259531231183e-05,9.498454057657982480e-03
4.718143628725745202e+02,2.249192863692007771e-01,9.997738973857034361e-01,6.181322637809621295e-02,7.125530609742801724e-01,5.690234168849111167e-05,-9.550539796989573546e-03
4.719343868773754593e+02,2.249261059889923753e-01,9.997739056135556135e-01,6.181176080582875126e-02,7.125133774420476795e-01,5.673591838884291152e-05,-5.214168530622349806e-03
4.720544108821764553e+02,2.249329056574336794e-01,9.997739138525598701e-01,6.181029961492633118e-02,7.124737512692361774e-01,5.656995155906299701e-05,7.613913624805592611e-03
