t,C,S,R,dC_dt,dC_dt_noisy
8.797759551910382925e+01,9.878244388928560799e-03,1.300143094973028879e-01,9.110695287331483927e-01,-9.595882991448624610e-05,-1.407991772498629057e-02
8.799759951990398577e+01,9.876325143962990868e-03,1.299846549279247976e-01,9.110772009645440317e-01,-9.592751497372988337e-05,5.691992019340770190e-03
8.801760352070414228e+01,9.874406525644785146e-03,1.299550081486704201e-01,9.110848679928172933e-01,-9.589621977207363202e-05,2.758804884440547306e-02
8.803760752150429880e+01,9.872488533568425997e-03,1.299253691563109769e-01,9.110925298217765755e-01,-9.586494428530899226e-05,-2.220959575483405501e-02
8.805761152230446953e+01,9.870571167326687087e-03,1.298957379476210205e-01,9.111001864552270568e-01,-9.583368848830025460e-05,-2.083173441084385305e-02
8.807761552310462605e+01,9.868654426510640315e-03,1.298661145193784616e-01,9.111078378969698077e-01,-9.580245235498927037e-05,-1.832982474256839370e-02
8.809761952390478257e+01,9.866738310709641940e-03,1.298364988683644305e-01,9.111154841508021240e-01,-9.577123585839068115e-05,1.471221567290932619e-02
8.811762352470493909e+01,9.864822819511348193e-03,1.298068909913634716e-01,9.111231252205176379e-01,-9.574003897059582199e-05,-9.344381915532461169e-03
8.813762752550510982e+01,9.862907952501701395e-03,1.297772908851633766e-01,9.111307611099062065e-01,-9.570886166277315504e-05,5.782742829825845629e-03
8.815763152630526633e+01,9.860993709264942106e-03,1.297476985465552957e-01,9.111383918227538015e-01,-9.567770390516566748e-05,2.274043562288203743e-02
8.817763552710542285e+01,9.859080089383598713e-03,1.297181139723336818e-01,9.111460173628426196e-01,-9.564656566709520830e-05,-2.261723040614826291e-02
8.819763952790557937e+01,9.857167092438497841e-03,1.296885371592962632e-01,9.111536377339511938e-01,-9.561544691695815154e-05,2.935962105350082077e-02
8.821764352870575010e+01,9.855254718008748735e-03,1.296589681042441544e-01,9.111612529398541716e-01,-9.558434762222799835e-05,4.684647252767215261e-04
8.823764752950590662e+01,9.853342965671767553e-03,1.296294068039817449e-01,9.111688629843225362e-01,-9.555326774945971380e-05,-3.617694153278398946e-03
8.825765153030606314e+01,9.851431835003249607e-03,1.295998532553167271e-01,9.111764678711233856e-01,-9.552220726428148692e-05,3.047745675645768468e-02
8.827765553110621966e+01,9.849521325577190178e-03,1.295703074550601519e-01,9.111840676040200426e-01,-9.549116613140383805e-05,9.026977518091700015e-03
8.829765953190639038e+01,9.847611436965872378e-03,1.295407694000263454e-01,9.111916621867720556e-01,-9.546014431461224622e-05,-2.642321400917540392e-02
8.831766353270654690e+01,9.845702168739877552e-03,1.295112390870330199e-01,9.111992516231353090e-01,-9.542914177677148599e-05,-1.302829542110142723e-03
8.833766753350670342e+01,9.843793520468076610e-03,1.294817165129010794e-01,9.112068359168616904e-01,-9.539815847983039790e-05,-1.554910287756550678e-02
8.835767153430685994e+01,9.841885491717630025e-03,1.294522016744548698e-01,9.112144150716994240e-01,-9.536719438481017913e-05,5.194405435196530751e-03
8.837767553510703067e+01,9.839978082053996503e-03,1.294226945685219288e-01,9.112219890913930698e-01,-9.533624945181739391e-05,-9.525600803606447398e-03
8.839767953590718719e+01,9.838071291040924315e-03,1.293931951919332635e-01,9.112295579796831912e-01,-9.530532364003616724e-05,-6.906090367316230529e-03
8.841768353670734371e+01,9.836165118240453031e-03,1.293637035415230729e-01,9.112371217403067991e-01,-9.527441690773122071e-05,1.905300458589810619e-02
8.843768753750750022e+01,9.834259563212916985e-03,1.293342196141288869e-01,9.112446803769969073e-01,-9.524352921224917348e-05,-3.399248450336853772e-02
8.845769153830767095e+01,9.832354625516941810e-03,1.293047434065916212e-01,9.112522338934828658e-01,-9.521266051001680761e-05,5.495669127915868771e-03
8.847769553910782747e+01,9.830450304709447903e-03,1.292752749157554393e-01,9.112597822934902503e-01,-9.518181075654236906e-05,-4.799741622928344921e-03
8.849769953990798399e+01,9.828546600345645229e-03,1.292458141384678627e-01,9.112673255807408612e-01,-9.515097990641730244e-05,6.340467956100525812e-03
8.851770354070814051e+01,9.826643511979036780e-03,1.292163610715796884e-01,9.112748637589526135e-01,-9.512016791331191420e-05,-4.755352324232706845e-02
8.853770754150831124e+01,9.824741039161418582e-03,1.291869157119450440e-01,9.112823968318396473e-01,-9.508937472998317889e-05,-1.921405093493765148e-02
8.855771154230846776e+01,9.822839181442881429e-03,1.291574780564213876e-01,9.112899248031126609e-01,-9.505860030826823390e-05,-8.280098120746679641e-03
8.857771554310862427e+01,9.820937938371807410e-03,1.291280481018695081e-01,9.112974476764780229e-01,-9.502784459908654793e-05,3.292417221915016484e-02
8.859771954390878079e+01,9.819037309494866445e-03,1.290986258451534974e-01,9.113049654556387713e-01,-9.499710755244078833e-05,-2.524687429981981035e-02
8.861772354470895152e+01,9.817137294411517820e-03,1.290692112831089422e-01,9.113124781443090461e-01,-9.496638914252304026e-05,-2.260967279530389992e-02
8.863772754550910804e+01,9.815237892891445770e-03,1.290398044124786980e-01,9.113199857462400688e-01,-9.493568942169506447e-05,-3.957463829650923089e-03
8.865773154630926456e+01,9.813339104627430767e-03,1.290104052300566073e-01,9.113274882651503095e-01,-9.490500840664837026e-05,6.226445249446635813e-03
8.867773554710942108e+01,9.811440929302903124e-03,1.289810137326442840e-01,9.113349857047522429e-01,-9.487434610962360015e-05,-1.238762061346887489e-02
8.869773954790959181e+01,9.809543366599700678e-03,1.289516299170464231e-01,9.113424780687550131e-01,-9.484370254199490230e-05,1.591547195810972485e-03
8.871774354870974832e+01,9.807646416198068789e-03,1.289222537800708834e-01,9.113499653608642115e-01,-9.481307771425995581e-05,-3.284133940925153261e-02
8.873774754950990484e+01,9.805750077776663812e-03,1.288928853185285217e-01,9.113574475847819878e-01,-9.478247163605428224e-05,3.366142123124306329e-02
8.875775155031006136e+01,9.803854351012544419e-03,1.288635245292333587e-01,9.113649247442070500e-01,-9.475188431613780146e-05,-6.901090050918113825e-03
8.877775555111023209e+01,9.801959235581178542e-03,1.288341714090024681e-01,9.113723968428344424e-01,-9.472131576240177056e-05,2.431142694220607501e-03
8.879775955191038861e+01,9.800064731156445108e-03,1.288048259546560881e-01,9.113798638843557676e-01,-9.469076598187008489e-05,5.392165993392378232e-02
8.881776355271054513e+01,9.798170837410628831e-03,1.287754881630174819e-01,9.113873258724592974e-01,-9.466023498069754336e-05,-1.136874205954026273e-02
8.883776755351070165e+01,9.796277554014418479e-03,1.287461580309130216e-01,9.113947828108296401e-01,-9.462972276416898101e-05,-2.493729589870519181e-02
8.885777155431087238e+01,9.794384880636913815e-03,1.287168355551721877e-01,9.114022347031478510e-01,-9.459922933670230488e-05,-1.990374616532129826e-02
8.887777555511102889e+01,9.792492816945623860e-03,1.286875207326275972e-01,9.114096815530917661e-01,-9.456875470184719287e-05,3.330229698313730280e-02
8.889777955591118541e+01,9.790601362606461688e-03,1.286582135601149202e-01,9.114171233643355574e-01,-9.453829886228466012e-05,-3.903337230376913939e-03
8.891778355671134193e+01,9.788710517283751369e-03,1.286289140344729354e-01,9.114245601405498443e-01,-9.450786181983096210e-05,-1.577416450575573961e-02
8.893778755751151266e+01,9.786820280640219291e-03,1.285996221525434469e-01,9.114319918854019154e-01,-9.447744357543152310e-05,-8.359491053637668669e-04
8.895779155831166918e+01,9.784930652337008039e-03,1.285703379111715339e-01,9.114394186025553957e-01,-9.444704412916744146e-05,-1.070428407126329615e-03
8.897779555911182570e+01,9.783041632033659049e-03,1.285410613072051622e-01,9.114468402956705795e-01,-9.441666348025418848e-05,2.003060506067021532e-02
8.899779955991198221e+01,9.781153219388126485e-03,1.285117923374955451e-01,9.114542569684040973e-01,-9.438630162703900636e-05,1.431103430970597813e-02
8.901780356071215294e+01,9.779265414056768566e-03,1.284825309988969211e-01,9.114616686244093602e-01,-9.435595856700307663e-05,7.450134327866788156e-03
8.903780756151230946e+01,9.777378215694357971e-03,1.284532772882666651e-01,9.114690752673358931e-01,-9.432563429676455585e-05,9.566429365678613683e-03
8.905781156231246598e+01,9.775491623954067968e-03,1.284240312024652053e-01,9.114764769008301126e-01,-9.429532881207510625e-05,-1.621031585045978884e-02
8.907781556311262250e+01,9.773605638487481082e-03,1.283947927383560783e-01,9.114838735285346605e-01,-9.426504210782076301e-05,-2.527435890127360460e-02
8.909781956391279323e+01,9.771720258944589094e-03,1.283655618928059572e-01,9.114912651540888477e-01,-9.423477417802323536e-05,8.032916401748239899e-03
8.911782356471294975e+01,9.769835484973791312e-03,1.283363386626845959e-01,9.114986517811285438e-01,-9.420452501583687077e-05,1.044615310027421917e-02
8.913782756551310626e+01,9.767951316221894567e-03,1.283071230448648015e-01,9.115060334132858433e-01,-9.417429461355993070e-05,3.348060156090256097e-03
8.915783156631326278e+01,9.766067752334111479e-03,1.282779150362225173e-01,9.115134100541897322e-01,-9.414408296261941173e-05,5.678095643098117484e-03
8.917783556711343351e+01,9.764184792954063927e-03,1.282487146336367401e-01,9.115207817074654217e-01,-9.411389005358145390e-05,1.257529099008499428e-02
8.919783956791359003e+01,9.762302437723781312e-03,1.282195218339896581e-01,9.115281483767346815e-01,-9.408371587614873868e-05,-2.287539586520159068e-02
8.921784356871374655e+01,9.760420686283700561e-03,1.281903366341664852e-01,9.115355100656159504e-01,-9.405356041916135626e-05,-6.847929673467187395e-03
8.923784756951390307e+01,9.758539538272666125e-03,1.281611590310555160e-01,9.115428667777238925e-01,-9.402342367059680558e-05,-1.738488521182948721e-02
8.925785157031407380e+01,9.756658993327929977e-03,1.281319890215481816e-01,9.115502185166700633e-01,-9.399330561757042804e-05,-3.725867749673033441e-02
8.927785557111423032e+01,9.754779051085151614e-03,1.281028266025389939e-01,9.115575652860620215e-01,-9.396320624633540744e-05,1.059048422194483995e-02
8.929785957191438683e+01,9.752899711178401529e-03,1.280736717709255734e-01,9.115649070895043282e-01,-9.393312554228277003e-05,-4.612050789859238262e-03
8.931786357271454335e+01,9.751020973240150796e-03,1.280445245236086216e-01,9.115722439305978808e-01,-9.390306348994225186e-05,8.094516304858332539e-03
8.933786757351471408e+01,9.749142836901283221e-03,1.280153848574919206e-01,9.115795758129398019e-01,-9.387302007298403347e-05,1.257300407830292191e-02
8.935787157431487060e+01,9.747265301791090131e-03,1.279862527694824170e-01,9.115869027401242164e-01,-9.384299527421396947e-05,-1.813526545102675525e-02
8.937787557511502712e+01,9.745388367537268642e-03,1.279571282564900825e-01,9.115942247157413636e-01,-9.381298907558139472e-05,3.008806038223284240e-02
8.939787957591518364e+01,9.743512033765926866e-03,1.279280113154279974e-01,9.116015417433781520e-01,-9.378300145817522124e-05,6.006538690127160782e-03
8.941788357671534015e+01,9.741636300101573498e-03,1.278989019432124064e-01,9.116088538266179375e-01,-9.375303240221916773e-05,2.012216286013870231e-02
8.943788757751551088e+01,9.739761166167131695e-03,1.278698001367625237e-01,9.116161609690408563e-01,-9.372308188708346893e-05,3.381891213252256889e-02
8.945789157831566740e+01,9.737886631583932140e-03,1.278407058930008111e-01,9.116234631742230476e-01,-9.369314989127706939e-05,-9.590156957619248509e-03
8.947789557911582392e+01,9.736012695971709568e-03,1.278116192088527003e-01,9.116307604457375424e-01,-9.366323639244935814e-05,-1.238675444719451214e-02
8.949789957991598044e+01,9.734139358948607976e-03,1.277825400812467871e-01,9.116380527871538186e-01,-9.363334136739103614e-05,3.523583771560136798e-03
8.951790358071615117e+01,9.732266620131175411e-03,1.277534685071147480e-01,9.116453402020378016e-01,-9.360346479203194778e-05,2.213484792615144636e-02
8.953790758151630769e+01,9.730394479134376121e-03,1.277244044833913406e-01,9.116526226939519750e-01,-9.357360664145105561e-05,2.276953142417316792e-02
8.955791158231646421e+01,9.728522935571574937e-03,1.276953480070144586e-01,9.116599002664551588e-01,-9.354376688986256252e-05,-3.946889141933226236e-02
8.957791558311662072e+01,9.726651989054545949e-03,1.276662990749250493e-01,9.116671729231028420e-01,-9.351394551062632010e-05,2.864600291929594866e-02
8.959791958391679145e+01,9.724781639193469038e-03,1.276372576840671402e-01,9.116744406674471835e-01,-9.348414247624219076e-05,-8.991950449025985087e-03
8.961792358471694797e+01,9.722911885596938544e-03,1.276082238313879791e-01,9.116817035030364558e-01,-9.345435775835742032e-05,9.728932544398600016e-03
8.963792758551710449e+01,9.721042727871949396e-03,1.275791975138377554e-01,9.116889614334158232e-01,-9.342459132775926545e-05,-2.656762349575057108e-02
8.965793158631726101e+01,9.719174165623907513e-03,1.275501787283698230e-01,9.116962144621265640e-01,-9.339484315438063150e-05,-1.773714120970385638e-02
8.967793558711743174e+01,9.717306198456621136e-03,1.275211674719406441e-01,9.117034625927068481e-01,-9.336511320729660307e-05,7.233127680812050618e-03
8.969793958791758826e+01,9.715438825972316436e-03,1.274921637415097897e-01,9.117107058286912924e-01,-9.333540145472704608e-05,-3.577981181757618201e-02
8.971794358871774477e+01,9.713572047771618437e-03,1.274631675340398562e-01,9.117179441736106282e-01,-9.330570786403790881e-05,1.606468477238636589e-02
8.973794758951790129e+01,9.711705863453563153e-03,1.274341788464966041e-01,9.117251776309925893e-01,-9.327603240173905352e-05,-1.086794815746883365e-02
8.975795159031807202e+01,9.709840272615592391e-03,1.274051976758488747e-01,9.117324062043611343e-01,-9.324637503348382275e-05,5.443618432721326547e-03
8.977795559111822854e+01,9.707975274853560682e-03,1.273762240190685902e-01,9.117396298972368918e-01,-9.321673572407467717e-05,2.870880391235668128e-03
8.979795959191838506e+01,9.706110869761723145e-03,1.273472578731308091e-01,9.117468487131368260e-01,-9.318711443745495565e-05,-1.117523940299462379e-02
8.981796359271854158e+01,9.704247056932745891e-03,1.273182992350136156e-01,9.117540626555745709e-01,-9.315751113671971728e-05,2.617523508201636054e-02
8.983796759351871231e+01,9.702383835957702554e-03,1.272893481016982298e-01,9.117612717280602075e-01,-9.312792578410533303e-05,4.673316688882023229e-02
8.985797159431886882e+01,9.700521206426076029e-03,1.272604044701690085e-01,9.117684759341002643e-01,-9.309835834099859306e-05,1.252202644269642152e-02
8.987797559511902534e+01,9.698659167925756733e-03,1.272314683374133615e-01,9.117756752771978279e-01,-9.306880876793106883e-05,-3.440630986963701815e-02
8.989797959591918186e+01,9.696797720043037402e-03,1.272025397004217795e-01,9.117828697608525435e-01,-9.303927702458214891e-05,2.345073872545795635e-03
8.991798359671935259e+01,9.694936862362623503e-03,1.271736185561878618e-01,9.117900593885603922e-01,-9.300976306977990632e-05,-4.607803525711611121e-03
8.993798759751950911e+01,9.693076594467628024e-03,1.271447049017083719e-01,9.117972441638142467e-01,-9.298026686149676173e-05,1.811545319714791963e-02
8.995799159831966563e+01,9.691216915939571477e-03,1.271157987339830431e-01,9.118044240901028719e-01,-9.295078835685902444e-05,1.134534316462854379e-03
8.997799559911982215e+01,9.689357826358378431e-03,1.270869000500148283e-01,9.118115991709122570e-01,-9.292132751213691769e-05,4.277190212581768319e-02
8.999799959991999287e+01,9.687499325302384445e-03,1.270580088468097057e-01,9.118187694097242835e-01,-9.289188428274934919e-05,1.377065264262740049e-02
9.001800360072014939e+01,9.685641412348334339e-03,1.270291251213767625e-01,9.118259348100177242e-01,-9.286245862326738057e-05,1.187535734354703935e-02
9.003800760152030591e+01,9.683784087071375252e-03,1.270002488707281940e-01,9.118330953752676882e-01,-9.283305048740945684e-05,-6.952897711548861048e-03
9.005801160232046243e+01,9.681927349045429607e-03,1.269713800918790825e-01,9.118402511089459539e-01,-9.280365982820967460e-05,-1.788116623422897691e-02
9.007801560312063316e+01,9.680071197972241193e-03,1.269425187817724843e-01,9.118474020145554970e-01,-9.277428665725468565e-05,-1.789907263725997941e-03
9.009801960392078968e+01,9.678215633620012789e-03,1.269136649373202308e-01,9.118545480956045113e-01,-9.274493101636823930e-05,3.966839125928690868e-03
9.011802360472094620e+01,9.676360655693244661e-03,1.268848185554751484e-01,9.118616893555770986e-01,-9.271559291795577681e-05,9.491738809867013293e-03
