x,H,lam,y
9.283123950547514935e-01,1.129898427316632308e+02,1.148221910472849494e+00,4.055243598952108092e-02
8.914196879520184247e-01,1.199171719004368697e+02,9.046878919157878007e-01,2.765016181265796125e-02
3.012510997244692845e-01,1.003240893934232361e+02,1.045222689385542969e+00,4.405330854563495324e-03
1.727291239907553733e+00,1.474674253070601253e+02,1.244334506587107203e+00,1.145348703836577831e-01
1.527515225760316842e+00,1.264172093457608241e+02,8.414385422933693404e-01,7.141095474801988086e-02
3.636454148296455635e+00,1.157528435802289124e+02,1.278803630687171511e+00,6.829498850430612000e-01
3.651274692921459675e+00,1.031508668172173202e+02,1.075581390450607300e+00,6.534163309419556143e-01
2.751189154840316675e+00,1.274024633683479948e+02,8.966151741101520134e-01,2.452559907023278141e-01
2.628775346291766901e+00,1.418749437780089409e+02,1.266041799756438158e+00,2.820452848696507475e-01
3.554177488716571354e+00,1.489193487393160638e+02,1.343975655293959681e+00,5.213355081989327067e-01
2.738692894372835251e+00,1.330596146319985849e+02,1.109902097553819855e+00,2.874650053709292274e-01
8.380989853041366233e-01,1.286302792260260617e+02,1.187001291503722689e+00,2.976023066398235731e-02
1.008436173723532114e+00,1.273439407945112976e+02,1.004321763015334046e+00,3.685003722202349896e-02
1.497188024228182313e+00,8.401818155815027467e+01,1.065090645345163622e+00,1.338653049594286382e-01
3.381873513989523516e+00,1.478626378100082093e+02,1.250716315804307532e+00,4.419344515824545905e-01
3.587576306589141950e+00,1.351135565045119051e+02,9.071577116196993806e-01,3.968241770686654069e-01
3.037451352792388981e+00,9.888010485064904742e+01,1.404203614426717150e+00,6.189245539428769316e-01
3.194057869860557730e+00,1.002861017834181467e+02,1.357866818539820608e+00,6.521241650940790002e-01
6.496162572001148439e-01,1.194052176683725577e+02,8.508961055434424159e-01,1.387179150089720529e-02
2.556442419357686457e+00,9.127697395517799350e+01,8.388513376682967815e-01,2.822459770421911207e-01
2.484077226244906011e+00,1.372061170366613680e+02,8.373121085948966869e-01,1.722971888848941757e-01
1.363779449509050279e+00,1.061395706935632433e+02,8.140804201203873935e-01,6.630681214132028156e-02
3.970769994569076644e+00,8.306801481856817304e+01,8.496636790262167560e-01,7.673434733447397349e-01
3.555215873484327549e-01,1.108279798194776191e+02,1.245266807499292527e+00,6.580695365740326166e-03
1.527440110529783457e+00,8.177263894243714049e+01,1.423296429233386728e+00,1.919963637562983605e-01
3.177174640594992105e+00,8.771997231096217718e+01,1.054810394931673168e+00,5.752053316629780477e-01
1.494749265270700622e+00,8.741733200641996859e+01,1.317712352121747976e+00,1.585378298942225206e-01
5.882532847356012340e-01,1.420092054464908244e+02,1.021371143534962611e+00,1.134219148477039890e-02
2.710740826421409455e+00,1.323795038451246455e+02,8.998148076221815783e-01,2.292943936065711952e-01
1.851749137209511620e+00,9.361256279957785864e+01,1.038512885152196530e+00,1.783757644750285920e-01
1.319304419704629083e+00,1.294907407292523942e+02,1.384983259153041102e+00,8.551263841481090977e-02
7.463139748124369977e-01,1.474061501434859167e+02,9.149253953518465821e-01,1.570942194967967637e-02
3.800448949383053776e+00,1.135984077156377481e+02,1.280968530691747098e+00,7.636312961633315854e-01
2.869830820399854598e+00,1.296450193954228496e+02,1.035413772755864992e+00,3.027924588603879696e-01
3.755168821944332436e+00,1.311932845552212825e+02,1.014662919482617331e+00,5.028427865541486019e-01
3.760977779616249350e+00,1.290945361901291619e+02,1.065463808185668437e+00,5.393405783382408947e-01
1.266554211073467551e+00,8.368173809268104435e+01,1.166773561406401205e+00,1.053498071601464414e-01
5.959302406800209839e-01,1.474277609008251773e+02,1.086517322793310925e+00,1.189280027149029403e-02
3.666655833407692189e+00,1.069022410947684421e+02,1.296122444703480703e+00,7.676700197516028723e-01
2.638620151330535180e+00,1.125635590620683502e+02,1.146858014952228499e+00,3.299839429251171796e-01
1.369922392386203169e+00,8.054667762790865027e+01,1.313469983837861843e+00,1.445721437369453521e-01
1.675649478173839135e+00,9.859100960768563482e+01,1.026571935299063876e+00,1.366198822410894798e-01
2.109121250014651228e+00,1.396395940851170678e+02,1.168877824772352803e+00,1.702371959934026180e-01
2.564772831612299075e+00,1.408837765145576384e+02,1.335336162578988572e+00,2.853933098702024496e-01
5.643641891195191329e-01,1.125409392658691417e+02,1.168983849947233145e+00,1.531804013060680467e-02
1.163609237835135257e+00,1.434142698467721857e+02,1.105480814611452978e+00,4.754659976109629205e-02
7.872839679674576985e-01,1.175434514564417299e+02,1.408092516170190489e+00,3.429937038168570651e-02
3.546905629299662799e+00,1.467775311125729445e+02,1.230442133686051376e+00,4.823193248761579732e-01
2.023596237113515883e+00,9.730785418158809819e+01,1.273945886796276294e+00,2.513836199001195371e-01
3.080357321719686237e+00,1.010889287074368497e+02,1.248973121290492205e+00,5.515339243905666988e-01
2.930439518761354556e+00,9.821804101607959581e+01,1.222290726506031433e+00,5.031058872432895290e-01
1.008435567095008922e+00,9.557816521069217686e+01,1.268750794428814110e+00,6.312818601816490294e-02
2.449219799031789879e+00,1.302824762216128534e+02,9.233635639586067478e-01,1.953436833135712425e-01
7.959159447489287942e-01,1.185876569496833071e+02,1.389572387268224407e+00,3.427043177337796287e-02
1.235258716478547791e+00,1.202321907884936252e+02,1.494192518787486490e+00,8.755763485766993037e-02
3.002983348891988591e+00,9.926550947963963267e+01,1.181730190507656042e+00,5.049406982703927849e-01
1.444325288888145042e+00,1.382774142002731139e+02,1.303381607535723408e+00,8.988643620507527632e-02
2.979659774093454061e+00,1.268636629224920966e+02,1.126313575906837450e+00,3.638331902816271390e-01
1.160138864564988159e+00,9.924446287391796773e+01,1.057447652413275430e+00,6.692115151460721612e-02
3.410760688120032302e+00,9.383434643555393961e+01,1.226844424533059197e+00,7.212197901713118808e-01
2.823303944275818100e+00,8.143106950575378278e+01,9.735920413616538927e-01,4.520754455522366655e-01
3.145326793731215265e+00,1.088555087413187863e+02,1.272509435918359522e+00,5.414643341347004091e-01
3.520847468666528979e+00,1.377844123422919154e+02,1.425841957047040420e+00,5.914182564726812030e-01
2.354409162737652661e+00,8.544791058822187324e+01,1.360860479222838482e+00,4.186563587264088837e-01
1.253760099803156836e+00,1.010270325467894992e+02,1.164348905850105531e+00,8.449348220307932589e-02
2.022447830219447074e+00,1.421566628528830165e+02,1.157091877983979611e+00,1.519631435791960195e-01
3.910701400737539024e-01,1.428624043594983277e+02,1.410910579575806567e+00,6.879932068966201734e-03
1.948039139038383549e+00,1.021022398935077433e+02,1.322798620395466695e+00,2.298448860292455487e-01
1.784481345207745040e+00,1.358962156514510013e+02,1.497665266210394641e+00,1.608445058890129176e-01
4.778761387535365168e-01,1.325664837256186956e+02,1.129539179140764960e+00,8.912476168060198475e-03
6.570659000126741756e-01,1.484917553517308306e+02,8.949415694957776335e-01,1.181643875982813646e-02
2.675008580798679425e+00,1.105033742239234726e+02,1.392225748421195952e+00,4.210432968985832192e-01
5.030582193455940265e-01,1.070575526903389516e+02,1.059111280763140872e+00,1.162464687398222229e-02
1.745413251677203181e+00,9.252855968611473259e+01,1.481987943061153779e+00,2.295050601766070730e-01
1.449359503687946527e+00,1.374249594588903847e+02,8.885247092746680897e-01,6.207621302694096843e-02
3.361367479886905874e-01,1.000325647582445896e+02,1.049260465838848466e+00,5.522883367590682852e-03
5.752414290119877149e-01,1.360603711409736150e+02,1.230604779454699038e+00,1.368368398563571744e-02
3.360030630491012360e+00,1.133807953847904315e+02,1.315440132228629100e+00,6.125643444129628135e-01
3.028493086937972034e+00,1.221955278498250266e+02,1.115514409403561835e+00,3.876183874631046744e-01
1.288837773819598409e+00,1.452091507038431359e+02,1.490915850986646474e+00,7.766831451335423631e-02
2.949244207075649715e+00,1.182895371076146063e+02,1.440041300782698874e+00,4.930179251883989311e-01
8.167860974178015043e-01,1.248129313569166357e+02,1.064815606409881044e+00,2.618323026969521933e-02
2.998173266421015448e+00,1.199411856855843155e+02,1.188773754074037514e+00,4.132893798531113716e-01
7.527094679236615571e-01,1.158295921792826277e+02,9.049592570775721878e-01,2.045942044513180541e-02
2.493252437302474256e+00,1.189008338602921668e+02,8.109559319048993409e-01,1.959812116294742945e-01
3.991491792257058080e+00,1.141938665404936586e+02,1.342288312936351424e+00,8.805975942063929418e-01
3.779093993640084470e+00,1.132671331988996997e+02,1.267462797707978650e+00,7.491327825755778047e-01
5.995435900313137445e-01,1.299231697769272387e+02,1.259457462389369953e+00,1.598459921890577062e-02
2.497948939684845548e+00,8.657304783375425927e+01,1.113318214418957730e+00,3.793008696842457006e-01
2.061559507679294967e+00,8.516871423918270523e+01,1.303318615151512594e+00,3.075708578326445397e-01
4.903088584103042491e-01,1.211392702438834732e+02,1.477159555066121177e+00,1.351100484372829910e-02
2.906262940826829233e+00,1.262292167378707148e+02,1.007532103791799027e+00,3.109420373128396475e-01
2.171142375978516892e+00,1.189042620312708465e+02,1.259663147718486087e+00,2.312057848278924466e-01
2.617466005900496384e+00,1.174926235036395781e+02,1.318505647220065802e+00,3.570485832400563941e-01
8.027719439497439380e-01,1.117448823904295523e+02,1.124814061306546265e+00,3.005366211325424808e-02
1.014429444172725958e+00,1.022713996416409543e+02,1.250459613491852862e+00,5.862169995637880188e-02
2.938958017201292350e+00,1.394717793403177950e+02,9.080561345360923520e-01,2.572322866399854302e-01
3.727897696119493176e+00,1.486048935580050738e+02,1.128684514984411580e+00,4.820055876109012316e-01
1.617145601271237743e+00,1.464214833730598855e+02,1.291158291211232712e+00,1.049682178810803362e-01
3.940638802744357516e+00,1.100399464686989006e+02,1.050178614502679020e+00,6.939853657970124212e-01
1.110508368241894139e+00,8.981990718958114428e+01,1.309077234946636414e+00,8.435533314434523477e-02
9.957052850597062355e-01,1.065713175899114162e+02,1.357228335978320155e+00,5.869559270994582911e-02
2.995146090119471083e+00,1.075327292649330957e+02,1.103763725884310043e+00,4.301833953802359223e-01
1.252348829196117785e+00,1.490414572980573098e+02,1.353020963454421688e+00,6.468571788918281440e-02
3.830929155439013911e+00,9.217225215167657382e+01,1.390425184694007443e+00,1.062181599861723891e+00
4.745318502616532874e-01,1.254566741820639493e+02,1.414998357670549378e+00,1.167826824048656502e-02
2.401704760157521434e+00,1.385217174159765818e+02,8.522317057132299256e-01,1.622448744012461863e-01
3.268924729930180906e+00,9.638140264969867133e+01,1.120977971523298811e+00,5.861897692271974547e-01
3.042216671208373580e+00,1.364160023095730594e+02,8.645865611785484850e-01,2.687641449625545742e-01
3.851005552820685462e+00,1.419200597270101412e+02,1.070246087875817986e+00,5.127256645070410457e-01
1.146586803625474049e+00,1.275084403542175835e+02,1.444070973928906376e+00,6.844977188285701619e-02
2.579728547477928569e+00,9.194936170691988764e+01,1.276069222565056727e+00,4.360866598486710655e-01
7.816644110171452331e-01,1.217859290143560287e+02,9.504990984467478476e-01,2.197129819366545195e-02
8.384227322324171450e-01,1.128997915109294610e+02,1.120223766626920581e+00,3.229557270410268049e-02
3.038351384965254809e+00,9.443718896491911607e+01,1.017364792913342697e+00,4.682878753850304721e-01
2.873083193620064701e+00,1.208875330063572875e+02,1.342184371619427719e+00,4.253124776303593424e-01
3.167567106054660631e+00,9.631900414233197694e+01,1.201111391663549410e+00,5.906167889944702321e-01
3.530214073350468773e+00,8.026377331605443999e+01,8.327217553965410302e-01,6.146447844983108366e-01
9.911650526077283585e-01,1.283515260024755094e+02,8.728950079994407529e-01,3.067713233075874610e-02
2.946075033650988662e+00,8.354591588075125230e+01,1.486986176082365052e+00,7.404538875534129039e-01
3.302195657188978561e+00,1.021418196637139744e+02,1.063184877002069317e+00,5.327075740470321730e-01
1.199199717781298302e+00,1.278924291907940329e+02,1.334549586255325160e+00,6.896965546931665969e-02
2.110398520054030502e+00,1.032966656906641134e+02,1.130535866412902157e+00,2.275757314886709404e-01
1.483423470055232896e+00,1.037152077608683101e+02,8.880785728368266740e-01,8.772638341904985537e-02
6.636998101386837323e-01,1.425379714034422989e+02,1.168709643784081820e+00,1.645619156111005621e-02
3.483095899706206922e+00,9.126890545222101991e+01,1.117593162611124624e+00,7.045281973844936818e-01
3.083113340577669170e+00,1.349322283185242384e+02,1.186518684119633793e+00,3.842496558468843082e-01
3.399842271370116520e-01,8.814855303039429657e+01,1.185069179090701752e+00,7.287397996043684309e-03
1.782184031693425874e+00,9.934335601057813392e+01,8.406527223887161338e-01,1.254803955730609266e-01
3.326286956868725220e+00,1.005441168945177850e+02,1.341335188755664154e+00,6.972789926332089161e-01
3.846738983918188470e+00,9.171895189150536964e+01,1.002917086401023949e+00,7.670216741367062996e-01
1.207057653054151247e+00,1.489625833691726200e+02,8.708046989050500786e-01,3.867761106775263746e-02
3.822238439492978923e+00,1.136951502292958622e+02,9.566511140812641312e-01,5.728801053691918721e-01
2.029887748284509463e+00,1.188226728378157020e+02,1.444887468462598745e+00,2.321096871968533759e-01
4.832637453913479764e-01,9.205427723646164395e+01,1.349775955894402024e+00,1.602921941238493603e-02
3.543542305587612518e-01,1.059553950419901156e+02,1.210174246677846899e+00,6.662654613594357240e-03
6.553356542869919199e-01,1.030365129758311014e+02,1.445870095712055381e+00,2.805328808459871606e-02
2.339932095680805624e+00,8.430568806102098733e+01,1.396297818450274564e+00,4.305946132150011429e-01
3.975399772101114504e+00,1.329086644840219549e+02,9.612278500478524945e-01,5.264837614996198401e-01
3.373459050848115925e+00,1.079890189859895315e+02,1.465779964335899521e+00,7.275230838882615902e-01
3.874616016101658289e+00,1.109385701307006826e+02,1.023683764452517853e+00,6.477099818411500287e-01
3.742411964255592860e+00,1.481499731012763448e+02,1.067695901465458341e+00,4.607917237267957211e-01
3.613790423736878754e+00,9.056101008671177510e+01,9.983447609475911699e-01,6.819005078838252798e-01
3.309245024475900188e+00,1.384453033092313490e+02,1.448042837078862943e+00,5.273067446226606947e-01
2.574187705999253506e+00,9.959053497383337117e+01,1.326231341858161716e+00,4.146479364540643919e-01
2.864443461436256388e+00,9.558633753520823007e+01,1.413360222515036124e+00,5.738189822643844362e-01
3.800022310523290869e+00,8.694314171222211485e+01,9.428077813035934396e-01,7.437540948768865956e-01
2.694625555397677452e+00,1.391319422081675157e+02,9.121826973152483697e-01,2.177097675900175888e-01
6.182630813314070606e-01,8.322139662078444644e+01,1.372687067873597844e+00,2.966074554385471004e-02
2.268263781113295074e+00,8.146698276099299107e+01,1.034154950134879458e+00,3.091162418405741796e-01
3.226651676492474863e+00,1.365156332967699200e+02,1.277321099219180578e+00,4.479983358335345445e-01
7.185441759741661993e-01,1.447831601285068359e+02,8.923887754707550135e-01,1.448103868116862661e-02
5.885032251649241486e-01,1.132719087874428823e+02,8.442375388678294845e-01,1.194576948430548305e-02
3.441538359155688731e+00,1.048246700079272244e+02,1.252975098428482648e+00,6.659707080944247126e-01
6.304406770627523082e-01,1.290377087411784203e+02,1.487519030021306810e+00,2.103087374470878970e-02
